Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C09_458634
PROSC	5.5140064302861
NR4A2	5.76237727348605
RICS	4.42868079061547
PIR	4.21957165610375
PPCS	9.09290292444402
IPO9	6.63017778937221
LONP1	7.82924744946341
EVC	4.16833684240569
CXCL13	5.02290738838053
SCYL3	5.22972889322229
KIAA1199	6.65731855862787
SORL1	9.01081405393316
NAT10	6.72263641273475
CHD1	5.52455486645302
SYN3	3.43617027648153
DMC1	3.78226239626733
SLC22A2	3.34333388989094
SERPINF1	9.32456266346104
C20orf27	5.00388518343877
OR7A17	3.24959351560908
RPS6KA5	3.77073929475592
LHB	3.08299620123226
TAOK3	4.83739887544861
STK25	5.69448148856673
SLC12A4	3.49489683494738
BRCA1	4.01413185488676
GBL	4.9501912609607
C14orf108	7.82701787658697
CDC25B	7.51834231823823
BMP3	3.31591476146419
MAP1LC3C	3.61561010644661
TMEM180	3.32363906402106
CRYGC	3.45195687168558
SLK	6.07717771903594
POU3F1	3.31190889754029
C20orf32	3.70686874184259
USP52	5.66361543119407
HIGD1B	3.95554730592371
BAZ1B	6.2754865748212
USP6NL	5.41402541342099
SLCO2B1	4.01900968512091
ABCD4	4.31643180465307
DIMT1L	6.12433338598588
SLC25A46	6.53590740744238
LARP7	7.32875161403884
TEK	3.69474863534578
CD160	3.45527779820991
TERF2IP	7.44346199163898
PHF20	6.095455778667
COL1A1	8.72999179266455
KIAA0090	5.83285042743953
GTPBP1	4.10064629973257
GRK5	3.73734070834998
AP1S2	5.58892492332144
RAB33B	3.80846707361449
CA11	3.97103311233951
ALDOC	5.55139789408097
NUDT1	4.83754844078816
ZNF212	5.23246601537609
ACBD3	6.57984198537595
ZNF83	6.80075477936797
PRDM2	5.02874598673483
GDPD5	5.79471103894951
PDCD4	5.59700852736565
CEP350	6.52936001300428
FOXP3	3.25915318811315
SMYD3	8.56609086286228
CST7	4.74437850632912
SELL	3.74806526641796
CIAO1	5.99412741101989
LGI2	3.65155310202316
WDR45	5.60473419163743
ANKRD6	6.57112651792516
LTBP4	3.91659622095546
PSCD3	3.52850454632813
PYY	3.80811144733209
KCNC1	3.27023928382715
SIRT6	3.71034286146980
CCL19	4.07366565795257
ARHGEF9	4.53479930202127
ABR	4.4314039988231
C10orf22	6.82398232843487
STK17A	5.04209969412939
FOXE1	3.21174276610195
GML	3.13333477601182
CNGA3	2.92788056886271
CD38	4.99744250223698
ZDHHC6	7.03565642666938
NEFH	3.49511832240516
PGBD5	4.1217633592468
CTDSP2	6.91294788621421
RMND5B	5.82580050376611
ZNF257	4.23992041527175
DUSP4	4.25973952888489
FLJ22167	4.76500528662136
EXOSC7	6.9266449151041
ROR2	4.14907848982418
FOXM1	5.11509780026355
ZBTB48	4.38433714866807
BUD31	8.01606795880818
MAOA	4.54979629893047
CCDC41	4.07648421084926
TNNT3	3.74734819475915
FBXO11	5.56395394086553
GYPC	6.42800215675688
PLIN	4.78327624039837
RFXAP	3.82309255190946
C6orf15	3.6782858141735
RNF4	8.31589914921003
F8A1	6.97458377525433
PPP1R3D	4.61688352657303
GRB2	7.56089499450069
TPM3	3.21597491098115
SYT13	4.28635625712393
EPB42	3.53546120604520
RP5-1077B9.4	4.50117996186767
EIF1	10.7989844172438
CETN3	7.14904049019615
FPGT	4.78397757705972
PRY	3.54364677659327
NTHL1	5.33830780668402
POLR2B	9.15869180902242
RPS28	11.7555527560053
GDF10	2.99244120142098
COQ9	7.58121184741817
P2RX3	2.89249492053987
GCC2	6.75771665636132
RARRES3	5.43030540278443
PLXNA1	5.53441284325192
WBP4	4.88892454930855
KIAA0100	6.23707119614223
PMF1	6.68222609278511
HS2ST1	5.91528994546743
CRELD2	6.86868015273417
C8G	3.07138085198567
CD82	5.5471489496911
PMM1	4.15435365941808
CBLL1	3.90874672198442
LIM2	3.35416233323686
VAX2	4.73367015412265
SETDB1	5.25923595979516
LRAP	4.57069652130279
GCLM	5.46091853332867
CPEB3	3.49846127371832
PPM1A	4.95315844904726
INTS1	3.72757525382214
MMP16	3.19102426323198
CAMTA1	3.94176566355649
SAMSN1	4.94582958409935
DRD3	2.9435606753189
GMPPA	4.87945256316954
C11orf73	6.93509237306966
AIPL1	3.67568638339413
PTP4A2	9.4654109610942
IL24	3.60250665988849
BDKRB1	3.50108408675867
HPCA	3.60742491345347
MLF1	6.05474920627043
SEC14L1	6.53652908311925
CHFR	5.35171326554505
EMILIN1	4.54830853456324
THADA	5.80445877749617
TAF12	5.39807157701831
NDUFS4	8.37691852860908
ID1	8.91528292369594
PIK3CB	3.70357285373370
COL18A1	8.43046684459927
PDZD3	3.44662799269929
TBC1D17	4.69066793020442
COX8A	10.7687364822157
CDCA4	5.73897357264036
C2orf44	4.35013634862389
C9orf16	7.84054648427689
ERBB2IP	8.16603126217523
EMX2	9.17810739013437
FUS	7.17824905545903
NIPSNAP3B	3.88125504739457
TF	3.48592165923024
CXorf56	4.98577585073213
CLCN4	3.45719974721939
PWP2	5.57821269745637
MMP15	4.30524531414258
MTMR14	5.64225886656317
NPR1	6.21257920583465
DNAL4	5.09610273990049
ELAC2	4.43715187758125
ASS1	10.8547575969207
IPP	6.07768088669971
TMEM59	9.6581774808702
POLR2J	8.0925879555092
SEC23IP	5.64303803586031
RGS4	4.75006107005645
UQCRC1	8.92449512602802
SNX6	7.38973123881206
DDX18	6.4996692795471
POLG	4.91085505347053
ADAM23	3.75651753703202
ZNHIT2	4.97901683045518
TFR2	3.26791566290959
NCDN	3.98437386554025
RAG1	3.35700558358070
POMT1	4.9371453347688
CYP1A1	3.12571615282965
SNAPC1	5.37529455644653
GNA11	5.32736158266232
CCDC52	2.67935499138396
CAPN1	7.26833910590139
DDHD2	6.35976001431664
UPF3A	7.51577706488546
LAGE3	5.98150378675655
GNRHR	3.12936855366595
UNC13B	6.09273746546645
TTLL4	4.47722180854829
PPBP	4.368889670174
HTR3A	3.94469839032124
SDC2	5.72914107976881
ANKRD49	7.26544536409514
BTF3	9.69793973022432
COX7A2	10.9323477748561
SARS	8.87605673834601
C13orf18	3.66133742876173
CACNB1	3.86860706263041
QKI	5.361024254928
SETMAR	5.72625360965813
LAMB4	3.25727230169496
MAN2B1	6.51191934574256
EML3	4.69897283378498
ACADL	3.21778290784952
OFD1	7.385296051653
CGA	3.28134471302512
EIF3EIP	10.4046222601287
PEX16	5.07707223858271
GNG12	7.62177678861876
HABP4	5.03431285673648
CNTN2	3.53155934468482
ASNSD1	8.26130657978588
FUT4	4.17186915863969
DBH	3.383093313697
CD53	6.65445815933683
HIST1H2BJ	3.4855094747511
TFAP2B	3.22507707711280
ACF	3.36501360218833
TMEM11	5.8037708761134
CDH8	3.27218367448673
C3orf32	3.50808478166193
AGPS	4.71762957112687
C4orf18	3.41926019483879
PCCB	7.65558935258794
IPO13	4.78545466329861
PECI	7.96652138182901
UNG	7.25840385959603
C6orf105	3.62930102865678
GSTP1	9.53756311350651
SUV420H1	8.1726055917992
ARHGAP15	3.98688328612166
LTBR	6.71738336427911
TDRKH	3.36796617351288
PSG4	3.25996000951590
SLC9A3R1	6.34010870953803
NBPF3	8.94096922351184
SLC9A3	3.54197217299293
OSBP	6.08584926804073
PRR5	4.77365597253684
CHMP7	5.3842015599948
ADRA1A	3.16066730783488
ASAH1	6.80489101045263
FKBP4	6.68912579160735
ZNF350	4.62009305189722
DOM3Z	4.93879645922736
GIPR	3.5509704280459
AHI1	4.6845735694961
BST1	4.61415018124538
NCR2	3.48434315069192
NADSYN1	5.73925908504286
UBE2W	6.2149346340964
RGS14	3.7199258258656
KRT15	4.13521374421591
SCN11A	3.52563813149565
GFI1	3.62167161262393
FHL1	4.62140332881865
SMC6	6.729047597302
GATA1	3.82374516664613
OSGEP	4.99155566645613
ARMC6	4.58127909368557
HK3	3.37938312679948
PSMD5	6.2323390914211
RSU1	6.7225819048542
RPL4	11.6955319381641
MAD2L1	7.31108126974425
RBPMS	4.73414790113613
EIF4A3	9.19919530075655
E4F1	4.92768393712736
DLEC1	3.48835465975136
PRPF3	5.61231779468317
EMR1	3.09320428195034
CHMP2B	6.83235308701332
CAMSAP1	4.39484953573144
RPS21	9.33726337649101
XCR1	3.22611903795831
ARID5A	4.09510546167432
RBM6	5.64672536255355
UBE2N	7.63658568107183
KLF4	5.08001025184241
MGC4172	4.01566430765879
LMO4	7.12173285276563
KLKB1	3.46395036742646
HDAC3	6.3742337142584
HP	4.31790676952487
SCHIP1	7.04157176222331
BTK	4.03912187008747
KRCC1	7.8153242654263
PRND	2.93343502036478
C6orf27	3.44525549293941
PIGL	3.63750468199339
CLCA1	3.7042226059901
C1orf112	4.65081510579473
OLFML2A	7.09207560107954
HUS1	4.60925675669965
SFRS6	8.1773247881801
CXCR7	8.3252049740445
UIMC1	6.46409063363943
FXYD2	3.42046682357943
GOT2	7.95481975146673
ZNF667	3.97198165810736
TFEC	3.64740100283541
ATP7B	4.9845917770215
RAB38	6.75743233217597
POLD2	6.55640454799114
PPM1H	6.08434695709854
DCX	3.3246300934183
NFYC	6.21637583126232
ZNF228	4.08221938625466
KIN	6.33180262658889
PLSCR4	4.81287364460007
HIST1H4I	3.75035727865994
PPARGC1A	4.00319876815496
HIG2	5.73161175869161
KCNK10	3.80323778309304
EXOC1	7.83855976535932
OR6A2	3.62041225841858
ETFA	9.14672512337259
PDAP1	4.99197467931678
C19orf6	3.491018288014
POLRMT	3.78395829985397
ZNF146	8.36517797799883
MIA2	3.27715726284686
LY6G6E	3.26301425505914
EIF4E2	8.06501964726838
NENF	4.7816985858617
HOXB5	5.77239029228701
ZNF324	3.70386292392699
CUGBP1	4.42771961805166
ENTPD7	4.22883997032561
TTC13	6.63322673912177
GJB5	3.32482975550106
PRSS22	4.46978066192775
CYP3A5	3.52733549048977
MBOAT5	4.3794034876818
CUL4B	4.9767023829891
CENPJ	3.81334877579445
KIAA0664	5.96291894536578
PITX1	3.59090348826976
PDGFRB	6.41737688736478
RDX	6.19117310168503
CELSR3	3.65037293762183
JUND	6.26410107776625
ITSN1	4.94880066858385
CHRNB1	3.94755775305055
EHBP1L1	4.20712650786835
C19orf2	7.62879871863119
FETUB	3.10788735220514
CAMK2B	3.52542880827800
DCTN1	6.4192486198922
TNKS2	6.82659697497678
MRTO4	7.0924045548232
C1QBP	6.04057651972695
TTC3	8.53743952874421
NDUFB8	8.98443271444564
CADPS2	4.33611383365793
EDG2	4.71788650602448
MYF5	3.16985330200445
SEMA3G	4.01619432110036
IL23A	3.85987966719316
GJA9	3.54384238419837
R3HDM2	6.32393834037325
C5	3.89237364455871
SLC2A10	6.10518215070073
TRIM45	5.4345791093508
TSP50	3.62738403827419
PAQR3	4.33799625778892
ANKRD26	3.6271513339061
TCP1	7.44263767433024
TMED7	6.66665202264348
CMA1	2.87956997585039
PTCRA	4.05859146324411
HCRTR1	3.29134286385904
FST	4.10909367185096
PAWR	4.17436707945756
LDLR	4.79055800399181
ASTN2	3.96057550242952
SCRN1	7.48477643875591
GPATCH8	6.32032914636014
KIF4A	5.37025624474943
TANC2	3.86515895791237
ZMYM5	3.50450454872461
PGM1	8.60968082424947
ZNF586	4.07444104775818
POLR3G	3.57514242490882
CPD	5.48881824219894
SNCAIP	5.17061826889379
DCT	3.53034489368046
HLA-DOA	3.30714520894252
TANK	6.09094151517648
RCAN1	4.67068261139121
UPK1B	6.37432977660085
DNAJB4	5.02754867121464
UGT1A8	2.72663726991658
LIMD2	3.44562642766613
HIST1H4L	3.45270790106612
PECR	5.03271990169596
HSPA2	6.29060768326043
SERP1	9.20109804320045
TACR2	3.46363262960853
NUP85	6.90451969069319
CD177	3.46259076184391
GPR135	3.21574671568011
PIGG	7.14435919782064
LGR5	6.84269216395991
JAK2	3.67478880713409
DPYSL4	3.52900224958565
TM9SF4	6.53584169008515
PTHR1	3.44530222813551
SIRPG	3.05785178598337
ZNF264	4.55854706799636
BICD1	5.33340434050355
RAB5A	7.21951597129715
FLJ13224	3.39554969374360
METTL5	9.86822177137068
HERC6	4.33704636675142
CASP1	4.90936309966427
USP9Y	2.74288946544305
LRP1B	3.59100373827197
XAF1	5.85024875156217
PLA2G4C	3.94055000464493
APOA2	3.31871642712179
SPAG6	3.11340929838162
KALRN	3.60282921467891
SECTM1	4.58865985739797
THOC7	8.47587144334076
IFNAR1	3.72253625422238
TCTA	5.46698181589444
NY-REN-7	3.11855570093377
TALDO1	9.57602606448016
B2M	11.6723291903490
LPPR4	5.91084243022783
SQLE	7.06036725408438
SEPHS1	7.07155777972341
EIF5A	5.45905883717071
FAM49A	4.40250376368200
YTHDC2	3.81732496728887
EHD2	4.35991936133936
NCF1	3.61061452824577
SPG7	5.66947139436593
ZNF614	3.52141629094416
HOXA5	5.47462489584789
NUP133	7.85585690538794
FGF12	3.71505005416969
SLMO2	8.23900860688546
INPP5B	4.66188017287083
PPID	5.85210169526871
SNTA1	4.15033284616517
IL20RA	3.49380965008257
UBE2J1	6.00620809611058
CACNG2	3.06710114075279
GCM1	3.18949582253294
ELF1	7.11034693940858
TLR5	4.07683222958821
TCFL5	6.97742283127472
C1orf107	5.70207691035435
C19orf22	5.96719221514724
SAFB2	6.06745422020825
MAP3K7IP1	3.67853179940331
NCK2	8.20538564798678
OXA1L	8.24681582386663
KIAA0652	5.52837827525161
KLRG1	3.51601629676135
FRAG1	6.38067705809681
ZSCAN12	3.00707878121290
PSMD12	7.38431659377032
E2F4	4.97269920904786
CLEC4M	3.51127719842067
KIAA0999	5.09125942677996
CLDN10	4.78803772364111
MGC13053	3.97113233759253
TAC1	2.85172759926388
GYPA	3.19984065806502
HPCAL4	3.44076058332975
TRAIP	4.0369202944119
MEX3D	4.56842249490773
KIAA0232	8.1907720464263
ERCC8	5.42121798200143
NFAT5	5.17426283170283
GPX4	9.5182079494614
CSPG4LYP1	3.31257639122211
KIAA0368	5.91288824010775
FBXO3	6.00156522463122
DVL1	5.62964866222716
CMKLR1	3.69625123755415
GPR157	2.98050221452210
TYMS	8.58804491819773
OR52A1	3.1753276636114
PEF1	6.99888727320197
ZNF750	4.42190687445118
ALG9	5.92162069169217
MCM5	5.18225718701988
SDK2	3.28788721119641
BAIAP3	3.84282459285822
RABGGTB	6.58852581933267
KCNK7	3.31346986999929
PTP4A3	5.44195304193311
ANKRD40	4.06542977637543
CALCOCO2	6.96722617086884
TMSL8	4.95327738633482
SNCA	4.15627646045581
ZNF551	3.9604052848141
HBQ1	3.24514675422409
ARHGAP26	4.13977209780739
GEMIN6	6.66658918211407
HRAS	6.20469232688023
KLRC4	2.72850484356482
BSDC1	5.85445638624363
DSC1	3.64439971765628
RNF43	6.1941788205833
NDUFAF1	6.38294046262031
MAP2K4	5.32671680348033
FOLR2	4.62495571954034
LYZL6	3.61878740779961
EPB41L3	3.93361736386216
TEKT2	3.54442138297928
CDKN2B	3.67107463932704
WSB1	6.26249663052222
ZNF480	3.56632619342238
MAP3K6	3.90953084068841
PROS1	5.97102074160405
PSMB8	6.1817735904319
HN1	7.87355112649265
MAS1	3.27308927835685
APOL1	5.4426890497901
CSHL1	3.23399569038997
ZBTB7C	2.98026537763364
AHCTF1	6.04448417291771
SAE2	8.97874842092207
ITGA2	4.02313267374236
AP2S1	8.57532261267398
P15RS	7.04193481968826
MME	4.13273489018694
VAT1	7.32840306748844
MAST4	4.59008889859513
TUFM	8.95925415389821
KRT33B	3.22030481123977
THEG	3.65654532026802
KCTD2	5.3338601651335
WDR26	8.62244287420648
MFI2	3.08503864247963
KRT34	3.07932901063515
NR4A3	4.06785955589129
SGSM3	4.37114902375145
ARSA	4.03351878350447
TOMM22	5.40894204419669
SOCS3	3.9300213512168
UNKL	3.73625141425117
POP4	8.09145637089187
BHLHB3	7.13417795834454
MALL	5.13014789917564
SOX15	3.97574714268609
CCNA2	6.12309047784276
PARK2	3.36314593434026
GPR124	4.65692844628399
TMEM132A	5.625587121236
CGRRF1	5.72430785605333
RUVBL2	7.23829204186779
MCAT	5.7411768691128
WNT10B	3.41764266067497
ISCA1	7.12999545848916
RPAP1	3.93873616758804
C12orf48	5.06952319262773
RAI16	4.66359512815031
RPL27	9.01101699997801
EPN1	3.68880276254614
MAGI1	3.02723682493597
GBX2	3.31210603353675
SLC35A1	6.71200749717249
GAL	3.61183316899718
SLC14A2	3.32897973290434
RDH11	6.80195262335771
ZNF518	4.53444822842147
PCYT1B	3.36213378898199
AUH	6.48562960503318
EIF3H	10.7704059041439
KIF1B	6.57668397071679
MBD2	4.37541547316665
AMOTL2	8.50812613930304
C6orf120	6.20852015560052
PIGT	7.47288763303503
PSRC1	5.67546274162086
PLA2G10	3.55607951484752
ALAS1	7.25603357565572
FOXO1	5.93229117854116
C17orf62	6.60632319880142
KIF5C	4.4251610839449
DUSP10	4.91722938124229
CRLF3	6.34692500420368
CLCNKB	3.54883460526892
PSMA5	8.73171698526393
FARS2	5.8960717261259
CCDC28A	5.63385054206027
AMPD3	4.38099748722766
PIAS1	6.53599708189455
ADCYAP1R1	3.33699748740638
TMEM134	7.62214277707814
CDH20	3.07713370185553
FBXO7	7.36388062235898
FLJ14213	3.6850259192428
ZNF3	4.77576900230224
LRRFIP1	6.85777536038798
TMEM49	9.12609315576812
CNOT2	7.40721251800294
CBX2	2.97468564455773
ZC3H14	6.47326206194894
ALDH5A1	6.10236645774646
HNT	5.60041680161817
SERPINA4	3.14081853960716
FLJ20920	5.35456080378759
CRTAP	5.80314198283992
DDX50	8.03201797290197
STYXL1	7.18820156248607
TK2	4.28901148799806
BLVRB	6.15439770048064
STMN1	6.64963367951669
GUCA2A	3.14787364716521
DPP6	3.20315933311501
GALNT10	4.18476640462975
STK39	6.48255958422782
MMP24	4.28243634343159
CKS2	9.47683135226988
RHO	3.73139154518155
BANF1	9.31166808631808
CR1	2.9447414571251
RPS6KA2	4.87361401696891
HMBS	5.73959243761995
C20orf112	3.77316919546508
SLC25A24	7.29499717746916
MRPL22	8.27604217081302
SLC25A15	5.31964373357201
GADD45B	6.29427171115249
TDP1	5.52928517842805
ZNF287	3.54957294417893
DAAM2	5.20633176883229
C11orf57	5.42704360184256
RFK	6.98264696830677
ZFYVE9	4.03849388495174
TCTN3	7.09199573095872
STCH	6.50741805866403
LOC283871	3.65826095841732
NDUFB3	8.75462667645203
DEFB4	3.40856803361146
FPR1	3.56945467011646
FMNL1	3.94822007934491
SEPT7	9.81003732169106
PTCD2	4.18968327174813
GNLY	3.45189777830768
GRAMD1C	4.25152430662221
ZNF165	4.54139798058119
TR2IT1	4.30906217860345
ARMCX3	7.34941865440585
NDE1	5.13901121113714
MAGEF1	7.13336284299136
ITGA10	3.67909432356466
ARHGDIB	7.53982274065664
FSHB	3.67051686680128
ANXA2	11.5466846662670
HLCS	4.47463516855379
MCF2L	4.79684119282219
AK1	6.08831028467566
FH	7.26910712707031
LGALS2	3.5450053359921
SYNPO2L	2.84970889490922
KIAA1045	3.24675146945431
C1orf183	4.30589210728513
MAGEA8	2.84628137281800
DGCR8	3.92795894287055
GSR	4.19441511201025
NEU2	3.3747882402153
HIST1H4B	3.73420766008406
CACNA1C	3.19642818185609
FAM20B	6.04307869685115
HES2	3.35408738910582
PDCD6	9.0532814359219
INTS7	5.82519269381008
AMPH	4.25069786389842
UCKL1	7.2250928209683
ASB4	3.03043881466454
C10orf97	4.95021057643577
ALDH1L1	4.28196185375519
CCL23	3.19133292021413
OBSL1	4.68132002937678
SLC12A7	6.75744626994477
THAP4	6.40238392511699
RBM4B	5.23817714846372
OGFRL1	3.69315352187802
KIAA0831	5.18712383682506
C12orf11	7.0797780540562
PPP1R15A	4.68214409768555
KIAA0240	5.27590765978559
CD1B	3.08935931148700
FCGR2A	4.86788717218773
MDC1	5.36225889099178
MAN1A1	3.85611915547864
KRT9	3.36481728809516
HTR1A	3.26212524844535
OCEL1	5.65854993215105
ATP11B	5.77454850701071
NLGN4X	5.44450727107251
FBXO34	6.79889515505156
ALOX12	3.63582836488903
RB1CC1	7.12301483329833
PCDH12	4.48251847187006
RPE	5.31516946782837
EIF4E	6.05819177407981
CSDC2	3.76101062694754
ABHD5	5.13145853859773
TMBIM1	6.45308898534362
PET112L	4.81794361220242
P2RXL1	3.06365379200511
F2RL2	3.11589774631173
TRMT1	4.71901472099008
IMPG2	3.43708086892299
LRRC32	5.98704867304577
BGLAP	4.56944018326873
HTR4	3.21193699874658
MRAS	5.08112743532367
TRAF6	4.69584868642525
AXL	4.84918917077822
ATP2C2	3.20539966912082
LMNB1	4.82718180203715
TELO2	4.09975134660449
PNPLA3	3.55583864600524
CSNK1E	6.71943415346933
SRP14	10.3645914270702
KCNQ4	3.33346371504269
PIK3C2B	7.03094440745576
C15orf15	8.11863015397942
TUBB2B	4.54052231077451
USP15	5.71542361233651
C12orf41	8.00736780917385
CEND1	3.98914153035585
RNF31	4.46941961309776
TCEAL2	4.53379084876856
PTGER2	4.12241206198854
UBN1	6.13938022805083
SLC5A7	3.04261824924119
SLC31A1	6.01461084677777
ADAM29	3.37679760535273
ST7L	4.13789609109207
GFOD1	5.25906969311582
CTNNA1	9.39984676381526
HRBL	3.56868944959792
CBX4	3.74737421673172
NTRK2	3.63421879949588
FOXN3	5.25788155748914
MFGE8	6.76135319628526
PFKFB2	3.83645829893175
TAS2R4	3.41144361974889
SH3TC2	3.33793013002323
IL10	3.53295417172629
PXMP4	6.06302322680944
RNF167	5.75154824731945
PRMT5	7.61445733744823
TSKU	5.63311662824573
ATPIF1	8.04178061914264
ETV3	3.10438887760204
PAK7	3.00745558417841
PDLIM1	9.25099257054388
CEP63	6.03605519452649
WDFY3	4.96910375106642
RNF126	4.40724986780651
DPM1	9.0019606452035
CLIC4	6.40773182695648
ACR	3.72165902297984
KLK7	7.56563089335614
ALOX5AP	5.15028217214937
LRP1	5.24150054730166
TNK1	3.70315628400222
TAS2R9	3.04294014395594
ZNF16	5.54497645632944
POLR1B	4.79696760339763
SLC8A2	3.46536649214283
OLFM4	2.78223229593995
TACC1	4.79821122143989
SAMHD1	6.56388623118539
ATP13A2	5.21376666930366
KRT4	3.51692367012172
PAX6	3.53804870027587
SCG2	5.36953544679581
SLC17A6	3.16200186665193
TUBB4	3.77952570103006
PADI4	3.17883441741877
FMO3	3.17249282361441
NLK	4.13462654554287
POU4F3	3.09851871429183
MDM2	3.41056482880122
CAPNS1	9.27694507274606
SDF4	6.65058899906161
ITGBL1	5.76104543554253
TAP2	3.75431768119194
OR2C1	3.28628687327914
KLHDC3	6.38401403396028
EFHD2	5.06330011030724
GALR3	3.56429186005914
NBEA	3.80504211374861
ABCA6	3.3402705134892
ABBA-1	3.80683809533644
GNAI1	6.28469774706856
CLDN3	8.85119344388543
AKT2	3.21543701721565
EGFR	4.08819040740533
VPS4B	7.57639092576963
RBM16	6.73368701239177
GALNT6	5.73428509490037
ZDHHC3	5.47604196190234
SLC25A4	5.87170853336375
CYB5B	5.75111935026747
NDRG1	8.42228899406727
SESN1	4.5357556836061
GBE1	7.05888438820183
MRPL46	6.7475237827476
CLASP1	5.81111398368682
FARP2	3.96592727908572
ACOT11	3.46187183247161
LDHAL6B	3.00894625908896
MAPKAPK3	5.28586824302851
NCAM2	3.19168277211773
AFAP1	4.62604586530953
PRKD2	5.87660912046657
OR2H2	3.35093810276971
ZFP36L1	7.07649301835695
DZIP1	5.0997864941754
GPR161	4.04855239415927
RNF146	6.64507369830403
NKX3-1	3.86033161201933
CCNB2	7.30483423829429
ZNF10	4.10035643934826
WDR74	5.83001764120346
FAM134A	7.16171500530511
PCNP	8.6508546489227
PURA	5.03933643737521
DNPEP	6.5466814873411
ERBB2	4.86558395637767
CREB1	6.46479313097439
NEO1	5.36491024013843
DDX3Y	3.12381371734981
RPS3A	12.4571299690617
MXRA7	10.0256206584815
LGALS3	10.0699261452156
GLT8D1	7.45869572047281
TMPRSS3	7.82028951410644
UPB1	3.28344222617505
LAT	3.72013714755362
CLDN14	3.76000264017758
DHX38	4.72558822501326
KCNA3	3.56535930423902
BTBD1	9.08105866302102
TARS2	5.60408771171207
SKIV2L2	8.59535583571924
ABCF1	8.30053173193848
CDT1	3.22605551812743
ZHX2	8.21485757963162
FCF1	4.35709165526940
LRRC49	4.08178361508004
GUCY1B2	3.61751365005246
CD28	3.25904123760651
SMARCA4	7.13470831972421
SEPT2	9.12282941632455
SOHLH2	3.31254537117477
MCOLN3	3.95080967280028
LRP8	4.84757095731025
TAGLN3	3.52133385368557
MASP2	3.50542863897388
GPATCH3	4.1615635576349
TTRAP	8.4746123952276
AGL	6.31695542761992
NFE2L3	4.86702256519659
PSD4	3.83419046154361
PALMD	4.44821324472258
CCNB1IP1	9.22218243980823
TMEM43	6.47336364403448
OBFC1	7.03445593494665
STAT5B	4.28804920388392
C14orf79	3.90768140729752
ENPEP	4.36968839359491
SSB	9.32271088509519
SCT	3.28432652948802
TIMM23	7.10258896184722
SKI	3.62351951463846
SLC22A13	2.77545867533612
AKAP3	3.68118650015355
OAS2	4.53554556897562
KIAA0423	4.78585661696159
SEC61G	9.42187131433793
CAPN11	3.07153748569144
TMEM50B	7.2386621755224
DEGS1	6.95632678881536
ARHGEF4	3.55796845483704
DBNDD1	4.13146042264866
TBL1XR1	4.92114931170248
FAIM	5.30482365707843
SP140	3.28265225174588
G6PD	4.49987604929425
NUDC	6.85413056660919
GABRP	2.98963469316914
SCARA3	4.26851116104822
TACSTD2	5.67561758251569
EIF3J	6.86808025226486
PPP2R2A	7.27423666089571
CPA3	3.70113224509996
PVALB	4.06572246657302
BCAT2	5.2754088510363
MFN1	5.92089971125372
