Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D04_443144
MRTO4	7.34324007947673
C1QBP	6.19635973886067
TTC3	6.90365700272904
NDUFB8	8.29444645092575
CADPS2	3.39101802480808
EDG2	3.71811182233306
MYF5	3.08710555869787
SEMA3G	3.39585468061785
IL23A	4.0324919047798
GJA9	3.65347872124378
R3HDM2	6.44403478933414
C5	4.27981912130154
SLC2A10	7.39011882559035
TRIM45	5.32704025733871
TSP50	3.54265924943064
PAQR3	5.12878133004034
ANKRD26	3.43447005059767
TCP1	8.01922488846471
TMED7	6.28333256869719
CMA1	3.07425385525879
PTCRA	4.30829986313604
HCRTR1	3.63622289611201
FST	4.12242801908639
PAWR	4.20056355269837
LDLR	4.14591162797739
ASTN2	4.32958518206033
SCRN1	6.58976462515543
GPATCH8	5.76636047187188
KIF4A	5.25307937646299
TANC2	3.27195138042242
ZMYM5	3.66660770952021
PGM1	8.63180651800396
ZNF586	3.8738618913865
POLR3G	3.49842426432229
CPD	5.74064380657792
SNCAIP	4.17087938050394
DCT	3.37611147530793
HLA-DOA	3.76078632985386
TANK	7.53606125027027
RCAN1	4.31231837829955
UPK1B	3.42718340945647
DNAJB4	4.68920013779311
UGT1A8	2.85723622479184
LIMD2	3.82717491967551
HIST1H4L	3.61386375028497
PECR	4.80981708554382
HSPA2	4.81412759759262
SERP1	8.9166656444074
TACR2	3.14873413010399
NUP85	6.08091688093075
CD177	3.76856779827517
GPR135	3.24274236165586
PIGG	7.12628020218016
LGR5	3.24997450065472
JAK2	3.68604265341306
DPYSL4	3.33952995226172
TM9SF4	5.879626715656
PTHR1	3.76378061064747
SIRPG	3.85599687305295
ZNF264	3.47392333214353
BICD1	4.90816398921673
RAB5A	7.31060903757882
FLJ13224	3.12804704291613
METTL5	9.45390057416223
HERC6	7.49054390560776
CASP1	6.1275808197345
USP9Y	2.94489396760503
LRP1B	2.99176488540609
XAF1	8.55738902518618
PLA2G4C	4.35095010411534
APOA2	3.14156366269905
SPAG6	3.17697523988034
KALRN	3.43728143714645
SECTM1	6.08571152137589
THOC7	8.75306869062575
IFNAR1	4.29443102531274
TCTA	5.55856236527616
NY-REN-7	3.73267630587079
TALDO1	9.56599537228938
B2M	12.0001012942252
LPPR4	3.61642028879759
SQLE	5.24066834084669
SEPHS1	7.207496978145
EIF5A	5.94478300375692
FAM49A	4.51407423368649
YTHDC2	4.13738941656606
EHD2	4.00276969998123
NCF1	4.60940353740528
SPG7	5.97249088781513
ZNF614	3.69952098539751
HOXA5	3.43019308477895
NUP133	8.02238610128304
FGF12	3.94252515424196
SLMO2	7.83457520780868
INPP5B	4.71473351205986
PPID	6.11852639389383
SNTA1	5.50176236647646
IL20RA	4.75715965384782
UBE2J1	4.98428676127731
CACNG2	3.35102453719783
GCM1	3.1619185505305
ELF1	6.29180781624492
TLR5	4.77619947168966
TCFL5	6.60828697499362
C1orf107	5.97155556938984
C19orf22	5.5220497503553
SAFB2	6.0785695993153
MAP3K7IP1	4.13731389259773
NCK2	7.93379221188098
OXA1L	9.81939316823252
KIAA0652	5.50689433444147
KLRG1	3.58432155100696
FRAG1	6.40492208791389
ZSCAN12	3.12770093147059
PSMD12	6.6868290935103
E2F4	5.17495706512501
CLEC4M	3.558114706803
KIAA0999	4.79179314997257
CLDN10	7.7046124857749
MGC13053	3.96251099958413
TAC1	2.79398296290824
GYPA	3.52826391825304
HPCAL4	3.15056201925607
TRAIP	4.15553179687593
MEX3D	4.21501568502475
KIAA0232	6.35563378614933
ERCC8	4.49905548538968
NFAT5	4.47476499440037
GPX4	9.53842909468133
CSPG4LYP1	3.42859441352741
KIAA0368	4.84834986732033
FBXO3	4.95888047332735
DVL1	7.05792216910442
CMKLR1	3.74382382640818
GPR157	3.54302190516775
TYMS	9.9315167215395
OR52A1	3.08597160846191
PEF1	7.103702568439
ZNF750	4.34068479017237
ALG9	5.94221335046456
MCM5	5.72100998319431
SDK2	3.67514277777901
BAIAP3	3.85774641544345
RABGGTB	7.03796915458633
KCNK7	3.60632003563766
PTP4A3	6.31459458387567
ANKRD40	3.75166827070536
CALCOCO2	6.92440559897384
TMSL8	4.46127472022587
SNCA	4.73677165349401
ZNF551	3.27513813496448
HBQ1	3.53976465458096
ARHGAP26	4.47293087945827
GEMIN6	6.55365389992691
HRAS	5.11392700637617
KLRC4	3.03033844949824
BSDC1	6.03874504483923
DSC1	5.60080639293808
RNF43	5.7162842297118
NDUFAF1	5.83429724398256
MAP2K4	5.33672514876122
FOLR2	5.56436164417962
LYZL6	3.79425710058442
EPB41L3	4.02894558322228
TEKT2	4.16466299031112
CDKN2B	3.62831003013106
WSB1	6.85947402802022
ZNF480	3.7059933154629
MAP3K6	3.98540932526494
PROS1	5.86846746531278
PSMB8	7.8364164984178
HN1	7.42778188359658
MAS1	3.52143450319158
APOL1	4.86721000982793
CSHL1	3.81048563625618
ZBTB7C	3.26012229620304
AHCTF1	5.45656911573789
SAE2	8.55961118493983
ITGA2	3.35884446658232
AP2S1	8.26649246953092
P15RS	10.0202020644066
MME	3.49216736994588
VAT1	6.84526338692473
MAST4	4.95030252167249
TUFM	8.29969810862086
KRT33B	3.22210016864426
THEG	3.84708813159105
KCTD2	4.88750437237405
WDR26	8.98299453181483
MFI2	3.5765024536294
KRT34	3.33176149506671
NR4A3	3.46564424492765
SGSM3	4.19060674064647
ARSA	3.77703674131872
TOMM22	5.91127183286698
SOCS3	3.69471952151155
UNKL	3.83172580735114
POP4	10.3985350840681
BHLHB3	9.32087421312718
MALL	3.77171351912834
SOX15	3.09492431313783
CCNA2	6.05146353965449
PARK2	3.01375185165363
GPR124	3.92255092232697
TMEM132A	4.74342221267016
CGRRF1	5.31337285175174
RUVBL2	7.21468345101982
MCAT	4.93573203471693
WNT10B	3.69290374034606
ISCA1	6.38043556653262
RPAP1	3.9923044420384
C12orf48	5.12961412908272
RAI16	5.38174162258921
RPL27	9.13692886218191
EPN1	3.82955222708022
MAGI1	3.08402540916596
GBX2	3.26639867438387
SLC35A1	6.9577786847673
GAL	4.1291705850483
SLC14A2	3.66973553631419
RDH11	6.62284454466051
ZNF518	4.16045820020003
PCYT1B	3.22306574824701
AUH	6.4386687731731
EIF3H	10.5106167782122
KIF1B	7.09211658322298
MBD2	4.41367699115848
AMOTL2	7.47159422621528
C6orf120	6.86379173231303
PIGT	7.85596713224808
PSRC1	6.33889861245592
PLA2G10	3.88007569465897
ALAS1	7.67483114599258
FOXO1	6.64622314982551
C17orf62	6.95568404732598
KIF5C	4.89299964892925
DUSP10	4.26800107558308
CRLF3	6.98212694607221
CLCNKB	3.36569702088572
PSMA5	9.59094619242535
FARS2	5.17904634741156
CCDC28A	6.07933682411126
AMPD3	4.70608240009161
PIAS1	6.7653434687424
ADCYAP1R1	3.3946165538914
TMEM134	6.43869313611568
CDH20	3.31224372183136
FBXO7	8.12657482594203
FLJ14213	4.14362096657157
ZNF3	5.05106801264715
LRRFIP1	6.33535804928148
TMEM49	7.87171398468023
CNOT2	7.37293677743002
CBX2	2.91470674841644
ZC3H14	4.9078777592485
ALDH5A1	5.43268614555428
HNT	2.99822060250056
SERPINA4	3.11137163228204
FLJ20920	4.62788361348105
CRTAP	5.27398179745412
DDX50	7.51037761512833
STYXL1	7.33678234414128
TK2	4.69236711699838
BLVRB	6.84124481863148
STMN1	7.79978723216633
GUCA2A	3.44751233646824
DPP6	3.01890614526113
GALNT10	3.81689371051685
STK39	5.59165724777946
MMP24	4.35848675043334
CKS2	9.72116408094789
RHO	3.63039822952803
BANF1	8.63090686886659
CR1	3.04298972405089
RPS6KA2	4.57422948176505
HMBS	5.69235455828162
C20orf112	3.78904990746819
SLC25A24	7.4147888339324
MRPL22	6.92402296225346
SLC25A15	5.02657612266356
GADD45B	4.77303504633528
TDP1	5.45769611451618
ZNF287	3.56130962369395
DAAM2	3.95207183747467
C11orf57	5.6273396157936
RFK	6.34439127522913
ZFYVE9	4.1273689075441
TCTN3	6.5763131856368
STCH	6.28143032488454
LOC283871	3.42971589104081
NDUFB3	9.5293781252482
DEFB4	4.21107180894391
FPR1	4.12622631260905
FMNL1	4.32562401060683
SEPT7	9.3722057578327
PTCD2	4.32059702324674
GNLY	4.47257545206113
GRAMD1C	5.58866077229078
ZNF165	4.72881402029188
TR2IT1	4.47102135001128
ARMCX3	6.42751886688769
NDE1	5.97137830958642
MAGEF1	7.22465810973021
ITGA10	4.34862510445502
ARHGDIB	8.06738725501332
FSHB	3.52456909376024
ANXA2	10.2596269055810
HLCS	4.04103277169439
MCF2L	3.62372769227028
AK1	5.30683881341311
FH	6.93252475919436
LGALS2	4.25503346976783
SYNPO2L	2.68919203136498
KIAA1045	3.28464776745869
C1orf183	4.83232285477653
MAGEA8	3.59123743759419
DGCR8	4.53433173906892
GSR	5.21741359061078
NEU2	3.48305677866037
HIST1H4B	3.54149133194076
CACNA1C	3.11625875944602
FAM20B	5.6888525871354
HES2	3.24621695601115
PDCD6	8.34282151852799
INTS7	5.5113107424024
AMPH	3.75559482714865
UCKL1	7.13155525003353
ASB4	3.05265361595125
C10orf97	5.31429184125884
ALDH1L1	3.92659596638219
CCL23	3.34353707968431
OBSL1	5.69671999585769
SLC12A7	7.45907647765958
THAP4	5.65624677799773
RBM4B	5.34139557474934
OGFRL1	4.06935699721133
KIAA0831	5.88473452068024
C12orf11	6.60133532016958
PPP1R15A	3.86690695591282
KIAA0240	4.79674407584357
CD1B	3.39935277430705
FCGR2A	6.220872473625
MDC1	4.81792458843396
MAN1A1	3.80391234425289
KRT9	3.62637868666239
HTR1A	3.71135399477669
OCEL1	6.16313584010628
ATP11B	5.03002265783696
NLGN4X	3.86125382233018
FBXO34	7.33282111170915
ALOX12	3.14250426366867
RB1CC1	7.1464600690469
PCDH12	4.47314634876202
RPE	5.42492871897534
EIF4E	6.37924614612176
CSDC2	4.2191150363291
ABHD5	4.589513543118
TMBIM1	6.6303944521074
PET112L	4.54484808217967
P2RXL1	3.60323977877262
F2RL2	3.188055889319
TRMT1	5.98024558861798
IMPG2	5.40064508121913
LRRC32	5.27842010621615
BGLAP	4.68332909007071
HTR4	3.62732458532129
MRAS	5.02863639921818
TRAF6	5.07556434580687
AXL	5.28572829639402
ATP2C2	3.45837594694938
LMNB1	5.07331965324959
TELO2	4.25444651041543
PNPLA3	3.68405332034043
CSNK1E	7.12169207107341
SRP14	10.0783438481289
KCNQ4	3.13344751101816
PIK3C2B	5.51669408537476
C15orf15	6.83863400897631
TUBB2B	3.09785724760878
USP15	5.62665384419261
C12orf41	7.46282138249728
CEND1	3.48320836426153
RNF31	5.74234387637843
TCEAL2	3.78494280592516
PTGER2	3.99979532612771
UBN1	6.53520167901367
SLC5A7	3.36643614773192
SLC31A1	5.77951017150922
ADAM29	3.27061613940505
ST7L	4.06463061549881
GFOD1	5.30591464519102
CTNNA1	8.08268864356483
HRBL	3.56146590925617
CBX4	3.44819937864008
NTRK2	3.60695320794042
FOXN3	4.4631198367507
MFGE8	5.31775968583784
PFKFB2	3.80754546625113
TAS2R4	3.52999070947462
SH3TC2	3.19653609305360
IL10	3.6845735694961
PXMP4	5.80594977853015
RNF167	6.49914979185685
PRMT5	8.84423452794083
TSKU	5.11160914753773
ATPIF1	8.52967563397267
ETV3	3.90896115603763
PAK7	3.35433413839191
PDLIM1	8.45110934168597
CEP63	5.30444922699657
WDFY3	4.72204171736279
RNF126	4.78341993228717
DPM1	9.47359985666823
CLIC4	6.88407575191743
ACR	3.78130457796020
KLK7	8.34226691112405
ALOX5AP	8.0508186570627
LRP1	4.50400741604028
TNK1	4.34746106285634
TAS2R9	3.31340662203892
ZNF16	5.90842020072895
POLR1B	5.11527659232333
SLC8A2	3.64657650783515
OLFM4	2.94095390477013
TACC1	5.61243411662568
SAMHD1	6.98962655167733
ATP13A2	4.9208284018849
KRT4	3.67356798721621
PAX6	3.42703784552048
SCG2	3.32826732382976
SLC17A6	3.68540390979064
TUBB4	3.96009900161239
PADI4	3.02936087118664
FMO3	3.27912991698702
NLK	3.69432632094996
POU4F3	3.38202539143090
MDM2	3.62003945228955
CAPNS1	8.35771964859913
SDF4	6.80043437652822
ITGBL1	2.99626555505842
TAP2	4.1059754672607
OR2C1	3.18122506546118
KLHDC3	5.9658541987311
EFHD2	5.8426070041264
GALR3	3.59318216911046
NBEA	3.43918829989087
ABCA6	3.24016593252281
ABBA-1	4.15758717783275
GNAI1	4.74720516797939
CLDN3	9.0567027008065
AKT2	3.45494660140301
EGFR	4.14308281433319
VPS4B	6.47262986241909
RBM16	7.0964209641128
GALNT6	5.79823189152635
ZDHHC3	4.88399272067809
SLC25A4	6.39480833168763
CYB5B	4.74529415479676
NDRG1	6.73862678094235
SESN1	4.90076438040088
GBE1	6.30131867834201
MRPL46	6.14687627264651
CLASP1	5.14194823765044
FARP2	4.91291134984132
ACOT11	4.44196152429979
LDHAL6B	2.95850182841054
MAPKAPK3	5.84217460615875
NCAM2	3.47794165149091
AFAP1	3.95760406326555
PRKD2	6.15450864709263
OR2H2	3.46997412803868
ZFP36L1	6.81225693491897
DZIP1	4.99374495129052
GPR161	4.42377940966557
RNF146	4.71155628345818
NKX3-1	3.740530273807
CCNB2	7.95481664602228
ZNF10	4.44365484627935
WDR74	5.43947265994863
FAM134A	8.39212806564357
PCNP	8.38199068223844
PURA	4.68521578256201
DNPEP	8.06948533322567
ERBB2	5.20915823180691
CREB1	5.83327240462311
NEO1	5.27249068393029
DDX3Y	3.39580187138975
RPS3A	12.7860884201782
MXRA7	9.87998962936819
LGALS3	9.57749602036283
GLT8D1	7.3695330506334
TMPRSS3	7.30745348504429
UPB1	3.33860936002545
LAT	4.07368052922809
CLDN14	3.72871408219233
DHX38	4.56579751708337
KCNA3	3.90897892487946
BTBD1	7.59704331968284
TARS2	5.26942235420179
SKIV2L2	6.25885597564506
ABCF1	7.15277966124461
CDT1	3.26168104170961
ZHX2	7.80122010070723
FCF1	4.59290796411347
LRRC49	4.95144187144952
GUCY1B2	4.0932690921937
CD28	3.45103863928652
SMARCA4	6.59772421606086
SEPT2	9.7382183564614
SOHLH2	3.65939222396893
MCOLN3	5.72113393041451
LRP8	5.31522641836481
TAGLN3	3.84355805373887
MASP2	3.41526415460735
GPATCH3	5.24570269679659
TTRAP	7.56302119894234
AGL	5.88548850733271
NFE2L3	4.98279935310199
PSD4	4.40094169876414
PALMD	4.40036768798488
CCNB1IP1	9.32923026608456
TMEM43	6.39183697067378
OBFC1	5.39029479997738
STAT5B	4.22194342761942
C14orf79	4.41584322793944
ENPEP	3.95881588330486
SSB	8.61774432751039
SCT	3.04362476614907
TIMM23	6.57667301575872
SKI	3.79511270188422
SLC22A13	3.43638825596394
AKAP3	4.60229698325296
OAS2	7.21485506047388
KIAA0423	5.53938307384757
SEC61G	8.73510302413145
CAPN11	3.06978195388599
TMEM50B	6.10850020951314
DEGS1	8.26081633253205
ARHGEF4	3.88949449408998
DBNDD1	4.15134130722641
TBL1XR1	4.95400944745740
FAIM	6.14826663108968
SP140	3.91298734445768
G6PD	4.6196354329294
NUDC	7.35905057917892
GABRP	3.63008578119926
SCARA3	5.49210268653616
TACSTD2	5.19102064753196
EIF3J	6.22613756404885
PPP2R2A	6.47338978168243
CPA3	3.36203477007474
PVALB	3.02689705851831
BCAT2	5.71059153378687
MFN1	5.59376802924657
F10	3.32127069623183
