Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_C07_491132
KCNC1	3.12546234536956
SIRT6	4.36546382178542
CCL19	4.1499053929963
ARHGEF9	5.362341305212
ABR	4.27061286034483
C10orf22	6.18134867997377
STK17A	5.29502226921582
FOXE1	3.20725805283975
GML	3.19030697200869
CNGA3	3.12788493647858
CD38	3.25300187924628
ZDHHC6	7.23900073768112
NEFH	4.32295810956729
PGBD5	4.22400005445424
CTDSP2	7.996785333064
RMND5B	6.36370901476217
ZNF257	3.71381597537577
DUSP4	3.44795569200355
FLJ22167	6.90598958384083
EXOSC7	7.85226308116697
ROR2	4.84497770890818
FOXM1	4.84593820102103
ZBTB48	6.13356399982994
BUD31	8.4524466248993
MAOA	4.61716251910361
CCDC41	6.13301502478174
TNNT3	3.63064540687884
FBXO11	6.49690813287935
GYPC	5.47374810462369
PLIN	3.84501236857283
RFXAP	3.41484456484006
C6orf15	3.63187244578323
RNF4	8.59706003334078
F8A1	7.62569290388557
PPP1R3D	3.81272786326311
GRB2	6.84701623399588
TPM3	3.22445189248423
SYT13	3.78365022914155
EPB42	3.35936136864953
RP5-1077B9.4	6.14309714274617
EIF1	10.0157702919029
CETN3	9.01859819756842
FPGT	5.53288641779485
PRY	3.51638234456584
NTHL1	5.86202926132848
POLR2B	8.89255069109836
RPS28	12.2485378322239
GDF10	6.2076786778851
COQ9	7.62025484573263
P2RX3	2.86247760103066
GCC2	7.40340685187076
RARRES3	5.94245007332688
PLXNA1	5.86711308475947
WBP4	4.89765613431195
KIAA0100	6.24123736061916
PMF1	7.21197872268393
HS2ST1	6.14053445563073
CRELD2	6.2768272547341
C8G	3.03334082562397
CD82	6.05229009488383
PMM1	4.33773649158182
CBLL1	4.57125801526413
LIM2	3.33460364173952
VAX2	3.33811245026549
SETDB1	6.95387228087815
LRAP	3.15094064066461
GCLM	7.71643914703987
CPEB3	4.06301581837595
PPM1A	5.25712221407959
INTS1	4.18449871439264
MMP16	3.32886458257122
CAMTA1	5.93717371778815
SAMSN1	5.40062970807239
DRD3	2.79657378360631
GMPPA	4.58939295792335
C11orf73	7.09582500054334
AIPL1	3.65417120617555
PTP4A2	10.6212437880855
IL24	3.17645075858281
BDKRB1	3.14638051217475
HPCA	3.42716806070072
MLF1	6.24162666784826
SEC14L1	7.03963898662352
CHFR	5.72361314078085
EMILIN1	6.1934379795064
THADA	5.73967823563052
TAF12	6.99592686591251
NDUFS4	8.99231438389697
ID1	5.64881386029456
PIK3CB	4.04552621729478
COL18A1	6.91567836945688
PDZD3	3.08122400366170
TBC1D17	4.80098420134753
COX8A	8.58622670707373
CDCA4	5.28309711610697
C2orf44	4.98678991136288
C9orf16	6.42388966412924
ERBB2IP	8.84760727502283
EMX2	2.74357537319416
FUS	6.10690314051157
NIPSNAP3B	4.07823617224227
TF	3.61143100976017
CXorf56	5.6840168177283
CLCN4	4.00742991952485
PWP2	5.3708230744758
MMP15	4.92976470444633
MTMR14	7.63591281360603
NPR1	7.54498506135061
DNAL4	5.21533880625823
ELAC2	5.04469594339442
ASS1	9.68412685798905
IPP	6.12170993296421
TMEM59	9.74583965506305
POLR2J	8.69943170649317
SEC23IP	4.80287938656829
RGS4	3.54731983994195
UQCRC1	8.92201957804565
SNX6	8.0544120494068
DDX18	7.07710729090265
POLG	4.44070432408209
ADAM23	3.67075921050778
ZNHIT2	4.89108752909092
TFR2	3.24993834466398
NCDN	4.48735331843765
RAG1	3.49050204084676
POMT1	5.01794660534383
CYP1A1	3.39738596083138
SNAPC1	6.46170212836083
GNA11	5.59874302785676
CCDC52	2.98471519054421
CAPN1	6.95941415937502
DDHD2	7.66390018656103
UPF3A	7.18334173358135
LAGE3	6.68998731095424
GNRHR	3.1637792578491
UNC13B	5.45765353608015
TTLL4	5.59228947188028
PPBP	2.84018052312043
HTR3A	3.08038897784478
SDC2	5.10693955154063
ANKRD49	6.62691458271661
BTF3	11.4552774218931
COX7A2	10.0533414350401
SARS	9.20585975520088
C13orf18	3.99106592879099
CACNB1	3.96276162238181
QKI	7.38165014473623
SETMAR	5.26454597179899
LAMB4	3.20182090634802
MAN2B1	6.30041023841936
EML3	5.45554019260281
ACADL	3.29897682023775
OFD1	7.84070331007776
CGA	3.43624781231628
EIF3EIP	11.0920872181833
PEX16	5.4010629596091
GNG12	9.36792486080187
HABP4	4.69696147906296
CNTN2	3.48738693259082
ASNSD1	8.55334910731555
FUT4	3.43428627367486
DBH	3.41942982145865
CD53	7.17498098249195
HIST1H2BJ	3.42154532718523
TFAP2B	3.16720633858502
ACF	3.79911795424293
TMEM11	5.96867092351915
CDH8	3.3479936794614
C3orf32	4.25873365234278
AGPS	4.64204596217054
C4orf18	3.36606536395771
PCCB	6.0878019107233
IPO13	5.4646611583697
PECI	8.61534338734974
UNG	9.3772445603107
C6orf105	3.88967848487462
GSTP1	8.87589012026915
SUV420H1	7.49209143695147
ARHGAP15	3.86658487957016
LTBR	5.9392792397831
TDRKH	3.95652513863816
PSG4	3.28365840787041
SLC9A3R1	7.22796812089452
NBPF3	10.2614223720714
SLC9A3	3.25607836394764
OSBP	7.28950181730756
PRR5	3.69200670223783
CHMP7	4.9385712499054
ADRA1A	2.95730737077474
ASAH1	7.02702230711557
FKBP4	6.76283172394548
ZNF350	4.5781976071228
DOM3Z	6.73733317744857
GIPR	3.56545123422129
AHI1	5.85927979262698
BST1	3.80964489533897
NCR2	3.59269973872994
NADSYN1	5.03563377562857
UBE2W	5.97975984446502
RGS14	4.07846096300229
KRT15	3.72944431138192
SCN11A	4.66293202788327
GFI1	3.44051855161465
FHL1	7.55518415473253
SMC6	6.54314111777526
GATA1	3.48114644450407
OSGEP	4.45660370549524
ARMC6	4.90994003963286
HK3	3.31979310553427
PSMD5	7.76610798215553
RSU1	7.98256393749229
RPL4	12.5325842202906
MAD2L1	7.537522354218
RBPMS	3.95248132345244
EIF4A3	8.9497438172613
E4F1	4.92263938507763
DLEC1	3.31724449874633
PRPF3	5.59144187918393
EMR1	4.79170910453101
CHMP2B	7.51047118440803
CAMSAP1	4.37291141115671
RPS21	9.48735454524533
XCR1	3.45486517054355
ARID5A	3.89041040956683
RBM6	6.74062466205878
UBE2N	7.58669996935565
KLF4	4.45883124301078
MGC4172	3.79162326583476
LMO4	6.99202111349906
KLKB1	3.18225688387531
HDAC3	7.90968876678552
HP	5.55383854878577
SCHIP1	5.51436552323241
BTK	4.15791925719499
KRCC1	8.12454937292929
PRND	3.69298033893968
C6orf27	3.4333362166396
PIGL	4.01858682227682
CLCA1	3.89289814314513
C1orf112	4.52724957207279
OLFML2A	5.43372601687474
HUS1	5.48641831034439
SFRS6	7.84468574957
CXCR7	6.85191932843782
UIMC1	7.34540836011597
FXYD2	3.46920855578691
GOT2	8.32399398408977
ZNF667	4.97641772162365
TFEC	3.97322264003784
ATP7B	4.55031419379762
RAB38	7.7278395620403
POLD2	7.67690627338906
PPM1H	3.93011594603786
DCX	3.30076421687441
NFYC	6.53641548898715
ZNF228	4.50600569815024
KIN	6.97452137237751
PLSCR4	7.79900013393502
HIST1H4I	4.27976953905539
PPARGC1A	2.86104609707895
HIG2	7.6345689059698
KCNK10	3.87873881382021
EXOC1	8.05228180182007
OR6A2	3.78529111621866
ETFA	8.53939265897145
PDAP1	5.66425531921711
C19orf6	3.47813254476306
POLRMT	4.70186715567021
ZNF146	8.17896871932137
MIA2	3.11597408233423
LY6G6E	3.22329809247021
EIF4E2	7.52257470711676
NENF	5.04666891667716
HOXB5	3.67927412173521
ZNF324	4.22485576212084
CUGBP1	4.38582462463322
ENTPD7	4.16532121713593
TTC13	6.10249701686876
GJB5	3.14282004961483
PRSS22	3.69453930017847
CYP3A5	3.37014766898296
MBOAT5	4.35430440693554
CUL4B	6.69761962324902
CENPJ	3.92840768089475
KIAA0664	6.12970436204369
PITX1	3.37194158041959
PDGFRB	6.15130894208393
RDX	6.73478196416557
CELSR3	4.44358757139183
JUND	6.43693109143749
ITSN1	5.75926292751198
CHRNB1	4.66055491777633
EHBP1L1	3.53082934449265
C19orf2	9.07686337431407
FETUB	3.03091932561031
CAMK2B	3.65460740486844
DCTN1	8.12914369444315
TNKS2	7.09392235227237
MRTO4	7.85618138536766
C1QBP	6.2566296788761
TTC3	9.20528525865297
NDUFB8	8.278857913748
CADPS2	3.59160646157988
EDG2	4.5510738437173
MYF5	3.09798403748888
SEMA3G	4.0572512419914
IL23A	3.50488346702105
GJA9	3.34070258103128
R3HDM2	7.71388518048171
C5	3.8180695529778
SLC2A10	7.29496115112567
TRIM45	5.63751518463707
TSP50	3.83354091517703
PAQR3	6.03201057173744
ANKRD26	3.69913523548095
TCP1	9.3166781741525
TMED7	7.05842928867675
CMA1	2.81284290348871
PTCRA	3.96017396524256
HCRTR1	3.3463266546355
FST	5.70197298833216
PAWR	4.40519302251228
LDLR	4.84875463507636
ASTN2	3.89588226393788
SCRN1	8.2115088503436
GPATCH8	6.61712809649612
KIF4A	5.99130316217792
TANC2	4.31254357088368
ZMYM5	3.89954915610435
PGM1	8.8829410441129
ZNF586	5.61089755092548
POLR3G	4.0227365813657
CPD	5.69372239001477
SNCAIP	7.37235921897508
DCT	3.86740572581562
HLA-DOA	3.64688639397927
TANK	8.01078264509769
RCAN1	4.27986657699828
UPK1B	4.10880518490981
DNAJB4	6.19615348967463
UGT1A8	2.96969610836055
LIMD2	3.61296014817361
HIST1H4L	3.53768289649476
PECR	4.83236052423965
HSPA2	4.6778079090888
SERP1	9.20971215306585
TACR2	4.02926346453039
NUP85	7.38352606212614
CD177	3.44564915805162
GPR135	3.12743188618571
PIGG	7.53933384554122
LGR5	7.62254754716487
JAK2	3.64570262418772
DPYSL4	3.56551933533618
TM9SF4	6.50351860398735
PTHR1	4.59249250981315
SIRPG	2.94489048336277
ZNF264	5.96903030430123
BICD1	6.18142329857743
RAB5A	8.26793780213152
FLJ13224	3.15731979377543
METTL5	9.354514666478
HERC6	6.56666251242206
CASP1	5.36223199831999
USP9Y	2.74593133794357
LRP1B	2.89381541824949
XAF1	6.66409675764452
PLA2G4C	3.45336835806342
APOA2	3.1514431984841
SPAG6	3.06076617619456
KALRN	3.32322948520808
SECTM1	4.95104009668194
THOC7	10.3005765562738
IFNAR1	6.01834435443346
TCTA	5.76841605673163
NY-REN-7	3.95287185784555
TALDO1	9.54447621600003
B2M	12.3660967221577
LPPR4	3.05208059748534
SQLE	7.82949367683441
SEPHS1	8.03155128884326
EIF5A	7.03580977325103
FAM49A	3.84864423776796
YTHDC2	4.64764912674175
EHD2	5.2061774794076
NCF1	3.67623333592641
SPG7	6.24475186426629
ZNF614	3.86130200955705
HOXA5	3.50926119759825
NUP133	7.9221175125643
FGF12	3.57855857991988
SLMO2	7.71780086614278
INPP5B	5.81821284479579
PPID	7.56253288368672
SNTA1	4.56789969119511
IL20RA	3.4600526237587
UBE2J1	7.14746533958865
CACNG2	2.95103404741338
GCM1	3.15947041477288
ELF1	6.30052181733355
TLR5	3.76462035874641
TCFL5	6.79704688895195
C1orf107	6.35689976610578
C19orf22	6.59834367756981
SAFB2	6.55010430961895
MAP3K7IP1	3.77051751338998
NCK2	7.30790480029207
OXA1L	6.88847041943217
KIAA0652	6.65313383049811
KLRG1	3.43472098792115
FRAG1	6.26049821417122
ZSCAN12	2.96509385541533
PSMD12	7.26264429644297
E2F4	5.19175188908232
CLEC4M	3.27471312905999
KIAA0999	4.99563303523447
CLDN10	4.30806650575759
MGC13053	4.43075867023887
TAC1	2.80764844201296
GYPA	3.43594870439938
HPCAL4	3.20864710882612
TRAIP	4.52716388722229
MEX3D	4.43790036805698
KIAA0232	7.49607148964048
ERCC8	4.45214557709617
NFAT5	6.06968002813891
GPX4	8.85730989322867
CSPG4LYP1	3.07093262523926
KIAA0368	7.2673643581481
FBXO3	5.1306495824504
DVL1	7.4126539586325
CMKLR1	3.41817187243984
GPR157	3.29993142642004
TYMS	8.57263662651094
OR52A1	3.25182953283839
PEF1	8.49057401810573
ZNF750	3.04912581806474
ALG9	5.80629620158657
MCM5	6.4660387363353
SDK2	3.40689474619193
BAIAP3	3.86910449195293
RABGGTB	7.9267612634411
KCNK7	3.21379158310465
PTP4A3	7.68791523384506
ANKRD40	4.65803623370654
CALCOCO2	7.84836324041455
TMSL8	4.04857550843197
SNCA	6.2522011196154
ZNF551	3.88972378273952
HBQ1	3.27906783842975
ARHGAP26	3.89625820655694
GEMIN6	6.73529209264522
HRAS	5.82535323564656
KLRC4	2.72609298464443
BSDC1	6.13932963630874
DSC1	6.80265036439000
RNF43	6.97749917106989
NDUFAF1	6.14627981671811
MAP2K4	5.06510381954355
FOLR2	4.50590820540492
LYZL6	3.37100647156229
EPB41L3	3.81594494098478
TEKT2	5.54474268659797
CDKN2B	3.11277514307043
WSB1	6.88810489386162
ZNF480	3.3160178257348
MAP3K6	3.71270824196014
PROS1	7.82714380323636
PSMB8	8.01762825914125
HN1	6.6379256122934
MAS1	3.33169644747523
APOL1	4.63647239663203
CSHL1	3.17888850430399
ZBTB7C	3.29761613824265
AHCTF1	6.51208686262883
SAE2	9.72223844741746
ITGA2	4.03922681454992
AP2S1	8.19638915773904
P15RS	4.45701771560814
MME	3.38467810642888
VAT1	7.85731729783771
MAST4	6.22857593146624
TUFM	8.64015400927607
KRT33B	3.2342232107488
THEG	3.49235749058891
KCTD2	6.03262557990795
WDR26	8.76851863293605
MFI2	3.08182131562499
KRT34	3.05365100409625
NR4A3	3.43502022324458
SGSM3	4.57166666860003
ARSA	3.39384094124346
TOMM22	5.54665534924072
SOCS3	3.74324602200437
UNKL	5.47076386619381
POP4	8.642272199592
BHLHB3	9.9224887683296
MALL	3.69577669946412
SOX15	3.33531361111872
CCNA2	5.46563851603813
PARK2	3.80501829265114
GPR124	3.98198737690157
TMEM132A	4.85049676218261
CGRRF1	6.28738167707336
RUVBL2	7.32599984585314
MCAT	6.14308764240129
WNT10B	3.50834197792635
ISCA1	7.15065017689536
RPAP1	4.96969768905996
C12orf48	5.19292938024531
RAI16	5.35693723282516
RPL27	9.66789332031296
EPN1	3.26022971133225
MAGI1	3.36313991733710
GBX2	3.10057941404348
SLC35A1	8.49719523239394
GAL	3.58883173270021
SLC14A2	3.66385253222078
RDH11	7.64146637687233
ZNF518	4.75979372654378
PCYT1B	3.19187821850591
AUH	7.16757188953111
EIF3H	11.5820534068649
KIF1B	8.67643555143674
MBD2	4.37432181587632
AMOTL2	7.68975318727744
C6orf120	6.75301889219111
PIGT	8.77912779199798
PSRC1	5.93030917820389
PLA2G10	3.61637362028098
ALAS1	7.43857068278842
FOXO1	6.69576746193916
C17orf62	6.46342296912633
KIF5C	5.80840530444792
DUSP10	3.66710071114664
CRLF3	6.74547050585716
CLCNKB	3.43281075564986
PSMA5	9.1205076346451
FARS2	6.08081834067474
CCDC28A	8.00129616675274
AMPD3	4.28678193576185
PIAS1	7.85062275432356
ADCYAP1R1	3.71752184772729
TMEM134	7.26090862540828
CDH20	2.85099713689119
FBXO7	7.7469863997373
FLJ14213	5.04471811913448
ZNF3	6.61248788704243
LRRFIP1	7.1857678730334
TMEM49	8.93139119709951
CNOT2	8.82912364238886
CBX2	2.76078216835657
ZC3H14	6.51719828241756
ALDH5A1	7.14399658872976
HNT	3.13922922830688
SERPINA4	3.02170572371672
FLJ20920	5.88524671953533
CRTAP	8.24452919213769
DDX50	8.80068507682494
STYXL1	8.60316935936709
TK2	6.03609159317001
BLVRB	5.90354585520179
STMN1	7.70997629119027
GUCA2A	3.17325547746196
DPP6	3.27693854332495
GALNT10	5.55809041037873
STK39	5.65556893627762
MMP24	4.20037676352812
CKS2	10.2913588846568
RHO	3.70188058342098
BANF1	10.1452664105786
CR1	2.91191409769151
RPS6KA2	4.97062385668885
HMBS	5.75032855000889
C20orf112	3.64574142829042
SLC25A24	7.64248969788479
MRPL22	8.29252033999573
SLC25A15	5.19102576977098
GADD45B	4.69885830470244
TDP1	5.65138656841533
ZNF287	3.96497641697764
DAAM2	4.62093896815866
C11orf57	5.95257774507052
RFK	7.05103198990323
ZFYVE9	4.27182731351849
TCTN3	7.91188713289071
STCH	7.15290465431178
LOC283871	3.41386793026690
NDUFB3	7.91133840398368
DEFB4	3.90999816027043
FPR1	4.05242576263779
FMNL1	3.97130918902587
SEPT7	10.1745077410231
PTCD2	5.37866859518572
GNLY	3.58494805410615
GRAMD1C	4.05177600068349
ZNF165	4.70325811387764
TR2IT1	3.77006033459225
ARMCX3	7.99597015495503
NDE1	5.08948086971195
MAGEF1	7.82799640291666
ITGA10	3.76938085295252
ARHGDIB	7.6458861924605
FSHB	3.76109830646647
ANXA2	11.8567779910043
HLCS	4.18981913081463
MCF2L	3.71424887214288
AK1	5.17495493234692
FH	6.34466664005615
LGALS2	3.54095028278067
SYNPO2L	2.81280011938685
KIAA1045	3.5197842834156
C1orf183	4.99915394128885
MAGEA8	3.00990923978138
DGCR8	5.26875657184371
GSR	5.78736875101103
NEU2	3.31161598377959
HIST1H4B	3.53704097575220
CACNA1C	3.02727243417009
FAM20B	6.86691978089055
HES2	3.02245197094545
PDCD6	8.91715952954558
INTS7	5.7531858326246
AMPH	4.21677234848317
UCKL1	6.61948263712251
ASB4	3.20377320395963
C10orf97	5.70251366044436
ALDH1L1	6.6098390567583
CCL23	3.20399941894745
OBSL1	6.97235169809583
SLC12A7	7.9093755527249
THAP4	5.67577294509661
RBM4B	5.90060114444455
OGFRL1	4.74970159133102
KIAA0831	6.19097951830645
C12orf11	8.15984378080546
PPP1R15A	4.45142733383787
KIAA0240	6.41203456879937
CD1B	3.21209809696408
FCGR2A	6.32505410206536
MDC1	5.22830068666371
MAN1A1	3.60652980615571
KRT9	3.40559738152694
HTR1A	3.25168841165817
OCEL1	6.42666849746832
ATP11B	7.02553905071992
NLGN4X	3.54709598372738
FBXO34	6.65763443197797
ALOX12	3.33792155768353
RB1CC1	7.59564277785724
PCDH12	5.1804631235814
RPE	5.0420527561108
EIF4E	6.82793982404943
CSDC2	4.19920563713526
ABHD5	5.52407691479263
TMBIM1	6.40040365178905
PET112L	3.78817944823278
P2RXL1	3.01504066321758
F2RL2	3.19341677264935
TRMT1	5.55765253737349
IMPG2	6.67515214831113
LRRC32	6.61267336835064
BGLAP	5.69471675885442
HTR4	3.36059381141437
MRAS	4.17288754998361
TRAF6	5.55433719349712
AXL	6.52576452316152
ATP2C2	3.33563718778356
LMNB1	5.6284446501294
TELO2	4.5864893570325
PNPLA3	3.7656579009176
CSNK1E	5.91809728193786
SRP14	10.9866313513440
KCNQ4	3.46945501403713
PIK3C2B	5.52106817715468
C15orf15	9.0247472326862
TUBB2B	3.08355691113701
USP15	6.08018954089053
C12orf41	7.44632320374383
CEND1	3.58995236527994
RNF31	4.68111002363485
TCEAL2	5.43778254529397
PTGER2	3.89114224131133
UBN1	6.62111128990422
SLC5A7	3.05291260199926
SLC31A1	5.86811059241665
ADAM29	3.83455784869347
ST7L	4.32902505114525
GFOD1	4.26157488230014
CTNNA1	9.11037752828498
HRBL	3.89885303057906
CBX4	3.82274955572189
NTRK2	3.4661246434554
FOXN3	5.51035624426089
MFGE8	7.0296682151653
PFKFB2	3.70583136765828
TAS2R4	3.48078083481081
SH3TC2	3.17296916720354
IL10	3.70356039218587
PXMP4	6.59364677344412
RNF167	5.73680096297983
PRMT5	7.18833076906874
TSKU	6.40204400306293
ATPIF1	8.7668855332359
ETV3	3.22412918650857
PAK7	3.06800164257649
PDLIM1	9.97443349614817
CEP63	5.82618050962303
WDFY3	5.5334181412126
RNF126	4.92264174401006
DPM1	8.92746512456733
CLIC4	6.7214999716117
ACR	3.85822322125114
KLK7	7.50583929040929
ALOX5AP	7.85191370652347
LRP1	5.68642401124162
TNK1	4.21405656220906
TAS2R9	3.11372833783274
ZNF16	5.9553380895511
POLR1B	5.96059812589647
SLC8A2	3.64452558355295
OLFM4	6.67855404239562
TACC1	5.16179341358849
SAMHD1	6.35056007671111
ATP13A2	6.79805969769691
KRT4	3.78571925298966
PAX6	3.51147615833017
SCG2	3.30184893052058
SLC17A6	3.42982913990106
TUBB4	5.79805633471792
PADI4	2.97644132172283
FMO3	3.42291759613696
NLK	3.82995011225012
POU4F3	3.03661113820433
MDM2	3.85075903472086
CAPNS1	9.94866460976598
SDF4	7.4078744259139
ITGBL1	2.89416571212601
TAP2	3.98938375820658
OR2C1	3.25743071856686
KLHDC3	7.25497048974253
EFHD2	6.03366160445142
GALR3	3.6240670746036
NBEA	5.65983424944521
ABCA6	3.01031996835665
ABBA-1	3.99456544419036
GNAI1	6.72916846971045
CLDN3	6.6332787422431
AKT2	3.32815033569771
EGFR	3.83695817389891
VPS4B	6.6445667296375
RBM16	8.01061824965654
GALNT6	5.8853996920342
ZDHHC3	5.87477183815874
SLC25A4	6.58721325820331
CYB5B	5.9943945286617
NDRG1	8.37460943551088
SESN1	7.08953631108637
GBE1	8.01146546239172
MRPL46	6.12454116948714
CLASP1	6.63972787838405
FARP2	4.63755144580860
ACOT11	3.88962334580009
LDHAL6B	2.90358961654057
MAPKAPK3	6.15799725546716
NCAM2	3.00444817414204
AFAP1	3.82938576395757
PRKD2	6.31861424497521
OR2H2	3.28397089564925
ZFP36L1	9.33569401747248
DZIP1	5.25105500188958
GPR161	4.48131313768461
RNF146	5.84984383030065
NKX3-1	3.81812456935486
CCNB2	7.61603040325347
ZNF10	4.15867131777631
WDR74	5.8964712711416
FAM134A	7.79855980409337
PCNP	8.91560297232232
PURA	6.16644568966642
DNPEP	7.27454366035555
ERBB2	5.37847968704493
CREB1	5.91267064335799
NEO1	6.65138580194403
DDX3Y	3.29977970428545
RPS3A	12.9150056731963
MXRA7	8.53963546087066
LGALS3	9.17911592050657
GLT8D1	8.6413475209933
TMPRSS3	5.45869184106223
UPB1	3.25951987656454
LAT	4.66268402001863
CLDN14	3.41851251980138
DHX38	5.55347309454767
KCNA3	3.26185876950397
BTBD1	8.8096641267175
TARS2	6.96550265691073
SKIV2L2	8.15561795299616
ABCF1	8.090163474572
CDT1	3.02721994821471
ZHX2	7.9463028770618
FCF1	4.69122851245091
LRRC49	6.42027778404532
GUCY1B2	3.31260187147634
CD28	3.26354415833535
SMARCA4	6.76325847088594
SEPT2	9.34877110071958
SOHLH2	3.42864539707904
MCOLN3	3.82755756791948
LRP8	5.85017338604294
TAGLN3	3.62779435270866
MASP2	3.44491213229776
GPATCH3	4.69621069028616
TTRAP	8.67484396591077
AGL	7.67412274927294
NFE2L3	5.08780660372727
PSD4	4.02657578497646
PALMD	6.51527525872566
CCNB1IP1	8.40129516326345
TMEM43	8.80626866389871
OBFC1	7.0745704022047
STAT5B	4.42685746912683
C14orf79	4.42363042455171
ENPEP	4.12597401331314
SSB	8.74514374180416
SCT	3.00377557791614
TIMM23	7.2607019271014
SKI	3.57722850026179
SLC22A13	3.26389354727508
AKAP3	3.48952766879407
OAS2	5.56540765246944
KIAA0423	7.14205609352924
SEC61G	9.55398697714845
CAPN11	3.07282559057452
TMEM50B	8.55336235031648
DEGS1	7.59741995534223
ARHGEF4	3.61560819827803
DBNDD1	4.34649953065746
TBL1XR1	5.77219001259253
FAIM	6.50793941586743
SP140	3.08496843491311
G6PD	5.303627200862
NUDC	7.87494646277662
GABRP	3.19402217350984
SCARA3	5.60745403717313
TACSTD2	5.26463287263952
EIF3J	8.34818202811804
PPP2R2A	7.4556901824906
CPA3	4.19589300916116
PVALB	3.71223530805651
BCAT2	5.45544060876308
MFN1	7.33227657934852
F10	2.84465654080956
