Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E01_516292
CCDC52	2.99157884723082
CAPN1	6.45191575803842
DDHD2	5.54319257680748
UPF3A	5.47955085851077
LAGE3	6.41743573771047
GNRHR	3.5042716452024
UNC13B	5.61227099326744
TTLL4	4.02527882123204
PPBP	2.96098090359061
HTR3A	5.72537468370033
SDC2	5.27845583901197
ANKRD49	5.84776639316973
BTF3	9.52445084742329
COX7A2	10.9127288368036
SARS	7.73231267564639
C13orf18	3.87238452746288
CACNB1	3.78735659405944
QKI	5.6020171403782
SETMAR	5.37496994039408
LAMB4	3.82281197776454
MAN2B1	6.66984148224532
EML3	5.11577680654821
ACADL	3.3894155011065
OFD1	7.98716450202059
CGA	3.73573739055886
EIF3EIP	10.4482934132777
PEX16	5.28742958924316
GNG12	6.50484419796231
HABP4	4.38076278580605
CNTN2	3.5179658379323
ASNSD1	6.68991247227096
FUT4	4.07787431586884
DBH	3.54321393884823
CD53	6.47174131622626
HIST1H2BJ	3.35195085378871
TFAP2B	3.40871029083669
ACF	3.79173831236722
TMEM11	5.6047323821242
CDH8	3.70677011692858
C3orf32	3.52073328552367
AGPS	4.72252416385877
C4orf18	3.95327747515662
PCCB	7.39256112617935
IPO13	5.39638462659186
PECI	6.60692678425735
UNG	5.77656244858537
C6orf105	3.99147591482661
GSTP1	8.26483700459993
SUV420H1	7.17097165206536
ARHGAP15	3.84583256383134
LTBR	6.23259248904032
TDRKH	3.49164982144739
PSG4	3.75802482287197
SLC9A3R1	6.81896535650253
NBPF3	8.44155849347592
SLC9A3	3.58625878202603
OSBP	5.88197744541292
PRR5	4.15797105098444
CHMP7	5.58740098722885
ADRA1A	3.36285615371406
ASAH1	6.83320087702788
FKBP4	6.25730424546165
ZNF350	4.30160420149538
DOM3Z	5.11638203862351
GIPR	4.03581514176383
AHI1	4.49259623684688
BST1	4.14526578854314
NCR2	3.7625192095911
NADSYN1	5.53392828785317
UBE2W	4.62077792209448
RGS14	4.0384267341342
KRT15	3.70537009636220
SCN11A	3.75529021658018
GFI1	3.8745825594664
FHL1	3.91303429105446
SMC6	5.33955169892591
GATA1	3.6879993569075
OSGEP	4.89696574428837
ARMC6	4.81113515586616
HK3	3.48816364300581
PSMD5	7.00001307062226
RSU1	8.09217563418556
RPL4	12.2484448893037
MAD2L1	7.552255378474
RBPMS	7.1245247624629
EIF4A3	8.45789559027722
E4F1	4.93277271702159
DLEC1	3.52375288902947
PRPF3	6.16875749311329
EMR1	3.05984233608444
CHMP2B	6.6058512458807
CAMSAP1	4.35050248074276
RPS21	9.8077187914563
XCR1	3.42334395038783
ARID5A	4.62169676167302
RBM6	5.40910174969022
UBE2N	7.40870355401676
KLF4	4.1122239266576
MGC4172	3.64696261950486
LMO4	6.41355898099452
KLKB1	3.44649396921477
HDAC3	5.89905021878492
HP	10.2185027824806
SCHIP1	4.87299071701295
BTK	4.63474791493263
KRCC1	8.41503638139118
PRND	3.38733410503894
C6orf27	3.70202447454229
PIGL	3.86373361021518
CLCA1	3.80209683439826
C1orf112	4.61251634630551
OLFML2A	4.04595158711177
HUS1	5.20198523127613
SFRS6	6.56201889133598
CXCR7	8.35154114797775
UIMC1	5.15347441123753
FXYD2	3.79948568544734
GOT2	7.27407879878073
ZNF667	3.36571196997166
TFEC	4.05752857432799
ATP7B	3.83423010797865
RAB38	3.55827986491948
POLD2	6.13417968213898
PPM1H	4.53532604895875
DCX	3.45337916005885
NFYC	5.22927870513603
ZNF228	3.39713366815727
KIN	5.80445099808585
PLSCR4	4.86624622104172
HIST1H4I	3.86861158377519
PPARGC1A	3.78876323064402
HIG2	7.7465555291147
KCNK10	4.02143870176366
EXOC1	7.22507045581384
OR6A2	3.90371942177901
ETFA	7.63604971406402
PDAP1	4.59074099539518
C19orf6	3.45045074424509
POLRMT	4.38593334315457
ZNF146	6.22016559210529
MIA2	3.34449787866967
LY6G6E	3.25482045073398
EIF4E2	8.03958410408144
NENF	5.68024758560964
HOXB5	3.84036236266858
ZNF324	4.21023166998206
CUGBP1	4.18414756992709
ENTPD7	4.13750855814239
TTC13	6.06491442501795
GJB5	3.26447166528146
PRSS22	4.7526494320911
CYP3A5	3.33490542482610
MBOAT5	4.08415926098322
CUL4B	4.75488169296001
CENPJ	3.75568874425781
KIAA0664	6.2570016146343
PITX1	4.35604864693625
PDGFRB	4.36449832089742
RDX	5.23865867726362
CELSR3	3.90104797277245
JUND	6.35673780199565
ITSN1	3.8928007056928
CHRNB1	3.65841493239579
EHBP1L1	3.72476103159353
C19orf2	6.19225653831682
FETUB	3.21509984277876
CAMK2B	3.3496060073012
DCTN1	5.89066719585638
TNKS2	6.21363037726607
MRTO4	7.00142812477924
C1QBP	6.31239136892206
TTC3	6.20947314814635
NDUFB8	7.79481840452949
CADPS2	6.19976309266427
EDG2	4.86413172329788
MYF5	3.08956572809335
SEMA3G	3.32317972308184
IL23A	3.99716957254892
GJA9	3.61544206569175
R3HDM2	6.75443665882872
C5	3.85573374541722
SLC2A10	6.39879613269936
TRIM45	4.71876561545075
TSP50	4.05905790250115
PAQR3	4.27569784299843
ANKRD26	3.46624727011907
TCP1	8.32197556131814
TMED7	6.37565435996534
CMA1	3.27414578562575
PTCRA	4.36197053796031
HCRTR1	3.7896939262291
FST	4.23670459491842
PAWR	3.83337047178293
LDLR	4.25755991399970
ASTN2	3.76054342041389
SCRN1	5.72769593808061
GPATCH8	4.95840217315033
KIF4A	5.59303201840134
TANC2	3.7679597263539
ZMYM5	3.34404296435258
PGM1	8.27831190985413
ZNF586	3.84205708431454
POLR3G	3.42386466530927
CPD	5.93086670782588
SNCAIP	5.39640474894046
DCT	3.49146254348583
HLA-DOA	3.54503397933137
TANK	6.21214085549756
RCAN1	3.97566537543482
UPK1B	5.5183717360056
DNAJB4	4.38872983010127
UGT1A8	3.40553493013293
LIMD2	3.85745418132895
HIST1H4L	3.60352889252270
PECR	4.91941047607674
HSPA2	4.44397701409603
SERP1	9.77637760786276
TACR2	3.46278831415904
NUP85	6.09953482510292
CD177	3.48192947643914
GPR135	3.36475518317717
PIGG	5.81655909999296
LGR5	3.59568124493596
JAK2	3.41051333165851
DPYSL4	3.70361382823381
TM9SF4	5.50862185499993
PTHR1	3.33193407561786
SIRPG	3.2430155918118
ZNF264	5.42772780094606
BICD1	5.07943367514555
RAB5A	6.98892430506004
FLJ13224	3.5306583944342
METTL5	8.14739158350314
HERC6	4.68272739414513
CASP1	4.95110877189353
USP9Y	2.95511447208564
LRP1B	3.14206934116641
XAF1	5.06903471367291
PLA2G4C	3.60023166633646
APOA2	3.59495338318553
SPAG6	3.05953079223507
KALRN	3.32990224678193
SECTM1	7.85870451666654
THOC7	9.0631988778545
IFNAR1	4.38025891389854
TCTA	6.23605960601359
NY-REN-7	3.45515084842036
TALDO1	8.58956280298503
B2M	11.5621820888976
LPPR4	3.66435852139116
SQLE	6.33169781405143
SEPHS1	6.62536271149641
EIF5A	6.58842654079265
FAM49A	4.66906476127695
YTHDC2	3.85777820740034
EHD2	4.38217873535899
NCF1	4.26997073377042
SPG7	4.75084220556418
ZNF614	3.55625636815916
HOXA5	6.20798974832658
NUP133	7.60189578272812
FGF12	3.76308347025196
SLMO2	6.32449111010064
INPP5B	4.32702682153008
PPID	5.87819155076312
SNTA1	3.83143617934262
IL20RA	3.92834686315208
UBE2J1	5.89445384258947
CACNG2	3.01267005744282
GCM1	3.53108501749846
ELF1	6.36297664640603
TLR5	5.88868733095745
TCFL5	6.13371888559316
C1orf107	5.24610124191765
C19orf22	7.49544872093133
SAFB2	5.82963777391084
MAP3K7IP1	3.70135226046983
NCK2	8.28930705661417
OXA1L	7.67259777293787
KIAA0652	5.43804458627232
KLRG1	3.40836174867422
FRAG1	5.15125706342703
ZSCAN12	3.30093998691847
PSMD12	6.87103194027262
E2F4	5.33468151409171
CLEC4M	3.73405546633084
KIAA0999	4.57323921043807
CLDN10	10.1167421375361
MGC13053	4.14079732494423
TAC1	2.72776842686979
GYPA	3.39042811154616
HPCAL4	3.52193980136773
TRAIP	4.27476487560301
MEX3D	4.43563618288581
KIAA0232	5.53639983648495
ERCC8	4.14903335546051
NFAT5	4.52978106387076
GPX4	10.1013710967890
CSPG4LYP1	3.28306149808341
KIAA0368	4.47283533906682
FBXO3	5.4789750873528
DVL1	5.85040509860865
CMKLR1	3.68144893502244
GPR157	3.77220169382088
TYMS	5.8955897039341
OR52A1	3.598961737731
PEF1	6.51749975493419
ZNF750	4.92791627611862
ALG9	5.50865812019352
MCM5	5.42894959982092
SDK2	3.5466338026127
BAIAP3	4.18594613139516
RABGGTB	6.22074009807843
KCNK7	3.61730535854285
PTP4A3	7.57458717580698
ANKRD40	3.90988878169449
CALCOCO2	5.395753374084
TMSL8	3.98528127996851
SNCA	4.04632253782873
ZNF551	3.72911503809207
HBQ1	3.46578571637324
ARHGAP26	4.30390753082878
GEMIN6	6.68810503755931
HRAS	5.35536064129908
KLRC4	2.80887120849474
BSDC1	5.65067017808539
DSC1	3.683741787418
RNF43	4.24003618928814
NDUFAF1	5.60872711721259
MAP2K4	4.38169291432455
FOLR2	4.18466638599494
LYZL6	4.01759275086136
EPB41L3	3.49626231577790
TEKT2	4.05403339920115
CDKN2B	3.63502978686749
WSB1	5.77884154226508
ZNF480	3.07473175235325
MAP3K6	4.12668635763378
PROS1	4.33579526962013
PSMB8	6.86311756107456
HN1	8.48532643494714
MAS1	3.42303740876630
APOL1	7.30307641399205
CSHL1	3.34662694244588
ZBTB7C	3.33532560683127
AHCTF1	5.92299390749472
SAE2	6.93510037846138
ITGA2	4.01936336197027
AP2S1	7.8781515035373
P15RS	7.30843249886848
MME	3.69034034366852
VAT1	6.79207545117795
MAST4	5.95513700393601
TUFM	9.30142781458637
KRT33B	3.45799337717002
THEG	4.0208538255824
KCTD2	4.95774973022954
WDR26	8.67878623016372
MFI2	3.28408036337792
KRT34	3.22283469291631
NR4A3	3.66231730740979
SGSM3	4.26282118891931
ARSA	4.34988429212194
TOMM22	4.78612731638022
SOCS3	4.04456338204999
UNKL	3.82804048251689
POP4	8.00713234730803
BHLHB3	8.41151887545329
MALL	4.93229487359125
SOX15	3.87096583392356
CCNA2	4.91808636017587
PARK2	3.40618787447636
GPR124	3.88432807791536
TMEM132A	5.37312189787786
CGRRF1	5.5938570272553
RUVBL2	7.24597826739526
MCAT	6.12803523966417
WNT10B	3.97057576328225
ISCA1	6.66626919469092
RPAP1	4.27344831583374
C12orf48	5.14480167530958
RAI16	4.68076556090219
RPL27	9.38581185690852
EPN1	3.82188869230867
MAGI1	3.04183157564244
GBX2	3.67782382030758
SLC35A1	7.23002820741029
GAL	4.01456709194336
SLC14A2	4.01796970564295
RDH11	6.52521694512533
ZNF518	4.15198582628357
PCYT1B	3.64222647009537
AUH	5.97693237841095
EIF3H	10.6867450090254
KIF1B	5.65431829592351
MBD2	4.82462502449498
AMOTL2	7.11232416348971
C6orf120	5.13420961315034
PIGT	6.97699572557265
PSRC1	5.14750555447626
PLA2G10	3.54963439661972
ALAS1	7.08539497832294
FOXO1	5.78218209399683
C17orf62	6.94638070290928
KIF5C	5.38479046782039
DUSP10	6.49814483708831
CRLF3	6.05613608580991
CLCNKB	4.16241945079775
PSMA5	8.79547838355276
FARS2	4.72363053356997
CCDC28A	6.05025520708877
AMPD3	4.5525245204173
PIAS1	6.49095636768684
ADCYAP1R1	3.54528125496698
TMEM134	7.1360768009169
CDH20	3.19588535167368
FBXO7	5.92888509695792
FLJ14213	3.88625540570154
ZNF3	4.68266417847579
LRRFIP1	6.53493676377373
TMEM49	7.7433597522022
CNOT2	7.39399879330216
CBX2	3.27394766053846
ZC3H14	5.24229810686311
ALDH5A1	4.61278223893345
HNT	3.77872967294331
SERPINA4	3.31399069524266
FLJ20920	5.08028812410328
CRTAP	5.39338050619939
DDX50	5.82159572015699
STYXL1	7.4753331698864
TK2	4.28034303066761
BLVRB	5.9391290945786
STMN1	5.54676813999826
GUCA2A	4.11842785450709
DPP6	3.55954828892657
GALNT10	3.6951027357929
STK39	4.84403286449878
MMP24	4.41574241291013
CKS2	9.19382491231013
RHO	3.73701859824552
BANF1	9.28441563606735
CR1	3.04244274630007
RPS6KA2	5.30200350420218
HMBS	5.65156218910283
C20orf112	3.73843217006815
SLC25A24	7.57511587388029
MRPL22	8.36967801129647
SLC25A15	4.43756757013654
GADD45B	6.52096714252143
TDP1	5.42306755277556
ZNF287	4.07275723900033
DAAM2	4.86698088657166
C11orf57	5.83756403164929
RFK	7.0912353719272
ZFYVE9	4.03881050666628
TCTN3	5.60963055587431
STCH	5.73520562012101
LOC283871	3.91749272906511
NDUFB3	7.50627501032833
DEFB4	4.04997796805374
FPR1	3.7654480847374
FMNL1	4.0301496564999
SEPT7	9.2466698627719
PTCD2	3.78443825560397
GNLY	4.17389729541633
GRAMD1C	4.02338076852872
ZNF165	4.39217904381543
TR2IT1	3.47089093864993
ARMCX3	7.92808350087212
NDE1	5.18224703164196
MAGEF1	7.2668853134273
ITGA10	3.55921812740263
ARHGDIB	8.0039434991023
FSHB	3.66021802674234
ANXA2	11.4742390594597
HLCS	3.85216019259756
MCF2L	4.84492600509846
AK1	7.01668282918822
FH	5.97100415938801
LGALS2	3.88034264194896
SYNPO2L	2.95677733499943
KIAA1045	3.59957794423329
C1orf183	4.51669937464919
MAGEA8	3.07349209393018
DGCR8	4.40843327794782
GSR	5.52340785137161
NEU2	3.56440886285306
HIST1H4B	3.44261185936917
CACNA1C	3.23094878484255
FAM20B	5.37184256787044
HES2	3.49322133748648
PDCD6	9.06122812175355
INTS7	5.17338099675531
AMPH	3.81780536710633
UCKL1	5.35636223315434
ASB4	3.41237524673113
C10orf97	4.96147972291203
ALDH1L1	4.16986950730634
CCL23	3.36159806914596
OBSL1	4.96509737930174
SLC12A7	7.0457148417148
THAP4	4.96297999935668
RBM4B	4.90337999135567
OGFRL1	5.14512084695786
KIAA0831	5.18779847227254
C12orf11	6.72384370838684
PPP1R15A	5.10192022480541
KIAA0240	4.72211959939998
CD1B	3.6744614739733
FCGR2A	4.86404630786298
MDC1	4.37198862561181
MAN1A1	3.84642370728135
KRT9	3.68437527405694
HTR1A	3.19673913633086
OCEL1	6.11288615627802
ATP11B	5.054970401955
NLGN4X	3.95409369412104
FBXO34	7.93814998718356
ALOX12	3.66207451954596
RB1CC1	6.84456651664756
PCDH12	4.57119678251907
RPE	4.48519497592781
EIF4E	5.29330170297717
CSDC2	3.60166539040204
ABHD5	5.5670728176132
TMBIM1	6.75723535777552
PET112L	4.2475484500935
P2RXL1	3.33440450942861
F2RL2	3.71017435793546
TRMT1	5.04205058456408
IMPG2	3.58066111474428
LRRC32	5.33207712555644
BGLAP	4.82121031912265
HTR4	3.51611455195652
MRAS	4.43113245768958
TRAF6	4.579990983963
AXL	4.25948740713208
ATP2C2	4.98617449344373
LMNB1	5.15320177876373
TELO2	4.34158532962358
PNPLA3	3.80616077010759
CSNK1E	5.905353398607
SRP14	10.4050799011657
KCNQ4	3.61627579099134
PIK3C2B	5.06073896922090
C15orf15	8.50128700880171
TUBB2B	3.03037617145353
USP15	5.95960598334626
C12orf41	7.4752367987324
CEND1	4.27376302272071
RNF31	4.64379322899208
TCEAL2	3.32166596951592
PTGER2	4.32225757602028
UBN1	5.14570969818158
SLC5A7	3.35633482730855
SLC31A1	5.59299655911922
ADAM29	3.63745526326476
ST7L	4.0537172843393
GFOD1	4.78195326301264
CTNNA1	8.6719464628022
HRBL	3.82773112184881
CBX4	3.85198297841453
NTRK2	3.72155274732097
FOXN3	4.33861901630788
MFGE8	5.26587883006265
PFKFB2	3.84158565355257
TAS2R4	3.70509541486587
SH3TC2	3.70416824242592
IL10	3.92806569461777
PXMP4	6.4040410039473
RNF167	6.80106543799191
PRMT5	5.38541297314191
TSKU	6.36844318299336
ATPIF1	7.53904471367565
ETV3	3.10784458129014
PAK7	3.16002388574297
PDLIM1	8.98989363792728
CEP63	4.52179510627068
WDFY3	4.4248186720088
RNF126	4.89120705869745
DPM1	8.24844344154734
CLIC4	5.5233015956967
ACR	3.52011423856032
KLK7	8.80116078403816
ALOX5AP	4.78335258474154
LRP1	4.62505508077279
TNK1	4.78650046715974
TAS2R9	3.20952937066216
ZNF16	5.96854911793511
POLR1B	4.95640123966694
SLC8A2	3.83949974213409
OLFM4	3.11745746830857
TACC1	4.35735306150594
SAMHD1	5.88166254339258
ATP13A2	4.84148487999746
KRT4	3.91086520686821
PAX6	6.14196164214353
SCG2	3.28361531541164
SLC17A6	4.09289566786919
TUBB4	3.89693932986992
PADI4	3.13213789343231
FMO3	3.45827130116022
NLK	3.61869646238948
POU4F3	3.84387515458384
MDM2	3.62010480102321
CAPNS1	8.17538401426988
SDF4	7.33149171973812
ITGBL1	3.31417717248809
TAP2	4.09233615669019
OR2C1	3.61371933335749
KLHDC3	6.55920353739842
EFHD2	5.44722173606291
GALR3	3.73755795277302
NBEA	4.48742717040121
ABCA6	3.30622401887657
ABBA-1	3.71620875382489
GNAI1	4.20490034327838
CLDN3	8.94396078346046
AKT2	3.43111944692056
EGFR	4.0453710668893
VPS4B	6.02653728812852
RBM16	7.97829420991186
GALNT6	7.10837832892974
ZDHHC3	5.28104920695074
SLC25A4	5.30503373537825
CYB5B	5.28361545670050
NDRG1	10.2795262780347
SESN1	5.21463884107455
GBE1	7.81177899457654
MRPL46	5.28140386357954
CLASP1	5.39594983692132
FARP2	4.82001511604606
ACOT11	3.68194171597840
LDHAL6B	3.00956895524698
MAPKAPK3	5.70814193610565
NCAM2	3.31029810630313
AFAP1	4.33651963522085
PRKD2	5.04038053284686
OR2H2	3.3128703561481
ZFP36L1	7.1049518905389
DZIP1	4.40276097311221
GPR161	3.88393307688361
RNF146	4.01144106334265
NKX3-1	4.17828553354793
CCNB2	7.76062869207191
ZNF10	3.58159838446578
WDR74	5.11063718897856
FAM134A	7.72498007438176
PCNP	8.5411916408297
PURA	4.21465618131683
DNPEP	6.74061704535149
ERBB2	5.10266808750315
CREB1	5.26090618539267
NEO1	5.59852473915084
DDX3Y	3.35895175072363
RPS3A	12.2883262396551
MXRA7	9.97045868248455
LGALS3	10.9552367962866
GLT8D1	6.80508847517013
TMPRSS3	8.45514507770995
UPB1	3.58564499573074
LAT	3.84710667905947
CLDN14	4.08653440278510
DHX38	3.66429351898963
KCNA3	3.3640284237553
BTBD1	8.02926531835167
TARS2	5.26652177926386
SKIV2L2	6.73050403204601
ABCF1	6.41438239763632
CDT1	3.15941574895609
ZHX2	7.043966621812
FCF1	4.42526290795623
LRRC49	3.97346974491896
GUCY1B2	3.48862704168208
CD28	3.43406504851735
SMARCA4	5.36356505713274
SEPT2	9.06018136059483
SOHLH2	3.32221163201808
MCOLN3	3.63955699334772
LRP8	5.18371609009696
TAGLN3	3.71290047791283
MASP2	3.93866070976919
GPATCH3	3.94352758878475
TTRAP	7.1401507520671
AGL	5.71123498200444
NFE2L3	4.36682350764439
PSD4	3.71293164038975
PALMD	5.03363572970505
CCNB1IP1	7.64933425167305
TMEM43	6.95414580208167
OBFC1	6.00123344809459
STAT5B	4.21104209364103
C14orf79	4.31181870195754
ENPEP	3.76745182725912
SSB	6.85118534043415
SCT	3.06175237109886
TIMM23	6.70868430051228
SKI	3.73390977126400
SLC22A13	2.99404452024917
AKAP3	3.57351729457022
OAS2	4.40241632545029
KIAA0423	5.66556688071588
SEC61G	9.94162392527153
CAPN11	3.12008122091946
TMEM50B	5.47627192601115
DEGS1	7.17548315562615
ARHGEF4	3.40735568699923
DBNDD1	4.48295353876432
TBL1XR1	4.62268963106791
FAIM	4.93127296689586
SP140	3.82158345898249
G6PD	4.4438013985662
NUDC	5.9680154601421
GABRP	5.21706311771453
SCARA3	5.67939204170087
TACSTD2	6.33870564795079
EIF3J	6.99946202396718
PPP2R2A	7.23277427551043
CPA3	3.55000058948818
PVALB	3.27588010265243
BCAT2	4.79027480899558
MFN1	5.79753606659135
F10	3.18844185332776
