Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B02_547224
AGPAT1	5.45236442434354
TOB2	6.18774290643721
BANK1	5.21917768052917
MAP3K3	5.66978710484639
MAX	5.24348330566448
GRM2	3.98305778737251
OSBPL8	6.72373030372209
PROSC	6.94488682043236
NR4A2	6.156048656437
RICS	4.63758438961942
PIR	4.65994527889752
PPCS	8.64177901589674
IPO9	6.53336395575114
LONP1	7.07379998413285
EVC	4.06411399149778
CXCL13	7.34080728461838
SCYL3	5.21527969870377
KIAA1199	4.53007408278174
SORL1	7.53499836802909
NAT10	6.29066997025271
CHD1	7.17133854117651
SYN3	3.38105216176019
DMC1	3.94727869863637
SLC22A2	3.57606725009294
SERPINF1	6.89690718859661
C20orf27	6.19057916272485
OR7A17	3.32571019104868
RPS6KA5	4.70860200644141
LHB	3.72794236433756
TAOK3	5.25907443564614
STK25	5.94716203093529
SLC12A4	3.59707583723380
BRCA1	4.1369684334082
GBL	5.84243551839848
C14orf108	7.76842615313834
CDC25B	6.69437723052127
BMP3	3.34983301185387
MAP1LC3C	3.2911425888749
TMEM180	3.64385971197511
CRYGC	3.43180860104814
SLK	5.4684791206546
POU3F1	3.36386565428462
C20orf32	4.00634713968267
USP52	5.83181605658313
HIGD1B	3.66324395971644
BAZ1B	6.54512426695908
USP6NL	5.43110975254579
SLCO2B1	4.98958246556731
ABCD4	4.57724417708622
DIMT1L	6.03918614320011
SLC25A46	7.69383392525089
LARP7	6.71027327599527
TEK	3.26432261119106
CD160	3.74011301816381
TERF2IP	7.11460831112884
PHF20	6.09199895812003
COL1A1	6.80623315917543
KIAA0090	5.69850470104007
GTPBP1	4.44930345786868
GRK5	4.29076852724521
AP1S2	6.26275654110451
RAB33B	4.21152652530326
CA11	4.23046203674427
ALDOC	5.89971933254758
NUDT1	4.76729057129852
ZNF212	5.98860425623413
ACBD3	7.66055034807545
ZNF83	7.23002483478888
PRDM2	5.27244554795561
GDPD5	4.43558188522402
PDCD4	6.05342347399472
CEP350	6.21538783850707
FOXP3	3.4411554767029
SMYD3	6.55803293836187
CST7	4.97957879296104
SELL	5.09187115701465
CIAO1	6.15332549812612
LGI2	3.70632158355574
WDR45	6.16994227604071
ANKRD6	8.1282621599365
LTBP4	5.09389463542616
PSCD3	3.23814273698344
PYY	3.1896327548478
KCNC1	3.18650329243808
SIRT6	4.05418298287665
CCL19	4.13469876397667
ARHGEF9	4.52136177264514
ABR	4.74842945271702
C10orf22	6.22808559217478
STK17A	4.71188139835558
FOXE1	3.17549137902713
GML	3.26822586671243
CNGA3	3.01069473086287
CD38	6.02265853495801
ZDHHC6	7.23797212557324
NEFH	3.81862176761051
PGBD5	3.38670558796055
CTDSP2	7.10260113530752
RMND5B	5.2386478909123
ZNF257	4.46152765821856
DUSP4	3.72699256618542
FLJ22167	4.99489884383521
EXOSC7	5.62569959167438
ROR2	3.32182889188371
FOXM1	5.12715916884486
ZBTB48	4.68014733854246
BUD31	7.16143777479458
MAOA	3.9001182374204
CCDC41	4.1754770641878
TNNT3	3.58883905095452
FBXO11	5.46428860398332
GYPC	7.12716893213363
PLIN	3.62805555289467
RFXAP	3.54744364034412
C6orf15	3.79327813841801
RNF4	8.2196020824375
F8A1	7.71817256284248
PPP1R3D	4.19412169598175
GRB2	7.76594859865585
TPM3	3.05719967014816
SYT13	3.36483785558622
EPB42	3.63089298613749
RP5-1077B9.4	4.99491955470644
EIF1	10.2232363635715
CETN3	6.72272228712942
FPGT	5.54896767992633
PRY	3.30940682401162
NTHL1	4.75118494973863
POLR2B	9.02416302003042
RPS28	11.8548610611639
GDF10	3.13009792555002
COQ9	7.27248683959629
P2RX3	2.91023482895357
GCC2	7.15767244041258
RARRES3	8.5565448779197
PLXNA1	5.89726227297727
WBP4	3.88282763615132
KIAA0100	6.61235266975094
PMF1	6.17048777177165
HS2ST1	5.64486439870481
CRELD2	7.04573916780398
C8G	3.14213682430058
CD82	5.73119792425729
PMM1	4.84632719303878
CBLL1	4.72314918624924
LIM2	3.36559210597793
VAX2	3.53542560839208
SETDB1	5.1207612079793
LRAP	3.8185376129071
GCLM	6.81850133613266
CPEB3	3.59490180194413
PPM1A	5.26068355248531
INTS1	4.04685889014263
MMP16	3.10918057341509
CAMTA1	3.04763001541439
SAMSN1	6.7169657415595
DRD3	3.02419921257939
GMPPA	4.73587722148455
C11orf73	5.8899926631214
AIPL1	3.93716365804771
PTP4A2	9.48953906088285
IL24	3.33607418730441
BDKRB1	3.02331206442149
HPCA	3.71077438464318
MLF1	4.68723715951981
SEC14L1	6.58975148357448
CHFR	5.38631721457128
EMILIN1	3.58281134393157
THADA	6.70470186675288
TAF12	6.0880896121943
NDUFS4	7.8183786514647
ID1	5.80497330710922
PIK3CB	4.56738702737428
COL18A1	6.02237103042338
PDZD3	3.24905687058389
TBC1D17	4.86603572215871
COX8A	9.33852884315428
CDCA4	5.68065311801415
C2orf44	4.90138380887819
C9orf16	7.52889604756431
ERBB2IP	7.91257882631957
EMX2	7.60850830367804
FUS	6.21080197153925
NIPSNAP3B	3.83654844522652
TF	3.38121683315944
CXorf56	5.42607250528566
CLCN4	3.48923622122639
PWP2	5.85161666677412
MMP15	4.27631683547875
MTMR14	5.87930531640588
NPR1	6.78658371986433
DNAL4	5.04611966775444
ELAC2	4.65314345443992
ASS1	10.9281818380545
IPP	5.28834665960728
TMEM59	9.37622092823388
POLR2J	8.31609629332568
SEC23IP	5.87658926235946
RGS4	3.99124961071229
UQCRC1	8.66200137087782
SNX6	7.45152166138383
DDX18	6.95862457369689
POLG	4.88890411699985
ADAM23	3.87904229161509
ZNHIT2	4.0945174914
TFR2	3.44655113894701
NCDN	4.31463413349546
RAG1	3.48012615337965
POMT1	4.39570069187489
CYP1A1	3.49159746924654
SNAPC1	4.75609663212292
GNA11	5.17345419859189
CCDC52	3.11917718681794
CAPN1	7.45058918287769
DDHD2	7.11209790475845
UPF3A	5.81405648394982
LAGE3	5.59339693612757
GNRHR	3.17536726160132
UNC13B	4.91937728568585
TTLL4	4.76002569296442
PPBP	2.93720057335877
HTR3A	4.58284843231313
SDC2	4.5768906002381
ANKRD49	7.37549475297134
BTF3	10.2753136443508
COX7A2	10.1748588017178
SARS	8.2210504309714
C13orf18	4.20791187532844
CACNB1	3.92429114486118
QKI	6.04843049765997
SETMAR	5.93289343687511
LAMB4	3.27116648820859
MAN2B1	7.66030149512716
EML3	4.96881372000075
ACADL	3.16181939500122
OFD1	7.69564259028083
CGA	3.38964000362174
EIF3EIP	10.5445477905925
PEX16	5.11395847296364
GNG12	8.082433324146
HABP4	4.59670434310819
CNTN2	3.35297353231412
ASNSD1	7.47710455920476
FUT4	4.43337786317936
DBH	3.40291642142493
CD53	8.95352810847793
HIST1H2BJ	3.50474820242977
TFAP2B	3.43964144844168
ACF	3.750083770969
TMEM11	5.81736576308837
CDH8	3.29937391587101
C3orf32	3.65265123873669
AGPS	4.77492546836855
C4orf18	3.34494303560445
PCCB	7.5842619026279
IPO13	4.34077890268468
PECI	7.33777690877871
UNG	7.00892694505918
C6orf105	3.58390453425084
GSTP1	8.54556371964218
SUV420H1	7.56039826176295
ARHGAP15	5.24472878576598
LTBR	6.80683435951312
TDRKH	3.42813023978727
PSG4	3.14106872430382
SLC9A3R1	6.29597052942594
NBPF3	9.34240988975101
SLC9A3	3.46550574887789
OSBP	6.57009461183116
PRR5	4.58679547345761
CHMP7	5.16062438092525
ADRA1A	3.03468563647886
ASAH1	7.0899464787352
FKBP4	7.19084813798062
ZNF350	4.84899211345507
DOM3Z	4.66821965776040
GIPR	3.57490806634446
AHI1	4.79384150971139
BST1	3.98370323574374
NCR2	3.67135112293786
NADSYN1	5.93386612426411
UBE2W	6.09312931124598
RGS14	4.02368871225669
KRT15	6.02654522396632
SCN11A	3.89842286755695
GFI1	3.9452564614965
FHL1	5.29889028612972
SMC6	6.53329562688429
GATA1	3.67681891900145
OSGEP	4.25409641213058
ARMC6	4.92376869106847
HK3	3.87595684477868
PSMD5	6.51028862813174
RSU1	7.52588075071405
RPL4	12.1536437174418
MAD2L1	6.05660447702409
RBPMS	5.36174851368929
EIF4A3	9.22139949414141
E4F1	4.80155345252299
DLEC1	3.31866292374256
PRPF3	5.49668582304241
EMR1	3.81607388917733
CHMP2B	7.24260180237168
CAMSAP1	4.29759375017522
RPS21	9.0579201865283
XCR1	3.22392613329880
ARID5A	4.82344615704362
RBM6	6.03180231431611
UBE2N	6.89418755061843
KLF4	4.14371920128739
MGC4172	5.54601599573381
LMO4	7.47897595111995
KLKB1	3.73928175051388
HDAC3	6.93043542849337
HP	7.98829740028231
SCHIP1	4.51286099865405
BTK	4.72289756341502
KRCC1	8.5160534589378
PRND	3.67651066205985
C6orf27	3.30393804059491
PIGL	3.67052940095601
CLCA1	3.96344708275697
C1orf112	4.00284179235328
OLFML2A	5.24678277736482
HUS1	4.57977869946682
SFRS6	6.84302038507471
CXCR7	6.23270548622292
UIMC1	6.28872163120335
FXYD2	3.4997504097982
GOT2	8.23620226420303
ZNF667	2.92316832449714
TFEC	5.98369706098866
ATP7B	3.42597176250595
RAB38	5.53096075750693
POLD2	7.69117461567933
PPM1H	5.37638668192766
DCX	3.27046030452156
NFYC	5.8590041780637
ZNF228	4.36016859893015
KIN	5.77270047458043
PLSCR4	7.46389039166573
HIST1H4I	4.36983573431461
PPARGC1A	3.22255451816267
HIG2	7.83842761765621
KCNK10	3.98229714472276
EXOC1	8.60338253168282
OR6A2	3.72661606784076
ETFA	8.29694700484275
PDAP1	5.09400388827909
C19orf6	3.58971640068074
POLRMT	4.47107110423648
ZNF146	8.5171575445519
MIA2	3.20675758165439
LY6G6E	3.25792513783008
EIF4E2	7.06519489104428
NENF	4.97228130926508
HOXB5	4.40286946349107
ZNF324	4.31977781077653
CUGBP1	4.32469257661423
ENTPD7	3.75171525586449
TTC13	6.26278879370239
GJB5	3.39930830825761
PRSS22	4.06048567240693
CYP3A5	3.63979432821
MBOAT5	4.25335527316926
CUL4B	5.41308090234295
CENPJ	3.67677362603606
KIAA0664	6.53490969980098
PITX1	3.80606998357462
PDGFRB	5.33218109087087
RDX	5.99869070408216
CELSR3	3.85318693939211
JUND	6.6612434715501
ITSN1	4.66150314392899
CHRNB1	4.11126766725612
EHBP1L1	3.9978015914608
C19orf2	8.30124205474147
FETUB	3.11320499341878
CAMK2B	3.37798997172249
DCTN1	6.25117190887929
TNKS2	6.52113792647402
MRTO4	7.51165820251565
C1QBP	6.21837817185477
TTC3	7.61457607050946
NDUFB8	7.82036100293646
CADPS2	5.1742491143322
EDG2	4.07481225736942
MYF5	3.01823023781686
SEMA3G	3.41373483068965
IL23A	4.01353174125416
GJA9	4.00303041701556
R3HDM2	7.35392161016014
C5	3.90028733316034
SLC2A10	5.90573863171444
TRIM45	4.8728502284449
TSP50	4.06964889182855
PAQR3	4.39042102639872
ANKRD26	3.38856732782154
TCP1	8.35441687202531
TMED7	7.39901996287416
CMA1	2.90847719152409
PTCRA	4.30299556218889
HCRTR1	3.63698365489802
FST	6.14831846221056
PAWR	3.85693676564499
LDLR	5.07318315714927
ASTN2	3.88521738941863
SCRN1	6.5502211767092
GPATCH8	6.65302096311653
KIF4A	5.63647870273797
TANC2	4.19525594743359
ZMYM5	3.77452890232578
PGM1	9.09956933589572
ZNF586	5.84958492263039
POLR3G	4.27790798071254
CPD	5.99900370453747
SNCAIP	3.8241775860182
DCT	3.4118062850835
HLA-DOA	3.71559181810866
TANK	6.79960751711956
RCAN1	3.98804397821162
UPK1B	4.5727545733364
DNAJB4	4.49066325023198
UGT1A8	3.05813511496082
LIMD2	3.56398628216862
HIST1H4L	3.41808319055163
PECR	3.92446024013415
HSPA2	5.07782429076041
SERP1	9.16087869269332
TACR2	3.22960319501257
NUP85	7.12785754970904
CD177	3.29437268695762
GPR135	3.41073987946368
PIGG	6.70771615350848
LGR5	3.64627226913089
JAK2	4.65714527321125
DPYSL4	3.36797750098505
TM9SF4	6.3282362283784
PTHR1	3.4535955597406
SIRPG	3.80485301065135
ZNF264	5.84784914678221
BICD1	5.62723350844363
RAB5A	6.92047552760745
FLJ13224	3.14538054955464
METTL5	9.15276929623425
HERC6	6.42279520765377
CASP1	7.23524719299226
USP9Y	2.84040779496223
LRP1B	3.19709803133458
XAF1	8.61665304791871
PLA2G4C	5.83260641405588
APOA2	3.24714755141115
SPAG6	3.19899440077627
KALRN	3.28857928583263
SECTM1	6.19840292426237
THOC7	8.99047916666454
IFNAR1	3.67564073184731
TCTA	6.42652825605328
NY-REN-7	4.61485191584832
TALDO1	9.070226934371
B2M	12.0544001249317
LPPR4	3.51039814052219
SQLE	5.98466165470693
SEPHS1	6.50086922560746
EIF5A	6.13829930248441
FAM49A	4.521405147811
YTHDC2	4.87148689170926
EHD2	4.50832335782765
NCF1	4.79435388928884
SPG7	6.2270438756695
ZNF614	3.39696361994479
HOXA5	3.19202350625138
NUP133	7.67262593398521
FGF12	3.58049677402247
SLMO2	7.19781960215806
INPP5B	4.68345803051578
PPID	6.48797542141095
SNTA1	3.88699790344711
IL20RA	3.36013135002696
UBE2J1	6.87261739674488
CACNG2	3.24791795479722
GCM1	3.25600606833063
ELF1	6.42501108856895
TLR5	6.86224384601474
TCFL5	5.57810176254078
C1orf107	5.75700345106677
C19orf22	6.82239218129161
SAFB2	6.68806265948019
MAP3K7IP1	3.92735525368016
NCK2	7.92352997077306
OXA1L	8.27034309647351
KIAA0652	4.99283999451835
KLRG1	3.51450903907377
FRAG1	6.49133237648715
ZSCAN12	3.08728234934323
PSMD12	7.36535835589312
E2F4	5.32855002881604
CLEC4M	3.51880308767974
KIAA0999	5.32288716405316
CLDN10	7.56742080056013
MGC13053	4.41825617309952
TAC1	2.62249593775457
GYPA	3.32283271512959
HPCAL4	3.15474426444991
TRAIP	3.85031657716347
MEX3D	4.37946298211993
KIAA0232	6.41209312046625
ERCC8	5.34744984349288
NFAT5	5.9313553052015
GPX4	9.10318357940827
CSPG4LYP1	3.13131612862703
KIAA0368	5.84780480825451
FBXO3	5.45187288292595
DVL1	5.75476479050833
CMKLR1	3.92842810351415
GPR157	3.62129320623228
TYMS	7.57610993422121
OR52A1	3.2204004704718
PEF1	6.84645708880199
ZNF750	2.99041476407524
ALG9	5.95018983676797
MCM5	5.60315135771339
SDK2	3.41782033063903
BAIAP3	3.89427601163822
RABGGTB	6.8522009678343
KCNK7	3.43240337577503
PTP4A3	6.5000718450887
ANKRD40	4.26486849503765
CALCOCO2	7.82339591112954
TMSL8	3.96460139574543
SNCA	4.31298955895617
ZNF551	4.1362475351044
HBQ1	3.32838553522155
ARHGAP26	4.99658287464382
GEMIN6	7.03504220587369
HRAS	5.49807384542682
KLRC4	2.85697712124639
BSDC1	5.6520769936406
DSC1	3.54736255934199
RNF43	5.10978778155754
NDUFAF1	6.07873538829414
MAP2K4	5.21037854009818
FOLR2	5.25304416409099
LYZL6	3.85347489915946
EPB41L3	4.83008613439135
TEKT2	3.78533472393366
CDKN2B	3.54767779646453
WSB1	6.56367389070391
ZNF480	3.82609068321567
MAP3K6	4.68760709657968
PROS1	6.52368577825184
PSMB8	7.64478619227086
HN1	8.06027389797008
MAS1	3.14534214139777
APOL1	6.84499379415997
CSHL1	3.34032349320695
ZBTB7C	3.13157660103532
AHCTF1	6.15740322168654
SAE2	9.34462614454129
ITGA2	4.40399525240628
AP2S1	8.3746407411989
P15RS	6.15740075438686
MME	3.76829701476883
VAT1	7.1000557699827
MAST4	6.11580093182495
TUFM	8.81854443907989
KRT33B	3.36819430498646
THEG	3.73858823193259
KCTD2	5.48895733690814
WDR26	8.45090187943917
MFI2	3.2233207797549
KRT34	2.98327850753252
NR4A3	3.5767147594693
SGSM3	4.99690003827409
ARSA	4.14922644618693
TOMM22	5.91436396227245
SOCS3	4.27141201772755
UNKL	3.84126017761185
POP4	8.45131526469707
BHLHB3	8.65768490860679
MALL	3.36359673706387
SOX15	3.44761297348305
CCNA2	4.72696825211967
PARK2	3.34819932145369
GPR124	4.48174438077291
TMEM132A	4.21957756417992
CGRRF1	5.29123900542546
RUVBL2	7.79189894489736
MCAT	5.93988127809755
WNT10B	3.60681972951218
ISCA1	6.31489228567045
RPAP1	4.60346618443717
C12orf48	4.44581911947223
RAI16	5.01303057521493
RPL27	9.2309062870354
EPN1	3.51221746165303
MAGI1	3.39922484921544
GBX2	3.33952560288955
SLC35A1	7.58251265010156
GAL	3.76810303307227
SLC14A2	3.59296463361805
RDH11	6.87815543345445
ZNF518	4.02467910082072
PCYT1B	3.05963888313064
AUH	6.91688172857332
EIF3H	10.792791584849
KIF1B	6.46786011635819
MBD2	4.84125854572795
AMOTL2	7.92439789648797
C6orf120	6.03580021053812
PIGT	6.99987565118464
PSRC1	5.53032203034505
PLA2G10	3.66040323949533
ALAS1	6.72782772372966
FOXO1	5.39855178424538
C17orf62	6.3338795413127
KIF5C	5.09777319697133
DUSP10	6.01408961832432
CRLF3	7.30905482119902
CLCNKB	3.50138153399673
PSMA5	9.0339880232446
FARS2	6.05181930513067
CCDC28A	5.91158847544589
AMPD3	5.03409099027803
PIAS1	7.30193793796631
ADCYAP1R1	3.77420302339227
TMEM134	6.88687876862386
CDH20	3.08109963414928
FBXO7	7.65069636035905
FLJ14213	3.86836186349634
ZNF3	5.59436709302585
LRRFIP1	7.93629897683677
TMEM49	8.93554663127389
CNOT2	7.35285745328818
CBX2	2.92294311126726
ZC3H14	6.814034376381
ALDH5A1	6.15300921940007
HNT	3.13374036135494
SERPINA4	3.21285939525827
FLJ20920	7.30115928551517
CRTAP	4.41537312737443
DDX50	7.5208236683758
STYXL1	6.83900142016887
TK2	4.55259546232804
BLVRB	7.55440816344035
STMN1	6.49075700534044
GUCA2A	3.29754057712263
DPP6	3.1945165611483
GALNT10	5.0401657862783
STK39	5.28320113831603
MMP24	4.55013285190264
CKS2	9.01728996055572
RHO	3.9676946958194
BANF1	9.07287513526536
CR1	2.9180266530822
RPS6KA2	5.12606809884662
HMBS	6.20267372712472
C20orf112	3.64196021850452
SLC25A24	7.42207734542043
MRPL22	7.32971135945102
SLC25A15	3.85346385779503
GADD45B	5.42010221597173
TDP1	5.81020161852301
ZNF287	3.65467011397714
DAAM2	5.22170068872149
C11orf57	5.33043235688545
RFK	6.44715942088925
ZFYVE9	3.81980331558052
TCTN3	6.34925854828701
STCH	5.63416095727423
LOC283871	3.55335508426023
NDUFB3	8.06382722728438
DEFB4	3.94201176979443
FPR1	3.87983402598956
FMNL1	5.03381348321616
SEPT7	9.31089175767045
PTCD2	5.35542221094233
GNLY	3.70342235750339
GRAMD1C	5.47044911512235
ZNF165	5.33580617117729
TR2IT1	4.01147467591131
ARMCX3	7.54916597600958
NDE1	5.24455764498975
MAGEF1	6.83329779075767
ITGA10	3.61528287476628
ARHGDIB	9.4475640430795
FSHB	3.74535796784965
ANXA2	11.0631787951252
HLCS	3.94918614343703
MCF2L	3.87393349579437
AK1	4.86517916280624
FH	6.78954628107309
LGALS2	3.63070816652063
SYNPO2L	2.70849002845288
KIAA1045	3.28995287441786
C1orf183	4.6336179916562
MAGEA8	2.89998257789973
DGCR8	4.63289039222065
GSR	4.29971305885677
NEU2	3.32390632708972
HIST1H4B	3.39726099528527
CACNA1C	3.09732264708533
FAM20B	6.34541228569539
HES2	3.14212887610466
PDCD6	9.0346717009514
INTS7	5.20798721714799
AMPH	3.40686283544093
UCKL1	5.76926612858921
ASB4	3.16835428907081
C10orf97	4.87144740997906
ALDH1L1	3.91573060724055
CCL23	3.36306396722867
OBSL1	5.04394076440587
SLC12A7	7.95000503583458
THAP4	5.98135239747907
RBM4B	5.54360902056409
OGFRL1	4.74451185646417
KIAA0831	5.92373034254093
C12orf11	6.67528774494579
PPP1R15A	5.13933322775634
KIAA0240	6.01304369874874
CD1B	3.50006345438535
FCGR2A	6.60295479674008
MDC1	5.53468295973501
MAN1A1	3.87693908098492
KRT9	3.21512043697442
HTR1A	3.3387167995269
OCEL1	5.83936969900682
ATP11B	5.92330245614713
NLGN4X	3.49721070684856
FBXO34	7.931915946499
ALOX12	4.13553457417332
RB1CC1	6.84428424490446
PCDH12	4.86814592564013
RPE	4.98999599056328
EIF4E	6.16528256937382
CSDC2	3.89508560359033
ABHD5	4.28107128708308
TMBIM1	5.53980866298336
PET112L	4.83355297864062
P2RXL1	3.02346266767234
F2RL2	3.18303636119178
TRMT1	5.73364998599589
IMPG2	3.70148573421166
LRRC32	4.71996278851297
BGLAP	4.05740264098323
HTR4	3.30710739958369
MRAS	4.48905304098590
TRAF6	4.97990669229092
AXL	5.19398548977949
ATP2C2	3.58737145586715
LMNB1	5.36137719241675
TELO2	4.25895184341605
PNPLA3	3.90336785422795
CSNK1E	6.37606588955769
SRP14	9.626496108481
KCNQ4	3.1668031603464
PIK3C2B	6.05309280365584
C15orf15	7.71834410699394
TUBB2B	2.95118402620824
USP15	5.96171780923823
C12orf41	7.31297253058659
CEND1	3.87872422283249
RNF31	5.07223239378894
TCEAL2	4.13470957293231
PTGER2	4.8204080433813
UBN1	6.28131541986703
SLC5A7	3.14969999064399
SLC31A1	5.55030573794649
ADAM29	3.50576140886858
ST7L	4.27238474742311
GFOD1	6.1140493725835
CTNNA1	9.04795195848842
HRBL	4.19024969388941
CBX4	3.95595314705801
NTRK2	3.4084323708959
FOXN3	5.40612999115067
MFGE8	5.45375604881299
PFKFB2	3.81218553311040
TAS2R4	4.08552011270529
SH3TC2	3.16661731116279
IL10	3.45441615177248
PXMP4	6.21197471367474
RNF167	6.08021687156501
PRMT5	7.21669702007677
TSKU	4.68763582040216
ATPIF1	8.2642928271637
ETV3	3.29552177048610
PAK7	3.04964617462918
PDLIM1	8.89905722778545
CEP63	5.67418138246589
WDFY3	4.58998115831776
RNF126	4.48574579515545
DPM1	8.51011426049034
CLIC4	6.11298030405189
ACR	3.61242219237056
KLK7	9.36788634562831
ALOX5AP	8.845886914366
LRP1	4.9766871768324
TNK1	4.60341784981079
TAS2R9	3.00985970535777
ZNF16	5.39081118253099
POLR1B	5.6935522529323
SLC8A2	3.54363309014686
OLFM4	3.01763063765509
TACC1	6.39259925024558
SAMHD1	7.48235068683811
ATP13A2	5.07636171567742
KRT4	3.82510717420908
PAX6	3.87296968216237
SCG2	3.27142811889995
SLC17A6	3.27807691287246
TUBB4	4.12331249299542
PADI4	3.1352323790445
FMO3	3.13921845316054
NLK	4.27447697635576
POU4F3	3.12477542251092
MDM2	3.52467585386627
CAPNS1	9.79609428318713
SDF4	6.50811259541077
ITGBL1	3.02208109739864
TAP2	4.43109214943559
OR2C1	3.57993552837169
KLHDC3	6.53307885441761
EFHD2	6.10103760708751
GALR3	3.56552398375924
NBEA	3.51328496376105
ABCA6	3.32556609665347
ABBA-1	3.68715213748311
GNAI1	4.88571443104112
CLDN3	7.3198274148064
AKT2	3.49658282249816
EGFR	4.51627821558240
VPS4B	7.13411401978687
RBM16	7.52040718891254
GALNT6	5.70529141031076
ZDHHC3	5.33954762145134
SLC25A4	6.21368688292683
CYB5B	5.10530030466856
NDRG1	8.93894331983445
SESN1	4.63830222311388
GBE1	8.01397005489884
MRPL46	6.11452443649328
CLASP1	5.72827969132632
FARP2	5.418442646677
ACOT11	3.57087124459666
LDHAL6B	3.23740940238758
MAPKAPK3	5.38000506173315
NCAM2	2.91802201111621
AFAP1	4.21486632255673
PRKD2	6.51045271250196
OR2H2	3.47538104379165
ZFP36L1	8.03121506164284
DZIP1	4.24524150592874
GPR161	4.06144222835696
RNF146	4.35482845178126
NKX3-1	4.03884332017295
CCNB2	6.82373214639404
ZNF10	3.47034161736213
WDR74	5.42224381758116
FAM134A	7.3428316890867
PCNP	8.5480622478009
PURA	5.28466343921761
DNPEP	7.08249066125753
ERBB2	5.21756549985576
CREB1	5.83248299149192
NEO1	6.28894504709746
DDX3Y	3.25789133801025
RPS3A	12.5824931254758
MXRA7	8.84758127927945
LGALS3	11.1061517183574
GLT8D1	6.88796326730049
TMPRSS3	7.00817058895415
UPB1	3.18121111076499
LAT	4.42853729447623
CLDN14	3.5340343576415
DHX38	4.93780554447628
KCNA3	3.66383505494978
BTBD1	8.48359795968711
TARS2	5.50292501446708
SKIV2L2	7.53653726439725
ABCF1	7.97823720523367
CDT1	3.24105576436955
ZHX2	6.25630833208727
FCF1	4.73202557799585
LRRC49	4.84065673469059
GUCY1B2	3.8078520136841
CD28	3.28567143919582
SMARCA4	6.71565245535539
SEPT2	9.37573322899598
SOHLH2	3.26722246201743
MCOLN3	4.06824542153710
LRP8	5.64810573885311
TAGLN3	3.84771067992333
MASP2	3.70151904783957
GPATCH3	4.39859183778886
TTRAP	8.31792291194318
AGL	6.926174088045
NFE2L3	5.52440230264269
PSD4	3.99848851289157
PALMD	7.48701701111377
CCNB1IP1	7.00619182782193
TMEM43	5.96975626153357
OBFC1	5.67368443378571
STAT5B	4.62620365025305
C14orf79	4.2215062911877
ENPEP	4.1264339812329
SSB	8.26371105618698
SCT	2.87860047409987
TIMM23	6.82313901734306
SKI	3.51367001567064
SLC22A13	3.25367583580929
AKAP3	3.82472610869673
OAS2	6.3659933042345
KIAA0423	5.21327586869
SEC61G	9.52780031585735
CAPN11	3.07883293105994
TMEM50B	6.4419021466857
DEGS1	8.06756106264937
ARHGEF4	3.2188229070556
DBNDD1	4.16625565633533
TBL1XR1	6.32866136978896
FAIM	5.50364840398249
SP140	4.45899928328881
G6PD	4.97865146358967
NUDC	7.10142672434764
GABRP	3.73155510301793
SCARA3	5.66372063329932
TACSTD2	5.7311909828428
EIF3J	6.72559654551572
PPP2R2A	6.76010632404384
CPA3	3.59338131985865
PVALB	2.98408158474575
BCAT2	6.36833713530203
MFN1	7.29332401740698
F10	3.16177388878696
