Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D08_458656
GML	3.19263265214236
CNGA3	2.92687588361481
CD38	3.45768233927733
ZDHHC6	7.26086972819737
NEFH	3.23342029566611
PGBD5	4.72561693054393
CTDSP2	7.22951049106639
RMND5B	5.63053487662391
ZNF257	3.74173081902284
DUSP4	4.60269773247582
FLJ22167	5.67073425411958
EXOSC7	6.21328847822967
ROR2	4.15881290172269
FOXM1	5.21551122649097
ZBTB48	4.25730323823657
BUD31	6.71089868897505
MAOA	3.82847297242827
CCDC41	4.83442861315901
TNNT3	3.63452957862407
FBXO11	5.67534686927371
GYPC	5.75991550340899
PLIN	3.86858257284992
RFXAP	4.10090932128833
C6orf15	3.52219561745152
RNF4	8.70901784860684
F8A1	7.35572195572893
PPP1R3D	4.59076372037652
GRB2	7.36025622385254
TPM3	3.24620376101317
SYT13	3.69447330548599
EPB42	3.42667937328583
RP5-1077B9.4	4.33448907582249
EIF1	10.4832958386392
CETN3	7.1062637216905
FPGT	5.02381204051298
PRY	3.30113108985461
NTHL1	4.8043143099572
POLR2B	8.94482499591094
RPS28	11.2202135747664
GDF10	2.92462279214585
COQ9	6.66903934290301
P2RX3	2.95990078891016
GCC2	6.85512444307382
RARRES3	7.19969974948502
PLXNA1	5.98495277530402
WBP4	5.48954004084327
KIAA0100	6.26843605900144
PMF1	6.45183956267713
HS2ST1	5.98364644439445
CRELD2	7.42958769332881
C8G	3.15536827137979
CD82	5.82569891261314
PMM1	5.71350314785237
CBLL1	4.18885894665964
LIM2	3.19330185915182
VAX2	4.22817633219070
SETDB1	4.88143355694444
LRAP	3.06499071191454
GCLM	6.45225921588167
CPEB3	3.56045109147003
PPM1A	5.45714587927982
INTS1	3.94122710936934
MMP16	3.29141762605979
CAMTA1	4.08559434533133
SAMSN1	5.85351915895309
DRD3	2.79329778768513
GMPPA	5.04543356234625
C11orf73	6.7960332696398
AIPL1	3.64722256878267
PTP4A2	9.54298554926396
IL24	3.61645697188436
BDKRB1	3.3905265127742
HPCA	3.56466667746551
MLF1	6.32138576606408
SEC14L1	6.48985016487727
CHFR	4.79746333875866
EMILIN1	3.56151939908313
THADA	5.60379972844839
TAF12	5.31904236876163
NDUFS4	7.56850866335389
ID1	8.6851923585234
PIK3CB	4.13282524188922
COL18A1	7.95413372953598
PDZD3	3.27692860719265
TBC1D17	4.01256878943683
COX8A	10.2394291097049
CDCA4	6.04445999242143
C2orf44	4.0974486802076
C9orf16	7.08567927055076
ERBB2IP	7.13066167851506
EMX2	7.90131079166523
FUS	7.03973904149509
NIPSNAP3B	3.72980659114641
TF	3.38751212853419
CXorf56	5.25002627445568
CLCN4	3.59189917097326
PWP2	5.74429278206645
MMP15	3.87384499860966
MTMR14	5.34285867462163
NPR1	6.10605776306356
DNAL4	5.89950803787471
ELAC2	4.32979086469876
ASS1	10.7868079299027
IPP	5.31229954141039
TMEM59	10.1556692119024
POLR2J	7.81770379681226
SEC23IP	4.81643400388015
RGS4	4.38074402917713
UQCRC1	9.26749809640734
SNX6	6.75863658749348
DDX18	7.06489403731941
POLG	4.78979141946401
ADAM23	3.86378918066031
ZNHIT2	3.94506611442933
TFR2	3.3402243244555
NCDN	4.09989674606795
RAG1	3.51964045165060
POMT1	4.15157155883733
CYP1A1	3.16454223421978
SNAPC1	5.16866859898337
GNA11	5.05635690358103
CCDC52	2.69662290312395
CAPN1	6.42534141640659
DDHD2	6.75112956844975
UPF3A	7.06493941599733
LAGE3	6.32815376054363
GNRHR	3.17386024883083
UNC13B	4.30315670371247
TTLL4	4.43053613779742
PPBP	2.98979344307696
HTR3A	5.17719215841330
SDC2	7.94367137555706
ANKRD49	7.45338870594098
BTF3	10.0914129486399
COX7A2	10.9245387095569
SARS	9.09819613252854
C13orf18	4.38608798311035
CACNB1	3.71293164038975
QKI	6.13259794010014
SETMAR	4.98977482356106
LAMB4	3.28905836077569
MAN2B1	5.6174979563684
EML3	4.69846220342674
ACADL	3.21836324150852
OFD1	7.25402444977452
CGA	3.19287987964604
EIF3EIP	10.6900280335070
PEX16	4.65413142598542
GNG12	8.29061949409312
HABP4	5.02154849849874
CNTN2	3.53436463253022
ASNSD1	7.9484202597546
FUT4	4.5049519429152
DBH	3.39208481796724
CD53	8.14312517618608
HIST1H2BJ	3.37692938869030
TFAP2B	3.16816404781231
ACF	3.39444856385365
TMEM11	5.76168726510035
CDH8	3.13074713353730
C3orf32	3.14821588444573
AGPS	4.49877995350579
C4orf18	3.59587276840727
PCCB	7.51803825947909
IPO13	4.06478469514913
PECI	7.32447641444148
UNG	7.94380862132788
C6orf105	3.24870980426750
GSTP1	8.29323054711296
SUV420H1	8.35600941027246
ARHGAP15	4.05280997480539
LTBR	5.5105731981914
TDRKH	3.16167272456032
PSG4	3.25196139716622
SLC9A3R1	6.51635637314414
NBPF3	8.72173098144409
SLC9A3	3.56593414812244
OSBP	6.32958025517045
PRR5	4.85610300377098
CHMP7	5.79492883502658
ADRA1A	3.06883009347399
ASAH1	7.2146695198229
FKBP4	6.36699207810018
ZNF350	4.19381543948541
DOM3Z	5.04838925340197
GIPR	3.60719145092047
AHI1	5.1684141264686
BST1	4.30807428494503
NCR2	3.44582454881611
NADSYN1	4.78183253204176
UBE2W	6.17284590053885
RGS14	4.12827946861698
KRT15	4.45727616107867
SCN11A	3.64225467930554
GFI1	3.58365518439818
FHL1	5.14914905790665
SMC6	6.89313031785004
GATA1	3.58639715436022
OSGEP	5.24530694336587
ARMC6	4.42386940870841
HK3	3.80501770204043
PSMD5	6.52186098746043
RSU1	7.371992612422
RPL4	11.4138401753063
MAD2L1	7.44452509038924
RBPMS	5.21000553807266
EIF4A3	9.57152780194602
E4F1	4.53910211859474
DLEC1	3.48312432973085
PRPF3	5.89480129912695
EMR1	3.24146883359558
CHMP2B	7.61558978993392
CAMSAP1	4.39879313240871
RPS21	9.89979086334832
XCR1	3.19389693381626
ARID5A	4.18269834644397
RBM6	6.17840636063
UBE2N	8.12290980872232
KLF4	5.30883074944009
MGC4172	3.65847802102082
LMO4	7.95238222908437
KLKB1	3.16799781488158
HDAC3	6.4827731280768
HP	6.11274683174503
SCHIP1	6.89583096623605
BTK	4.118809300775
KRCC1	7.76778287088632
PRND	2.87469774291692
C6orf27	3.58609725448386
PIGL	3.52003484512557
CLCA1	3.41975384416937
C1orf112	4.86801646048577
OLFML2A	6.8090313190649
HUS1	4.91812804445636
SFRS6	8.3018105635486
CXCR7	7.3055655463884
UIMC1	6.77911656758816
FXYD2	3.44636472950619
GOT2	7.44589689602971
ZNF667	3.79152281615302
TFEC	4.62351527263716
ATP7B	4.00986602536164
RAB38	4.20698079626625
POLD2	5.86708036636457
PPM1H	5.46844518735235
DCX	3.31403164483367
NFYC	5.61074652981473
ZNF228	3.57847370069298
KIN	6.2225786910909
PLSCR4	4.67126461950371
HIST1H4I	3.69477881110864
PPARGC1A	3.07727243293309
HIG2	6.54080180742839
KCNK10	3.83823254783414
EXOC1	7.73146094817482
OR6A2	3.55637098372712
ETFA	8.13204624314917
PDAP1	4.72707963627331
C19orf6	3.41073250525234
POLRMT	3.49639423321372
ZNF146	7.60514421404498
MIA2	3.08521617292984
LY6G6E	3.10245520719658
EIF4E2	7.90320132620254
NENF	4.67926574454037
HOXB5	3.88634909943523
ZNF324	4.07613888154692
CUGBP1	4.04138376514071
ENTPD7	4.12027553564274
TTC13	5.73472326250344
GJB5	3.65072429489698
PRSS22	3.89363176919503
CYP3A5	4.03527483500516
MBOAT5	4.0469259825932
CUL4B	6.15976264927049
CENPJ	3.82079774807405
KIAA0664	5.74116627152584
PITX1	3.86562586414908
PDGFRB	5.925617367351
RDX	5.73085837742907
CELSR3	3.84085848649651
JUND	5.556025121077
ITSN1	5.06465725584656
CHRNB1	3.62074660549425
EHBP1L1	4.40535067627559
C19orf2	6.57182854710061
FETUB	3.04817004034086
CAMK2B	3.26476199733442
DCTN1	5.73508669902122
TNKS2	6.8231148127328
MRTO4	6.91129606584059
C1QBP	6.16868665365612
TTC3	8.84214093353131
NDUFB8	8.59165462291857
CADPS2	5.31573610849687
EDG2	5.20842370535442
MYF5	3.08561184941152
SEMA3G	4.07341560146099
IL23A	3.92641526697762
GJA9	3.32385782492479
R3HDM2	7.00478058360628
C5	3.96236837224486
SLC2A10	6.64325134448506
TRIM45	4.93118250658204
TSP50	3.41275072638891
PAQR3	5.19407163493182
ANKRD26	3.53528617579288
TCP1	8.3370854418055
TMED7	6.59583009603842
CMA1	2.84554422296683
PTCRA	4.13725494050027
HCRTR1	3.28182152765488
FST	3.58609966034589
PAWR	4.36837936879657
LDLR	5.4650004743085
ASTN2	3.70251905028989
SCRN1	6.57892498895649
GPATCH8	5.78197606772852
KIF4A	7.14032646632432
TANC2	4.92883306230317
ZMYM5	3.73922384983085
PGM1	9.72026064782506
ZNF586	5.58651146189063
POLR3G	3.5164280338952
CPD	5.37675469039128
SNCAIP	4.70190130631862
DCT	3.31365157136104
HLA-DOA	3.48411655989740
TANK	6.5045637082327
RCAN1	5.01910965344263
UPK1B	8.67956997735592
DNAJB4	5.30992745302746
UGT1A8	2.85004687759918
LIMD2	3.44707654006061
HIST1H4L	3.55822450284849
PECR	5.4948559506247
HSPA2	6.35736084791955
SERP1	9.13034306260357
TACR2	3.21948524772518
NUP85	7.99289875834748
CD177	3.24546493860096
GPR135	3.2363746909428
PIGG	6.8766433094917
LGR5	3.39832292280208
JAK2	3.70521219253781
DPYSL4	3.29257089010913
TM9SF4	5.52106530082169
PTHR1	3.48742901051814
SIRPG	2.99626245134373
ZNF264	4.70657621923612
BICD1	5.27792415139756
RAB5A	7.30350861548119
FLJ13224	3.18629094362449
METTL5	8.61505101735046
HERC6	5.09628454493695
CASP1	6.55095270225474
USP9Y	2.70983256013079
LRP1B	3.11120652659082
XAF1	6.91151057849056
PLA2G4C	3.94084165195134
APOA2	3.09143135079472
SPAG6	2.97151408500499
KALRN	3.29091613924749
SECTM1	6.84105761791691
THOC7	9.10454836692258
IFNAR1	4.85312496102997
TCTA	6.05119665796205
NY-REN-7	3.00047562560189
TALDO1	9.09857236382437
B2M	12.0784212199385
LPPR4	4.7731069027093
SQLE	7.76980112831383
SEPHS1	6.82733882728373
EIF5A	6.11292989122764
FAM49A	4.8942563952274
YTHDC2	4.09374734046079
EHD2	4.41339641070485
NCF1	3.63559015523992
SPG7	5.78847171746368
ZNF614	3.47896583267238
HOXA5	3.69743859724100
NUP133	7.18658308519412
FGF12	4.00583713353169
SLMO2	7.92952363336307
INPP5B	4.56543496385461
PPID	7.3901053084
SNTA1	4.05370767389281
IL20RA	3.47392518956508
UBE2J1	6.45124545291933
CACNG2	3.01960277438336
GCM1	3.21635036991962
ELF1	6.55696368159113
TLR5	4.82426384065418
TCFL5	7.17020305148362
C1orf107	5.7049909715422
C19orf22	6.06967462030165
SAFB2	5.32725096380517
MAP3K7IP1	3.87638279678789
NCK2	7.78302299607306
OXA1L	7.66773310111775
KIAA0652	5.0779100004725
KLRG1	3.09390172583285
FRAG1	4.95455656350974
ZSCAN12	3.07328892231993
PSMD12	7.7370882469789
E2F4	4.8337173212207
CLEC4M	3.38704375076326
KIAA0999	4.33106727497848
CLDN10	6.19101221086335
MGC13053	4.17678521922042
TAC1	2.87062368751210
GYPA	3.31226158987207
HPCAL4	3.38391241972148
TRAIP	3.99904044773119
MEX3D	4.76678961311009
KIAA0232	7.90806904378296
ERCC8	4.59413093801683
NFAT5	5.14819555424965
GPX4	9.26067407798244
CSPG4LYP1	3.15126434203767
KIAA0368	6.33061275509811
FBXO3	5.49480249415054
DVL1	5.38572103168857
CMKLR1	3.75042137931727
GPR157	3.11804773359492
TYMS	9.14793791015159
OR52A1	2.96237287369444
PEF1	6.89274151756363
ZNF750	3.39106169792058
ALG9	5.11237459748429
MCM5	6.80578263555956
SDK2	3.63377594823062
BAIAP3	3.55807907969481
RABGGTB	7.22182943685638
KCNK7	3.34702344301683
PTP4A3	6.20428695194938
ANKRD40	4.00691601707272
CALCOCO2	7.03183427823192
TMSL8	7.37053403377553
SNCA	4.51626763392553
ZNF551	3.84858292350329
HBQ1	3.29890160995114
ARHGAP26	4.57562637606915
GEMIN6	6.44046861960126
HRAS	5.31751653714289
KLRC4	2.99276644994226
BSDC1	5.52664322445483
DSC1	3.61627365931599
RNF43	4.50748157512997
NDUFAF1	5.5755113182046
MAP2K4	5.36211907038526
FOLR2	4.46325619182819
LYZL6	3.45780894129467
EPB41L3	4.40852048184807
TEKT2	4.7502250812298
CDKN2B	3.53051933376410
WSB1	6.70593142739988
ZNF480	3.63478413496029
MAP3K6	4.23567463594458
PROS1	7.13633453760599
PSMB8	8.0932940804402
HN1	8.80643063696575
MAS1	3.08386136291227
APOL1	5.22808955666364
CSHL1	3.19529680471784
ZBTB7C	3.05388678220981
AHCTF1	6.43020980539965
SAE2	8.61462931186876
ITGA2	4.05339811699779
AP2S1	8.55671536041762
P15RS	5.78175410651186
MME	4.81372493268412
VAT1	6.37298246215854
MAST4	5.11925176613677
TUFM	7.73342666978986
KRT33B	3.10577570063921
THEG	3.60024119593828
KCTD2	5.07682570704739
WDR26	9.06340232318652
MFI2	3.46463822705435
KRT34	2.83668663934644
NR4A3	3.42555860512933
SGSM3	4.83352528077813
ARSA	3.9648585284213
TOMM22	6.92727983128961
SOCS3	3.65016703558292
UNKL	3.60572094295699
POP4	7.83601027689879
BHLHB3	8.11505857737217
MALL	5.46209083240805
SOX15	3.24896019828129
CCNA2	6.23188781342347
PARK2	3.1619855727336
GPR124	4.03008481109932
TMEM132A	5.79576214414837
CGRRF1	5.48220368963709
RUVBL2	7.44621338821735
MCAT	6.58080611924653
WNT10B	3.34273703231544
ISCA1	7.38932595293033
RPAP1	3.59377213170827
C12orf48	5.55280756369676
RAI16	5.9949334480826
RPL27	8.9253192750635
EPN1	4.07150851710283
MAGI1	3.21988445546527
GBX2	3.36376742244287
SLC35A1	7.11311451762036
GAL	4.40571604471051
SLC14A2	3.22658888021748
RDH11	6.67584927442804
ZNF518	4.05547955294533
PCYT1B	3.20450248947341
AUH	6.61035262931448
EIF3H	10.7784545738484
KIF1B	5.52085267599542
MBD2	4.46949836347798
AMOTL2	8.60670024342206
C6orf120	5.8498543268671
PIGT	7.95614091081268
PSRC1	6.81263827239345
PLA2G10	3.69745492975214
ALAS1	7.07792450218248
FOXO1	6.50432269078445
C17orf62	7.09149285103017
KIF5C	5.70874964834236
DUSP10	5.2241748290538
CRLF3	6.50766400306634
CLCNKB	3.3445370233179
PSMA5	9.24277273926714
FARS2	5.41994783722393
CCDC28A	6.12625262735871
AMPD3	5.12613160705288
PIAS1	6.66763273854487
ADCYAP1R1	3.32078829409083
TMEM134	6.60817686204194
CDH20	3.26222161622315
FBXO7	8.0687215411704
FLJ14213	4.54949680062132
ZNF3	4.78611365296206
LRRFIP1	7.64230338297172
TMEM49	9.8041678580887
CNOT2	7.57935679917993
CBX2	3.0476188667445
ZC3H14	6.33595088154395
ALDH5A1	5.65519145543183
HNT	4.54849504469676
SERPINA4	3.01916532040518
FLJ20920	5.72423956554177
CRTAP	5.28362054309
DDX50	8.44541236563655
STYXL1	6.9308733835219
TK2	4.36064015655542
BLVRB	6.21507643319216
STMN1	7.27295335302416
GUCA2A	3.31372670849543
DPP6	2.92545130530956
GALNT10	4.8801062508073
STK39	6.20367359839127
MMP24	4.11749916253209
CKS2	10.4300982458360
RHO	3.74156151911323
BANF1	9.19676824736312
CR1	2.95874783945480
RPS6KA2	4.79494538895963
HMBS	4.78653267206912
C20orf112	3.88781428420055
SLC25A24	7.51900761350481
MRPL22	8.41063844840836
SLC25A15	5.68714658310534
GADD45B	5.63857633131496
TDP1	5.68695024347702
ZNF287	3.42494998435965
DAAM2	5.05690260027415
C11orf57	4.76053225351402
RFK	7.01954457927317
ZFYVE9	3.99525269998811
TCTN3	6.92165846080743
STCH	6.97545739463257
LOC283871	3.61422354966266
NDUFB3	8.53994233618889
DEFB4	3.13324367216475
FPR1	3.95763603156111
FMNL1	3.91456187030556
SEPT7	9.23161188154285
PTCD2	4.55835741496556
GNLY	3.74690185511276
GRAMD1C	3.76355846601092
ZNF165	5.19728344544508
TR2IT1	4.10974554510306
ARMCX3	7.77774041481382
NDE1	5.95595403362985
MAGEF1	7.44937928347628
ITGA10	3.56815293883966
ARHGDIB	8.1226938920828
FSHB	3.71547472550463
ANXA2	11.6231486272953
HLCS	4.29428166880293
MCF2L	4.68142941760305
AK1	5.26386318144225
FH	7.1649139833403
LGALS2	3.7449790492949
SYNPO2L	2.70926191065311
KIAA1045	3.26932332693236
C1orf183	4.48645673382394
MAGEA8	2.97952960163308
DGCR8	4.48152206217342
GSR	5.01584939224369
NEU2	3.23512518928826
HIST1H4B	3.46984858912106
CACNA1C	3.145488771088
FAM20B	7.4334347909081
HES2	3.25182433312174
PDCD6	9.99890663604884
INTS7	5.98245713926151
AMPH	4.79529823002174
UCKL1	6.51016039026835
ASB4	3.01935012610674
C10orf97	5.06478453071857
ALDH1L1	3.76028016312985
CCL23	3.19969106391502
OBSL1	5.07885817060143
SLC12A7	7.97708484376683
THAP4	5.56597992127415
RBM4B	5.74112614403484
OGFRL1	4.58493532720641
KIAA0831	4.95145040917221
C12orf11	7.17198472338107
PPP1R15A	4.11442133390611
KIAA0240	5.21356022411436
CD1B	3.39206594584763
FCGR2A	5.91972706493132
MDC1	5.49178962186967
MAN1A1	4.88645888176839
KRT9	3.56275319324458
HTR1A	3.54513782140231
OCEL1	4.31802679857011
ATP11B	6.54181435192778
NLGN4X	7.02447198047987
FBXO34	6.87157158577596
ALOX12	3.50306712446366
RB1CC1	6.84116082131523
PCDH12	4.4962043999695
RPE	5.67024314125062
EIF4E	5.9469788043559
CSDC2	3.63441812685712
ABHD5	5.02332577165981
TMBIM1	7.15863387813138
PET112L	4.95976568453985
P2RXL1	3.05545969346571
F2RL2	3.15961346002377
TRMT1	4.44844365429522
IMPG2	3.29725718767072
LRRC32	7.02127229633875
BGLAP	4.27466038548115
HTR4	3.19390896210991
MRAS	5.04402017019232
TRAF6	4.42083879030608
AXL	5.35182552850789
ATP2C2	3.52863581360578
LMNB1	6.57439084197826
TELO2	3.94114954243755
PNPLA3	4.19262422489527
CSNK1E	6.5941411915696
SRP14	9.97524553474869
KCNQ4	3.26249906784942
PIK3C2B	5.50316104772581
C15orf15	8.15583918698917
TUBB2B	3.09798741197224
USP15	5.44290642619238
C12orf41	7.42370761153137
CEND1	3.7321147262239
RNF31	3.72012889990617
TCEAL2	3.71431501663822
PTGER2	3.70024623791504
UBN1	5.95695480305831
SLC5A7	3.24020684800281
SLC31A1	6.04063972483464
ADAM29	3.23142760464517
ST7L	3.85156234105177
GFOD1	5.72224918495785
CTNNA1	9.55930017883808
HRBL	3.47517469221567
CBX4	3.26821358550952
NTRK2	3.38625405454339
FOXN3	4.96914152725262
MFGE8	7.11404984931466
PFKFB2	3.87623917150351
TAS2R4	3.26576453930354
SH3TC2	3.30188645940785
IL10	3.45330216267385
PXMP4	6.29371621785896
RNF167	6.04562119910472
PRMT5	6.56145134196624
TSKU	6.47637144212413
ATPIF1	8.06558557843701
ETV3	3.40082381459598
PAK7	3.06644054672865
PDLIM1	8.76653133491464
CEP63	5.25946686193671
WDFY3	4.90586034986527
RNF126	4.38778359179428
DPM1	9.4536127648226
CLIC4	6.98640636929533
ACR	3.31229206198913
KLK7	9.78612232974625
ALOX5AP	8.96743041614542
LRP1	5.12068733937530
TNK1	3.79259838690243
TAS2R9	2.96513763909303
ZNF16	6.1866627224271
POLR1B	4.96478583448768
SLC8A2	3.65084084728925
OLFM4	2.92378346812497
TACC1	5.39369812653159
SAMHD1	6.61210312570133
ATP13A2	4.23888240298825
KRT4	4.27798230762628
PAX6	3.54506615820705
SCG2	5.90899138125664
SLC17A6	3.09185324459152
TUBB4	3.50693669443722
PADI4	3.26604660222240
FMO3	3.12192899975954
NLK	3.70439813881386
POU4F3	3.08319736109056
MDM2	3.31341727889169
CAPNS1	8.92679546046818
SDF4	6.22342404658832
ITGBL1	4.5349830562344
TAP2	4.28156177518944
OR2C1	3.27797322973523
KLHDC3	6.09603966589786
EFHD2	5.15158193245636
GALR3	3.28826821724808
NBEA	4.00441113977468
ABCA6	3.27342213459101
ABBA-1	3.71690034629437
GNAI1	5.35686525289039
CLDN3	8.53664575087108
AKT2	3.2883672200947
EGFR	4.35000115034407
VPS4B	6.82344537955731
RBM16	6.9588895864813
GALNT6	6.05690656822143
ZDHHC3	5.70498917800495
SLC25A4	7.22939856364947
CYB5B	6.45912689573993
NDRG1	9.1258986774241
SESN1	5.13344907889772
GBE1	8.00076666689573
MRPL46	5.77500788413007
CLASP1	5.3397732243891
FARP2	4.25544342126782
ACOT11	3.88639626964771
LDHAL6B	2.86641697525012
MAPKAPK3	6.0043099762409
NCAM2	3.03133825307597
AFAP1	4.6800162769988
PRKD2	5.33684198833667
OR2H2	3.11950318562335
ZFP36L1	6.83098156742966
DZIP1	3.90306558842465
GPR161	4.95644537657206
RNF146	6.17689734812917
NKX3-1	3.61629766852992
CCNB2	8.14706343967702
ZNF10	3.62184697619642
WDR74	5.07464422050393
FAM134A	7.96288197644777
PCNP	8.47854116407653
PURA	5.54698533744044
DNPEP	7.49509342964318
ERBB2	4.68326536524697
CREB1	6.30219990607202
NEO1	5.20944295366873
DDX3Y	3.12509810883008
RPS3A	12.6160913333222
MXRA7	9.82796084762046
LGALS3	10.3631198604787
GLT8D1	7.53032715081103
TMPRSS3	7.78471171702456
UPB1	3.37810616348681
LAT	3.57868859553780
CLDN14	3.87488813187718
DHX38	4.87516504200195
KCNA3	3.03629839383748
BTBD1	7.77026645606944
TARS2	5.24527110549189
SKIV2L2	7.43133168637948
ABCF1	7.81306845361189
CDT1	3.67744986026544
ZHX2	6.34526784441164
FCF1	4.34114402284387
LRRC49	3.83121744605256
GUCY1B2	3.54412843321276
CD28	3.23445127997897
SMARCA4	6.04786212113641
SEPT2	9.68740035361111
SOHLH2	3.17586975705549
MCOLN3	3.98681073897028
LRP8	5.72563492321217
TAGLN3	3.51228293760069
MASP2	3.59381532080546
GPATCH3	3.58387286588103
TTRAP	8.4629001195271
AGL	6.29885561511148
NFE2L3	4.58599528807159
PSD4	4.01818336587706
PALMD	4.68955208351453
CCNB1IP1	6.62001461004237
TMEM43	6.69475841066202
OBFC1	6.8804703517973
STAT5B	3.92044018091216
C14orf79	3.92051986876665
ENPEP	3.98874838665639
SSB	8.39148917870108
SCT	3.04005321553339
TIMM23	7.33595333413693
SKI	3.76788821915828
SLC22A13	2.81401451840870
AKAP3	3.36931990937844
OAS2	5.36959987544838
KIAA0423	5.39870625172105
SEC61G	9.0133001802158
CAPN11	3.130759542945
TMEM50B	7.46862628002583
DEGS1	7.94429205160968
ARHGEF4	3.54844306888628
DBNDD1	3.77568080349939
TBL1XR1	5.39660530376406
FAIM	5.64254742748707
SP140	3.27382234268536
G6PD	4.67667259931092
NUDC	6.96350890814914
GABRP	7.27907719290383
SCARA3	5.60743744349794
TACSTD2	5.8509981857125
EIF3J	6.51718374189546
PPP2R2A	8.2221587025525
CPA3	3.57836278584598
PVALB	4.8260091943795
BCAT2	5.03611675298589
MFN1	6.42109737593962
F10	3.5202226479164
