Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C10
SARS	7.77755050795844
C13orf18	3.83983801080959
CACNB1	3.87821166752485
QKI	6.92075463612835
SETMAR	5.76652415705199
LAMB4	3.34349912779360
MAN2B1	6.36932350415161
EML3	4.89290601565575
ACADL	3.19047140786793
OFD1	8.68963035310421
CGA	3.49107518873822
EIF3EIP	10.2849766974955
PEX16	4.79490326031349
GNG12	7.290420384275
HABP4	5.47024292587646
CNTN2	3.51197373960705
ASNSD1	8.63390529347189
FUT4	5.6700725903497
DBH	3.46317260881714
CD53	4.644949639989
HIST1H2BJ	3.43043366435733
TFAP2B	3.1509603126294
ACF	3.87051692648965
TMEM11	5.0736551989417
CDH8	3.40486506307754
C3orf32	3.34902335176775
AGPS	6.47957454076887
C4orf18	3.49803731319334
PCCB	7.71392974261862
IPO13	5.45864966744186
PECI	7.5946811090542
UNG	8.07262281569271
C6orf105	3.68452530905736
GSTP1	8.59928792403252
SUV420H1	8.04683408345892
ARHGAP15	3.2911565036146
LTBR	6.60141965848287
TDRKH	3.3861560194401
PSG4	3.20689377945691
SLC9A3R1	7.89354836036753
NBPF3	9.77112440765323
SLC9A3	3.3117634180066
OSBP	6.56421718731183
PRR5	5.01878086907036
CHMP7	6.46213028382281
ADRA1A	3.03906546137676
ASAH1	7.02750699436449
FKBP4	8.65508420970732
ZNF350	7.07714674412307
DOM3Z	5.53763680906413
GIPR	3.54200111285696
AHI1	4.89786696196924
BST1	3.39166957429849
NCR2	3.36122041635307
NADSYN1	4.88839999745773
UBE2W	5.58327149389717
RGS14	3.73870552491629
KRT15	3.64133991300154
SCN11A	3.74159381722733
GFI1	3.62482021592139
FHL1	5.08016774105279
SMC6	7.55872642132337
GATA1	3.47625981053737
OSGEP	5.63984576401363
ARMC6	5.04220058064472
HK3	3.10116796584512
PSMD5	7.27772512588109
RSU1	7.50048438861596
RPL4	11.3325686064562
MAD2L1	8.4962562194865
RBPMS	4.08672373355526
EIF4A3	9.70764791553437
E4F1	5.4732355503253
DLEC1	3.46619224502719
PRPF3	5.97882085104066
EMR1	2.85404588902296
CHMP2B	7.29822174356573
CAMSAP1	5.42200328031281
RPS21	9.91959996494435
XCR1	3.22670131976785
ARID5A	3.91165311209726
RBM6	6.51825478182317
UBE2N	7.91905343470589
KLF4	5.99709219861662
MGC4172	4.69139817827109
LMO4	5.26048773344685
KLKB1	3.36126058263825
HDAC3	6.47323616976132
HP	3.41513608496498
SCHIP1	5.85097940216091
BTK	3.88059029720433
KRCC1	6.97169308203316
PRND	4.41998331623329
C6orf27	3.27435909880368
PIGL	3.56805781667351
CLCA1	3.51609110120212
C1orf112	6.3216584008844
OLFML2A	5.50052353339133
HUS1	4.7363408179144
SFRS6	8.71501820401826
CXCR7	8.68829001343969
UIMC1	5.60047589923933
FXYD2	3.43096585995597
GOT2	8.746859734669
ZNF667	4.93447060522164
TFEC	3.09337855363011
ATP7B	6.99610346324938
RAB38	6.94654597965965
POLD2	7.92740924066787
PPM1H	6.8246607592008
DCX	3.51547414932066
NFYC	5.4334611526524
ZNF228	6.15177468240436
KIN	6.99034178831213
PLSCR4	4.41708800939088
HIST1H4I	4.07319656212858
PPARGC1A	3.32324034467045
HIG2	8.16218646696765
KCNK10	3.98742163513453
EXOC1	7.95992943506974
OR6A2	3.57117583083185
ETFA	7.66283926076909
PDAP1	5.04072265643696
C19orf6	3.45980167783679
POLRMT	4.53491812767149
ZNF146	8.53928118359432
MIA2	3.20760614966746
LY6G6E	3.07641472751438
EIF4E2	8.14314386484339
NENF	5.17565918708313
HOXB5	3.7574303991901
ZNF324	5.87726222490662
CUGBP1	4.88336745660414
ENTPD7	4.47668243208722
TTC13	7.21230341543711
GJB5	3.37959690173339
PRSS22	4.34716243583708
CYP3A5	3.255176425663
MBOAT5	4.77810811898752
CUL4B	5.82253212702221
CENPJ	6.81522418189988
KIAA0664	7.36417928316324
PITX1	4.9384121465927
PDGFRB	5.28206921098088
RDX	7.27208740018555
CELSR3	4.64759346725955
JUND	6.60640634233323
ITSN1	5.63478635022299
CHRNB1	4.17951506547236
EHBP1L1	3.72650495971148
C19orf2	10.1584300230177
FETUB	3.00322845495234
CAMK2B	3.25164969842011
DCTN1	7.08007435593043
TNKS2	7.8047966982244
MRTO4	7.69290522980193
C1QBP	7.34362111246103
TTC3	9.41808782428308
NDUFB8	8.93266063671204
CADPS2	6.44786226577691
EDG2	5.09920251615713
MYF5	3.00102379333787
SEMA3G	4.68008765925043
IL23A	3.54612436071565
GJA9	3.41056094717110
R3HDM2	7.05451290664968
C5	3.80043941268568
SLC2A10	6.49242448533417
TRIM45	5.14174154330507
TSP50	5.04110598594714
PAQR3	5.34662356117434
ANKRD26	4.03669195441105
TCP1	9.00808525174486
TMED7	6.35567518351324
CMA1	2.76299216155205
PTCRA	4.25373815114949
HCRTR1	3.17446004259237
FST	4.19831538851788
PAWR	4.06799179868457
LDLR	4.21352981841179
ASTN2	5.95850572243727
SCRN1	7.95080371153969
GPATCH8	6.78927940694924
KIF4A	7.27605182898922
TANC2	4.34000178126766
ZMYM5	3.32933293104965
PGM1	8.43549706488065
ZNF586	4.40261253360931
POLR3G	3.90977939482534
CPD	7.56084707773954
SNCAIP	5.64152591138692
DCT	3.37803126189509
HLA-DOA	3.36323819191297
TANK	5.49580551027897
RCAN1	4.24056397194489
UPK1B	3.02252207057324
DNAJB4	4.67560864569759
UGT1A8	2.97405698569395
LIMD2	3.96246166412318
HIST1H4L	3.42428381902700
PECR	4.99121638877169
HSPA2	7.2945577909134
SERP1	8.87968915490583
TACR2	3.15806446008247
NUP85	8.84218026615288
CD177	3.41477696503511
GPR135	3.08256066466962
PIGG	7.49141911501266
LGR5	3.35542100108382
JAK2	3.54793579485254
DPYSL4	3.6118035708377
TM9SF4	6.40559101965829
PTHR1	3.35126709227986
SIRPG	2.88200404187251
ZNF264	5.68325112048968
BICD1	6.14640195566983
RAB5A	7.23257668043862
FLJ13224	3.04295416678186
METTL5	9.75299746200784
HERC6	6.721988959538
CASP1	3.97078111444652
USP9Y	2.90547909726397
LRP1B	2.85515657808052
XAF1	7.74364881462593
PLA2G4C	3.64415818721630
APOA2	3.05202966992671
SPAG6	3.41113014138932
KALRN	5.30325092692152
SECTM1	4.07533942969131
THOC7	8.42135617207972
IFNAR1	4.75063063229203
TCTA	5.08572302777719
NY-REN-7	3.0362237611677
TALDO1	8.9647755248696
B2M	10.5656687746384
LPPR4	3.05613922877185
SQLE	7.22693631217758
SEPHS1	8.47213897947535
EIF5A	6.75975330125852
FAM49A	4.35440086377376
YTHDC2	4.06404835170830
EHD2	4.26832197065538
NCF1	3.39065809752782
SPG7	6.83946706425432
ZNF614	4.23611699222175
HOXA5	3.44919890772131
NUP133	9.0515330734805
FGF12	4.25906768112855
SLMO2	8.69517528750218
INPP5B	4.62889047527096
PPID	7.80135747703822
SNTA1	5.49305185993093
IL20RA	3.47802376585826
UBE2J1	6.45365872775804
CACNG2	3.02505792729782
GCM1	3.17128523960079
ELF1	6.13287825813576
TLR5	3.84494716558533
TCFL5	8.2274555405225
C1orf107	6.34777165589028
C19orf22	6.80061941908322
SAFB2	6.31151482188208
MAP3K7IP1	3.81454550281831
NCK2	9.37103998323138
OXA1L	8.39208350741135
KIAA0652	6.25032878142034
KLRG1	3.63222955771994
FRAG1	6.89421438560133
ZSCAN12	3.00661936600044
PSMD12	7.13862319651988
E2F4	5.38057639748916
CLEC4M	3.56137116096959
KIAA0999	5.39465776341276
CLDN10	3.31491551295289
MGC13053	4.32160844692052
TAC1	3.38870053637819
GYPA	3.2495288509846
HPCAL4	3.62485802438409
TRAIP	4.56550980602208
MEX3D	5.27369374188048
KIAA0232	8.28526011009573
ERCC8	5.33247136171098
NFAT5	5.92830086407773
GPX4	9.12095242626136
CSPG4LYP1	3.12027063062563
KIAA0368	6.33259988181405
FBXO3	6.1891967280214
DVL1	6.60285956373504
CMKLR1	3.49209889592503
GPR157	3.33663267810044
TYMS	8.31252307510375
OR52A1	3.06993794205021
PEF1	7.11374089449459
ZNF750	4.44035049943132
ALG9	6.37640046075388
MCM5	6.0776184688892
SDK2	3.78950240247748
BAIAP3	3.67901483574927
RABGGTB	6.85300261497284
KCNK7	3.24229447201559
PTP4A3	6.76954116925613
ANKRD40	4.41780707052048
CALCOCO2	7.0728916497842
TMSL8	10.4247954829276
SNCA	4.80081559356679
ZNF551	5.27637235853749
HBQ1	3.98996525089832
ARHGAP26	3.90322330422133
GEMIN6	6.99944490520956
HRAS	6.10986205096539
KLRC4	2.89500227877576
BSDC1	5.91304863046913
DSC1	3.45761496394153
RNF43	4.18675217684676
NDUFAF1	5.52845542235023
MAP2K4	6.29244338808944
FOLR2	4.7111663850110
LYZL6	3.41233790015575
EPB41L3	3.34752567387795
TEKT2	4.45404257410928
CDKN2B	3.12979160283320
WSB1	6.80064568253848
ZNF480	5.12929197967013
MAP3K6	4.44088589165131
PROS1	5.62432571492526
PSMB8	6.99007149479108
HN1	8.73796161455595
MAS1	3.13875660784215
APOL1	3.76571050192606
CSHL1	3.11459480891265
ZBTB7C	2.94682223156228
AHCTF1	7.42496881549249
SAE2	9.64163681543136
ITGA2	4.45613592159685
AP2S1	9.21362429647251
P15RS	8.0317664802422
MME	3.45951416794798
VAT1	7.89602145175584
MAST4	4.40478491274320
TUFM	9.4461428241748
KRT33B	3.38099841169349
THEG	3.58715659128931
KCTD2	6.6860676670772
WDR26	10.2211897122865
MFI2	3.2665608103252
KRT34	2.90014404077657
NR4A3	3.34534947514280
SGSM3	4.48316837772339
ARSA	3.71354929496360
TOMM22	6.15514634736568
SOCS3	3.39573494206586
UNKL	4.35814424162856
POP4	10.4804866285660
BHLHB3	5.99584968401866
MALL	3.76880471739303
SOX15	3.20264040108968
CCNA2	6.42112781739848
PARK2	3.32612455376839
GPR124	4.89194071085196
TMEM132A	5.62637567857754
CGRRF1	6.89612421661337
RUVBL2	8.6034733156384
MCAT	5.96634279820266
WNT10B	3.53599957277199
ISCA1	6.93911214171893
RPAP1	4.32526043166157
C12orf48	5.15556175137932
RAI16	5.81091881253032
RPL27	9.53799492535406
EPN1	3.97737994295859
MAGI1	3.43569225865373
GBX2	3.12624254272096
SLC35A1	7.44381151379173
GAL	6.5198807230402
SLC14A2	3.51062703924451
RDH11	7.71679685876986
ZNF518	5.68965029304304
PCYT1B	3.23338416129338
AUH	6.6661609268665
EIF3H	10.6715977534419
KIF1B	7.94505110711666
MBD2	4.61114640282996
AMOTL2	8.24581351151217
C6orf120	6.15076172189944
PIGT	8.56093999516783
PSRC1	7.00692217882569
PLA2G10	3.71339742345111
ALAS1	7.5406234040128
FOXO1	6.04151377818034
C17orf62	7.50371050975596
KIF5C	6.84184945498306
DUSP10	3.66847017854644
CRLF3	8.08849760329966
CLCNKB	3.25791506988145
PSMA5	8.89323578894919
FARS2	5.53214590954824
CCDC28A	6.8744658658769
AMPD3	4.700105133402
PIAS1	6.55278634323895
ADCYAP1R1	3.50396290824808
TMEM134	6.76765135150897
CDH20	2.87545183597429
FBXO7	8.01517749670665
FLJ14213	4.70219118422116
ZNF3	6.33900752605602
LRRFIP1	7.72563565123448
TMEM49	7.62118408155057
CNOT2	7.81447656119531
CBX2	2.91501068971484
ZC3H14	7.11512368361188
ALDH5A1	6.98573086517853
HNT	3.09041129139626
SERPINA4	3.05079557870116
FLJ20920	6.28704342825671
CRTAP	4.89190447270832
DDX50	8.40586689125384
STYXL1	6.73151760754607
TK2	4.57278498355229
BLVRB	8.33369764059621
STMN1	8.06855869739893
GUCA2A	3.22665281750716
DPP6	4.01968387035955
GALNT10	5.29920075032755
STK39	6.80412412647086
MMP24	4.4796223974789
CKS2	9.98307275251829
RHO	3.64663627127957
BANF1	9.00628755122124
CR1	2.94428213075979
RPS6KA2	6.44733197939232
HMBS	7.94167218769139
C20orf112	3.53006872321405
SLC25A24	7.47971600949448
MRPL22	7.57702145798221
SLC25A15	5.93595211417914
GADD45B	3.78238049148618
TDP1	6.96853936249765
ZNF287	4.07763574406264
DAAM2	4.78597731089152
C11orf57	7.15253242771748
RFK	6.92890614516534
ZFYVE9	4.70258689721161
TCTN3	7.5454279738097
STCH	6.7264947735053
LOC283871	3.80876026922987
NDUFB3	8.58387034156077
DEFB4	3.51031555422003
FPR1	3.47120584147786
FMNL1	3.74230573498851
SEPT7	9.93152456645438
PTCD2	5.04516422928453
GNLY	3.18348621763075
GRAMD1C	3.46049139289679
ZNF165	5.62317308066108
TR2IT1	4.85562064945578
ARMCX3	7.7601115029642
NDE1	5.69270956596775
MAGEF1	7.49916329847198
ITGA10	3.48188083416988
ARHGDIB	6.20113245209755
FSHB	3.69969476158478
ANXA2	9.9889295042924
HLCS	4.26789937965212
MCF2L	3.72571219553081
AK1	6.9395243357437
FH	7.10396215298445
LGALS2	3.45094528668285
SYNPO2L	2.77178987341682
KIAA1045	3.48097874626872
C1orf183	4.7540583840212
MAGEA8	3.049789401782
DGCR8	5.18565053405059
GSR	4.64276180002948
NEU2	3.57734664860282
HIST1H4B	3.49807335833645
CACNA1C	3.45440811886196
FAM20B	6.63590052845118
HES2	3.10765528880849
PDCD6	8.00641340327105
INTS7	6.46249503346245
AMPH	4.07871617208023
UCKL1	7.38674689252893
ASB4	3.0323136520065
C10orf97	5.58198596689683
ALDH1L1	3.91447829419891
CCL23	3.20226270204212
OBSL1	6.19635493572152
SLC12A7	6.93627111585289
THAP4	6.37560756672107
RBM4B	6.47595281004154
OGFRL1	5.42925565426469
KIAA0831	6.90255535398391
C12orf11	7.90058686502587
PPP1R15A	4.5961110277158
KIAA0240	6.04000219618144
CD1B	3.18445240454115
FCGR2A	3.34018669288487
MDC1	5.8288683475076
MAN1A1	3.71279271560733
KRT9	3.33289198003803
HTR1A	3.19401631018934
OCEL1	5.15158642250713
ATP11B	5.99559844776339
NLGN4X	4.34699815786385
FBXO34	7.20097117200158
ALOX12	5.7818002220401
RB1CC1	7.75996333788107
PCDH12	4.88326079536728
RPE	5.69705568474843
EIF4E	6.79900942548328
CSDC2	3.73834722573667
ABHD5	4.31305545546818
TMBIM1	6.49521178845183
PET112L	5.27620777117816
P2RXL1	3.09700622971169
F2RL2	2.94517553803191
TRMT1	5.04709977582139
IMPG2	3.38154519546619
LRRC32	6.56614464613239
BGLAP	4.46752557690546
HTR4	3.34465580524716
MRAS	5.82255352128159
TRAF6	5.34105264963599
AXL	5.15793960497689
ATP2C2	3.64325618953922
LMNB1	6.12561573869457
TELO2	4.89885441412622
PNPLA3	4.16502765224677
CSNK1E	7.27618533244785
SRP14	10.6158305390529
KCNQ4	3.13786467337928
PIK3C2B	6.49827366037591
C15orf15	7.75928853225431
TUBB2B	10.3628213814768
USP15	5.81829175163997
C12orf41	7.91814433558363
CEND1	3.52667020517944
RNF31	5.57952460736103
TCEAL2	8.0916950892235
PTGER2	3.64178430680639
UBN1	7.52009301143846
SLC5A7	3.2870812033082
SLC31A1	6.2197692681219
ADAM29	3.46876944771054
ST7L	4.07238828081023
GFOD1	6.4436232325312
CTNNA1	8.3839394384731
HRBL	3.61843490638305
CBX4	3.38633695151295
NTRK2	3.42191829971669
FOXN3	5.70507115092957
MFGE8	4.44140867354866
PFKFB2	3.81615310844983
TAS2R4	3.67005821473267
SH3TC2	3.01912255207636
IL10	3.25822153551985
PXMP4	5.26217974292006
RNF167	6.7285647329187
PRMT5	7.36970143791525
TSKU	5.65471206419372
ATPIF1	7.61690113340403
ETV3	3.09793438346402
PAK7	3.90986150440628
PDLIM1	9.24660332744254
CEP63	5.21517125448727
WDFY3	5.29105670806667
RNF126	4.67899206275724
DPM1	9.2760469999092
CLIC4	6.00173632346302
ACR	3.83057439272792
KLK7	7.98034453098196
ALOX5AP	3.85339227724491
LRP1	5.11531168123667
TNK1	5.20051491201416
TAS2R9	2.96226386405535
ZNF16	4.91787464368741
POLR1B	5.86234223396384
SLC8A2	4.24133047803507
OLFM4	2.84329427700118
TACC1	4.74060037079785
SAMHD1	4.95239564943763
ATP13A2	6.41044591679144
KRT4	3.50786817886189
PAX6	3.58198079675214
SCG2	3.2519475324808
SLC17A6	3.44359149163112
TUBB4	3.88120602809322
PADI4	2.98577428755108
FMO3	2.93440914262401
NLK	6.02206941079228
POU4F3	2.86225150916326
MDM2	3.41437736485023
CAPNS1	9.3170573131652
SDF4	6.56244682340591
ITGBL1	3.49226237226715
TAP2	3.84980976364522
OR2C1	3.44078440415187
KLHDC3	7.60672328309802
EFHD2	5.65284737947523
GALR3	3.55635765136374
NBEA	4.65197433200137
ABCA6	3.33034974092402
ABBA-1	3.90917510032864
GNAI1	6.0393878149776
CLDN3	7.33629829068014
AKT2	3.88275721800481
EGFR	4.45848984701595
VPS4B	8.12635567571024
RBM16	8.84121323621428
GALNT6	6.69559692872754
ZDHHC3	5.42649626476986
SLC25A4	6.90820156242141
CYB5B	5.72220133452647
NDRG1	8.65867010290344
SESN1	6.00956588002079
GBE1	7.19480028026847
MRPL46	5.82742973902788
CLASP1	7.11727466534208
FARP2	5.06244673699931
ACOT11	3.9942909336374
LDHAL6B	2.91782703505641
MAPKAPK3	5.55931301718955
NCAM2	2.89905833446663
AFAP1	5.55772416230037
PRKD2	7.30462273847696
OR2H2	3.41688783441702
ZFP36L1	7.19334277181277
DZIP1	5.91496389860110
GPR161	5.54223166605841
RNF146	6.11095763823577
NKX3-1	3.8696328109866
CCNB2	7.58170974033076
ZNF10	5.11463229710713
WDR74	5.98391003129039
FAM134A	8.46203814560846
PCNP	8.46872744338686
PURA	5.41445053208946
DNPEP	7.66306953818067
ERBB2	5.54588665382863
CREB1	6.63987247458737
NEO1	6.22726456144311
DDX3Y	3.19128110540151
RPS3A	12.8102940088801
MXRA7	9.7816641719897
LGALS3	9.01509580663258
GLT8D1	7.16348261496157
TMPRSS3	8.02638075746972
UPB1	3.17530451351386
LAT	4.14354452256912
CLDN14	3.5665226987134
DHX38	5.82216458245494
KCNA3	3.56520065022634
BTBD1	8.10059850164266
TARS2	5.80047486278682
SKIV2L2	7.62117290027683
ABCF1	8.43543869236227
CDT1	3.16289682716043
ZHX2	8.4370851879752
FCF1	5.17622033431052
LRRC49	6.07653004192158
GUCY1B2	3.59192393157762
CD28	3.22886976155992
SMARCA4	7.33328626663007
SEPT2	9.7503627994028
SOHLH2	4.10204890146293
MCOLN3	6.14619481060726
LRP8	6.30521664146976
TAGLN3	3.61370292398264
MASP2	3.45748759341855
GPATCH3	4.1991398725349
TTRAP	8.46262283629548
AGL	7.54755189814852
NFE2L3	6.4975749787398
PSD4	4.72550345715978
PALMD	4.64860082405109
CCNB1IP1	8.41146495552771
TMEM43	7.09939243928919
OBFC1	5.30606433247051
STAT5B	4.83207527431765
C14orf79	5.0488599998318
ENPEP	3.44261325136415
SSB	9.18500469643085
SCT	2.95102666371297
TIMM23	7.14508398717227
SKI	3.58700730052060
SLC22A13	2.92965329307948
AKAP3	3.40035035728088
OAS2	4.70587417594191
KIAA0423	6.97460232930581
SEC61G	9.41406026392706
CAPN11	2.99455940206744
TMEM50B	7.70888990993725
DEGS1	6.02569161800033
ARHGEF4	3.90273170743918
DBNDD1	4.63873827484567
TBL1XR1	6.44492982027272
FAIM	6.72263922666121
SP140	3.06188435105316
G6PD	6.65443554171952
NUDC	7.15958497528668
GABRP	3.27295079095775
SCARA3	4.0239182736862
TACSTD2	5.22906801169158
EIF3J	6.82524074175894
PPP2R2A	8.51631056130227
CPA3	3.47066731342695
PVALB	2.99897177936349
BCAT2	6.22870582877282
MFN1	6.43430320147554
