Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C05_433696
LGI2	4.14300961261153
WDR45	6.30544364105735
ANKRD6	4.11687251242383
LTBP4	4.51327074523376
PSCD3	3.60392341553331
PYY	3.52518288638587
KCNC1	3.0684699701463
SIRT6	4.17506598495674
CCL19	4.0912972033902
ARHGEF9	4.03095518073201
ABR	4.42951145881011
C10orf22	6.27482500730355
STK17A	5.27482401223670
FOXE1	3.39306373269198
GML	3.25141638583038
CNGA3	3.02578504271077
CD38	3.90796996760953
ZDHHC6	6.69851498082334
NEFH	7.95605093264816
PGBD5	5.5934948474211
CTDSP2	7.15724021663279
RMND5B	5.20233265930704
ZNF257	3.86148073319153
DUSP4	4.46144160182449
FLJ22167	4.52742009126442
EXOSC7	6.56189948099662
ROR2	3.58554448726363
FOXM1	5.17140634893096
ZBTB48	4.85813555773784
BUD31	7.76419674854586
MAOA	4.86135417112603
CCDC41	4.92246817072077
TNNT3	3.88323673955799
FBXO11	5.36070150130227
GYPC	6.26173612675721
PLIN	3.60842979341305
RFXAP	3.52458690758574
C6orf15	3.83175296001577
RNF4	7.03034585924587
F8A1	7.5475834325898
PPP1R3D	4.46124149149535
GRB2	7.93093544797383
TPM3	3.27049965691334
SYT13	4.04991965635891
EPB42	3.71790417711338
RP5-1077B9.4	5.80503020324904
EIF1	9.51460294271947
CETN3	5.57467609469134
FPGT	4.38991093557192
PRY	3.40168577493677
NTHL1	5.21213669847353
POLR2B	6.77128352269684
RPS28	11.6279456030622
GDF10	3.01759309065765
COQ9	6.51870285463812
P2RX3	2.95745731881477
GCC2	6.17554985519342
RARRES3	6.37053842369
PLXNA1	5.91026438693184
WBP4	3.95533587217399
KIAA0100	6.6216380798765
PMF1	5.2366977348516
HS2ST1	5.37629605636841
CRELD2	5.99446324259092
C8G	3.39313890558125
CD82	5.24009647547465
PMM1	4.24341909298472
CBLL1	4.15954340195829
LIM2	3.42851582632867
VAX2	4.46190217481154
SETDB1	4.79525720181527
LRAP	4.70536418978347
GCLM	6.94152820152116
CPEB3	4.39445863857395
PPM1A	4.81562105435664
INTS1	4.16672747527506
MMP16	3.19115140958703
CAMTA1	4.65709019702399
SAMSN1	5.40165817518432
DRD3	2.74680049751153
GMPPA	4.97367345855181
C11orf73	4.36842746284783
AIPL1	3.80642227814502
PTP4A2	10.4316362158647
IL24	3.81747643296442
BDKRB1	3.70482110311993
HPCA	3.49095208456198
MLF1	6.31559820035795
SEC14L1	7.43629725512354
CHFR	6.45414288218195
EMILIN1	4.29380180020755
THADA	5.86337641505335
TAF12	5.30466353710289
NDUFS4	7.59948555273631
ID1	7.23147990183255
PIK3CB	4.34867224084922
COL18A1	7.80879453368326
PDZD3	3.49929008413578
TBC1D17	4.26710784891163
COX8A	9.18480256699819
CDCA4	5.4373298284701
C2orf44	4.42216385686669
C9orf16	7.95403776695858
ERBB2IP	8.19531903540114
EMX2	2.95891993375370
FUS	5.56693942898187
NIPSNAP3B	3.55837586752522
TF	3.30598782139630
CXorf56	4.71606721280648
CLCN4	3.71302491394953
PWP2	4.42237061617678
MMP15	5.42447784467992
MTMR14	7.0646549536137
NPR1	6.84035342972372
DNAL4	4.89921381473448
ELAC2	4.55079691722564
ASS1	9.68731470037547
IPP	4.29484577666462
TMEM59	8.19587379029204
POLR2J	7.72585934469212
SEC23IP	5.40416499372726
RGS4	4.59909946478567
UQCRC1	8.30922028432225
SNX6	7.21405478299293
DDX18	6.72990593511838
POLG	4.71136166251804
ADAM23	4.37212709436493
ZNHIT2	4.67990162863776
TFR2	3.51522147053337
NCDN	4.34098231683606
RAG1	3.2537129079911
POMT1	3.81262838278709
CYP1A1	3.75830994539335
SNAPC1	6.95898841184219
GNA11	6.08012674345075
CCDC52	2.58298357293082
CAPN1	7.33708639484238
DDHD2	4.96343949771898
UPF3A	5.27786627653047
LAGE3	5.75030309246991
GNRHR	3.23614239912687
UNC13B	5.21541479812721
TTLL4	4.17757982285629
PPBP	3.49240199109509
HTR3A	3.32529145405221
SDC2	6.68789270767468
ANKRD49	5.95116063196587
BTF3	8.88088105803534
COX7A2	10.3320156445129
SARS	8.87960063618722
C13orf18	3.54711093209632
CACNB1	4.17222544081182
QKI	6.28969922490629
SETMAR	5.0152338261257
LAMB4	3.52728107608647
MAN2B1	6.91500494351945
EML3	5.51644703061153
ACADL	3.58286014423554
OFD1	6.84222228372005
CGA	3.59595139605341
EIF3EIP	10.1296562594602
PEX16	5.48578288559195
GNG12	7.82048040281036
HABP4	5.05072418287104
CNTN2	3.83053832065552
ASNSD1	6.55873074140846
FUT4	3.88415318752094
DBH	3.76644924229782
CD53	7.12358009742807
HIST1H2BJ	3.34510619381259
TFAP2B	3.37045700855734
ACF	4.06808006318313
TMEM11	5.65613382649206
CDH8	3.22108820350433
C3orf32	3.41180357028064
AGPS	5.68772850155043
C4orf18	3.11959975199095
PCCB	6.77900151235226
IPO13	4.74337269653447
PECI	5.25773412248343
UNG	7.29770666644752
C6orf105	3.43292936732701
GSTP1	9.61624202039586
SUV420H1	7.09718470536034
ARHGAP15	4.0034693587379
LTBR	7.79157487996697
TDRKH	3.24902807217717
PSG4	3.83560529014951
SLC9A3R1	5.38587358846798
NBPF3	7.39231991243022
SLC9A3	3.66874532252317
OSBP	6.62354206401493
PRR5	4.62326854531329
CHMP7	5.5502789607576
ADRA1A	3.1746410749157
ASAH1	6.41599920662154
FKBP4	7.50552870817737
ZNF350	4.31817330325015
DOM3Z	4.05620109410235
GIPR	4.01624346845056
AHI1	4.03737954736663
BST1	4.64725210800554
NCR2	3.97331356834357
NADSYN1	5.22540707357987
UBE2W	6.52365802386268
RGS14	4.57038893837038
KRT15	4.06906405986345
SCN11A	3.77497692851807
GFI1	3.94576485354705
FHL1	3.86442383609742
SMC6	6.79953133647627
GATA1	3.58555239525314
OSGEP	4.39613686350639
ARMC6	5.13007073791344
HK3	3.92014374343451
PSMD5	6.92535160457418
RSU1	7.84127371257777
RPL4	11.7417041808037
MAD2L1	5.00520785469356
RBPMS	5.6109152309614
EIF4A3	8.2394066743268
E4F1	4.99149849138602
DLEC1	3.63714677253458
PRPF3	4.80223442314993
EMR1	3.65627962503668
CHMP2B	7.0695281093603
CAMSAP1	4.26464403908958
RPS21	8.73542452916344
XCR1	3.12521984659736
ARID5A	5.52782584350771
RBM6	5.36758338593773
UBE2N	7.67552584290694
KLF4	6.11575061746876
MGC4172	3.33949447731226
LMO4	6.703955307538
KLKB1	3.45607273658215
HDAC3	5.12424044958641
HP	6.1068114700798
SCHIP1	7.5451113017203
BTK	4.55534344590329
KRCC1	7.92828568135012
PRND	3.03476303497055
C6orf27	3.66077696603787
PIGL	3.81716226060390
CLCA1	3.86428166050899
C1orf112	3.45190481934781
OLFML2A	4.44156431878861
HUS1	5.03831402760725
SFRS6	4.73786272064571
CXCR7	4.24476129876703
UIMC1	5.50211808374226
FXYD2	3.48975745310574
GOT2	7.45510681480698
ZNF667	4.0600269534711
TFEC	3.70291256029040
ATP7B	3.85689014165063
RAB38	3.15716171472434
POLD2	7.22127247796965
PPM1H	3.83686689777297
DCX	3.46471499567766
NFYC	4.93829538787825
ZNF228	2.97312662473913
KIN	5.65278699766054
PLSCR4	4.17245360446674
HIST1H4I	4.25929214411654
PPARGC1A	2.96420388666276
HIG2	5.49179977307881
KCNK10	4.00457710119033
EXOC1	6.52634473144397
OR6A2	4.0025832730027
ETFA	7.30506867585263
PDAP1	4.68690142147792
C19orf6	3.45247565792130
POLRMT	4.78611345349515
ZNF146	7.16443082891287
MIA2	3.79407788550297
LY6G6E	3.28061291349519
EIF4E2	6.89149031081278
NENF	5.08166676963296
HOXB5	5.54816399026608
ZNF324	4.53929976342202
CUGBP1	4.39605322079092
ENTPD7	4.4363320801455
TTC13	4.38221014114055
GJB5	3.53726627897342
PRSS22	5.567889713511
CYP3A5	3.42349065688705
MBOAT5	5.69073750878796
CUL4B	4.72400604169967
CENPJ	3.26626926710543
KIAA0664	6.04340299214565
PITX1	3.96747667957723
PDGFRB	5.56154806601728
RDX	5.22121095740678
CELSR3	4.38061550008174
JUND	6.74743763051816
ITSN1	4.25484726000151
CHRNB1	4.49838469730608
EHBP1L1	3.84838062525173
C19orf2	5.87305457093072
FETUB	3.14873195820528
CAMK2B	3.21709670407395
DCTN1	6.95937665830155
TNKS2	6.74776838196529
MRTO4	7.36365742157161
C1QBP	5.47683048721777
TTC3	7.13204828337295
NDUFB8	7.9326357688393
CADPS2	3.60643593846667
EDG2	4.59436003058103
MYF5	2.90366922935358
SEMA3G	3.71832414159982
IL23A	4.13266508334786
GJA9	3.84686783826814
R3HDM2	7.11488881094335
C5	3.94823469719825
SLC2A10	3.91233230749509
TRIM45	4.37553903109992
TSP50	3.63923868256405
PAQR3	4.01652216518006
ANKRD26	3.25066071415858
TCP1	8.28817737651173
TMED7	7.36204320032746
CMA1	3.01335164143637
PTCRA	4.5899073464422
HCRTR1	3.54207292846071
FST	4.00341617119142
PAWR	4.60350399072115
LDLR	6.2251281336642
ASTN2	3.67234991043221
SCRN1	7.2253907447229
GPATCH8	6.58821583720074
KIF4A	4.8056327905263
TANC2	5.1666478024892
ZMYM5	4.27912977525819
PGM1	8.90683693602355
ZNF586	4.57220094911117
POLR3G	3.73610945132446
CPD	8.28480715966172
SNCAIP	4.29735655524796
DCT	3.32371409505342
HLA-DOA	3.73106147271666
TANK	5.24516111973726
RCAN1	4.43068045603934
UPK1B	7.1022105723013
DNAJB4	4.63260277727298
UGT1A8	3.06634955382967
LIMD2	3.5785755091005
HIST1H4L	3.41032751261493
PECR	4.31622227461509
HSPA2	9.2621339963813
SERP1	8.89497212898901
TACR2	3.36757192206937
NUP85	5.41871439937276
CD177	4.05041166000692
GPR135	3.28406694519979
PIGG	5.4576577939803
LGR5	2.9746534392325
JAK2	3.38896494651112
DPYSL4	3.26655923766549
TM9SF4	6.01343734926228
PTHR1	3.61716330397433
SIRPG	3.70051136698014
ZNF264	5.70542040677586
BICD1	5.74681935527885
RAB5A	7.63617476133492
FLJ13224	3.13511837397206
METTL5	8.94868599510592
HERC6	4.16213636130744
CASP1	5.21589761590147
USP9Y	2.96992327223123
LRP1B	2.72407444738157
XAF1	5.8492236339497
PLA2G4C	3.70953580009029
APOA2	3.12425480857227
SPAG6	3.19080956533781
KALRN	3.34687050840088
SECTM1	5.85704054847493
THOC7	8.98847268023417
IFNAR1	4.12115010255506
TCTA	5.60640668122369
NY-REN-7	3.35049371300494
TALDO1	8.88937185147781
B2M	11.2465346145353
LPPR4	4.40404061402553
SQLE	5.71854625411403
SEPHS1	6.1612501565381
EIF5A	6.7658970177369
FAM49A	4.71291296396925
YTHDC2	4.03420688238941
EHD2	6.1045701213711
NCF1	4.96840225207362
SPG7	4.91036257363945
ZNF614	3.61169642717530
HOXA5	6.22339237495025
NUP133	5.98766042251866
FGF12	4.47918891563556
SLMO2	5.91345811130664
INPP5B	4.46818065425002
PPID	5.18587794525915
SNTA1	4.2765752622331
IL20RA	3.23015665442681
UBE2J1	5.07245517783974
CACNG2	3.27938415608108
GCM1	3.40864175518145
ELF1	6.17145292673559
TLR5	5.13109754044369
TCFL5	4.85229547049433
C1orf107	5.16191286272315
C19orf22	7.89079687040647
SAFB2	5.90249582867684
MAP3K7IP1	3.62129454787782
NCK2	6.55785057804574
OXA1L	7.77676955049518
KIAA0652	5.98083129832996
KLRG1	3.84850250427141
FRAG1	5.34133734024443
ZSCAN12	2.95729523608159
PSMD12	6.62933994287768
E2F4	5.30262260944556
CLEC4M	3.48466373492235
KIAA0999	4.40382471115175
CLDN10	4.54270895471258
MGC13053	4.42286204793399
TAC1	2.79428526518055
GYPA	3.46549491274484
HPCAL4	3.43252558907317
TRAIP	3.65110886015964
MEX3D	3.93349967615308
KIAA0232	5.45294563508395
ERCC8	4.63745272042085
NFAT5	7.7370273690118
GPX4	10.4824467070729
CSPG4LYP1	3.30365897061285
KIAA0368	6.03777767175726
FBXO3	4.74489756829212
DVL1	7.71226774456084
CMKLR1	4.10685810454649
GPR157	3.5192605900797
TYMS	5.75700487579397
OR52A1	3.29534856236036
PEF1	6.91485170319918
ZNF750	2.84678177705179
ALG9	5.06752233112724
MCM5	5.6447206319936
SDK2	3.52168837235828
BAIAP3	4.02174163914254
RABGGTB	6.07934284697021
KCNK7	3.33395063055823
PTP4A3	7.18336808709696
ANKRD40	4.29893865640015
CALCOCO2	6.18847550896251
TMSL8	3.72549752842416
SNCA	4.27344347803119
ZNF551	4.03576799882827
HBQ1	3.80810575031261
ARHGAP26	3.97122173098195
GEMIN6	6.84506416502792
HRAS	5.39039307908895
KLRC4	3.03408578331246
BSDC1	5.78475514260125
DSC1	3.69276266062665
RNF43	4.52597164775257
NDUFAF1	5.23651060300137
MAP2K4	4.72771639731983
FOLR2	4.83095749404078
LYZL6	3.72919907528007
EPB41L3	3.9033940592623
TEKT2	3.39325741934117
CDKN2B	3.56449562022947
WSB1	5.9072709252337
ZNF480	3.38878434374245
MAP3K6	4.87695369003811
PROS1	6.41023795895843
PSMB8	6.059825506515
HN1	9.16041342045294
MAS1	3.58677657926284
APOL1	9.7137451939926
CSHL1	3.89150273369142
ZBTB7C	2.83338823126430
AHCTF1	6.47656847613847
SAE2	8.76552891917433
ITGA2	4.64611919159702
AP2S1	7.77818353390227
P15RS	6.32200775505193
MME	3.70217997922837
VAT1	8.56750389547989
MAST4	6.1322706504691
TUFM	8.64263809355428
KRT33B	3.5191576286865
THEG	4.00014084691556
KCTD2	5.26869590115696
WDR26	7.57250803035689
MFI2	3.58259017174351
KRT34	3.18027629384602
NR4A3	3.75932175677826
SGSM3	3.98094466495827
ARSA	5.30181056354859
TOMM22	4.58050769998378
SOCS3	4.20010042686356
UNKL	4.33189718364824
POP4	7.35627987970633
BHLHB3	5.18596200575371
MALL	7.2516843670401
SOX15	3.60277972622928
CCNA2	4.95998840546557
PARK2	3.28109166844377
GPR124	4.52606468885537
TMEM132A	5.72905672793194
CGRRF1	5.34407344999253
RUVBL2	8.22331901192735
MCAT	4.78211778895604
WNT10B	4.12655324324894
ISCA1	6.55016538706817
RPAP1	4.20355412237151
C12orf48	4.90531070080799
RAI16	4.13144111101002
RPL27	9.81222177315308
EPN1	4.26454840566643
MAGI1	3.1155171168432
GBX2	3.38134992990487
SLC35A1	7.31926265478041
GAL	4.82965964366649
SLC14A2	3.51439658743556
RDH11	6.95117468634708
ZNF518	4.24789927180555
PCYT1B	3.54086292532745
AUH	6.63042456009709
EIF3H	10.2396805368951
KIF1B	7.43678574540707
MBD2	4.84990070169207
AMOTL2	8.55208999838966
C6orf120	6.45763249685966
PIGT	7.10644984209261
PSRC1	3.92391645482286
PLA2G10	3.42628241681227
ALAS1	8.30226448408431
FOXO1	5.54995783066115
C17orf62	7.25078025484953
KIF5C	3.73767677348928
DUSP10	3.98242092877573
CRLF3	6.78096771493962
CLCNKB	3.46610459891825
PSMA5	8.07185250199271
FARS2	5.1094970422062
CCDC28A	5.41317273363084
AMPD3	4.80831112347422
PIAS1	5.98234197632028
ADCYAP1R1	3.59541593780589
TMEM134	6.63433226102574
CDH20	3.13418971144756
FBXO7	7.82160924625241
FLJ14213	4.3067648461214
ZNF3	4.69386805394812
LRRFIP1	8.27341686982722
TMEM49	8.42261917582303
CNOT2	7.92075181987325
CBX2	2.96308595542458
ZC3H14	5.80454287122878
ALDH5A1	3.24705799683832
HNT	4.76331065283775
SERPINA4	3.24964356722105
FLJ20920	4.70161485989106
CRTAP	5.17722714221918
DDX50	7.05141242434676
STYXL1	7.36368602527822
TK2	5.59329286247336
BLVRB	6.59523255030838
STMN1	5.79532825717253
GUCA2A	3.74858699597804
DPP6	3.10863946621475
GALNT10	5.05198255618694
STK39	6.3075806401703
MMP24	5.15337420971398
CKS2	8.84064530668545
RHO	4.07699218567258
BANF1	9.7381164900406
CR1	3.22891525437606
RPS6KA2	7.35594934386034
HMBS	5.21781011851593
C20orf112	4.0214486990344
SLC25A24	7.17722257916217
MRPL22	6.98158461411179
SLC25A15	4.26463344528008
GADD45B	5.92672290390647
TDP1	5.47591175629193
ZNF287	3.28409801868533
DAAM2	4.56152592493936
C11orf57	4.68741060602672
RFK	8.23825296747286
ZFYVE9	3.87573163718979
TCTN3	6.12285247629174
STCH	5.25643935577349
LOC283871	3.49263192925702
NDUFB3	6.8373499794263
DEFB4	3.64595620606149
FPR1	4.42432918799659
FMNL1	4.16737894162948
SEPT7	9.51991106900156
PTCD2	5.24856388991186
GNLY	6.92740761294903
GRAMD1C	4.95423536656344
ZNF165	3.96436986663368
TR2IT1	3.69672296689842
ARMCX3	5.66699618850917
NDE1	5.91392635136734
MAGEF1	5.56912781144863
ITGA10	4.02159238096761
ARHGDIB	9.75631891046655
FSHB	3.91907053396379
ANXA2	10.7713038768702
HLCS	4.03377433900200
MCF2L	4.23369836838942
AK1	5.50688888806607
FH	5.0597930017908
LGALS2	3.91709714283736
SYNPO2L	2.93354226814635
KIAA1045	3.44427180794296
C1orf183	4.95661003608135
MAGEA8	3.16474737548073
DGCR8	4.33786250240368
GSR	6.0106737330783
NEU2	3.52733501317936
HIST1H4B	3.41718126031996
CACNA1C	3.06548286272291
FAM20B	5.33759359342361
HES2	3.50810872570392
PDCD6	8.25454569909653
INTS7	5.64279936151694
AMPH	3.70684229501119
UCKL1	4.96774701833293
ASB4	3.09126604583015
C10orf97	4.28579686065513
ALDH1L1	3.98703860806649
CCL23	3.27748861439163
OBSL1	4.2007040776467
SLC12A7	7.44511401500951
THAP4	5.01298915860458
RBM4B	3.84964915286224
OGFRL1	6.86661883537165
KIAA0831	5.02037588487417
C12orf11	7.94078323761214
PPP1R15A	6.512973690565
KIAA0240	6.51383407728085
CD1B	3.4156471349433
FCGR2A	6.11688599333986
MDC1	4.57260355341516
MAN1A1	3.38322663303515
KRT9	3.52806380150798
HTR1A	3.69417825847959
OCEL1	6.02780764813471
ATP11B	3.64376350878691
NLGN4X	4.13080273941781
FBXO34	6.01779644438302
ALOX12	3.64494942001798
RB1CC1	7.17761966320033
PCDH12	4.60783733180880
RPE	4.56423195933019
EIF4E	5.74566252856838
CSDC2	3.97407817303442
ABHD5	5.38380302155508
TMBIM1	7.46836575793087
PET112L	4.68916739181038
P2RXL1	3.35572746614875
F2RL2	3.51189293201763
TRMT1	5.62570081776564
IMPG2	3.73088086438629
LRRC32	5.60453592334526
BGLAP	3.67180893239587
HTR4	3.6270804017136
MRAS	6.47950669992878
TRAF6	4.83284511694255
AXL	4.9121364695266
ATP2C2	3.35351677112349
LMNB1	5.96451159118621
TELO2	4.54801860808239
PNPLA3	3.73876313722167
CSNK1E	7.3201178397314
SRP14	9.51537404568496
KCNQ4	3.44516883935382
PIK3C2B	4.42916215870959
C15orf15	8.04470077873522
TUBB2B	3.2925899863577
USP15	5.3777717229428
C12orf41	6.64066650194613
CEND1	4.00115302675713
RNF31	4.41170880753193
TCEAL2	3.69733985584937
PTGER2	5.19287235660994
UBN1	6.7337421365223
SLC5A7	3.39378923635806
SLC31A1	6.05498480498892
ADAM29	3.41000693144661
ST7L	3.73747615470044
GFOD1	7.61653897259832
CTNNA1	8.84311395708274
HRBL	3.78041401187498
CBX4	3.42776078776840
NTRK2	3.81166249772170
FOXN3	5.28597065504767
MFGE8	8.45704991419967
PFKFB2	3.68929389172444
TAS2R4	3.87077671354296
SH3TC2	3.34904252536494
IL10	3.38907434795586
PXMP4	5.89807711281897
RNF167	6.29672846507397
PRMT5	6.06499712377595
TSKU	5.60475138189991
ATPIF1	7.21248688574842
ETV3	3.4821449604374
PAK7	3.04679712237385
PDLIM1	9.54393262846503
CEP63	4.89017306425341
WDFY3	4.32389574743642
RNF126	5.75152230052598
DPM1	7.4331768788708
CLIC4	6.85557056126874
ACR	4.18843596728408
KLK7	4.11222535866138
ALOX5AP	4.93515929318005
LRP1	5.12119864771011
TNK1	4.81540372132877
TAS2R9	3.18740025349786
ZNF16	6.04574466610976
POLR1B	6.03052166118551
SLC8A2	3.84102411122613
OLFM4	3.00079726321937
TACC1	4.80768764554772
SAMHD1	5.90400537497524
ATP13A2	5.25421538009722
KRT4	3.59631739628797
PAX6	6.49909953640353
SCG2	4.19951299820552
SLC17A6	3.4744451735448
TUBB4	4.65970056735567
PADI4	3.36458942341381
FMO3	3.10305052038314
NLK	3.88471179346333
POU4F3	2.95845651532680
MDM2	3.55097993649314
CAPNS1	10.0842995892504
SDF4	8.17386634709962
ITGBL1	3.82340786534511
TAP2	3.88513852103633
OR2C1	3.92031914145202
KLHDC3	7.32923464660561
EFHD2	6.52513078093375
GALR3	3.64717765482764
NBEA	2.94672016014759
ABCA6	3.31582744120008
ABBA-1	3.89826794793789
GNAI1	5.32496733323525
CLDN3	7.15093026243337
AKT2	3.28174372000355
EGFR	5.24905585758437
VPS4B	7.09657747635705
RBM16	7.969183079915
GALNT6	6.5746792125268
ZDHHC3	5.4030558553678
SLC25A4	4.91381161054955
CYB5B	5.87412436095512
NDRG1	9.48141070524437
SESN1	4.31412363883153
GBE1	8.28368073067083
MRPL46	5.4669000660794
CLASP1	6.27068756404154
FARP2	3.71301431736954
ACOT11	3.6021604674981
LDHAL6B	2.88871603329414
MAPKAPK3	6.99045804570207
NCAM2	3.18386840964381
AFAP1	4.60145989881697
PRKD2	6.58606425939983
OR2H2	3.39230431927919
ZFP36L1	8.92501568644554
DZIP1	4.19323717868111
GPR161	3.75669404840499
RNF146	3.58490184689796
NKX3-1	4.13860273069402
CCNB2	6.54383271062174
ZNF10	4.09861139501498
WDR74	5.86885165504967
FAM134A	6.76917662312465
PCNP	8.68587417401846
PURA	5.57257036391700
DNPEP	6.46776896515534
ERBB2	5.15192700631394
CREB1	5.02184565330311
NEO1	3.81623105362392
DDX3Y	3.27392916937188
RPS3A	12.2309713521347
MXRA7	8.20648052697176
LGALS3	11.1181442389687
GLT8D1	6.91923305774948
TMPRSS3	8.26378626135475
UPB1	3.21355221486951
LAT	3.8541103966688
CLDN14	3.91395574253505
DHX38	4.65150043962721
KCNA3	3.48081090529952
BTBD1	7.15260978944565
TARS2	5.4910028693668
SKIV2L2	8.10895398056906
ABCF1	6.72066562947681
CDT1	3.46123137282013
ZHX2	6.08440162285314
FCF1	5.11635141813804
LRRC49	4.54445675936025
GUCY1B2	3.62562145407359
CD28	3.1971769402522
SMARCA4	7.10984276678706
SEPT2	8.19592619113727
SOHLH2	3.14954495063432
MCOLN3	3.81542903292968
LRP8	4.5651241646233
TAGLN3	3.94157834758942
MASP2	3.80669671717299
GPATCH3	4.0664242866859
TTRAP	7.13798768310612
AGL	5.91527626666023
NFE2L3	5.0916486076148
PSD4	3.97006322319463
PALMD	4.03275941077281
CCNB1IP1	7.38991264186192
TMEM43	8.00664538746177
OBFC1	7.13158476457015
STAT5B	4.35132681470634
C14orf79	4.42170351526295
ENPEP	4.0054556242353
SSB	7.81239248089381
SCT	3.2622730957761
TIMM23	6.48610400960097
SKI	4.08715445351613
SLC22A13	3.28852831404558
AKAP3	4.16539820284657
OAS2	4.05578915997673
KIAA0423	4.57480161111264
SEC61G	7.86054815427182
CAPN11	3.11735330675114
TMEM50B	6.44345326514725
DEGS1	7.01478176734364
ARHGEF4	3.47552391383124
DBNDD1	5.47319293248867
TBL1XR1	3.97847105848465
FAIM	5.8919970588938
SP140	3.53818502375006
G6PD	4.94285898880337
NUDC	6.98271720133425
GABRP	3.22436798409743
SCARA3	5.03408544737856
TACSTD2	5.52747426179261
EIF3J	7.22724384603855
PPP2R2A	7.29071425846463
CPA3	3.42147778380969
PVALB	3.09371043378630
BCAT2	5.99707901533913
MFN1	4.58832794174821
