Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H08_297966
SYT13	3.70066386026969
EPB42	3.74241542731698
RP5-1077B9.4	5.50801476119833
EIF1	10.410576214856
CETN3	6.24760668487062
FPGT	4.70898765357859
PRY	3.23529336176292
NTHL1	4.57948087322737
POLR2B	9.0483255553159
RPS28	12.1848402414723
GDF10	3.14764870416793
COQ9	8.29269430919444
P2RX3	3.05512319922729
GCC2	5.7784848533587
RARRES3	7.6520991010547
PLXNA1	6.016244318736
WBP4	3.92658049425959
KIAA0100	5.31099434959389
PMF1	6.07802421785887
HS2ST1	5.69549445044555
CRELD2	7.23578374070095
C8G	3.27079704644015
CD82	4.7364545776142
PMM1	5.63844464213755
CBLL1	4.81051505478686
LIM2	3.57557744586199
VAX2	3.85065613419769
SETDB1	5.07463850462009
LRAP	3.57435642306049
GCLM	6.07231925421768
CPEB3	3.85803451039161
PPM1A	4.98422808029107
INTS1	4.32322687342645
MMP16	3.37019796612597
CAMTA1	3.14415549431802
SAMSN1	4.39223526187008
DRD3	2.87936019679778
GMPPA	5.80837112895547
C11orf73	5.4322673869755
AIPL1	3.80903220251967
PTP4A2	9.6687695560491
IL24	3.42473770077790
BDKRB1	3.43962344189505
HPCA	3.89008648566114
MLF1	6.01908198887876
SEC14L1	5.52025934215839
CHFR	6.18811461322538
EMILIN1	3.53391118292419
THADA	6.14379765971052
TAF12	5.32058449129837
NDUFS4	7.53759818453073
ID1	5.17878412695067
PIK3CB	3.44572315560366
COL18A1	6.90154391817773
PDZD3	3.27300929034002
TBC1D17	4.50972330574608
COX8A	10.2645504100248
CDCA4	7.57965672242861
C2orf44	4.53135992254984
C9orf16	7.66144464560403
ERBB2IP	6.86894978174612
EMX2	7.87915038723722
FUS	6.10089440732402
NIPSNAP3B	3.35056156041762
TF	3.68092391026063
CXorf56	6.3570786307102
CLCN4	3.86560245635477
PWP2	5.45940797864652
MMP15	3.97085333143425
MTMR14	6.13970871891901
NPR1	6.20455830903943
DNAL4	5.11898129878101
ELAC2	5.06842650656186
ASS1	10.584242286949
IPP	5.42810825428709
TMEM59	9.3449514309169
POLR2J	9.76132316383817
SEC23IP	5.14878749573074
RGS4	3.83191799084248
UQCRC1	9.090086729961
SNX6	7.28570586416907
DDX18	7.01015620328683
POLG	4.53199022129803
ADAM23	4.21955614728868
ZNHIT2	5.37481556301789
TFR2	3.49751711560427
NCDN	4.51912882698157
RAG1	3.21016060802033
POMT1	4.78757361013092
CYP1A1	3.32955041975566
SNAPC1	5.11432505580848
GNA11	5.13540070797504
CCDC52	2.75922949841444
CAPN1	7.00129393298434
DDHD2	6.82798845875756
UPF3A	5.4845837184596
LAGE3	7.60846386017345
GNRHR	3.136535749911
UNC13B	6.25318818303398
TTLL4	4.27302195777702
PPBP	3.27755288919696
HTR3A	4.33246029834013
SDC2	6.25148688921643
ANKRD49	6.99286894464507
BTF3	10.0220329953973
COX7A2	11.0623765742728
SARS	9.48073954848768
C13orf18	4.11175399354496
CACNB1	3.73203997047523
QKI	5.44546882047669
SETMAR	5.98613143040293
LAMB4	3.41240083310014
MAN2B1	6.42619333613872
EML3	4.78829247930083
ACADL	3.67858703016339
OFD1	7.95659107195014
CGA	3.35476873964772
EIF3EIP	10.3041315327196
PEX16	5.60288040003081
GNG12	8.06598355330608
HABP4	5.03479929834507
CNTN2	3.43712062912110
ASNSD1	7.42311770588035
FUT4	4.02699361230553
DBH	3.61426298504965
CD53	6.48943285372662
HIST1H2BJ	3.39534742299852
TFAP2B	3.20737528609782
ACF	3.58598520560784
TMEM11	6.27772555148169
CDH8	3.15898836026067
C3orf32	4.46287628674337
AGPS	4.60162164230183
C4orf18	3.27311261921984
PCCB	7.73362661130136
IPO13	5.39625330177489
PECI	8.24379270679293
UNG	7.69098297824208
C6orf105	4.15331389988659
GSTP1	8.37651413104919
SUV420H1	6.10343477292196
ARHGAP15	4.11958249716349
LTBR	7.05157854247569
TDRKH	3.40281222737744
PSG4	3.35157134079805
SLC9A3R1	6.11458797833162
NBPF3	9.25985070704331
SLC9A3	3.7373338995915
OSBP	5.72571614743586
PRR5	4.72966627427917
CHMP7	5.39023680035101
ADRA1A	3.22987628499012
ASAH1	6.23670590854452
FKBP4	7.92928938564309
ZNF350	4.61624235698377
DOM3Z	6.81756543115033
GIPR	3.52546094948997
AHI1	4.54935872141927
BST1	3.73970213044654
NCR2	3.46212691301623
NADSYN1	5.7192798708173
UBE2W	4.53502780420113
RGS14	4.65773625558994
KRT15	4.27976018906944
SCN11A	3.75218900547139
GFI1	3.83664455654584
FHL1	6.67810793502808
SMC6	6.22274641647415
GATA1	3.63061374832448
OSGEP	5.17885751094367
ARMC6	5.52601524285462
HK3	3.61350138815021
PSMD5	6.37249193973395
RSU1	6.57495009206073
RPL4	12.0535592009301
MAD2L1	8.07750112261366
RBPMS	5.49615891918915
EIF4A3	9.4506289500651
E4F1	4.87108986311847
DLEC1	3.68486513093276
PRPF3	5.62874355061805
EMR1	3.13867787478329
CHMP2B	7.02008453294524
CAMSAP1	4.23919978621673
RPS21	10.566934901214
XCR1	3.25996101488786
ARID5A	5.00348222639811
RBM6	5.09282664795521
UBE2N	7.39086732274568
KLF4	3.82763451176871
MGC4172	4.30208552755268
LMO4	7.24962042218279
KLKB1	3.14435095064391
HDAC3	6.56774874234343
HP	5.744468023715
SCHIP1	5.75143383275368
BTK	3.97557511999706
KRCC1	7.41724952030066
PRND	3.34421083061712
C6orf27	3.7941024830248
PIGL	3.95350510744697
CLCA1	3.60517982825142
C1orf112	4.56089954126396
OLFML2A	4.18622685499572
HUS1	5.15560158681721
SFRS6	7.27388237143754
CXCR7	6.35901021722196
UIMC1	6.91934045709815
FXYD2	3.52545222722443
GOT2	8.66067046111707
ZNF667	3.27253382519816
TFEC	3.78175750770746
ATP7B	3.88825208153807
RAB38	5.91014743262715
POLD2	7.7116325282176
PPM1H	6.12832651570824
DCX	3.2846621685408
NFYC	5.37244876364982
ZNF228	3.42753075929553
KIN	5.86130541763003
PLSCR4	5.40484116133681
HIST1H4I	4.08267711293684
PPARGC1A	3.30014431345173
HIG2	10.0290244701657
KCNK10	4.06254225823101
EXOC1	7.56844174698552
OR6A2	3.74383193970240
ETFA	9.09219709199673
PDAP1	4.66343605965725
C19orf6	3.46070260452786
POLRMT	4.17012830882809
ZNF146	7.32475890196898
MIA2	3.14656215024756
LY6G6E	3.17496026428623
EIF4E2	8.47623990632385
NENF	5.80110847280541
HOXB5	4.09185179222314
ZNF324	4.6304667768842
CUGBP1	5.24642197047454
ENTPD7	3.97471321104496
TTC13	6.4686956286473
GJB5	3.19711048302852
PRSS22	4.41981658301443
CYP3A5	3.43117110663498
MBOAT5	4.92179954149766
CUL4B	5.25503318153599
CENPJ	3.68434776951504
KIAA0664	6.44991058070383
PITX1	3.8735867960545
PDGFRB	5.32986256619045
RDX	5.10696015211056
CELSR3	3.96889201041101
JUND	5.9842151266851
ITSN1	4.95947624627351
CHRNB1	3.9184808563798
EHBP1L1	3.6556588968885
C19orf2	6.9236709592399
FETUB	3.2383669800969
CAMK2B	3.23696860972485
DCTN1	6.6779632509815
TNKS2	6.53866116653503
MRTO4	7.65730961678088
C1QBP	6.24105576436955
TTC3	7.34690485587127
NDUFB8	8.97502384456797
CADPS2	6.36408561589232
EDG2	4.30710295135869
MYF5	3.20520709035234
SEMA3G	3.09839373848242
IL23A	3.95539503062784
GJA9	3.80130655457923
R3HDM2	6.48586529172506
C5	3.87435572998915
SLC2A10	7.05439797189098
TRIM45	4.57269132265939
TSP50	3.81732477209088
PAQR3	5.19655935518884
ANKRD26	3.49567219726859
TCP1	8.50647030286526
TMED7	6.65525468517304
CMA1	3.40423686133132
PTCRA	4.28307860049812
HCRTR1	3.52667139900516
FST	5.11101528606456
PAWR	3.80430524947948
LDLR	4.53651947895109
ASTN2	3.70836193770948
SCRN1	7.5896273754372
GPATCH8	5.17100587048208
KIF4A	6.8148704130935
TANC2	3.46262058985906
ZMYM5	3.95584498120535
PGM1	9.8463341759509
ZNF586	5.04294114559089
POLR3G	3.54341703946829
CPD	5.58719608664624
SNCAIP	5.70261754352887
DCT	3.64284606417262
HLA-DOA	3.67057899624175
TANK	5.78746291409254
RCAN1	4.7740845585646
UPK1B	3.84394193907641
DNAJB4	4.29062891456892
UGT1A8	3.17901991483224
LIMD2	4.1919821044985
HIST1H4L	3.40722341179553
PECR	4.56844673392763
HSPA2	5.69388559642227
SERP1	8.84420071176308
TACR2	3.26621578490658
NUP85	7.21010946502829
CD177	3.42487376059663
GPR135	3.20506864449552
PIGG	6.80686916128202
LGR5	3.53755233136489
JAK2	3.67666151714159
DPYSL4	3.66659275759694
TM9SF4	5.87065209307901
PTHR1	3.31567434165177
SIRPG	3.13187061615058
ZNF264	4.39131243206867
BICD1	5.2423748727035
RAB5A	6.83928184357837
FLJ13224	3.28184642521707
METTL5	9.56570804927355
HERC6	6.13669673083913
CASP1	5.46566703571942
USP9Y	3.06468866451355
LRP1B	2.89046987895568
XAF1	5.08120254458963
PLA2G4C	3.8825374539798
APOA2	3.22579905777886
SPAG6	3.09206188632274
KALRN	3.4883963416872
SECTM1	5.07231614630762
THOC7	8.39905413435574
IFNAR1	4.21971167100125
TCTA	6.11842278477461
NY-REN-7	4.0539424487205
TALDO1	9.25755487875963
B2M	11.4220321623062
LPPR4	3.65881324883194
SQLE	6.77050118086888
SEPHS1	8.49927049514007
EIF5A	6.4663025420804
FAM49A	4.06971837403984
YTHDC2	4.20256971148057
EHD2	4.4101406342308
NCF1	3.5916239231041
SPG7	5.31526263331329
ZNF614	3.76338573074246
HOXA5	5.69357171337733
NUP133	7.75112037208895
FGF12	3.94276504692492
SLMO2	7.16157754991363
INPP5B	4.42653849311416
PPID	6.29794450328699
SNTA1	4.89364972784551
IL20RA	3.67531617661903
UBE2J1	5.24487973278914
CACNG2	3.32175087307933
GCM1	3.26043920526483
ELF1	4.96602342253994
TLR5	3.75237023304058
TCFL5	6.83506686622215
C1orf107	5.55204624573526
C19orf22	6.16629673017571
SAFB2	5.70488768126379
MAP3K7IP1	3.76089756933229
NCK2	8.09372509987043
OXA1L	8.24303840709556
KIAA0652	5.47995587026969
KLRG1	3.72670201746448
FRAG1	5.40432652836699
ZSCAN12	3.26109635070719
PSMD12	6.61254986677281
E2F4	5.60492643948782
CLEC4M	3.26335890060013
KIAA0999	4.97435314248076
CLDN10	8.39794210249717
MGC13053	4.04251188131073
TAC1	3.19280871015466
GYPA	3.4685513350258
HPCAL4	3.34694920887524
TRAIP	4.19888202840844
MEX3D	4.0750839490454
KIAA0232	6.53193622007381
ERCC8	4.27834126405981
NFAT5	5.3695741842025
GPX4	9.81790595465346
CSPG4LYP1	3.49651711771771
KIAA0368	5.21254091301107
FBXO3	4.90495483666463
DVL1	6.0260691653194
CMKLR1	3.50248476084022
GPR157	3.83720020098236
TYMS	7.16798618092066
OR52A1	3.04323576301659
PEF1	7.76986063893216
ZNF750	3.13499323990246
ALG9	5.15576060880686
MCM5	5.39997359104894
SDK2	3.54310169608233
BAIAP3	3.80827242794499
RABGGTB	6.55801027600227
KCNK7	3.48294061787576
PTP4A3	8.38141990640347
ANKRD40	3.71702255455954
CALCOCO2	6.18502648114616
TMSL8	6.2927437300315
SNCA	5.14110038423699
ZNF551	3.53535903842363
HBQ1	3.45724208851354
ARHGAP26	4.68696744295624
GEMIN6	7.86965615348
HRAS	5.29990139061591
KLRC4	2.77839702097428
BSDC1	5.3380474162853
DSC1	3.50201012693203
RNF43	4.69166823913241
NDUFAF1	5.94406278210962
MAP2K4	4.29268321735351
FOLR2	4.10940473933699
LYZL6	3.36961598216196
EPB41L3	3.89338921294472
TEKT2	3.62012818709396
CDKN2B	3.73542897105123
WSB1	5.43212360980613
ZNF480	3.14956603705455
MAP3K6	3.98258473916173
PROS1	6.98312974046042
PSMB8	8.96839372618744
HN1	9.2319367257765
MAS1	3.09093925450794
APOL1	6.14369802923581
CSHL1	3.27029275968091
ZBTB7C	2.78141554739357
AHCTF1	5.48246898777798
SAE2	8.8496320696176
ITGA2	3.61218334903265
AP2S1	9.2513887903292
P15RS	6.44527709236685
MME	3.62698062305621
VAT1	7.29568094667201
MAST4	5.34752364637941
TUFM	10.2970755092499
KRT33B	3.52991614583585
THEG	3.60994904292171
KCTD2	4.96440133280203
WDR26	8.61551907276916
MFI2	3.50709886121124
KRT34	3.15214741406683
NR4A3	3.40148227945153
SGSM3	4.27122976272552
ARSA	3.64454670682315
TOMM22	5.4322503078135
SOCS3	3.79179195787288
UNKL	3.55459236451048
POP4	8.48818767474453
BHLHB3	7.06066707438487
MALL	3.41601802604968
SOX15	3.30238777403255
CCNA2	5.80527656323366
PARK2	3.30804386252684
GPR124	3.85564250903028
TMEM132A	4.99272825022244
CGRRF1	5.67138697552503
RUVBL2	8.78980226269219
MCAT	6.17980721575665
WNT10B	3.64911372515799
ISCA1	8.03410358769763
RPAP1	5.17607649072792
C12orf48	5.27406030929490
RAI16	4.88852281561028
RPL27	9.6347994202037
EPN1	4.07739142781107
MAGI1	3.15358635656058
GBX2	3.3871079282968
SLC35A1	6.17051848702769
GAL	5.4335977930085
SLC14A2	3.84007638492302
RDH11	6.95167192762602
ZNF518	3.6150265382186
PCYT1B	3.51802408772121
AUH	7.08766257009836
EIF3H	10.3267643868719
KIF1B	6.43024031046027
MBD2	4.42300457032028
AMOTL2	7.8154927497428
C6orf120	5.80709436938383
PIGT	7.8370733199296
PSRC1	7.55004499154418
PLA2G10	3.96087417431544
ALAS1	6.96051178364912
FOXO1	5.01965519887217
C17orf62	7.13830055257705
KIF5C	6.73658917823168
DUSP10	4.2249081509174
CRLF3	5.87608719232612
CLCNKB	3.57999788699945
PSMA5	9.92165918712688
FARS2	4.51964129141060
CCDC28A	5.06704729305612
AMPD3	4.53984746497722
PIAS1	7.06068702721002
ADCYAP1R1	3.43138168055437
TMEM134	7.13579882559608
CDH20	3.23940900529141
FBXO7	7.84207761535133
FLJ14213	4.08401210442802
ZNF3	5.2703107271229
LRRFIP1	6.48011530320897
TMEM49	7.08112678500992
CNOT2	7.31700112514325
CBX2	2.58755801982019
ZC3H14	6.96485782352801
ALDH5A1	5.48410721518303
HNT	3.57595961126460
SERPINA4	3.00993366475039
FLJ20920	6.16832061987865
CRTAP	5.64280354719398
DDX50	8.5999809244342
STYXL1	8.10931418432425
TK2	4.8463067223893
BLVRB	6.3516454722747
STMN1	6.86906965300072
GUCA2A	3.45213866294314
DPP6	3.20998070749169
GALNT10	4.64136361893054
STK39	6.05308269173946
MMP24	4.37305842309763
CKS2	11.2138511965249
RHO	3.73238990168554
BANF1	10.1101633925291
CR1	3.17458378094717
RPS6KA2	5.49745242796219
HMBS	6.77718386585178
C20orf112	3.67449272359746
SLC25A24	7.32599435790847
MRPL22	8.98022361987739
SLC25A15	5.35810653788491
GADD45B	4.84069217053434
TDP1	6.59655637834611
ZNF287	3.3071076775973
DAAM2	4.35732903075755
C11orf57	5.06033294723916
RFK	7.73161445159328
ZFYVE9	4.13245454429059
TCTN3	6.99766008531835
STCH	5.59349063019151
LOC283871	3.60311297607908
NDUFB3	8.08941524247433
DEFB4	4.77444857060372
FPR1	4.16750864833959
FMNL1	4.19463889180617
SEPT7	9.8752609588517
PTCD2	3.88409122073361
GNLY	3.7535334271479
GRAMD1C	5.16947762431835
ZNF165	5.46752905950007
TR2IT1	4.48813813949832
ARMCX3	6.93775544666193
NDE1	5.31936024259048
MAGEF1	7.1186903472499
ITGA10	3.85192942877127
ARHGDIB	7.39600290213378
FSHB	3.81545385545835
ANXA2	11.6405645695771
HLCS	3.95058926772671
MCF2L	4.39556446741843
AK1	5.25415798829082
FH	6.55873039113177
LGALS2	4.40506652342802
SYNPO2L	2.74202247020516
KIAA1045	3.48726007800122
C1orf183	4.50458286181586
MAGEA8	3.67806042522502
DGCR8	4.3452099013884
GSR	4.63948810373261
NEU2	3.71291453783424
HIST1H4B	3.50057775079790
CACNA1C	3.19206054099447
FAM20B	5.61323360430068
HES2	3.29275355783707
PDCD6	10.0803247250664
INTS7	5.94626797901684
AMPH	3.75292602576448
UCKL1	6.2761535199789
ASB4	3.07012340182684
C10orf97	4.59892426643024
ALDH1L1	4.05199018739006
CCL23	3.24845299671271
OBSL1	5.34824593136516
SLC12A7	8.22410371439586
THAP4	6.47674447373262
RBM4B	4.94906936264756
OGFRL1	4.77757257976958
KIAA0831	4.6311217564747
C12orf11	8.19519886546662
PPP1R15A	4.49473463330734
KIAA0240	4.30089517387364
CD1B	3.21696842068493
FCGR2A	5.1648829951213
MDC1	5.85436031277502
MAN1A1	3.87363523015301
KRT9	3.30861372484102
HTR1A	3.17194747499064
OCEL1	5.29423805098018
ATP11B	5.26553464298341
NLGN4X	5.6631435015689
FBXO34	6.95218161991773
ALOX12	3.10319446696825
RB1CC1	6.31152493839105
PCDH12	4.33098989091395
RPE	5.5082728163483
EIF4E	6.55330867439242
CSDC2	4.07427672475483
ABHD5	5.12797323166102
TMBIM1	5.70553610352335
PET112L	4.36349073355120
P2RXL1	3.43305637675335
F2RL2	3.3080552536444
TRMT1	5.89320041670944
IMPG2	3.64326764142074
LRRC32	4.96705004987383
BGLAP	4.55317904700488
HTR4	3.53554034834675
MRAS	4.64903114240759
TRAF6	4.44930169443504
AXL	4.42049085334325
ATP2C2	4.2066233084338
LMNB1	5.75640473760176
TELO2	4.33732722069537
PNPLA3	3.59969019080603
CSNK1E	6.2769832550735
SRP14	10.3967982543043
KCNQ4	3.35294821657116
PIK3C2B	5.42489566733419
C15orf15	7.40543313246121
TUBB2B	4.74368044978294
USP15	5.59199319055051
C12orf41	7.9192515190025
CEND1	3.65652579033408
RNF31	4.69269818068626
TCEAL2	6.49331969132139
PTGER2	4.09208366852264
UBN1	5.76952280793969
SLC5A7	3.52023380018671
SLC31A1	5.9925865913003
ADAM29	3.4274168183262
ST7L	4.04579864836286
GFOD1	4.99253490264127
CTNNA1	8.86444924673665
HRBL	3.98927832998105
CBX4	3.70894399066052
NTRK2	3.99059004664481
FOXN3	4.66821933308321
MFGE8	6.45289562875022
PFKFB2	3.87970373613783
TAS2R4	3.24993067947753
SH3TC2	3.46378577101336
IL10	3.36969811029372
PXMP4	6.2786985717214
RNF167	5.83371095245002
PRMT5	8.16470180810217
TSKU	5.18740131072772
ATPIF1	8.94379646196913
ETV3	3.20266939328927
PAK7	3.18662585108583
PDLIM1	9.09752921346528
CEP63	4.45392480679564
WDFY3	4.89207499721248
RNF126	5.22647158099441
DPM1	9.07248625364422
CLIC4	6.21629870569797
ACR	3.55390239711171
KLK7	7.98495468694663
ALOX5AP	6.1097516017272
LRP1	5.08811177803736
TNK1	4.70116281655035
TAS2R9	3.46343007887436
ZNF16	6.52726806883087
POLR1B	4.68217003650856
SLC8A2	3.81975060419291
OLFM4	3.03347895914315
TACC1	5.71713858005313
SAMHD1	5.30444268161254
ATP13A2	5.31704751148111
KRT4	4.0233205256951
PAX6	3.68491958486887
SCG2	4.23552067758049
SLC17A6	3.80136783894641
TUBB4	3.93336495831472
PADI4	3.30219000292466
FMO3	3.07725873974210
NLK	3.46171336766091
POU4F3	3.32328982979317
MDM2	3.41299875294656
CAPNS1	8.48663508884458
SDF4	6.82746210920402
ITGBL1	3.39518134889261
TAP2	4.07668122520705
OR2C1	3.12279450978256
KLHDC3	6.84179399255387
EFHD2	6.18694723473339
GALR3	3.72657449423861
NBEA	4.03327293033604
ABCA6	3.25804350287164
ABBA-1	4.16100913892703
GNAI1	5.8203658726189
CLDN3	7.42526739060918
AKT2	3.35882341113308
EGFR	4.4507378008416
VPS4B	5.46405771905939
RBM16	5.59449068021408
GALNT6	7.4093465194169
ZDHHC3	5.61922581415973
SLC25A4	6.76775337603201
CYB5B	6.31233666092735
NDRG1	8.64657903464855
SESN1	4.67446513775737
GBE1	7.92783283727706
MRPL46	6.27064508035254
CLASP1	5.77435144267344
FARP2	4.57066456167154
ACOT11	3.75093541060957
LDHAL6B	3.07533991938712
MAPKAPK3	5.97449310202319
NCAM2	3.30360588129483
AFAP1	4.39684919834644
PRKD2	6.06052558279915
OR2H2	3.37650538749828
ZFP36L1	5.97380288846934
DZIP1	5.05400126070641
GPR161	4.10541637072783
RNF146	3.68640434727156
NKX3-1	4.01947195934192
CCNB2	8.34330162630373
ZNF10	4.09338242251272
WDR74	5.70739304764844
FAM134A	8.21305125207
PCNP	8.55311247072733
PURA	5.32764062799016
DNPEP	8.06136047931611
ERBB2	5.16198003890815
CREB1	5.12656033249031
NEO1	5.75005524138614
DDX3Y	3.37954190762149
RPS3A	12.7421591228464
MXRA7	9.99412007192507
LGALS3	10.4734864001566
GLT8D1	6.27454067457073
TMPRSS3	6.93380202507067
UPB1	3.46638158726431
LAT	4.06188122058231
CLDN14	3.81166827869578
DHX38	4.65034072285032
KCNA3	3.30206669607340
BTBD1	8.48478799132313
TARS2	5.78579197672165
SKIV2L2	6.70380780768674
ABCF1	8.10195515932934
CDT1	3.77232957694538
ZHX2	6.19334547922735
FCF1	4.6636328025555
LRRC49	5.01567485539632
GUCY1B2	3.84689116953556
CD28	3.36588707630114
SMARCA4	6.82200670114499
SEPT2	9.77987321799652
SOHLH2	4.78739984045405
MCOLN3	4.64260416329959
LRP8	5.08405931946755
TAGLN3	3.63528170829420
MASP2	3.54742198780838
GPATCH3	4.49153557377332
TTRAP	8.0515541487039
AGL	6.52934523705793
NFE2L3	5.52725028808074
PSD4	3.56535674731634
PALMD	7.23215827503877
CCNB1IP1	9.30102667736254
TMEM43	7.31540306131013
OBFC1	5.59167915947529
STAT5B	4.14586375187529
C14orf79	5.56563519281552
ENPEP	3.95432323909509
SSB	8.11402537691158
SCT	3.12979694714251
TIMM23	7.16498807623487
SKI	3.85390059353948
SLC22A13	3.10192022480541
AKAP3	3.50914712773892
OAS2	4.66882970536335
KIAA0423	4.61887700358265
SEC61G	10.2450048326798
CAPN11	3.01050676420725
TMEM50B	7.94887239056256
DEGS1	7.74411649233553
ARHGEF4	3.68727144462699
DBNDD1	4.41211483438767
TBL1XR1	4.36239134012031
FAIM	5.56603196613909
SP140	3.33702825844066
G6PD	5.57802676432277
NUDC	6.8813722201182
GABRP	5.00724939856232
SCARA3	6.34401261356444
TACSTD2	6.13684220835421
EIF3J	6.23902230502767
PPP2R2A	7.75301195292852
CPA3	3.37614341097843
PVALB	3.00447577784378
BCAT2	6.29809194243922
MFN1	5.95139544669812
F10	3.17072109964501
