Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D01_543638
GSTP1	8.81417141828445
SUV420H1	6.94027989830550
ARHGAP15	4.68645254489546
LTBR	6.3491464904338
TDRKH	3.17479816452421
PSG4	3.22844778401916
SLC9A3R1	6.36345865024653
NBPF3	8.5478127425529
SLC9A3	3.67302811301769
OSBP	6.19689908969787
PRR5	4.24013870342863
CHMP7	5.59659459360447
ADRA1A	3.01302631430165
ASAH1	6.45604051617398
FKBP4	5.55630408676726
ZNF350	3.50621979574136
DOM3Z	6.48357791045383
GIPR	3.68415415266897
AHI1	5.41243042484992
BST1	5.75364828735013
NCR2	3.62645756309330
NADSYN1	5.45330090656499
UBE2W	5.21135362816168
RGS14	4.25995196651503
KRT15	5.89934244677362
SCN11A	3.77873588813320
GFI1	3.57074700681395
FHL1	6.41031961865764
SMC6	6.8859912254601
GATA1	3.71015196640242
OSGEP	5.3756297042241
ARMC6	5.11808006123719
HK3	3.85301346943935
PSMD5	5.98539811958353
RSU1	7.88282567754736
RPL4	12.2778784758377
MAD2L1	6.990759596037
RBPMS	5.81138018163146
EIF4A3	9.21727157724044
E4F1	5.63095051529665
DLEC1	3.39322703884118
PRPF3	5.28834018158479
EMR1	3.3064338933762
CHMP2B	7.19967608867153
CAMSAP1	4.58750354106155
RPS21	10.8130173555016
XCR1	3.26761839309597
ARID5A	4.5358390803088
RBM6	5.7858776643159
UBE2N	6.70567488519326
KLF4	3.72380809465889
MGC4172	5.66548306583102
LMO4	7.66696130984042
KLKB1	3.34660408489597
HDAC3	7.17878868507138
HP	5.20473858850046
SCHIP1	7.51597985525098
BTK	4.53717407601672
KRCC1	8.2606404860618
PRND	2.86398290441945
C6orf27	3.47039437419223
PIGL	3.64097622625238
CLCA1	3.69295640231605
C1orf112	4.3398735112352
OLFML2A	5.66990245168269
HUS1	4.42676279447728
SFRS6	6.87716700282305
CXCR7	5.16065269128863
UIMC1	6.48286407461979
FXYD2	3.43224393494006
GOT2	8.88736900906878
ZNF667	3.64241466798391
TFEC	4.42367966057715
ATP7B	4.58974028456755
RAB38	5.05205505098683
POLD2	7.58224640332205
PPM1H	3.98782693446294
DCX	3.36402374672792
NFYC	6.62224155011332
ZNF228	3.24292447239914
KIN	5.58888353142048
PLSCR4	8.25523406516184
HIST1H4I	4.24011919135523
PPARGC1A	2.98956453625314
HIG2	8.70688033193463
KCNK10	3.99398226269481
EXOC1	8.02873840017494
OR6A2	3.8742656637297
ETFA	7.58687001723024
PDAP1	5.43707731204676
C19orf6	3.55537270394188
POLRMT	4.7099200411643
ZNF146	7.43973059021782
MIA2	3.2340519889352
LY6G6E	3.23310178462112
EIF4E2	7.53709822340832
NENF	5.30515442259358
HOXB5	6.63150492104525
ZNF324	4.43324680624555
CUGBP1	4.17352251695513
ENTPD7	4.29094102092608
TTC13	5.28528226700128
GJB5	3.12738591204827
PRSS22	4.76829620698659
CYP3A5	3.15773996850025
MBOAT5	4.63991827875896
CUL4B	5.21757038080288
CENPJ	3.48709370246399
KIAA0664	6.38515594405551
PITX1	3.45466828711867
PDGFRB	5.57009959306312
RDX	5.8645832828131
CELSR3	4.43019589283566
JUND	6.16050851805122
ITSN1	4.96205288273384
CHRNB1	4.56252950658709
EHBP1L1	4.04819415873476
C19orf2	6.38127414020787
FETUB	3.08439318791636
CAMK2B	3.00565058860445
DCTN1	6.60299408843105
TNKS2	6.7725135275117
MRTO4	7.6565658318693
C1QBP	6.19231990809859
TTC3	7.08184244049966
NDUFB8	9.05295056723722
CADPS2	6.76261815107277
EDG2	4.37009896690369
MYF5	3.16566056750747
SEMA3G	3.06672202993582
IL23A	3.92901165258165
GJA9	3.70452922035414
R3HDM2	6.89052609893183
C5	4.07781092871152
SLC2A10	4.98935837643736
TRIM45	5.04647825207168
TSP50	3.70360284549226
PAQR3	4.92836547925644
ANKRD26	3.38839758075393
TCP1	9.22354984241553
TMED7	7.0600023721798
CMA1	2.91069167456170
PTCRA	4.07620462608858
HCRTR1	3.46847464597911
FST	5.27975962240168
PAWR	3.87827126763273
LDLR	5.51621171820004
ASTN2	4.02916588275637
SCRN1	5.97824514935912
GPATCH8	6.05701931949562
KIF4A	6.0955921152721
TANC2	3.70122247661550
ZMYM5	4.64591081301521
PGM1	9.2097375831193
ZNF586	4.52017863757822
POLR3G	3.64087420546844
CPD	5.73726199301387
SNCAIP	4.70292735180625
DCT	3.39289791940531
HLA-DOA	4.21358884938529
TANK	5.70284599659234
RCAN1	4.67502655658074
UPK1B	4.88158133344261
DNAJB4	4.97062464653069
UGT1A8	3.05719818247148
LIMD2	4.10447574307933
HIST1H4L	3.47578599099888
PECR	4.7260345522099
HSPA2	5.71985377730555
SERP1	9.44008076390393
TACR2	3.22593199933863
NUP85	7.34704872772665
CD177	3.47591497138677
GPR135	3.1603107757196
PIGG	7.98440837545534
LGR5	3.52391592769974
JAK2	3.5176143676526
DPYSL4	3.25344977586077
TM9SF4	5.9152497294044
PTHR1	3.36785502630356
SIRPG	3.51645989533432
ZNF264	4.5548193924665
BICD1	5.68565499307616
RAB5A	6.57387089023677
FLJ13224	3.07078149330550
METTL5	8.40216647272626
HERC6	6.14757169698842
CASP1	6.78831946602598
USP9Y	2.75110402285834
LRP1B	3.03904403553182
XAF1	6.48343239141093
PLA2G4C	3.84985776209044
APOA2	3.26737007371191
SPAG6	3.42669600673048
KALRN	3.34804786262019
SECTM1	6.21873172460328
THOC7	9.05240851463368
IFNAR1	4.49595234768153
TCTA	7.41579552861183
NY-REN-7	3.74239651189668
TALDO1	8.90268727612744
B2M	12.0799601380335
LPPR4	4.18582805092269
SQLE	6.5198400608502
SEPHS1	6.7423838672111
EIF5A	7.02223149049303
FAM49A	4.85576757744422
YTHDC2	4.43481870423906
EHD2	4.97618720702147
NCF1	4.29044499326197
SPG7	5.50197527300841
ZNF614	3.37803205592529
HOXA5	3.45759417463393
NUP133	7.32974447576649
FGF12	4.33664234762228
SLMO2	8.01988828664023
INPP5B	5.23643907193502
PPID	6.65946898934166
SNTA1	4.20159210616879
IL20RA	3.47016719575624
UBE2J1	6.20047629762638
CACNG2	3.15627275661309
GCM1	3.37898484189016
ELF1	5.96577274939561
TLR5	4.73191788870175
TCFL5	6.84317416209232
C1orf107	5.44700803678634
C19orf22	7.44864365727694
SAFB2	6.22435532381185
MAP3K7IP1	3.98821634127367
NCK2	7.69210431902435
OXA1L	7.96468581927142
KIAA0652	5.64823863411924
KLRG1	3.36583142362086
FRAG1	6.05298073977059
ZSCAN12	2.95805252876556
PSMD12	6.97295577879975
E2F4	5.16699618526399
CLEC4M	3.35003258979718
KIAA0999	4.84644781092104
CLDN10	10.0654310912312
MGC13053	4.20729112341465
TAC1	2.67676760121142
GYPA	3.30692000622427
HPCAL4	3.14833382496946
TRAIP	3.88252700595997
MEX3D	4.81202361715182
KIAA0232	6.61999155784478
ERCC8	4.94905377334494
NFAT5	4.7497885289641
GPX4	9.94334810347033
CSPG4LYP1	3.31712509481995
KIAA0368	5.73016701745242
FBXO3	6.24635179907194
DVL1	6.71859537555828
CMKLR1	3.5326214337076
GPR157	3.36712316002286
TYMS	7.94608437105055
OR52A1	3.27460294823170
PEF1	7.52747187546856
ZNF750	2.93110890756582
ALG9	6.06099502424526
MCM5	7.30780282206271
SDK2	3.39968068539922
BAIAP3	3.79761512302888
RABGGTB	6.80965990761049
KCNK7	3.42250497459196
PTP4A3	6.58208637892162
ANKRD40	4.23370465768389
CALCOCO2	7.83958758429464
TMSL8	5.02139718693218
SNCA	5.0741806704352
ZNF551	3.48660084344503
HBQ1	3.15937848262041
ARHGAP26	5.05381653330936
GEMIN6	6.88750902061365
HRAS	5.14417292461995
KLRC4	2.72529874565909
BSDC1	7.11361150795525
DSC1	3.48046271473918
RNF43	5.49478821434619
NDUFAF1	6.24158870192324
MAP2K4	4.25508895332448
FOLR2	4.78816590382783
LYZL6	3.57153208386758
EPB41L3	3.82378626711874
TEKT2	6.84791593867274
CDKN2B	3.34396424067608
WSB1	6.02299236114645
ZNF480	3.18976635689223
MAP3K6	4.81339604543243
PROS1	5.94049650717317
PSMB8	9.80467806083115
HN1	7.19545902075279
MAS1	3.44748938318347
APOL1	8.13431460184102
CSHL1	3.43515633442284
ZBTB7C	3.03847328790112
AHCTF1	4.99831229337233
SAE2	9.19186542043856
ITGA2	4.52553514635635
AP2S1	8.30683714501977
P15RS	6.38228878455197
MME	3.75068879248183
VAT1	7.23110923941407
MAST4	5.46598308073133
TUFM	9.61347474689552
KRT33B	3.17183969349279
THEG	3.86975177846179
KCTD2	5.66915885944444
WDR26	8.45042091527293
MFI2	3.34796922205732
KRT34	3.23655249812186
NR4A3	3.54257341228693
SGSM3	4.82022600879591
ARSA	4.03035495297504
TOMM22	6.00701734033543
SOCS3	3.65024593712282
UNKL	4.111586543882
POP4	7.81573879531359
BHLHB3	9.10844405638736
MALL	3.58685341411198
SOX15	5.00187201995486
CCNA2	6.04514556077338
PARK2	3.15369334590572
GPR124	3.99424716250416
TMEM132A	4.94689690686032
CGRRF1	6.16964093457525
RUVBL2	7.92244866170114
MCAT	7.22333669010536
WNT10B	3.57732232812544
ISCA1	6.69516689590982
RPAP1	4.96362091031451
C12orf48	4.85035158575496
RAI16	4.72907187634961
RPL27	9.55271634868755
EPN1	3.80944039890771
MAGI1	2.93969299999421
GBX2	3.25216299774492
SLC35A1	7.9848127840448
GAL	3.70825552007018
SLC14A2	3.4713184850567
RDH11	7.74716674504571
ZNF518	4.32176105566709
PCYT1B	3.37936858313617
AUH	7.28616234065204
EIF3H	10.9463826663511
KIF1B	6.7751554166866
MBD2	4.46593090943483
AMOTL2	7.97387924492333
C6orf120	5.50748278494027
PIGT	7.80740464875566
PSRC1	6.72389389934123
PLA2G10	3.95118171348635
ALAS1	7.34539550038443
FOXO1	6.27523022676237
C17orf62	7.01134807017648
KIF5C	5.82837224727817
DUSP10	5.70899743809947
CRLF3	7.83550323058677
CLCNKB	3.36014394508745
PSMA5	9.29451179760246
FARS2	7.18680853632716
CCDC28A	7.03646240443161
AMPD3	4.53380854909134
PIAS1	7.1358035215699
ADCYAP1R1	3.41712819561319
TMEM134	7.39520174957651
CDH20	2.89976256486017
FBXO7	8.0575755073034
FLJ14213	3.82894347879254
ZNF3	6.15911389475775
LRRFIP1	7.40305325411163
TMEM49	9.01113373649255
CNOT2	6.61755490120784
CBX2	2.75710246625787
ZC3H14	6.80547987941912
ALDH5A1	6.20436696132577
HNT	3.7115816988257
SERPINA4	3.14502597387227
FLJ20920	6.43245256819105
CRTAP	5.51047432340123
DDX50	7.00744651605298
STYXL1	8.47051428018823
TK2	4.43030489226782
BLVRB	6.25318269961005
STMN1	7.0786665018669
GUCA2A	3.15507777103774
DPP6	3.43415338990416
GALNT10	4.25641617552616
STK39	5.28341113856136
MMP24	5.31739756978709
CKS2	9.41979858444452
RHO	3.77073949635983
BANF1	10.1776490105363
CR1	2.97498508465662
RPS6KA2	5.20985654817596
HMBS	6.90485058628604
C20orf112	3.94559671910949
SLC25A24	8.18479772522736
MRPL22	8.74628099208858
SLC25A15	5.32773203238085
GADD45B	4.87074831042965
TDP1	5.98278490726147
ZNF287	3.409457105451
DAAM2	5.95169682520544
C11orf57	5.85487095073977
RFK	7.02753314799416
ZFYVE9	4.09318993302023
TCTN3	6.78896391040214
STCH	6.41067596837978
LOC283871	3.81757850717559
NDUFB3	7.44171627515772
DEFB4	3.72192264459474
FPR1	4.28873317590947
FMNL1	5.22919991877983
SEPT7	9.5394066223713
PTCD2	4.85443717206173
GNLY	4.9653611177688
GRAMD1C	5.6789100984947
ZNF165	5.78400154835522
TR2IT1	4.50675187470246
ARMCX3	6.7643595656524
NDE1	5.32426846168576
MAGEF1	7.97427506033793
ITGA10	3.64110217060992
ARHGDIB	8.94940017247227
FSHB	3.46551558851440
ANXA2	11.2125185008482
HLCS	3.90123252194862
MCF2L	4.50765601930248
AK1	5.54905924979163
FH	5.80093089656805
LGALS2	4.14312906967631
SYNPO2L	2.74449266055291
KIAA1045	3.52058223522781
C1orf183	4.59295596800297
MAGEA8	3.12474576833864
DGCR8	5.02747662181244
GSR	4.3590967057471
NEU2	3.43199014423772
HIST1H4B	3.4127140355069
CACNA1C	3.24461643609517
FAM20B	5.96462827433516
HES2	3.14353845046859
PDCD6	9.45327829641845
INTS7	5.58732097644216
AMPH	4.34495725344362
UCKL1	6.29059994992474
ASB4	3.02625106224668
C10orf97	5.12314337929047
ALDH1L1	4.00947874588806
CCL23	3.30104133465226
OBSL1	5.77061691598178
SLC12A7	7.9604637938609
THAP4	5.41325668117076
RBM4B	6.19193257138583
OGFRL1	5.02983618198238
KIAA0831	6.15411473254002
C12orf11	7.82266593317684
PPP1R15A	4.34905251713853
KIAA0240	6.19015367257224
CD1B	3.36965950932301
FCGR2A	6.12689049500622
MDC1	6.23762807077733
MAN1A1	4.04452886407857
KRT9	3.43704860265327
HTR1A	3.33058075281546
OCEL1	5.71538307663083
ATP11B	6.02243486882858
NLGN4X	4.28052711152246
FBXO34	8.0873412747444
ALOX12	3.37150122151659
RB1CC1	7.24843012212032
PCDH12	4.46637810189865
RPE	4.83211227401975
EIF4E	6.57334786149154
CSDC2	3.92860846064627
ABHD5	4.85301023215087
TMBIM1	6.16904617000504
PET112L	5.85672167498699
P2RXL1	3.28197359413072
F2RL2	3.18621823909032
TRMT1	5.61795154708965
IMPG2	3.68255295503193
LRRC32	4.770471943178
BGLAP	3.80348129604469
HTR4	3.433302592868
MRAS	4.30502440849498
TRAF6	4.68106250532669
AXL	4.89794504530553
ATP2C2	3.43385028255780
LMNB1	6.60840418641125
TELO2	4.88145820297123
PNPLA3	4.04809884714378
CSNK1E	6.53197880270548
SRP14	10.4306724174719
KCNQ4	3.23234524024377
PIK3C2B	5.86608224024356
C15orf15	8.58374159537031
TUBB2B	3.54962393931461
USP15	5.4092442133126
C12orf41	7.77686822214061
CEND1	3.63709037462417
RNF31	4.78628019821272
TCEAL2	6.63356633333249
PTGER2	4.01158420991404
UBN1	6.6965056403464
SLC5A7	3.15750221860471
SLC31A1	6.09189197387562
ADAM29	3.62368293382387
ST7L	4.08520952606463
GFOD1	4.43776007154063
CTNNA1	9.62866224068834
HRBL	4.150509493954
CBX4	3.46399226169703
NTRK2	3.50022141030823
FOXN3	5.46600337597657
MFGE8	5.87732027265084
PFKFB2	3.76285199500051
TAS2R4	3.47488763134730
SH3TC2	3.26193493185679
IL10	3.6357111467474
PXMP4	6.68666807864729
RNF167	6.52821729043111
PRMT5	7.47704352152852
TSKU	5.59310475850958
ATPIF1	8.29632994027768
ETV3	3.14119847883037
PAK7	3.26990198376512
PDLIM1	9.32040558930942
CEP63	5.24108195754703
WDFY3	4.53513806581351
RNF126	5.36785529285388
DPM1	8.47380197542026
CLIC4	6.65948717288123
ACR	3.60821770409675
KLK7	7.97915660004177
ALOX5AP	7.40842835394483
LRP1	4.668545488602
TNK1	5.33299670585775
TAS2R9	3.0384299159143
ZNF16	6.03763173908129
POLR1B	4.76041590957949
SLC8A2	3.60835500164391
OLFM4	2.83397349618465
TACC1	6.06019472197287
SAMHD1	7.02581967420385
ATP13A2	4.68204591180124
KRT4	3.63473816749161
PAX6	3.42400362761978
SCG2	3.468310192027
SLC17A6	3.44897113851848
TUBB4	3.96854358107329
PADI4	3.17930715327854
FMO3	3.26931291012418
NLK	4.17988768335348
POU4F3	3.23560218699633
MDM2	3.43558074075483
CAPNS1	9.47387825798083
SDF4	7.0789921770288
ITGBL1	4.76001594381317
TAP2	4.35612348925707
OR2C1	3.5694397196872
KLHDC3	7.85523329989132
EFHD2	5.68482854186835
GALR3	3.54998884268393
NBEA	3.88596218966866
ABCA6	3.12138696215194
ABBA-1	3.77005004791534
GNAI1	4.96090244773989
CLDN3	8.42019218763896
AKT2	3.20211365783883
EGFR	4.47804920184198
VPS4B	6.55513756956745
RBM16	8.51993781609833
GALNT6	6.07320996698333
ZDHHC3	5.38145726982311
SLC25A4	5.19574270477049
CYB5B	5.32468447455032
NDRG1	8.7437820268149
SESN1	4.77308717778654
GBE1	8.48560663611057
MRPL46	6.05496262094581
CLASP1	6.10081309945236
FARP2	4.5013291692618
ACOT11	4.33410589584648
LDHAL6B	2.86561085677626
MAPKAPK3	6.15992644714531
NCAM2	2.94485126272206
AFAP1	4.60987737256203
PRKD2	5.64704048839753
OR2H2	3.26238995758083
ZFP36L1	7.47659010621348
DZIP1	4.77855102491094
GPR161	4.04799005449114
RNF146	4.07026919710319
NKX3-1	4.03670922367729
CCNB2	7.72766987030472
ZNF10	4.05529534578016
WDR74	6.27858047147981
FAM134A	7.97685487265177
PCNP	9.0657259173666
PURA	5.10412904981909
DNPEP	7.16561671560169
ERBB2	5.43596879093622
CREB1	5.25716754419978
NEO1	6.84467598146019
DDX3Y	3.37570221211009
RPS3A	12.8983783033436
MXRA7	8.38228574973474
LGALS3	10.7775657576095
GLT8D1	7.68905154826435
TMPRSS3	8.38594584657543
UPB1	3.31286924852646
LAT	3.98064123021367
CLDN14	3.64386752682652
DHX38	4.39155932065788
KCNA3	3.18338323257776
BTBD1	7.78167247541186
TARS2	5.55584730347434
SKIV2L2	7.83681133975095
ABCF1	8.53687407935138
CDT1	3.97812921316737
ZHX2	6.55531594280598
FCF1	4.95320659362643
LRRC49	5.36598369599946
GUCY1B2	3.70180445593562
CD28	3.19482928019217
SMARCA4	6.04931613311543
SEPT2	8.97712546935208
SOHLH2	3.10068928458179
MCOLN3	3.79876584852672
LRP8	6.71138140939034
TAGLN3	3.74166890240517
MASP2	3.61839972992368
GPATCH3	4.52825914821258
TTRAP	9.52699333774418
AGL	7.52490333533161
NFE2L3	4.36033942240815
PSD4	3.73741838781978
PALMD	6.52211837439776
CCNB1IP1	8.54783733032371
TMEM43	7.92977228805158
OBFC1	7.18195446543623
STAT5B	4.70722019632458
C14orf79	4.5623102110918
ENPEP	3.78146037302201
SSB	7.68412289754162
SCT	3.03093902078747
TIMM23	6.68964218914392
SKI	3.67585293468942
SLC22A13	3.18993070360966
AKAP3	3.47801314681974
OAS2	5.45960721787155
KIAA0423	6.41221034591156
SEC61G	8.84976577161996
CAPN11	2.92928432821813
TMEM50B	7.08109183021455
DEGS1	7.02592643533125
ARHGEF4	3.2759511251216
DBNDD1	4.26436771563874
TBL1XR1	5.73088500940927
FAIM	7.45959596215149
SP140	3.36430033342373
G6PD	5.2442502954481
NUDC	7.41606932707965
GABRP	3.52147020811471
SCARA3	5.54080346249265
TACSTD2	6.09841928069128
EIF3J	6.98891269337344
PPP2R2A	7.31860872886398
CPA3	3.50019855093704
PVALB	2.89975878554124
BCAT2	5.94992847359976
MFN1	6.66742181364199
F10	2.9117065928514
