Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_D10_471990
COQ9	7.01634770971051
P2RX3	2.87463030355976
GCC2	6.60957634070834
RARRES3	8.26392763645797
PLXNA1	5.52252286655775
WBP4	4.68234977330833
KIAA0100	5.70249400318999
PMF1	6.93320582016975
HS2ST1	5.60912506974836
CRELD2	5.82881267425076
C8G	3.03206708875907
CD82	5.8407077274591
PMM1	4.6223861219783
CBLL1	3.90756094287436
LIM2	3.36265687068515
VAX2	3.71045122733049
SETDB1	5.51092481882359
LRAP	3.60557593462799
GCLM	6.38979319668769
CPEB3	3.70191790556784
PPM1A	5.555635882582
INTS1	3.92083376156506
MMP16	3.16094222517436
CAMTA1	3.99548105118553
SAMSN1	6.41192211191344
DRD3	2.96177917898033
GMPPA	3.94547946878958
C11orf73	5.95971802363122
AIPL1	3.70548927751625
PTP4A2	9.14352241377254
IL24	3.89567364190927
BDKRB1	3.25362404855971
HPCA	3.3241473023381
MLF1	6.6557865134229
SEC14L1	6.501639927955
CHFR	5.06855590937976
EMILIN1	3.61933094469194
THADA	6.29822817736951
TAF12	5.21702494372227
NDUFS4	7.20012228423708
ID1	9.16702130724277
PIK3CB	4.91994396365514
COL18A1	6.70104221952324
PDZD3	3.12163848407408
TBC1D17	4.27738261855723
COX8A	9.9667786125346
CDCA4	7.09447029522935
C2orf44	4.09310883469884
C9orf16	7.81296615768706
ERBB2IP	7.7838432305533
EMX2	7.81967947486846
FUS	6.39011423238454
NIPSNAP3B	4.2063609850681
TF	3.47924492773145
CXorf56	5.3865002314533
CLCN4	3.72038998292957
PWP2	5.25790773461749
MMP15	4.06363190542666
MTMR14	5.74482593509559
NPR1	6.67329074186292
DNAL4	4.99527677044329
ELAC2	4.20318592466089
ASS1	11.1748283310848
IPP	5.63627877470094
TMEM59	9.98488899450306
POLR2J	7.61139780100634
SEC23IP	6.05967848692772
RGS4	4.26157502576407
UQCRC1	9.07595761991205
SNX6	7.78718319687811
DDX18	7.04717118478621
POLG	4.62013568398377
ADAM23	3.72103231117353
ZNHIT2	4.00686073127839
TFR2	3.23438037770218
NCDN	3.9022719657763
RAG1	3.32465069257312
POMT1	4.84800470308072
CYP1A1	3.27559867725623
SNAPC1	5.45037031788452
GNA11	5.07799521629774
CCDC52	2.89511981993384
CAPN1	6.784768918718
DDHD2	6.72129156170571
UPF3A	5.56240827512015
LAGE3	5.31130138858244
GNRHR	3.08961146873144
UNC13B	4.5582900260815
TTLL4	4.67607931457254
PPBP	4.95758006443967
HTR3A	6.86936255647884
SDC2	6.02641081537541
ANKRD49	6.96167648253095
BTF3	9.92522047086414
COX7A2	10.3816452604742
SARS	7.81757743377499
C13orf18	3.81797365948979
CACNB1	3.62847913752918
QKI	5.86935822597014
SETMAR	5.08722860209835
LAMB4	3.06672646359599
MAN2B1	5.43768617232415
EML3	4.44935245527003
ACADL	3.23163912557340
OFD1	7.79747471818531
CGA	3.27594586957867
EIF3EIP	9.63480529058022
PEX16	4.68019585298227
GNG12	7.50055003453071
HABP4	5.12499607457603
CNTN2	3.37896302031672
ASNSD1	7.75914597308921
FUT4	4.11828684592924
DBH	3.45835516860477
CD53	8.00367008116849
HIST1H2BJ	3.84234612290093
TFAP2B	3.41575001940486
ACF	3.35853611436727
TMEM11	5.59128663863614
CDH8	3.07679276776574
C3orf32	3.19740569171394
AGPS	4.89265157289391
C4orf18	3.55511626630229
PCCB	7.64451590195075
IPO13	4.12079426572261
PECI	7.08703221336325
UNG	8.0259281245261
C6orf105	3.75370387803609
GSTP1	8.19307305777553
SUV420H1	6.73305960724618
ARHGAP15	4.12695743191442
LTBR	5.89824395651526
TDRKH	3.42363350185253
PSG4	3.12846670379597
SLC9A3R1	6.7569630492885
NBPF3	8.22936467565476
SLC9A3	3.60121390514969
OSBP	6.40616866681408
PRR5	3.94152793287681
CHMP7	5.5197288636997
ADRA1A	2.98514913990165
ASAH1	6.3792748390973
FKBP4	6.61136875679161
ZNF350	3.97246634652238
DOM3Z	4.51410482245458
GIPR	3.46941948888241
AHI1	4.32336460409172
BST1	5.42341935733994
NCR2	3.44604561939471
NADSYN1	4.53906672902804
UBE2W	6.17118840591194
RGS14	3.67860701587075
KRT15	3.9600486111341
SCN11A	3.70541355116237
GFI1	3.52668154648385
FHL1	5.25557149822171
SMC6	6.91842553331176
GATA1	3.80776880035719
OSGEP	4.65008878729425
ARMC6	4.41709689682491
HK3	3.76507126972883
PSMD5	7.98078136539029
RSU1	7.43537116042372
RPL4	10.8774035951689
MAD2L1	7.85557816490055
RBPMS	5.32014373816621
EIF4A3	9.94902125797167
E4F1	4.61279101120539
DLEC1	3.37839567582904
PRPF3	6.44507927500333
EMR1	4.4255061037767
CHMP2B	6.66973823911322
CAMSAP1	4.16396885010329
RPS21	9.38495155218079
XCR1	3.39079045732019
ARID5A	4.48602321342519
RBM6	5.6952391257397
UBE2N	7.76336455531877
KLF4	6.99016050158108
MGC4172	4.5219643549729
LMO4	6.74360156602181
KLKB1	3.40724934906586
HDAC3	5.82305784767003
HP	7.45687638410768
SCHIP1	6.40192126267231
BTK	3.95206659259827
KRCC1	8.0010944263353
PRND	2.83183180613818
C6orf27	3.3113216245229
PIGL	3.37828665240657
CLCA1	3.45108631975484
C1orf112	4.4254409226098
OLFML2A	6.62186843413733
HUS1	4.41073030591885
SFRS6	7.67432612295868
CXCR7	7.12263197001022
UIMC1	6.33178417904125
FXYD2	3.36084628063464
GOT2	7.5118665178091
ZNF667	3.9177199781707
TFEC	5.14446656242316
ATP7B	4.1832267720986
RAB38	4.38314382088991
POLD2	6.89401847874725
PPM1H	5.74868966111215
DCX	3.20254430422098
NFYC	5.52809970053575
ZNF228	3.77165892031223
KIN	5.74252840066877
PLSCR4	7.00871857638503
HIST1H4I	3.8366040133733
PPARGC1A	3.29221250774028
HIG2	5.6227458129017
KCNK10	3.84544420412769
EXOC1	8.40910226776524
OR6A2	3.69916140025429
ETFA	7.89217517096028
PDAP1	4.4107753269009
C19orf6	3.35368138527450
POLRMT	3.76172094159962
ZNF146	8.41239062445176
MIA2	3.09984491107475
LY6G6E	3.01305460653015
EIF4E2	7.72573133097036
NENF	4.73607186752741
HOXB5	3.58289585352973
ZNF324	3.89137247356216
CUGBP1	4.46255244629195
ENTPD7	3.99638538782513
TTC13	5.85155414436167
GJB5	3.2652707964605
PRSS22	4.38773719031403
CYP3A5	3.96960003371166
MBOAT5	4.2663450539918
CUL4B	5.3158039522523
CENPJ	3.41155391585934
KIAA0664	5.20208839204938
PITX1	3.37576424521504
PDGFRB	5.0891518952835
RDX	6.89031707201053
CELSR3	3.85342778240317
JUND	7.32128473634411
ITSN1	4.83924944914367
CHRNB1	3.74414863062473
EHBP1L1	4.03735105782361
C19orf2	7.29152498454902
FETUB	3.13213130233913
CAMK2B	3.18675504775823
DCTN1	6.00675973937321
TNKS2	6.50998226321264
MRTO4	6.52054806689619
C1QBP	5.85263608597179
TTC3	7.59600066416011
NDUFB8	7.86512742260599
CADPS2	5.40996331033583
EDG2	5.4150565032366
MYF5	2.88131134750849
SEMA3G	3.61743977615011
IL23A	4.35785493073904
GJA9	3.44622840945527
R3HDM2	7.28882665646854
C5	4.25528464192516
SLC2A10	6.52143474282488
TRIM45	4.90962825337912
TSP50	3.47212261383367
PAQR3	4.30252918188255
ANKRD26	4.06329039888404
TCP1	7.89584436851435
TMED7	7.3211596093498
CMA1	2.78432681943805
PTCRA	4.10106839398198
HCRTR1	3.27123617552844
FST	3.96714004845314
PAWR	3.81592852856983
LDLR	5.57258077185574
ASTN2	4.23788097873105
SCRN1	7.21931241544054
GPATCH8	6.58523971012018
KIF4A	6.36748340727461
TANC2	4.14482423118037
ZMYM5	3.80200825777891
PGM1	8.46889855985305
ZNF586	4.97792525460469
POLR3G	3.57699989897672
CPD	6.28574832991015
SNCAIP	5.7986460220433
DCT	3.48899851127158
HLA-DOA	3.64828735565869
TANK	5.97956370431005
RCAN1	4.59066025600858
UPK1B	7.51165313599024
DNAJB4	5.58770130286867
UGT1A8	2.99777497937501
LIMD2	3.60708012521142
HIST1H4L	3.44194354668737
PECR	4.63079824682766
HSPA2	5.40450311714563
SERP1	9.33744618935068
TACR2	3.15520457290512
NUP85	7.68666978825581
CD177	3.45049869585706
GPR135	3.31372352597058
PIGG	6.84265016007567
LGR5	3.42725004674421
JAK2	4.20030431634759
DPYSL4	3.30413278636369
TM9SF4	5.81455528150514
PTHR1	3.06845602913921
SIRPG	3.07710500845192
ZNF264	4.29158877756350
BICD1	5.50479583737498
RAB5A	7.49328242761389
FLJ13224	3.34770800193033
METTL5	8.0793666126007
HERC6	6.79135806750782
CASP1	7.09519771792015
USP9Y	2.85563756689459
LRP1B	2.87436708169159
XAF1	8.0618980261883
PLA2G4C	3.96447043256724
APOA2	3.14692613445225
SPAG6	2.98905003457714
KALRN	3.66811748906447
SECTM1	6.45707772719054
THOC7	8.86842667623211
IFNAR1	3.93746003170347
TCTA	6.69010755643477
NY-REN-7	3.95655651050915
TALDO1	8.92731763341228
B2M	12.0075421562422
LPPR4	4.3225264704034
SQLE	7.8498201650343
SEPHS1	6.99928704176589
EIF5A	5.25549082115088
FAM49A	4.65815710115322
YTHDC2	4.55766200188257
EHD2	4.25395565675171
NCF1	3.74720885652718
SPG7	5.93667334031944
ZNF614	3.63352065962578
HOXA5	3.97135006529049
NUP133	7.5776208307369
FGF12	3.44556416983215
SLMO2	7.7200960132481
INPP5B	4.2958569168031
PPID	7.43505291654049
SNTA1	3.745593189982
IL20RA	3.67844529561753
UBE2J1	6.17046164036737
CACNG2	3.21969778827441
GCM1	3.33029051166918
ELF1	6.81311778800118
TLR5	6.12352815921091
TCFL5	6.0934206271714
C1orf107	5.89011952162127
C19orf22	6.01035138726653
SAFB2	5.6184113808205
MAP3K7IP1	3.57944669062617
NCK2	7.44637470055992
OXA1L	7.4010141178523
KIAA0652	5.37760864348004
KLRG1	3.31711612187135
FRAG1	6.08680081920613
ZSCAN12	3.00344070633553
PSMD12	7.60901795248974
E2F4	4.83346853227708
CLEC4M	3.37286320072731
KIAA0999	5.04584429844503
CLDN10	9.50807909791683
MGC13053	4.3683413986762
TAC1	2.71670958445059
GYPA	3.2987443266977
HPCAL4	3.14637212115513
TRAIP	3.75098947086463
MEX3D	4.69585813577439
KIAA0232	7.45372226973264
ERCC8	4.31619520061692
NFAT5	5.04286618798809
GPX4	9.59729218535408
CSPG4LYP1	2.95662696180100
KIAA0368	6.39778167893405
FBXO3	5.77625881938563
DVL1	5.25368809714217
CMKLR1	3.84817466833648
GPR157	3.79020449881509
TYMS	9.26216138711638
OR52A1	3.03545876337645
PEF1	7.06837024797805
ZNF750	2.99090325169884
ALG9	6.32376974741943
MCM5	5.97990076285832
SDK2	3.16904540517174
BAIAP3	3.85089558830846
RABGGTB	6.47682381394121
KCNK7	3.34080660563127
PTP4A3	7.05089270456466
ANKRD40	4.5757002298428
CALCOCO2	8.63869917145596
TMSL8	7.02178212763065
SNCA	4.94918418380687
ZNF551	4.12982901258263
HBQ1	3.31820792694732
ARHGAP26	5.07390929876406
GEMIN6	6.65877773602221
HRAS	4.93679256628398
KLRC4	2.90455331653025
BSDC1	5.32451679280911
DSC1	3.68113415761642
RNF43	6.05603219879362
NDUFAF1	5.1880943846946
MAP2K4	5.05389390631764
FOLR2	4.53358318044026
LYZL6	3.45137664595573
EPB41L3	4.14086050004378
TEKT2	3.65470550955279
CDKN2B	3.49489964188822
WSB1	6.26676209661599
ZNF480	3.18125570464666
MAP3K6	3.97942284021497
PROS1	8.03390873530052
PSMB8	8.33918318460005
HN1	8.51543300179193
MAS1	3.25391931194365
APOL1	6.32240433942258
CSHL1	3.13097566943345
ZBTB7C	3.09089097224122
AHCTF1	5.97196219353312
SAE2	9.00190568445024
ITGA2	4.02562505131498
AP2S1	7.99243731147861
P15RS	7.61209873748019
MME	4.14624531758414
VAT1	6.53910507754928
MAST4	6.74082679889237
TUFM	8.68110380236526
KRT33B	3.11042643727625
THEG	3.73071567552651
KCTD2	5.34723976845654
WDR26	9.23429061188336
MFI2	3.24118963561400
KRT34	3.64730130209754
NR4A3	5.0762250177074
SGSM3	4.34485569437541
ARSA	3.96315344211880
TOMM22	5.54109897924335
SOCS3	4.35508798256398
UNKL	4.14353455808302
POP4	7.72464957235403
BHLHB3	8.99198470991846
MALL	3.88540574356459
SOX15	3.64321159240353
CCNA2	6.46610870744856
PARK2	3.22662077572537
GPR124	3.94990844211193
TMEM132A	5.2271217513348
CGRRF1	5.55949145844519
RUVBL2	7.231121254472
MCAT	5.19205542242806
WNT10B	3.57775196795496
ISCA1	6.87151800631154
RPAP1	3.94338673896657
C12orf48	4.41660774893907
RAI16	4.61458876324817
RPL27	8.53921573809159
EPN1	3.5966005077802
MAGI1	3.35943737986994
GBX2	3.26677810681973
SLC35A1	7.34317337818856
GAL	3.51308902493534
SLC14A2	3.39589428627039
RDH11	6.37324286404637
ZNF518	4.19323597529604
PCYT1B	3.33861833629011
AUH	6.4347136080346
EIF3H	11.0640179162060
KIF1B	6.32933580556352
MBD2	4.75833983728713
AMOTL2	9.27627238709121
C6orf120	4.91431048868469
PIGT	7.05752378179036
PSRC1	5.11879140293536
PLA2G10	3.89225115380807
ALAS1	7.22321883149336
FOXO1	6.5024105830266
C17orf62	7.02858767224885
KIF5C	7.45208397711076
DUSP10	7.57122606806922
CRLF3	7.1599547712076
CLCNKB	3.19531272672853
PSMA5	8.70160016066283
FARS2	5.6515245266165
CCDC28A	5.79029628921605
AMPD3	4.88752649786052
PIAS1	6.76883015334933
ADCYAP1R1	3.71907500558953
TMEM134	6.40881665069004
CDH20	3.15455592815336
FBXO7	7.82146531820023
FLJ14213	4.74920257026931
ZNF3	4.60741633426115
LRRFIP1	7.62783564484969
TMEM49	11.0764254927572
CNOT2	7.41759605087316
CBX2	2.95104792510949
ZC3H14	7.14634259680925
ALDH5A1	6.15757669311697
HNT	3.87024269787731
SERPINA4	3.17133579214627
FLJ20920	6.40206482754373
CRTAP	4.79034054143989
DDX50	7.73672314705089
STYXL1	7.10780244750721
TK2	4.26479907202367
BLVRB	7.78404609395491
STMN1	6.75581616431339
GUCA2A	3.02557639149013
DPP6	3.23165933855393
GALNT10	3.6506946075857
STK39	4.4513880917622
MMP24	4.23781359928350
CKS2	9.93960539747245
RHO	3.75986004999773
BANF1	9.92822838318876
CR1	2.98852382121184
RPS6KA2	4.20512429297232
HMBS	6.44642064224635
C20orf112	3.65837058347267
SLC25A24	7.37992616156599
MRPL22	7.66803609526435
SLC25A15	4.81501685789942
GADD45B	4.82753915505486
TDP1	5.74733057331434
ZNF287	3.6758141785092
DAAM2	6.72123178694284
C11orf57	5.87749646133844
RFK	7.82443011882222
ZFYVE9	3.70204265814458
TCTN3	6.04436059798689
STCH	6.6457902342351
LOC283871	3.59177570392144
NDUFB3	7.58399115975444
DEFB4	4.3044759652782
FPR1	3.94278276214715
FMNL1	4.96145993949081
SEPT7	9.74787530427484
PTCD2	4.47834822623666
GNLY	5.06914602930035
GRAMD1C	4.72387047017111
ZNF165	6.60584649958005
TR2IT1	4.17760415296816
ARMCX3	7.930742570337
NDE1	5.38806354639637
MAGEF1	7.89617587352078
ITGA10	3.35777548086089
ARHGDIB	8.73087070902966
FSHB	3.47494789411973
ANXA2	11.1734066178206
HLCS	4.19057449100285
MCF2L	3.91620294054766
AK1	6.45050586958322
FH	6.33187832738835
LGALS2	3.96440300745282
SYNPO2L	2.79436043419225
KIAA1045	3.36793605533074
C1orf183	4.62630883062918
MAGEA8	2.86724894773498
DGCR8	4.32284179009289
GSR	5.25544399756754
NEU2	3.29748166468906
HIST1H4B	3.42211161689574
CACNA1C	3.15735711332648
FAM20B	6.8572999254257
HES2	3.08833503542201
PDCD6	8.24074664895596
INTS7	6.43057467511567
AMPH	3.66203376108737
UCKL1	6.10884154796693
ASB4	2.90958293532335
C10orf97	5.06002447886342
ALDH1L1	3.71687711718273
CCL23	3.18247695007433
OBSL1	5.13505463369334
SLC12A7	6.46084743534207
THAP4	5.40676411519317
RBM4B	5.29578994980855
OGFRL1	4.81119396584522
KIAA0831	5.17069558363414
C12orf11	7.2424440747708
PPP1R15A	5.95591848167189
KIAA0240	5.70486963899581
CD1B	3.2461898408845
FCGR2A	7.06240671501704
MDC1	5.97052468422258
MAN1A1	3.92017200849416
KRT9	3.21935821062621
HTR1A	3.26916535437943
OCEL1	5.70615956718160
ATP11B	6.12754398136606
NLGN4X	3.5400285665786
FBXO34	7.66117332589235
ALOX12	3.48611260467254
RB1CC1	7.28355399474315
PCDH12	4.07088088521106
RPE	5.27200935062254
EIF4E	6.77233722943431
CSDC2	3.69351588352805
ABHD5	5.15628911517999
TMBIM1	6.47472205044201
PET112L	4.79092007054702
P2RXL1	2.98109296050357
F2RL2	2.97818700782513
TRMT1	4.41501948398369
IMPG2	3.45148720110204
LRRC32	4.83209372598483
BGLAP	4.35923319956836
HTR4	3.21180038524140
MRAS	4.13656015633812
TRAF6	4.90205202552468
AXL	5.18044567097507
ATP2C2	3.57382305589216
LMNB1	7.614852589673
TELO2	4.20931666548258
PNPLA3	3.39200080892728
CSNK1E	5.66214244775151
SRP14	10.1748536217556
KCNQ4	3.23317128659806
PIK3C2B	6.01570598778478
C15orf15	8.09020741912164
TUBB2B	3.10447062408021
USP15	5.58405288442314
C12orf41	7.37214848806373
CEND1	3.64753780562991
RNF31	4.86434608998675
TCEAL2	4.1346389216266
PTGER2	3.92873973850752
UBN1	6.27328922899877
SLC5A7	3.18004480996677
SLC31A1	6.45726927147048
ADAM29	3.44510833033847
ST7L	3.96978646889635
GFOD1	5.28761262726413
CTNNA1	9.02931924665555
HRBL	3.74110793195916
CBX4	3.60074107142919
NTRK2	3.57924215356235
FOXN3	5.50593097448664
MFGE8	6.30933507015526
PFKFB2	3.6052346611044
TAS2R4	3.62375191259618
SH3TC2	2.99863931973471
IL10	3.7417090148028
PXMP4	5.43486717823762
RNF167	5.8834286154345
PRMT5	7.59674141721977
TSKU	6.04096858079959
ATPIF1	8.04818118475229
ETV3	3.24688698722794
PAK7	3.08718909983455
PDLIM1	9.5748722742472
CEP63	5.52504867517533
WDFY3	4.51602110745301
RNF126	4.1491419237079
DPM1	9.07273336424242
CLIC4	6.39901565877519
ACR	3.42767103116028
KLK7	9.36652205883654
ALOX5AP	7.70146500534382
LRP1	4.58501145761843
TNK1	3.79796869667787
TAS2R9	2.99083255066976
ZNF16	5.78485067426916
POLR1B	4.99615450688989
SLC8A2	3.74079057278528
OLFM4	2.96864508683036
TACC1	5.54101127618844
SAMHD1	7.97590707827473
ATP13A2	4.54455580861228
KRT4	3.43889157726140
PAX6	4.87549111452793
SCG2	3.89944248598662
SLC17A6	3.28282628397814
TUBB4	3.93301910091706
PADI4	3.12107024459324
FMO3	3.33678901678793
NLK	4.08943480164315
POU4F3	3.08788282244747
MDM2	3.42014591719661
CAPNS1	9.59521729542538
SDF4	6.08492303328197
ITGBL1	3.47401360006484
TAP2	4.45961071963322
OR2C1	3.19688903686593
KLHDC3	6.38158532791248
EFHD2	5.24776703565359
GALR3	3.48664539912825
NBEA	4.19032716954000
ABCA6	3.24323428398445
ABBA-1	3.64966020948845
GNAI1	4.36287755159735
CLDN3	8.43347809013731
AKT2	3.39577651181597
EGFR	3.85196611334985
VPS4B	7.75976995905097
RBM16	7.55571813800037
GALNT6	7.34691175231203
ZDHHC3	5.70882772512137
SLC25A4	6.9901234449466
CYB5B	6.38936810166459
NDRG1	8.57630638029224
SESN1	4.05297792148375
GBE1	6.29919474017357
MRPL46	5.67656414102273
CLASP1	5.94278437261111
FARP2	4.14665257231026
ACOT11	3.95938700657251
LDHAL6B	3.07827722360382
MAPKAPK3	5.33834861596598
NCAM2	2.86724395091949
AFAP1	4.88961805456596
PRKD2	5.58623014370987
OR2H2	3.23195605594985
ZFP36L1	7.84219177793682
DZIP1	4.74337865499759
GPR161	4.55630303416793
RNF146	4.94297752577779
NKX3-1	3.79141262146472
CCNB2	7.37770884952177
ZNF10	3.32894988506782
WDR74	5.18830103446674
FAM134A	7.48999920156549
PCNP	8.81931422414344
PURA	5.06702496537292
DNPEP	7.10454372806392
ERBB2	4.86811973202676
CREB1	5.94034182828138
NEO1	5.09177223247709
DDX3Y	3.25579175246554
RPS3A	12.3174912815523
MXRA7	9.50448951600406
LGALS3	10.5979155821599
GLT8D1	7.39409760566
TMPRSS3	8.09871980944868
UPB1	3.41337110025874
LAT	4.09752905272473
CLDN14	3.42256939033038
DHX38	4.57031006335757
KCNA3	2.99506823277424
BTBD1	7.42426446629232
TARS2	5.28594484113308
SKIV2L2	7.26661170638669
ABCF1	7.89265268449974
CDT1	3.58065800980968
ZHX2	7.52969588664135
FCF1	4.94040895342942
LRRC49	3.83503881177756
GUCY1B2	4.16935038853522
CD28	3.2448485286899
SMARCA4	5.73908094264834
SEPT2	9.03587234873771
SOHLH2	3.1310868614368
MCOLN3	5.43974846863071
LRP8	6.16342334048956
TAGLN3	4.03903499640805
MASP2	3.45692211789034
GPATCH3	4.05558761682243
TTRAP	7.67606166187864
AGL	5.89933719106557
NFE2L3	5.14126335171766
PSD4	3.88938800636207
PALMD	6.81064193984217
CCNB1IP1	7.46529224960655
TMEM43	6.88304362587267
OBFC1	4.96871029282188
STAT5B	4.46515994890576
C14orf79	4.03569853988147
ENPEP	4.58869725316869
SSB	7.78771797051043
SCT	2.97978949428025
TIMM23	6.1559372107453
SKI	3.39941588505647
SLC22A13	3.02325655723606
AKAP3	3.55585432300574
OAS2	6.66836045254985
KIAA0423	5.73062986105047
SEC61G	8.9806354781059
CAPN11	2.94302511675114
TMEM50B	7.02250378404219
DEGS1	7.35881201155782
ARHGEF4	3.45852464106737
DBNDD1	4.16070531016209
TBL1XR1	7.98869569361983
FAIM	5.79516215856513
SP140	3.54982531723585
G6PD	4.83256527437441
NUDC	6.98939943750641
GABRP	4.16338740607471
SCARA3	5.85568280581259
TACSTD2	5.73489181666866
EIF3J	6.3727100588424
PPP2R2A	7.49589088268048
CPA3	3.29837111230616
PVALB	3.12646092239179
BCAT2	5.25284615065033
MFN1	6.47880911106912
