Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A08_433740
LHB	3.20407421887235
TAOK3	5.72969686929021
STK25	5.61294890297991
SLC12A4	3.72133787762003
BRCA1	3.38445375264113
GBL	5.55682912113802
C14orf108	8.8221156537425
CDC25B	6.03432847511835
BMP3	3.26882623292093
MAP1LC3C	3.30157447957926
TMEM180	3.44128911039056
CRYGC	3.73097474623698
SLK	6.99983566121746
POU3F1	3.24366880904832
C20orf32	3.81281030153072
USP52	4.11325014969109
HIGD1B	3.70327057803671
BAZ1B	6.26411940890746
USP6NL	5.29695848391549
SLCO2B1	4.57260355341516
ABCD4	4.25728223023874
DIMT1L	6.22481514477834
SLC25A46	7.99003590785493
LARP7	7.45921421618704
TEK	3.38793409057446
CD160	3.84294579156526
TERF2IP	7.35360022463493
PHF20	5.94878979860637
COL1A1	9.1137648948986
KIAA0090	6.03082875800149
GTPBP1	4.3478851719058
GRK5	3.71071123015696
AP1S2	5.23696248057567
RAB33B	4.72917863705644
CA11	5.26366234979623
ALDOC	4.68649390166161
NUDT1	4.07231712775363
ZNF212	5.18795549458549
ACBD3	7.85501396164343
ZNF83	5.43273520091529
PRDM2	4.43409801805377
GDPD5	4.49271577850005
PDCD4	4.9017585969536
CEP350	6.914514243467
FOXP3	3.35556940282373
SMYD3	7.22159361107459
CST7	4.91018193421781
SELL	4.14817227504735
CIAO1	6.36334514982972
LGI2	3.65194467040207
WDR45	6.9347456700063
ANKRD6	6.97365576831063
LTBP4	3.65152047565098
PSCD3	3.24988772475461
PYY	3.1975537233284
KCNC1	3.03556884067385
SIRT6	4.59448509908545
CCL19	4.04447816952197
ARHGEF9	4.58038578456817
ABR	4.80498383995487
C10orf22	6.94682321298314
STK17A	5.1636922059338
FOXE1	3.26864864763115
GML	3.25476452442177
CNGA3	2.9096012458203
CD38	3.57616657526323
ZDHHC6	7.03662874378028
NEFH	3.22620681423301
PGBD5	4.7016091494173
CTDSP2	7.8087055818691
RMND5B	6.9942433637633
ZNF257	2.80821899890945
DUSP4	4.98626009478425
FLJ22167	4.93670074429564
EXOSC7	7.06378411723614
ROR2	3.89646886902764
FOXM1	5.44693423127624
ZBTB48	4.57648861403263
BUD31	8.41963002979609
MAOA	3.67438453235851
CCDC41	4.8535635125669
TNNT3	3.66356472733666
FBXO11	6.29588381480454
GYPC	6.06353464601318
PLIN	3.37311087630676
RFXAP	3.50692568095798
C6orf15	3.62407075703882
RNF4	7.87432720961533
F8A1	8.37665534530481
PPP1R3D	4.69316777556739
GRB2	8.26747223559546
TPM3	3.22237836782853
SYT13	4.10952685206124
EPB42	3.62165249905342
RP5-1077B9.4	4.7511727905603
EIF1	10.4382729446086
CETN3	8.10953498191481
FPGT	5.66132677188566
PRY	3.64647004806699
NTHL1	7.06788991045789
POLR2B	8.51635986007515
RPS28	11.7457033506154
GDF10	3.20477544750379
COQ9	7.77149188748806
P2RX3	3.05461475040511
GCC2	7.18559518786755
RARRES3	7.63725038412598
PLXNA1	5.80925511031735
WBP4	4.35746596039042
KIAA0100	6.32366187606645
PMF1	7.45127513906107
HS2ST1	5.85538739667809
CRELD2	6.66598620729623
C8G	3.17181755606943
CD82	6.35889100205837
PMM1	4.64115984548505
CBLL1	5.46538019420673
LIM2	3.33915300330693
VAX2	3.51964309089470
SETDB1	5.18737986391323
LRAP	7.86005970411068
GCLM	7.2931207889773
CPEB3	3.41141943881812
PPM1A	6.19843484950492
INTS1	3.72689530746372
MMP16	3.17390644257495
CAMTA1	3.47616016308722
SAMSN1	6.3366758499713
DRD3	2.78152290644918
GMPPA	6.08492692490634
C11orf73	7.49519702463567
AIPL1	3.66921488279482
PTP4A2	9.98697379138853
IL24	3.45015267853727
BDKRB1	3.36431168971511
HPCA	3.26860596109148
MLF1	7.97303218010007
SEC14L1	7.36948432780125
CHFR	4.80438019367627
EMILIN1	4.16853777235862
THADA	6.9824567910881
TAF12	6.88507315105743
NDUFS4	8.33124048539347
ID1	8.99125160054383
PIK3CB	3.95370650942714
COL18A1	6.21881522253321
PDZD3	3.30704832047674
TBC1D17	4.63425702727759
COX8A	10.4038921761465
CDCA4	7.36869041969861
C2orf44	4.47004875084356
C9orf16	8.09139583765372
ERBB2IP	8.3879925771305
EMX2	8.06727892238131
FUS	7.27231896035425
NIPSNAP3B	3.35414874401552
TF	3.19314270989948
CXorf56	5.43329762565348
CLCN4	3.64097986577951
PWP2	6.18658792097689
MMP15	3.38376730059819
MTMR14	6.37739417651551
NPR1	7.19509175557584
DNAL4	5.35696194152702
ELAC2	4.55520768083971
ASS1	11.5494932753593
IPP	5.34001074887306
TMEM59	10.1078016495070
POLR2J	8.90124817623165
SEC23IP	5.6786360268888
RGS4	4.09745977188128
UQCRC1	10.074591796835
SNX6	7.66656740398159
DDX18	6.45339247403496
POLG	5.03310452278605
ADAM23	3.97058304760562
ZNHIT2	5.42603883980265
TFR2	4.35289664110341
NCDN	4.44011042713951
RAG1	3.2763778965259
POMT1	4.74561688445957
CYP1A1	3.23406485686565
SNAPC1	5.92039665512844
GNA11	6.00679910993977
CCDC52	2.75008121457778
CAPN1	7.15269735791634
DDHD2	5.9598446443241
UPF3A	6.23074243894468
LAGE3	6.75918021702518
GNRHR	3.05679281607134
UNC13B	5.13604925620377
TTLL4	4.76301435587422
PPBP	2.80641146077570
HTR3A	8.12386580312067
SDC2	5.96167462809966
ANKRD49	7.36853536887382
BTF3	9.92720585202095
COX7A2	11.2819516692557
SARS	9.75523163025054
C13orf18	4.14321565818385
CACNB1	3.78987418406012
QKI	5.16861902397422
SETMAR	6.0541821546598
LAMB4	3.51450121349406
MAN2B1	6.80979383370784
EML3	5.44389900753266
ACADL	3.17102786760711
OFD1	7.7705092463345
CGA	3.33724309277285
EIF3EIP	9.64264613534832
PEX16	5.5785073305091
GNG12	8.26482583964333
HABP4	4.95895143053917
CNTN2	3.29145837825951
ASNSD1	7.59137145227026
FUT4	4.4413502864223
DBH	3.48176494813080
CD53	7.61479441498241
HIST1H2BJ	3.80175532088131
TFAP2B	3.06718240100213
ACF	3.74824516976273
TMEM11	6.04234154270141
CDH8	3.33121888649242
C3orf32	3.39774408320006
AGPS	5.71060446021209
C4orf18	3.79617936108258
PCCB	6.82127855039156
IPO13	5.46008387953598
PECI	6.11735568495278
UNG	7.65021755498248
C6orf105	3.46639403493006
GSTP1	9.92088299701729
SUV420H1	7.23808907676615
ARHGAP15	4.22420795580324
LTBR	6.72886009533946
TDRKH	3.25278610621967
PSG4	3.94190711934393
SLC9A3R1	7.6887970011336
NBPF3	7.7460083511626
SLC9A3	3.77571636494108
OSBP	7.00930155692053
PRR5	4.90590679465785
CHMP7	5.61716128573447
ADRA1A	3.05845571347471
ASAH1	7.02189867392274
FKBP4	7.31752343750057
ZNF350	4.27409458576956
DOM3Z	5.84353898138445
GIPR	3.66344376918317
AHI1	4.42587088466888
BST1	4.92255854394672
NCR2	3.51357556939554
NADSYN1	5.64666021990622
UBE2W	6.82320249176161
RGS14	4.45377852590406
KRT15	4.89764182571441
SCN11A	3.49252032642214
GFI1	3.71783830153943
FHL1	5.06058594104689
SMC6	7.13150328414256
GATA1	3.49505316103061
OSGEP	5.72899696275991
ARMC6	5.21931433591301
HK3	3.66659286594477
PSMD5	7.43842004459452
RSU1	7.58795201396688
RPL4	11.1117227971722
MAD2L1	8.11858294802603
RBPMS	5.4699237151074
EIF4A3	9.9970218864112
E4F1	5.33510735105069
DLEC1	3.41056560512599
PRPF3	7.16832322161696
EMR1	3.31516932959618
CHMP2B	8.40334326528512
CAMSAP1	4.50286287486933
RPS21	9.58221205643638
XCR1	3.25970074379062
ARID5A	4.04573266977921
RBM6	5.60541090352097
UBE2N	7.71531090559161
KLF4	5.4528143333476
MGC4172	4.52237858914522
LMO4	7.14143596800512
KLKB1	3.04183324631688
HDAC3	7.06518354851735
HP	4.38672624039256
SCHIP1	7.76624995618042
BTK	4.21558024805926
KRCC1	7.79129844333764
PRND	3.04206077410113
C6orf27	3.28085301862708
PIGL	3.69312852439617
CLCA1	3.55284625212593
C1orf112	6.17343239093318
OLFML2A	4.95979636707465
HUS1	5.41309795163152
SFRS6	6.5483222943313
CXCR7	7.07996501932521
UIMC1	6.85204138527869
FXYD2	3.46332879284218
GOT2	7.80951281986484
ZNF667	3.62438127525973
TFEC	4.02742161211818
ATP7B	3.52635082131851
RAB38	4.16622408385716
POLD2	6.22605816484288
PPM1H	4.15322018269061
DCX	3.32110027691598
NFYC	6.24537281308764
ZNF228	4.25914183537671
KIN	5.73054611446661
PLSCR4	5.92548743493788
HIST1H4I	4.15219136776561
PPARGC1A	2.89097030812897
HIG2	6.68200646406216
KCNK10	3.79411745953632
EXOC1	7.48593406224186
OR6A2	4.04185312719422
ETFA	8.871511802245
PDAP1	5.53857603838934
C19orf6	3.57685405018373
POLRMT	4.01165313359049
ZNF146	7.94197614115202
MIA2	3.28090128965745
LY6G6E	3.26278535345963
EIF4E2	8.3439142401036
NENF	4.97461169376005
HOXB5	4.50705590089299
ZNF324	4.26270507879971
CUGBP1	4.598757677685
ENTPD7	4.52451254237348
TTC13	6.71433357009624
GJB5	3.92698144915205
PRSS22	4.82420381263557
CYP3A5	3.35122111915694
MBOAT5	4.70805918997868
CUL4B	5.9206706003444
CENPJ	3.40063947915921
KIAA0664	5.48437413049836
PITX1	3.8915751365496
PDGFRB	6.14234844839273
RDX	7.45906959664348
CELSR3	3.92506314902243
JUND	6.33723424408163
ITSN1	4.90646942888540
CHRNB1	3.67512457507716
EHBP1L1	3.84943707724843
C19orf2	7.24710509338275
FETUB	3.0625631732429
CAMK2B	3.20347451598094
DCTN1	5.92483560430036
TNKS2	6.13947812740226
MRTO4	8.01679621830533
C1QBP	5.76322027047416
TTC3	7.44849494944897
NDUFB8	8.56367098171318
CADPS2	5.60615554156453
EDG2	5.3796132938035
MYF5	3.00615535193957
SEMA3G	3.09474169239098
IL23A	3.47417047202738
GJA9	3.5998995657746
R3HDM2	6.31109665697648
C5	4.32812389561355
SLC2A10	5.92576801997239
TRIM45	4.61497454675791
TSP50	3.69431983755618
PAQR3	4.62024388102511
ANKRD26	3.36295524999247
TCP1	8.91745139064435
TMED7	7.89215395064524
CMA1	3.04380196060175
PTCRA	4.13705773839244
HCRTR1	3.31948635265234
FST	3.87624207600512
PAWR	4.67981692469879
LDLR	5.99073337300788
ASTN2	3.78427219659668
SCRN1	6.8488739998232
GPATCH8	5.99160220061972
KIF4A	6.76136526996449
TANC2	5.12858139300911
ZMYM5	3.61814372253046
PGM1	8.94773198976227
ZNF586	4.68500131540652
POLR3G	3.33105127896625
CPD	6.28885664217199
SNCAIP	4.25529444006744
DCT	3.44134699336864
HLA-DOA	3.76288817812579
TANK	6.95227868375098
RCAN1	4.78666487416409
UPK1B	10.7610986109000
DNAJB4	6.02876638595354
UGT1A8	2.96126368032368
LIMD2	3.30211677331673
HIST1H4L	3.32817444644013
PECR	5.96716221732934
HSPA2	8.07391354699807
SERP1	9.46988571799003
TACR2	3.80013355767054
NUP85	8.25900775136406
CD177	3.54520853817119
GPR135	3.10387237594366
PIGG	6.3117537188494
LGR5	3.48638123624072
JAK2	4.06091852576605
DPYSL4	3.47504329471727
TM9SF4	6.27625875408451
PTHR1	3.3529002770323
SIRPG	3.57900235822299
ZNF264	3.84925599612299
BICD1	5.0113682049851
RAB5A	8.09102580328946
FLJ13224	3.09813186459707
METTL5	9.25314229479115
HERC6	7.21338742220387
CASP1	7.73902282782034
USP9Y	2.80200342437706
LRP1B	3.06212438850887
XAF1	7.30287873726996
PLA2G4C	4.65173636531392
APOA2	2.95661278320118
SPAG6	3.10861330676009
KALRN	3.14109367800372
SECTM1	7.83149397429286
THOC7	8.87340562309143
IFNAR1	4.69581290574458
TCTA	6.74833342375914
NY-REN-7	3.32754030945956
TALDO1	10.2416774329838
B2M	12.3194964134174
LPPR4	6.01651757451691
SQLE	7.09875144886614
SEPHS1	6.43092427130363
EIF5A	6.01872365938681
FAM49A	5.44955182856065
YTHDC2	4.49881731890812
EHD2	5.21612104955628
NCF1	3.88366940312981
SPG7	5.24475418661066
ZNF614	3.46088779543753
HOXA5	4.04388037304574
NUP133	7.46006162549198
FGF12	4.3684343903907
SLMO2	8.66113493465417
INPP5B	4.58886798056516
PPID	7.56042088664256
SNTA1	4.26242121471665
IL20RA	3.976670397439
UBE2J1	5.75944794203523
CACNG2	3.03569753320548
GCM1	3.11022633007081
ELF1	6.80542831500563
TLR5	4.95727893823093
TCFL5	6.37783181413587
C1orf107	5.83239346006684
C19orf22	6.63964972417373
SAFB2	5.93272974191929
MAP3K7IP1	3.59342372276455
NCK2	7.61819358311237
OXA1L	8.37569505427249
KIAA0652	6.23986245195967
KLRG1	3.61930776960987
FRAG1	6.43812252920065
ZSCAN12	2.86599401501428
PSMD12	8.76419988760658
E2F4	4.99669759595138
CLEC4M	3.27714747014453
KIAA0999	5.85232557286427
CLDN10	8.83295615053839
MGC13053	3.95063126919109
TAC1	2.65067729883447
GYPA	3.47234068316236
HPCAL4	3.40217167843271
TRAIP	3.87631918369991
MEX3D	4.57403425451847
KIAA0232	6.14139480393659
ERCC8	5.7496343900648
NFAT5	4.94381729374908
GPX4	8.97871011002755
CSPG4LYP1	3.27001808664042
KIAA0368	6.62190497895831
FBXO3	7.83898978675534
DVL1	6.63228692265238
CMKLR1	4.11164352988429
GPR157	3.18712821761157
TYMS	7.123123166429
OR52A1	3.40688631455804
PEF1	7.42937941160307
ZNF750	6.78874371862301
ALG9	7.67201954073728
MCM5	6.20885976393513
SDK2	3.52725470345526
BAIAP3	3.61366695757668
RABGGTB	6.52085687126404
KCNK7	3.19077053962232
PTP4A3	7.22813757016372
ANKRD40	4.7920862772531
CALCOCO2	8.0964653619113
TMSL8	7.06547776783312
SNCA	4.17599824597394
ZNF551	3.43097262118799
HBQ1	3.38979621575347
ARHGAP26	4.52566094971376
GEMIN6	7.2744441308647
HRAS	6.83845416358121
KLRC4	2.70512769581807
BSDC1	5.73955824059216
DSC1	3.94691403613278
RNF43	5.53587383739745
NDUFAF1	5.74286377352656
MAP2K4	5.56051336506432
FOLR2	6.10794209074273
LYZL6	3.77690606288366
EPB41L3	4.36548037522545
TEKT2	4.23921493959228
CDKN2B	3.4181860301467
WSB1	5.08960532696327
ZNF480	3.42784274013603
MAP3K6	4.50121058223307
PROS1	6.33640958014943
PSMB8	9.82178312799795
HN1	9.13629729617024
MAS1	3.50961821179864
APOL1	6.99275486913856
CSHL1	3.39919042095395
ZBTB7C	3.18087069571842
AHCTF1	6.06820670838359
SAE2	9.15634791189369
ITGA2	5.69848127981699
AP2S1	9.46002349276461
P15RS	7.90369662397072
MME	5.26104210232759
VAT1	6.69811433300797
MAST4	5.93580665692384
TUFM	9.27417949120591
KRT33B	3.19900743540440
THEG	4.25026559567482
KCTD2	5.57427591654633
WDR26	9.04790920326113
MFI2	3.60828494429804
KRT34	3.09809635533704
NR4A3	3.38945554651276
SGSM3	4.7340524677872
ARSA	4.14513717694159
TOMM22	5.56326704048932
SOCS3	3.59963968660375
UNKL	3.94784299450263
POP4	8.86344806912288
BHLHB3	8.34873949871078
MALL	8.1883100907556
SOX15	4.48497540036799
CCNA2	7.07888422385853
PARK2	3.18967497805004
GPR124	3.97201102982811
TMEM132A	5.37776722262055
CGRRF1	6.80896761073357
RUVBL2	7.88145316177273
MCAT	6.59970607940294
WNT10B	3.76306097297341
ISCA1	7.01695090272878
RPAP1	4.18738620737044
C12orf48	6.55049069837516
RAI16	4.75161045643148
RPL27	9.32126739265614
EPN1	3.43246518462852
MAGI1	3.13268892786148
GBX2	3.29714745552092
SLC35A1	6.09650766723789
GAL	3.79601009173936
SLC14A2	3.40692769395031
RDH11	7.70725021769322
ZNF518	3.43502251307154
PCYT1B	3.31082188007562
AUH	7.36377664449209
EIF3H	11.3076288589102
KIF1B	6.41846580941365
MBD2	4.86771329319783
AMOTL2	8.1726159678605
C6orf120	5.88982393424051
PIGT	7.52110700708876
PSRC1	6.1187065039634
PLA2G10	3.80435754340969
ALAS1	7.51137710409724
FOXO1	6.44819118498323
C17orf62	7.34158234368865
KIF5C	5.8790329404021
DUSP10	6.88903859342551
CRLF3	7.03038105502741
CLCNKB	3.5474291661307
PSMA5	10.1611675660141
FARS2	5.80995207614161
CCDC28A	6.17676711346409
AMPD3	4.822780961542
PIAS1	6.31125287661042
ADCYAP1R1	3.20726594813597
TMEM134	7.27283962136116
CDH20	2.8376833635246
FBXO7	7.34263613058043
FLJ14213	3.76939296053253
ZNF3	4.99041917886064
LRRFIP1	8.14339458091862
TMEM49	9.60813015175532
CNOT2	7.49544042529177
CBX2	3.06064547225480
ZC3H14	6.82091691709658
ALDH5A1	4.67602248073751
HNT	5.68677342948854
SERPINA4	3.14368557494269
FLJ20920	6.28113681779377
CRTAP	6.1167909898475
DDX50	7.89977464017871
STYXL1	8.02868950805426
TK2	4.43677075258829
BLVRB	8.49094315114636
STMN1	7.02849392300058
GUCA2A	3.30281404732657
DPP6	2.95728965585997
GALNT10	4.53034286933726
STK39	6.79915610540112
MMP24	4.48806922872807
CKS2	9.6565177164294
RHO	3.64804131700663
BANF1	9.21050637033644
CR1	3.00236385569846
RPS6KA2	5.36934467318968
HMBS	6.85743946840051
C20orf112	3.99288847485017
SLC25A24	7.57138463957763
MRPL22	9.23236163697609
SLC25A15	4.63715429208939
GADD45B	6.66831619187163
TDP1	6.42239268928734
ZNF287	3.30073070784311
DAAM2	6.8691286904057
C11orf57	7.02707058062591
RFK	7.96399301255331
ZFYVE9	3.90429044449894
TCTN3	6.43391381179979
STCH	6.63462606718614
LOC283871	3.71316266240712
NDUFB3	8.23531220871614
DEFB4	3.70955946321193
FPR1	4.07388740382117
FMNL1	3.7912795618367
SEPT7	9.31317104396976
PTCD2	3.99695768906436
GNLY	3.9923124819815
GRAMD1C	6.79533915796374
ZNF165	5.66425759820918
TR2IT1	4.40173537505157
ARMCX3	7.68669895813912
NDE1	5.95193964299396
MAGEF1	7.7741200588079
ITGA10	3.64273965922246
ARHGDIB	8.40515678828184
FSHB	3.85285054864120
ANXA2	11.9945569852112
HLCS	4.1634818471731
MCF2L	4.06483846293613
AK1	7.67522032517796
FH	7.35966083234642
LGALS2	3.38388460964868
SYNPO2L	2.75281233279135
KIAA1045	3.37460837428921
C1orf183	4.4361749795935
MAGEA8	3.21421757218433
DGCR8	4.58159194877639
GSR	5.10022905560241
NEU2	3.35067836379615
HIST1H4B	3.39199320724393
CACNA1C	3.00154941929767
FAM20B	6.9903870631526
HES2	3.07524752716752
PDCD6	8.80049263688292
INTS7	6.64850570450926
AMPH	4.19903110718655
UCKL1	4.48349709568858
ASB4	3.05059582752812
C10orf97	4.92794773393081
ALDH1L1	3.58586031470345
CCL23	3.22371863316534
OBSL1	4.7860451344538
SLC12A7	7.08162500199639
THAP4	6.38248458274413
RBM4B	5.67786972534044
OGFRL1	6.01874708677187
KIAA0831	6.01956052802085
C12orf11	7.10794687827116
PPP1R15A	4.81696605117375
KIAA0240	5.60486503604717
CD1B	3.26394969373533
FCGR2A	6.60600063336394
MDC1	5.67891418070446
MAN1A1	4.37753649611543
KRT9	3.48353166085302
HTR1A	3.20959020155141
OCEL1	5.4360412527006
ATP11B	6.20278729886102
NLGN4X	7.20266774941725
FBXO34	7.95253313421048
ALOX12	3.31652585537417
RB1CC1	7.50794413262479
PCDH12	4.37105288235684
RPE	5.87569058432799
EIF4E	7.35626496691533
CSDC2	3.88213822986458
ABHD5	6.72696835602681
TMBIM1	7.24756119820587
PET112L	4.77969040385305
P2RXL1	3.27217598417215
F2RL2	3.22211137431176
TRMT1	5.32863808886923
IMPG2	3.45100341259855
LRRC32	4.77972095796604
BGLAP	5.55885835322191
HTR4	3.39308992578095
MRAS	5.19514193146565
TRAF6	5.35029932531599
AXL	4.68203797946209
ATP2C2	3.34217208161965
LMNB1	6.28281370233554
TELO2	3.95671566350339
PNPLA3	3.31834668928338
CSNK1E	5.72062367531632
SRP14	10.0282408033262
KCNQ4	3.42521513481816
PIK3C2B	6.82965548263232
C15orf15	8.41253121315506
TUBB2B	2.89949872618462
USP15	5.49666607676227
C12orf41	7.68984701189217
CEND1	3.80332135671907
RNF31	5.00845734656073
TCEAL2	3.2424635554263
PTGER2	4.81146945867615
UBN1	6.99625288151476
SLC5A7	3.16812853741382
SLC31A1	7.53976477288492
ADAM29	3.77294094329025
ST7L	4.20693296747098
GFOD1	5.29354405569122
CTNNA1	10.0725685195161
HRBL	3.77068677597697
CBX4	3.40809283426146
NTRK2	3.29327854612848
FOXN3	5.13880300209701
MFGE8	6.39307172163452
PFKFB2	3.87348062958052
TAS2R4	3.46811140519736
SH3TC2	3.51966876328995
IL10	3.69965356973178
PXMP4	6.44190050078951
RNF167	6.24393068120722
PRMT5	8.19520607594497
TSKU	6.553809611091
ATPIF1	9.13286194565202
ETV3	3.17775073320953
PAK7	3.02032552148872
PDLIM1	8.848396099491
CEP63	5.52905945955567
WDFY3	4.65152299382008
RNF126	4.51655391253597
DPM1	8.73782394495806
CLIC4	7.63233274638514
ACR	3.96302869953162
KLK7	9.55637273797628
ALOX5AP	6.46000411345132
LRP1	4.57958364633856
TNK1	4.77125873455336
TAS2R9	2.88774466673562
ZNF16	6.66319031050582
POLR1B	5.29817013223191
SLC8A2	3.81803950768757
OLFM4	2.78903686889087
TACC1	6.11950666845716
SAMHD1	6.91601172890378
ATP13A2	5.15924434664273
KRT4	3.71872109793426
PAX6	5.48235868876844
SCG2	4.90280658444188
SLC17A6	3.4221117452518
TUBB4	3.67015181580427
PADI4	3.12679268278626
FMO3	3.16228452147617
NLK	3.88138015577531
POU4F3	2.95257321295446
MDM2	3.41401095666772
CAPNS1	9.63050399329038
SDF4	8.2517862012936
ITGBL1	4.370787296692
TAP2	4.99793231943306
OR2C1	3.34865846475575
KLHDC3	7.10517735398885
EFHD2	4.81881121962014
GALR3	3.74364152200759
NBEA	3.56036210786833
ABCA6	3.0711245055978
ABBA-1	3.88618757396808
GNAI1	4.69237222559765
CLDN3	9.47913721972308
AKT2	3.36504471618733
EGFR	4.84999421018021
VPS4B	7.99322468130802
RBM16	8.36870227427353
GALNT6	5.98316636816308
ZDHHC3	6.69670142671451
SLC25A4	7.23184666132699
CYB5B	6.65050573377908
NDRG1	10.0544204958504
SESN1	4.21217485356593
GBE1	7.96772767241457
MRPL46	6.8197127989064
CLASP1	5.50368188320816
FARP2	4.55144800330365
ACOT11	3.66669351756156
LDHAL6B	2.77326378675224
MAPKAPK3	6.98649586288506
NCAM2	3.10361213498588
AFAP1	4.55588310272741
PRKD2	6.80883773126134
OR2H2	3.20999572484023
ZFP36L1	7.37993144814422
DZIP1	6.25987785389684
GPR161	4.21652666569845
RNF146	5.08373137830285
NKX3-1	3.74118108754808
CCNB2	7.70129641359193
ZNF10	3.31207971335262
WDR74	6.06528316244544
FAM134A	7.81266412213344
PCNP	8.85769497742053
PURA	5.8411830930801
DNPEP	7.79627334701084
ERBB2	5.29052036446179
CREB1	6.64987045870464
NEO1	4.77467728808721
DDX3Y	3.29108988031052
RPS3A	12.8209816575778
MXRA7	9.41629474641816
LGALS3	12.1751674329558
GLT8D1	7.93074951726642
TMPRSS3	7.57189021583287
UPB1	3.11377649759976
LAT	3.72660234868449
CLDN14	3.50441495624430
DHX38	6.01750813909315
KCNA3	3.33980991550734
BTBD1	8.36918769538699
TARS2	6.20370794591581
SKIV2L2	8.61161854044304
ABCF1	8.35052999760465
CDT1	3.63749495316051
ZHX2	7.243668518537
FCF1	5.367681358306
LRRC49	3.7542178629064
GUCY1B2	3.23829685319398
CD28	3.21489225465006
SMARCA4	6.77268054276723
SEPT2	9.42741553947638
SOHLH2	3.13819913529078
MCOLN3	4.55870447042093
LRP8	5.39176369618556
TAGLN3	3.70276907471615
MASP2	3.61589439536446
GPATCH3	4.62451726632722
TTRAP	8.07114709733956
AGL	6.68736073161176
NFE2L3	3.99350500946647
PSD4	4.26092627951594
PALMD	6.31472678045785
CCNB1IP1	7.17378051159448
TMEM43	7.26316860338739
OBFC1	6.85254941572387
STAT5B	4.08000016413770
C14orf79	4.22586832421303
ENPEP	3.6832360187513
SSB	8.38761270078315
SCT	2.99728553951400
TIMM23	7.81755050091688
SKI	3.74277837030795
SLC22A13	2.97874658830564
AKAP3	3.83748588316961
OAS2	7.16985085590533
KIAA0423	6.35792095670068
SEC61G	9.82802420712902
CAPN11	3.0229177140236
TMEM50B	7.94292036086036
DEGS1	6.87000615146813
ARHGEF4	3.44202495056544
DBNDD1	4.41852911899644
TBL1XR1	6.90769974194418
FAIM	6.71400282154358
SP140	3.42695060244962
G6PD	5.5452816085243
NUDC	8.25246823325191
GABRP	8.34856486487288
SCARA3	5.832369217053
TACSTD2	6.15874804290173
EIF3J	6.80761424858655
PPP2R2A	7.74671020228596
CPA3	3.42413091252941
PVALB	3.33017368748908
BCAT2	5.29572816369467
MFN1	6.97325417651555
F10	3.00176071541892
