Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D04_491146
MAP3K3	5.78493821445431
MAX	5.80343774069622
GRM2	3.65778847283445
OSBPL8	6.85606537909191
PROSC	5.35844221413056
NR4A2	6.88258064454456
RICS	4.24105692852087
PIR	6.61668052784241
PPCS	8.55695678435787
IPO9	5.76894672907798
LONP1	8.09664647790407
EVC	4.68496045071646
CXCL13	5.51995112949081
SCYL3	5.80722538873761
KIAA1199	4.85297385976333
SORL1	7.45923147948924
NAT10	7.12494891875
CHD1	6.16649258113798
SYN3	3.26057071572732
DMC1	3.87707027621914
SLC22A2	3.50766146278263
SERPINF1	8.22359535600203
C20orf27	5.69730146048666
OR7A17	3.22661974684903
RPS6KA5	5.2955081780437
LHB	3.2619920151273
TAOK3	4.99745749119761
STK25	5.28907398469649
SLC12A4	3.69693845714369
BRCA1	3.35192107317586
GBL	5.13303384486497
C14orf108	8.08080321756447
CDC25B	7.01922997963776
BMP3	3.17886525934617
MAP1LC3C	3.34289040571045
TMEM180	3.46893509189428
CRYGC	3.56665345513378
SLK	5.8114208518814
POU3F1	3.28007706315188
C20orf32	3.63399772332639
USP52	5.97085087453659
HIGD1B	3.89972283542711
BAZ1B	6.6190089232451
USP6NL	5.5556638476103
SLCO2B1	4.79777431114579
ABCD4	4.71423367210767
DIMT1L	7.15136314167315
SLC25A46	7.73052362229107
LARP7	6.99296503761766
TEK	3.83837789082281
CD160	3.46310798460271
TERF2IP	9.23158551586213
PHF20	5.41075462777328
COL1A1	8.1028527505416
KIAA0090	6.5750916312101
GTPBP1	4.50602568032174
GRK5	4.20463636326017
AP1S2	6.01328688860889
RAB33B	5.32165330923722
CA11	5.00120097078642
ALDOC	7.19364416610051
NUDT1	4.62217730371554
ZNF212	5.57339513370382
ACBD3	7.63125700264948
ZNF83	8.20882300913459
PRDM2	4.91340506068654
GDPD5	4.7882962634477
PDCD4	5.38394207442178
CEP350	6.41771205756211
FOXP3	3.16951830069915
SMYD3	8.37003376209237
CST7	5.44992669664237
SELL	4.60285333543604
CIAO1	6.0941559905678
LGI2	3.31442116120442
WDR45	7.30343587085884
ANKRD6	5.74174809760469
LTBP4	3.27931812057913
PSCD3	3.13429047078835
PYY	3.12542466455506
KCNC1	3.1910406844222
SIRT6	4.65086812181848
CCL19	3.93182651816962
ARHGEF9	4.01169782985822
ABR	4.74626581824251
C10orf22	7.0709339350893
STK17A	4.66189789124181
FOXE1	3.29478128631161
GML	3.18074719197315
CNGA3	3.02891237524874
CD38	4.40928164005813
ZDHHC6	7.17017324659437
NEFH	3.44343859440451
PGBD5	3.5343945566161
CTDSP2	7.98509987748977
RMND5B	6.03104557208378
ZNF257	3.56513230158233
DUSP4	5.9028000535558
FLJ22167	6.76561915702523
EXOSC7	7.14778345684214
ROR2	4.91944293826836
FOXM1	4.4884852182641
ZBTB48	4.82777550023866
BUD31	7.45635428976292
MAOA	3.88475706125485
CCDC41	3.71467556088213
TNNT3	3.55073316612749
FBXO11	6.44043528838684
GYPC	5.37971243541902
PLIN	3.65066272864873
RFXAP	3.25588350314117
C6orf15	3.53046027654793
RNF4	9.39002997727206
F8A1	8.71685409697337
PPP1R3D	5.888455740729
GRB2	7.74036350956708
TPM3	3.11555585103670
SYT13	3.7733368391827
EPB42	3.42578600356238
RP5-1077B9.4	5.55428765300235
EIF1	10.4173173907020
CETN3	6.91649280843843
FPGT	6.07515578204173
PRY	3.37985148657904
NTHL1	4.95107479052644
POLR2B	9.19720679250072
RPS28	12.2261516790058
GDF10	2.96880229680234
COQ9	7.97095985147362
P2RX3	3.04490501540064
GCC2	7.86914168395993
RARRES3	7.78907100781694
PLXNA1	5.82847335981912
WBP4	4.49545469864203
KIAA0100	7.58678654168728
PMF1	7.97849628339005
HS2ST1	5.37746010864309
CRELD2	7.03378173112379
C8G	2.84700122300859
CD82	6.08069296042127
PMM1	4.9877686574685
CBLL1	4.71862024918366
LIM2	3.31132301053584
VAX2	3.54010225458331
SETDB1	6.07417331907586
LRAP	3.57507870161942
GCLM	7.82385117044516
CPEB3	3.4102804070493
PPM1A	6.70443486817594
INTS1	3.86849402940575
MMP16	3.26609637230757
CAMTA1	4.08780336717444
SAMSN1	6.43907996958669
DRD3	2.83458996289238
GMPPA	4.6631999761992
C11orf73	5.96487800096212
AIPL1	3.63067450991946
PTP4A2	9.75191758099103
IL24	3.17025731008579
BDKRB1	3.06486049564006
HPCA	3.20605358870839
MLF1	6.94912494827544
SEC14L1	6.70589673940286
CHFR	6.029180040107
EMILIN1	3.13361463738973
THADA	7.12640388846646
TAF12	6.04515439500966
NDUFS4	8.502156577074
ID1	5.1338946012287
PIK3CB	3.70857053982077
COL18A1	7.68152378509492
PDZD3	3.19783879512369
TBC1D17	5.0533860184043
COX8A	9.8879362228526
CDCA4	6.16408689131777
C2orf44	5.50415099585207
C9orf16	8.6083414642577
ERBB2IP	9.05148162872888
EMX2	7.732526434661
FUS	5.6143371341404
NIPSNAP3B	4.39045579577015
TF	3.17966099616441
CXorf56	5.89222057582612
CLCN4	3.79643624805179
PWP2	6.218571365469
MMP15	4.69673665482847
MTMR14	7.17170472626863
NPR1	7.46524030247295
DNAL4	5.29335769891152
ELAC2	4.71953933198029
ASS1	9.86719935593175
IPP	6.11347527395973
TMEM59	10.6981320359355
POLR2J	8.50433251169876
SEC23IP	5.23933820056105
RGS4	3.80851597642071
UQCRC1	9.13349470344676
SNX6	8.33194596282933
DDX18	8.22568434171994
POLG	4.81483678147977
ADAM23	3.79516275322433
ZNHIT2	4.76156208712432
TFR2	3.53746500489701
NCDN	4.36756459047789
RAG1	3.39388832485294
POMT1	4.83271572788487
CYP1A1	3.26194583235428
SNAPC1	6.23350587346528
GNA11	6.13774853131751
CCDC52	3.08557165454092
CAPN1	7.49953607981075
DDHD2	6.21001014729515
UPF3A	6.85365288190862
LAGE3	6.64128224532469
GNRHR	3.13739285648704
UNC13B	6.35126480039934
TTLL4	4.47319479085082
PPBP	2.94871807252147
HTR3A	8.73589436378213
SDC2	5.94750148275955
ANKRD49	6.80139517428995
BTF3	9.93360232702342
COX7A2	10.9097531224341
SARS	8.83369638136894
C13orf18	4.0728903417104
CACNB1	3.82698268495779
QKI	6.02719783941114
SETMAR	6.05988506910902
LAMB4	3.20635144513779
MAN2B1	7.42444965234805
EML3	5.19176860314519
ACADL	3.32395839983696
OFD1	7.36224163157348
CGA	3.29409554755071
EIF3EIP	9.62304879966675
PEX16	5.22634736277341
GNG12	8.09913492125002
HABP4	5.13822382613414
CNTN2	3.48886346476948
ASNSD1	8.03790549732327
FUT4	4.16078577332455
DBH	3.25660146311785
CD53	8.32906612384984
HIST1H2BJ	3.6407334600917
TFAP2B	3.3047342705529
ACF	3.60268719979129
TMEM11	6.12131265124448
CDH8	3.37829710525198
C3orf32	3.45431787105888
AGPS	4.94988075368638
C4orf18	3.40003628364159
PCCB	7.50073078849293
IPO13	5.08332560818233
PECI	7.05946444846865
UNG	7.32364772164702
C6orf105	3.95588647529450
GSTP1	8.99891558589913
SUV420H1	7.15641426751125
ARHGAP15	4.85525640119869
LTBR	6.43419412186271
TDRKH	4.11657399680699
PSG4	3.33297322171977
SLC9A3R1	6.2362897211537
NBPF3	10.0825514068727
SLC9A3	3.35111865179347
OSBP	7.12940487379113
PRR5	4.61142290464331
CHMP7	5.5547304120684
ADRA1A	2.94971852978972
ASAH1	7.51586884128062
FKBP4	6.23571027481792
ZNF350	5.22368976633925
DOM3Z	5.78368889143024
GIPR	3.60470297721612
AHI1	4.44872443196920
BST1	5.80798266955396
NCR2	3.47378959150715
NADSYN1	4.94141939646865
UBE2W	5.25990715468932
RGS14	3.95272880745938
KRT15	3.55562032021852
SCN11A	3.74911856471665
GFI1	3.57105833368848
FHL1	4.30576327274339
SMC6	7.2106382019853
GATA1	3.73134648324160
OSGEP	5.94368702312846
ARMC6	5.07111910317236
HK3	3.40897533382374
PSMD5	8.44844516670914
RSU1	8.42565028583693
RPL4	10.8111824000720
MAD2L1	7.94903292795707
RBPMS	6.04639981416338
EIF4A3	8.95061720951502
E4F1	4.67597027344263
DLEC1	3.27182375231321
PRPF3	6.3456077389714
EMR1	3.99063038026154
CHMP2B	7.89192236019221
CAMSAP1	4.54611870709176
RPS21	9.6360812535571
XCR1	3.60119259128145
ARID5A	4.34170910476083
RBM6	6.2689211549989
UBE2N	7.11846635220686
KLF4	4.25104849875046
MGC4172	6.74796952043177
LMO4	7.1552978524257
KLKB1	3.16616660791195
HDAC3	6.63947949229942
HP	6.22166986415291
SCHIP1	6.73851092466461
BTK	4.49626353503309
KRCC1	7.9284891889156
PRND	3.01780306946086
C6orf27	3.43650136353236
PIGL	3.96003092984739
CLCA1	3.73884548069083
C1orf112	4.69418219141934
OLFML2A	4.55788352376786
HUS1	5.30442234895361
SFRS6	7.29911744456645
CXCR7	6.16230880353807
UIMC1	7.20281703524662
FXYD2	3.34378103228882
GOT2	8.58208304728461
ZNF667	4.02634630831327
TFEC	5.37716140406568
ATP7B	5.05353699495477
RAB38	3.48175164711848
POLD2	6.52026545777465
PPM1H	5.21334766741955
DCX	3.27327371780526
NFYC	6.64622677614013
ZNF228	5.40722198523214
KIN	6.06393121263381
PLSCR4	5.97386269553034
HIST1H4I	4.22665090677865
PPARGC1A	3.03418320084521
HIG2	7.32027253464667
KCNK10	3.7882591186292
EXOC1	8.80962134636306
OR6A2	3.6233894581384
ETFA	8.12039783922565
PDAP1	4.69134056016412
C19orf6	3.43893357121675
POLRMT	4.16430851868994
ZNF146	7.85280474468273
MIA2	3.19876500201243
LY6G6E	3.06369279207756
EIF4E2	7.56633687879536
NENF	5.2415405521292
HOXB5	4.02262958391544
ZNF324	4.24978879386139
CUGBP1	5.96798829290223
ENTPD7	4.49888425776282
TTC13	5.58144277064506
GJB5	3.31992703108115
PRSS22	4.9560766412678
CYP3A5	3.15510881613055
MBOAT5	4.44122375176379
CUL4B	5.34085196126795
CENPJ	3.2931883010441
KIAA0664	5.68753597863273
PITX1	3.51874967093744
PDGFRB	5.42235919449281
RDX	5.53151008664941
CELSR3	3.82138424895289
JUND	7.07502533720095
ITSN1	5.30727155729507
CHRNB1	4.09526308264919
EHBP1L1	3.93896924541413
C19orf2	7.65355940983983
FETUB	3.06219143370293
CAMK2B	3.21961596608531
DCTN1	6.62699064577776
TNKS2	6.59967804726041
MRTO4	7.22299634712202
C1QBP	5.94402067837033
TTC3	7.25962877313095
NDUFB8	7.94789390225373
CADPS2	6.76248210478601
EDG2	5.19487766218701
MYF5	2.95673276520252
SEMA3G	3.60364128485161
IL23A	4.03033575503512
GJA9	3.49255296472708
R3HDM2	6.95024885057635
C5	3.64827396837260
SLC2A10	7.60683113551186
TRIM45	4.5771807771153
TSP50	3.39614326720195
PAQR3	6.28784762586996
ANKRD26	3.61865871612074
TCP1	8.22395882399801
TMED7	6.69598808458998
CMA1	2.88837732791136
PTCRA	4.00936580538692
HCRTR1	3.6188231347851
FST	4.82944335075725
PAWR	4.20386100646381
LDLR	6.59550631388188
ASTN2	3.82014506469306
SCRN1	6.38396316183782
GPATCH8	6.30301689077695
KIF4A	5.5519424305087
TANC2	4.55367100671551
ZMYM5	3.50271115562237
PGM1	9.49009667327385
ZNF586	6.2635047590299
POLR3G	3.37750181114402
CPD	8.46561983471858
SNCAIP	3.52285901885917
DCT	3.45564303015960
HLA-DOA	3.56632665800546
TANK	6.80531061527969
RCAN1	4.69379905148017
UPK1B	8.15598151221045
DNAJB4	5.61176890758237
UGT1A8	3.22206168536029
LIMD2	3.58934815024003
HIST1H4L	3.63845823142599
PECR	4.21917930569627
HSPA2	6.12123137918907
SERP1	9.79089203898488
TACR2	3.46243549644137
NUP85	7.57634086806346
CD177	3.44547286190177
GPR135	3.11301306349178
PIGG	8.55702388485427
LGR5	3.5062569689523
JAK2	3.86948879450899
DPYSL4	3.28738900492005
TM9SF4	5.63595630885397
PTHR1	3.31285678772447
SIRPG	3.94695364679642
ZNF264	5.26672450052836
BICD1	6.19950341288458
RAB5A	8.48846204958753
FLJ13224	3.05849204678164
METTL5	9.15603877794225
HERC6	8.14418490783037
CASP1	6.67779382536361
USP9Y	2.84770293914768
LRP1B	3.0303483852875
XAF1	6.78473218211436
PLA2G4C	6.35498955462289
APOA2	3.06488482987724
SPAG6	3.07641244396771
KALRN	3.41593926639582
SECTM1	6.17429346669302
THOC7	9.04589277924993
IFNAR1	4.05925219393677
TCTA	6.95941663582669
NY-REN-7	3.75486355178810
TALDO1	9.32425115383048
B2M	12.4763325018540
LPPR4	5.86307945702403
SQLE	7.73322421758597
SEPHS1	6.75982693943554
EIF5A	5.90866427409627
FAM49A	5.01398504344982
YTHDC2	4.04574666548849
EHD2	5.16787595979410
NCF1	4.22641219278879
SPG7	6.54188511365716
ZNF614	3.89204784438793
HOXA5	3.47767304929754
NUP133	7.35037068927990
FGF12	3.7086733563029
SLMO2	9.29622531977878
INPP5B	4.52734515599148
PPID	8.00460864541585
SNTA1	4.0076968096079
IL20RA	4.12838646312328
UBE2J1	6.05071123162093
CACNG2	3.00661765404574
GCM1	3.21156306276868
ELF1	6.99383589073222
TLR5	4.53761453491956
TCFL5	8.11698622396535
C1orf107	6.54632139922265
C19orf22	6.82414475350666
SAFB2	6.19092904677544
MAP3K7IP1	3.92660392857945
NCK2	7.99413595885973
OXA1L	8.40331829800672
KIAA0652	6.48089507468741
KLRG1	3.27838111108382
FRAG1	5.69045725605305
ZSCAN12	3.04085707576315
PSMD12	8.11430948547956
E2F4	5.46729309470411
CLEC4M	3.49080767462523
KIAA0999	4.27346752459552
CLDN10	10.9816098717317
MGC13053	4.10194089717175
TAC1	2.66861235544261
GYPA	3.29902658548376
HPCAL4	3.14710723791591
TRAIP	4.24448433420569
MEX3D	4.53195287264925
KIAA0232	8.16049036074155
ERCC8	5.73033952568323
NFAT5	5.91651740944482
GPX4	10.1201916733780
CSPG4LYP1	3.16054006198653
KIAA0368	7.01904923199142
FBXO3	6.62051663134806
DVL1	7.05380013036124
CMKLR1	3.7069179464101
GPR157	3.53947205921564
TYMS	9.15386896439193
OR52A1	3.40449934910452
PEF1	7.63598674368022
ZNF750	2.78709788578837
ALG9	5.75970424091094
MCM5	5.38376967323529
SDK2	3.30756396472669
BAIAP3	3.69878074608102
RABGGTB	7.2675865340231
KCNK7	3.2891208554437
PTP4A3	6.88465245883663
ANKRD40	6.05520199192959
CALCOCO2	8.9304560029046
TMSL8	6.14043132289586
SNCA	5.14697583921006
ZNF551	3.6477223480759
HBQ1	3.3274820612101
ARHGAP26	4.0129990441587
GEMIN6	6.69720546760912
HRAS	5.5921311280885
KLRC4	2.85665747394515
BSDC1	6.50016353162341
DSC1	3.54395020479611
RNF43	4.99481081931537
NDUFAF1	5.8129102589544
MAP2K4	5.52666769814222
FOLR2	5.17962212324964
LYZL6	3.62915503538116
EPB41L3	4.7958067243643
TEKT2	3.94911666401479
CDKN2B	3.18719211515796
WSB1	6.04287286588356
ZNF480	3.74363546191641
MAP3K6	5.43994105961147
PROS1	8.54278699209221
PSMB8	9.1190296002421
HN1	8.5892811647304
MAS1	3.3942360624523
APOL1	6.59112555890989
CSHL1	3.1541258606729
ZBTB7C	3.03225193105476
AHCTF1	6.6364039127591
SAE2	9.2533851395744
ITGA2	5.58772647893126
AP2S1	9.07757365025775
P15RS	7.35403760359919
MME	3.73734246211589
VAT1	7.65309588092008
MAST4	5.98822995256976
TUFM	9.615439596009
KRT33B	3.26352753912317
THEG	3.94763747297016
KCTD2	5.48933668479299
WDR26	9.29164849313764
MFI2	3.01941172274693
KRT34	3.13969139070869
NR4A3	3.57771532448423
SGSM3	4.84500212395201
ARSA	4.06017096832636
TOMM22	5.49264953066842
SOCS3	3.6764734300621
UNKL	3.81328995571788
POP4	9.00131420860146
BHLHB3	9.85391391528022
MALL	4.05309860554307
SOX15	3.19897806986906
CCNA2	6.18726190073418
PARK2	3.36102572791181
GPR124	4.05067935112534
TMEM132A	4.90057903431691
CGRRF1	7.1174730047
RUVBL2	7.21232716695395
MCAT	5.84368311996598
WNT10B	3.71177681512235
ISCA1	7.87154968423534
RPAP1	3.68248790998866
C12orf48	4.83870372910165
RAI16	5.82439369854953
RPL27	9.04387269882447
EPN1	3.64800257471548
MAGI1	3.05226786936564
GBX2	2.99892479386023
SLC35A1	8.42145877863967
GAL	5.33487719926047
SLC14A2	3.58537050052669
RDH11	8.27675414594944
ZNF518	3.9478838278326
PCYT1B	3.23017351591429
AUH	7.45698000350356
EIF3H	10.4021854734640
KIF1B	7.20516427500316
MBD2	4.97929565821445
AMOTL2	7.69143960650444
C6orf120	6.15850938047317
PIGT	8.81313266629541
PSRC1	6.93935986687009
PLA2G10	4.71267885866255
ALAS1	7.85035301660575
FOXO1	7.21315659182758
C17orf62	6.78821888562891
KIF5C	6.5934147179506
DUSP10	6.1338411520826
CRLF3	8.1254180427203
CLCNKB	3.56248537066170
PSMA5	10.2282450441337
FARS2	6.2399132792108
CCDC28A	6.97764808318664
AMPD3	4.68442996051828
PIAS1	6.86716381094796
ADCYAP1R1	3.59192073668481
TMEM134	7.68104641525139
CDH20	2.9682024518264
FBXO7	9.01696110111897
FLJ14213	3.65069964680335
ZNF3	5.43046122953504
LRRFIP1	7.33978355235378
TMEM49	9.73044774748097
CNOT2	7.03863805607298
CBX2	2.71926357459751
ZC3H14	6.99271381703335
ALDH5A1	6.43664902546138
HNT	4.10765193686285
SERPINA4	3.10366959689855
FLJ20920	7.9976696458175
CRTAP	6.53047646989615
DDX50	8.44567466616887
STYXL1	7.40792303597346
TK2	5.37032928928852
BLVRB	6.49484264771465
STMN1	7.18852304809534
GUCA2A	3.18285562178561
DPP6	3.09090647441601
GALNT10	4.40193258698443
STK39	5.58757427148845
MMP24	4.16614269724431
CKS2	9.71574314465022
RHO	3.61915751439469
BANF1	9.40295284203864
CR1	2.92413925032368
RPS6KA2	6.35556375738468
HMBS	6.10733665954323
C20orf112	3.80896653090710
SLC25A24	8.17189770719765
MRPL22	7.15005558948814
SLC25A15	4.87833226864711
GADD45B	5.2630602603273
TDP1	6.43440247330112
ZNF287	3.63497452437255
DAAM2	4.74214616762092
C11orf57	5.16774980750407
RFK	8.34990844719565
ZFYVE9	3.77270399785211
TCTN3	6.68197151760968
STCH	6.02199708722405
LOC283871	3.43337467923558
NDUFB3	8.18805951245696
DEFB4	3.74960718135595
FPR1	4.41729678522505
FMNL1	4.33861153609474
SEPT7	9.2548279458482
PTCD2	4.55780185905651
GNLY	5.3664292105872
GRAMD1C	6.2967246847867
ZNF165	5.84699596434553
TR2IT1	4.37465413876459
ARMCX3	8.4881995678549
NDE1	5.18394849965408
MAGEF1	7.8137037006328
ITGA10	3.78368499527755
ARHGDIB	8.67486637356141
FSHB	3.64707793865306
ANXA2	11.7571947589857
HLCS	3.62873910149281
MCF2L	6.23738897803038
AK1	6.27083981074561
FH	7.26418771899965
LGALS2	3.66031977699699
SYNPO2L	2.57790890210251
KIAA1045	3.18803354643383
C1orf183	4.45217511901315
MAGEA8	3.0293150335794
DGCR8	4.97393852346626
GSR	5.35798765059007
NEU2	3.32422230694357
HIST1H4B	3.2712958844806
CACNA1C	2.98323944678646
FAM20B	6.96760622688319
HES2	3.14862940983747
PDCD6	9.35079556230027
INTS7	6.07730356815744
AMPH	3.9795961490754
UCKL1	8.74484225299903
ASB4	3.04686471715412
C10orf97	5.67957319868031
ALDH1L1	3.61336457952198
CCL23	3.32927680844067
OBSL1	5.19503902394273
SLC12A7	8.25630012471309
THAP4	5.09971122275994
RBM4B	6.07332439360068
OGFRL1	5.25762393194840
KIAA0831	7.6045327562604
C12orf11	7.67033727066046
PPP1R15A	4.800450571168
KIAA0240	5.88876256887901
CD1B	3.34652928813321
FCGR2A	7.13589195955546
MDC1	5.33864757676496
MAN1A1	4.01872399891684
KRT9	3.20999676564078
HTR1A	3.21886325012661
OCEL1	7.34044479584892
ATP11B	6.57511656652203
NLGN4X	6.58244534645359
FBXO34	8.06123652838577
ALOX12	3.37117787821739
RB1CC1	7.45633423436376
PCDH12	4.4527791499911
RPE	5.54754966247167
EIF4E	7.66963606978781
CSDC2	3.80634724326791
ABHD5	6.04923186570538
TMBIM1	6.49663048401913
PET112L	5.11092005443293
P2RXL1	3.06538523492979
F2RL2	2.97954442898299
TRMT1	6.09481899499958
IMPG2	3.49046005245396
LRRC32	5.88017978848682
BGLAP	5.83007955609074
HTR4	3.38672189946005
MRAS	5.08841462317931
TRAF6	5.66710926758681
AXL	5.70509636431595
ATP2C2	5.47929193179892
LMNB1	4.9290816553848
TELO2	4.07473126245096
PNPLA3	3.63930460284201
CSNK1E	6.41347543842371
SRP14	9.80154624946435
KCNQ4	3.20127127618216
PIK3C2B	7.09851598357364
C15orf15	7.37526525382983
TUBB2B	2.91029888572571
USP15	6.5108094320042
C12orf41	7.99403623091015
CEND1	3.32855222011120
RNF31	5.34004254266123
TCEAL2	3.60363166450146
PTGER2	4.50166191420891
UBN1	6.54717319568344
SLC5A7	3.28095295627285
SLC31A1	6.13729950663169
ADAM29	3.67001303328945
ST7L	4.10516392311073
GFOD1	6.7221268973674
CTNNA1	8.29267998806733
HRBL	3.95218855326525
CBX4	3.77080420976
NTRK2	3.31792429162867
FOXN3	5.67238455115671
MFGE8	6.04394810461988
PFKFB2	4.08067881177075
TAS2R4	3.48236669065439
SH3TC2	3.21058395479475
IL10	3.74059676824551
PXMP4	5.22098565467726
RNF167	6.07444137442543
PRMT5	8.14975146024337
TSKU	5.31574647180242
ATPIF1	8.88559509709174
ETV3	3.35908544241887
PAK7	3.05927414705860
PDLIM1	9.10641964908393
CEP63	5.61163418565882
WDFY3	5.53017305255313
RNF126	4.40184849859232
DPM1	9.54934896723972
CLIC4	5.9077332937442
ACR	3.79116030454249
KLK7	9.7147601289997
ALOX5AP	8.5599809207141
LRP1	4.77741897302718
TNK1	4.76005494002289
TAS2R9	3.16242759533016
ZNF16	6.47897989976316
POLR1B	4.84677011058066
SLC8A2	3.81728475594609
OLFM4	2.84720065560821
TACC1	6.90575735825222
SAMHD1	6.38302605594314
ATP13A2	6.27966711090518
KRT4	3.55075512124359
PAX6	7.48961868049725
SCG2	4.64741637458283
SLC17A6	3.44561354695539
TUBB4	5.23788783317382
PADI4	3.04392725164151
FMO3	3.31281345098615
NLK	3.81355604606694
POU4F3	3.2212652490707
MDM2	3.49295654296962
CAPNS1	9.90253511381504
SDF4	7.25418798228349
ITGBL1	4.10626691709311
TAP2	4.64269295312207
OR2C1	3.27069283877468
KLHDC3	6.9626471708224
EFHD2	6.59994075629703
GALR3	3.69456597350509
NBEA	4.44391696079448
ABCA6	3.28375687990379
ABBA-1	3.87950042681734
GNAI1	4.56983614338425
CLDN3	7.88241739047663
AKT2	3.29858101358405
EGFR	4.91755054623498
VPS4B	7.9344234511346
RBM16	7.35518936170136
GALNT6	7.40110112015109
ZDHHC3	6.18234267124822
SLC25A4	7.08829588698734
CYB5B	6.83096348825549
NDRG1	9.06544013083185
SESN1	5.27779449712195
GBE1	8.2695025413327
MRPL46	6.87183155892412
CLASP1	7.3898244371498
FARP2	4.62108445334762
ACOT11	3.63045733376276
LDHAL6B	3.08949638704603
MAPKAPK3	6.01898252784382
NCAM2	3.20932440076586
AFAP1	5.41716052410135
PRKD2	7.19395632254134
OR2H2	3.43072804854512
ZFP36L1	7.39080344340483
DZIP1	5.87774629034037
GPR161	4.35866461364352
RNF146	4.85111908109547
NKX3-1	3.81248169531917
CCNB2	7.1463399551278
ZNF10	4.08641016627276
WDR74	6.07944978922457
FAM134A	7.5930646264896
PCNP	8.38889060658195
PURA	5.34573238751573
DNPEP	7.73445928220017
ERBB2	5.36481434985821
CREB1	6.30705527108548
NEO1	5.74245140705151
DDX3Y	3.31483642805552
RPS3A	12.8573046720071
MXRA7	10.5714597524058
LGALS3	11.7157104720277
GLT8D1	8.15400499218835
TMPRSS3	9.07434614779005
UPB1	3.30450562747958
LAT	4.33539348977983
CLDN14	3.56256525686138
DHX38	5.87854490999146
KCNA3	3.22528452908828
BTBD1	8.30442081702934
TARS2	6.73258388023137
SKIV2L2	7.81674384349904
ABCF1	8.71809227191768
CDT1	3.50307331339392
ZHX2	7.73336770606078
FCF1	5.20318338504004
LRRC49	4.32347978191744
GUCY1B2	3.25528190419703
CD28	3.22159095615594
SMARCA4	7.04243723539578
SEPT2	8.66439845463628
SOHLH2	3.18729709434388
MCOLN3	5.81957871856311
LRP8	7.03706277903636
TAGLN3	3.80121881767697
MASP2	3.63667152351201
GPATCH3	4.87500872981589
TTRAP	8.94157297487976
AGL	6.4125521452277
NFE2L3	4.68549384711466
PSD4	4.13967203282221
PALMD	6.9468850411513
CCNB1IP1	7.66551104081005
TMEM43	8.55935363231269
OBFC1	5.83213256065991
STAT5B	4.52157695816804
C14orf79	4.47951891151543
ENPEP	4.17094262687928
SSB	8.33595088154395
SCT	2.83860217701256
TIMM23	7.3417438467503
SKI	3.40257701514481
SLC22A13	3.10552491441889
AKAP3	3.37537490355475
OAS2	5.99453566491095
KIAA0423	6.79254983514926
SEC61G	10.2595898413975
CAPN11	2.95213975245729
TMEM50B	7.64642917597617
DEGS1	7.53539392574204
ARHGEF4	3.33546504967084
DBNDD1	4.53160622154313
TBL1XR1	6.63103058584831
FAIM	5.91787610014083
SP140	3.57843661484987
G6PD	4.9371593467089
NUDC	7.33248338107945
GABRP	3.36670893784096
SCARA3	5.92666192462233
TACSTD2	6.04072834108995
EIF3J	6.57515523849125
PPP2R2A	7.86940011838939
CPA3	3.75707478746431
PVALB	3.08712272064401
BCAT2	5.27044946816722
MFN1	6.91314726716652
F10	3.03054708670432
