Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F03_491272
TAOK3	5.01604295715082
STK25	6.6417992976117
SLC12A4	3.56472202542994
BRCA1	4.88589425107847
GBL	5.75882554459505
C14orf108	8.0140749714857
CDC25B	7.20308538213817
BMP3	3.04268737584234
MAP1LC3C	3.53035858769223
TMEM180	4.06698359257598
CRYGC	3.62119761077594
SLK	6.14839387782099
POU3F1	3.11299779704924
C20orf32	3.72834810229249
USP52	6.64979482513258
HIGD1B	3.65525140908872
BAZ1B	7.20669976075626
USP6NL	6.67444509458958
SLCO2B1	4.31921316917362
ABCD4	4.313707613241
DIMT1L	5.83312664288552
SLC25A46	7.76411664955689
LARP7	7.0338050832597
TEK	3.70699317241907
CD160	3.43649106983955
TERF2IP	7.07970270785117
PHF20	8.15486136354899
COL1A1	6.71653250809847
KIAA0090	6.43166758334086
GTPBP1	4.54196354998241
GRK5	4.08324979767161
AP1S2	5.7171171333024
RAB33B	4.42952129162926
CA11	5.25967043323187
ALDOC	5.3281530755751
NUDT1	5.22649318946264
ZNF212	5.93083765916734
ACBD3	7.15973247394925
ZNF83	7.27953237068686
PRDM2	5.43992635310947
GDPD5	4.72506841049454
PDCD4	6.74720906144623
CEP350	6.31917719110694
FOXP3	3.19549386478053
SMYD3	7.94551268919268
CST7	4.01723014260800
SELL	4.92178855694563
CIAO1	6.90231926235354
LGI2	3.71100669790587
WDR45	6.57352029934293
ANKRD6	7.71702088054364
LTBP4	8.42819453267053
PSCD3	3.27351618564741
PYY	3.01160690049783
KCNC1	3.4731898352131
SIRT6	4.39395926646396
CCL19	4.11951664198019
ARHGEF9	4.03096831055367
ABR	5.05095164100345
C10orf22	6.67013571166444
STK17A	4.66467112141176
FOXE1	3.56609562560858
GML	3.46142061777434
CNGA3	2.93333010613057
CD38	5.96297602916125
ZDHHC6	7.72599930445466
NEFH	7.97151680389126
PGBD5	3.93714174194173
CTDSP2	7.77012558268768
RMND5B	6.79536046381783
ZNF257	4.14098185086920
DUSP4	3.50513129799312
FLJ22167	5.78630383211866
EXOSC7	6.49372305516746
ROR2	3.57794266030110
FOXM1	5.38636142494563
ZBTB48	4.65595570528079
BUD31	8.02963350744728
MAOA	4.31161459804809
CCDC41	5.3591746080266
TNNT3	3.70392870166456
FBXO11	6.34129172836126
GYPC	5.08334443844101
PLIN	3.59746780933781
RFXAP	3.34472623005112
C6orf15	3.37291605946006
RNF4	8.70060597609592
F8A1	7.85325443660711
PPP1R3D	4.54050433790161
GRB2	7.07445084774351
TPM3	3.17016728554264
SYT13	4.05852276422732
EPB42	3.29639562182793
RP5-1077B9.4	5.9468561348051
EIF1	10.5747145475244
CETN3	7.83635235057324
FPGT	5.85041339721567
PRY	3.24640573276754
NTHL1	5.36542484035381
POLR2B	9.0128521173936
RPS28	12.0533817092917
GDF10	3.35587825532259
COQ9	7.60782029113036
P2RX3	2.81835904825774
GCC2	8.04376342015758
RARRES3	6.92474863505456
PLXNA1	5.81903837322396
WBP4	5.26026072811673
KIAA0100	7.16614683565745
PMF1	7.04214078452195
HS2ST1	6.44192949360898
CRELD2	6.77662107860918
C8G	2.99267475162958
CD82	5.55453674365261
PMM1	4.46920184716125
CBLL1	4.94168517081261
LIM2	3.14614368020502
VAX2	3.80754104441738
SETDB1	5.93184256519328
LRAP	7.5005113767425
GCLM	6.63403207823754
CPEB3	4.01530478785234
PPM1A	5.6139391560251
INTS1	4.3778552410815
MMP16	3.4617860463543
CAMTA1	6.07331000903896
SAMSN1	5.60228905323056
DRD3	2.70653606651137
GMPPA	5.31235868287595
C11orf73	6.40671287140262
AIPL1	3.75511822073419
PTP4A2	9.86270810257792
IL24	3.14923047832824
BDKRB1	3.11011511199693
HPCA	3.39751444076536
MLF1	7.56720514923777
SEC14L1	6.23456530107506
CHFR	6.20609399225949
EMILIN1	3.18899714636056
THADA	7.01485343219303
TAF12	5.71523045524328
NDUFS4	7.77466060047735
ID1	9.68589705245112
PIK3CB	3.50113317949892
COL18A1	8.04074021191073
PDZD3	3.20390072488886
TBC1D17	4.73953465241084
COX8A	9.39629185109498
CDCA4	5.72106569816132
C2orf44	4.85613806224788
C9orf16	7.07977268393857
ERBB2IP	8.66526672936262
EMX2	9.3532824024655
FUS	6.70245754144452
NIPSNAP3B	3.87852517205737
TF	3.10878269677107
CXorf56	5.05129442072993
CLCN4	3.8175884604885
PWP2	6.20832605779608
MMP15	4.44723876504493
MTMR14	6.08760317226822
NPR1	6.74942448102016
DNAL4	5.66029485700995
ELAC2	5.03661097053115
ASS1	10.3108570965881
IPP	5.5257892506706
TMEM59	9.12553660049567
POLR2J	8.61629475154394
SEC23IP	6.40315860123515
RGS4	3.84209066296119
UQCRC1	9.43884970895915
SNX6	7.42972572246673
DDX18	7.34045715646379
POLG	4.38868319631567
ADAM23	3.69172350166597
ZNHIT2	4.3637020644917
TFR2	3.68571444251542
NCDN	4.00081892089893
RAG1	3.48001579840633
POMT1	4.57590873095244
CYP1A1	3.19502369985886
SNAPC1	4.85684294637841
GNA11	5.16491229588016
CCDC52	3.12413141130549
CAPN1	6.51314470029706
DDHD2	6.57012507816685
UPF3A	7.30462329546256
LAGE3	6.26784081554032
GNRHR	3.10364926940833
UNC13B	6.62968056427776
TTLL4	6.19452617965929
PPBP	2.89015032975634
HTR3A	5.38554489344439
SDC2	5.72881557690534
ANKRD49	7.3045255411975
BTF3	10.3190218272369
COX7A2	10.8351425430169
SARS	8.51780368695926
C13orf18	3.75803244992112
CACNB1	3.93165206288359
QKI	6.74655214641473
SETMAR	5.61277953976212
LAMB4	3.23760035613783
MAN2B1	7.82527054038992
EML3	5.17760643389512
ACADL	3.24415417175887
OFD1	8.21826168148885
CGA	3.52348610223640
EIF3EIP	10.6890045041687
PEX16	5.24326421535051
GNG12	8.027480671523
HABP4	4.80999357143985
CNTN2	3.47795264150421
ASNSD1	7.84937092847587
FUT4	4.21438908882687
DBH	3.28097121608617
CD53	7.60100483424233
HIST1H2BJ	3.26053123513375
TFAP2B	3.20420007107163
ACF	3.73323445984626
TMEM11	6.64791059876411
CDH8	3.29354994911235
C3orf32	3.54926152923924
AGPS	4.99853482397604
C4orf18	3.18030239986108
PCCB	6.96467956258252
IPO13	5.09727136259961
PECI	7.04057518202279
UNG	8.65475521483652
C6orf105	4.17682629866528
GSTP1	8.58794823817582
SUV420H1	7.95146366032922
ARHGAP15	3.94150169503806
LTBR	6.95921045666989
TDRKH	3.61561201461266
PSG4	3.30480040597622
SLC9A3R1	6.97075803583769
NBPF3	10.5965585393550
SLC9A3	3.21796316895254
OSBP	6.59141756687782
PRR5	5.47293385337669
CHMP7	5.38987549678482
ADRA1A	3.00643103880373
ASAH1	7.28928721318908
FKBP4	7.32949772726372
ZNF350	4.91894292131643
DOM3Z	6.12278755996298
GIPR	3.51421284137953
AHI1	5.939664935487
BST1	4.15935707714111
NCR2	3.52897161748166
NADSYN1	3.93805116019861
UBE2W	6.10931673524748
RGS14	3.95061453994079
KRT15	4.93654386072322
SCN11A	3.98406254357952
GFI1	3.75524518173482
FHL1	5.55428659893079
SMC6	6.78284777775048
GATA1	3.40056886528282
OSGEP	4.70078903875815
ARMC6	5.82983526707224
HK3	3.35417175143397
PSMD5	7.20243998031177
RSU1	7.4041384810851
RPL4	11.7245038610153
MAD2L1	7.23230571164079
RBPMS	5.47419585223348
EIF4A3	9.21101638941035
E4F1	4.79066528139788
DLEC1	3.58785452674049
PRPF3	5.92981968468123
EMR1	3.23862675526036
CHMP2B	7.70614333291807
CAMSAP1	4.68186034795806
RPS21	9.6017953801678
XCR1	3.13369960416242
ARID5A	4.53439693151697
RBM6	6.22574802496617
UBE2N	8.18890315389923
KLF4	3.96734017179805
MGC4172	5.1611740257786
LMO4	6.7570444622941
KLKB1	3.21737616552705
HDAC3	7.38683304952634
HP	3.78417652674702
SCHIP1	6.3141532416675
BTK	4.36529200188061
KRCC1	9.14089715593204
PRND	3.22135258354758
C6orf27	3.51162888880087
PIGL	3.59117213802851
CLCA1	3.63668490827756
C1orf112	5.61375979403225
OLFML2A	6.01183446902048
HUS1	4.34563616141146
SFRS6	7.24164106845501
CXCR7	6.80980089759638
UIMC1	6.72585830482137
FXYD2	3.38037809404053
GOT2	8.50550472127683
ZNF667	4.5853659156122
TFEC	4.72074619474208
ATP7B	7.44660111328103
RAB38	6.18072594947714
POLD2	7.36383357931661
PPM1H	6.88154464744902
DCX	3.27486381437533
NFYC	5.90204843626344
ZNF228	6.54759990553133
KIN	7.17927996605049
PLSCR4	5.99995425188954
HIST1H4I	3.9602085285289
PPARGC1A	3.17387092078429
HIG2	7.88128464490913
KCNK10	4.06735918779398
EXOC1	8.60108556369325
OR6A2	3.68008926933568
ETFA	7.77564172508508
PDAP1	5.10803145532052
C19orf6	3.40282900820058
POLRMT	4.14100540235306
ZNF146	9.53019603734081
MIA2	3.15294146951203
LY6G6E	3.24694017628711
EIF4E2	7.8575097094168
NENF	5.12076500412229
HOXB5	3.59167756175872
ZNF324	4.76048606223724
CUGBP1	4.42490540355522
ENTPD7	4.44735581808917
TTC13	6.60522674721307
GJB5	3.19473461507447
PRSS22	4.05757567255766
CYP3A5	3.35160301562233
MBOAT5	4.59415759710247
CUL4B	4.8104315045923
CENPJ	3.79321819657597
KIAA0664	6.4648571813149
PITX1	3.33844247293390
PDGFRB	5.20216583253624
RDX	6.80284715017355
CELSR3	5.42025927714453
JUND	6.66952199918821
ITSN1	5.54614615051712
CHRNB1	4.63725049470001
EHBP1L1	3.64672316554761
C19orf2	9.1427751863619
FETUB	3.04290425157821
CAMK2B	3.23964441332001
DCTN1	6.61371146587229
TNKS2	6.806920477613
MRTO4	7.66800416426154
C1QBP	6.47355043729764
TTC3	8.21201510022115
NDUFB8	8.52750242011836
CADPS2	5.9963058165299
EDG2	4.56841379659555
MYF5	2.72602207522686
SEMA3G	4.07022693437101
IL23A	3.88662967902647
GJA9	3.59430706114283
R3HDM2	8.01839767368697
C5	4.75681964945998
SLC2A10	7.0597388806252
TRIM45	5.16319144026858
TSP50	5.38501634964706
PAQR3	5.50620066387836
ANKRD26	3.83971318737028
TCP1	9.80185969725285
TMED7	6.99070429344795
CMA1	2.76556655268615
PTCRA	3.93833469740143
HCRTR1	3.44345162101971
FST	5.4439457866912
PAWR	4.15394223550318
LDLR	3.93252890418851
ASTN2	3.66161295779853
SCRN1	7.90158525461057
GPATCH8	7.11404683001465
KIF4A	5.68107097936087
TANC2	4.01956239435213
ZMYM5	3.73368928772588
PGM1	8.94949688928515
ZNF586	4.76575278365399
POLR3G	3.84903842052640
CPD	6.10842108402412
SNCAIP	7.22689237341688
DCT	3.53808968157968
HLA-DOA	3.35550380683568
TANK	5.89075754258981
RCAN1	4.14394646991852
UPK1B	3.64804219500683
DNAJB4	6.30640037670088
UGT1A8	3.23419645411076
LIMD2	3.60008099950496
HIST1H4L	3.68677898530312
PECR	4.84828070734056
HSPA2	5.68517064549042
SERP1	9.27346595944672
TACR2	4.29753805835047
NUP85	7.39605766443215
CD177	3.44953293776909
GPR135	2.98190544011286
PIGG	7.62446383084106
LGR5	6.53798959513149
JAK2	4.0217999151009
DPYSL4	3.17722166654904
TM9SF4	7.06934863776456
PTHR1	3.48188354340269
SIRPG	3.26145192846457
ZNF264	5.86374750302714
BICD1	6.68242950625672
RAB5A	7.64511999747697
FLJ13224	2.94759529508273
METTL5	9.31399249372883
HERC6	7.27369701394573
CASP1	6.10879545604174
USP9Y	2.78477800289692
LRP1B	3.26730620099888
XAF1	7.45221999642742
PLA2G4C	3.71176998964781
APOA2	3.13169041538225
SPAG6	3.04678613376054
KALRN	3.60779388332373
SECTM1	5.6308688854025
THOC7	9.07450899295393
IFNAR1	4.91405778548144
TCTA	5.87777783180312
NY-REN-7	3.69640428791415
TALDO1	9.21096215643853
B2M	12.1982513821377
LPPR4	3.52510986651889
SQLE	6.5333804730263
SEPHS1	7.75624712940422
EIF5A	6.07210446551816
FAM49A	4.15353285891252
YTHDC2	4.64124817289885
EHD2	4.62403303953016
NCF1	3.97835173608617
SPG7	6.31369695853265
ZNF614	3.53223308287328
HOXA5	3.89985022384576
NUP133	8.23156310465467
FGF12	5.52732845014528
SLMO2	8.54180927207078
INPP5B	4.44440351025343
PPID	7.0654016710477
SNTA1	4.26828612877441
IL20RA	3.77296852064729
UBE2J1	6.45579827590144
CACNG2	3.06605452655302
GCM1	3.17949684208074
ELF1	7.84915126988566
TLR5	4.78164276294582
TCFL5	7.38684896498879
C1orf107	6.73825351314152
C19orf22	6.74600414681865
SAFB2	6.32738748845513
MAP3K7IP1	3.86897125195675
NCK2	8.5033426881599
OXA1L	7.71200991194652
KIAA0652	6.39181324535246
KLRG1	3.83220259567761
FRAG1	6.64630094875738
ZSCAN12	3.02833979678779
PSMD12	7.47961561376347
E2F4	5.33549776158172
CLEC4M	3.51232767176047
KIAA0999	5.56488468499301
CLDN10	7.56748010482564
MGC13053	4.23231669191692
TAC1	3.0318966899419
GYPA	3.3597558595331
HPCAL4	3.57954520798045
TRAIP	4.55004005804989
MEX3D	4.43205655987958
KIAA0232	7.18612482123366
ERCC8	5.63314590325649
NFAT5	4.74834407120813
GPX4	8.63500298648301
CSPG4LYP1	2.91641882066159
KIAA0368	5.62415578520147
FBXO3	5.9955700698923
DVL1	6.74343834100302
CMKLR1	3.68502024970034
GPR157	3.15074406118177
TYMS	9.3675671232137
OR52A1	3.09221048279987
PEF1	7.24584092378696
ZNF750	3.11024114787752
ALG9	5.40946137851172
MCM5	6.39194667882647
SDK2	3.60738427472255
BAIAP3	3.70436658036794
RABGGTB	7.24106434996345
KCNK7	3.13381983456873
PTP4A3	7.2622323711562
ANKRD40	4.66896449130287
CALCOCO2	7.16077592721295
TMSL8	9.20510042257493
SNCA	5.00852471008595
ZNF551	3.88446074567091
HBQ1	3.6299902109421
ARHGAP26	4.55656218433205
GEMIN6	7.14235452550386
HRAS	5.5884149883529
KLRC4	2.69597884841842
BSDC1	6.24892256958576
DSC1	3.57328151596994
RNF43	5.87448500277172
NDUFAF1	6.41817328821678
MAP2K4	5.53120438746829
FOLR2	4.58267802456901
LYZL6	3.75198702477108
EPB41L3	3.84727005856983
TEKT2	4.21675577361141
CDKN2B	3.39306163722432
WSB1	6.58263082587287
ZNF480	3.53905288070041
MAP3K6	4.49192366099649
PROS1	7.91871941281203
PSMB8	8.56563542521837
HN1	7.1748277216656
MAS1	3.33968964669173
APOL1	4.98466591331217
CSHL1	3.2563824843163
ZBTB7C	3.12620551258706
AHCTF1	6.40990751999012
SAE2	10.7016677335745
ITGA2	4.37227485058373
AP2S1	9.15849535840535
P15RS	8.1055659958358
MME	3.86415458807616
VAT1	7.89844953161439
MAST4	4.93027524486275
TUFM	9.24293188424102
KRT33B	3.32675081136686
THEG	3.81369822134302
KCTD2	5.6137184342185
WDR26	8.88864478728496
MFI2	3.36695433816665
KRT34	3.13885704874147
NR4A3	3.44515001740594
SGSM3	4.34150810050133
ARSA	3.80080522769141
TOMM22	5.37808366695088
SOCS3	3.52730494230550
UNKL	4.39989134362034
POP4	9.3721884841279
BHLHB3	7.88857799676175
MALL	4.44295931025868
SOX15	5.42187786157263
CCNA2	5.57685232066294
PARK2	3.23401338445520
GPR124	4.4386577335793
TMEM132A	4.73144862161836
CGRRF1	5.56024326013369
RUVBL2	8.1120541445797
MCAT	6.135288125498
WNT10B	3.38188456987067
ISCA1	6.4522042832059
RPAP1	4.52392035329087
C12orf48	4.98779805642511
RAI16	5.23400928998007
RPL27	9.44644134076987
EPN1	3.63665636871021
MAGI1	3.57981287420254
GBX2	3.15385690676389
SLC35A1	8.11084727284445
GAL	3.77768514075411
SLC14A2	3.66865433498221
RDH11	6.5092103264553
ZNF518	4.92046980313716
PCYT1B	3.26026790783291
AUH	6.39083138276639
EIF3H	11.0758990435519
KIF1B	8.46924271960029
MBD2	4.73021844033301
AMOTL2	7.67869318763204
C6orf120	7.28537512472561
PIGT	8.65104917218706
PSRC1	6.83845627953973
PLA2G10	3.67087545189164
ALAS1	7.83686757177397
FOXO1	6.41705142865119
C17orf62	7.27136513806961
KIF5C	7.17621683352588
DUSP10	4.57964820666535
CRLF3	7.7102616080116
CLCNKB	3.58697535670098
PSMA5	9.34247160764501
FARS2	6.26966133294319
CCDC28A	6.65487974363189
AMPD3	4.36589214766168
PIAS1	7.08132056553625
ADCYAP1R1	3.48129786135813
TMEM134	6.58012075552206
CDH20	3.06253632951106
FBXO7	7.82240939564045
FLJ14213	3.86593635903508
ZNF3	5.71833814876389
LRRFIP1	7.42049522234821
TMEM49	8.06386539999218
CNOT2	8.00916433585416
CBX2	3.0585742887966
ZC3H14	6.61429309453394
ALDH5A1	6.47834057238015
HNT	3.20277922958534
SERPINA4	3.10044547294586
FLJ20920	5.64944971034148
CRTAP	5.28448652199851
DDX50	8.68336453913236
STYXL1	7.38526352788769
TK2	4.73212911781396
BLVRB	7.73659857090419
STMN1	8.49059507199924
GUCA2A	3.08493957261304
DPP6	2.95195546785381
GALNT10	4.21846006427327
STK39	6.17365319731103
MMP24	5.66028332184837
CKS2	8.92056702518443
RHO	3.46373838371612
BANF1	9.47588183083468
CR1	2.95522455546306
RPS6KA2	5.33595932934668
HMBS	6.78386430730102
C20orf112	3.78999931670469
SLC25A24	7.92492646344375
MRPL22	8.61198992783106
SLC25A15	6.01269511761982
GADD45B	4.01329574969377
TDP1	5.89863727322331
ZNF287	4.04235623937417
DAAM2	4.77569155238917
C11orf57	6.41721320124128
RFK	6.33718632407254
ZFYVE9	4.16755351465223
TCTN3	7.50065092890937
STCH	6.49231922394609
LOC283871	3.48615803491446
NDUFB3	8.3837927403371
DEFB4	3.55741941042103
FPR1	3.58303937071685
FMNL1	4.05071123162093
SEPT7	10.0113081409960
PTCD2	5.23148400349256
GNLY	3.58771663743182
GRAMD1C	5.42438121957817
ZNF165	5.24390250645162
TR2IT1	3.83218549778698
ARMCX3	7.04364395492306
NDE1	5.77259930268005
MAGEF1	7.75453646197771
ITGA10	3.94586074301246
ARHGDIB	7.60801799576172
FSHB	3.60482387279317
ANXA2	10.9452549431068
HLCS	3.87132247138497
MCF2L	3.77118366217112
AK1	5.04092528376547
FH	6.55596686482905
LGALS2	3.56518333089326
SYNPO2L	2.61676464680426
KIAA1045	3.4889501067647
C1orf183	4.66819757954488
MAGEA8	2.95056328315769
DGCR8	5.07198421568842
GSR	4.32783343377443
NEU2	3.31995651507701
HIST1H4B	3.45027440453198
CACNA1C	3.05424526342194
FAM20B	6.96469093034926
HES2	3.18058134046040
PDCD6	8.8809477388954
INTS7	6.34191510167463
AMPH	4.11698273504157
UCKL1	6.34033422475897
ASB4	2.9501210287819
C10orf97	5.78235759316874
ALDH1L1	4.32590037361607
CCL23	3.25311473228329
OBSL1	5.84766308783056
SLC12A7	7.30189692267822
THAP4	6.25544572646533
RBM4B	6.00891874079129
OGFRL1	4.16185798191641
KIAA0831	6.3319891385436
C12orf11	7.7854225340971
PPP1R15A	4.70683123145184
KIAA0240	6.66204539095163
CD1B	3.17520170431645
FCGR2A	6.10785064590001
MDC1	6.43777556196178
MAN1A1	4.02555172303534
KRT9	3.39628453333715
HTR1A	3.36104112719791
OCEL1	5.81441045237472
ATP11B	6.09602840239292
NLGN4X	6.70962130100407
FBXO34	7.42650394274258
ALOX12	5.54181706905325
RB1CC1	7.69427328380741
PCDH12	4.37974085475905
RPE	5.13803582128739
EIF4E	6.3497365190394
CSDC2	4.04605570280111
ABHD5	4.51435011128647
TMBIM1	6.25035408386053
PET112L	5.07355420021671
P2RXL1	3.25888845929153
F2RL2	3.13396607265228
TRMT1	4.98154289452298
IMPG2	4.18927833282629
LRRC32	5.65901933659326
BGLAP	5.30083556059425
HTR4	3.32590860606153
MRAS	4.86867195853828
TRAF6	5.32072288754804
AXL	7.00280351518528
ATP2C2	3.42057373368225
LMNB1	7.47031616926024
TELO2	4.46581871607946
PNPLA3	3.81995344966198
CSNK1E	6.54202768977174
SRP14	10.2619409558261
KCNQ4	3.11340150829493
PIK3C2B	6.80772586551218
C15orf15	7.79940989364444
TUBB2B	5.20456204021683
USP15	5.94001583705716
C12orf41	8.03169565065153
CEND1	3.58747366843196
RNF31	5.33210048766604
TCEAL2	8.88395069069824
PTGER2	3.94485108403788
UBN1	6.87293521815055
SLC5A7	3.29628134240851
SLC31A1	5.20676071106988
ADAM29	3.46910692918856
ST7L	4.51770362471040
GFOD1	5.0241114356227
CTNNA1	9.52078794744782
HRBL	3.52546453396737
CBX4	3.62304433294473
NTRK2	3.75690035814329
FOXN3	5.47377510219387
MFGE8	5.09193118621653
PFKFB2	3.69526185614396
TAS2R4	3.44917963439718
SH3TC2	3.17275527451553
IL10	3.63375455582638
PXMP4	6.07297569104036
RNF167	6.46500819926558
PRMT5	7.37729633192123
TSKU	5.38649641609746
ATPIF1	8.07342213943737
ETV3	3.14579924097829
PAK7	3.33663608286904
PDLIM1	9.59365839803227
CEP63	4.85646798823524
WDFY3	4.91020334858322
RNF126	4.85910070129768
DPM1	9.65009788360183
CLIC4	6.36647630247194
ACR	3.76151329114621
KLK7	8.66514938443516
ALOX5AP	6.40375581300703
LRP1	5.08161411295857
TNK1	4.56892470450627
TAS2R9	3.00776027427778
ZNF16	5.95881340582175
POLR1B	5.82200796582056
SLC8A2	3.88855941748515
OLFM4	2.89498119248808
TACC1	4.87337661452992
SAMHD1	7.81849060895472
ATP13A2	5.01166780503714
KRT4	4.5993839606611
PAX6	5.20768686872777
SCG2	3.43040750247468
SLC17A6	3.71820862957688
TUBB4	3.53887651002952
PADI4	2.92958656853873
FMO3	3.05882660050126
NLK	4.5165677380783
POU4F3	3.22717552717073
MDM2	3.50939314004138
CAPNS1	10.7908422368875
SDF4	7.50325508620974
ITGBL1	3.14579146838635
TAP2	4.41739234064202
OR2C1	3.18795655140854
KLHDC3	7.87996692073183
EFHD2	5.70178161690667
GALR3	3.61873409566831
NBEA	5.70367940613313
ABCA6	3.21474747351421
ABBA-1	3.84716289364121
GNAI1	6.53127626651422
CLDN3	7.80894954807536
AKT2	3.83228450818461
EGFR	4.17675174621531
VPS4B	7.81871449787342
RBM16	9.05888752518219
GALNT6	5.90329355806915
ZDHHC3	5.6796858331339
SLC25A4	5.89537808090877
CYB5B	6.05788003877548
NDRG1	7.51219177690629
SESN1	6.10078070332353
GBE1	7.81193055377962
MRPL46	6.0414459322204
CLASP1	7.05248480232163
FARP2	4.58652806894466
ACOT11	4.31225965071557
LDHAL6B	2.90748649559923
MAPKAPK3	5.60060474861507
NCAM2	2.94048656018835
AFAP1	4.16257465001475
PRKD2	6.94034066319784
OR2H2	3.30500046457827
ZFP36L1	7.3205851798698
DZIP1	5.86141040126771
GPR161	4.78781868545032
RNF146	6.16599462620784
NKX3-1	3.89908388012125
CCNB2	7.62261937277359
ZNF10	4.10064293146266
WDR74	5.75701983534458
FAM134A	7.96135872185021
PCNP	9.1155987114322
PURA	5.42000953928814
DNPEP	7.85210674480594
ERBB2	5.72114968388599
CREB1	6.61562806555661
NEO1	6.52495473185104
DDX3Y	3.34099915357137
RPS3A	12.7601474502519
MXRA7	9.23666781290212
LGALS3	10.5448225002909
GLT8D1	7.81721174802219
TMPRSS3	7.6893932919689
UPB1	3.07296637153151
LAT	3.65087403670859
CLDN14	3.40105814062928
DHX38	4.93324878109315
KCNA3	3.5035890856206
BTBD1	8.15951522379899
TARS2	5.81895453528547
SKIV2L2	7.80291428387174
ABCF1	8.83780287797713
CDT1	3.92348445258311
ZHX2	7.35944515504237
FCF1	4.76245098062065
LRRC49	5.8641218025169
GUCY1B2	3.65086636925379
CD28	3.24027892049225
SMARCA4	7.25049981727715
SEPT2	9.5260018658675
SOHLH2	5.14579364471632
MCOLN3	4.70643077886313
LRP8	5.11445469610432
TAGLN3	3.65607118097514
MASP2	3.33711294347379
GPATCH3	4.84918687956866
TTRAP	8.92523450853675
AGL	8.07261872719634
NFE2L3	5.81191948373689
PSD4	4.1914100364893
PALMD	6.80964155925742
CCNB1IP1	8.3838245064279
TMEM43	7.22002724546865
OBFC1	5.55095469788449
STAT5B	4.72637856251151
C14orf79	4.38652036057737
ENPEP	3.7172068936754
SSB	8.60481618282432
SCT	2.85370665312609
TIMM23	6.86539252431988
SKI	3.47297548759103
SLC22A13	3.05043208732040
AKAP3	3.52383399200637
OAS2	6.88932292150054
KIAA0423	5.8487433665341
SEC61G	9.32138728007964
CAPN11	2.96874614607358
TMEM50B	7.25334286472252
DEGS1	7.41760480642041
ARHGEF4	3.60369821337533
DBNDD1	4.63560022902806
TBL1XR1	6.65077830013664
FAIM	5.37597511131726
SP140	3.44110252647191
G6PD	4.48507100032648
NUDC	8.2508340232487
GABRP	3.73596768094905
SCARA3	4.98112362842038
TACSTD2	5.46634673322883
EIF3J	6.92798832072679
PPP2R2A	7.63573760190993
CPA3	3.74859723211193
PVALB	3.05034207210962
BCAT2	6.21877192244004
MFN1	7.24820989942152
F10	2.79388029664545
