Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E10_516300
SYT13	3.39449605834770
EPB42	3.44566822604321
RP5-1077B9.4	5.11642741286287
EIF1	10.1286745221232
CETN3	6.81310653129503
FPGT	5.28743776233679
PRY	3.20128324315025
NTHL1	5.0016291313883
POLR2B	8.32602289499277
RPS28	11.4782536612257
GDF10	2.97538435809576
COQ9	7.66632695588211
P2RX3	3.04783982729751
GCC2	6.94871183530209
RARRES3	8.19713163565983
PLXNA1	5.81784624688752
WBP4	4.33651241651924
KIAA0100	6.01048644663527
PMF1	6.98640463318632
HS2ST1	5.41041757831574
CRELD2	6.86563313181441
C8G	2.86687347841169
CD82	5.45653878635521
PMM1	4.74602855235167
CBLL1	4.60396143614767
LIM2	3.36792685983125
VAX2	3.44023629895653
SETDB1	6.43297178997383
LRAP	3.60534567711823
GCLM	7.10525793663189
CPEB3	3.73937869289631
PPM1A	5.30338625747996
INTS1	4.26251641576518
MMP16	3.17617269246895
CAMTA1	5.0470944491369
SAMSN1	6.78654473626184
DRD3	2.76899022808379
GMPPA	4.80528709386553
C11orf73	5.72749569224052
AIPL1	3.79096181867248
PTP4A2	9.7304890023126
IL24	3.43531825183781
BDKRB1	3.3023126018901
HPCA	3.30629843115551
MLF1	6.27166477115406
SEC14L1	5.55461882757634
CHFR	6.30480653205149
EMILIN1	4.03840864809296
THADA	5.78034372013333
TAF12	6.25716178807299
NDUFS4	8.64025310171136
ID1	5.23452480999972
PIK3CB	4.43151749781863
COL18A1	7.18054598264033
PDZD3	3.25228977794885
TBC1D17	4.50260700629596
COX8A	10.1790869068071
CDCA4	5.9476497783371
C2orf44	5.09606766337203
C9orf16	7.07213538528298
ERBB2IP	7.8672286775271
EMX2	2.76007372688311
FUS	5.9745573440708
NIPSNAP3B	3.73658990074712
TF	3.41507946243536
CXorf56	5.23599769059801
CLCN4	3.7395654508763
PWP2	6.57065564527129
MMP15	4.57909653128474
MTMR14	6.53799978176194
NPR1	7.30690888419147
DNAL4	5.06131696584085
ELAC2	4.62719876855985
ASS1	10.3473283173268
IPP	5.28464663795597
TMEM59	10.0779451953814
POLR2J	8.8369398806233
SEC23IP	5.13172777592762
RGS4	4.87313335150242
UQCRC1	9.66761530700883
SNX6	7.78136021383774
DDX18	7.4205773314806
POLG	4.85387452063378
ADAM23	4.34152574548063
ZNHIT2	4.21449121826486
TFR2	3.4379308378952
NCDN	4.05236124741173
RAG1	3.31843371928589
POMT1	4.97640364878817
CYP1A1	3.24873803004348
SNAPC1	4.99215374965385
GNA11	5.52677024434723
CCDC52	3.03007925278651
CAPN1	7.32088398884716
DDHD2	5.84350677824393
UPF3A	6.37809941456286
LAGE3	5.87403118362565
GNRHR	3.10346646918694
UNC13B	5.34238452360923
TTLL4	4.3002416666721
PPBP	2.99525054311768
HTR3A	3.72873027201169
SDC2	5.11163334260777
ANKRD49	6.64147266118707
BTF3	10.3721654964923
COX7A2	10.6631231918825
SARS	8.56335631064483
C13orf18	3.84134224939186
CACNB1	3.74274949033807
QKI	6.14710972288251
SETMAR	5.95671592933446
LAMB4	3.37099184320871
MAN2B1	7.54778191901381
EML3	5.38514817453303
ACADL	3.23785458153021
OFD1	7.54540193083125
CGA	3.46533896305745
EIF3EIP	10.1332107416478
PEX16	5.00705995559534
GNG12	8.47444121247053
HABP4	5.32039801406282
CNTN2	3.20811183519723
ASNSD1	7.65719914768487
FUT4	4.08961453960573
DBH	3.49838579302267
CD53	9.38028930444864
HIST1H2BJ	3.89472720798725
TFAP2B	3.21098771305185
ACF	3.5254952406255
TMEM11	5.88683468345547
CDH8	3.21975952107851
C3orf32	3.42543387928187
AGPS	4.51077925610446
C4orf18	3.28060597590154
PCCB	7.75867267319825
IPO13	5.03192310055332
PECI	7.71303026466826
UNG	7.46713883222582
C6orf105	3.62554242044059
GSTP1	8.64704762708428
SUV420H1	6.88074161596788
ARHGAP15	5.46400610150122
LTBR	5.44848310257297
TDRKH	4.05486444418221
PSG4	3.46512481617256
SLC9A3R1	6.16118017790838
NBPF3	9.14245923478285
SLC9A3	3.45757000355629
OSBP	6.09734033096806
PRR5	4.24812359654658
CHMP7	5.94205831845375
ADRA1A	3.03167983549367
ASAH1	7.30523111706512
FKBP4	5.87538677558774
ZNF350	4.72691390766221
DOM3Z	5.97806268533235
GIPR	3.47366475572645
AHI1	4.13156906542371
BST1	4.71992217131513
NCR2	3.65088236132765
NADSYN1	5.86630877037089
UBE2W	6.01034831370772
RGS14	4.34729397993676
KRT15	3.75227027991785
SCN11A	3.84894064880102
GFI1	3.91198548342579
FHL1	4.15254836457275
SMC6	6.59741006607635
GATA1	3.74184785679855
OSGEP	5.50585988047164
ARMC6	4.6446660694914
HK3	4.38040134755448
PSMD5	7.00470413106858
RSU1	8.9792309289132
RPL4	11.5204612637058
MAD2L1	7.46320941088883
RBPMS	6.25546330347525
EIF4A3	9.0351017933878
E4F1	5.07603756709463
DLEC1	3.35438929467467
PRPF3	6.7738831057971
EMR1	3.49594100612241
CHMP2B	7.32161863051357
CAMSAP1	4.06123834157454
RPS21	8.99046038287297
XCR1	3.35281516696021
ARID5A	4.36074529824827
RBM6	6.15241777000626
UBE2N	7.80468357448634
KLF4	5.18739375906884
MGC4172	4.13055563813209
LMO4	6.86317863891708
KLKB1	3.33097457767425
HDAC3	6.97971231628406
HP	4.06588546647486
SCHIP1	5.65673067781922
BTK	5.04367799351161
KRCC1	8.83409254657985
PRND	2.77163484379403
C6orf27	3.50846167282294
PIGL	3.85803678759286
CLCA1	3.76228602147266
C1orf112	4.57636970335974
OLFML2A	4.25909369303333
HUS1	5.13842727509812
SFRS6	7.29128369779234
CXCR7	5.35411820143707
UIMC1	6.77660541739769
FXYD2	3.59527956620921
GOT2	7.58363819995972
ZNF667	3.65611974785851
TFEC	6.58209533983816
ATP7B	3.91021478775074
RAB38	3.42329560065945
POLD2	7.36912444674608
PPM1H	4.01037921975103
DCX	3.24229912461877
NFYC	5.8276374188866
ZNF228	4.07573521291427
KIN	6.29809697804549
PLSCR4	6.36411768525743
HIST1H4I	4.06335064157294
PPARGC1A	3.09397842891408
HIG2	6.68876744685944
KCNK10	4.12332907170345
EXOC1	7.94963972619922
OR6A2	3.67366761430642
ETFA	8.0813093490846
PDAP1	4.96022099232415
C19orf6	3.47286111452975
POLRMT	4.26832554051508
ZNF146	7.8706329993324
MIA2	3.24414792785361
LY6G6E	3.15416079008799
EIF4E2	7.6977584262836
NENF	5.11533597306137
HOXB5	3.79501774823359
ZNF324	4.61777324365714
CUGBP1	3.50286627319776
ENTPD7	3.83647553888313
TTC13	5.68937078886521
GJB5	3.24733417802873
PRSS22	4.1907093620519
CYP3A5	3.18429000563588
MBOAT5	4.44757299696297
CUL4B	5.48936069699983
CENPJ	3.34871019195577
KIAA0664	5.91839213826199
PITX1	3.93468035024246
PDGFRB	5.55716099863791
RDX	5.78314402722187
CELSR3	4.36473862141418
JUND	5.96433364002695
ITSN1	5.16932897756486
CHRNB1	4.58784319857219
EHBP1L1	4.07579216411997
C19orf2	7.3661379538175
FETUB	3.16208656131964
CAMK2B	3.15891010746471
DCTN1	6.71323787821422
TNKS2	6.70548094570256
MRTO4	7.46113055695774
C1QBP	6.48530419832861
TTC3	7.79902484536748
NDUFB8	8.59999283849713
CADPS2	5.17992852273752
EDG2	4.46032415133975
MYF5	3.3158407053781
SEMA3G	3.64174782118082
IL23A	4.05008943484868
GJA9	3.37558927319876
R3HDM2	6.78179522042717
C5	4.08795596274102
SLC2A10	4.9908174927203
TRIM45	4.54502018816493
TSP50	3.89742450221362
PAQR3	4.67391277116049
ANKRD26	3.17947193640659
TCP1	8.08117685831094
TMED7	6.3671671624743
CMA1	3.03429539081884
PTCRA	4.09433175830263
HCRTR1	3.50004594319508
FST	4.28378697116431
PAWR	3.84143631422782
LDLR	4.81344429214069
ASTN2	3.67114700539129
SCRN1	7.62108613064703
GPATCH8	6.0947072269763
KIF4A	6.25999907488233
TANC2	3.51125065227078
ZMYM5	3.73669992530404
PGM1	8.87667974567047
ZNF586	5.73916769837248
POLR3G	3.72519065708769
CPD	5.21441858704133
SNCAIP	3.99180708877589
DCT	3.45251285955437
HLA-DOA	3.76933141261291
TANK	6.31569866179903
RCAN1	4.96416642173358
UPK1B	4.61530667593681
DNAJB4	5.24367999368961
UGT1A8	3.06244097258471
LIMD2	4.04962224666529
HIST1H4L	3.50335518495747
PECR	4.21741817622621
HSPA2	5.56928615010776
SERP1	8.86196728317938
TACR2	3.04617330284695
NUP85	7.08351600973461
CD177	3.25148963415563
GPR135	3.20791217312994
PIGG	6.7198792557583
LGR5	3.296125173908
JAK2	4.29266707085036
DPYSL4	3.28695504768632
TM9SF4	6.75496628080612
PTHR1	3.33302797193655
SIRPG	3.59622946003724
ZNF264	5.76576269641567
BICD1	5.68786922029784
RAB5A	7.46181851331597
FLJ13224	3.21345283720713
METTL5	8.90755975101474
HERC6	6.49746936154235
CASP1	7.41034278277038
USP9Y	2.95840013749157
LRP1B	2.92271922372376
XAF1	7.95457866036656
PLA2G4C	4.27525665943337
APOA2	2.96858726018353
SPAG6	3.02241827450159
KALRN	3.29187890183132
SECTM1	5.75450343289502
THOC7	9.4992805938481
IFNAR1	4.40319735663639
TCTA	6.61046088663722
NY-REN-7	3.36444849260065
TALDO1	9.70681626916995
B2M	12.1155452151117
LPPR4	4.29462733898885
SQLE	6.26700251686908
SEPHS1	7.20495853474963
EIF5A	6.90517213085845
FAM49A	5.30415827688987
YTHDC2	4.31249731648093
EHD2	5.58729693799993
NCF1	4.53764071885190
SPG7	6.05961710057882
ZNF614	3.50400923513065
HOXA5	4.14372932017289
NUP133	7.34296295066354
FGF12	3.70997082399425
SLMO2	7.44739025106701
INPP5B	4.81754269419734
PPID	6.7392934952088
SNTA1	4.45684317922007
IL20RA	3.34751986170784
UBE2J1	6.27451408659528
CACNG2	3.24711639632464
GCM1	3.24890650472834
ELF1	6.78085661095561
TLR5	5.24109272571539
TCFL5	6.70897092505047
C1orf107	5.84109774811553
C19orf22	6.78230809556383
SAFB2	6.1953634957401
MAP3K7IP1	3.92993270807403
NCK2	7.72834644136664
OXA1L	7.57552147413259
KIAA0652	5.75118811723885
KLRG1	3.82382882382104
FRAG1	5.94240568515543
ZSCAN12	3.00301617233782
PSMD12	6.81132412340774
E2F4	5.24841405177837
CLEC4M	3.56819794567881
KIAA0999	4.93183327957775
CLDN10	4.63333063261513
MGC13053	4.35921134533561
TAC1	2.77424606253347
GYPA	3.34117022538553
HPCAL4	3.29442205033473
TRAIP	4.19498553917793
MEX3D	4.60015020836183
KIAA0232	6.96468352809272
ERCC8	4.65855439923938
NFAT5	4.84534101953239
GPX4	9.57971253395705
CSPG4LYP1	3.62908030957286
KIAA0368	6.33557708488552
FBXO3	5.78282528669282
DVL1	5.54610410179418
CMKLR1	3.91836238234841
GPR157	3.44710164449769
TYMS	8.82868185784828
OR52A1	3.17592243280658
PEF1	7.58277930706978
ZNF750	3.05141292223187
ALG9	5.90522107723173
MCM5	5.73866306142239
SDK2	3.03928187804839
BAIAP3	3.88608242382519
RABGGTB	6.28037574213555
KCNK7	3.30079353663835
PTP4A3	5.88009643927058
ANKRD40	4.05794182950356
CALCOCO2	7.72155973526422
TMSL8	4.21226511529255
SNCA	4.13444496522313
ZNF551	3.89034936043682
HBQ1	3.30917073066273
ARHGAP26	5.05096143584024
GEMIN6	6.33960823871873
HRAS	5.58628272322206
KLRC4	3.01269562904747
BSDC1	6.61818562794405
DSC1	3.73514300953884
RNF43	4.69073058304565
NDUFAF1	6.08250739092012
MAP2K4	5.16069607891959
FOLR2	6.2209962787791
LYZL6	3.43133615021553
EPB41L3	4.91912619610183
TEKT2	4.57379197427228
CDKN2B	3.58896688572149
WSB1	6.1528582472587
ZNF480	3.46832759544855
MAP3K6	5.24564177408611
PROS1	4.99658959785713
PSMB8	9.02079805421354
HN1	8.0174235223623
MAS1	2.88853870130962
APOL1	5.46484845867314
CSHL1	3.36993874409120
ZBTB7C	3.14856610856810
AHCTF1	5.5717664128977
SAE2	7.86411953490024
ITGA2	4.30610912434359
AP2S1	8.84339262382172
P15RS	4.36031651313963
MME	3.72161741057787
VAT1	7.4572683946089
MAST4	5.80622293050577
TUFM	9.19738544304777
KRT33B	3.41909878025711
THEG	3.66030421565817
KCTD2	4.76023376070365
WDR26	8.54468762790243
MFI2	3.21100673163306
KRT34	3.10844501356122
NR4A3	3.80775976154864
SGSM3	4.5232218988045
ARSA	4.54334800498694
TOMM22	5.5596482911347
SOCS3	3.92013247361001
UNKL	4.02124840151956
POP4	8.45694993334501
BHLHB3	8.54817175298038
MALL	3.67369640137273
SOX15	3.75458243638647
CCNA2	5.8702511654068
PARK2	3.44737675545568
GPR124	4.48099094540175
TMEM132A	4.96384277239591
CGRRF1	5.57465438513175
RUVBL2	8.05362001703806
MCAT	5.35402226393471
WNT10B	3.56009255785853
ISCA1	7.48461678263585
RPAP1	3.71677572087008
C12orf48	4.89524132763364
RAI16	5.61792868603323
RPL27	8.87343791672623
EPN1	3.67876678412597
MAGI1	3.10654952245986
GBX2	3.36504511679238
SLC35A1	7.18194476274254
GAL	3.89141604943409
SLC14A2	3.51811452036227
RDH11	6.62091425322907
ZNF518	4.2084128394133
PCYT1B	3.34590844707739
AUH	7.11674768901841
EIF3H	10.7584220876348
KIF1B	7.09488888587607
MBD2	4.81929473111075
AMOTL2	8.37272599804453
C6orf120	6.01942716391664
PIGT	7.82375779812168
PSRC1	5.56373078938306
PLA2G10	3.90339810490939
ALAS1	7.35312568672945
FOXO1	5.48190841884794
C17orf62	7.06341664228694
KIF5C	3.8217743711644
DUSP10	5.60486322669804
CRLF3	7.37863221773992
CLCNKB	3.7409417490105
PSMA5	9.33660108146454
FARS2	6.60472706666596
CCDC28A	6.35753884998267
AMPD3	4.9209193320668
PIAS1	7.05001418324756
ADCYAP1R1	3.29868770052859
TMEM134	7.0061099698595
CDH20	3.07382008296004
FBXO7	7.5927142219717
FLJ14213	3.82215213156823
ZNF3	5.68740195555585
LRRFIP1	7.43715467212602
TMEM49	8.64315565133107
CNOT2	7.6917270153971
CBX2	2.83333398694507
ZC3H14	6.2248862243773
ALDH5A1	6.03362749673389
HNT	4.00560176432409
SERPINA4	3.32302368981738
FLJ20920	6.11862239203279
CRTAP	6.03731569649065
DDX50	8.31812653924847
STYXL1	7.65521406120162
TK2	4.52501497102217
BLVRB	7.27526902293582
STMN1	7.52120491620224
GUCA2A	3.25632805839213
DPP6	3.32110303021516
GALNT10	4.90204273024002
STK39	5.24536642936956
MMP24	4.37550509349425
CKS2	9.69413871589502
RHO	3.74151893387034
BANF1	9.49554387338529
CR1	3.10985105423412
RPS6KA2	4.99530938138711
HMBS	5.6937238786257
C20orf112	3.40555219866821
SLC25A24	7.86724008544658
MRPL22	8.50904017905392
SLC25A15	4.38083397952312
GADD45B	5.81730105533904
TDP1	5.35406801332907
ZNF287	3.44155874675087
DAAM2	4.44844151170612
C11orf57	5.18592814024432
RFK	7.01399952087962
ZFYVE9	3.85830585156911
TCTN3	6.73686050893944
STCH	6.20317606493139
LOC283871	3.47629862914513
NDUFB3	8.26192144954861
DEFB4	3.47636303605953
FPR1	4.46686534900321
FMNL1	4.70647841746959
SEPT7	9.8038025992844
PTCD2	4.55168491303957
GNLY	9.0072509386471
GRAMD1C	5.7925083315373
ZNF165	5.81283419012463
TR2IT1	3.83331613027278
ARMCX3	7.22606919277169
NDE1	5.23817014958507
MAGEF1	5.90432407567956
ITGA10	3.53459510321983
ARHGDIB	9.58594487504818
FSHB	3.89773404444327
ANXA2	11.6779818478863
HLCS	4.03766809797142
MCF2L	4.27532970203822
AK1	5.34310219963228
FH	6.78870648576906
LGALS2	3.9955235772801
SYNPO2L	2.83840347582931
KIAA1045	3.43564037910716
C1orf183	4.57007538179758
MAGEA8	2.99488348308035
DGCR8	4.7361887457941
GSR	6.16524683460909
NEU2	3.17920781868783
HIST1H4B	3.64417150270371
CACNA1C	3.05334093782013
FAM20B	5.93885091692032
HES2	3.16433905885118
PDCD6	8.74597102436345
INTS7	5.56926679338562
AMPH	3.72788120304538
UCKL1	6.4951922660181
ASB4	3.09784744463181
C10orf97	5.51788536528292
ALDH1L1	4.43154861283768
CCL23	3.51487980250674
OBSL1	5.02589467809988
SLC12A7	7.28283773459119
THAP4	6.15295291606351
RBM4B	5.45259693673836
OGFRL1	4.81935476880778
KIAA0831	6.04263227519623
C12orf11	7.83552289134728
PPP1R15A	4.92961961517873
KIAA0240	6.38675346958036
CD1B	4.21510917687509
FCGR2A	7.23005342850303
MDC1	5.04033186644914
MAN1A1	3.87803865420636
KRT9	3.2226220244728
HTR1A	3.08565285350863
OCEL1	5.35143277211463
ATP11B	5.22077418926336
NLGN4X	4.89810950489106
FBXO34	6.62155379746335
ALOX12	3.56465504947198
RB1CC1	6.61431668734744
PCDH12	4.81691509092666
RPE	4.50117898978194
EIF4E	6.60953283184587
CSDC2	3.66987002145166
ABHD5	5.07542055369736
TMBIM1	6.3022084143556
PET112L	5.03593626352401
P2RXL1	3.28094701116747
F2RL2	3.28179620526170
TRMT1	4.98626851573706
IMPG2	3.38641813329356
LRRC32	4.74553913229297
BGLAP	4.75748533567401
HTR4	3.27703591380028
MRAS	4.90474531790771
TRAF6	4.65605513717351
AXL	5.5919659209399
ATP2C2	3.31222640762731
LMNB1	5.34835225036859
TELO2	4.11117627374090
PNPLA3	3.56067941484217
CSNK1E	6.32264047749519
SRP14	10.2544914921740
KCNQ4	3.30580320433386
PIK3C2B	5.21149548258322
C15orf15	8.06683138957662
TUBB2B	3.1430840602878
USP15	5.68632504745512
C12orf41	7.12345222185635
CEND1	3.84700084056102
RNF31	4.68398930635162
TCEAL2	4.38937899973508
PTGER2	4.79800964784678
UBN1	6.0488846054525
SLC5A7	3.23693840152322
SLC31A1	5.42552326296554
ADAM29	3.44939641296203
ST7L	4.12734985596339
GFOD1	6.26766596609692
CTNNA1	9.5292515731038
HRBL	3.77020524792208
CBX4	3.45261943189543
NTRK2	3.39525209618371
FOXN3	5.30176842846198
MFGE8	7.78589502067092
PFKFB2	3.80039398788456
TAS2R4	3.61825397373434
SH3TC2	2.95715235789470
IL10	3.8770905958986
PXMP4	6.0344816270661
RNF167	6.46080994817391
PRMT5	7.00177892322986
TSKU	5.12994139318052
ATPIF1	8.8411474772914
ETV3	3.30684826760563
PAK7	3.31338309364366
PDLIM1	9.1082103274262
CEP63	6.47198176245517
WDFY3	4.55285586545346
RNF126	4.85962141712623
DPM1	9.08142963691735
CLIC4	6.60167015047799
ACR	3.72794547944434
KLK7	9.09892890583468
ALOX5AP	10.1073379367549
LRP1	5.30370857461434
TNK1	5.43324285779555
TAS2R9	3.23194141190291
ZNF16	5.58442134181913
POLR1B	4.99753424257289
SLC8A2	3.58030722417711
OLFM4	2.7683723384752
TACC1	5.18467062293101
SAMHD1	7.06182025742727
ATP13A2	5.17058067959824
KRT4	3.30291122056565
PAX6	3.52751065274536
SCG2	3.93047693796923
SLC17A6	3.57417056981706
TUBB4	3.93801821636584
PADI4	3.04964368215146
FMO3	3.31212085574489
NLK	3.81294608921438
POU4F3	3.37729209492828
MDM2	3.49518213865154
CAPNS1	10.3154127359641
SDF4	6.83564981245611
ITGBL1	3.27695784761494
TAP2	4.45510317664206
OR2C1	3.70968197939025
KLHDC3	7.43480241864568
EFHD2	6.97565181998812
GALR3	3.47068046881141
NBEA	3.27321750611961
ABCA6	3.20050697968551
ABBA-1	3.75667297811322
GNAI1	4.32482961819138
CLDN3	8.44406791107493
AKT2	3.13040182645126
EGFR	4.73751659014068
VPS4B	8.03626434840185
RBM16	6.85467523864391
GALNT6	5.35562867860003
ZDHHC3	5.18445512869121
SLC25A4	6.48466139963531
CYB5B	5.87136317867657
NDRG1	9.24898928748482
SESN1	5.8520155645912
GBE1	7.47960266294545
MRPL46	6.08845085680134
CLASP1	5.86319282070874
FARP2	3.9084912098152
ACOT11	3.72473865718023
LDHAL6B	2.96326723606141
MAPKAPK3	6.10498307375392
NCAM2	3.07335757562217
AFAP1	4.26608092660281
PRKD2	6.2324547434582
OR2H2	3.19162268736006
ZFP36L1	7.14218903194999
DZIP1	3.62724341806483
GPR161	3.92849063469258
RNF146	4.37654327583618
NKX3-1	3.80484474113194
CCNB2	7.9772037468239
ZNF10	4.07972142271865
WDR74	5.45593808309239
FAM134A	6.9264441333489
PCNP	8.83480471425052
PURA	5.19734299492153
DNPEP	7.12813469871245
ERBB2	5.08436415189153
CREB1	5.62588527689658
NEO1	5.67986051188419
DDX3Y	3.23602616617811
RPS3A	12.0087348162064
MXRA7	8.54179639514383
LGALS3	10.7438547388419
GLT8D1	7.39776784172922
TMPRSS3	7.18309089671648
UPB1	3.16691744647191
LAT	4.40619059986718
CLDN14	3.61309171042821
DHX38	4.79008256667272
KCNA3	3.01536723809108
BTBD1	8.04901327936288
TARS2	6.36453772811714
SKIV2L2	7.68671701539038
ABCF1	8.11473697296721
CDT1	3.35125307130673
ZHX2	4.88031694913585
FCF1	4.74167455934931
LRRC49	4.69228207744955
GUCY1B2	3.68529439470607
CD28	3.40575200525807
SMARCA4	6.07685293845988
SEPT2	8.74445796355188
SOHLH2	3.03040277831093
MCOLN3	3.51071045269288
LRP8	5.44156191268404
TAGLN3	3.8789193183219
MASP2	3.65259642833124
GPATCH3	4.1858275973299
TTRAP	9.35232002843718
AGL	6.38566864004824
NFE2L3	4.99027928419002
PSD4	3.74630498284389
PALMD	5.88980982620139
CCNB1IP1	7.23777844988116
TMEM43	7.26601427935092
OBFC1	6.40950941720227
STAT5B	4.4753756008437
C14orf79	4.39605831790765
ENPEP	4.73898830815292
SSB	8.07651895126181
SCT	3.15845236682046
TIMM23	7.10428344820118
SKI	3.5663009895661
SLC22A13	3.07248527231326
AKAP3	3.79205042177575
OAS2	6.38444044577144
KIAA0423	5.19372431675653
SEC61G	10.0275419220089
CAPN11	3.17653932668143
TMEM50B	6.68344443019855
DEGS1	7.12323164932767
ARHGEF4	3.32509473883699
DBNDD1	4.21845607323427
TBL1XR1	5.15962316010316
FAIM	6.59679748147448
SP140	4.11879346199016
G6PD	4.85421704678911
NUDC	7.60163229610646
GABRP	5.57958099941859
SCARA3	5.6652819119276
TACSTD2	6.22701463447568
EIF3J	6.61361907590735
PPP2R2A	7.6613035004745
CPA3	3.35407850857378
PVALB	3.73575412141294
BCAT2	5.17922179277454
MFN1	5.74887552476226
