Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A07_471874
MGC4172	4.08025526378085
LMO4	7.20323059137922
KLKB1	3.1584744020939
HDAC3	6.71656735994947
HP	3.61475937426842
SCHIP1	7.20889800579028
BTK	4.46351277389607
KRCC1	7.4702365944941
PRND	2.87172789484272
C6orf27	3.43242644289399
PIGL	3.53457076364421
CLCA1	3.63163646814134
C1orf112	5.43120580051597
OLFML2A	6.79357552824254
HUS1	5.20561011891953
SFRS6	7.94701252550284
CXCR7	9.24007783653626
UIMC1	6.1801554714845
FXYD2	3.45337300544346
GOT2	7.67141731994029
ZNF667	3.53526149185221
TFEC	5.54045242814967
ATP7B	5.95737353405798
RAB38	4.79259669903658
POLD2	7.01332301422896
PPM1H	5.67753007952766
DCX	3.13545738734363
NFYC	5.8172495212997
ZNF228	4.90689866730502
KIN	6.06858313333637
PLSCR4	6.09522041881441
HIST1H4I	3.66360783115767
PPARGC1A	3.86574195364534
HIG2	6.72271019832475
KCNK10	4.11218287527815
EXOC1	7.10949162216638
OR6A2	3.70782113680476
ETFA	8.69345377692866
PDAP1	5.11734331826144
C19orf6	3.42815593172051
POLRMT	4.09318090440678
ZNF146	7.85869256685199
MIA2	3.26539643005282
LY6G6E	3.11831219680208
EIF4E2	8.5284566146996
NENF	4.84228962439184
HOXB5	5.56953984983878
ZNF324	3.88816185653023
CUGBP1	4.17316914801315
ENTPD7	5.05900507447693
TTC13	5.60329864766352
GJB5	3.21406397558597
PRSS22	3.94739437587182
CYP3A5	3.44234229321102
MBOAT5	4.85981020483933
CUL4B	6.13641871848544
CENPJ	3.93579460974448
KIAA0664	5.83646272932999
PITX1	3.85006338347789
PDGFRB	6.66584648144579
RDX	7.23443095988885
CELSR3	3.81259959483419
JUND	6.16907691596806
ITSN1	5.07508705099868
CHRNB1	4.4283126298257
EHBP1L1	4.01656586076101
C19orf2	8.55979577298974
FETUB	2.97980309810918
CAMK2B	2.94935786796063
DCTN1	6.50874055967531
TNKS2	7.5571682455512
MRTO4	7.41779342405763
C1QBP	6.21941079943336
TTC3	8.24137237891149
NDUFB8	9.12914935566483
CADPS2	5.55133240914784
EDG2	5.15969167467971
MYF5	2.91253378358619
SEMA3G	3.56724484635831
IL23A	4.18219549578650
GJA9	3.53909726589615
R3HDM2	7.03432965068864
C5	3.89854871020134
SLC2A10	7.32649943575334
TRIM45	4.27554568188016
TSP50	3.95366699494171
PAQR3	4.9244579747872
ANKRD26	3.19838538756092
TCP1	8.3849562935575
TMED7	7.5061887971523
CMA1	2.78188614704231
PTCRA	4.07893176983993
HCRTR1	3.50911232496927
FST	4.23317991924142
PAWR	3.89287823013239
LDLR	5.25619860859323
ASTN2	3.61305820254823
SCRN1	8.1989415119388
GPATCH8	6.34594322340427
KIF4A	6.84852466298699
TANC2	3.91329849700583
ZMYM5	4.18978294319015
PGM1	8.63162003928607
ZNF586	4.20381561263904
POLR3G	3.31970987804622
CPD	6.40632647353988
SNCAIP	4.352859338637
DCT	3.19529695492631
HLA-DOA	3.58617905154206
TANK	6.28296651238794
RCAN1	5.46574723651728
UPK1B	4.91098631035473
DNAJB4	5.38063320158259
UGT1A8	2.86820198591234
LIMD2	4.02855445603579
HIST1H4L	3.50449084955818
PECR	4.75238891605325
HSPA2	5.08607951868558
SERP1	9.5096522775719
TACR2	3.24748847450775
NUP85	6.69571925596416
CD177	3.17625518948558
GPR135	3.09716943128138
PIGG	7.14204954759302
LGR5	3.69220671906705
JAK2	3.98597088769893
DPYSL4	3.30156345580212
TM9SF4	6.64233368419678
PTHR1	3.22085815935227
SIRPG	3.72167612647621
ZNF264	5.4726570048601
BICD1	5.91789903908838
RAB5A	7.59873212556245
FLJ13224	3.00849410623469
METTL5	9.32814280100807
HERC6	4.56506348471021
CASP1	6.35489300265913
USP9Y	2.66631319310646
LRP1B	2.75156571517349
XAF1	6.35185706299068
PLA2G4C	4.9803061752762
APOA2	3.10738774712823
SPAG6	2.87975860137615
KALRN	3.30080037783087
SECTM1	5.30009458674708
THOC7	8.73664749438537
IFNAR1	4.4268329054903
TCTA	5.87125336977296
NY-REN-7	3.09262698765056
TALDO1	9.69360531658791
B2M	12.1048888823964
LPPR4	6.32257584249363
SQLE	7.77661385037884
SEPHS1	7.29723213476462
EIF5A	7.05473132370049
FAM49A	4.61572975480014
YTHDC2	4.34119126853296
EHD2	5.23256131079866
NCF1	3.91039084797585
SPG7	6.15389848969663
ZNF614	3.43119916792676
HOXA5	4.85307116812726
NUP133	7.58267090466995
FGF12	3.74947696114464
SLMO2	8.46617369537164
INPP5B	4.31602197025656
PPID	6.66460884551935
SNTA1	4.53100670162438
IL20RA	4.11506731130667
UBE2J1	6.24284163157511
CACNG2	3.03948537717986
GCM1	3.15569298800573
ELF1	7.62884565427177
TLR5	4.46157499329198
TCFL5	6.74072542525275
C1orf107	5.56680521526617
C19orf22	7.11276003316253
SAFB2	5.63954231042034
MAP3K7IP1	3.8071628783621
NCK2	8.09055747366722
OXA1L	7.7196587060443
KIAA0652	6.39628231186761
KLRG1	3.40564970358658
FRAG1	6.87438509412704
ZSCAN12	2.94857077784025
PSMD12	7.02011540072079
E2F4	4.80970788696023
CLEC4M	3.46035402625389
KIAA0999	5.13995254067451
CLDN10	6.32655319788622
MGC13053	3.96656961057953
TAC1	2.66562662160067
GYPA	3.24855071636178
HPCAL4	2.97954861550126
TRAIP	3.78662968127527
MEX3D	4.82831732973887
KIAA0232	6.80719049727394
ERCC8	5.37887784689603
NFAT5	4.73576465555486
GPX4	10.025838932333
CSPG4LYP1	3.19271737333781
KIAA0368	5.46327889563068
FBXO3	7.34268142873762
DVL1	5.77164602582526
CMKLR1	3.75902565560524
GPR157	3.3772804431335
TYMS	8.91694339590012
OR52A1	2.98782242501764
PEF1	7.11821744563588
ZNF750	4.13957149252439
ALG9	6.16986461515891
MCM5	5.96219492334368
SDK2	3.34429495962963
BAIAP3	3.74192807052836
RABGGTB	6.17831562727695
KCNK7	3.18681548667358
PTP4A3	6.13028429636221
ANKRD40	3.9449478382798
CALCOCO2	7.68440095875879
TMSL8	4.57782168016453
SNCA	4.49199654565959
ZNF551	4.0514270289052
HBQ1	3.29408124032652
ARHGAP26	4.0702736198757
GEMIN6	6.54876418358889
HRAS	5.71351615309673
KLRC4	2.68026314796653
BSDC1	6.08748080826716
DSC1	3.67902246247285
RNF43	4.79006675253226
NDUFAF1	6.32091661999625
MAP2K4	5.70172071106176
FOLR2	5.72714259776465
LYZL6	3.59621546709941
EPB41L3	5.17982907909494
TEKT2	3.42835748887384
CDKN2B	3.26321489033589
WSB1	6.79126276703083
ZNF480	3.28487054458095
MAP3K6	4.05977386161063
PROS1	6.69116726596356
PSMB8	7.7394912862328
HN1	8.3002411079923
MAS1	3.00309580343052
APOL1	7.26504983795433
CSHL1	3.24348882607819
ZBTB7C	2.88122124759744
AHCTF1	6.10967812359647
SAE2	8.90885884355138
ITGA2	4.02287624173082
AP2S1	8.51999970434039
P15RS	7.03451067708139
MME	3.55044454856459
VAT1	7.6178483332695
MAST4	4.71232852167829
TUFM	8.77417003925613
KRT33B	3.25739474895983
THEG	3.76126928649636
KCTD2	5.26612826430436
WDR26	8.92280640610766
MFI2	3.07990009679506
KRT34	2.88974773062616
NR4A3	3.49072236806618
SGSM3	4.50796965122411
ARSA	3.87911560302462
TOMM22	6.45419899642203
SOCS3	3.75255970636873
UNKL	4.25255572026381
POP4	9.73949643667845
BHLHB3	6.2725557512887
MALL	4.18881941548929
SOX15	3.47955961605776
CCNA2	5.70024581451629
PARK2	3.22244514533999
GPR124	5.54946589553084
TMEM132A	5.58293098785686
CGRRF1	6.05588595025216
RUVBL2	7.59577365277971
MCAT	6.22219851015096
WNT10B	3.43377376366467
ISCA1	6.45732576528641
RPAP1	4.67949813995326
C12orf48	5.3367660028355
RAI16	5.07544438402748
RPL27	9.18495946183937
EPN1	3.55799030012207
MAGI1	2.82425607017761
GBX2	3.11748616294149
SLC35A1	7.4068346859405
GAL	3.59321557181296
SLC14A2	3.59587925449683
RDH11	7.95133043174793
ZNF518	4.23405739932903
PCYT1B	3.15761971080403
AUH	6.66631091735925
EIF3H	10.5978597886088
KIF1B	6.66791345471003
MBD2	4.53820030159908
AMOTL2	8.46221867105113
C6orf120	6.18941694482665
PIGT	8.13848680427702
PSRC1	5.91940292873986
PLA2G10	3.9227468940417
ALAS1	7.61306742291496
FOXO1	7.61658316804057
C17orf62	6.8384317534665
KIF5C	3.73211690050211
DUSP10	6.99298448011148
CRLF3	7.39145299198428
CLCNKB	3.4824070687249
PSMA5	8.56176549665479
FARS2	6.06983684660234
CCDC28A	6.6364814685652
AMPD3	4.82879485835482
PIAS1	7.36039234008801
ADCYAP1R1	3.29453549555859
TMEM134	7.04336277213952
CDH20	2.96712025452581
FBXO7	8.16415642212942
FLJ14213	4.0261470274429
ZNF3	5.48857102493651
LRRFIP1	7.41216588666542
TMEM49	9.1912949630337
CNOT2	7.76781862753805
CBX2	2.89055513578430
ZC3H14	7.05014508196293
ALDH5A1	5.08189655126769
HNT	6.58995979211056
SERPINA4	3.08169325976412
FLJ20920	6.03940019888172
CRTAP	5.70152729680956
DDX50	8.45792852053445
STYXL1	6.9284540380168
TK2	4.62597967072467
BLVRB	6.79351301895358
STMN1	7.69281820044326
GUCA2A	3.19452076925475
DPP6	3.0805374802783
GALNT10	5.1106333660926
STK39	4.8996984072743
MMP24	4.26765896596398
CKS2	9.04960297107244
RHO	3.5893524939029
BANF1	9.78289545763315
CR1	2.88878077400872
RPS6KA2	5.70533096482748
HMBS	7.22060520124738
C20orf112	3.57140987051695
SLC25A24	7.41165101600627
MRPL22	7.80064854581861
SLC25A15	6.40676658003848
GADD45B	5.99178469001
TDP1	6.69459498417297
ZNF287	3.47761635858169
DAAM2	5.81267773222709
C11orf57	6.47335373390197
RFK	6.31710921956522
ZFYVE9	3.67815641061271
TCTN3	7.14411394087382
STCH	6.97809324311783
LOC283871	3.51345449082835
NDUFB3	7.98152172942688
DEFB4	3.56112359733254
FPR1	4.39475155974401
FMNL1	4.31958337409302
SEPT7	10.2498587982947
PTCD2	3.86636641146923
GNLY	3.72347472003238
GRAMD1C	4.03286296985631
ZNF165	3.93995353450215
TR2IT1	4.72350825885947
ARMCX3	8.02334438621939
NDE1	5.7632494528428
MAGEF1	7.35926631547419
ITGA10	3.63789278679835
ARHGDIB	9.09836353704823
FSHB	3.62608965904727
ANXA2	11.7636527778302
HLCS	3.95183117579913
MCF2L	4.7662986933294
AK1	5.95294364424699
FH	6.6436351544989
LGALS2	3.66856810249201
SYNPO2L	2.70547229744000
KIAA1045	3.37369490357843
C1orf183	4.30143911850812
MAGEA8	2.85344767633241
DGCR8	4.54052869582019
GSR	5.43337951882735
NEU2	3.38143178886800
HIST1H4B	3.63330202661524
CACNA1C	3.17368293039474
FAM20B	6.43914846978784
HES2	3.07666312318902
PDCD6	8.84565179529913
INTS7	6.29638287788035
AMPH	4.21949529204185
UCKL1	7.30011567890135
ASB4	2.89820353929341
C10orf97	5.44728669739662
ALDH1L1	3.86403553608844
CCL23	3.20818404025245
OBSL1	5.02226976371037
SLC12A7	7.16136057744988
THAP4	6.06336051718359
RBM4B	6.0885577730333
OGFRL1	4.46131431887892
KIAA0831	6.19588910534909
C12orf11	7.32070760264428
PPP1R15A	4.70319494639883
KIAA0240	5.94599751285992
CD1B	3.31436943461721
FCGR2A	7.31761879706395
MDC1	5.98856715960432
MAN1A1	4.71007732544894
KRT9	3.35578646664178
HTR1A	3.21712392768581
OCEL1	5.49481128165219
ATP11B	5.87232797184755
NLGN4X	4.7967361557201
FBXO34	7.12656458601841
ALOX12	3.26044150249369
RB1CC1	7.60347976764724
PCDH12	4.57128510037524
RPE	5.75668895899072
EIF4E	7.38785036524305
CSDC2	3.71881065407538
ABHD5	4.77430347957561
TMBIM1	7.42642114644794
PET112L	4.66369294927854
P2RXL1	3.06717649132014
F2RL2	2.94300534700734
TRMT1	4.32187402252863
IMPG2	3.81756386982596
LRRC32	5.66808003982785
BGLAP	4.44311504130886
HTR4	3.24339904409651
MRAS	5.11495614819421
TRAF6	5.05659554725771
AXL	5.93876963334779
ATP2C2	3.64562787113296
LMNB1	6.51275287846133
TELO2	4.32216045913161
PNPLA3	3.76111677531531
CSNK1E	6.28241796074654
SRP14	10.5782896441838
KCNQ4	3.11544917074579
PIK3C2B	6.38652707022298
C15orf15	9.11600598039033
TUBB2B	6.34885996077802
USP15	5.89446568487122
C12orf41	7.48332880932083
CEND1	3.43897924301317
RNF31	4.3527408262069
TCEAL2	4.01541675393384
PTGER2	4.74988251799368
UBN1	6.32071916961338
SLC5A7	3.01479351313294
SLC31A1	5.96912966739371
ADAM29	3.44096026060446
ST7L	4.25629623699323
GFOD1	5.41683463008985
CTNNA1	9.0774659168697
HRBL	3.53376958433525
CBX4	3.56940842758958
NTRK2	3.49252973904278
FOXN3	5.77050682669955
MFGE8	6.07195983729013
PFKFB2	3.87986253116738
TAS2R4	3.23197143203916
SH3TC2	3.04989157951708
IL10	3.60129348925768
PXMP4	5.8178838084338
RNF167	5.98763726542923
PRMT5	7.65257246863765
TSKU	6.21852037196307
ATPIF1	7.99962958781374
ETV3	3.07918396530120
PAK7	3.00691413430961
PDLIM1	9.79363743953522
CEP63	5.89755237068454
WDFY3	4.9110243588983
RNF126	4.52687158960473
DPM1	9.05231099319306
CLIC4	7.75483735879475
ACR	3.58675298979963
KLK7	8.22859457281545
ALOX5AP	8.12462493705839
LRP1	5.62265813254191
TNK1	4.31330710814661
TAS2R9	3.18131258259749
ZNF16	5.87411732360257
POLR1B	5.09489162346822
SLC8A2	3.51416202411904
OLFM4	2.77791826053131
TACC1	5.65031606820253
SAMHD1	6.66506456912759
ATP13A2	5.23417671528922
KRT4	3.38453451348457
PAX6	3.41364910341311
SCG2	3.74751630481505
SLC17A6	3.28996623796407
TUBB4	4.0465926538587
PADI4	3.01543240807352
FMO3	3.56748555930298
NLK	5.46506214821585
POU4F3	3.07177886797849
MDM2	3.37942874006522
CAPNS1	9.13172259574171
SDF4	6.99585641064964
ITGBL1	6.97905269023601
TAP2	3.64842999935395
OR2C1	3.33141818559579
KLHDC3	7.22836205245367
EFHD2	5.87028945683631
GALR3	3.54103089755049
NBEA	4.05247750541291
ABCA6	3.63414898962849
ABBA-1	3.71656662733664
GNAI1	5.27003120824505
CLDN3	7.8134822620463
AKT2	3.2396401891332
EGFR	3.92213030981843
VPS4B	7.58567433325608
RBM16	8.16638592381703
GALNT6	6.30293687209349
ZDHHC3	5.40352049453412
SLC25A4	6.31164064957757
CYB5B	6.71782031593938
NDRG1	7.69863091475094
SESN1	5.38142492345599
GBE1	7.61422658319224
MRPL46	6.3001550687214
CLASP1	5.8866656778292
FARP2	4.3166123048139
ACOT11	3.63453589322789
LDHAL6B	2.89679838322445
MAPKAPK3	5.35619846205188
NCAM2	3.0015947732686
AFAP1	4.96477270513218
PRKD2	5.74908725323493
OR2H2	3.17609019073466
ZFP36L1	7.81770740702213
DZIP1	4.695798890518
GPR161	3.87478037293585
RNF146	5.07661762251911
NKX3-1	3.65290294601374
CCNB2	8.60324260906273
ZNF10	3.74365466923652
WDR74	5.75094859373188
FAM134A	7.37288949752488
PCNP	9.3567990442945
PURA	5.140972960474
DNPEP	7.16650974364853
ERBB2	5.19846767331349
CREB1	6.53959428681764
NEO1	6.77644377573147
DDX3Y	3.16628232381260
RPS3A	12.3179223600686
MXRA7	9.58852604807717
LGALS3	10.4253247673369
GLT8D1	7.31978304683798
TMPRSS3	7.17140222557744
UPB1	3.18861374539709
LAT	4.10376354779764
CLDN14	3.42613983389502
DHX38	4.82721301458909
KCNA3	3.27797436447474
BTBD1	8.39291966220151
TARS2	5.32534553573983
SKIV2L2	7.81052633173123
ABCF1	8.38369756968746
CDT1	3.17564761474037
ZHX2	7.70480780822556
FCF1	5.92094403937778
LRRC49	4.79167910130806
GUCY1B2	3.68512219109074
CD28	3.10680444283769
SMARCA4	6.31855591103108
SEPT2	9.71200172269645
SOHLH2	3.44583490239199
MCOLN3	3.54405377104304
LRP8	3.97358386663255
TAGLN3	3.57246292647258
MASP2	3.48020111596582
GPATCH3	4.13694669282929
TTRAP	8.23864278923156
AGL	6.90746394061723
NFE2L3	5.42802465519826
PSD4	3.53364139711744
PALMD	5.34384499525677
CCNB1IP1	9.9038450790392
TMEM43	7.4750108765448
OBFC1	5.65628017066225
STAT5B	4.52258117209047
C14orf79	4.28188971200114
ENPEP	4.71916610682478
SSB	8.78311614398452
SCT	3.05927711813213
TIMM23	6.96126606527128
SKI	3.42205616601182
SLC22A13	3.10467968842277
AKAP3	3.47907293654163
OAS2	5.32835718180780
KIAA0423	6.05955257609004
SEC61G	9.669159075755
CAPN11	2.93904737816689
TMEM50B	8.11779891328138
DEGS1	7.45072773406241
ARHGEF4	3.32557940883430
DBNDD1	4.05933307220761
TBL1XR1	8.00582154621982
FAIM	6.2557266448361
SP140	3.24201368871812
G6PD	4.84015717914128
NUDC	7.39464991407087
GABRP	3.54011597456664
SCARA3	4.32962391230306
TACSTD2	5.51458861678914
EIF3J	7.43124954933093
PPP2R2A	7.56723648916055
CPA3	4.98872542035568
PVALB	2.91506368132686
BCAT2	5.2833844309401
MFN1	6.81967236174314
