Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B01
FHL1	3.99570902125519
SMC6	7.25084139456659
GATA1	3.48106869704794
OSGEP	5.45235462029492
ARMC6	5.16984611657649
HK3	3.15002381547661
PSMD5	7.67986373255993
RSU1	7.49597064033096
RPL4	11.4446643515100
MAD2L1	6.17286085175992
RBPMS	6.3973786486211
EIF4A3	9.54310570911828
E4F1	5.17439329262001
DLEC1	3.33691238710215
PRPF3	6.56380036794892
EMR1	3.03660208382447
CHMP2B	7.71289533656408
CAMSAP1	4.46126235323137
RPS21	8.93173329765938
XCR1	3.16053683068827
ARID5A	3.91114371140016
RBM6	6.94097056725335
UBE2N	7.78070845899924
KLF4	3.85691729959838
MGC4172	5.87331315040028
LMO4	8.09054988224541
KLKB1	3.1337206099362
HDAC3	6.33290208429462
HP	5.6582247781414
SCHIP1	5.01558808945702
BTK	4.34110736563986
KRCC1	8.96086065588858
PRND	2.7830527800722
C6orf27	3.52436906167831
PIGL	3.80469814618789
CLCA1	3.50562222905158
C1orf112	3.84975622870424
OLFML2A	4.72554090124293
HUS1	4.99713864070637
SFRS6	7.59869430759052
CXCR7	5.61653874825252
UIMC1	6.93073021013313
FXYD2	3.33152260842723
GOT2	8.20233071609549
ZNF667	5.56349654790873
TFEC	4.46615502098085
ATP7B	5.5121604240135
RAB38	3.90374663159474
POLD2	7.6820790342056
PPM1H	5.42133883483138
DCX	3.30566239533600
NFYC	6.06769103541221
ZNF228	5.09328876039817
KIN	6.70586774423654
PLSCR4	6.30741915818756
HIST1H4I	4.36348511902439
PPARGC1A	3.26582976767944
HIG2	7.50491061537501
KCNK10	4.06449872208635
EXOC1	8.12041255292954
OR6A2	3.82841486262299
ETFA	8.8426065246086
PDAP1	5.55072717831057
C19orf6	3.64742329181573
POLRMT	4.04396578770936
ZNF146	8.38755748551443
MIA2	3.30698993404122
LY6G6E	3.00442177010704
EIF4E2	7.6404977139178
NENF	5.39366291156556
HOXB5	4.9715376777507
ZNF324	5.30355794595406
CUGBP1	4.76459130532757
ENTPD7	4.12536869332775
TTC13	6.34228101970219
GJB5	3.43396091584444
PRSS22	4.6997923889917
CYP3A5	3.38512368051031
MBOAT5	5.13068948337012
CUL4B	5.37968850986617
CENPJ	3.5912025049774
KIAA0664	6.00872866219031
PITX1	3.24897018419339
PDGFRB	4.91146678246318
RDX	5.9317062499623
CELSR3	4.00219059889763
JUND	6.3352082354028
ITSN1	5.40984784393764
CHRNB1	3.41224536952729
EHBP1L1	3.78952508817653
C19orf2	7.64346605285924
FETUB	3.07558099277584
CAMK2B	3.45163937351052
DCTN1	6.61319290399922
TNKS2	6.58113080287956
MRTO4	7.55686746805407
C1QBP	6.07036715014862
TTC3	8.77857919702944
NDUFB8	7.72620713940531
CADPS2	5.19228920194861
EDG2	4.8087778433635
MYF5	2.99050565399191
SEMA3G	3.29639184066842
IL23A	3.45643952209916
GJA9	3.63675371064977
R3HDM2	7.45228561299096
C5	4.33557653972306
SLC2A10	7.1751750488841
TRIM45	4.97641413787112
TSP50	3.78175800788261
PAQR3	5.35101401971263
ANKRD26	3.67640262205094
TCP1	7.45300016262814
TMED7	6.95560583495865
CMA1	3.16561042903044
PTCRA	4.29847166176560
HCRTR1	3.42664892079021
FST	5.0323072614038
PAWR	4.15051259284497
LDLR	6.40450831442756
ASTN2	4.14479031946185
SCRN1	6.64730811007635
GPATCH8	6.79351549953253
KIF4A	4.56730763986528
TANC2	5.26465921387037
ZMYM5	4.22174213124223
PGM1	9.18401450622582
ZNF586	6.91503850827366
POLR3G	3.32837361863728
CPD	7.24078885788381
SNCAIP	4.03893840816085
DCT	3.65716653969117
HLA-DOA	3.34598368196698
TANK	6.95577582173792
RCAN1	4.30323434073781
UPK1B	5.06470938399284
DNAJB4	4.68432893341729
UGT1A8	3.29980359529324
LIMD2	3.7480705911419
HIST1H4L	3.42123467853176
PECR	4.93811372448037
HSPA2	5.62682136380385
SERP1	9.40501054339363
TACR2	3.06703021897653
NUP85	7.5645772557844
CD177	3.38131480834518
GPR135	3.32146641959022
PIGG	8.20879131294738
LGR5	3.75055958986331
JAK2	4.16543562071234
DPYSL4	3.23800916600431
TM9SF4	6.79416655363292
PTHR1	3.31225466430116
SIRPG	2.90773705223057
ZNF264	7.08296518862155
BICD1	5.11532311273454
RAB5A	8.12659136720358
FLJ13224	2.96217338421289
METTL5	8.93880372635302
HERC6	8.95555395706999
CASP1	6.55328476569604
USP9Y	2.98650688644468
LRP1B	2.77028511042505
XAF1	8.57146218280176
PLA2G4C	3.65292110311949
APOA2	3.03719217640785
SPAG6	3.03735139299797
KALRN	3.08267760014834
SECTM1	7.19328245531509
THOC7	8.95544097210147
IFNAR1	4.50625091474871
TCTA	7.5698930312704
NY-REN-7	3.83762735576068
TALDO1	8.82367442833918
B2M	12.4207944676982
LPPR4	4.13422293303426
SQLE	8.33499023455591
SEPHS1	6.96010607381938
EIF5A	6.38314250218673
FAM49A	5.80307633825287
YTHDC2	4.28152328936491
EHD2	5.27299434546795
NCF1	4.17824221571467
SPG7	7.01693594495944
ZNF614	3.6380277312797
HOXA5	5.0666101986675
NUP133	8.16524085316714
FGF12	4.18166108171419
SLMO2	7.87144120560893
INPP5B	4.51032859447678
PPID	6.32640109523971
SNTA1	4.26009400505904
IL20RA	5.25442084711715
UBE2J1	6.04795977740072
CACNG2	3.06433786816448
GCM1	3.09806855788559
ELF1	7.65913848807252
TLR5	8.53807392878849
TCFL5	7.1825410539551
C1orf107	6.8164249215386
C19orf22	6.84086059893161
SAFB2	6.40966996617848
MAP3K7IP1	3.79602306744745
NCK2	8.10545825453353
OXA1L	8.05414521570457
KIAA0652	6.31478485462452
KLRG1	3.44025214306970
FRAG1	5.93445728704789
ZSCAN12	2.89435234654749
PSMD12	8.3778594764209
E2F4	5.6187947996623
CLEC4M	3.45455245340457
KIAA0999	5.48547864215556
CLDN10	8.7518580405004
MGC13053	4.31744021698583
TAC1	2.71265996908379
GYPA	3.31615845652101
HPCAL4	3.19803250982596
TRAIP	3.96620767958691
MEX3D	4.48859100490055
KIAA0232	7.68360055841156
ERCC8	4.48324392059068
NFAT5	7.294536757569
GPX4	8.80409792626302
CSPG4LYP1	3.12125161857261
KIAA0368	6.89027726718013
FBXO3	6.92245782643624
DVL1	6.55538721570889
CMKLR1	3.56389879610844
GPR157	3.50297368052531
TYMS	6.54647378233881
OR52A1	2.98220155736415
PEF1	7.58284946572188
ZNF750	5.11905002889803
ALG9	6.08831643195949
MCM5	5.03449489275259
SDK2	3.17341958068626
BAIAP3	3.75154191389323
RABGGTB	6.63233773919788
KCNK7	3.25265460596078
PTP4A3	6.34436418288346
ANKRD40	4.60565392221265
CALCOCO2	7.3787668758434
TMSL8	4.00293224601956
SNCA	4.34792962991109
ZNF551	5.14302954876758
HBQ1	3.37071533942898
ARHGAP26	4.34308308250749
GEMIN6	7.45984544334728
HRAS	5.84334182172034
KLRC4	2.78162425487148
BSDC1	6.5557760532979
DSC1	3.67387018973611
RNF43	6.30601508762628
NDUFAF1	6.62464800201095
MAP2K4	5.42864386376541
FOLR2	4.74363895417545
LYZL6	3.62437692422642
EPB41L3	3.89426814659988
TEKT2	3.91779207857947
CDKN2B	3.41121175060608
WSB1	6.2471927613169
ZNF480	3.82092879451526
MAP3K6	5.16852553066395
PROS1	6.48776031598525
PSMB8	8.59263165414132
HN1	7.97994427386315
MAS1	3.11957569015644
APOL1	5.78421397655655
CSHL1	3.08126269421235
ZBTB7C	3.39353513554928
AHCTF1	6.91754144132257
SAE2	9.23045661285027
ITGA2	5.08931485612096
AP2S1	8.76064797900993
P15RS	7.30212751389184
MME	3.62018939190582
VAT1	7.19518459462197
MAST4	5.99410055838547
TUFM	9.64142723710297
KRT33B	3.30085189515702
THEG	3.72495125212403
KCTD2	6.1966043776109
WDR26	9.1295314367795
MFI2	3.51147857125951
KRT34	3.01822106733977
NR4A3	3.40935144028714
SGSM3	4.77306091101663
ARSA	4.43460723168287
TOMM22	5.87601194640103
SOCS3	3.72497913792756
UNKL	4.21966603472676
POP4	8.09064679101333
BHLHB3	10.4215416033933
MALL	3.78210478758857
SOX15	3.31457632983931
CCNA2	3.40990972057827
PARK2	3.13641762322672
GPR124	4.34257713234497
TMEM132A	6.19988228410882
CGRRF1	6.14119832288241
RUVBL2	8.26960284031312
MCAT	6.09052032377566
WNT10B	3.59089241238661
ISCA1	6.89906119338908
RPAP1	5.00884131071511
C12orf48	4.71542560243226
RAI16	5.83294881292968
RPL27	9.37359362186363
EPN1	4.11500220252287
MAGI1	3.56164816275522
GBX2	3.13831617864369
SLC35A1	7.49647445067336
GAL	3.66425173793658
SLC14A2	3.41015991850825
RDH11	8.1067512582819
ZNF518	4.3973721198306
PCYT1B	3.28886072468435
AUH	7.08786599318261
EIF3H	10.6421674052751
KIF1B	7.65460849738495
MBD2	4.72058412040089
AMOTL2	8.45113450184629
C6orf120	6.50853952962696
PIGT	8.01017686705767
PSRC1	5.06182058696476
PLA2G10	3.74773140794349
ALAS1	7.74751702187876
FOXO1	7.64984897478881
C17orf62	7.45806686948603
KIF5C	7.35423660077917
DUSP10	5.66527583892078
CRLF3	7.45992909430043
CLCNKB	3.49241287150453
PSMA5	9.16054683230225
FARS2	6.00416301928493
CCDC28A	6.82904551940086
AMPD3	4.53845632953633
PIAS1	7.49196144897441
ADCYAP1R1	3.28378202663407
TMEM134	7.8480002124399
CDH20	2.8318816624917
FBXO7	8.5212373913195
FLJ14213	3.82289977242193
ZNF3	6.89489591935695
LRRFIP1	7.94474735413925
TMEM49	9.46524142365385
CNOT2	7.74134137894951
CBX2	2.89600574065591
ZC3H14	7.51164915513636
ALDH5A1	6.44844516670914
HNT	4.28556124554138
SERPINA4	3.09418338016593
FLJ20920	7.94951763891683
CRTAP	6.03290852677402
DDX50	7.99254942405694
STYXL1	7.56747673928678
TK2	5.36695327129906
BLVRB	7.78164066204122
STMN1	5.73581536294606
GUCA2A	3.16180847979015
DPP6	3.18306620449819
GALNT10	6.6224512527912
STK39	6.33298605612162
MMP24	4.5902836789917
CKS2	8.69674991820268
RHO	3.66307290517206
BANF1	9.2674490890613
CR1	3.22277043881222
RPS6KA2	6.09299451540624
HMBS	6.47908626227331
C20orf112	3.94281246597099
SLC25A24	7.84612917036605
MRPL22	7.80076662649087
SLC25A15	5.9900360810295
GADD45B	5.07166071844067
TDP1	6.65130772923404
ZNF287	3.60174211637935
DAAM2	4.98889007631259
C11orf57	6.69238446487648
RFK	7.1932474074137
ZFYVE9	4.04510138878053
TCTN3	6.86734935177476
STCH	5.7782063982838
LOC283871	3.45557618658153
NDUFB3	8.0722345203779
DEFB4	4.4590886131898
FPR1	4.68412621575508
FMNL1	3.9801379211558
SEPT7	9.37095606961007
PTCD2	5.12493724783939
GNLY	3.35264668269068
GRAMD1C	6.50455558606685
ZNF165	4.82180093339559
TR2IT1	4.41201634362341
ARMCX3	7.94942689047206
NDE1	4.66027766305614
MAGEF1	8.30561313676993
ITGA10	3.70290326268854
ARHGDIB	8.46822690131728
FSHB	3.71049169164129
ANXA2	11.5888799867550
HLCS	4.1734040252335
MCF2L	5.89684327336218
AK1	7.11582140624992
FH	7.28305994330838
LGALS2	3.71271852597292
SYNPO2L	2.59437347197856
KIAA1045	3.36473875497754
C1orf183	4.79890335989108
MAGEA8	2.96785904368677
DGCR8	5.76778489105975
GSR	5.94580726354732
NEU2	3.44104349354057
HIST1H4B	3.44370163335532
CACNA1C	3.13412671369656
FAM20B	7.2673113452147
HES2	2.98866969305716
PDCD6	9.90893074699647
INTS7	5.84920549554102
AMPH	3.97578238425402
UCKL1	6.64766317850032
ASB4	3.10910164468961
C10orf97	5.69549742401120
ALDH1L1	3.91367914977716
CCL23	3.19607017105268
OBSL1	5.49771213555469
SLC12A7	8.14008723374342
THAP4	7.13610997907764
RBM4B	6.19592108626755
OGFRL1	5.21200144019228
KIAA0831	6.70169924536822
C12orf11	7.36352495495645
PPP1R15A	4.70756661546299
KIAA0240	6.63745150427652
CD1B	3.18893559179698
FCGR2A	6.18781915792
MDC1	5.07821206216798
MAN1A1	3.68085825531877
KRT9	3.33126222066998
HTR1A	3.19304327031152
OCEL1	6.12420179006798
ATP11B	7.15485333066905
NLGN4X	6.78298871372897
FBXO34	8.27364636723458
ALOX12	3.28739830559493
RB1CC1	7.14406569380035
PCDH12	4.45817941690051
RPE	5.03138957973529
EIF4E	7.26458591533949
CSDC2	3.77132302162266
ABHD5	5.89322662188131
TMBIM1	7.15044704988266
PET112L	4.51946157162717
P2RXL1	3.0651110528693
F2RL2	3.07361989922022
TRMT1	5.78763637728825
IMPG2	3.63338496027819
LRRC32	6.26908657569423
BGLAP	4.60283272523672
HTR4	3.27430620007652
MRAS	4.50292161627701
TRAF6	5.38167469780306
AXL	4.96599621776195
ATP2C2	4.15714181867023
LMNB1	4.31641454063884
TELO2	4.18561832464496
PNPLA3	4.01354145271521
CSNK1E	5.92143927720934
SRP14	10.5393273368654
KCNQ4	3.26324569971058
PIK3C2B	6.75580720148001
C15orf15	8.41601480356228
TUBB2B	2.90675373678924
USP15	6.19184178135681
C12orf41	6.95322862234462
CEND1	3.52510783481672
RNF31	6.23357286929355
TCEAL2	4.44740425105377
PTGER2	6.94464486775053
UBN1	6.48025339020099
SLC5A7	3.11181351944588
SLC31A1	6.16442714594591
ADAM29	3.62674440075962
ST7L	4.10076931639259
GFOD1	5.89738304639214
CTNNA1	8.29969531416706
HRBL	4.27077979781153
CBX4	3.93144304939542
NTRK2	3.54944650606767
FOXN3	5.58891154540598
MFGE8	6.46083044127987
PFKFB2	4.23443154464365
TAS2R4	3.46519346124758
SH3TC2	3.2879151034076
IL10	3.51969095634759
PXMP4	6.03678751960189
RNF167	6.15166491872339
PRMT5	7.73624449710867
TSKU	4.66035438133063
ATPIF1	8.78968576833319
ETV3	3.55126786015787
PAK7	3.09830329293739
PDLIM1	7.96120122862569
CEP63	5.92784278148763
WDFY3	5.71539700763487
RNF126	4.86449987775408
DPM1	8.90755149965196
CLIC4	6.15312089149494
ACR	3.69352300860051
KLK7	11.3581588666589
ALOX5AP	7.23875473053821
LRP1	5.16199033795517
TNK1	5.02440146824065
TAS2R9	2.99166862597020
ZNF16	6.217416401151
POLR1B	6.45409693466888
SLC8A2	3.63795158479892
OLFM4	2.84955189973397
TACC1	5.56798890718705
SAMHD1	7.14572928614326
ATP13A2	5.949724495536
KRT4	4.32636995953771
PAX6	3.33911996630279
SCG2	3.98419260973754
SLC17A6	3.21287067293057
TUBB4	3.91971288265518
PADI4	3.05585749293059
FMO3	3.08445661094381
NLK	4.78100384691406
POU4F3	2.88047633062072
MDM2	3.3077636404992
CAPNS1	9.87969981043602
SDF4	7.70572370870045
ITGBL1	3.05728496104601
TAP2	4.23677771828453
OR2C1	3.26740579547275
KLHDC3	7.1334384172831
EFHD2	6.32253802279878
GALR3	3.36712022647838
NBEA	4.96410797450128
ABCA6	3.23280105853736
ABBA-1	3.88305649470579
GNAI1	4.66017427736796
CLDN3	8.74911416477823
AKT2	3.39341926329141
EGFR	4.90236379701277
VPS4B	8.3773982808122
RBM16	7.86018514813368
GALNT6	6.13119710267448
ZDHHC3	6.21051499103785
SLC25A4	6.93030809523724
CYB5B	6.4704614036171
NDRG1	8.76717365956042
SESN1	5.35603225366541
GBE1	6.65322350564968
MRPL46	6.95990043525032
CLASP1	6.56528933590194
FARP2	5.42706419649567
ACOT11	3.71305250665894
LDHAL6B	2.81656427547668
MAPKAPK3	5.93440041346295
NCAM2	3.05171411122875
AFAP1	4.69772290500612
PRKD2	7.30206990441687
OR2H2	3.23563592879382
ZFP36L1	8.16279589527902
DZIP1	4.12218090125975
GPR161	4.32693948572387
RNF146	4.53379548175993
NKX3-1	3.80056610082379
CCNB2	6.81134813462689
ZNF10	4.32745355297438
WDR74	5.93850798757613
FAM134A	8.64340241442693
PCNP	8.28403968472726
PURA	5.63203014967831
DNPEP	7.76901202755623
ERBB2	5.53817945736175
CREB1	6.43346013384997
NEO1	7.20081855271093
DDX3Y	3.26740365219204
RPS3A	12.4356049015784
MXRA7	10.7217711306214
LGALS3	11.1938327311027
GLT8D1	8.40398511408433
TMPRSS3	8.74932258433273
UPB1	3.14006460368955
LAT	3.92038157072997
CLDN14	3.72346149177127
DHX38	5.39321669361112
KCNA3	3.11735076999840
BTBD1	8.57342437466364
TARS2	6.2619624697969
SKIV2L2	7.94255038914299
ABCF1	7.63643876360148
CDT1	3.23196513518431
ZHX2	6.90755177469814
FCF1	5.14028714314510
LRRC49	3.82215203429525
GUCY1B2	3.45160328117639
CD28	3.26159869711757
SMARCA4	6.78417053468728
SEPT2	9.26648503477228
SOHLH2	3.41053429302888
MCOLN3	3.56817613841662
LRP8	6.18244815544196
TAGLN3	3.71938746303335
MASP2	3.57388695020457
GPATCH3	4.81452809659176
TTRAP	8.4328950970708
AGL	7.87022867930256
NFE2L3	4.8915333268917
PSD4	4.28103151429313
PALMD	7.17606796621363
CCNB1IP1	7.97145760117634
TMEM43	7.51304274767488
OBFC1	5.38490927421622
STAT5B	4.50022615236646
C14orf79	5.4718622263788
ENPEP	4.17304284756907
SSB	8.0794908060681
SCT	3.02160441029161
TIMM23	7.02296781773406
SKI	3.68591875455427
SLC22A13	2.93107634601874
AKAP3	4.3202971906295
OAS2	7.73813381196383
KIAA0423	7.30729476860554
SEC61G	9.70842487936445
CAPN11	3.11648801539024
TMEM50B	7.31425131401332
DEGS1	8.86357123396305
ARHGEF4	3.79544776498498
DBNDD1	4.54198103219663
TBL1XR1	6.44156583843153
FAIM	6.93297676371698
SP140	3.31686803225262
G6PD	5.38023354390558
NUDC	7.36051692341683
GABRP	4.88274789084021
SCARA3	7.7009591709723
TACSTD2	6.30569425944474
EIF3J	7.5546916570478
PPP2R2A	8.61833396780901
CPA3	3.59681738205515
PVALB	2.95263906053550
BCAT2	6.64466342931799
MFN1	6.89337976909035
