Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B11_443112
PPP1R3D	3.98978357043334
GRB2	8.1901957297913
TPM3	2.94849788235068
SYT13	3.80635107869703
EPB42	3.61675982411632
RP5-1077B9.4	6.18800999545055
EIF1	9.9178414179442
CETN3	7.31545696212745
FPGT	4.96550820545547
PRY	3.68331570273625
NTHL1	5.88831173287313
POLR2B	8.20437397686173
RPS28	12.0731084466294
GDF10	3.11993641727972
COQ9	7.78479297669337
P2RX3	2.92142066232081
GCC2	7.26283294275623
RARRES3	6.64900449118836
PLXNA1	6.01340514552724
WBP4	5.35516435371666
KIAA0100	6.65243701777253
PMF1	6.89065096252746
HS2ST1	5.80483637311761
CRELD2	6.76217894508394
C8G	3.16372383386857
CD82	6.0700298557498
PMM1	4.17011684488811
CBLL1	4.56919724613329
LIM2	3.48331293919872
VAX2	4.40982441296885
SETDB1	5.58565530977249
LRAP	3.10507326141285
GCLM	6.76750830299856
CPEB3	3.57176294163425
PPM1A	5.92278336361727
INTS1	4.24223180580452
MMP16	3.28590957547593
CAMTA1	3.32116525337533
SAMSN1	5.23626475485207
DRD3	2.74432101517058
GMPPA	5.93212453095665
C11orf73	6.4836170246505
AIPL1	3.70328568276313
PTP4A2	9.35885076974622
IL24	3.89902854600208
BDKRB1	3.84707799730653
HPCA	3.48511056555096
MLF1	6.00158841692677
SEC14L1	5.80421474006253
CHFR	5.64713208055896
EMILIN1	3.20901956946846
THADA	7.1935557395728
TAF12	4.73885351897545
NDUFS4	8.7624564552782
ID1	6.8873648252478
PIK3CB	3.63655669703268
COL18A1	7.92968660904957
PDZD3	3.22587214774099
TBC1D17	4.11568077759926
COX8A	9.7346022344608
CDCA4	6.12187557961076
C2orf44	4.25146825238587
C9orf16	8.22461557339655
ERBB2IP	8.58320721030665
EMX2	9.1574002917677
FUS	6.76568794442077
NIPSNAP3B	3.67450425346026
TF	3.11352534979408
CXorf56	5.26459278723496
CLCN4	3.73881167818329
PWP2	5.82637847659067
MMP15	4.36620146694885
MTMR14	6.17450774102309
NPR1	5.9102451697393
DNAL4	6.47522937578343
ELAC2	4.77387616558496
ASS1	10.7234202438161
IPP	5.68318342919453
TMEM59	9.4528815563036
POLR2J	8.32577235304409
SEC23IP	5.27642234166293
RGS4	4.76329059087378
UQCRC1	9.03553444242063
SNX6	7.85893457871904
DDX18	7.08924534134835
POLG	4.56714014574601
ADAM23	3.85057048942645
ZNHIT2	5.17006166384917
TFR2	3.52068761245939
NCDN	4.45446736052567
RAG1	3.56327670102041
POMT1	4.23118455166165
CYP1A1	3.39365571137373
SNAPC1	6.55727226981082
GNA11	5.29019874385493
CCDC52	2.79327297796004
CAPN1	7.53028094687874
DDHD2	6.95739541067421
UPF3A	7.06315772442018
LAGE3	5.97355645372161
GNRHR	3.06576223236035
UNC13B	5.08980928433338
TTLL4	5.14941439402428
PPBP	2.92548616724694
HTR3A	4.88656828364719
SDC2	4.60596108447678
ANKRD49	7.53958659613151
BTF3	10.4474934189523
COX7A2	10.2230859343594
SARS	9.27894268107084
C13orf18	3.70337482911625
CACNB1	3.83442890250523
QKI	5.96503104069595
SETMAR	6.37760374551623
LAMB4	3.56251017545086
MAN2B1	6.83672612094946
EML3	5.36463817826242
ACADL	3.12871998330782
OFD1	7.98870323369536
CGA	3.60675129162032
EIF3EIP	11.5109530606350
PEX16	5.62667032969812
GNG12	7.50054140347914
HABP4	4.63821448864912
CNTN2	3.49665352188804
ASNSD1	7.29796520722722
FUT4	4.25771743620686
DBH	3.57863389597489
CD53	6.7431302278497
HIST1H2BJ	3.81052182096406
TFAP2B	3.1169300829855
ACF	3.74100009529752
TMEM11	5.94498151759683
CDH8	3.23693446127638
C3orf32	4.02568519799699
AGPS	4.38770590462098
C4orf18	3.099894820343
PCCB	7.51539847065016
IPO13	4.78191375398934
PECI	7.82205125596944
UNG	7.93547028704349
C6orf105	3.38020764491092
GSTP1	9.87975738632532
SUV420H1	7.41099329655795
ARHGAP15	3.57296974363291
LTBR	6.51641192256
TDRKH	3.07507725533403
PSG4	3.22998920182886
SLC9A3R1	6.51216790053442
NBPF3	9.29957947929458
SLC9A3	3.46800510081233
OSBP	6.19018532865769
PRR5	4.66301468769816
CHMP7	6.45694279159025
ADRA1A	3.01611540974185
ASAH1	7.02984831122613
FKBP4	5.83059818239472
ZNF350	4.33937132761428
DOM3Z	6.39219372100138
GIPR	3.88405198925624
AHI1	4.83321139885341
BST1	3.60694146414102
NCR2	3.57541852664286
NADSYN1	5.44758422076658
UBE2W	5.49684073664046
RGS14	3.96815955225652
KRT15	3.71545011180751
SCN11A	3.89637028651653
GFI1	3.51428617403374
FHL1	6.22189933652953
SMC6	6.09851020085924
GATA1	3.67948622039695
OSGEP	4.59764693514415
ARMC6	4.94715543018703
HK3	3.26369100081346
PSMD5	6.6509485184346
RSU1	7.08835396217684
RPL4	12.0552726699570
MAD2L1	6.88358718745952
RBPMS	6.16004235677303
EIF4A3	9.29848103110795
E4F1	4.67627165035488
DLEC1	3.52945807855488
PRPF3	5.2959670273209
EMR1	3.07154681443514
CHMP2B	7.73464078676678
CAMSAP1	4.49044144496201
RPS21	9.96171763263088
XCR1	3.39842783301032
ARID5A	4.77460943063893
RBM6	6.06158033415648
UBE2N	7.70544350468002
KLF4	4.60208387706953
MGC4172	6.7370273690118
LMO4	7.72494271979287
KLKB1	3.36329033488796
HDAC3	6.89575563387241
HP	6.84842246262752
SCHIP1	7.00623823477112
BTK	4.0083120084452
KRCC1	7.64148048897942
PRND	2.96232123857635
C6orf27	3.47414001519067
PIGL	3.89080447613409
CLCA1	3.68375720506234
C1orf112	4.03941425615757
OLFML2A	6.438479311877
HUS1	4.70401084043897
SFRS6	8.13273426272478
CXCR7	9.28418530335059
UIMC1	6.1098545604474
FXYD2	3.50473680859655
GOT2	7.6518422182686
ZNF667	3.73036554526667
TFEC	3.97692626198602
ATP7B	3.87753062934205
RAB38	6.05240619277123
POLD2	7.58583900196463
PPM1H	5.28760318707198
DCX	3.31885527843937
NFYC	5.76500285773773
ZNF228	3.36442671722817
KIN	6.06329253869477
PLSCR4	6.33850354469606
HIST1H4I	4.16861932999802
PPARGC1A	3.18550551044632
HIG2	7.4133741995209
KCNK10	4.03942613779582
EXOC1	7.38144868820455
OR6A2	3.7538871591239
ETFA	7.78796023234825
PDAP1	5.27443559944598
C19orf6	3.47883885246173
POLRMT	4.39689609140030
ZNF146	8.43324909888898
MIA2	3.16727296243788
LY6G6E	3.30797231869557
EIF4E2	8.48790490862765
NENF	5.31264909184466
HOXB5	3.85418327351840
ZNF324	3.89859022479482
CUGBP1	4.72246016662588
ENTPD7	4.20445681731293
TTC13	5.98362452738003
GJB5	3.30457957143911
PRSS22	4.43775499267782
CYP3A5	3.74959071267761
MBOAT5	5.0472881946329
CUL4B	5.17672207631149
CENPJ	3.59558348191917
KIAA0664	6.62343400241433
PITX1	3.51644137971572
PDGFRB	5.13295526939024
RDX	6.56414565138238
CELSR3	4.27674846744218
JUND	6.31641840779598
ITSN1	4.95838093135229
CHRNB1	3.74093289910302
EHBP1L1	3.53736214957766
C19orf2	8.5149524994869
FETUB	3.16151020121676
CAMK2B	3.09996366341339
DCTN1	6.18666347797752
TNKS2	7.0390058699573
MRTO4	7.79194076403801
C1QBP	6.36855295279477
TTC3	7.59938645798224
NDUFB8	8.71070755218988
CADPS2	4.08007598290068
EDG2	4.35621901842793
MYF5	3.10302986391058
SEMA3G	3.68714134915288
IL23A	4.47090036936262
GJA9	3.531581474559
R3HDM2	7.68542102077168
C5	3.78990263329347
SLC2A10	6.2455867963843
TRIM45	5.01964603744838
TSP50	4.47727431438539
PAQR3	4.5687446434495
ANKRD26	3.32361144172425
TCP1	8.03296736199294
TMED7	6.58058567444198
CMA1	2.87762311291965
PTCRA	4.25914341614284
HCRTR1	3.49502497233302
FST	5.75253224652846
PAWR	4.59203061411427
LDLR	4.60628659605373
ASTN2	3.46484771101568
SCRN1	7.30755423729558
GPATCH8	5.80862997833355
KIF4A	5.17533116655433
TANC2	3.54996711084392
ZMYM5	3.51156772616948
PGM1	8.70278650929203
ZNF586	4.78317480809105
POLR3G	3.94840270274443
CPD	5.36768802285127
SNCAIP	4.17790337978768
DCT	3.4147512917602
HLA-DOA	3.4161763057711
TANK	6.29178505687822
RCAN1	3.88781251824497
UPK1B	6.37021712648112
DNAJB4	4.66306845205274
UGT1A8	3.01720584085826
LIMD2	3.36998066456902
HIST1H4L	3.42889070627111
PECR	4.10170178472498
HSPA2	5.89857361910078
SERP1	8.96467594955263
TACR2	3.48024981490091
NUP85	8.04382665263958
CD177	3.30118008295126
GPR135	3.28265408972642
PIGG	6.32789934085855
LGR5	3.40117848006385
JAK2	3.31523346791077
DPYSL4	3.17705540922463
TM9SF4	5.9275049111377
PTHR1	3.47537188973105
SIRPG	3.19171349117746
ZNF264	4.7722560707079
BICD1	6.36269793326556
RAB5A	7.26789880830642
FLJ13224	3.35418157320261
METTL5	9.01472729286771
HERC6	8.08839262375052
CASP1	5.75501927307446
USP9Y	2.76152363887197
LRP1B	3.38573919719
XAF1	7.78075140461192
PLA2G4C	4.29836439943624
APOA2	3.18159056975692
SPAG6	3.01626710619918
KALRN	3.33559480255337
SECTM1	5.1394654804913
THOC7	9.04628289879232
IFNAR1	4.29221405268293
TCTA	6.72010770636797
NY-REN-7	3.42111908320595
TALDO1	9.36135577226858
B2M	11.7346737569565
LPPR4	4.07364098110221
SQLE	5.53719789765363
SEPHS1	7.17383783747161
EIF5A	6.78849840213012
FAM49A	4.08312852503843
YTHDC2	4.191921881646
EHD2	4.40680562781554
NCF1	3.80494722075857
SPG7	6.19553726844837
ZNF614	3.33764762420085
HOXA5	4.69029867069234
NUP133	8.23756126300432
FGF12	3.8971980041029
SLMO2	7.42779556375664
INPP5B	4.78999593488403
PPID	6.20250888276529
SNTA1	3.99852475273286
IL20RA	4.33187682434253
UBE2J1	5.57572215445407
CACNG2	3.53564784203098
GCM1	3.28311930625643
ELF1	7.4586333983567
TLR5	4.65167473276702
TCFL5	6.7073353275107
C1orf107	7.30624988974896
C19orf22	6.84615098289105
SAFB2	6.48242393362098
MAP3K7IP1	3.80933853238422
NCK2	7.8932577341175
OXA1L	7.4933338634952
KIAA0652	6.26417855389213
KLRG1	3.54629301697241
FRAG1	6.95276825879602
ZSCAN12	3.07904883699874
PSMD12	7.25804983074135
E2F4	5.37646710071949
CLEC4M	3.56955723283769
KIAA0999	5.8952364268362
CLDN10	7.187970441011
MGC13053	4.39695473822778
TAC1	2.66449730636598
GYPA	3.39527354199707
HPCAL4	3.24871631795712
TRAIP	4.22759141409047
MEX3D	4.74950724120564
KIAA0232	6.78145236854765
ERCC8	5.2707658276967
NFAT5	6.03373636977955
GPX4	9.44678623038957
CSPG4LYP1	3.28088090560703
KIAA0368	6.14385260920032
FBXO3	5.14963255028726
DVL1	6.50825770192564
CMKLR1	3.51062740139725
GPR157	3.45301925934527
TYMS	7.92066841989134
OR52A1	3.25910303421064
PEF1	7.15400530132782
ZNF750	3.30921959030516
ALG9	6.49790627663961
MCM5	5.60512748071742
SDK2	3.45511534564046
BAIAP3	3.78435727551737
RABGGTB	7.16331645601209
KCNK7	3.19036470002267
PTP4A3	7.10305276215307
ANKRD40	4.12157430351439
CALCOCO2	6.574497673993
TMSL8	4.03263280978194
SNCA	4.84055387938532
ZNF551	3.54976128821428
HBQ1	3.48328501228088
ARHGAP26	4.14304107423213
GEMIN6	6.26935614652112
HRAS	5.96883489661395
KLRC4	2.79531150943283
BSDC1	6.04658033154029
DSC1	4.10794384617167
RNF43	5.93576188406287
NDUFAF1	5.89263656613129
MAP2K4	5.23157203988369
FOLR2	4.65796004604616
LYZL6	3.63876080852109
EPB41L3	3.47379788874069
TEKT2	4.00049797580373
CDKN2B	3.61752687745358
WSB1	6.35356092132448
ZNF480	3.43629102720253
MAP3K6	4.64342157231261
PROS1	6.53209250882531
PSMB8	8.2901749745548
HN1	9.14503686126457
MAS1	3.07075414704962
APOL1	5.10282936867111
CSHL1	3.23184519681794
ZBTB7C	3.10893611952123
AHCTF1	7.12165049785174
SAE2	8.84049337283897
ITGA2	4.63933143385145
AP2S1	7.44443750822565
P15RS	7.19934150120012
MME	3.51403581616527
VAT1	6.64313395706376
MAST4	6.69611780939567
TUFM	9.0119363002793
KRT33B	3.46875465934554
THEG	3.73167524768955
KCTD2	6.9065889753047
WDR26	8.96774411646171
MFI2	3.35205002822982
KRT34	2.89136635429177
NR4A3	3.82791424657297
SGSM3	4.48001974420452
ARSA	3.90991651612654
TOMM22	6.2245159245489
SOCS3	3.92007594138775
UNKL	4.1845637878157
POP4	8.49008761211127
BHLHB3	9.15581278890236
MALL	3.85669536810084
SOX15	4.82528539094364
CCNA2	5.03832977020691
PARK2	3.26474768252764
GPR124	4.1667047996224
TMEM132A	5.55987312492884
CGRRF1	5.82554791961182
RUVBL2	7.09806566563445
MCAT	6.42875413041454
WNT10B	3.72085680811387
ISCA1	6.7458886763884
RPAP1	4.67069417174413
C12orf48	4.86114134764819
RAI16	5.55624666050402
RPL27	9.35936203895999
EPN1	3.71211206368516
MAGI1	3.15712161386936
GBX2	3.26424614519142
SLC35A1	7.19813880196566
GAL	4.15746875778957
SLC14A2	3.8395743218167
RDH11	6.79631414826862
ZNF518	4.52937752945431
PCYT1B	3.25745618450642
AUH	6.2889485662897
EIF3H	10.8907228515975
KIF1B	7.50425612504744
MBD2	4.78972426921755
AMOTL2	8.97322027477422
C6orf120	5.92485471871307
PIGT	7.93810070917897
PSRC1	6.0352323737559
PLA2G10	3.55223544003625
ALAS1	7.5701803329592
FOXO1	6.4987205563467
C17orf62	7.36607977547045
KIF5C	4.62708173798807
DUSP10	5.37921851041227
CRLF3	7.85831012051552
CLCNKB	3.37534202277084
PSMA5	9.55271881086507
FARS2	6.59376985256432
CCDC28A	5.60979194946380
AMPD3	4.53432936406074
PIAS1	7.04017197490554
ADCYAP1R1	3.55769074556655
TMEM134	7.50194649056214
CDH20	3.14168978714394
FBXO7	8.01739769458035
FLJ14213	3.79574094329569
ZNF3	6.55641659351221
LRRFIP1	7.36546168584384
TMEM49	9.24499975342915
CNOT2	7.7249664437107
CBX2	2.95386642104449
ZC3H14	6.45027654440073
ALDH5A1	5.82135242340532
HNT	3.74662707648642
SERPINA4	3.15581170826864
FLJ20920	5.59729911978085
CRTAP	5.90103093485679
DDX50	8.8704614264495
STYXL1	7.30452261682258
TK2	4.91208309610046
BLVRB	5.40809918510742
STMN1	7.49551203460894
GUCA2A	3.35732460046415
DPP6	3.44966693110521
GALNT10	3.75968544923861
STK39	3.93753528295748
MMP24	4.94489468232035
CKS2	9.62704654901403
RHO	3.69318532655860
BANF1	8.82558974509115
CR1	2.99284785864009
RPS6KA2	5.44453861270258
HMBS	7.53681385914865
C20orf112	3.84889338372596
SLC25A24	7.48800190880082
MRPL22	7.40925651632915
SLC25A15	5.76591593095464
GADD45B	4.84764225385011
TDP1	5.57841323415446
ZNF287	3.45578473331927
DAAM2	4.33391993025813
C11orf57	7.05874222630146
RFK	6.54455179960794
ZFYVE9	4.09097235680059
TCTN3	7.04120025636209
STCH	5.62777298272685
LOC283871	3.43826469438093
NDUFB3	7.93895614812068
DEFB4	4.22810879162157
FPR1	4.04922970493784
FMNL1	3.80620384990893
SEPT7	9.4634621346716
PTCD2	4.67934908472377
GNLY	3.81430443723191
GRAMD1C	6.44108681837411
ZNF165	5.92050578514451
TR2IT1	3.46547946800075
ARMCX3	6.9869564370314
NDE1	5.38296657637575
MAGEF1	7.40322791804746
ITGA10	3.47097022916977
ARHGDIB	7.5281447817705
FSHB	3.70374973274163
ANXA2	11.8591403327397
HLCS	3.95559093688413
MCF2L	3.65501420081461
AK1	5.05299184708275
FH	6.79973269758571
LGALS2	4.09030208922829
SYNPO2L	2.69337029038650
KIAA1045	3.35732674848690
C1orf183	4.81313765832028
MAGEA8	2.85686801609151
DGCR8	5.03289625512594
GSR	5.5051077892054
NEU2	3.50522193653735
HIST1H4B	3.375807587276
CACNA1C	3.10028456677867
FAM20B	6.19217946727759
HES2	3.27243615038264
PDCD6	8.7251909691934
INTS7	6.74592508236177
AMPH	3.70990731889170
UCKL1	6.2288100317167
ASB4	3.05181167302361
C10orf97	5.21332126251707
ALDH1L1	4.07164238966759
CCL23	3.23164395913798
OBSL1	5.43756350650554
SLC12A7	7.09856979383238
THAP4	6.43488753428686
RBM4B	5.38059119318937
OGFRL1	3.81090949933397
KIAA0831	5.11949637824208
C12orf11	7.50643495118521
PPP1R15A	5.12242059352816
KIAA0240	6.31947629181708
CD1B	3.25659915976628
FCGR2A	5.6761130047852
MDC1	5.21921195639296
MAN1A1	3.65233022363377
KRT9	3.36679790028229
HTR1A	3.33655763496023
OCEL1	6.28334104766548
ATP11B	5.71629679119597
NLGN4X	3.82023983994521
FBXO34	7.50947481264995
ALOX12	3.54853643585804
RB1CC1	6.97712852714554
PCDH12	4.75610630596563
RPE	4.59732958539207
EIF4E	6.30072917199386
CSDC2	4.10128516643102
ABHD5	4.91287709615137
TMBIM1	7.12966584866532
PET112L	4.48364346918261
P2RXL1	3.21524918107361
F2RL2	3.17945599047481
TRMT1	5.58736550373655
IMPG2	4.57503633330943
LRRC32	6.57287158555997
BGLAP	4.75703428591964
HTR4	3.42653708552259
MRAS	4.3091723963596
TRAF6	5.3193712690466
AXL	4.90695388383585
ATP2C2	3.30980674821122
LMNB1	5.04461290639257
TELO2	4.70872060522775
PNPLA3	3.63447595876915
CSNK1E	7.98199025026453
SRP14	10.0812222154179
KCNQ4	3.3039136606966
PIK3C2B	6.64797458742732
C15orf15	7.57653682138718
TUBB2B	3.4146870420649
USP15	5.60912304023211
C12orf41	7.45572993472127
CEND1	3.91980997390967
RNF31	4.6070062796878
TCEAL2	3.90176568485897
PTGER2	4.2155799518364
UBN1	6.39253256522224
SLC5A7	3.31055786750194
SLC31A1	5.6117254647942
ADAM29	3.4535552462996
ST7L	4.2665232089917
GFOD1	7.17162960329413
CTNNA1	8.7419196380127
HRBL	3.88916525726841
CBX4	3.80876292009056
NTRK2	3.41718203309254
FOXN3	5.12552241191344
MFGE8	6.88285403041202
PFKFB2	3.97096423845653
TAS2R4	3.48812575542101
SH3TC2	3.05035951091935
IL10	3.53258766821942
PXMP4	6.02393958704313
RNF167	6.46067848547358
PRMT5	7.44141677916682
TSKU	6.53616111478204
ATPIF1	8.81053201920018
ETV3	3.11228900183845
PAK7	3.11863522298325
PDLIM1	9.02899952347903
CEP63	5.41804869452743
WDFY3	4.7891785948911
RNF126	5.25494022376374
DPM1	8.74622983098299
CLIC4	7.02217932889827
ACR	3.74804458172696
KLK7	7.98733480144482
ALOX5AP	5.99905447357474
LRP1	5.15364356283328
TNK1	4.55108417313879
TAS2R9	2.99389824095904
ZNF16	4.34927299366608
POLR1B	5.84380664217165
SLC8A2	3.79087176049402
OLFM4	2.8817269480336
TACC1	4.44022362354071
SAMHD1	5.68268207200563
ATP13A2	5.32328982979317
KRT4	4.39694193801003
PAX6	3.56922529726181
SCG2	3.43190294516355
SLC17A6	3.28946874924525
TUBB4	3.95547298836381
PADI4	2.97727581774952
FMO3	3.14759452010933
NLK	3.72371561982165
POU4F3	3.08135535223743
MDM2	3.41325086957538
CAPNS1	9.43997605034112
SDF4	6.60202303236654
ITGBL1	3.08803427699762
TAP2	4.31497634453946
OR2C1	3.41712471800358
KLHDC3	7.02431032141485
EFHD2	5.95460421775476
GALR3	3.53685274177181
NBEA	3.32393449332094
ABCA6	3.22229861403516
ABBA-1	3.95923708206169
GNAI1	5.0658683786396
CLDN3	8.41773278585497
AKT2	3.25443483222956
EGFR	4.15354399153453
VPS4B	7.22805813411961
RBM16	7.58087453423268
GALNT6	7.13811521451874
ZDHHC3	5.86849883349799
SLC25A4	6.65334105914318
CYB5B	5.38809916113826
NDRG1	7.46598382780063
SESN1	4.60996200180477
GBE1	7.36362347064175
MRPL46	5.98701761021125
CLASP1	6.17259765711373
FARP2	5.03028321199842
ACOT11	3.98963365383231
LDHAL6B	2.89865526192286
MAPKAPK3	6.4844545273688
NCAM2	3.04060862425467
AFAP1	4.61479553806814
PRKD2	5.52369594675215
OR2H2	3.37412848946288
ZFP36L1	7.27577086327046
DZIP1	5.13955057176811
GPR161	4.72700212544947
RNF146	4.3305253625717
NKX3-1	3.84458959784586
CCNB2	7.35887611623363
ZNF10	4.02574280805751
WDR74	5.79091529925575
FAM134A	8.37492285969764
PCNP	8.74327766599487
PURA	5.02181990456765
DNPEP	8.0056694326216
ERBB2	4.83898882531201
CREB1	6.13853914417668
NEO1	5.27625321563874
DDX3Y	3.25296738659509
RPS3A	12.7752617352922
MXRA7	9.68523417925719
LGALS3	10.4903198782701
GLT8D1	7.94388318456616
TMPRSS3	8.365298276938
UPB1	3.09832835479308
LAT	3.73825176048275
CLDN14	3.67165854073654
DHX38	5.03325914921919
KCNA3	3.24236106096917
BTBD1	8.09368577508899
TARS2	5.22632883937678
SKIV2L2	8.0525448345789
ABCF1	8.35383992472934
CDT1	3.11432934556345
ZHX2	8.51102752464113
FCF1	4.97827657623977
LRRC49	3.9965928732574
GUCY1B2	3.60472344761936
CD28	3.30435187875363
SMARCA4	6.64178551930379
SEPT2	9.36839948589395
SOHLH2	3.60452223696436
MCOLN3	3.49810233992675
LRP8	4.66425032712666
TAGLN3	3.75532954450339
MASP2	3.68287138695601
GPATCH3	4.57294292135974
TTRAP	8.65785834723416
AGL	8.10962185690125
NFE2L3	6.49575391850743
PSD4	4.47626636279603
PALMD	7.30637687284167
CCNB1IP1	8.84504932519851
TMEM43	7.61074337633445
OBFC1	6.9678878839711
STAT5B	3.85122795454472
C14orf79	4.70060597609592
ENPEP	4.12095717080964
SSB	8.50490443432148
SCT	2.94945832801818
TIMM23	6.90499010557188
SKI	3.85008294222265
SLC22A13	2.99498884766828
AKAP3	3.27418475318744
OAS2	6.93131787928149
KIAA0423	5.62267611582716
SEC61G	9.13481436860768
CAPN11	3.08433852184215
TMEM50B	6.64597236256382
DEGS1	8.72341951467501
ARHGEF4	3.63075126359616
DBNDD1	4.23057622696777
TBL1XR1	4.94894116903645
FAIM	5.68236466998692
SP140	3.32515610368426
G6PD	4.87927493028245
NUDC	7.65478733118604
GABRP	3.25962934776121
SCARA3	6.22593082291837
TACSTD2	6.05774025640115
EIF3J	7.215864001615
PPP2R2A	8.2054617184611
CPA3	3.65772546306365
PVALB	3.11343012473336
BCAT2	5.28770688489967
MFN1	5.53072922926298
F10	3.1842562522175
