Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E05_586160
CRYGC	3.63358207490605
SLK	5.52502680342095
POU3F1	3.12427405885655
C20orf32	3.71657259288743
USP52	7.747426464157
HIGD1B	3.7822471961805
BAZ1B	6.4815372129497
USP6NL	5.07813924078111
SLCO2B1	4.30788951791034
ABCD4	4.59674209955646
DIMT1L	6.07673569297247
SLC25A46	7.74386562479044
LARP7	7.54390785609119
TEK	3.63322551940986
CD160	3.53844614612899
TERF2IP	7.62524341342082
PHF20	6.5234802395511
COL1A1	5.36966030797425
KIAA0090	6.77698264469269
GTPBP1	4.59610056060693
GRK5	3.67191105591309
AP1S2	5.2465910057485
RAB33B	4.80181402118773
CA11	5.2454105344815
ALDOC	6.40446283757582
NUDT1	5.67917079959912
ZNF212	5.58547537646708
ACBD3	7.68106400705789
ZNF83	7.23665993091948
PRDM2	4.95180663618782
GDPD5	6.88778231077532
PDCD4	6.61061069866844
CEP350	6.0406803552274
FOXP3	3.26814103859674
SMYD3	7.60534522493184
CST7	3.76418895149452
SELL	4.02982708498265
CIAO1	6.53964717396416
LGI2	3.86118887589843
WDR45	9.51923587041551
ANKRD6	6.28111275718749
LTBP4	3.50692035572907
PSCD3	3.16531201538172
PYY	3.05711090275447
KCNC1	3.02751711840641
SIRT6	3.80911131860895
CCL19	3.80865295437251
ARHGEF9	4.81965725841553
ABR	5.09184630548496
C10orf22	6.75348068631844
STK17A	4.85764856774118
FOXE1	3.26792737531449
GML	3.17001504110485
CNGA3	2.82957564651322
CD38	3.92751603309637
ZDHHC6	8.0815972104087
NEFH	5.85515543720496
PGBD5	4.80390929042145
CTDSP2	7.53353898172063
RMND5B	5.8416965922977
ZNF257	5.04542272999433
DUSP4	3.15988549942004
FLJ22167	7.28892083482214
EXOSC7	6.3964178152503
ROR2	4.75390215103743
FOXM1	6.56499094445347
ZBTB48	5.01577318381966
BUD31	7.40311113095267
MAOA	3.65667373118247
CCDC41	6.06806726680614
TNNT3	3.79131146149174
FBXO11	6.19592919399338
GYPC	4.53210238037736
PLIN	4.5728760947344
RFXAP	3.83781702275226
C6orf15	3.91400402672503
RNF4	8.26152380823355
F8A1	8.67597554807987
PPP1R3D	5.10024285337748
GRB2	7.95148278091174
TPM3	3.27830907366735
SYT13	3.93661898007214
EPB42	3.7528685680478
RP5-1077B9.4	5.43165049707664
EIF1	10.8697171433737
CETN3	7.96884754971165
FPGT	5.9939646470323
PRY	3.30701912755435
NTHL1	6.03222670374753
POLR2B	9.20280044869507
RPS28	12.2501989367743
GDF10	3.38576986740882
COQ9	7.85528558627214
P2RX3	2.90897865010522
GCC2	7.46637237592251
RARRES3	7.80435813429073
PLXNA1	6.11834768727570
WBP4	4.83094995289657
KIAA0100	7.13211874779262
PMF1	7.60196841724475
HS2ST1	5.78266454039294
CRELD2	7.12177695260059
C8G	3.02326248036068
CD82	5.72700669724902
PMM1	6.51491422570562
CBLL1	4.81188725277481
LIM2	3.31142695771107
VAX2	3.93779611760108
SETDB1	6.02855968300327
LRAP	6.63274398529737
GCLM	6.47516454707245
CPEB3	3.64688167093956
PPM1A	5.69323999918695
INTS1	4.28618053465086
MMP16	3.15339477633505
CAMTA1	4.19812515983007
SAMSN1	5.3481752728525
DRD3	2.83454965126091
GMPPA	5.73528950990895
C11orf73	6.27526490178011
AIPL1	3.78399305856695
PTP4A2	9.02383707706089
IL24	3.46189742996097
BDKRB1	3.09569351430945
HPCA	3.87089351781936
MLF1	7.13333603041362
SEC14L1	6.03783396331034
CHFR	5.97287648188701
EMILIN1	3.13931230354464
THADA	6.96093840720108
TAF12	5.9647958796857
NDUFS4	8.27471184958899
ID1	4.58073609113609
PIK3CB	4.83199035496417
COL18A1	6.70858137957025
PDZD3	3.33767144065152
TBC1D17	5.1254930884013
COX8A	9.37998114103274
CDCA4	6.02359633603982
C2orf44	4.79946463805786
C9orf16	7.25177782371146
ERBB2IP	8.15284664526219
EMX2	8.79806207155972
FUS	6.27505570213483
NIPSNAP3B	3.74983956402826
TF	3.33331643440007
CXorf56	5.62666821332619
CLCN4	3.93995469989837
PWP2	5.68147810342079
MMP15	5.70868545806803
MTMR14	5.78160494619491
NPR1	6.20774107604149
DNAL4	5.69934136290315
ELAC2	4.56541846086667
ASS1	11.1156898252275
IPP	5.82662616377787
TMEM59	9.4195914561694
POLR2J	7.79846191278955
SEC23IP	5.93162077590636
RGS4	3.6395806181954
UQCRC1	8.72879430304265
SNX6	7.16698285818302
DDX18	7.35364343012085
POLG	4.642821281112
ADAM23	4.02628585143255
ZNHIT2	4.6981661691106
TFR2	3.70919837433699
NCDN	4.42273670383064
RAG1	3.44310036712631
POMT1	4.85187406664117
CYP1A1	3.44047090079690
SNAPC1	5.30411690679183
GNA11	5.07531396527993
CCDC52	3.01807925717203
CAPN1	6.54832135349664
DDHD2	6.89277412227946
UPF3A	6.1228779050063
LAGE3	6.79816879243985
GNRHR	3.11499029206157
UNC13B	5.18278350150306
TTLL4	6.28679081741658
PPBP	2.83159844390464
HTR3A	4.11858627467065
SDC2	5.67809127452866
ANKRD49	7.89657067819593
BTF3	10.5339873220572
COX7A2	10.5490663024285
SARS	8.22848756525827
C13orf18	3.94193227553451
CACNB1	3.84660122306197
QKI	5.72559082517543
SETMAR	5.8647903105456
LAMB4	3.30792605642657
MAN2B1	6.82208763814614
EML3	5.00998405061783
ACADL	3.28062070055037
OFD1	7.47256144632939
CGA	3.67072939243527
EIF3EIP	10.867792177483
PEX16	5.50980181921632
GNG12	7.89107343340308
HABP4	5.02133533609
CNTN2	3.44408282825181
ASNSD1	7.64643840525918
FUT4	3.92883785029251
DBH	3.4405252682257
CD53	7.50893310158069
HIST1H2BJ	3.49169079672784
TFAP2B	3.11686331360883
ACF	3.74695063540379
TMEM11	3.89177322925582
CDH8	3.38325907089191
C3orf32	3.357262574928
AGPS	5.41730489866671
C4orf18	3.19152645618160
PCCB	8.20430381996688
IPO13	5.06433540094014
PECI	8.27813123362085
UNG	8.8022258427297
C6orf105	3.70190088340532
GSTP1	8.5500990239489
SUV420H1	7.08344783815364
ARHGAP15	4.10968625259764
LTBR	6.78858611951462
TDRKH	3.39540051037320
PSG4	3.06806497000851
SLC9A3R1	7.74499392882997
NBPF3	9.28071838912603
SLC9A3	3.36956073937851
OSBP	6.75224863440707
PRR5	4.95588319482235
CHMP7	5.78631569878619
ADRA1A	3.01717049212787
ASAH1	6.86911089469587
FKBP4	7.50761065616911
ZNF350	4.22040932748727
DOM3Z	5.88081278634268
GIPR	3.57489952250515
AHI1	5.70554053293182
BST1	4.78552879720413
NCR2	3.58193369013592
NADSYN1	5.42754175648866
UBE2W	5.6107580174346
RGS14	3.97006032597855
KRT15	4.50009142320673
SCN11A	3.85745332703399
GFI1	3.79194394264046
FHL1	4.854616938315
SMC6	6.5441532017994
GATA1	3.6464206058748
OSGEP	6.17656413086158
ARMC6	5.36910234235665
HK3	3.43183715991798
PSMD5	6.94493952999847
RSU1	6.68147016795905
RPL4	11.3367517040411
MAD2L1	7.73721855846676
RBPMS	4.23133750840569
EIF4A3	9.53998799517168
E4F1	5.18858975115814
DLEC1	3.38749004114059
PRPF3	6.23220293220407
EMR1	2.99259860562301
CHMP2B	7.06961447723001
CAMSAP1	4.59457336950856
RPS21	11.2043477057432
XCR1	3.24767100114643
ARID5A	4.12472778625644
RBM6	6.3434550752399
UBE2N	8.47419325233045
KLF4	4.11516655684820
MGC4172	5.8699728399085
LMO4	6.08575884288963
KLKB1	3.51704373680802
HDAC3	7.3316104872307
HP	7.91147299993426
SCHIP1	5.86275085056041
BTK	3.92462868136769
KRCC1	7.84371110264896
PRND	3.20180625226076
C6orf27	3.50631617772416
PIGL	3.83553272162706
CLCA1	3.93301018318459
C1orf112	6.49161508328319
OLFML2A	5.02343627093546
HUS1	4.96062896747329
SFRS6	8.59798307697305
CXCR7	5.39156889116515
UIMC1	6.94867637174218
FXYD2	3.65678838581504
GOT2	8.5139236889602
ZNF667	4.52266677040014
TFEC	4.87419191779312
ATP7B	3.70116694205979
RAB38	7.26958914413513
POLD2	7.55752867511174
PPM1H	7.25444737546248
DCX	3.22402803159276
NFYC	5.63501239989792
ZNF228	4.19655275178212
KIN	5.97878673079926
PLSCR4	7.73448843196698
HIST1H4I	4.33458918511347
PPARGC1A	3.59482414193891
HIG2	7.11874752853075
KCNK10	3.96813722287725
EXOC1	9.23048725025405
OR6A2	3.68163583847493
ETFA	7.77739639717646
PDAP1	4.78735679335455
C19orf6	3.41852731754265
POLRMT	4.14896696970696
ZNF146	7.9738960568107
MIA2	2.97483843502717
LY6G6E	3.46348246541124
EIF4E2	7.7979874908369
NENF	5.51089030030323
HOXB5	5.30869037449368
ZNF324	4.49269744453375
CUGBP1	4.54132790400937
ENTPD7	4.11375090795673
TTC13	6.89531243355742
GJB5	3.22505044459227
PRSS22	4.4415348120713
CYP3A5	3.69889464562736
MBOAT5	5.33434885658109
CUL4B	6.9240809715038
CENPJ	3.69259166542968
KIAA0664	6.59728445513413
PITX1	3.38961597958320
PDGFRB	5.25481915349872
RDX	5.82665244289095
CELSR3	4.14012749875467
JUND	6.46351227499613
ITSN1	5.14735183129117
CHRNB1	3.78632975916507
EHBP1L1	3.65527270350384
C19orf2	9.15018655302703
FETUB	2.97727747752236
CAMK2B	3.75853350955133
DCTN1	6.47255574484213
TNKS2	6.57902906807771
MRTO4	7.83797347203523
C1QBP	7.52554924452434
TTC3	7.86955798068958
NDUFB8	8.45875866558019
CADPS2	5.09195894080955
EDG2	4.32394095086719
MYF5	2.99934502740304
SEMA3G	3.50058504446392
IL23A	3.90863578267504
GJA9	3.74492250566201
R3HDM2	7.97037082176261
C5	5.10253514110754
SLC2A10	7.88285309776087
TRIM45	5.3619021543789
TSP50	4.20844573468251
PAQR3	5.87029152661436
ANKRD26	3.56677851035592
TCP1	8.69513354150316
TMED7	7.39875543257272
CMA1	2.93523259592135
PTCRA	4.3077150094191
HCRTR1	3.42538316630567
FST	5.45747068498154
PAWR	4.44123451840795
LDLR	4.31919497348192
ASTN2	4.18434752085236
SCRN1	7.55840611519792
GPATCH8	6.77699087473694
KIF4A	7.38136128481269
TANC2	4.116755778283
ZMYM5	3.82577071607953
PGM1	7.71759035237369
ZNF586	6.91905961956725
POLR3G	3.78299880861462
CPD	8.01172802464468
SNCAIP	5.44130481628596
DCT	3.52856165681135
HLA-DOA	4.21840832772648
TANK	6.38895929891244
RCAN1	5.25057600339213
UPK1B	3.38002818910506
DNAJB4	4.75938149803408
UGT1A8	3.06568253536135
LIMD2	3.13445405261586
HIST1H4L	3.58933374747483
PECR	5.51084841833216
HSPA2	6.55802849937102
SERP1	9.53041383873255
TACR2	3.81581578586354
NUP85	8.8095847465667
CD177	3.4072987582756
GPR135	3.24833268387598
PIGG	7.85803953920623
LGR5	7.25920118477111
JAK2	3.70354740249178
DPYSL4	3.27827801705732
TM9SF4	6.92510245844785
PTHR1	3.52665575980999
SIRPG	2.90068442288352
ZNF264	4.48185805178362
BICD1	6.80864333197337
RAB5A	6.98022989669455
FLJ13224	3.22220912532504
METTL5	9.16313046428638
HERC6	8.39227156000956
CASP1	6.41566982688378
USP9Y	2.85404246375759
LRP1B	2.82470241620519
XAF1	9.21029707957273
PLA2G4C	3.89613447421443
APOA2	3.03443410468170
SPAG6	3.12461610304301
KALRN	3.61551952177797
SECTM1	5.38784970803912
THOC7	8.92822422582037
IFNAR1	4.74446504673526
TCTA	6.9464817274491
NY-REN-7	3.15092484093961
TALDO1	9.91766817653648
B2M	11.8119334927147
LPPR4	3.20878342599448
SQLE	6.80438364042479
SEPHS1	7.3710109930234
EIF5A	7.08187168981548
FAM49A	4.79616727814816
YTHDC2	4.77518546404331
EHD2	4.36706955522326
NCF1	3.75892697558463
SPG7	6.81236936846346
ZNF614	3.44865147031525
HOXA5	3.03104506711989
NUP133	8.61484382992753
FGF12	3.82335528549403
SLMO2	8.89708829716825
INPP5B	4.58604146027244
PPID	7.13265316094326
SNTA1	4.89469455487875
IL20RA	4.41395648438541
UBE2J1	6.15057178038468
CACNG2	3.07780229219944
GCM1	3.16363662506758
ELF1	6.22937567833771
TLR5	5.92095884539446
TCFL5	8.09813957690001
C1orf107	6.83692543839976
C19orf22	6.3615213685144
SAFB2	6.39718890992213
MAP3K7IP1	4.23701953902876
NCK2	7.45298244768426
OXA1L	7.68205727426513
KIAA0652	6.17086731143613
KLRG1	3.73049791651821
FRAG1	7.22946413685935
ZSCAN12	2.82976656845105
PSMD12	7.44662862366553
E2F4	5.33128750973051
CLEC4M	3.4747739048022
KIAA0999	5.46397069128703
CLDN10	4.1583662257039
MGC13053	4.30935588885633
TAC1	2.78403970184575
GYPA	3.29181680750073
HPCAL4	3.40953427756766
TRAIP	4.22310818295893
MEX3D	3.86418378265886
KIAA0232	7.07995265335424
ERCC8	5.02766137828486
NFAT5	5.62895931672409
GPX4	9.0160036679567
CSPG4LYP1	3.11262912702021
KIAA0368	6.23329960039824
FBXO3	6.84148027303812
DVL1	5.72032244618992
CMKLR1	3.57340322414727
GPR157	3.8949753659595
TYMS	9.22471153594336
OR52A1	3.09173608217728
PEF1	7.51600547264645
ZNF750	3.04189823405121
ALG9	6.08388229566834
MCM5	7.01118937074749
SDK2	3.7990034947147
BAIAP3	3.88270750352163
RABGGTB	7.04862805460931
KCNK7	3.49100751945235
PTP4A3	6.66029540111906
ANKRD40	4.41583020746867
CALCOCO2	7.80118447151963
TMSL8	7.37525663529989
SNCA	4.82137111005045
ZNF551	6.89040521399676
HBQ1	3.21912138952051
ARHGAP26	4.94012250712743
GEMIN6	6.72803591844539
HRAS	5.88177277625195
KLRC4	2.69090350355524
BSDC1	5.86710544739073
DSC1	3.62391720267349
RNF43	5.67761491783508
NDUFAF1	5.96864174736063
MAP2K4	5.00518763372429
FOLR2	5.55042352818698
LYZL6	3.5329172046248
EPB41L3	3.41266571580911
TEKT2	4.63421204027547
CDKN2B	3.37184482729296
WSB1	6.87929269455539
ZNF480	3.60125109029357
MAP3K6	3.91132258447733
PROS1	3.84785870232090
PSMB8	8.36062153831061
HN1	8.70688349285267
MAS1	3.47862632996199
APOL1	5.00202230180659
CSHL1	3.13690946719243
ZBTB7C	3.13296562089514
AHCTF1	6.88350571288762
SAE2	8.43708175814068
ITGA2	3.93085191293002
AP2S1	7.98674426313831
P15RS	7.39576853783725
MME	3.99965840201719
VAT1	7.18655134996744
MAST4	6.37882123817648
TUFM	9.08906119184368
KRT33B	3.22452887781637
THEG	3.68526797722533
KCTD2	6.40382562110523
WDR26	8.69204002255958
MFI2	3.2317789994566
KRT34	3.07793949256093
NR4A3	3.47772961428392
SGSM3	4.67770996522205
ARSA	3.84965402011838
TOMM22	6.61161482608631
SOCS3	3.7747153873887
UNKL	4.91236045187784
POP4	9.05839724796
BHLHB3	8.99678050679963
MALL	3.88846577428909
SOX15	3.18919959407243
CCNA2	6.53195370527298
PARK2	3.1207309966519
GPR124	4.78309885410787
TMEM132A	4.8017842273811
CGRRF1	6.43905523260361
RUVBL2	8.37357463904725
MCAT	6.55822789004043
WNT10B	3.56599537228938
ISCA1	6.53947194088768
RPAP1	4.01173365411124
C12orf48	5.93114615851755
RAI16	5.07581876233696
RPL27	9.7189116984955
EPN1	3.50348888178452
MAGI1	3.32819540601949
GBX2	3.17931034280803
SLC35A1	7.1259974958718
GAL	4.4763704531779
SLC14A2	3.46220506376553
RDH11	6.83272741200029
ZNF518	4.87558401014512
PCYT1B	3.82284542397829
AUH	6.80012911306094
EIF3H	10.6162219371752
KIF1B	7.74754959668265
MBD2	4.67003411093306
AMOTL2	7.85731938631032
C6orf120	5.74725875345548
PIGT	9.03006813609664
PSRC1	6.91841506900603
PLA2G10	3.57355416038733
ALAS1	7.03125999744167
FOXO1	6.39360111965929
C17orf62	7.59485602631785
KIF5C	7.38996146715161
DUSP10	5.84987369760285
CRLF3	7.81336717492666
CLCNKB	3.54061772879061
PSMA5	8.76832104608358
FARS2	6.66528928625866
CCDC28A	7.43498752920779
AMPD3	4.81297310816617
PIAS1	7.0234005668883
ADCYAP1R1	3.6318408141439
TMEM134	6.74478601189957
CDH20	2.89895799192196
FBXO7	7.83913370759521
FLJ14213	5.24000517150054
ZNF3	6.00930668323299
LRRFIP1	7.18878606965224
TMEM49	9.38918190263338
CNOT2	7.9905491925616
CBX2	2.76433982201962
ZC3H14	6.9995991387465
ALDH5A1	6.40482492351532
HNT	2.92361003215251
SERPINA4	3.08844810696015
FLJ20920	6.44218508631324
CRTAP	5.09241358829646
DDX50	8.48609713350685
STYXL1	7.26105559285594
TK2	5.13055108214841
BLVRB	6.80651432084264
STMN1	7.49496590851395
GUCA2A	3.4474611324855
DPP6	3.06627333875406
GALNT10	4.52692148371222
STK39	5.67883167485422
MMP24	5.38207382453578
CKS2	9.26750338281458
RHO	3.83971040058057
BANF1	9.33509112709776
CR1	2.90951353643038
RPS6KA2	4.93188773029609
HMBS	7.23187697633042
C20orf112	4.18684389208915
SLC25A24	7.0948246314861
MRPL22	8.77485862773864
SLC25A15	5.34939732594875
GADD45B	4.48850397358691
TDP1	5.73819423085387
ZNF287	3.97097467942221
DAAM2	4.7403175945464
C11orf57	6.59886726276692
RFK	6.71525224432226
ZFYVE9	4.16183246239883
TCTN3	7.82416359829399
STCH	6.70792463843352
LOC283871	3.89638636322453
NDUFB3	7.98267864756773
DEFB4	3.7882804297144
FPR1	3.39377536080763
FMNL1	3.88412234423468
SEPT7	9.85565220317035
PTCD2	5.94997485655506
GNLY	3.40781972143483
GRAMD1C	6.84893730687688
ZNF165	5.60550291634339
TR2IT1	4.45230823870022
ARMCX3	3.67830150517836
NDE1	6.5746241297751
MAGEF1	7.43940836041498
ITGA10	3.69304895505976
ARHGDIB	7.50211820517394
FSHB	3.68197719914578
ANXA2	10.3596096303365
HLCS	4.3949577070971
MCF2L	4.37274140577254
AK1	5.97173105355956
FH	7.57068332067136
LGALS2	3.63277138226831
SYNPO2L	2.78425512029325
KIAA1045	3.30307641399205
C1orf183	5.19448860698674
MAGEA8	2.93435505697180
DGCR8	4.73043054034326
GSR	5.11508493781344
NEU2	3.49454824366913
HIST1H4B	3.73653973667267
CACNA1C	3.00242360643976
FAM20B	7.00707262012874
HES2	3.07118294872531
PDCD6	9.07944116251778
INTS7	6.80630347931626
AMPH	3.62300145170976
UCKL1	7.00770604722672
ASB4	3.0720820523643
C10orf97	4.89229164547167
ALDH1L1	4.44172387255605
CCL23	3.32148733922234
OBSL1	5.54533039860269
SLC12A7	7.58058245434129
THAP4	6.05426596779498
RBM4B	6.46935228680912
OGFRL1	3.92333990920819
KIAA0831	7.16018242105495
C12orf11	8.90497761459917
PPP1R15A	4.16862728659405
KIAA0240	6.51819666143401
CD1B	3.43455798542862
FCGR2A	4.79228649533739
MDC1	5.9632199553271
MAN1A1	3.52528494069489
KRT9	3.58785670082323
HTR1A	3.20283436873635
OCEL1	6.52322309548709
ATP11B	6.02603808685595
NLGN4X	3.46665516219747
FBXO34	7.07784091167289
ALOX12	3.68168451732732
RB1CC1	8.45609806106716
PCDH12	4.46950705805141
RPE	5.115937105098
EIF4E	6.67346652008865
CSDC2	4.26354157950463
ABHD5	5.02294818270352
TMBIM1	6.54721968564554
PET112L	5.59921277034431
P2RXL1	3.07281398084645
F2RL2	3.15690535850819
TRMT1	6.66722829432045
IMPG2	5.18654137589488
LRRC32	7.64292382514587
BGLAP	4.41305545719664
HTR4	3.40400331102162
MRAS	4.74751446093532
TRAF6	5.84135472773314
AXL	5.23870794362669
ATP2C2	3.71162633216857
LMNB1	6.50133147772404
TELO2	4.40413120301966
PNPLA3	3.89971675147302
CSNK1E	6.55941058492733
SRP14	9.62073788146312
KCNQ4	3.16678186474597
PIK3C2B	6.24825420728115
C15orf15	8.11022824205442
TUBB2B	3.35628041710133
USP15	6.59020999683145
C12orf41	8.34221780134342
CEND1	4.51410108921448
RNF31	4.61639919840493
TCEAL2	3.49764112259725
PTGER2	3.97527072863558
UBN1	6.86232851681577
SLC5A7	3.11140840831511
SLC31A1	5.47416873872872
ADAM29	3.50285838420876
ST7L	4.5214981244357
GFOD1	4.60996549504898
CTNNA1	9.28627841160636
HRBL	3.693557995386
CBX4	3.67957792327641
NTRK2	3.47740019706835
FOXN3	4.88929850231429
MFGE8	6.67612559804926
PFKFB2	3.95393824675732
TAS2R4	3.59235038626053
SH3TC2	3.23876318408624
IL10	3.58571501516531
PXMP4	7.13079724175674
RNF167	6.75431054426083
PRMT5	7.65783970712466
TSKU	6.61945722555443
ATPIF1	8.3743394620898
ETV3	3.31648345734993
PAK7	3.08858947435669
PDLIM1	8.98635089957953
CEP63	5.96431962511025
WDFY3	4.88410156424708
RNF126	3.91785370700689
DPM1	9.6080117896926
CLIC4	7.15366938221883
ACR	3.80342522568096
KLK7	9.18418011492574
ALOX5AP	7.16851420700389
LRP1	5.19674123714666
TNK1	4.93423913946004
TAS2R9	2.94739803244121
ZNF16	4.88629476339339
POLR1B	5.62712249376503
SLC8A2	3.51978044488918
OLFM4	2.64120020549864
TACC1	5.1910947675712
SAMHD1	6.52816040483268
ATP13A2	5.04982096965966
KRT4	3.53718059441417
PAX6	5.91686259932478
SCG2	3.45173129799032
SLC17A6	3.33378429533586
TUBB4	3.861008506406
PADI4	3.06023480536452
FMO3	3.08420582227977
NLK	5.02387158618503
POU4F3	3.03317461095108
MDM2	3.27301854184990
CAPNS1	9.07191435166044
SDF4	7.4045257251856
ITGBL1	2.91819857734064
TAP2	3.89820861457750
OR2C1	3.51351653733368
KLHDC3	7.22385058844388
EFHD2	5.48661643195351
GALR3	3.76540002707435
NBEA	4.0000297526918
ABCA6	3.11495392484459
ABBA-1	3.77912979634768
GNAI1	4.82792887616994
CLDN3	7.82364634582423
AKT2	3.1721596558258
EGFR	4.37642258609374
VPS4B	7.261827356741
RBM16	8.34726748280942
GALNT6	6.71773143032137
ZDHHC3	5.54655114534968
SLC25A4	6.78899964360183
CYB5B	6.20908577793422
NDRG1	7.37916654326651
SESN1	5.55333832531352
GBE1	6.32649353825458
MRPL46	6.2252754077135
CLASP1	5.8929370421911
FARP2	4.86539337392655
ACOT11	4.73597552876306
LDHAL6B	2.80666092801343
MAPKAPK3	5.7831035513781
NCAM2	2.96024397492668
AFAP1	3.84335246155382
PRKD2	5.69249823198693
OR2H2	3.22188724442327
ZFP36L1	7.39552616014382
DZIP1	4.34340383703916
GPR161	4.85028376179955
RNF146	6.14813533794217
NKX3-1	3.89510317424647
CCNB2	8.07404948388173
ZNF10	4.39323725304619
WDR74	5.76686147799737
FAM134A	7.8893465046569
PCNP	9.18015774838134
PURA	5.86676106376635
DNPEP	7.63921659804527
ERBB2	4.9266825529179
CREB1	6.04745528754817
NEO1	6.11335508486527
DDX3Y	3.19856404209854
RPS3A	12.9694897243968
MXRA7	8.16276931691198
LGALS3	10.3417229473725
GLT8D1	7.76125771934707
TMPRSS3	8.08561476673757
UPB1	3.06168860117683
LAT	3.99897625409352
CLDN14	3.5256415960651
DHX38	4.79255896975522
KCNA3	3.19272896004174
BTBD1	7.37791281416213
TARS2	6.05332502668939
SKIV2L2	7.96036197598536
ABCF1	7.98236138840504
CDT1	4.09849927789102
ZHX2	6.72717480472598
FCF1	4.96105290605029
LRRC49	5.16470104096227
GUCY1B2	3.58791162393173
CD28	3.26956061001336
SMARCA4	6.97838464456568
SEPT2	9.22662048176078
SOHLH2	3.75160494046096
MCOLN3	7.0338487624992
LRP8	6.38641247571626
TAGLN3	3.8853660823034
MASP2	3.47204475051080
GPATCH3	4.85448663379366
TTRAP	8.52637243419517
AGL	6.87927895063705
NFE2L3	6.34290477939281
PSD4	3.97833838044135
PALMD	6.36011701296257
CCNB1IP1	9.39159694680692
TMEM43	6.54219375487151
OBFC1	6.32401802700698
STAT5B	4.34670254560796
C14orf79	4.7099836508445
ENPEP	3.911838229339
SSB	8.24904225437895
SCT	2.89841742396908
TIMM23	7.12984551657547
SKI	3.67204080496551
SLC22A13	3.03812828545654
AKAP3	4.14064194922744
OAS2	7.21207523250604
KIAA0423	6.20422843482001
SEC61G	9.04888477170527
CAPN11	3.0311504324219
TMEM50B	7.34581859307557
DEGS1	8.11315156727128
ARHGEF4	3.74635060518813
DBNDD1	4.38147192446909
TBL1XR1	6.00323137211912
FAIM	7.2691078406545
SP140	3.3599260618378
G6PD	5.33901364455367
NUDC	7.64419703288133
GABRP	3.3709958327744
SCARA3	5.28349719308897
TACSTD2	5.10019343748001
EIF3J	6.04999291939073
PPP2R2A	7.59316712054128
CPA3	3.43662310311833
PVALB	3.87378418297517
BCAT2	6.54111493542538
MFN1	6.30021876062303
