Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E11_516342
NUDT1	3.98205929632635
ZNF212	6.17824464762749
ACBD3	7.46856587689739
ZNF83	7.17402733207306
PRDM2	4.80533010134909
GDPD5	4.05321513565163
PDCD4	5.61339268424311
CEP350	6.14456925152355
FOXP3	3.15470347836310
SMYD3	5.41031534813815
CST7	4.22051988798785
SELL	3.91461077285626
CIAO1	7.05706428528782
LGI2	3.5859218448763
WDR45	6.76951191210296
ANKRD6	6.75781724996058
LTBP4	3.68747468197363
PSCD3	3.57374714161128
PYY	3.03906964607496
KCNC1	3.08770950398383
SIRT6	3.93724844509266
CCL19	4.22738194311751
ARHGEF9	4.34216041403969
ABR	4.4163348258715
C10orf22	6.74820052879436
STK17A	5.14672558942758
FOXE1	3.36822068702364
GML	3.14927250497635
CNGA3	3.02510981590537
CD38	3.87203660953666
ZDHHC6	7.15451189192083
NEFH	3.19560094482282
PGBD5	3.36217299323879
CTDSP2	6.93856371241174
RMND5B	4.63422079401389
ZNF257	3.53998610260006
DUSP4	3.23217906641557
FLJ22167	6.48608718766987
EXOSC7	6.59697919201487
ROR2	3.69763722620671
FOXM1	5.33891153022902
ZBTB48	4.73520066096607
BUD31	8.26734392482227
MAOA	4.10531085651436
CCDC41	5.20456801008061
TNNT3	3.78506886603631
FBXO11	5.8363109322814
GYPC	6.90058861541382
PLIN	3.41158805034429
RFXAP	3.46684158163419
C6orf15	10.9420498144839
RNF4	8.76417740773076
F8A1	8.60981539060644
PPP1R3D	6.09516052632138
GRB2	6.87994206230856
TPM3	2.91314818043776
SYT13	3.43241497310194
EPB42	3.62314092272432
RP5-1077B9.4	4.83180291571851
EIF1	10.1121387994348
CETN3	7.53168057891742
FPGT	6.35640952044843
PRY	3.44776290709189
NTHL1	5.24569602443471
POLR2B	9.2754977996653
RPS28	11.4255100734579
GDF10	3.06901602360912
COQ9	7.4982188692681
P2RX3	2.75713258669456
GCC2	7.56733735266089
RARRES3	7.53311962058633
PLXNA1	5.50909637341925
WBP4	4.14133539463060
KIAA0100	6.05586047104868
PMF1	6.91012464465196
HS2ST1	5.68405107240567
CRELD2	6.91127036973102
C8G	3.07621865555326
CD82	6.03171870009241
PMM1	7.27513728223518
CBLL1	4.41924051737433
LIM2	3.32332584289869
VAX2	4.73843247932236
SETDB1	5.29943331007967
LRAP	3.06183887617759
GCLM	6.93094500999214
CPEB3	3.71421102899963
PPM1A	5.47499924541986
INTS1	3.80209397399107
MMP16	3.20243878457854
CAMTA1	4.45841274641574
SAMSN1	5.39645583753868
DRD3	2.76170095895242
GMPPA	5.3123758569925
C11orf73	5.2716469630335
AIPL1	3.83401044723713
PTP4A2	9.30752213630756
IL24	3.36047807600624
BDKRB1	3.44796640852534
HPCA	4.05329668455308
MLF1	7.93602771379603
SEC14L1	5.31981294714053
CHFR	5.13259088046497
EMILIN1	3.81978587524217
THADA	5.97099986026385
TAF12	6.35236731369282
NDUFS4	8.29030928705168
ID1	6.88699595049654
PIK3CB	4.51459186722279
COL18A1	7.19498674110454
PDZD3	3.11279343379986
TBC1D17	3.88161820519338
COX8A	9.46356615519345
CDCA4	5.64075088855562
C2orf44	5.07489798292443
C9orf16	9.210182164843
ERBB2IP	7.86937837213932
EMX2	8.12688403739905
FUS	5.74163352028768
NIPSNAP3B	3.68387807796705
TF	3.29709804533549
CXorf56	6.2050689428845
CLCN4	4.40579237866755
PWP2	6.18473962270989
MMP15	3.67400170299334
MTMR14	6.2447007717444
NPR1	7.33874590201464
DNAL4	5.97631405143018
ELAC2	4.39451869291457
ASS1	10.3838871138952
IPP	6.61629228332043
TMEM59	11.0950284964529
POLR2J	8.90665447850454
SEC23IP	5.2151725878673
RGS4	3.74526953164224
UQCRC1	7.97092861576965
SNX6	9.28305132134373
DDX18	7.72936215570696
POLG	4.38377520937336
ADAM23	3.79356977353231
ZNHIT2	4.55393836180532
TFR2	3.44057456465926
NCDN	4.68107709350652
RAG1	3.30689915234243
POMT1	4.82474183874259
CYP1A1	3.54222552474996
SNAPC1	5.91757230674286
GNA11	5.81283095931334
CCDC52	2.97841650484525
CAPN1	6.21928981276472
DDHD2	6.93155333077733
UPF3A	5.56202821075155
LAGE3	6.45007639000025
GNRHR	3.12897542021075
UNC13B	5.19062286519795
TTLL4	4.67726961948753
PPBP	3.04856503222476
HTR3A	5.5401061576953
SDC2	6.03967646618421
ANKRD49	6.63537349642034
BTF3	10.3332487266689
COX7A2	9.88402449863046
SARS	7.867834398124
C13orf18	3.47045408018334
CACNB1	3.91000694680874
QKI	5.81866379436723
SETMAR	5.69486094123826
LAMB4	3.5256178217833
MAN2B1	6.40513419012898
EML3	4.65288358547456
ACADL	3.30763177699551
OFD1	7.18435569388126
CGA	3.41132245240276
EIF3EIP	10.8732611377746
PEX16	5.58346616387089
GNG12	8.9415501406405
HABP4	5.38418166204242
CNTN2	3.27754040336617
ASNSD1	7.88425288789315
FUT4	3.85619126589700
DBH	3.26089484644245
CD53	7.46375895997059
HIST1H2BJ	4.03293441456595
TFAP2B	3.20449308649974
ACF	3.75064668024119
TMEM11	6.44190113382673
CDH8	3.19046673579698
C3orf32	4.80043664773866
AGPS	6.88502640318769
C4orf18	3.41563204976264
PCCB	7.68958727336498
IPO13	5.68305682081017
PECI	6.73790685766014
UNG	7.34854622521011
C6orf105	4.01852637892451
GSTP1	8.1244626033901
SUV420H1	7.84727349995212
ARHGAP15	4.06392249263134
LTBR	6.66756127873612
TDRKH	3.94929810515756
PSG4	3.17043122954073
SLC9A3R1	6.47973524915625
NBPF3	9.15464986762393
SLC9A3	3.33417342693915
OSBP	6.11455255410195
PRR5	4.77332979572106
CHMP7	5.33960946191091
ADRA1A	3.02046507632031
ASAH1	7.64457498071641
FKBP4	7.43100910578
ZNF350	5.2951370689041
DOM3Z	5.72989089915278
GIPR	3.56392660142874
AHI1	4.79087623371503
BST1	4.66798955153302
NCR2	3.47392308448714
NADSYN1	4.87390065017692
UBE2W	7.12939025151303
RGS14	3.98538456841068
KRT15	3.91323530385615
SCN11A	3.81144819340495
GFI1	3.5235655452557
FHL1	5.18925857312147
SMC6	6.94316018784246
GATA1	3.58565255936857
OSGEP	5.12930235749286
ARMC6	4.68296908817915
HK3	3.24146126875537
PSMD5	8.9128711587624
RSU1	8.24633338576256
RPL4	11.2450464818605
MAD2L1	7.52093082585335
RBPMS	4.31121295696428
EIF4A3	8.67816221467552
E4F1	4.76969016975832
DLEC1	3.56016861081948
PRPF3	6.58887587035829
EMR1	2.86718304494712
CHMP2B	7.65198538653737
CAMSAP1	4.11266316694116
RPS21	10.2392404377015
XCR1	3.3821083997631
ARID5A	4.1839011123401
RBM6	5.73914843122169
UBE2N	8.27036434292118
KLF4	4.69370303793296
MGC4172	5.0417119503239
LMO4	6.95358183532614
KLKB1	3.31366388692376
HDAC3	5.96118912664026
HP	5.39146164541218
SCHIP1	7.28998550938644
BTK	3.89591294925880
KRCC1	9.11230666232245
PRND	3.26645286470198
C6orf27	3.73642763533807
PIGL	3.97357318178991
CLCA1	3.93742761318745
C1orf112	4.64683872352012
OLFML2A	5.2114339892901
HUS1	4.73898830815292
SFRS6	7.61863721038655
CXCR7	4.54937329380562
UIMC1	5.73726065182414
FXYD2	3.47207574756000
GOT2	7.56149446071777
ZNF667	4.48012898920626
TFEC	3.97542888020908
ATP7B	3.74791667821450
RAB38	3.39177719784681
POLD2	6.5132671303316
PPM1H	3.88030835361986
DCX	3.16214542963872
NFYC	6.86479172714763
ZNF228	3.53442637996291
KIN	6.0287545847878
PLSCR4	8.30384748461004
HIST1H4I	4.02859441656419
PPARGC1A	2.8345522551563
HIG2	8.38677793594843
KCNK10	3.94320544724702
EXOC1	8.49570781366119
OR6A2	3.84145397469685
ETFA	8.87100297797759
PDAP1	5.16263718597014
C19orf6	3.43906030689113
POLRMT	4.09996237965659
ZNF146	8.20871288793247
MIA2	3.32707946724848
LY6G6E	3.12082415939331
EIF4E2	8.03994230886975
NENF	5.10936568021345
HOXB5	7.96893093436482
ZNF324	4.83114436647142
CUGBP1	4.46883531001621
ENTPD7	4.17942971726946
TTC13	5.02431015230593
GJB5	3.25279029209034
PRSS22	4.01536383487796
CYP3A5	3.28377015969238
MBOAT5	4.64673964301064
CUL4B	6.74114672237478
CENPJ	3.58722516369624
KIAA0664	5.81532084471724
PITX1	4.25749215258178
PDGFRB	5.26079623687736
RDX	5.65751275750976
CELSR3	3.64662649397367
JUND	6.43192551034172
ITSN1	5.25387662004732
CHRNB1	4.26515359535339
EHBP1L1	3.56904075255641
C19orf2	7.88785750296593
FETUB	3.12439823279658
CAMK2B	3.38665415291173
DCTN1	6.70249664530965
TNKS2	7.28285215375243
MRTO4	7.7869746940515
C1QBP	6.09269924271213
TTC3	8.4394485638122
NDUFB8	7.66914912543586
CADPS2	6.81097635694699
EDG2	4.17195678717840
MYF5	3.08565852592042
SEMA3G	3.3565613129361
IL23A	3.77302226478458
GJA9	3.50094007985136
R3HDM2	7.66927339134601
C5	4.17144208416781
SLC2A10	7.44848864793129
TRIM45	4.89075791361196
TSP50	3.53523941835527
PAQR3	5.67320888444785
ANKRD26	3.63829249965775
TCP1	8.1924814056684
TMED7	7.28517571316053
CMA1	2.93758844138212
PTCRA	4.07843750821181
HCRTR1	3.42062654332173
FST	7.0479178542265
PAWR	4.3305557248946
LDLR	5.71885328795127
ASTN2	4.45408551033328
SCRN1	6.16295105400713
GPATCH8	5.92217396484543
KIF4A	6.36632528282997
TANC2	3.97705400250489
ZMYM5	3.80698928975131
PGM1	9.6194499490318
ZNF586	6.64418426784899
POLR3G	3.80992961128596
CPD	6.1914388034191
SNCAIP	3.63935782271144
DCT	3.38742574912383
HLA-DOA	3.43540956880658
TANK	7.77707819060767
RCAN1	8.45383452875296
UPK1B	3.28882609335077
DNAJB4	5.97774091621801
UGT1A8	3.21324916577156
LIMD2	3.19040886114755
HIST1H4L	3.48018089617817
PECR	6.73355958795357
HSPA2	7.57472678755047
SERP1	10.2414743617230
TACR2	3.54101033057390
NUP85	6.31486712235913
CD177	3.33579445200002
GPR135	3.15756142846807
PIGG	7.8872149434803
LGR5	3.518528060363
JAK2	4.16032831971469
DPYSL4	3.36516969956753
TM9SF4	6.640387935942
PTHR1	3.4279259662472
SIRPG	3.08117149339753
ZNF264	6.9689517578096
BICD1	5.07331801864216
RAB5A	8.14257889322527
FLJ13224	3.21813926777121
METTL5	8.9407542087479
HERC6	7.28848818305666
CASP1	5.83255011227108
USP9Y	2.88691736529185
LRP1B	2.9451860779897
XAF1	6.72325221912599
PLA2G4C	4.0121003750592
APOA2	3.16699158973273
SPAG6	5.9355895225496
KALRN	3.01695192257105
SECTM1	5.81662061869251
THOC7	9.24026057510927
IFNAR1	4.53097492178205
TCTA	7.34795665538458
NY-REN-7	3.50077357293523
TALDO1	8.86154765419407
B2M	11.9451131006011
LPPR4	4.10469264397655
SQLE	8.16954307297066
SEPHS1	7.13845618064926
EIF5A	6.16240485199251
FAM49A	4.72022651144465
YTHDC2	4.40648348448207
EHD2	5.02343847068198
NCF1	3.76532333384575
SPG7	7.30468038534558
ZNF614	3.65316729529196
HOXA5	3.65696487723050
NUP133	7.29858395002756
FGF12	3.52420882470297
SLMO2	8.61991367002532
INPP5B	5.29372870478025
PPID	7.0408794777666
SNTA1	4.89922534137067
IL20RA	3.94168597665767
UBE2J1	5.8272756315235
CACNG2	3.06242318510303
GCM1	3.18697125630524
ELF1	6.25183964334492
TLR5	4.62150002852381
TCFL5	8.24057430727756
C1orf107	5.17635290125114
C19orf22	6.76735018556439
SAFB2	5.8522186875546
MAP3K7IP1	4.17896932699388
NCK2	7.89460223415988
OXA1L	8.08508598606911
KIAA0652	6.5292975716834
KLRG1	3.51533072945882
FRAG1	6.10255484357557
ZSCAN12	3.02850353426493
PSMD12	7.76611627446994
E2F4	5.62692761283751
CLEC4M	3.53032631724804
KIAA0999	4.3933916358763
CLDN10	5.38290036785356
MGC13053	4.09538285663468
TAC1	2.74678297186548
GYPA	3.39992797102581
HPCAL4	3.30319252598297
TRAIP	4.14968510752601
MEX3D	4.28693813212733
KIAA0232	7.81099145339856
ERCC8	4.82111541291926
NFAT5	4.9066954852966
GPX4	9.61259126010066
CSPG4LYP1	3.14047797537899
KIAA0368	6.42707302268558
FBXO3	6.62565690075646
DVL1	6.35439198517111
CMKLR1	3.69860368065269
GPR157	3.34583307293905
TYMS	9.06066839358844
OR52A1	3.47103810037844
PEF1	7.44112786175313
ZNF750	3.63517308295495
ALG9	5.18444710756797
MCM5	6.19827866389286
SDK2	3.41785457465325
BAIAP3	3.73281881398198
RABGGTB	6.90013676059067
KCNK7	3.36623108766325
PTP4A3	6.42346270172917
ANKRD40	4.28832370474432
CALCOCO2	7.749755288723
TMSL8	4.08843548997456
SNCA	4.08992967352615
ZNF551	4.52451756393936
HBQ1	3.45246308958522
ARHGAP26	3.60995895929486
GEMIN6	7.00947652475315
HRAS	5.39268125942712
KLRC4	2.85370094300342
BSDC1	6.49838481905241
DSC1	3.8586828931201
RNF43	4.45212910878623
NDUFAF1	5.61597889682373
MAP2K4	5.20516084375293
FOLR2	5.00300553164339
LYZL6	3.53791840515978
EPB41L3	3.71716086341251
TEKT2	3.96670601528747
CDKN2B	3.22447014559226
WSB1	6.4714466250425
ZNF480	3.63003610768131
MAP3K6	4.82418409414921
PROS1	6.16290374004461
PSMB8	8.03974155114346
HN1	7.29273727172282
MAS1	3.24125787606606
APOL1	6.02577254138223
CSHL1	3.21873261133235
ZBTB7C	3.3242109053959
AHCTF1	4.93892977375802
SAE2	8.67391589734213
ITGA2	4.12139138906392
AP2S1	7.95179801166007
P15RS	7.10496404407721
MME	3.36985649656683
VAT1	6.97311199410977
MAST4	4.88363174483289
TUFM	9.54974707221115
KRT33B	3.29244956686121
THEG	3.77360677909060
KCTD2	4.95810121850506
WDR26	8.88886111533207
MFI2	3.46927315577077
KRT34	3.21518473638412
NR4A3	3.98949420268571
SGSM3	4.63374358239749
ARSA	4.10040584966293
TOMM22	6.85120802998303
SOCS3	3.5345850112505
UNKL	3.69206631632774
POP4	8.4459029563646
BHLHB3	10.2532811094701
MALL	4.78599596268901
SOX15	3.16594388615584
CCNA2	5.42307204225497
PARK2	3.64129834399031
GPR124	4.41964340174594
TMEM132A	3.99670535288558
CGRRF1	6.0731359117779
RUVBL2	7.3752091661661
MCAT	6.59727968056583
WNT10B	3.70762011395290
ISCA1	7.86611318856445
RPAP1	3.75244384066747
C12orf48	5.33917883418233
RAI16	5.31690738153293
RPL27	9.22775811714834
EPN1	3.48662956544803
MAGI1	2.88004214756123
GBX2	3.10807900778576
SLC35A1	6.61335997029545
GAL	4.45187250571989
SLC14A2	3.86048450217933
RDH11	6.9952082678063
ZNF518	4.15356471035234
PCYT1B	3.24057328830439
AUH	6.87280918742427
EIF3H	11.1313560111165
KIF1B	7.41255899330899
MBD2	4.60224135889069
AMOTL2	7.42695738252543
C6orf120	6.47915560344596
PIGT	8.33234255696492
PSRC1	6.18744586471052
PLA2G10	3.76113230114269
ALAS1	7.22309064932303
FOXO1	5.16098606556979
C17orf62	6.28959595159878
KIF5C	6.57213084908749
DUSP10	4.1072504451411
CRLF3	7.09218967053423
CLCNKB	3.48523355486318
PSMA5	8.29949032621964
FARS2	4.73852927263113
CCDC28A	7.03064339652671
AMPD3	4.49149214749851
PIAS1	6.93275208552847
ADCYAP1R1	3.51963781240167
TMEM134	7.66652254649368
CDH20	3.0749131680631
FBXO7	8.45055696561833
FLJ14213	5.06236092719005
ZNF3	6.73964630659484
LRRFIP1	7.08146994735274
TMEM49	8.64688035287921
CNOT2	7.3151720942375
CBX2	2.75773944056141
ZC3H14	6.48133518951578
ALDH5A1	6.50182698261816
HNT	4.12368744100881
SERPINA4	3.12175751090401
FLJ20920	5.86744032217133
CRTAP	5.88110994543086
DDX50	7.84466717095147
STYXL1	7.70519869027312
TK2	4.87453622085897
BLVRB	6.86765146450636
STMN1	7.3382299937875
GUCA2A	3.00578677391722
DPP6	3.07949341027277
GALNT10	4.86742118587002
STK39	4.9533235729295
MMP24	4.36526476514494
CKS2	9.71672904896484
RHO	3.48984636834311
BANF1	9.58088936663366
CR1	2.93452585633215
RPS6KA2	6.26827070649584
HMBS	5.21104447088778
C20orf112	3.43361409220566
SLC25A24	6.70110897228129
MRPL22	7.15953539510561
SLC25A15	4.98818903159803
GADD45B	4.97991584798456
TDP1	5.3520581128022
ZNF287	4.2277548860827
DAAM2	4.80588101516755
C11orf57	5.7863981644434
RFK	7.55039816240733
ZFYVE9	4.37655122431226
TCTN3	6.94006612535866
STCH	6.04110849321877
LOC283871	3.2963641118625
NDUFB3	8.35072705155747
DEFB4	3.90751913551791
FPR1	4.25127479075375
FMNL1	4.12750257643603
SEPT7	9.12702074349665
PTCD2	5.33153586575910
GNLY	4.76753588337016
GRAMD1C	5.66514764913356
ZNF165	4.16359793215066
TR2IT1	5.04837777797536
ARMCX3	7.86824165077221
NDE1	5.21503983643178
MAGEF1	8.61312499265268
ITGA10	3.56043931282875
ARHGDIB	7.686628757092
FSHB	3.56706086073693
ANXA2	10.9182222392132
HLCS	4.11336223925831
MCF2L	4.35246982711569
AK1	7.6854871100302
FH	6.15475446079145
LGALS2	3.72272447560910
SYNPO2L	2.86447966334454
KIAA1045	3.44808176369013
C1orf183	4.62596941809309
MAGEA8	2.9201723720283
DGCR8	4.57615815423071
GSR	5.35911252789299
NEU2	3.46646373987359
HIST1H4B	3.52605465647052
CACNA1C	3.01673093990206
FAM20B	6.40681652468099
HES2	3.29302463848054
PDCD6	9.901226076018
INTS7	4.75541196664693
AMPH	4.1601841140565
UCKL1	7.3303100726389
ASB4	3.13990665163546
C10orf97	5.4313806602824
ALDH1L1	3.82293321660042
CCL23	3.19165973239368
OBSL1	4.91595549072337
SLC12A7	8.22985311394856
THAP4	4.98525452279942
RBM4B	6.1504764903523
OGFRL1	3.79766281205153
KIAA0831	6.25688546697544
C12orf11	7.7548741511522
PPP1R15A	4.18920442109286
KIAA0240	6.12964604138467
CD1B	3.44450069935405
FCGR2A	5.84881957072357
MDC1	5.20540667963674
MAN1A1	3.60258447377126
KRT9	3.37216217454935
HTR1A	3.37362866640692
OCEL1	6.71516037179143
ATP11B	7.42368350707087
NLGN4X	4.12639364732948
FBXO34	7.04603188179429
ALOX12	3.75771289286507
RB1CC1	7.19530957238188
PCDH12	4.42149203752291
RPE	5.8173686909722
EIF4E	6.33660639301637
CSDC2	4.21993717275851
ABHD5	6.11200210802136
TMBIM1	7.33235580676422
PET112L	4.2317374048704
P2RXL1	3.21585644939884
F2RL2	3.18371699861112
TRMT1	5.89547525199759
IMPG2	3.47272516855633
LRRC32	4.77279026499106
BGLAP	4.12374773934043
HTR4	3.30990775247122
MRAS	5.82446177943223
TRAF6	5.25520971275452
AXL	4.66162915735496
ATP2C2	3.33520196441898
LMNB1	5.70322114328089
TELO2	4.1027579395142
PNPLA3	5.55375220261014
CSNK1E	6.9052302602312
SRP14	10.1843773370490
KCNQ4	3.11631397458861
PIK3C2B	4.57316430579796
C15orf15	8.98794946457198
TUBB2B	3.1635583168987
USP15	6.0342110812042
C12orf41	8.04752734455604
CEND1	3.84593150324048
RNF31	5.0966715685575
TCEAL2	3.42965779488359
PTGER2	6.59198782794813
UBN1	6.21173845942436
SLC5A7	3.36129097438417
SLC31A1	7.12193168651951
ADAM29	3.64614402796479
ST7L	4.22359005352216
GFOD1	6.23987381178723
CTNNA1	8.24796603704304
HRBL	3.80208480092287
CBX4	3.96729390398851
NTRK2	4.03665825359714
FOXN3	5.11765340483136
MFGE8	5.03157215321438
PFKFB2	3.53937550037131
TAS2R4	3.59899432561646
SH3TC2	3.36721943030903
IL10	3.34347106986108
PXMP4	6.11299318527962
RNF167	6.083328205474
PRMT5	8.11145521281958
TSKU	5.14218482423929
ATPIF1	8.1044141539158
ETV3	3.02693605217179
PAK7	3.05577211759778
PDLIM1	7.88629364687792
CEP63	6.17864069072886
WDFY3	5.67180331863141
RNF126	4.61760164361876
DPM1	9.50231527532752
CLIC4	7.3305636572881
ACR	3.71278946267646
KLK7	10.5629276005248
ALOX5AP	7.35610938103754
LRP1	5.29002700537089
TNK1	4.80644784615007
TAS2R9	3.20451413116542
ZNF16	6.1386394439917
POLR1B	5.45687801300703
SLC8A2	3.74035774453259
OLFM4	3.01186841357205
TACC1	6.05288043852687
SAMHD1	6.59716667783679
ATP13A2	5.1371725286236
KRT4	3.71051103002798
PAX6	6.81074567528206
SCG2	3.66413658960327
SLC17A6	3.21115500853601
TUBB4	3.79954378650619
PADI4	2.92119617509377
FMO3	3.32889169370278
NLK	3.93617404757732
POU4F3	3.20442054721429
MDM2	3.5645565566079
CAPNS1	9.83815684055717
SDF4	7.60309576628316
ITGBL1	4.97049071827972
TAP2	4.25930162769919
OR2C1	3.42405733732482
KLHDC3	6.55196554030721
EFHD2	5.99271917547969
GALR3	3.57697903139719
NBEA	2.93881287749622
ABCA6	3.32930733393538
ABBA-1	3.69711169602371
GNAI1	4.057863516742
CLDN3	8.54447090966975
AKT2	3.43245626392658
EGFR	4.71158999548098
VPS4B	7.18623350583487
RBM16	7.45117639253976
GALNT6	7.21647574788755
ZDHHC3	6.00695332950735
SLC25A4	7.7913995048547
CYB5B	5.48553760431323
NDRG1	9.09489275071053
SESN1	5.16360745193282
GBE1	7.57434452639796
MRPL46	5.47798326491983
CLASP1	6.12443325832868
FARP2	4.10016311325035
ACOT11	4.23585238337386
LDHAL6B	2.86589389407446
MAPKAPK3	5.04422233494447
NCAM2	2.95806536531093
AFAP1	4.12853844461854
PRKD2	5.67771824394006
OR2H2	3.22250911912964
ZFP36L1	7.62825295190999
DZIP1	3.92806198871994
GPR161	4.92558178423694
RNF146	5.32480998277238
NKX3-1	3.78144496436933
CCNB2	7.84069822046945
ZNF10	3.57294662101327
WDR74	5.00553152298722
FAM134A	8.51886442446573
PCNP	8.84268238234268
PURA	5.524778302665
DNPEP	7.67713162758763
ERBB2	5.41642799663223
CREB1	6.004503552464
NEO1	6.06111108315788
DDX3Y	3.30319113213694
RPS3A	12.5322245203789
MXRA7	9.5622102767566
LGALS3	9.54305212236462
GLT8D1	7.58948245481883
TMPRSS3	8.96099539271792
UPB1	3.24234739449137
LAT	4.05942995510604
CLDN14	3.65484151225044
DHX38	4.51464808652745
KCNA3	3.35367075254845
BTBD1	8.29517379166222
TARS2	6.24711422268885
SKIV2L2	7.70635046419961
ABCF1	7.69976888277956
CDT1	3.2672639034178
ZHX2	6.70527949100375
FCF1	4.76693930231881
LRRC49	5.08841640253021
GUCY1B2	3.23970690070764
CD28	3.27560563897063
SMARCA4	5.58577632235443
SEPT2	9.08919635567124
SOHLH2	3.24772387161324
MCOLN3	4.40746486974597
LRP8	5.25339538346467
TAGLN3	3.95764842904744
MASP2	3.57297633351165
GPATCH3	4.52362404793528
TTRAP	8.88649348938224
AGL	6.82489087727096
NFE2L3	3.92336384963856
PSD4	4.33295301413227
PALMD	5.15535715282608
CCNB1IP1	8.48415246271067
TMEM43	7.19781810269687
OBFC1	5.63238278468267
STAT5B	4.42003319104642
C14orf79	4.54033559481401
ENPEP	4.24508740427465
SSB	8.73786839253392
SCT	3.14648710495390
TIMM23	6.62892383987495
SKI	3.46572046190196
SLC22A13	3.13477379838977
AKAP3	3.50078281031873
OAS2	5.37666528012131
KIAA0423	7.55656463995482
SEC61G	9.92397165837908
CAPN11	3.09791606407183
TMEM50B	8.21185785358567
DEGS1	7.55647167417666
ARHGEF4	3.74070226783817
DBNDD1	4.7466225664417
TBL1XR1	7.88023248662755
FAIM	7.19307967712846
SP140	3.19149934764862
G6PD	4.59993372108446
NUDC	7.44444521769155
GABRP	3.29520546779428
SCARA3	5.01895112660490
TACSTD2	6.24127155286858
EIF3J	6.70509425442603
PPP2R2A	7.97662154382303
CPA3	3.34963124678982
PVALB	2.98992463890006
BCAT2	5.79877346092913
MFN1	7.34795233134285
F10	3.32715185197461
