Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F08_586108
HDAC3	7.02709049719795
HP	9.06029204185746
SCHIP1	7.1447993419235
BTK	4.85519660322692
KRCC1	8.73277721176171
PRND	2.83045988738021
C6orf27	3.33061849902242
PIGL	3.80947641357793
CLCA1	3.62045443359825
C1orf112	4.57334936405513
OLFML2A	5.21051424787596
HUS1	5.45715978491728
SFRS6	7.07806185384708
CXCR7	7.98763084729372
UIMC1	6.35905594280914
FXYD2	3.52812796591909
GOT2	7.83233309324076
ZNF667	3.58600411016957
TFEC	5.24731939947182
ATP7B	3.56496990244655
RAB38	4.90126622448833
POLD2	7.66528397240625
PPM1H	5.38506850159145
DCX	3.26134489127343
NFYC	5.71939477483452
ZNF228	3.60394695222226
KIN	6.35533859388834
PLSCR4	6.53997427397122
HIST1H4I	4.36407759843966
PPARGC1A	3.15711652406575
HIG2	7.55131281003257
KCNK10	3.89140353309497
EXOC1	8.27664326905284
OR6A2	3.68949524476142
ETFA	9.43743219426812
PDAP1	5.714783601799
C19orf6	3.45063159278238
POLRMT	4.15861785428273
ZNF146	8.13951872167605
MIA2	3.21273296058204
LY6G6E	3.14545565242905
EIF4E2	8.2583746720383
NENF	5.18989512187159
HOXB5	3.77572088540053
ZNF324	3.85543796649661
CUGBP1	4.55165827876959
ENTPD7	4.12523025375368
TTC13	5.59598223148577
GJB5	4.18722595101042
PRSS22	3.73176058575805
CYP3A5	6.77353746277852
MBOAT5	4.89328264194204
CUL4B	5.80580388612293
CENPJ	3.33707400531385
KIAA0664	5.40275108629317
PITX1	5.05059599358381
PDGFRB	5.83980265006943
RDX	5.68030135552385
CELSR3	3.86431897705277
JUND	6.4567336603246
ITSN1	5.14474707308638
CHRNB1	3.72905413400886
EHBP1L1	3.54988147246066
C19orf2	7.30126634025756
FETUB	2.95133754706994
CAMK2B	3.18540024956582
DCTN1	6.29671082364865
TNKS2	6.90847856587237
MRTO4	8.12894773957869
C1QBP	6.28341170379668
TTC3	7.97775803247467
NDUFB8	9.22320660311106
CADPS2	5.07373723477312
EDG2	5.78093258298322
MYF5	2.95063162513048
SEMA3G	4.17117175719393
IL23A	3.60579417623076
GJA9	3.47046984413873
R3HDM2	7.0693861729401
C5	4.36000994944458
SLC2A10	8.05999692794454
TRIM45	4.29461275660566
TSP50	3.67298518186764
PAQR3	5.53177551284278
ANKRD26	3.23453431161764
TCP1	8.55748520394797
TMED7	7.15808434341669
CMA1	3.07457121879947
PTCRA	4.25514486706181
HCRTR1	3.40136808547118
FST	4.75008663412179
PAWR	3.97385402672492
LDLR	4.78417323111725
ASTN2	5.4652989764367
SCRN1	7.6278787165245
GPATCH8	6.20538027815467
KIF4A	5.90165448357799
TANC2	3.91630518918722
ZMYM5	4.22292296395729
PGM1	9.9103156315272
ZNF586	5.23988356951640
POLR3G	3.53642023213611
CPD	6.30681851449633
SNCAIP	4.62317844024752
DCT	3.39478060004958
HLA-DOA	3.82131680131755
TANK	6.77701576531676
RCAN1	5.37843616058474
UPK1B	5.62017316784846
DNAJB4	6.2890986166604
UGT1A8	3.19634998246752
LIMD2	3.21564615613139
HIST1H4L	3.38868884499529
PECR	4.97404884336878
HSPA2	5.5633304729149
SERP1	9.61436746676097
TACR2	3.24346964981349
NUP85	7.22387709586101
CD177	3.45602145940715
GPR135	3.17759898285372
PIGG	7.06257008995177
LGR5	3.1526497064749
JAK2	3.67437591119365
DPYSL4	3.39550667926248
TM9SF4	6.97793162874625
PTHR1	3.44966680517746
SIRPG	3.23121312240008
ZNF264	5.02918408503881
BICD1	5.21514473478406
RAB5A	7.85208102056403
FLJ13224	3.03438187863050
METTL5	9.11823693509648
HERC6	4.51172889075237
CASP1	6.73272453459247
USP9Y	2.97139620320207
LRP1B	2.74546681286222
XAF1	5.6476413323479
PLA2G4C	5.35444727376195
APOA2	3.06734819054746
SPAG6	3.02629885494198
KALRN	3.15334420975601
SECTM1	5.93432058868468
THOC7	9.66628425833892
IFNAR1	5.21815464397764
TCTA	7.18363810716645
NY-REN-7	3.17707259865582
TALDO1	9.4691910387543
B2M	12.1651851785563
LPPR4	3.63910749556216
SQLE	6.39059119152574
SEPHS1	6.865804430467
EIF5A	6.55498071398281
FAM49A	5.81516162616991
YTHDC2	3.76761548969062
EHD2	5.63577590015602
NCF1	4.28423190950428
SPG7	6.22621637079146
ZNF614	3.54831876619816
HOXA5	4.41245794850904
NUP133	7.25796713480083
FGF12	4.1534792046545
SLMO2	9.00023318962778
INPP5B	4.55625344417352
PPID	7.5220281923907
SNTA1	4.42798822288713
IL20RA	5.0266824901675
UBE2J1	7.09446481844063
CACNG2	3.13248733518015
GCM1	3.02322186416064
ELF1	6.98299957843981
TLR5	5.06709161905026
TCFL5	7.4178155673095
C1orf107	5.62357443626594
C19orf22	7.08651869158765
SAFB2	5.29161603627338
MAP3K7IP1	3.91728119863408
NCK2	7.62367579020267
OXA1L	7.8947247104668
KIAA0652	6.56371380146434
KLRG1	3.47781680400183
FRAG1	5.92890948755629
ZSCAN12	2.77143143658567
PSMD12	7.7178157149359
E2F4	5.11174301122536
CLEC4M	3.43802110101396
KIAA0999	4.33298632919276
CLDN10	4.61837934062783
MGC13053	4.20709686017666
TAC1	2.98750117749438
GYPA	3.27085705865674
HPCAL4	3.50243607828632
TRAIP	4.18978761747603
MEX3D	4.94087291877765
KIAA0232	7.03134666740756
ERCC8	5.02774489056917
NFAT5	5.28588996739765
GPX4	9.7479483223329
CSPG4LYP1	3.19082870111374
KIAA0368	6.89087153465577
FBXO3	7.50653507167543
DVL1	6.12897227471113
CMKLR1	3.90161508239214
GPR157	3.47250616574216
TYMS	7.29355668442131
OR52A1	3.18619027483231
PEF1	7.9779979879993
ZNF750	2.93062897878483
ALG9	6.24197529669801
MCM5	6.40953570184645
SDK2	3.32182861669252
BAIAP3	3.60341535945831
RABGGTB	6.63744277011898
KCNK7	3.35963777826319
PTP4A3	6.17693051349045
ANKRD40	4.49398270220291
CALCOCO2	7.91948312854125
TMSL8	5.24674915032281
SNCA	5.01208161485455
ZNF551	3.59052560417972
HBQ1	3.35872228705035
ARHGAP26	4.37935919578472
GEMIN6	7.52667784564695
HRAS	5.55186770238272
KLRC4	2.78133019474587
BSDC1	6.2201624916323
DSC1	4.40582898637726
RNF43	4.60535879046203
NDUFAF1	6.24414299079311
MAP2K4	5.47074252089426
FOLR2	7.62206813414473
LYZL6	3.5740587460128
EPB41L3	5.50580961597899
TEKT2	3.39223879999605
CDKN2B	3.25630905203014
WSB1	5.88705091109588
ZNF480	3.30938059332517
MAP3K6	4.66591878502997
PROS1	6.85163039084346
PSMB8	7.88566602844498
HN1	8.28342964990292
MAS1	3.22222917599632
APOL1	4.86626508990329
CSHL1	3.22682771193737
ZBTB7C	2.95723526971265
AHCTF1	5.18856636016371
SAE2	9.76145262357462
ITGA2	5.73053989546697
AP2S1	8.81554053550597
P15RS	7.43777822832897
MME	4.7316373410546
VAT1	8.51605321840899
MAST4	5.46590139882074
TUFM	9.08250284306988
KRT33B	3.1647430796277
THEG	3.8264074758398
KCTD2	5.39114956474174
WDR26	8.09131625275865
MFI2	3.19435754584542
KRT34	2.87362847200432
NR4A3	4.52210508099
SGSM3	4.64771762777212
ARSA	4.16131720979876
TOMM22	7.28037390125013
SOCS3	3.96201094762399
UNKL	3.67673328074831
POP4	8.94426389766857
BHLHB3	8.9568583191382
MALL	7.86165858287971
SOX15	3.0856729499528
CCNA2	5.49385544924082
PARK2	3.09544773005852
GPR124	4.80473506707011
TMEM132A	5.36573946520742
CGRRF1	6.49297634008743
RUVBL2	8.20507789452513
MCAT	7.05183722383205
WNT10B	3.62322567074217
ISCA1	8.12167152172193
RPAP1	3.86127663809402
C12orf48	5.91913438152923
RAI16	4.79976648555795
RPL27	9.763617930787
EPN1	3.63037434273109
MAGI1	2.93085227378294
GBX2	3.29137167306063
SLC35A1	8.29429190687891
GAL	4.35912030481635
SLC14A2	3.53661741475412
RDH11	6.78676895235825
ZNF518	4.50208250381878
PCYT1B	3.19152359474939
AUH	7.8344895674804
EIF3H	11.7801766884112
KIF1B	6.86171735648244
MBD2	4.8061218201388
AMOTL2	8.24938055986129
C6orf120	6.60245987892585
PIGT	8.6144202664681
PSRC1	4.22099347520427
PLA2G10	3.73099774946721
ALAS1	7.48837219082993
FOXO1	7.39249601161279
C17orf62	7.47785805055926
KIF5C	4.44708726311482
DUSP10	5.79566485542715
CRLF3	7.42813560828874
CLCNKB	3.49457851683966
PSMA5	8.82650232549975
FARS2	6.94186414690056
CCDC28A	6.94491665964358
AMPD3	5.1648688814544
PIAS1	7.28393007265381
ADCYAP1R1	3.40372097269259
TMEM134	7.39164178226065
CDH20	3.09208689548725
FBXO7	8.10086746557832
FLJ14213	4.22874134667805
ZNF3	5.8797630877088
LRRFIP1	7.56733654020977
TMEM49	9.29220337849997
CNOT2	7.58644812426768
CBX2	2.77128906470319
ZC3H14	6.82641271310024
ALDH5A1	6.0009165483072
HNT	5.0108780643886
SERPINA4	3.16057375937987
FLJ20920	7.00123808765036
CRTAP	6.69646096125122
DDX50	8.6051289505445
STYXL1	8.29248425174785
TK2	5.7393835346936
BLVRB	8.18517699848914
STMN1	7.49211430286308
GUCA2A	3.20564919268231
DPP6	5.33873556661893
GALNT10	6.31647669012326
STK39	5.71832926363827
MMP24	4.99809196717384
CKS2	10.3563067492109
RHO	3.69136750570206
BANF1	9.88098994983565
CR1	3.16490217107789
RPS6KA2	5.24322469419212
HMBS	6.4286675021693
C20orf112	4.02454485641485
SLC25A24	7.16064530603
MRPL22	9.09748388392119
SLC25A15	5.85365326259685
GADD45B	6.47485050723655
TDP1	5.3267475203161
ZNF287	3.37598650860698
DAAM2	5.00850060319594
C11orf57	5.29520686937697
RFK	9.15461309599394
ZFYVE9	4.02227332001972
TCTN3	7.56511858496773
STCH	6.51669793212172
LOC283871	3.57409871708696
NDUFB3	8.23528313463099
DEFB4	3.92272339698603
FPR1	4.71111259764445
FMNL1	4.23884582219681
SEPT7	9.69724428980727
PTCD2	4.44463629817310
GNLY	4.1928549030151
GRAMD1C	6.52748488088679
ZNF165	5.23882643837359
TR2IT1	4.26681684505983
ARMCX3	7.35073851519581
NDE1	5.91786117142349
MAGEF1	6.84763451270731
ITGA10	3.36361625262455
ARHGDIB	8.8630811589634
FSHB	3.58758960740189
ANXA2	12.3529973664108
HLCS	4.13417592113028
MCF2L	4.74452663816829
AK1	7.03687151114797
FH	6.4827014990234
LGALS2	4.72737270591474
SYNPO2L	2.69769607790943
KIAA1045	3.27844945822048
C1orf183	4.27831205166332
MAGEA8	2.9380228842026
DGCR8	4.62373260333697
GSR	5.57508932236312
NEU2	3.3287247741537
HIST1H4B	3.72616545005240
CACNA1C	2.99219905412527
FAM20B	6.82291066130935
HES2	2.99680394850389
PDCD6	9.35199006623724
INTS7	5.07965095591025
AMPH	4.67021320443354
UCKL1	6.5549198400581
ASB4	3.01470771560049
C10orf97	5.51167304009486
ALDH1L1	4.27220831170001
CCL23	3.65509731551876
OBSL1	4.88222593988721
SLC12A7	8.02660904677662
THAP4	6.18543397623005
RBM4B	6.31362624801971
OGFRL1	5.38705506094566
KIAA0831	6.1912353140181
C12orf11	8.0588398093226
PPP1R15A	5.31985249175021
KIAA0240	5.7057602988851
CD1B	3.31800693238329
FCGR2A	8.00048645689679
MDC1	4.84071243291564
MAN1A1	4.45735169407987
KRT9	3.12306947464048
HTR1A	3.2879041156312
OCEL1	6.60260191619097
ATP11B	6.8859714960757
NLGN4X	5.00615997569401
FBXO34	6.71456510137673
ALOX12	3.56305577294133
RB1CC1	7.32246183029384
PCDH12	4.55354820828293
RPE	5.20598112784517
EIF4E	6.79067820584814
CSDC2	3.71685618973486
ABHD5	6.16426385829523
TMBIM1	7.68087048538733
PET112L	4.95452292949169
P2RXL1	3.19962517168090
F2RL2	3.03982169028593
TRMT1	5.41447401708327
IMPG2	3.65476187849163
LRRC32	6.9320001410895
BGLAP	4.59657468995039
HTR4	3.35836762615864
MRAS	6.05875444517998
TRAF6	5.37337244991788
AXL	5.49389404153608
ATP2C2	3.55906078101268
LMNB1	4.83761215052854
TELO2	3.89355502584512
PNPLA3	3.46851044299445
CSNK1E	6.20472948552468
SRP14	10.0277531571788
KCNQ4	3.08958253754233
PIK3C2B	5.46460594811783
C15orf15	9.44027407103526
TUBB2B	3.20150790455091
USP15	6.20679125976933
C12orf41	7.62536304596313
CEND1	3.55204260939595
RNF31	3.93872629818090
TCEAL2	3.76193657428468
PTGER2	7.07309504083135
UBN1	5.87267722840515
SLC5A7	3.24895976410963
SLC31A1	6.62017641267453
ADAM29	3.67072950047288
ST7L	3.78943324869380
GFOD1	6.12315490681123
CTNNA1	8.66880125375208
HRBL	3.90437056995508
CBX4	3.51335412646288
NTRK2	3.83942246736524
FOXN3	5.91392260897071
MFGE8	7.59500940310694
PFKFB2	3.74214287738639
TAS2R4	3.54060886121124
SH3TC2	3.12596865482338
IL10	4.03702070562906
PXMP4	7.53347279992323
RNF167	6.20775835047176
PRMT5	6.97260394766486
TSKU	6.8555655238406
ATPIF1	8.40331140592148
ETV3	3.27035036878277
PAK7	2.96683334404381
PDLIM1	9.45843615239065
CEP63	6.09876863343662
WDFY3	4.62863821389491
RNF126	4.58607880940837
DPM1	9.73958883254982
CLIC4	7.32381893957523
ACR	3.55955050608684
KLK7	8.96039635799863
ALOX5AP	9.26253003588344
LRP1	5.74974546992064
TNK1	4.35656695447295
TAS2R9	3.21628020087057
ZNF16	6.83477578687803
POLR1B	5.24956602988125
SLC8A2	3.63350170239571
OLFM4	2.80948720799062
TACC1	5.46165092599686
SAMHD1	6.83262939768638
ATP13A2	4.89604298492663
KRT4	5.01407939961538
PAX6	4.07796442186714
SCG2	4.70129768286317
SLC17A6	3.26675938058165
TUBB4	3.51991478723751
PADI4	2.99873167253532
FMO3	3.17941073344183
NLK	4.40091655963357
POU4F3	2.94431341248732
MDM2	3.35588618408543
CAPNS1	10.2673001993906
SDF4	7.31180512363953
ITGBL1	7.53308836266492
TAP2	4.09289373277641
OR2C1	3.48184290437634
KLHDC3	6.82129898994383
EFHD2	5.87020591058887
GALR3	3.67957695688301
NBEA	3.40843897940398
ABCA6	3.52163661974
ABBA-1	3.74031903584729
GNAI1	4.96689247285869
CLDN3	8.30585287379421
AKT2	3.19730714553118
EGFR	4.51954591554181
VPS4B	8.6146960292794
RBM16	6.97373896310069
GALNT6	3.9886122301515
ZDHHC3	6.34944362719856
SLC25A4	7.16212775402502
CYB5B	6.12388837303741
NDRG1	9.20844499045394
SESN1	5.90016191854555
GBE1	8.28115748128829
MRPL46	7.26474367435629
CLASP1	5.4294156810921
FARP2	4.49460085510253
ACOT11	3.76489466706502
LDHAL6B	2.82788217720231
MAPKAPK3	6.4909187981297
NCAM2	3.02552908175356
AFAP1	5.5061885549732
PRKD2	5.51602170878834
OR2H2	3.29094537869004
ZFP36L1	7.19922241486769
DZIP1	4.56123724410716
GPR161	4.25536230478515
RNF146	4.58208465566206
NKX3-1	3.68382519062600
CCNB2	8.40011148509117
ZNF10	3.29659040815895
WDR74	6.20801818655724
FAM134A	8.62519859047286
PCNP	8.65155967100215
PURA	6.13378676044948
DNPEP	7.61304673322932
ERBB2	5.27166918753395
CREB1	5.9962665896285
NEO1	5.90038868895341
DDX3Y	3.21311801759767
RPS3A	12.8222051443641
MXRA7	10.1072625793314
LGALS3	11.5191013448187
GLT8D1	7.43685295706111
TMPRSS3	7.83299216220856
UPB1	3.13532461007239
LAT	3.74779880032539
CLDN14	3.54346530263937
DHX38	4.43427774606094
KCNA3	3.22515049792455
BTBD1	9.11416140007505
TARS2	5.75500286606095
SKIV2L2	8.46313867522765
ABCF1	7.25260870074289
CDT1	3.38356178905649
ZHX2	6.62113902048828
FCF1	4.74990685800641
LRRC49	5.61301749729809
GUCY1B2	3.48574235625873
CD28	3.33095283806371
SMARCA4	6.03303375885818
SEPT2	9.1016205223443
SOHLH2	3.16578889567160
MCOLN3	3.92137861903018
LRP8	4.08401859455942
TAGLN3	3.84932444116013
MASP2	3.57844847781643
GPATCH3	4.53229896481105
TTRAP	8.69247950200382
AGL	6.70181312621304
NFE2L3	4.48009409582156
PSD4	3.65214517531908
PALMD	6.1732107881272
CCNB1IP1	8.20997267835012
TMEM43	7.77399052395372
OBFC1	6.88546728153216
STAT5B	4.91291052776229
C14orf79	4.77911376147206
ENPEP	3.8709663981442
SSB	7.210288011602
SCT	3.03818925305498
TIMM23	7.54057871103369
SKI	3.79818550704337
SLC22A13	3.14666344743429
AKAP3	3.86647593264478
OAS2	4.48503303143553
KIAA0423	6.34106283267228
SEC61G	10.085438906266
CAPN11	2.93639738471520
TMEM50B	7.62288966416506
DEGS1	7.28642775283897
ARHGEF4	3.37022457766162
DBNDD1	3.77785306301106
TBL1XR1	7.58263656788921
FAIM	6.77633392938222
SP140	3.23330384319101
G6PD	5.12954935908783
NUDC	7.7326811702141
GABRP	3.93174979650559
SCARA3	5.90769167472836
TACSTD2	6.2179087528797
EIF3J	7.11879108615743
PPP2R2A	7.77210199753794
CPA3	7.28347981303154
PVALB	3.0363002386411
BCAT2	5.77323933449262
