Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F03_586118
RPS6KA5	5.10533499756826
LHB	3.42427587290246
TAOK3	5.60063571158282
STK25	5.52911213839677
SLC12A4	3.51995052979109
BRCA1	4.5819496606001
GBL	5.82012860258092
C14orf108	8.63816200011503
CDC25B	7.30697116647083
BMP3	3.09208044155082
MAP1LC3C	3.2909879716253
TMEM180	3.11413994867559
CRYGC	3.4119673542433
SLK	6.38930901430707
POU3F1	3.06344429256144
C20orf32	3.62665618336364
USP52	7.04525256807002
HIGD1B	3.81805365246384
BAZ1B	7.21286221468461
USP6NL	5.68301525827518
SLCO2B1	4.62542280277224
ABCD4	5.27313780984948
DIMT1L	6.37618872926426
SLC25A46	7.41328367249581
LARP7	7.74245664973793
TEK	3.80703146013972
CD160	3.62433207434909
TERF2IP	8.46282687301591
PHF20	6.46129683064881
COL1A1	9.11601502597937
KIAA0090	6.47993503047834
GTPBP1	4.36147558713651
GRK5	4.18106988771205
AP1S2	5.54790756198309
RAB33B	5.79490514373806
CA11	4.42161774660725
ALDOC	6.21620632723453
NUDT1	5.743959384324
ZNF212	5.80412836179813
ACBD3	6.94799847593907
ZNF83	7.77578145819068
PRDM2	5.36311892448515
GDPD5	5.82560517460218
PDCD4	5.97519103396723
CEP350	6.50377358319572
FOXP3	3.22392760586875
SMYD3	7.17406711820427
CST7	4.69588616494036
SELL	3.83949705104255
CIAO1	6.77326891865535
LGI2	3.63813116911737
WDR45	7.01603717439286
ANKRD6	7.99218392397338
LTBP4	5.63294129841955
PSCD3	3.56791558573541
PYY	2.96658941206314
KCNC1	2.94574208555893
SIRT6	4.23477241634683
CCL19	3.83689693865449
ARHGEF9	4.92226435650231
ABR	5.23319513597853
C10orf22	6.93773479651886
STK17A	6.17373294158411
FOXE1	3.32091152573045
GML	3.14297550245561
CNGA3	2.97590078262179
CD38	3.58581780349811
ZDHHC6	7.08131341302643
NEFH	8.4637861451174
PGBD5	3.40384226015339
CTDSP2	7.37897862608164
RMND5B	5.14589841557548
ZNF257	3.95801366432147
DUSP4	3.48546672659350
FLJ22167	7.60079323814982
EXOSC7	6.56215285214798
ROR2	3.68343275738308
FOXM1	6.28677389993188
ZBTB48	5.44589575971409
BUD31	8.65216356083808
MAOA	3.54268026517448
CCDC41	5.56529328769245
TNNT3	3.65267891665317
FBXO11	6.41952510711883
GYPC	5.68263342680127
PLIN	3.41659190071121
RFXAP	3.72167664792108
C6orf15	3.57730803533134
RNF4	8.28745509477868
F8A1	8.68635881987748
PPP1R3D	5.17750029094032
GRB2	6.84021818010137
TPM3	3.10879194725356
SYT13	4.21878537073098
EPB42	3.52042781191093
RP5-1077B9.4	6.10142528158503
EIF1	10.4619124136464
CETN3	7.83659370886995
FPGT	6.02902227891999
PRY	3.30621456059236
NTHL1	5.29659600910227
POLR2B	9.25206422275789
RPS28	11.9562245012612
GDF10	3.06710163325294
COQ9	8.23278100790278
P2RX3	2.84408124713465
GCC2	7.46287603718334
RARRES3	8.33391815644305
PLXNA1	6.9274945124809
WBP4	5.55642817115127
KIAA0100	6.7068269113723
PMF1	6.69473662861672
HS2ST1	5.57567542001241
CRELD2	6.29393311013716
C8G	3.10886674638993
CD82	6.65674693228975
PMM1	5.71599685589097
CBLL1	4.85296367152179
LIM2	3.21561416517355
VAX2	4.58504906272517
SETDB1	6.02638818757209
LRAP	6.8004215391846
GCLM	7.68120012177291
CPEB3	3.78849491722036
PPM1A	6.40688008808907
INTS1	4.53343251903068
MMP16	3.10508909164366
CAMTA1	4.41850853081906
SAMSN1	6.01860923321336
DRD3	2.70006787019187
GMPPA	6.21837048496312
C11orf73	5.28957737850304
AIPL1	3.65006368995544
PTP4A2	9.38914079904513
IL24	3.49870607183252
BDKRB1	3.13525351910485
HPCA	3.60458308946488
MLF1	6.5720938311991
SEC14L1	5.64158588441389
CHFR	6.27809137969457
EMILIN1	3.62189827355592
THADA	6.64972236664399
TAF12	6.73897759143144
NDUFS4	7.60938685340759
ID1	5.49219121281529
PIK3CB	5.05917081591677
COL18A1	8.58958783229623
PDZD3	3.18768462040796
TBC1D17	4.24459379091602
COX8A	9.35887195890379
CDCA4	6.69692031518812
C2orf44	4.14133087256223
C9orf16	7.3498679636028
ERBB2IP	8.2545288317352
EMX2	8.29439330198243
FUS	6.51186868885818
NIPSNAP3B	3.4001599664432
TF	3.53674545638106
CXorf56	5.59213261121617
CLCN4	4.20859635864249
PWP2	7.28294219956782
MMP15	5.28280606847644
MTMR14	6.07631473740625
NPR1	7.7962978080976
DNAL4	5.69791015061047
ELAC2	4.84122302779751
ASS1	11.2731951631451
IPP	7.03977216850208
TMEM59	10.4413114025783
POLR2J	8.96467771200736
SEC23IP	5.84735943625341
RGS4	3.84427916791351
UQCRC1	8.79657091222767
SNX6	7.92539244558138
DDX18	7.27369985921384
POLG	4.91414667926768
ADAM23	3.90024144428686
ZNHIT2	4.18990944513440
TFR2	3.83550467624005
NCDN	4.45348102141045
RAG1	3.52079178329456
POMT1	5.77544199676215
CYP1A1	3.16695880785179
SNAPC1	6.44459725005282
GNA11	5.95595882110838
CCDC52	3.04555687877306
CAPN1	6.82840595224589
DDHD2	7.04652121625192
UPF3A	7.41946994250368
LAGE3	6.82072413875996
GNRHR	3.09973288977459
UNC13B	5.70276400279996
TTLL4	5.52582162275927
PPBP	2.73882878564890
HTR3A	6.55589292981796
SDC2	6.97562016096492
ANKRD49	7.0889934434865
BTF3	10.2166014109737
COX7A2	10.5807316064615
SARS	8.20839185154191
C13orf18	4.12446907184486
CACNB1	3.99227850643268
QKI	6.32418507987038
SETMAR	6.18740765409063
LAMB4	3.30089475505357
MAN2B1	6.89138276500382
EML3	4.66237968229602
ACADL	3.07356613085509
OFD1	8.39887296410364
CGA	3.39783454627744
EIF3EIP	10.0473822283855
PEX16	5.23493069258975
GNG12	8.54727959075482
HABP4	5.56834281640815
CNTN2	3.28768997815371
ASNSD1	8.00358602132706
FUT4	3.85574001770686
DBH	3.3322868245179
CD53	7.38155549271349
HIST1H2BJ	3.48571607299162
TFAP2B	3.18786098127926
ACF	3.78782894582602
TMEM11	6.06816569755396
CDH8	3.3352804860763
C3orf32	3.8644156176908
AGPS	5.96801748227866
C4orf18	3.40517471070311
PCCB	7.75271557444304
IPO13	5.55488553881142
PECI	6.65915885393109
UNG	7.62376039519482
C6orf105	4.36573946520742
GSTP1	8.42168952042624
SUV420H1	7.60072417354349
ARHGAP15	4.14730260535446
LTBR	6.79175241934165
TDRKH	4.46120638813292
PSG4	3.69953146974620
SLC9A3R1	6.39463774750655
NBPF3	9.88968591085158
SLC9A3	3.24251298277474
OSBP	6.2790737912839
PRR5	4.40373540292490
CHMP7	5.16830332585176
ADRA1A	3.00918774809278
ASAH1	6.95138521882219
FKBP4	7.9305858495464
ZNF350	5.07128002129321
DOM3Z	5.03763793858819
GIPR	3.42001635206262
AHI1	5.86864125343628
BST1	4.70052406655082
NCR2	3.42915487806372
NADSYN1	5.97922560737244
UBE2W	6.86453378820687
RGS14	4.18937531737699
KRT15	4.78881360229459
SCN11A	3.74623793075786
GFI1	3.40264193651176
FHL1	4.44131190921494
SMC6	7.00959287344911
GATA1	3.52139963612192
OSGEP	6.59059184668387
ARMC6	4.64454593670936
HK3	3.37633501015725
PSMD5	7.59430876986474
RSU1	7.86468018909072
RPL4	11.9179321724798
MAD2L1	8.78988880663824
RBPMS	5.11650832142686
EIF4A3	8.58751006488687
E4F1	5.74974720867176
DLEC1	3.38425255548069
PRPF3	7.44679241316868
EMR1	3.28009760019678
CHMP2B	7.91538323147423
CAMSAP1	4.65618632003083
RPS21	9.97419776185693
XCR1	3.15048857626589
ARID5A	3.85889607954658
RBM6	6.53856348777888
UBE2N	7.8624163989055
KLF4	4.75386808755297
MGC4172	6.37452665787653
LMO4	7.23323493283987
KLKB1	3.30020842484766
HDAC3	6.97223397237907
HP	6.01288331075382
SCHIP1	6.35716281831027
BTK	4.10052888682663
KRCC1	9.35536790073863
PRND	2.99040359720479
C6orf27	3.11632619144672
PIGL	3.86756899070952
CLCA1	3.73824134758376
C1orf112	5.2130893829831
OLFML2A	7.22346323007134
HUS1	5.10640271516227
SFRS6	7.77780361123465
CXCR7	6.52766575143069
UIMC1	6.3301156822739
FXYD2	3.31926927111173
GOT2	8.59789535582654
ZNF667	4.72702643894435
TFEC	4.21342954921264
ATP7B	4.67879310604804
RAB38	3.13013438446652
POLD2	8.01522293480833
PPM1H	6.10250118175059
DCX	3.20483349479405
NFYC	6.06303771430275
ZNF228	5.19742594009591
KIN	6.34428019337854
PLSCR4	6.97453432579132
HIST1H4I	4.23553221772387
PPARGC1A	2.97079971746703
HIG2	7.86138881824017
KCNK10	3.80210778280095
EXOC1	8.6715814494868
OR6A2	3.58627092450046
ETFA	8.52041150537846
PDAP1	5.48080141590971
C19orf6	3.45986582511761
POLRMT	4.47912093327624
ZNF146	7.7159383272115
MIA2	3.17331953484493
LY6G6E	3.20652121665689
EIF4E2	8.29024051498975
NENF	4.94444925669261
HOXB5	4.74083472323205
ZNF324	4.90576121368571
CUGBP1	4.18001672578949
ENTPD7	4.31989919984064
TTC13	5.96639807435361
GJB5	3.37417546339684
PRSS22	4.36864379963899
CYP3A5	3.35195435734981
MBOAT5	4.87543093072331
CUL4B	5.68891051805966
CENPJ	4.34060914262029
KIAA0664	6.48547790511334
PITX1	3.6462017214167
PDGFRB	6.13047394244767
RDX	6.39344662831374
CELSR3	4.61489346778199
JUND	6.67677513223829
ITSN1	6.30220785643691
CHRNB1	4.23947397941437
EHBP1L1	3.87567183834049
C19orf2	7.5052501690384
FETUB	3.07399246383982
CAMK2B	3.18237753038387
DCTN1	6.85982498837623
TNKS2	6.95257863371906
MRTO4	7.98583681347164
C1QBP	6.37771890945327
TTC3	9.23033361691509
NDUFB8	8.45850874604727
CADPS2	5.08900880437144
EDG2	5.19201808645314
MYF5	2.93417505683795
SEMA3G	3.71146953176529
IL23A	3.59847544358134
GJA9	3.43646997389394
R3HDM2	7.60093884136359
C5	4.73736474507369
SLC2A10	7.8098772246304
TRIM45	5.64622930356614
TSP50	4.77536633791809
PAQR3	6.57150754944215
ANKRD26	3.78433111328489
TCP1	8.27906075166658
TMED7	6.66918914260669
CMA1	2.94290211055057
PTCRA	4.21747127954962
HCRTR1	3.31693499442215
FST	4.8028848085211
PAWR	4.18921498014376
LDLR	5.10533819502854
ASTN2	3.77244496411474
SCRN1	7.90238578779409
GPATCH8	6.66022988890627
KIF4A	6.62428554949555
TANC2	5.04170092290974
ZMYM5	4.62780247767078
PGM1	9.39780099858292
ZNF586	5.86215056047402
POLR3G	3.93856496866342
CPD	5.89747029612385
SNCAIP	4.74015173237705
DCT	3.39563388859035
HLA-DOA	3.81121464678477
TANK	7.15306320048091
RCAN1	5.36488673558977
UPK1B	8.75320379083584
DNAJB4	5.44044796194314
UGT1A8	3.16076361947895
LIMD2	3.19968552309304
HIST1H4L	3.26700294564468
PECR	5.71595246226213
HSPA2	7.93581366941476
SERP1	9.2659334690038
TACR2	3.22211358594637
NUP85	6.98756588374741
CD177	3.31854887770117
GPR135	3.15784156302420
PIGG	7.33016917301593
LGR5	3.25111121669254
JAK2	3.99381015536543
DPYSL4	3.12686655446386
TM9SF4	6.50904827601143
PTHR1	3.46473206866361
SIRPG	2.90360938225631
ZNF264	6.642032957675
BICD1	5.42257927057768
RAB5A	7.78893205833601
FLJ13224	3.02825783675656
METTL5	9.12751831989545
HERC6	7.12193848241946
CASP1	6.07386158696908
USP9Y	2.92048643129755
LRP1B	3.16026537579455
XAF1	7.16616522846113
PLA2G4C	3.75559666072991
APOA2	3.07515757782082
SPAG6	2.95208490513465
KALRN	3.35370830321798
SECTM1	5.41318229098179
THOC7	9.1439559646096
IFNAR1	6.14600628741215
TCTA	7.3169475581118
NY-REN-7	3.48355503184725
TALDO1	9.3298986892562
B2M	12.4996113787070
LPPR4	5.06840452825088
SQLE	6.7402159792043
SEPHS1	7.49391541340734
EIF5A	6.81662579395555
FAM49A	5.34797246505187
YTHDC2	4.45886715497527
EHD2	5.03517967307606
NCF1	3.61969363659944
SPG7	7.35642228237868
ZNF614	3.50242102399696
HOXA5	6.58967925987985
NUP133	7.46627677365921
FGF12	3.56411040554694
SLMO2	8.2682455735405
INPP5B	4.98804198395106
PPID	7.87031749266848
SNTA1	4.72386318101836
IL20RA	6.1392668626069
UBE2J1	6.35990086780217
CACNG2	2.96067271012631
GCM1	3.21378565128629
ELF1	7.36507355946688
TLR5	5.681945789619
TCFL5	7.68886037540606
C1orf107	5.6077333918252
C19orf22	6.84597819569194
SAFB2	6.29030281783585
MAP3K7IP1	3.82296617391320
NCK2	8.5279104155334
OXA1L	8.21058202266541
KIAA0652	5.90111667497462
KLRG1	3.37329637273816
FRAG1	6.3489511109263
ZSCAN12	2.96877312330053
PSMD12	7.15499976922486
E2F4	5.70826520429476
CLEC4M	3.56329776773734
KIAA0999	4.57235467139662
CLDN10	3.57458532808372
MGC13053	4.310053003069
TAC1	2.64064598367157
GYPA	3.28084962119167
HPCAL4	3.36511388567804
TRAIP	4.52243486503907
MEX3D	4.84219724600202
KIAA0232	7.73809700262838
ERCC8	4.56468365416776
NFAT5	7.53101455720784
GPX4	9.19580141694066
CSPG4LYP1	2.87697860000559
KIAA0368	6.88367928360928
FBXO3	6.48415615130526
DVL1	7.65391480141557
CMKLR1	3.72568390789440
GPR157	4.56871124910252
TYMS	8.03776008019648
OR52A1	3.10645751005769
PEF1	7.64707145905963
ZNF750	3.16812884354168
ALG9	4.86212482547022
MCM5	5.59182888049057
SDK2	3.36625310266511
BAIAP3	3.92485145750418
RABGGTB	7.24473938160127
KCNK7	3.28453354201948
PTP4A3	6.96223323395378
ANKRD40	4.2482184425461
CALCOCO2	7.00755994906624
TMSL8	5.33289662254309
SNCA	4.18533430636599
ZNF551	4.31882894321841
HBQ1	4.26440694820203
ARHGAP26	4.16776971090408
GEMIN6	6.90021536622439
HRAS	6.00463590318567
KLRC4	2.75415800940676
BSDC1	6.50230143394062
DSC1	3.79783990064234
RNF43	4.61234614480237
NDUFAF1	5.93709126177534
MAP2K4	5.95849634135505
FOLR2	6.3601984777509
LYZL6	3.55030961355107
EPB41L3	3.94828612590745
TEKT2	3.60304889119265
CDKN2B	3.38230910446805
WSB1	7.35655405949916
ZNF480	3.74923173061467
MAP3K6	6.4719730827831
PROS1	7.35440947327566
PSMB8	7.75652598645377
HN1	7.30281753285004
MAS1	3.15401612116773
APOL1	5.35805138935351
CSHL1	2.98114837137809
ZBTB7C	3.19448424849339
AHCTF1	5.69461761846475
SAE2	9.35655970106438
ITGA2	4.39241110933323
AP2S1	8.43272997691724
P15RS	6.9311887298561
MME	4.66282589920616
VAT1	7.31307054479215
MAST4	5.61057814685072
TUFM	8.84922907542784
KRT33B	3.31406041952662
THEG	3.70944903199016
KCTD2	5.23189616085855
WDR26	8.46834897650762
MFI2	3.27729648233787
KRT34	3.10278260379324
NR4A3	3.59700636703071
SGSM3	4.67964825350251
ARSA	3.35769669769180
TOMM22	6.07318544581309
SOCS3	3.73849876127729
UNKL	4.25527513189989
POP4	9.01804919502247
BHLHB3	10.2419118894581
MALL	6.20214879000591
SOX15	3.89511417891686
CCNA2	6.46966678046299
PARK2	3.30091402065088
GPR124	4.5251187103656
TMEM132A	3.95438394789981
CGRRF1	7.08875961445544
RUVBL2	7.52657505409286
MCAT	5.36418930426578
WNT10B	3.22698744991967
ISCA1	7.94593975328534
RPAP1	4.29986325122861
C12orf48	5.48182356964981
RAI16	5.37910148252164
RPL27	9.72467330109287
EPN1	3.41923511567047
MAGI1	3.34102725961913
GBX2	3.0910839301535
SLC35A1	7.39147868989108
GAL	4.05163214094723
SLC14A2	3.37857758370716
RDH11	7.81545336683001
ZNF518	4.24229069176447
PCYT1B	3.14338227971772
AUH	7.71009320011588
EIF3H	10.4395136224570
KIF1B	7.89460352928096
MBD2	4.5076606160204
AMOTL2	8.78235359342536
C6orf120	6.97077040882597
PIGT	8.28964618218264
PSRC1	6.50406235155801
PLA2G10	4.21899757112191
ALAS1	7.42461713234363
FOXO1	5.21571502314725
C17orf62	6.54761814321147
KIF5C	6.55922151226252
DUSP10	5.13375086398335
CRLF3	7.57011696931904
CLCNKB	3.84415836857587
PSMA5	8.88479552844693
FARS2	5.13825476722734
CCDC28A	7.28896362833549
AMPD3	4.93654511873495
PIAS1	7.7747462480906
ADCYAP1R1	3.5416465890522
TMEM134	6.89662897041074
CDH20	2.79882002423064
FBXO7	7.60271064340357
FLJ14213	5.19542778056415
ZNF3	6.57790613689083
LRRFIP1	8.06977392462701
TMEM49	8.69622746128389
CNOT2	7.48913513801658
CBX2	2.7914393511569
ZC3H14	7.40837224503965
ALDH5A1	6.4258941844912
HNT	5.04670921112379
SERPINA4	3.17034335545948
FLJ20920	6.2548912203566
CRTAP	6.15221071315934
DDX50	7.7894836964573
STYXL1	7.79420374501814
TK2	5.44584841243414
BLVRB	7.30671187097476
STMN1	7.57881606626041
GUCA2A	3.14937283670994
DPP6	2.98709032048946
GALNT10	4.85048665181402
STK39	6.49496505426743
MMP24	4.90358906493532
CKS2	10.1925509358674
RHO	3.7307550572729
BANF1	8.42158436221895
CR1	3.00518660553184
RPS6KA2	6.98276715434368
HMBS	6.25944013837767
C20orf112	3.78389916816526
SLC25A24	7.60198632035478
MRPL22	7.62770119062624
SLC25A15	6.26923371138311
GADD45B	4.93065875344817
TDP1	6.28067195248301
ZNF287	3.88800768972628
DAAM2	5.35843899458551
C11orf57	6.31950854136977
RFK	7.59986495574875
ZFYVE9	4.541571325705
TCTN3	6.78120130567999
STCH	6.9213436576935
LOC283871	3.88862509415589
NDUFB3	8.72432013967427
DEFB4	4.47616065763251
FPR1	4.33447966464637
FMNL1	4.63123912600873
SEPT7	9.696921800503
PTCD2	5.19887348775059
GNLY	5.67011917501164
GRAMD1C	6.63579416341247
ZNF165	3.98880463088273
TR2IT1	5.37194490287052
ARMCX3	8.13862335274644
NDE1	6.21248495616591
MAGEF1	7.49395339349444
ITGA10	3.5719963076521
ARHGDIB	7.9284549416496
FSHB	3.52478523592647
ANXA2	11.9366388375239
HLCS	4.79848811666837
MCF2L	5.20497912501572
AK1	6.42381312791338
FH	6.53245699784505
LGALS2	3.68575774497137
SYNPO2L	2.79689049129440
KIAA1045	3.32402654497295
C1orf183	4.68475985462735
MAGEA8	2.98795085197293
DGCR8	5.30561842449320
GSR	5.05156609672529
NEU2	3.56983463715719
HIST1H4B	3.6940949201547
CACNA1C	2.92344927020927
FAM20B	6.58507245077277
HES2	3.25494512401291
PDCD6	9.02768533583868
INTS7	5.09958683174974
AMPH	4.38046555701594
UCKL1	7.88027144837686
ASB4	2.98142574225441
C10orf97	5.90938031416086
ALDH1L1	4.20714408761890
CCL23	3.21396819182277
OBSL1	6.15773102660628
SLC12A7	7.00083645306807
THAP4	5.65866062470363
RBM4B	5.99791544086152
OGFRL1	4.3581595375283
KIAA0831	7.25954803530367
C12orf11	7.5891586166359
PPP1R15A	4.4891149205247
KIAA0240	6.26237820013429
CD1B	3.33244472752633
FCGR2A	6.11694467350676
MDC1	5.31273812780667
MAN1A1	3.87803360104477
KRT9	3.25888903421674
HTR1A	3.43909531898858
OCEL1	5.80913664269358
ATP11B	6.72792751556947
NLGN4X	4.23374034525421
FBXO34	7.95369114774453
ALOX12	3.49588758983866
RB1CC1	7.37862785238478
PCDH12	5.42158641666516
RPE	6.01810490291747
EIF4E	7.50797968922243
CSDC2	4.03282127813222
ABHD5	5.5991880209919
TMBIM1	7.36486603524398
PET112L	5.39616443840126
P2RXL1	3.07277457248113
F2RL2	3.12610434456735
TRMT1	7.01380023055225
IMPG2	3.74849251303326
LRRC32	6.39339621865948
BGLAP	4.56586792551026
HTR4	3.31932978156747
MRAS	5.43207657320672
TRAF6	5.3008633432019
AXL	4.65933113541337
ATP2C2	5.42424408796659
LMNB1	5.56106088379204
TELO2	4.81559095803063
PNPLA3	3.40214213579941
CSNK1E	6.42699345710997
SRP14	10.1303172937443
KCNQ4	3.20083142123517
PIK3C2B	6.77308727842458
C15orf15	7.92320550896252
TUBB2B	2.90801075372226
USP15	6.2978034847634
C12orf41	7.95736042564316
CEND1	4.75459263007025
RNF31	5.89855415329386
TCEAL2	3.52699465065832
PTGER2	4.48251354815584
UBN1	6.87753512260835
SLC5A7	3.23311992861805
SLC31A1	6.47645784868419
ADAM29	3.46026414964325
ST7L	4.14922629110435
GFOD1	7.05656330041893
CTNNA1	8.62215473299756
HRBL	4.17173602635353
CBX4	3.49457436652321
NTRK2	3.31666022263926
FOXN3	5.67033716259348
MFGE8	6.25908593262464
PFKFB2	3.89481545093431
TAS2R4	3.67181530183295
SH3TC2	3.15487851050844
IL10	3.57538563267883
PXMP4	6.27824809430296
RNF167	6.00008358114718
PRMT5	7.67239652953145
TSKU	8.15184558313539
ATPIF1	9.15832631242324
ETV3	3.10001790109461
PAK7	2.93465029855891
PDLIM1	6.99195202373565
CEP63	6.2108927649783
WDFY3	6.32469367519567
RNF126	5.0034770793478
DPM1	9.21128410697543
CLIC4	7.21638426893374
ACR	3.69246981765582
KLK7	9.910201518308
ALOX5AP	6.88784997462895
LRP1	5.31953362385681
TNK1	5.31462694273614
TAS2R9	3.15422848274149
ZNF16	5.89313355895563
POLR1B	6.36269592697771
SLC8A2	3.80072447003572
OLFM4	2.79945396602475
TACC1	5.15678518549113
SAMHD1	7.55502484597213
ATP13A2	5.7277210707094
KRT4	6.18328751046608
PAX6	7.667672039931
SCG2	5.90068101445769
SLC17A6	3.34882538973402
TUBB4	3.96622326068517
PADI4	3.02843052077529
FMO3	3.75726171076446
NLK	4.71469232818915
POU4F3	2.98110881729195
MDM2	3.32527347212829
CAPNS1	8.81074175347293
SDF4	7.56278055492659
ITGBL1	4.36346961212254
TAP2	3.99033018802875
OR2C1	3.40397081632973
KLHDC3	6.7494757335612
EFHD2	6.52231356979422
GALR3	3.65642093516311
NBEA	3.07458281439527
ABCA6	3.23228726458875
ABBA-1	3.80966020196719
GNAI1	6.05822464526007
CLDN3	7.88308363078202
AKT2	3.25274439118972
EGFR	4.51196047299993
VPS4B	7.48579823731479
RBM16	8.37023961296225
GALNT6	6.36062287776071
ZDHHC3	5.74703763649251
SLC25A4	7.98335279832697
CYB5B	6.75471790456204
NDRG1	8.85508023250135
SESN1	5.58637527683637
GBE1	7.4210452257874
MRPL46	5.95406271251636
CLASP1	6.23484023027043
FARP2	4.68670152249627
ACOT11	4.36746727673454
LDHAL6B	2.8118079948543
MAPKAPK3	5.94465737737725
NCAM2	2.900103308125
AFAP1	4.27584586857348
PRKD2	6.07756093781064
OR2H2	3.18548796749956
ZFP36L1	7.19237936177629
DZIP1	5.43464706011114
GPR161	4.23737074175283
RNF146	6.42859786359901
NKX3-1	3.92970493701943
CCNB2	8.32800223758324
ZNF10	4.45683190191458
WDR74	5.55085643918862
FAM134A	8.56192825687985
PCNP	8.35363360468787
PURA	5.82119396649896
DNPEP	8.1664600943983
ERBB2	5.76975452675994
CREB1	6.58622246854455
NEO1	6.01310266795975
DDX3Y	3.14486576417166
RPS3A	13.0793311267891
MXRA7	9.43763703105896
LGALS3	10.8810559719935
GLT8D1	7.82896535907543
TMPRSS3	9.46604097745558
UPB1	3.07614083924404
LAT	5.50152148795032
CLDN14	3.46834251249992
DHX38	5.82500524297769
KCNA3	3.09730271226672
BTBD1	8.18876343629207
TARS2	6.35715180840895
SKIV2L2	7.71231687030492
ABCF1	7.35372135823971
CDT1	3.47615200306558
ZHX2	7.49195863631112
FCF1	5.23458328050229
LRRC49	4.31631661524086
GUCY1B2	5.45151650497068
CD28	3.20736709348597
SMARCA4	6.04365980632647
SEPT2	8.81481664124273
SOHLH2	3.28681760302833
MCOLN3	3.89726919833164
LRP8	5.54727853155052
TAGLN3	3.82839587957941
MASP2	3.57227590378411
GPATCH3	4.9663633949778
TTRAP	7.96169149450597
AGL	7.96646954292529
NFE2L3	4.43109087383955
PSD4	4.58734696040305
PALMD	7.40440943292836
CCNB1IP1	7.8915333268917
TMEM43	7.0820021670402
OBFC1	6.5279254447399
STAT5B	4.19431230293937
C14orf79	5.54600268512583
ENPEP	5.437341005238
SSB	8.68598257608906
SCT	2.90766875625548
TIMM23	6.66391505786659
SKI	3.5696826159991
SLC22A13	3.12230683551807
AKAP3	4.43742076420426
OAS2	5.17925171509196
KIAA0423	7.09556024553128
SEC61G	10.0220187677374
CAPN11	3.04438711495712
TMEM50B	8.73754897893606
DEGS1	7.25447289411697
ARHGEF4	3.62149432733372
DBNDD1	4.68641300372619
TBL1XR1	6.85324615432616
FAIM	7.34220138582297
SP140	3.20190314591279
G6PD	5.64280200510385
NUDC	7.4755164923594
GABRP	5.19335044280754
SCARA3	5.38181659578283
TACSTD2	6.10738631031463
EIF3J	6.9888631260185
PPP2R2A	7.22385088297342
CPA3	3.87480447637437
PVALB	4.32969220090489
BCAT2	6.32790084805394
MFN1	6.69491448798983
