Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E09_298042
PEX16	5.0477035611972
GNG12	9.02497899218894
HABP4	5.55431962614045
CNTN2	3.5626352409901
ASNSD1	6.86550702790827
FUT4	4.23502100310815
DBH	3.75300593207070
CD53	8.62689598396411
HIST1H2BJ	3.1924850177093
TFAP2B	3.12541567777194
ACF	3.39479616645921
TMEM11	6.21525362542884
CDH8	3.1534099304998
C3orf32	3.63486709422694
AGPS	4.61201277066134
C4orf18	3.61607394102355
PCCB	5.99927112541925
IPO13	4.631266773639
PECI	8.1341506907768
UNG	6.06815339407774
C6orf105	3.89959847799528
GSTP1	8.06421466627403
SUV420H1	8.0666067499884
ARHGAP15	5.51903737775729
LTBR	6.41755201481512
TDRKH	3.36819217308360
PSG4	3.55916105046572
SLC9A3R1	6.44573426753626
NBPF3	10.5045675874599
SLC9A3	3.82576993984495
OSBP	6.32114253947965
PRR5	4.57820428835866
CHMP7	6.12515251363556
ADRA1A	3.07488394061095
ASAH1	7.39767685227494
FKBP4	5.91933045410951
ZNF350	4.55449271383188
DOM3Z	4.77009674077139
GIPR	3.90552142283487
AHI1	5.46082644264791
BST1	4.45052751640031
NCR2	3.49502960947264
NADSYN1	4.54433164100153
UBE2W	5.53755470107325
RGS14	3.97724725188608
KRT15	3.56949720266088
SCN11A	3.75211487428269
GFI1	3.77171533233771
FHL1	7.9742649058474
SMC6	5.37664474809181
GATA1	3.52402811822496
OSGEP	5.03043376289352
ARMC6	4.4899412786998
HK3	3.69266636526446
PSMD5	6.42594795187581
RSU1	7.00726462821737
RPL4	12.0711688702052
MAD2L1	4.43004871777276
RBPMS	6.4929035049078
EIF4A3	8.94827658900626
E4F1	4.63975359769967
DLEC1	4.05540739552823
PRPF3	5.35173172956173
EMR1	3.40299550501678
CHMP2B	7.15602936243899
CAMSAP1	4.36638411833344
RPS21	9.81161458333303
XCR1	3.39585690274596
ARID5A	4.50491400888334
RBM6	5.89269270173943
UBE2N	7.6984821276507
KLF4	5.95424628435098
MGC4172	4.10452853169833
LMO4	6.45917981406303
KLKB1	3.20232129895627
HDAC3	5.7309418986463
HP	8.25722179456655
SCHIP1	5.90979056273523
BTK	4.29148620151391
KRCC1	8.67558754166646
PRND	2.9878243328616
C6orf27	3.71337151559549
PIGL	3.45185628576613
CLCA1	3.42733816695298
C1orf112	3.94010350429732
OLFML2A	5.66270868149182
HUS1	4.42244594569276
SFRS6	7.14919682511111
CXCR7	6.94904192536228
UIMC1	6.35649267247066
FXYD2	3.65448471000036
GOT2	7.93587507220625
ZNF667	3.36718769649235
TFEC	4.14869798307846
ATP7B	4.19854081226485
RAB38	4.9817201291282
POLD2	6.41799990956276
PPM1H	5.07651454759384
DCX	3.25294443914438
NFYC	5.21682177598795
ZNF228	4.17358534259434
KIN	4.97092791383595
PLSCR4	7.29949815178848
HIST1H4I	4.28730050458964
PPARGC1A	3.68950270964097
HIG2	5.77337819367093
KCNK10	3.92758167803269
EXOC1	8.14287924204998
OR6A2	3.5780528010123
ETFA	7.9192737995105
PDAP1	4.52802217659995
C19orf6	3.45136935077895
POLRMT	4.11939363037712
ZNF146	6.86419993863031
MIA2	3.45029454434749
LY6G6E	3.15956526659886
EIF4E2	7.17252425920425
NENF	5.17731916078861
HOXB5	4.78692944137051
ZNF324	4.49816468490396
CUGBP1	4.06493316829307
ENTPD7	4.04816421859917
TTC13	5.07721537711319
GJB5	3.11352678050666
PRSS22	4.07058219763649
CYP3A5	4.52373578265712
MBOAT5	4.32168950082573
CUL4B	5.09365499141785
CENPJ	3.44108403143567
KIAA0664	5.80174693492827
PITX1	3.45027289403448
PDGFRB	6.2135958202202
RDX	5.86784090074684
CELSR3	3.70094065631244
JUND	6.3557228965338
ITSN1	5.37132014756088
CHRNB1	3.94882713039977
EHBP1L1	4.23349212284498
C19orf2	6.81934307334846
FETUB	3.2368628052805
CAMK2B	3.22194814631844
DCTN1	5.68186099120152
TNKS2	6.59436128359796
MRTO4	6.67159775344191
C1QBP	6.01302955259689
TTC3	7.87757069380595
NDUFB8	8.7703230233991
CADPS2	5.95303132897765
EDG2	5.6691696749325
MYF5	3.01492066794798
SEMA3G	5.27462939239792
IL23A	3.58145759720517
GJA9	3.61148628094028
R3HDM2	7.17472823052576
C5	4.72670596665909
SLC2A10	6.33062383264594
TRIM45	4.46157474350675
TSP50	3.51012597421243
PAQR3	4.53938757058028
ANKRD26	3.53622124364199
TCP1	8.29526237095717
TMED7	6.78689176294526
CMA1	3.17384850959085
PTCRA	4.14313343037291
HCRTR1	3.4195092909064
FST	4.39215401362709
PAWR	3.59886544588005
LDLR	4.42428599779544
ASTN2	3.74412480934166
SCRN1	7.0324892143356
GPATCH8	5.8622158420641
KIF4A	3.35084073984861
TANC2	3.60661474493785
ZMYM5	3.75078905964097
PGM1	8.53541694616361
ZNF586	5.54925459508499
POLR3G	3.66433150071516
CPD	6.15995954314162
SNCAIP	6.21482216283365
DCT	3.56862787581377
HLA-DOA	3.98966881764558
TANK	6.41512241321373
RCAN1	4.46404924093988
UPK1B	5.32411446942475
DNAJB4	5.6190145222848
UGT1A8	3.14396654878175
LIMD2	3.61488358526839
HIST1H4L	3.42446285155383
PECR	4.90939762001687
HSPA2	5.96433381631435
SERP1	9.15967119763033
TACR2	3.76378344674636
NUP85	5.73801482265583
CD177	3.42657291469858
GPR135	3.34642756913383
PIGG	6.96768203260655
LGR5	3.88607721264534
JAK2	4.19536800177907
DPYSL4	3.28339404008829
TM9SF4	5.41562934214941
PTHR1	3.81070322113130
SIRPG	3.5852972547747
ZNF264	4.87832646804813
BICD1	5.39584147849204
RAB5A	7.58132484234599
FLJ13224	3.05217266065915
METTL5	9.0548344765879
HERC6	7.5202851235022
CASP1	7.01284137853976
USP9Y	3.04208583003371
LRP1B	2.95650847759316
XAF1	6.79105385908129
PLA2G4C	5.14643396493182
APOA2	3.11231127628715
SPAG6	5.12033154659112
KALRN	3.28745551751857
SECTM1	5.82667852758885
THOC7	8.42154044773175
IFNAR1	3.88162819307505
TCTA	6.12269689334021
NY-REN-7	4.29435137043171
TALDO1	9.29497096383756
B2M	12.2054541115942
LPPR4	3.98520283140831
SQLE	5.07290538448758
SEPHS1	6.35096183567132
EIF5A	5.84574002924933
FAM49A	4.30390962055937
YTHDC2	4.16969842517253
EHD2	5.62863276331664
NCF1	3.86649894895776
SPG7	6.35045810195285
ZNF614	3.37621483301082
HOXA5	8.99501223221312
NUP133	7.52641780824193
FGF12	3.53809086599312
SLMO2	5.36555499684303
INPP5B	4.67479225461942
PPID	6.18225627758597
SNTA1	4.52156365977055
IL20RA	4.64139360912911
UBE2J1	5.87796004746664
CACNG2	3.16930511925214
GCM1	3.58737488977747
ELF1	7.17838356384186
TLR5	6.19853241945876
TCFL5	5.97710354041482
C1orf107	5.38917179099663
C19orf22	6.79429300043113
SAFB2	6.11436684065649
MAP3K7IP1	4.02699749457792
NCK2	7.88905985961289
OXA1L	8.96620310205714
KIAA0652	5.48171691611926
KLRG1	3.41796965948168
FRAG1	5.57736105627519
ZSCAN12	3.23788389551919
PSMD12	6.90417557799791
E2F4	5.14958681307894
CLEC4M	3.43026034899844
KIAA0999	4.97035493428759
CLDN10	8.38419470775079
MGC13053	3.9631104803662
TAC1	3.05129043731707
GYPA	3.44521153521117
HPCAL4	3.07014306047629
TRAIP	3.65284573869845
MEX3D	3.93826209061777
KIAA0232	7.64853806999384
ERCC8	4.85241978160243
NFAT5	5.80788158420638
GPX4	9.65511478974882
CSPG4LYP1	3.36258370416816
KIAA0368	6.30693446473873
FBXO3	6.2080204199024
DVL1	5.80274876063701
CMKLR1	3.8897844870742
GPR157	3.45040027376658
TYMS	5.09865845591058
OR52A1	3.18412350129305
PEF1	7.43368425305357
ZNF750	3.32677892211948
ALG9	5.85397338583673
MCM5	4.95206748156171
SDK2	3.37834169438747
BAIAP3	3.71770737797742
RABGGTB	6.15290883087334
KCNK7	3.07700343573880
PTP4A3	6.27022730496416
ANKRD40	4.1702366767733
CALCOCO2	8.79601445000548
TMSL8	4.16204813422815
SNCA	5.07777214547850
ZNF551	3.53513130081192
HBQ1	3.34527745623018
ARHGAP26	4.49058319862033
GEMIN6	6.4327273012036
HRAS	5.0313848678558
KLRC4	2.96054748772293
BSDC1	5.70850886746319
DSC1	3.72159738613713
RNF43	5.05612963444555
NDUFAF1	6.55384171198037
MAP2K4	5.48244461439233
FOLR2	6.09303176288435
LYZL6	3.55781599591107
EPB41L3	4.84157787984317
TEKT2	5.23303198663468
CDKN2B	3.37556607455789
WSB1	6.47763908453922
ZNF480	3.65121727786651
MAP3K6	4.3357817788291
PROS1	8.29962824565187
PSMB8	8.19704207239531
HN1	6.03097992529631
MAS1	3.30802816486381
APOL1	5.8933313452189
CSHL1	3.79679436761298
ZBTB7C	3.34052004454553
AHCTF1	5.27804939714379
SAE2	8.07249295938791
ITGA2	4.38865337617531
AP2S1	8.7441062243606
P15RS	5.83526120780683
MME	3.82841515317784
VAT1	7.8358415703243
MAST4	6.56272326944932
TUFM	9.16219599606804
KRT33B	3.33266748343687
THEG	3.54976774998758
KCTD2	5.13100189769809
WDR26	8.71298116321064
MFI2	3.67727531957053
KRT34	3.49862512628205
NR4A3	3.76429142366396
SGSM3	4.7348875798034
ARSA	4.37545657193701
TOMM22	5.3394112912512
SOCS3	3.78030546877232
UNKL	4.06335475641893
POP4	7.59930359001822
BHLHB3	8.79654328729287
MALL	4.31589721493669
SOX15	4.68892022632951
CCNA2	3.00487965732531
PARK2	3.35929138652484
GPR124	6.95141901500574
TMEM132A	3.77610316456476
CGRRF1	5.81525995473886
RUVBL2	8.2830795898878
MCAT	6.60850131012088
WNT10B	3.55283722491859
ISCA1	6.61712585395247
RPAP1	4.44303939176913
C12orf48	3.9124771355559
RAI16	5.61191374494017
RPL27	9.46207497663047
EPN1	3.26783195929696
MAGI1	3.00668304927193
GBX2	3.34964082958162
SLC35A1	7.38985278925252
GAL	3.85822701608814
SLC14A2	3.46372765900654
RDH11	6.62910088179607
ZNF518	4.06854426524146
PCYT1B	3.36431970586698
AUH	7.74686280919555
EIF3H	11.0071768415937
KIF1B	6.93692184389324
MBD2	4.62253336034647
AMOTL2	7.82844323987032
C6orf120	6.60973571170808
PIGT	7.35647628424451
PSRC1	3.73763366085366
PLA2G10	4.02621812996286
ALAS1	6.36610459496049
FOXO1	7.75927258014678
C17orf62	6.54213812637337
KIF5C	3.84573696699005
DUSP10	4.28728908934283
CRLF3	7.28770279912088
CLCNKB	3.40253017627231
PSMA5	9.026668139454
FARS2	5.13605457738251
CCDC28A	7.2661351288572
AMPD3	4.98493313737419
PIAS1	7.18888263466637
ADCYAP1R1	3.32193717554275
TMEM134	6.25135021353449
CDH20	2.98733939916382
FBXO7	8.6710922451365
FLJ14213	4.1887838063322
ZNF3	5.05729553941055
LRRFIP1	6.66173341726136
TMEM49	8.38356086623178
CNOT2	7.13163814039023
CBX2	2.81224087226873
ZC3H14	6.6241144991867
ALDH5A1	5.65589501680619
HNT	3.54503327209527
SERPINA4	3.02332424863976
FLJ20920	5.79893519027262
CRTAP	6.01882313826942
DDX50	7.91399617723136
STYXL1	6.755547051349
TK2	5.08419495270388
BLVRB	7.60745618191994
STMN1	5.4980085738529
GUCA2A	3.43178182659421
DPP6	3.40704546954834
GALNT10	4.7144231893726
STK39	5.85730808953609
MMP24	4.46226848011194
CKS2	7.18669052642187
RHO	3.52421552152994
BANF1	9.60878553706882
CR1	3.20304205556246
RPS6KA2	6.37130047002045
HMBS	5.0547205609358
C20orf112	3.81787239372967
SLC25A24	6.59166204099136
MRPL22	8.32142884606821
SLC25A15	4.30671812798315
GADD45B	5.42554503179202
TDP1	4.65668998629461
ZNF287	4.33434817454758
DAAM2	5.82033042095501
C11orf57	5.2440981208511
RFK	7.06296280580851
ZFYVE9	4.19288484482838
TCTN3	7.41202965707249
STCH	5.35741025039227
LOC283871	3.32546563376049
NDUFB3	8.08882478638344
DEFB4	4.01523876122681
FPR1	3.90505265065428
FMNL1	4.01489428467085
SEPT7	10.0459024418961
PTCD2	5.10916765810095
GNLY	4.46101049318996
GRAMD1C	5.0667225225654
ZNF165	3.90010358459484
TR2IT1	4.17883684833354
ARMCX3	6.71009603861408
NDE1	5.40482271515748
MAGEF1	6.62332984033876
ITGA10	3.59052354832920
ARHGDIB	8.90118159831175
FSHB	3.82307874808228
ANXA2	11.5748431780815
HLCS	3.60361649817213
MCF2L	4.85062332655648
AK1	7.25367439329269
FH	6.18977223751059
LGALS2	4.78845130535206
SYNPO2L	2.72325503185159
KIAA1045	3.61446946956212
C1orf183	4.41784401831448
MAGEA8	3.18879980038437
DGCR8	4.43131370335719
GSR	4.73383686650584
NEU2	3.36381085911615
HIST1H4B	3.27360240558601
CACNA1C	3.38131348796912
FAM20B	5.88615305206708
HES2	3.27062811503994
PDCD6	9.03509340092909
INTS7	4.41338956659741
AMPH	4.66385198945158
UCKL1	5.69063063555472
ASB4	3.11309384572778
C10orf97	4.97678208160276
ALDH1L1	3.93404265240466
CCL23	3.60624027643074
OBSL1	5.12654615397274
SLC12A7	7.24945072878044
THAP4	5.34241843546305
RBM4B	5.77633734338007
OGFRL1	4.39188337155571
KIAA0831	6.02005196842217
C12orf11	5.71343979805022
PPP1R15A	4.69636777806851
KIAA0240	5.58690814642682
CD1B	3.13241296625374
FCGR2A	5.57465530894945
MDC1	4.76797507771908
MAN1A1	4.30723931102243
KRT9	3.25731992930443
HTR1A	3.1658871655563
OCEL1	6.08929949849434
ATP11B	5.72205568847946
NLGN4X	5.72990189097752
FBXO34	7.59027385492109
ALOX12	3.27067530377649
RB1CC1	6.27845612260205
PCDH12	5.23322644683652
RPE	4.93023752015833
EIF4E	5.52931890213318
CSDC2	3.70740463352918
ABHD5	4.6059818760269
TMBIM1	6.75238993697593
PET112L	4.14728412578372
P2RXL1	3.38919713561467
F2RL2	3.64920529545642
TRMT1	4.81441739589914
IMPG2	3.7990016166329
LRRC32	6.68409528114645
BGLAP	4.16651847806211
HTR4	3.53255045393144
MRAS	5.39194563028146
TRAF6	4.97588145829324
AXL	6.11695054139218
ATP2C2	4.4040348951607
LMNB1	3.61642847806909
TELO2	4.04906348234991
PNPLA3	3.47838538389841
CSNK1E	6.20503224057721
SRP14	10.3420567583726
KCNQ4	3.30650495727801
PIK3C2B	5.75273129301282
C15orf15	8.89227163142758
TUBB2B	3.41510448496623
USP15	5.28478203079371
C12orf41	7.12938223278147
CEND1	3.4923500329522
RNF31	4.14649798132529
TCEAL2	7.47953136969428
PTGER2	4.73960366478063
UBN1	6.42930929651981
SLC5A7	3.32462762149996
SLC31A1	5.55026733366556
ADAM29	3.49303206384941
ST7L	4.40557660797452
GFOD1	5.99140627991803
CTNNA1	8.93735109900899
HRBL	3.95446071780343
CBX4	3.5158208488481
NTRK2	3.90680299645226
FOXN3	5.83325454718858
MFGE8	5.64835110816098
PFKFB2	3.88613341794894
TAS2R4	3.26989142849495
SH3TC2	3.34167666910143
IL10	3.71233062101484
PXMP4	5.15063623316343
RNF167	5.53697602120925
PRMT5	7.61490739302715
TSKU	5.57736520565815
ATPIF1	8.29293339485718
ETV3	3.26880639127636
PAK7	3.08277487674812
PDLIM1	10.3239387525568
CEP63	5.10090066158589
WDFY3	5.12257273084617
RNF126	4.66199506665853
DPM1	8.19430298362635
CLIC4	6.63637581019688
ACR	3.74415006810337
KLK7	6.72224105362393
ALOX5AP	8.67021774362987
LRP1	5.38775519899774
TNK1	4.35232528243101
TAS2R9	3.42054058211801
ZNF16	4.95962791456839
POLR1B	4.93761439132051
SLC8A2	3.92706728895445
OLFM4	2.7441152601824
TACC1	7.26727176285944
SAMHD1	6.4835242804604
ATP13A2	4.89909005896617
KRT4	3.78266374061533
PAX6	3.31131192239509
SCG2	3.28575298554659
SLC17A6	3.50249860046837
TUBB4	3.51579955846081
PADI4	3.06848095884518
FMO3	5.10994316919033
NLK	3.52702878600646
POU4F3	3.38785207397185
MDM2	3.77493953968552
CAPNS1	9.7664230566012
SDF4	6.3012490333799
ITGBL1	3.85873429593244
TAP2	4.28010383206983
OR2C1	3.3616765057141
KLHDC3	5.9558826628532
EFHD2	6.00808679093762
GALR3	3.88759547514041
NBEA	6.41891805166683
ABCA6	3.84185492434587
ABBA-1	3.88502817255695
GNAI1	5.17007924252557
CLDN3	6.40203996828501
AKT2	3.48575537489595
EGFR	4.78338795758331
VPS4B	6.54746152697636
RBM16	7.789464194178
GALNT6	5.65695876911204
ZDHHC3	5.16732488096258
SLC25A4	7.16366564407426
CYB5B	5.64436274796395
NDRG1	8.16370878765597
SESN1	6.9244171979338
GBE1	7.68185809660372
MRPL46	6.30763719628108
CLASP1	5.58339454306696
FARP2	5.07253319319551
ACOT11	3.41658919489881
LDHAL6B	3.04547239149327
MAPKAPK3	5.34223638728574
NCAM2	3.0244391766534
AFAP1	4.69077480067507
PRKD2	6.02040759425194
OR2H2	3.15827638074132
ZFP36L1	6.51792920541716
DZIP1	5.22775664848304
GPR161	4.09130995680877
RNF146	5.84146808372057
NKX3-1	3.99503087054569
CCNB2	3.92897976630795
ZNF10	3.99481444396045
WDR74	5.2946786565884
FAM134A	7.39259531997605
PCNP	8.26607420480928
PURA	6.25186333053989
DNPEP	7.06978768904362
ERBB2	5.42223521848747
CREB1	5.68319231921351
NEO1	5.38048867700704
DDX3Y	3.3893717781313
RPS3A	12.9968379900065
MXRA7	10.8758819669223
LGALS3	11.3488109398725
GLT8D1	7.35472771974558
TMPRSS3	6.86456051928334
UPB1	3.38622523686205
LAT	4.05181084344432
CLDN14	3.60705573628221
DHX38	5.02565225279355
KCNA3	3.52913239897733
BTBD1	7.9267836996773
TARS2	4.9081737950011
SKIV2L2	8.10329853508643
ABCF1	7.14098075906923
CDT1	2.80976096654940
ZHX2	7.2026484711419
FCF1	4.9284396701792
LRRC49	6.0333100714711
GUCY1B2	3.44781964829577
CD28	3.34427572283235
SMARCA4	5.84520719400941
SEPT2	9.31505196568557
SOHLH2	3.34256397608761
MCOLN3	3.99157486846761
LRP8	4.02107655052363
TAGLN3	3.82446090537563
MASP2	3.46109357688286
GPATCH3	4.56527562078029
TTRAP	8.45344409593151
AGL	6.05441734914188
NFE2L3	4.36055148333734
PSD4	3.46156650056991
PALMD	6.78105749271938
CCNB1IP1	7.66693964564648
TMEM43	7.94204292175574
OBFC1	5.97492068665509
STAT5B	5.3668605841653
C14orf79	4.3006139786397
ENPEP	3.51449712009699
SSB	6.78603635746653
SCT	2.886920248375
TIMM23	6.07152930253327
SKI	3.63755509398577
SLC22A13	3.14306583809451
AKAP3	4.13792969634596
OAS2	5.21084818626233
KIAA0423	6.85536895536335
SEC61G	9.63520320211519
CAPN11	2.6730215332007
TMEM50B	8.41831164153366
DEGS1	7.51981463140554
ARHGEF4	3.70772152395277
DBNDD1	3.79026715161745
TBL1XR1	4.76093928192551
FAIM	5.32974598103549
SP140	3.2065666744717
G6PD	4.17745664536799
NUDC	7.43194233838044
GABRP	3.72210458632234
SCARA3	7.00215093063743
TACSTD2	5.21846479437927
EIF3J	6.29953294710738
PPP2R2A	7.83313253155905
CPA3	6.73721989969562
PVALB	3.17896461752528
BCAT2	5.75065608405201
MFN1	4.71158054359144
