Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A10_458798
RNF4	8.0199225510993
F8A1	7.5318480771697
PPP1R3D	4.92880839938936
GRB2	6.51837882019466
TPM3	3.24988714623109
SYT13	3.34966836288274
EPB42	3.31155695043831
RP5-1077B9.4	4.70256702959606
EIF1	10.6263686596885
CETN3	7.71925093445411
FPGT	5.26110539190548
PRY	3.17826349481284
NTHL1	5.41494170176182
POLR2B	8.52778743257258
RPS28	11.7584897957741
GDF10	3.05428236544758
COQ9	7.65352671947547
P2RX3	2.80666240285898
GCC2	7.15672764082322
RARRES3	5.09594746347823
PLXNA1	6.33384856659185
WBP4	5.19147028071125
KIAA0100	6.59583544437783
PMF1	6.76905986413293
HS2ST1	5.70411366568054
CRELD2	7.1575484765181
C8G	3.09469385932750
CD82	5.93738432749577
PMM1	5.38020870202184
CBLL1	4.25647203784972
LIM2	3.23270533985923
VAX2	3.60506857333765
SETDB1	5.29869678882892
LRAP	5.84255713342161
GCLM	6.75607881171653
CPEB3	3.33625892184780
PPM1A	5.95351407700459
INTS1	4.19985248717085
MMP16	3.10484890118343
CAMTA1	3.76624854055398
SAMSN1	4.67291862527287
DRD3	2.79545460219724
GMPPA	5.39860397105327
C11orf73	5.4298130532315
AIPL1	3.8218403380025
PTP4A2	8.77199393509915
IL24	3.39935446946657
BDKRB1	3.62408570986101
HPCA	3.47758375114775
MLF1	6.2331998180192
SEC14L1	5.64359948627127
CHFR	5.97810110072948
EMILIN1	5.11027747475973
THADA	6.31247543513897
TAF12	5.81862381534629
NDUFS4	7.9776801344004
ID1	6.47751779294872
PIK3CB	4.01798652106925
COL18A1	8.01707803750723
PDZD3	3.32346782474276
TBC1D17	4.33963596415357
COX8A	9.30115523765718
CDCA4	6.07190862495074
C2orf44	4.10251463744047
C9orf16	7.42924377606704
ERBB2IP	8.00482377921303
EMX2	8.20942450944046
FUS	6.84922535231343
NIPSNAP3B	3.66836586329756
TF	3.28887198672752
CXorf56	4.8458181146651
CLCN4	3.7534674242978
PWP2	5.58902565389769
MMP15	3.91123068160195
MTMR14	5.3092119560951
NPR1	8.59176954170301
DNAL4	6.04798323388336
ELAC2	4.76747334689818
ASS1	10.6973770835264
IPP	6.10785016711595
TMEM59	9.54351840206244
POLR2J	8.53859107529773
SEC23IP	5.19804045577155
RGS4	5.02526276657706
UQCRC1	8.47281935309162
SNX6	7.84037849946103
DDX18	6.95960147325522
POLG	4.6331512259219
ADAM23	3.95483714183211
ZNHIT2	4.18264243229254
TFR2	3.42627192196128
NCDN	4.19045618590372
RAG1	3.37631659336096
POMT1	5.0932073451866
CYP1A1	3.35556886516382
SNAPC1	6.06489222871934
GNA11	5.80118575458044
CCDC52	2.7499931696995
CAPN1	7.04615947784304
DDHD2	7.74678122953816
UPF3A	6.7579900430167
LAGE3	5.63137991243672
GNRHR	3.02537379353647
UNC13B	5.05601631731664
TTLL4	4.10324682217526
PPBP	3.01981042526456
HTR3A	3.49529609792852
SDC2	8.12614705031322
ANKRD49	6.82103792589194
BTF3	10.2117016293805
COX7A2	10.3930980455420
SARS	8.46271119335347
C13orf18	5.38131824131729
CACNB1	3.91607106373204
QKI	6.21436611241283
SETMAR	6.21696812474697
LAMB4	3.35203008609090
MAN2B1	6.57054725449284
EML3	4.89032987612811
ACADL	3.39768416297396
OFD1	8.07733062754489
CGA	3.42737947544459
EIF3EIP	10.7786549883256
PEX16	5.2412690794139
GNG12	8.82075344662204
HABP4	5.23684529207227
CNTN2	3.64634116520435
ASNSD1	7.31415503995105
FUT4	3.98148924083575
DBH	3.46890763082037
CD53	6.58837998732716
HIST1H2BJ	3.4407586827153
TFAP2B	3.18626766648007
ACF	3.67833385390323
TMEM11	6.00584364246922
CDH8	3.32539824284506
C3orf32	3.40256062171241
AGPS	4.33130910760421
C4orf18	3.55889676298493
PCCB	6.24336199650477
IPO13	4.73678579229918
PECI	6.81457327411573
UNG	8.04274297527026
C6orf105	3.57140072724588
GSTP1	8.76090974831629
SUV420H1	7.87280665167074
ARHGAP15	3.72705386906205
LTBR	6.79050828979203
TDRKH	3.20638662331822
PSG4	3.20943001298487
SLC9A3R1	6.0953521091543
NBPF3	9.43666922931753
SLC9A3	3.3976115765345
OSBP	6.41113479750685
PRR5	4.81657980181645
CHMP7	6.86704708147234
ADRA1A	3.03417681851857
ASAH1	7.79212679982243
FKBP4	7.18889153642823
ZNF350	4.13556635578527
DOM3Z	5.1239510303261
GIPR	3.5302598688202
AHI1	5.69914265064709
BST1	4.68370923851665
NCR2	3.50748205905421
NADSYN1	4.71766136368034
UBE2W	6.31571137444011
RGS14	3.72832266915582
KRT15	4.04109344952366
SCN11A	3.70938150702152
GFI1	3.4163104690374
FHL1	5.10021830608154
SMC6	6.39470669001445
GATA1	3.39814231322934
OSGEP	5.68484116627028
ARMC6	4.5089166646058
HK3	3.53676051238123
PSMD5	6.69236360482589
RSU1	7.4886704317144
RPL4	11.9631336816358
MAD2L1	6.31300298769125
RBPMS	6.29440073453818
EIF4A3	8.50144616719721
E4F1	5.06892470113143
DLEC1	3.76615712859141
PRPF3	5.92484520683319
EMR1	3.00790053669012
CHMP2B	7.13103692032595
CAMSAP1	4.47578796969212
RPS21	9.69518495370631
XCR1	3.18647775177887
ARID5A	4.3084187497622
RBM6	6.44177287481406
UBE2N	8.04012514139101
KLF4	5.31051446165087
MGC4172	4.73717532896114
LMO4	6.94608187160735
KLKB1	3.32642633249627
HDAC3	6.02120705068465
HP	4.20732761934035
SCHIP1	6.82135028221177
BTK	3.82238284460972
KRCC1	8.58306175811077
PRND	3.09802870858165
C6orf27	3.32536035980781
PIGL	3.76381778335836
CLCA1	3.53255211848879
C1orf112	4.51961849775119
OLFML2A	7.26578756983448
HUS1	4.67353596276177
SFRS6	8.17393098716398
CXCR7	6.1887875785303
UIMC1	6.0702759131598
FXYD2	3.51391405356283
GOT2	7.9782214914501
ZNF667	4.67161589272512
TFEC	3.51496790499905
ATP7B	3.8446943684355
RAB38	4.83324894859602
POLD2	6.77198265504906
PPM1H	5.5145065108142
DCX	3.19791916289409
NFYC	5.2375606795167
ZNF228	4.42046476753827
KIN	5.78992252752893
PLSCR4	5.82628400676686
HIST1H4I	3.78943135811215
PPARGC1A	3.1119718718501
HIG2	6.76440826545808
KCNK10	3.84385196613165
EXOC1	7.88994013468316
OR6A2	3.56793600474189
ETFA	8.3402737738357
PDAP1	5.41523178359617
C19orf6	3.39262741686388
POLRMT	4.17655971787912
ZNF146	7.95170002629162
MIA2	3.28227230503837
LY6G6E	3.22404525935027
EIF4E2	7.56084381327941
NENF	4.84581974139965
HOXB5	5.79185732321885
ZNF324	4.39590997137677
CUGBP1	4.00257417420027
ENTPD7	4.20835582909347
TTC13	6.61604027791447
GJB5	4.63961031430096
PRSS22	4.31954395991965
CYP3A5	3.7127513713595
MBOAT5	4.81303761876186
CUL4B	5.13179417484528
CENPJ	3.43392348735069
KIAA0664	6.14759219123598
PITX1	3.61821173417727
PDGFRB	7.61185421370699
RDX	5.74569001690798
CELSR3	3.90667567007953
JUND	6.25853569948166
ITSN1	5.27981982960699
CHRNB1	3.95428933335845
EHBP1L1	3.90300792359296
C19orf2	7.0680091895148
FETUB	3.14346932013784
CAMK2B	3.01075191840131
DCTN1	5.87393884486697
TNKS2	7.42289476133782
MRTO4	6.9175722156954
C1QBP	6.09279052406708
TTC3	8.57761276391077
NDUFB8	8.44365459337212
CADPS2	5.30983824343013
EDG2	5.22164582348201
MYF5	2.74602055394516
SEMA3G	3.16632324363817
IL23A	3.90793862109431
GJA9	3.36043319924703
R3HDM2	7.83748251460549
C5	4.69114351227829
SLC2A10	7.8965802859497
TRIM45	4.84935050096926
TSP50	3.72086630377221
PAQR3	5.20933064846439
ANKRD26	3.37148593347805
TCP1	8.25081696789823
TMED7	7.07854500620365
CMA1	3.00824497699257
PTCRA	4.21824172343922
HCRTR1	3.27389161735037
FST	6.37591428007379
PAWR	4.18580234710623
LDLR	4.3983718557515
ASTN2	4.40049694501472
SCRN1	8.01943836290335
GPATCH8	6.32779465543446
KIF4A	4.48803415899401
TANC2	3.75109564380584
ZMYM5	3.96576878687821
PGM1	9.03563159439846
ZNF586	5.50379092790824
POLR3G	3.60452359429719
CPD	5.9767459905611
SNCAIP	4.58511762073261
DCT	3.51474101813293
HLA-DOA	3.42136118057934
TANK	6.63508737278632
RCAN1	5.50448563656687
UPK1B	5.36790886846709
DNAJB4	5.76243780080428
UGT1A8	3.10580542766431
LIMD2	3.23857544535496
HIST1H4L	3.5219423166343
PECR	4.78869005920448
HSPA2	8.49320594236628
SERP1	8.84596872337008
TACR2	3.10981009465696
NUP85	6.38622418415047
CD177	3.19744888791860
GPR135	3.32062153597388
PIGG	7.09592911883851
LGR5	3.16438509807335
JAK2	3.48199621835226
DPYSL4	3.52147188550547
TM9SF4	5.92442299737881
PTHR1	3.27722254583047
SIRPG	2.82402517079455
ZNF264	5.73469391077667
BICD1	5.20237854823454
RAB5A	7.39451215116872
FLJ13224	3.15330755947622
METTL5	8.63540084350247
HERC6	4.45847107289866
CASP1	5.68265742816436
USP9Y	2.82232273827348
LRP1B	2.72195319572558
XAF1	5.95484707908965
PLA2G4C	3.60461227060847
APOA2	3.12911475896315
SPAG6	2.91563998761112
KALRN	3.17781322295452
SECTM1	4.91795319904512
THOC7	8.90390335381952
IFNAR1	4.46224014283709
TCTA	6.03796613930566
NY-REN-7	3.31077584774734
TALDO1	9.16956417494052
B2M	11.4634143625424
LPPR4	7.33731428872864
SQLE	6.01331534613051
SEPHS1	6.61138868253678
EIF5A	6.15117931938003
FAM49A	4.62875078041731
YTHDC2	4.66336471744173
EHD2	5.5296371531189
NCF1	3.36671707406426
SPG7	6.88228005617729
ZNF614	3.42369876472828
HOXA5	4.15100848457584
NUP133	8.4506167431653
FGF12	3.84758089698561
SLMO2	7.60615452471592
INPP5B	4.50474420247729
PPID	6.48611628825896
SNTA1	4.04579848175408
IL20RA	3.62642458703094
UBE2J1	5.75904333802662
CACNG2	2.92157202618201
GCM1	3.12995648137745
ELF1	7.32211244850985
TLR5	5.94893359643765
TCFL5	6.90743918474327
C1orf107	4.903436537991
C19orf22	6.92674859766982
SAFB2	5.99846294647014
MAP3K7IP1	3.91919049593106
NCK2	7.99057914079511
OXA1L	8.10342260649389
KIAA0652	5.3389078588737
KLRG1	3.47366772813248
FRAG1	6.80375708321278
ZSCAN12	3.10409592801363
PSMD12	7.05394808152156
E2F4	4.96959116360885
CLEC4M	3.43972653267483
KIAA0999	5.02576629067733
CLDN10	3.8875762324843
MGC13053	4.06626972500826
TAC1	2.81057624340919
GYPA	3.32550584720625
HPCAL4	3.32932745576927
TRAIP	3.48955719004293
MEX3D	5.07492214844624
KIAA0232	7.72052400320211
ERCC8	5.07961661633368
NFAT5	6.80927984300965
GPX4	9.5817760441265
CSPG4LYP1	3.09711315696347
KIAA0368	6.52093550032724
FBXO3	6.5020483802692
DVL1	6.07843604227474
CMKLR1	3.5212282839803
GPR157	3.33416551436855
TYMS	8.32791578290507
OR52A1	3.01899440921545
PEF1	6.91268352468403
ZNF750	2.91058024429039
ALG9	6.07041677933716
MCM5	5.19553561642955
SDK2	3.33300025575233
BAIAP3	3.72417554025123
RABGGTB	6.91781538299154
KCNK7	3.19592453956375
PTP4A3	6.36384346917446
ANKRD40	3.93736492933701
CALCOCO2	7.63100148998988
TMSL8	5.86325569163951
SNCA	4.50278325459804
ZNF551	3.66745917168563
HBQ1	3.57476939588798
ARHGAP26	4.51486993276675
GEMIN6	6.18827280866842
HRAS	5.68082735784165
KLRC4	2.87093320278828
BSDC1	6.12158410467128
DSC1	3.87951239248118
RNF43	4.62207886151051
NDUFAF1	6.23519459385814
MAP2K4	5.98114532209285
FOLR2	4.62831014139245
LYZL6	3.55150315664205
EPB41L3	3.33895028285434
TEKT2	4.77902997634845
CDKN2B	3.42389133070184
WSB1	6.64561951613914
ZNF480	3.56359581135880
MAP3K6	4.44207444896725
PROS1	7.63323616413359
PSMB8	6.99195254256973
HN1	7.1959464602947
MAS1	3.30866038163632
APOL1	4.87713526073182
CSHL1	3.34556875871447
ZBTB7C	2.8763795178313
AHCTF1	6.76703723371374
SAE2	8.72510191229344
ITGA2	4.98728249051575
AP2S1	8.25882694097033
P15RS	5.9207237478686
MME	4.68170907057462
VAT1	7.71161593534853
MAST4	5.75658217893953
TUFM	8.67165497778638
KRT33B	3.37390872667758
THEG	3.70091991961131
KCTD2	5.19849959712326
WDR26	9.39390874382915
MFI2	3.24418234160010
KRT34	3.07917745338412
NR4A3	3.83032670545505
SGSM3	4.47274487346116
ARSA	3.98802048044468
TOMM22	5.681678084093
SOCS3	3.69692127003358
UNKL	3.55650979671721
POP4	7.83403726751274
BHLHB3	9.73125096799365
MALL	4.07984444658665
SOX15	4.45384557838565
CCNA2	4.25035697553973
PARK2	3.40194286990349
GPR124	4.92937716526616
TMEM132A	4.90308848817295
CGRRF1	5.64084994000376
RUVBL2	7.99018448398905
MCAT	6.56039604590515
WNT10B	3.31992372442722
ISCA1	6.41075113476621
RPAP1	4.49603405305329
C12orf48	4.67965308522424
RAI16	6.56391892302565
RPL27	9.5469524950476
EPN1	3.66032032109671
MAGI1	3.04954730304375
GBX2	3.28289979250562
SLC35A1	8.15783955895254
GAL	3.59791819565417
SLC14A2	3.6561092706467
RDH11	7.39855113189833
ZNF518	4.17226008738272
PCYT1B	3.26182276669096
AUH	6.76907298359199
EIF3H	10.666102725489
KIF1B	6.7724945999098
MBD2	4.70024602621568
AMOTL2	9.39940558411028
C6orf120	6.15151225746379
PIGT	7.14436868979587
PSRC1	4.11391095497378
PLA2G10	3.45394075239973
ALAS1	6.58450403679076
FOXO1	7.26253591400002
C17orf62	6.66548154779339
KIF5C	5.06093682641792
DUSP10	5.6484497489079
CRLF3	7.26127343307127
CLCNKB	3.34715932622198
PSMA5	8.17347265096872
FARS2	5.44036824342175
CCDC28A	6.43234232896793
AMPD3	4.83107263661602
PIAS1	6.80787058129215
ADCYAP1R1	3.35334190690264
TMEM134	6.59148034429614
CDH20	3.05998290481971
FBXO7	7.69072152625554
FLJ14213	5.08981397081202
ZNF3	5.66832376714515
LRRFIP1	7.41672241792106
TMEM49	9.50947481264995
CNOT2	7.927392420818
CBX2	2.86392970385121
ZC3H14	6.78524161936607
ALDH5A1	6.2282638365738
HNT	6.59406611109078
SERPINA4	3.06046654141424
FLJ20920	6.82617992761247
CRTAP	6.45209592017062
DDX50	8.38796576561038
STYXL1	7.65529301480692
TK2	4.94832329248157
BLVRB	6.53831079471401
STMN1	6.20893356831791
GUCA2A	3.31927271710560
DPP6	2.97275976292190
GALNT10	5.14900124871348
STK39	6.41670090207638
MMP24	4.6263393582432
CKS2	8.40592582357037
RHO	3.56393811895676
BANF1	8.51354183708454
CR1	2.88258111095829
RPS6KA2	6.96692045261389
HMBS	6.05849287252798
C20orf112	3.78969601543892
SLC25A24	7.3065291543635
MRPL22	7.66918633062554
SLC25A15	4.90779434501793
GADD45B	5.72430483718132
TDP1	5.48893466599806
ZNF287	4.16362464879943
DAAM2	5.0298953110825
C11orf57	5.59201863411566
RFK	6.90314955239143
ZFYVE9	4.10693332340344
TCTN3	6.67319745208087
STCH	6.12099433589807
LOC283871	3.49232594819006
NDUFB3	7.90496025564133
DEFB4	3.53817164069511
FPR1	3.78914406041417
FMNL1	4.22916191786325
SEPT7	10.2081286585536
PTCD2	5.37659043615339
GNLY	3.33809925323045
GRAMD1C	5.0912770237001
ZNF165	4.01441215170491
TR2IT1	4.22893609254183
ARMCX3	7.78572344293382
NDE1	5.95871660368687
MAGEF1	6.655963127437
ITGA10	4.15744192689789
ARHGDIB	7.56367295982751
FSHB	3.57881825400648
ANXA2	12.1079371436133
HLCS	4.16147375780275
MCF2L	5.14104626560486
AK1	6.85095489736304
FH	7.04922538339304
LGALS2	3.79614558803659
SYNPO2L	2.77848756043629
KIAA1045	3.50486019659675
C1orf183	4.71805139292031
MAGEA8	2.93449580143025
DGCR8	4.46490303662135
GSR	5.3113742920783
NEU2	3.37115926249897
HIST1H4B	3.56817834235703
CACNA1C	3.07371206889853
FAM20B	6.71030081626717
HES2	3.42209582901387
PDCD6	8.50310559248219
INTS7	4.32652768855254
AMPH	4.64711198349633
UCKL1	5.66852081849953
ASB4	2.95036090786112
C10orf97	5.13875239010863
ALDH1L1	3.68732815745494
CCL23	3.25686301356136
OBSL1	5.5374640569552
SLC12A7	7.11201802154118
THAP4	5.241881493715
RBM4B	5.63364193565955
OGFRL1	4.45102781975245
KIAA0831	6.74992577748055
C12orf11	7.2056788701385
PPP1R15A	5.09193247713967
KIAA0240	5.58378129907496
CD1B	3.13272155655730
FCGR2A	5.07164860838456
MDC1	4.86620319911457
MAN1A1	3.73930523980812
KRT9	3.18048391467163
HTR1A	3.33480070111052
OCEL1	5.15478674873091
ATP11B	6.21740012952645
NLGN4X	8.12784779107932
FBXO34	7.09055811974383
ALOX12	3.36157571528171
RB1CC1	7.4513797904171
PCDH12	4.7506535286747
RPE	4.90315295499023
EIF4E	6.19749598230692
CSDC2	4.249046306411
ABHD5	5.0976637470234
TMBIM1	7.00042249950172
PET112L	5.09232825197993
P2RXL1	3.14084739728755
F2RL2	3.22069464191202
TRMT1	5.22740280344191
IMPG2	3.28337524566508
LRRC32	5.91931217574202
BGLAP	4.739079294033
HTR4	3.33936058889729
MRAS	4.96696858004283
TRAF6	4.72082216408315
AXL	5.64274803091083
ATP2C2	4.14122436595728
LMNB1	5.05009757441134
TELO2	4.40007994527242
PNPLA3	3.32209332635599
CSNK1E	6.92673258435695
SRP14	10.2854750318333
KCNQ4	3.22082849736597
PIK3C2B	5.94928946562056
C15orf15	8.40274783403526
TUBB2B	3.03376409077051
USP15	6.02935817489711
C12orf41	7.8460580860333
CEND1	3.60462968852916
RNF31	4.27221856521392
TCEAL2	3.77021704607015
PTGER2	6.40082589881962
UBN1	6.03014056147659
SLC5A7	3.18919748224591
SLC31A1	5.79398326048099
ADAM29	3.22088545964647
ST7L	4.51426004443499
GFOD1	5.42605624866761
CTNNA1	9.34936074286086
HRBL	3.77859614013829
CBX4	3.54471274058736
NTRK2	3.43695434036185
FOXN3	5.47376866245237
MFGE8	8.29943219209362
PFKFB2	3.71670707288123
TAS2R4	3.58113045799945
SH3TC2	3.17967618061225
IL10	3.56050496878143
PXMP4	5.19209576828247
RNF167	6.02314164380611
PRMT5	6.79600385147177
TSKU	5.906751260002
ATPIF1	8.25362145193558
ETV3	3.20509654359805
PAK7	2.99394970809113
PDLIM1	9.71043199324714
CEP63	5.63339970600516
WDFY3	5.66636304190664
RNF126	4.6128633241842
DPM1	8.58468936641802
CLIC4	6.88669730394307
ACR	3.70138557717993
KLK7	8.10331486509433
ALOX5AP	5.95581855913351
LRP1	6.01924627127079
TNK1	4.68132614246705
TAS2R9	3.08519996100974
ZNF16	5.57362222677172
POLR1B	5.60857913973336
SLC8A2	3.53058505588825
OLFM4	3.02066734751302
TACC1	5.74184590281872
SAMHD1	4.95414100858297
ATP13A2	4.80890527397293
KRT4	3.80605483553627
PAX6	3.73018599022053
SCG2	3.36102117504791
SLC17A6	3.43842258285781
TUBB4	3.74433282157757
PADI4	2.96522070990370
FMO3	3.31281303561175
NLK	4.02066260048393
POU4F3	2.88297844067199
MDM2	3.83791439662435
CAPNS1	9.49513650361185
SDF4	6.65093022695516
ITGBL1	6.47734917822716
TAP2	3.99588504159986
OR2C1	3.39371488279353
KLHDC3	5.44685979112533
EFHD2	5.19294171751629
GALR3	3.4946600559295
NBEA	3.54610904876637
ABCA6	3.26515044696279
ABBA-1	3.74417070603161
GNAI1	6.07641521684534
CLDN3	7.51319013076436
AKT2	3.30212263182216
EGFR	4.7020241573844
VPS4B	7.53019972916377
RBM16	7.61620824900987
GALNT6	4.81524891021383
ZDHHC3	5.41521063242361
SLC25A4	6.52898603968168
CYB5B	5.34257862428410
NDRG1	8.40301384450685
SESN1	6.38548433272743
GBE1	7.6964569283907
MRPL46	5.49999498928658
CLASP1	5.74460126293161
FARP2	4.63233441065797
ACOT11	3.99862709739269
LDHAL6B	2.78839295499147
MAPKAPK3	5.76890232038731
NCAM2	3.12770832990064
AFAP1	5.16853119246064
PRKD2	6.3754555113383
OR2H2	3.29448263035283
ZFP36L1	8.88266748818103
DZIP1	5.35899425985774
GPR161	5.1690724800238
RNF146	5.85979608452481
NKX3-1	3.78066681354787
CCNB2	6.28953572887362
ZNF10	4.32284825253196
WDR74	5.12688797496784
FAM134A	7.44157989505265
PCNP	8.6870310044699
PURA	5.81362933706771
DNPEP	6.68451557116777
ERBB2	5.37188390145212
CREB1	5.56801953403183
NEO1	5.31483103574556
DDX3Y	3.22692808294632
RPS3A	12.5519677691515
MXRA7	10.0976965346631
LGALS3	11.0365578171494
GLT8D1	7.78839972614412
TMPRSS3	7.51416202411904
UPB1	3.3472221932252
LAT	4.16541859877078
CLDN14	3.63173947724001
DHX38	5.19128878736622
KCNA3	3.10896976827543
BTBD1	8.0732974224298
TARS2	5.27549907843946
SKIV2L2	8.11609976611177
ABCF1	7.59226209379297
CDT1	3.08830899050731
ZHX2	6.2000583579729
FCF1	4.89438509992477
LRRC49	5.6481595129787
GUCY1B2	3.38220934940655
CD28	3.2724629190657
SMARCA4	6.48964268801105
SEPT2	9.3216318415542
SOHLH2	3.20918515932082
MCOLN3	3.95355102033723
LRP8	4.20683745413497
TAGLN3	3.78520040395719
MASP2	3.53497747747812
GPATCH3	3.71804679265372
TTRAP	8.10682712154148
AGL	7.0246447800768
NFE2L3	5.47837476752128
PSD4	3.61774600869758
PALMD	6.6750450836641
CCNB1IP1	7.60835680661914
TMEM43	7.69455736583207
OBFC1	5.95991024927885
STAT5B	4.58664958095079
C14orf79	4.83314788061151
ENPEP	3.99069650418058
SSB	8.2250092441444
SCT	3.30854470889791
TIMM23	6.27173087297525
SKI	3.67966962032727
SLC22A13	3.10754179717409
AKAP3	3.29219677732098
OAS2	3.86056652950233
KIAA0423	6.12478141636531
SEC61G	9.54337054481328
CAPN11	3.14990012265999
TMEM50B	6.89061821702812
DEGS1	8.31851508965793
ARHGEF4	3.61263613902457
DBNDD1	4.02731901174676
TBL1XR1	5.23312241608372
FAIM	5.4620668614013
SP140	3.10130697014076
G6PD	4.3062205415734
NUDC	6.52684735811185
GABRP	3.27480510583618
SCARA3	6.89168433654833
TACSTD2	5.94153115660565
EIF3J	6.87865079799433
PPP2R2A	8.66416665277849
CPA3	3.33454731463389
PVALB	2.92968570618789
BCAT2	5.30325859274032
MFN1	5.34157515027459
