Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C05_472026
MAP3K3	5.48806542750438
MAX	5.79916826216443
GRM2	3.62285537793761
OSBPL8	7.89380060870848
PROSC	6.23468296724487
NR4A2	5.2666731795725
RICS	4.91566277980419
PIR	4.7313677195036
PPCS	10.6844194728644
IPO9	6.09485893305788
LONP1	6.81445250419405
EVC	4.40803217579345
CXCL13	5.6663777794829
SCYL3	5.06253814106696
KIAA1199	5.58560671853119
SORL1	6.26642955882518
NAT10	7.40416109483985
CHD1	6.10443015135391
SYN3	3.46870905057611
DMC1	3.7776171236691
SLC22A2	3.61018318635467
SERPINF1	9.06933962262063
C20orf27	5.79223336477446
OR7A17	3.14531897161029
RPS6KA5	4.4738723140301
LHB	3.40183535120251
TAOK3	5.15751316644486
STK25	5.94348976189849
SLC12A4	3.51545249287288
BRCA1	3.45253233975658
GBL	5.51688160235232
C14orf108	7.67720605665883
CDC25B	8.10699001442997
BMP3	3.18727806271305
MAP1LC3C	3.19985233743594
TMEM180	3.38061338645518
CRYGC	3.42095954644471
SLK	6.74161161173923
POU3F1	3.21986245243977
C20orf32	4.19812381060086
USP52	4.65961129391585
HIGD1B	3.74068209485408
BAZ1B	6.17303583055352
USP6NL	6.35339737036712
SLCO2B1	4.4180337631567
ABCD4	4.27978781385298
DIMT1L	5.89834462554032
SLC25A46	7.12067563393886
LARP7	7.21260221072443
TEK	3.62049638381382
CD160	3.55292081235386
TERF2IP	8.08226276119296
PHF20	6.09378005606842
COL1A1	9.35591064202845
KIAA0090	6.63218750344812
GTPBP1	4.0285856489481
GRK5	4.00712892461383
AP1S2	5.84874441699515
RAB33B	5.11730161953367
CA11	5.02230837459991
ALDOC	5.3185549456741
NUDT1	4.03173316889636
ZNF212	4.85067854596555
ACBD3	7.21930015390218
ZNF83	5.83006949510236
PRDM2	4.91981824636429
GDPD5	4.3196864522251
PDCD4	7.18798810476878
CEP350	5.55210231458119
FOXP3	3.24787682292965
SMYD3	6.41739028021462
CST7	4.9739975369079
SELL	4.96292000412752
CIAO1	6.51476725939365
LGI2	3.76706825909516
WDR45	6.7878196816065
ANKRD6	5.49072163369801
LTBP4	4.12636402640103
PSCD3	3.29563316763689
PYY	3.23884582219681
KCNC1	3.2230972797146
SIRT6	3.80841414280559
CCL19	4.5356915016376
ARHGEF9	4.11803220339154
ABR	4.33792169375281
C10orf22	7.08351195199257
STK17A	4.59731298853439
FOXE1	3.57485091402412
GML	3.17561944483381
CNGA3	2.82026623564383
CD38	4.0937028589372
ZDHHC6	6.95715767289776
NEFH	4.63086477602041
PGBD5	3.71233649914092
CTDSP2	7.6839398487832
RMND5B	5.47494727541822
ZNF257	4.59818565607766
DUSP4	4.38184312585642
FLJ22167	5.07633072323968
EXOSC7	6.29887812340772
ROR2	4.26925568768583
FOXM1	3.94239396143862
ZBTB48	4.2469529297755
BUD31	7.25587918220417
MAOA	4.99024967602909
CCDC41	4.57532376691127
TNNT3	3.84641041184746
FBXO11	5.44507687475382
GYPC	6.11698130775213
PLIN	3.81634659617756
RFXAP	3.46907860167263
C6orf15	3.65162426436913
RNF4	7.90222880859707
F8A1	7.84078839030494
PPP1R3D	5.58362787148721
GRB2	6.96213136432723
TPM3	3.0600045168729
SYT13	3.62462134270942
EPB42	3.62464264788114
RP5-1077B9.4	5.02572996847785
EIF1	10.3272704289526
CETN3	6.77667820043326
FPGT	5.14706095463069
PRY	3.40338682694980
NTHL1	4.91267950499179
POLR2B	10.0853578573579
RPS28	11.4827462983668
GDF10	3.03039924198474
COQ9	7.67592237024203
P2RX3	2.80765934836643
GCC2	7.3175939572638
RARRES3	6.32434510826334
PLXNA1	6.15035361114988
WBP4	4.61731713039331
KIAA0100	6.04784465211275
PMF1	6.5583959548535
HS2ST1	5.71206923012652
CRELD2	6.34940866516773
C8G	2.98002754276869
CD82	5.44232128265283
PMM1	4.28995287441786
CBLL1	4.06323361043958
LIM2	3.14759110442713
VAX2	4.33672011001192
SETDB1	5.3453703220518
LRAP	6.5744584069287
GCLM	6.21267834687261
CPEB3	3.51278662922417
PPM1A	6.07122272798735
INTS1	3.66816218875924
MMP16	3.21383088078524
CAMTA1	4.1699985317063
SAMSN1	6.29346238723432
DRD3	2.90197683323748
GMPPA	5.18900544395624
C11orf73	6.24734301611297
AIPL1	3.67311300075237
PTP4A2	9.61904789211072
IL24	3.21564349024533
BDKRB1	3.65772688026867
HPCA	3.33667734802564
MLF1	5.82751483033132
SEC14L1	5.41474264789147
CHFR	6.31472636563396
EMILIN1	4.29600036701607
THADA	6.5459636949391
TAF12	4.97947107572294
NDUFS4	7.72485812212057
ID1	7.29650429091805
PIK3CB	3.43795711761379
COL18A1	6.88827177975947
PDZD3	3.67585401123513
TBC1D17	4.10288221756469
COX8A	9.18633658992123
CDCA4	6.29290686293605
C2orf44	4.30394430964503
C9orf16	6.71355611202536
ERBB2IP	8.06660395819453
EMX2	9.13934946723388
FUS	6.01253196294491
NIPSNAP3B	3.16502090292618
TF	3.21659652674720
CXorf56	4.49466359569579
CLCN4	3.97902293802341
PWP2	4.86687611891887
MMP15	3.61327149277586
MTMR14	5.58454635734895
NPR1	4.44435838903075
DNAL4	4.79045578973729
ELAC2	4.60247086635846
ASS1	10.6290672988803
IPP	4.72232747276402
TMEM59	9.23156808495308
POLR2J	7.95960129638862
SEC23IP	6.22527408363818
RGS4	5.77964001319737
UQCRC1	8.45135966574588
SNX6	8.32499328205577
DDX18	7.57543029903722
POLG	4.68036703581372
ADAM23	3.88149591804556
ZNHIT2	3.99464813241558
TFR2	3.13628994165539
NCDN	3.77162537425837
RAG1	3.79155908217618
POMT1	4.46250589215105
CYP1A1	3.24187393103829
SNAPC1	5.56079554504267
GNA11	5.53321743092323
CCDC52	2.78286047254821
CAPN1	6.73258501876911
DDHD2	7.10228427152773
UPF3A	6.08740165459565
LAGE3	5.26116035543137
GNRHR	3.0762558492877
UNC13B	5.53127614751213
TTLL4	4.84660428348734
PPBP	3.07520606301116
HTR3A	3.06112855712864
SDC2	6.33708939009704
ANKRD49	7.22551754594638
BTF3	10.4933782117259
COX7A2	10.3519137963716
SARS	8.26884935737097
C13orf18	3.76529662179038
CACNB1	3.69357160703681
QKI	6.56921764700812
SETMAR	5.7465699823798
LAMB4	3.30827958476617
MAN2B1	6.98630254630339
EML3	4.73702551167751
ACADL	3.18202783994461
OFD1	7.83348966845926
CGA	3.58657731632569
EIF3EIP	10.2066721906977
PEX16	4.94431779187505
GNG12	8.19650472609673
HABP4	4.67470315602572
CNTN2	3.40949232545256
ASNSD1	7.68678390004434
FUT4	4.86031124438718
DBH	3.39009310344943
CD53	8.16858933935704
HIST1H2BJ	3.17397336752104
TFAP2B	3.15256445597615
ACF	3.42559381838073
TMEM11	6.00243167603411
CDH8	3.35653068706538
C3orf32	3.63518304892317
AGPS	5.92899313514306
C4orf18	3.60227443921796
PCCB	6.50467741375348
IPO13	4.69155461952811
PECI	8.72260900271954
UNG	7.9357920924107
C6orf105	4.23708739333081
GSTP1	8.6034547518029
SUV420H1	7.33863003255117
ARHGAP15	4.23990992961899
LTBR	6.53641489609244
TDRKH	3.32315937785082
PSG4	3.29095367246249
SLC9A3R1	6.00986858751749
NBPF3	8.87458227806234
SLC9A3	3.46966901595446
OSBP	6.36583956479448
PRR5	4.67547749421651
CHMP7	5.70662638222495
ADRA1A	3.05688077636901
ASAH1	7.43758280865085
FKBP4	7.33593357701938
ZNF350	4.8912572229443
DOM3Z	4.56559579999236
GIPR	3.80427225704174
AHI1	4.26008495752027
BST1	3.98994568108025
NCR2	3.37954111442184
NADSYN1	4.03893522750201
UBE2W	5.69261060677946
RGS14	3.80492664666251
KRT15	7.25876398258919
SCN11A	3.54900858733667
GFI1	3.91802091888675
FHL1	4.73884949983874
SMC6	6.09082993080869
GATA1	3.69420132448676
OSGEP	5.03456138726698
ARMC6	4.34541228569539
HK3	3.49808772743298
PSMD5	7.33235703612088
RSU1	7.19643673700222
RPL4	11.6753918839861
MAD2L1	5.68163616014675
RBPMS	5.81744618013777
EIF4A3	8.79884325588918
E4F1	4.57248119949819
DLEC1	3.32104920226344
PRPF3	5.35708171901838
EMR1	3.13238346865571
CHMP2B	6.30239865205157
CAMSAP1	4.38242310180726
RPS21	9.47226307954984
XCR1	3.26253376347234
ARID5A	4.2915367878745
RBM6	5.24889116334616
UBE2N	8.11577315597777
KLF4	5.56960196412525
MGC4172	3.49070755823576
LMO4	6.35373939281768
KLKB1	3.31032945210052
HDAC3	6.3325807615885
HP	4.08529058330602
SCHIP1	7.3431732426137
BTK	3.89288156442345
KRCC1	6.2611754233952
PRND	3.45280779936055
C6orf27	3.52530453812
PIGL	3.35377371172767
CLCA1	3.74024429220228
C1orf112	4.17717725201219
OLFML2A	5.22242553990108
HUS1	4.34411111580469
SFRS6	7.79427207549096
CXCR7	7.48448255458237
UIMC1	5.5772876332751
FXYD2	3.41308671462306
GOT2	8.9880847298889
ZNF667	4.13819444710824
TFEC	4.06996481225795
ATP7B	4.38710398303898
RAB38	6.01882178024212
POLD2	5.69288235584584
PPM1H	7.16462248367645
DCX	3.21132362156488
NFYC	8.31170563777875
ZNF228	3.86837608863397
KIN	6.06955236499575
PLSCR4	7.63248230137114
HIST1H4I	3.84280599025663
PPARGC1A	3.01435459823511
HIG2	6.11424052914578
KCNK10	4.14718100853931
EXOC1	9.10647540181771
OR6A2	3.8572935649821
ETFA	8.03902043325618
PDAP1	4.57687388187388
C19orf6	3.60769231033155
POLRMT	3.95581900246085
ZNF146	8.193696497615
MIA2	3.05041880129573
LY6G6E	3.19249871328225
EIF4E2	7.86932546430925
NENF	4.80153825698732
HOXB5	3.41716631996886
ZNF324	4.17042847878108
CUGBP1	4.52632478991016
ENTPD7	4.931820027188
TTC13	5.58662266824084
GJB5	3.28106024705915
PRSS22	4.29397898162262
CYP3A5	3.21012923855123
MBOAT5	4.87053301169543
CUL4B	5.76015120740259
CENPJ	3.2754977996653
KIAA0664	5.89824820118062
PITX1	3.23245225484108
PDGFRB	5.49689216768961
RDX	6.85345195967841
CELSR3	3.84812174144922
JUND	6.49441798854783
ITSN1	4.97816911093538
CHRNB1	3.66119899198603
EHBP1L1	3.30930328635886
C19orf2	6.81186227083469
FETUB	3.06706239688116
CAMK2B	3.23710607094413
DCTN1	6.90996667473536
TNKS2	7.46012913670136
MRTO4	7.15763389556658
C1QBP	5.86698616718804
TTC3	7.46760082395314
NDUFB8	8.33763401462394
CADPS2	4.7551203606189
EDG2	4.34177926643299
MYF5	3.22616917547946
SEMA3G	3.61157047817942
IL23A	3.80970386421305
GJA9	3.53254867047501
R3HDM2	6.83236438771872
C5	3.78374883091476
SLC2A10	5.98300453803682
TRIM45	4.34177682372417
TSP50	3.68631521482913
PAQR3	5.22695350524141
ANKRD26	3.54211899250881
TCP1	8.75444919831656
TMED7	7.61791512611782
CMA1	2.82315476470278
PTCRA	4.11151729808451
HCRTR1	3.41679095727511
FST	6.63763944169142
PAWR	4.57584181080303
LDLR	4.1090979771893
ASTN2	3.6597360574569
SCRN1	6.90110691319892
GPATCH8	5.90977976098769
KIF4A	4.3765508268895
TANC2	3.81511314361347
ZMYM5	3.96988850188145
PGM1	9.01220559823106
ZNF586	5.09774025035688
POLR3G	3.50129235486486
CPD	6.11837367081887
SNCAIP	5.07816025672646
DCT	3.18071335556397
HLA-DOA	3.64668636520068
TANK	5.80610726280981
RCAN1	5.02132330452222
UPK1B	3.25159942744128
DNAJB4	5.86650658953785
UGT1A8	2.92258095490485
LIMD2	3.40035765444478
HIST1H4L	3.51867560445160
PECR	4.50759904297765
HSPA2	9.11316746811721
SERP1	9.45122821958224
TACR2	3.18011069178304
NUP85	5.48950831428648
CD177	3.24762899309287
GPR135	3.19926915180779
PIGG	6.17767349153603
LGR5	3.26695506491537
JAK2	4.01123868889123
DPYSL4	3.21710291820451
TM9SF4	6.25228501306295
PTHR1	3.52081431868816
SIRPG	3.65712040739102
ZNF264	4.99370090448608
BICD1	4.87911541601046
RAB5A	7.51720092613311
FLJ13224	3.38025217503767
METTL5	9.04580298018452
HERC6	6.5891277493366
CASP1	6.4403389657205
USP9Y	2.80750193516444
LRP1B	2.79082344882326
XAF1	6.97166607165551
PLA2G4C	4.01553279471454
APOA2	3.18693786772276
SPAG6	3.07265405142260
KALRN	3.37514763960154
SECTM1	5.66945571516124
THOC7	8.2647546968007
IFNAR1	4.35399319885997
TCTA	4.91008950104487
NY-REN-7	3.33361971511793
TALDO1	9.7202825698453
B2M	11.9993703201112
LPPR4	3.95212508522518
SQLE	5.890792232748
SEPHS1	7.08970246081249
EIF5A	5.88806093907431
FAM49A	4.75125565486271
YTHDC2	4.07571824134654
EHD2	4.93084226008081
NCF1	3.6291935087671
SPG7	5.80078765489442
ZNF614	3.87091025710999
HOXA5	4.37104862698800
NUP133	8.40447544130403
FGF12	3.65069734629313
SLMO2	9.35941204324145
INPP5B	4.35211187405621
PPID	6.99889105973469
SNTA1	4.26171948670413
IL20RA	3.51268211983498
UBE2J1	6.43527348151877
CACNG2	3.24084489196633
GCM1	3.21748133789766
ELF1	7.17421131468044
TLR5	4.15859166106997
TCFL5	6.46595917430936
C1orf107	5.63481625593655
C19orf22	6.26036511767297
SAFB2	5.54530223255103
MAP3K7IP1	3.65651422499717
NCK2	8.4285031753064
OXA1L	8.78877318565512
KIAA0652	6.29368352686779
KLRG1	3.49153618540166
FRAG1	6.40037250927153
ZSCAN12	3.12333049272671
PSMD12	6.62836777363577
E2F4	4.84583954913796
CLEC4M	3.46784046897325
KIAA0999	5.38527616879046
CLDN10	4.49865653126039
MGC13053	3.96080755286809
TAC1	2.66002985148219
GYPA	3.25544918425469
HPCAL4	3.31943728818976
TRAIP	3.37643384736397
MEX3D	4.89892432764821
KIAA0232	6.29644015473875
ERCC8	5.20848800623494
NFAT5	4.49705132420165
GPX4	8.8878031307606
CSPG4LYP1	3.28167185029932
KIAA0368	5.86674984068244
FBXO3	6.28365727759285
DVL1	6.16092284268011
CMKLR1	3.63237124607179
GPR157	3.28593144028491
TYMS	6.99966812130527
OR52A1	3.38653720041312
PEF1	7.16220429555581
ZNF750	4.92547792722868
ALG9	5.9056805228219
MCM5	4.37366570119227
SDK2	3.58838021609479
BAIAP3	3.72881972786636
RABGGTB	6.20532344620644
KCNK7	3.34251799606025
PTP4A3	5.6182410891199
ANKRD40	4.29459677190091
CALCOCO2	7.45414576954511
TMSL8	4.47564648628559
SNCA	5.26809333844184
ZNF551	3.97235459071404
HBQ1	3.30656586640789
ARHGAP26	3.73607785621999
GEMIN6	6.03276916178276
HRAS	6.25369761763465
KLRC4	2.64176909538885
BSDC1	5.75346599607292
DSC1	4.28187146380935
RNF43	5.12871211815345
NDUFAF1	5.6542773177459
MAP2K4	6.26864736277046
FOLR2	5.22290277556451
LYZL6	3.58318241444195
EPB41L3	5.18191019636594
TEKT2	3.71824532263355
CDKN2B	3.53346792825265
WSB1	5.68498826450565
ZNF480	3.07903857975534
MAP3K6	3.78220669516731
PROS1	6.23457509477459
PSMB8	8.14040386119706
HN1	7.4897525540353
MAS1	3.1174500171227
APOL1	5.24146141423344
CSHL1	3.19076014263200
ZBTB7C	3.14345172562844
AHCTF1	5.2597900915902
SAE2	8.80665886322714
ITGA2	5.23553280203247
AP2S1	8.22269807583307
P15RS	8.86076826277741
MME	8.19031465916214
VAT1	7.49352102086917
MAST4	4.97831193066222
TUFM	9.07110404175824
KRT33B	2.98466148088604
THEG	3.80311655330927
KCTD2	4.75291816756175
WDR26	9.34563331919265
MFI2	3.29290223032835
KRT34	3.03954645478881
NR4A3	4.55510432697218
SGSM3	4.01334482548613
ARSA	3.84748809215908
TOMM22	5.32546933948326
SOCS3	3.88505136040623
UNKL	3.89742948791145
POP4	7.39740619979159
BHLHB3	4.80764421700703
MALL	4.67995669963368
SOX15	3.33165968608969
CCNA2	3.96546504954501
PARK2	3.33852598689895
GPR124	4.93197003352408
TMEM132A	4.53273235490755
CGRRF1	6.32000735288829
RUVBL2	7.47158728061632
MCAT	4.7233663905442
WNT10B	3.44876576266796
ISCA1	6.48326852653378
RPAP1	3.97574810462617
C12orf48	4.68772722028482
RAI16	4.80509762916004
RPL27	8.87131165978654
EPN1	3.73203655356867
MAGI1	2.9825795170135
GBX2	3.39258143293796
SLC35A1	7.9334076443389
GAL	3.79406290858063
SLC14A2	3.68028225187167
RDH11	7.92105276468512
ZNF518	4.06500156274024
PCYT1B	3.30131560789349
AUH	5.75959311254646
EIF3H	10.8812438431297
KIF1B	7.01410545718014
MBD2	4.33981643827511
AMOTL2	8.88582333094538
C6orf120	7.82235356982997
PIGT	7.44587517962066
PSRC1	3.86803615426065
PLA2G10	3.83139162346105
ALAS1	6.33476865522546
FOXO1	6.23806822456715
C17orf62	6.76069568769621
KIF5C	4.58222193555751
DUSP10	5.47958157136441
CRLF3	6.66812246779151
CLCNKB	3.68845234145542
PSMA5	8.3611489175985
FARS2	5.88540872277023
CCDC28A	6.72893594992627
AMPD3	5.07902881088431
PIAS1	7.14361318223517
ADCYAP1R1	3.43735205491205
TMEM134	6.55264752326298
CDH20	3.00082614005320
FBXO7	7.27530028649231
FLJ14213	4.06614750936601
ZNF3	4.68720191229856
LRRFIP1	7.26761110700234
TMEM49	8.04632420331062
CNOT2	7.7029434109946
CBX2	2.71177355990006
ZC3H14	6.77711100796512
ALDH5A1	5.41740212763199
HNT	4.237615818055
SERPINA4	2.95936489479229
FLJ20920	5.40221774811613
CRTAP	5.45735933484316
DDX50	8.48355294077371
STYXL1	5.96524229167512
TK2	4.39006213128344
BLVRB	5.94233632590334
STMN1	6.9521770865571
GUCA2A	3.53068946694696
DPP6	3.23424660412410
GALNT10	4.4991777783964
STK39	5.98773518182091
MMP24	4.7614185349902
CKS2	7.56392113347922
RHO	3.54215100025053
BANF1	8.94199502981323
CR1	2.96318440554553
RPS6KA2	5.46685688736698
HMBS	5.61611972159141
C20orf112	3.5093889113041
SLC25A24	7.8642857228631
MRPL22	7.34198199684862
SLC25A15	4.53881767555358
GADD45B	6.0132240074239
TDP1	5.60361661135428
ZNF287	3.41852770356865
DAAM2	4.74991002831397
C11orf57	6.1114881661006
RFK	6.96299349793942
ZFYVE9	3.76553701248554
TCTN3	7.55062467711992
STCH	4.64190323692593
LOC283871	3.35720081525118
NDUFB3	7.24575534935238
DEFB4	3.54885188685876
FPR1	4.41957294046223
FMNL1	4.36260457104849
SEPT7	9.65501714977566
PTCD2	3.77725712144961
GNLY	3.58057900422543
GRAMD1C	5.07620723623188
ZNF165	5.1389101561886
TR2IT1	3.6346491082763
ARMCX3	7.53934212926801
NDE1	4.97718723552315
MAGEF1	6.76244581009166
ITGA10	3.40149686229646
ARHGDIB	8.78129937449503
FSHB	3.76710949049133
ANXA2	11.3187020862045
HLCS	3.66446800963311
MCF2L	3.63274576001570
AK1	4.89152461253103
FH	6.30939211268007
LGALS2	3.73483249942272
SYNPO2L	2.90073914083372
KIAA1045	3.39109120603197
C1orf183	4.49091072115902
MAGEA8	2.80571740618089
DGCR8	4.27075242766354
GSR	5.27030431020502
NEU2	3.46823945738879
HIST1H4B	3.53742471682065
CACNA1C	3.06727449041862
FAM20B	6.95249767559075
HES2	3.10876483360256
PDCD6	8.25955263259665
INTS7	5.11076955015771
AMPH	3.57887881871207
UCKL1	5.30993924548523
ASB4	3.04027834824020
C10orf97	5.31667154592746
ALDH1L1	3.80499949142459
CCL23	3.13369615542406
OBSL1	5.48434929753181
SLC12A7	6.69329998778044
THAP4	5.37647081020964
RBM4B	5.12198289204727
OGFRL1	4.43912830062201
KIAA0831	6.8372434227079
C12orf11	7.26613040948063
PPP1R15A	4.86786691094514
KIAA0240	5.21125796138896
CD1B	3.20329855981903
FCGR2A	6.76946045842883
MDC1	4.67333280117897
MAN1A1	4.35061254504147
KRT9	3.10678096521244
HTR1A	3.42735249077443
OCEL1	4.40526509865215
ATP11B	5.31238208948424
NLGN4X	3.99605931594171
FBXO34	7.97060542692324
ALOX12	3.38148855929225
RB1CC1	6.87754616849518
PCDH12	4.47125546528365
RPE	5.41981362612193
EIF4E	7.28703905869066
CSDC2	3.78692814556799
ABHD5	4.96974291389272
TMBIM1	6.55055328596312
PET112L	4.72657418243206
P2RXL1	3.01343325993895
F2RL2	3.15811671104903
TRMT1	4.01896317797201
IMPG2	3.35726418601462
LRRC32	6.36087065463447
BGLAP	4.80139675321094
HTR4	3.19948229499969
MRAS	5.24644081758386
TRAF6	5.11442022181954
AXL	5.74715824063141
ATP2C2	3.80834186309146
LMNB1	4.97361539521513
TELO2	3.90012616278604
PNPLA3	3.650020617959
CSNK1E	5.7200274186631
SRP14	10.1329311155900
KCNQ4	3.16402211567024
PIK3C2B	5.04261541063846
C15orf15	8.71811213597393
TUBB2B	9.0771941843768
USP15	5.736157358921
C12orf41	7.32621536837083
CEND1	3.52976522009551
RNF31	4.9143894208439
TCEAL2	4.95917321567967
PTGER2	4.51102076631618
UBN1	6.20334531427139
SLC5A7	3.15016160112751
SLC31A1	5.46850733564985
ADAM29	3.28190343335766
ST7L	4.060511070057
GFOD1	4.57165671693446
CTNNA1	9.17317174102237
HRBL	3.44652968478767
CBX4	3.68131541773014
NTRK2	3.46923787459962
FOXN3	5.97838909631826
MFGE8	4.97216278880438
PFKFB2	3.62258440989907
TAS2R4	3.20113708975571
SH3TC2	3.08457160875959
IL10	3.44649384300976
PXMP4	4.76134000643616
RNF167	5.71613379744132
PRMT5	7.84164899332738
TSKU	5.7502393955348
ATPIF1	7.17257553131797
ETV3	3.1585432794148
PAK7	3.19560665153047
PDLIM1	10.0673637836334
CEP63	4.62688996994494
WDFY3	4.67346414776437
RNF126	4.65216432689628
DPM1	9.19930345455999
CLIC4	7.27561544214414
ACR	3.3850301779978
KLK7	6.53459819016105
ALOX5AP	7.8484401333008
LRP1	5.2798450450547
TNK1	4.52766050220934
TAS2R9	3.08735778637567
ZNF16	5.44892867977375
POLR1B	4.76148904471379
SLC8A2	3.79579632243713
OLFM4	3.46793397818377
TACC1	6.05928570119908
SAMHD1	5.74878361940821
ATP13A2	4.85152088057154
KRT4	4.68309484733837
PAX6	3.67013430659673
SCG2	3.42183357087619
SLC17A6	3.35660429551776
TUBB4	3.58824455052182
PADI4	2.93126710473434
FMO3	3.00348239796614
NLK	4.38298649109378
POU4F3	3.24783105510709
MDM2	3.52851575399165
CAPNS1	9.1211319174673
SDF4	7.02381525468871
ITGBL1	4.26189319366422
TAP2	3.69600708756159
OR2C1	3.31787834739212
KLHDC3	6.35013014219389
EFHD2	5.84175973528241
GALR3	3.76878735608598
NBEA	3.45651522424595
ABCA6	3.39348616919946
ABBA-1	3.72032808307119
GNAI1	5.41417281240439
CLDN3	7.03032160902118
AKT2	3.37557455867553
EGFR	4.01057830027159
VPS4B	6.34533106463501
RBM16	8.65610621477892
GALNT6	4.42358836744932
ZDHHC3	5.24146490570272
SLC25A4	6.38548301616187
CYB5B	5.96060934912537
NDRG1	8.45473567471862
SESN1	4.78946857226365
GBE1	7.56562578046885
MRPL46	5.62440548461569
CLASP1	5.96865115058459
FARP2	4.24354199529719
ACOT11	3.50614048161705
LDHAL6B	2.96856019159499
MAPKAPK3	5.71869309090538
NCAM2	2.92417894745643
AFAP1	4.74348590312587
PRKD2	5.73404533329624
OR2H2	3.27629922669668
ZFP36L1	7.9065876908985
DZIP1	4.31155667328078
GPR161	4.04521289962415
RNF146	5.37841724137952
NKX3-1	3.78392683650374
CCNB2	5.38067573713693
ZNF10	3.72798680589106
WDR74	5.48142745860599
FAM134A	7.79919593571518
PCNP	9.06221729551262
PURA	5.05665821982108
DNPEP	7.10185964825877
ERBB2	5.39994869572942
CREB1	6.27160251300549
NEO1	6.11503158124034
DDX3Y	3.40156443623413
RPS3A	12.7610726323442
MXRA7	9.94280700838657
LGALS3	10.8240192448297
GLT8D1	7.09231615284974
TMPRSS3	7.65392802715763
UPB1	3.19161455539609
LAT	3.70466039551191
CLDN14	3.68301686509647
DHX38	4.70224202842522
KCNA3	3.27431459005783
BTBD1	8.00682872274489
TARS2	5.58967423151332
SKIV2L2	8.11647437211135
ABCF1	8.29863275004704
CDT1	2.88085873700292
ZHX2	7.49992408861065
FCF1	5.20153123621965
LRRC49	5.06459937001968
GUCY1B2	3.32575218156430
CD28	3.41901632966588
SMARCA4	6.47264634624553
SEPT2	10.192315994606
SOHLH2	3.01204545813561
MCOLN3	3.99341430831911
LRP8	4.38920829761092
TAGLN3	3.82143836050469
MASP2	3.3231168993828
GPATCH3	4.28979869234262
TTRAP	8.08850844050687
AGL	6.47987916848759
NFE2L3	4.19712683508986
PSD4	3.75530611089585
PALMD	7.36992836359424
CCNB1IP1	8.51475750925617
TMEM43	7.23079168326059
OBFC1	5.81922494389441
STAT5B	4.62860306286507
C14orf79	4.25229179941083
ENPEP	4.72542960625839
SSB	8.45195473430772
SCT	3.34136964778921
TIMM23	7.2890452703334
SKI	3.45136067198611
SLC22A13	2.99879587705648
AKAP3	3.49213704613759
OAS2	6.77511310814348
KIAA0423	5.92567332070183
SEC61G	7.88878318895765
CAPN11	2.96350149982532
TMEM50B	8.023241664701
DEGS1	9.11863870791305
ARHGEF4	3.57007654024059
DBNDD1	4.57962887339459
TBL1XR1	7.09440280041175
FAIM	5.72298383904501
SP140	3.78635698206234
G6PD	4.12388947784944
NUDC	6.91857530105743
GABRP	7.52382825035266
SCARA3	4.63407119751118
TACSTD2	5.91949794955841
EIF3J	6.7050638716691
PPP2R2A	8.1200514701011
CPA3	3.46070872795414
PVALB	3.06018284519850
BCAT2	6.08937256700375
MFN1	6.07909230736366
F10	3.21759286252792
