Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C01_543688
CNGA3	3.14668923668642
CD38	4.20936352281329
ZDHHC6	7.53607821112004
NEFH	9.47931450801132
PGBD5	4.09236632324762
CTDSP2	7.07473126245096
RMND5B	6.50289443046829
ZNF257	3.53764225906842
DUSP4	3.34657595202970
FLJ22167	6.55997100477153
EXOSC7	7.43647493019804
ROR2	3.48910524053434
FOXM1	4.68081265985118
ZBTB48	5.83738848036997
BUD31	7.95008640101201
MAOA	3.73371369562979
CCDC41	3.88305668120978
TNNT3	3.56802092614569
FBXO11	5.57025840425742
GYPC	7.2341226149124
PLIN	3.42214190860809
RFXAP	3.30654208712209
C6orf15	3.61131573270545
RNF4	8.75287346684112
F8A1	7.90362767679374
PPP1R3D	4.57687699496327
GRB2	7.16478082132755
TPM3	3.2121083413115
SYT13	3.98067983846472
EPB42	3.48261115765467
RP5-1077B9.4	6.15139147950488
EIF1	10.2731797932548
CETN3	7.45313584434642
FPGT	5.43002765506561
PRY	3.40341946482766
NTHL1	5.61242219237056
POLR2B	8.98337358862532
RPS28	12.0469810859696
GDF10	3.18273668199475
COQ9	8.1773927714186
P2RX3	2.80838546704800
GCC2	7.81023741803653
RARRES3	7.8002730126878
PLXNA1	5.78216789313022
WBP4	4.77095620427455
KIAA0100	6.53076696673494
PMF1	7.7381284504384
HS2ST1	5.55376555907287
CRELD2	7.23395313600569
C8G	3.02146733782875
CD82	5.49364634898333
PMM1	4.87621921460853
CBLL1	4.52925574401993
LIM2	3.2929861764875
VAX2	3.35412425618462
SETDB1	5.79736656052875
LRAP	4.52479384268745
GCLM	6.36560185030476
CPEB3	3.58073896592018
PPM1A	5.56765347748354
INTS1	4.38253867324733
MMP16	3.17173236198845
CAMTA1	6.54592976908547
SAMSN1	6.57236461824891
DRD3	2.76947175821647
GMPPA	5.79293155281016
C11orf73	6.56398372281134
AIPL1	3.62410267108366
PTP4A2	9.48576090164038
IL24	3.27887038818163
BDKRB1	3.18649951426255
HPCA	3.75889303053637
MLF1	7.475641044339
SEC14L1	5.66204897771328
CHFR	5.8514046895672
EMILIN1	4.0956268814592
THADA	7.0029778997962
TAF12	6.23117795833397
NDUFS4	8.42959088564121
ID1	5.09099060310549
PIK3CB	3.99701051205597
COL18A1	8.12342996087632
PDZD3	3.21633438233524
TBC1D17	4.81842439124507
COX8A	9.45552777635305
CDCA4	5.72585029779154
C2orf44	5.0101005291751
C9orf16	8.104686885967
ERBB2IP	7.90285009226644
EMX2	9.01941426800606
FUS	5.90451454568723
NIPSNAP3B	3.72994305772791
TF	3.41356956873382
CXorf56	5.76206902128188
CLCN4	3.80036268343917
PWP2	5.8600697476139
MMP15	5.05390616632781
MTMR14	6.4908826961677
NPR1	6.74949291963438
DNAL4	6.29839600559278
ELAC2	4.56328822373795
ASS1	9.82034376412855
IPP	6.26881938116084
TMEM59	9.66247454346046
POLR2J	8.65117029786053
SEC23IP	6.1357917816067
RGS4	4.58624583757753
UQCRC1	9.67791294139017
SNX6	8.12039309283755
DDX18	7.66593753784156
POLG	4.64878172038407
ADAM23	3.93216572146914
ZNHIT2	4.84868730900314
TFR2	3.14079607701316
NCDN	4.46634499050496
RAG1	3.36995577859101
POMT1	4.83898151832175
CYP1A1	3.20479051913268
SNAPC1	6.17626508272245
GNA11	5.25756120877287
CCDC52	2.94151602292724
CAPN1	7.04705649594063
DDHD2	6.98387846601503
UPF3A	6.01542066748469
LAGE3	6.07601309393783
GNRHR	3.12755216775145
UNC13B	5.44514243802872
TTLL4	5.39730591622617
PPBP	2.88455837538379
HTR3A	3.45952142205557
SDC2	5.8457280672621
ANKRD49	7.32966346260866
BTF3	10.2599163469722
COX7A2	10.4623543623734
SARS	8.00348222639811
C13orf18	4.10995081861079
CACNB1	3.7705970561737
QKI	6.45874765351309
SETMAR	6.94448062416166
LAMB4	3.21643104530472
MAN2B1	7.58611363717925
EML3	5.54324238173749
ACADL	3.26388194531063
OFD1	7.10341060004981
CGA	3.39418554951001
EIF3EIP	11.3952403270043
PEX16	5.02690381074154
GNG12	7.35419610391576
HABP4	4.86813395955202
CNTN2	3.49253927384263
ASNSD1	8.06592621357295
FUT4	4.47439405009448
DBH	3.43765201487792
CD53	8.3543937339911
HIST1H2BJ	3.31460329594796
TFAP2B	3.2121058173486
ACF	3.81759148550137
TMEM11	6.19039288492396
CDH8	3.15237243050248
C3orf32	4.27329819410796
AGPS	5.41755201481512
C4orf18	3.73633875322717
PCCB	8.83287292441906
IPO13	5.42159360720383
PECI	8.04372337704711
UNG	6.83571832786713
C6orf105	3.83901930275385
GSTP1	9.24982119302963
SUV420H1	7.51458187512565
ARHGAP15	4.83029294860598
LTBR	7.29784307766523
TDRKH	3.52999916612962
PSG4	3.16316287249703
SLC9A3R1	6.12092807066785
NBPF3	9.26752567123752
SLC9A3	3.35030607064322
OSBP	6.53930556217275
PRR5	5.12509952811194
CHMP7	4.79784059312489
ADRA1A	3.01266051059422
ASAH1	7.05545836949069
FKBP4	7.07502729640971
ZNF350	4.17447604383916
DOM3Z	5.78748981670131
GIPR	3.6162319227221
AHI1	4.70679066434166
BST1	4.47058539984373
NCR2	3.49449880426274
NADSYN1	5.03728351860035
UBE2W	5.88163743413763
RGS14	4.29879046489594
KRT15	7.2799376867919
SCN11A	3.81992665854741
GFI1	3.4301927018617
FHL1	7.00592945492618
SMC6	6.57052814629974
GATA1	3.47700299306184
OSGEP	5.56054555036277
ARMC6	5.34344734896106
HK3	3.36238598887609
PSMD5	7.01481087629849
RSU1	8.37714418959449
RPL4	11.7029296761735
MAD2L1	7.80785584511485
RBPMS	4.63085244780392
EIF4A3	9.74437142272083
E4F1	4.94401960564754
DLEC1	3.37690475472993
PRPF3	5.72703111456947
EMR1	3.08092419800804
CHMP2B	7.60671085978904
CAMSAP1	4.34225646526096
RPS21	9.26141534157807
XCR1	3.3008570607495
ARID5A	4.29766189277489
RBM6	6.16456494388792
UBE2N	7.15955818372341
KLF4	3.58889027769528
MGC4172	5.51216585052448
LMO4	6.23812771815637
KLKB1	3.19702181862496
HDAC3	6.52801931409796
HP	6.28534661888672
SCHIP1	5.4734596449193
BTK	4.55715772582643
KRCC1	9.12817183672546
PRND	3.04539739863852
C6orf27	3.34298518801214
PIGL	3.86327649044205
CLCA1	3.78745085757545
C1orf112	5.17554543910735
OLFML2A	5.53068446681767
HUS1	4.78639108474728
SFRS6	8.41816775380812
CXCR7	6.33687303502418
UIMC1	6.33604434963943
FXYD2	3.53385250197382
GOT2	7.95015084894594
ZNF667	4.16272230426605
TFEC	4.85202899902871
ATP7B	4.83174629268282
RAB38	6.26969485813761
POLD2	7.60449282777276
PPM1H	5.36612207509776
DCX	3.27603322273914
NFYC	6.61804018628992
ZNF228	3.31482398423288
KIN	6.54951454430946
PLSCR4	7.37071693556247
HIST1H4I	4.29159875374904
PPARGC1A	2.94879407532859
HIG2	8.10730840094569
KCNK10	3.85672955746236
EXOC1	8.35030647536186
OR6A2	3.81762358927934
ETFA	8.22197911239784
PDAP1	5.25412410009691
C19orf6	3.35955587967467
POLRMT	4.48337051369327
ZNF146	8.37042561195187
MIA2	3.21223483073747
LY6G6E	3.20017453100042
EIF4E2	7.85373101606223
NENF	5.02500603682396
HOXB5	3.71863968793689
ZNF324	4.68566023242374
CUGBP1	4.48307055982774
ENTPD7	4.30732743059557
TTC13	7.10271421543777
GJB5	3.19476556974882
PRSS22	4.25518737734499
CYP3A5	3.16739058048822
MBOAT5	4.65036428134234
CUL4B	5.98908642563866
CENPJ	3.51789149097079
KIAA0664	6.51819041695539
PITX1	3.36180499326625
PDGFRB	5.19355483723335
RDX	6.05361637145805
CELSR3	4.65380822592862
JUND	6.60198076814822
ITSN1	5.4534468590953
CHRNB1	4.10932677946386
EHBP1L1	3.73739115405949
C19orf2	7.82614044734828
FETUB	3.00558120623802
CAMK2B	3.34349058848060
DCTN1	6.62153300555388
TNKS2	7.20148636729102
MRTO4	8.24607209442326
C1QBP	7.09091341804446
TTC3	8.0349713690635
NDUFB8	8.52807584746074
CADPS2	5.18954709826994
EDG2	3.95729408460906
MYF5	2.93543530582857
SEMA3G	3.25395392606732
IL23A	3.50535218917914
GJA9	3.62599148344899
R3HDM2	7.32445182977978
C5	3.92874705646761
SLC2A10	7.82175354914673
TRIM45	5.01146768046663
TSP50	4.34744105718347
PAQR3	6.29136352222293
ANKRD26	3.48264155926453
TCP1	9.16163982159612
TMED7	6.71262407820275
CMA1	2.88751850297599
PTCRA	4.15069355653287
HCRTR1	3.61055606976743
FST	7.96443553054847
PAWR	3.94356782906435
LDLR	3.88530426069851
ASTN2	4.33883891724431
SCRN1	6.61925324512246
GPATCH8	6.50661993257541
KIF4A	5.99497115800061
TANC2	3.27216231240055
ZMYM5	3.5831623248872
PGM1	8.97302613473174
ZNF586	4.48829887762948
POLR3G	3.80096297838426
CPD	6.17167831152229
SNCAIP	5.34244976930743
DCT	3.33975515027299
HLA-DOA	3.87620141245047
TANK	7.40909553277545
RCAN1	3.84462733145774
UPK1B	3.68063455551142
DNAJB4	4.89275040983193
UGT1A8	3.0691145535874
LIMD2	3.37402153180569
HIST1H4L	3.45443171540935
PECR	5.43995551240703
HSPA2	6.41460962899283
SERP1	9.819595576733
TACR2	3.59747963050791
NUP85	6.64876713104166
CD177	3.54404044231877
GPR135	3.11214946050228
PIGG	7.63047044302057
LGR5	3.83618426198673
JAK2	3.92925289953707
DPYSL4	3.35213343189107
TM9SF4	6.49057156995863
PTHR1	3.31128863702212
SIRPG	3.20215596583269
ZNF264	5.99110261513222
BICD1	5.97150163068623
RAB5A	7.51051911367566
FLJ13224	2.89577107039497
METTL5	9.51261943467753
HERC6	7.5539259441297
CASP1	6.69659138637283
USP9Y	2.8045289872384
LRP1B	2.94821767273291
XAF1	7.25378459740692
PLA2G4C	4.40065459164315
APOA2	2.98534573838355
SPAG6	2.97902511929151
KALRN	3.17459719037779
SECTM1	4.93343637114208
THOC7	8.94207308838753
IFNAR1	5.69804828963109
TCTA	7.3168480120314
NY-REN-7	3.64475990251748
TALDO1	9.32122183006982
B2M	12.1583075111903
LPPR4	5.03534850985957
SQLE	6.43608243987068
SEPHS1	7.38101637262652
EIF5A	7.50240633377285
FAM49A	4.66471668743485
YTHDC2	3.92054794473862
EHD2	4.95001812222858
NCF1	4.17867290434243
SPG7	6.13926998574121
ZNF614	3.47436718789457
HOXA5	3.02824721196715
NUP133	8.8755123001296
FGF12	4.42418038782184
SLMO2	8.04858099593872
INPP5B	4.83000293602725
PPID	6.48634538885044
SNTA1	4.56714490502960
IL20RA	3.41804328835932
UBE2J1	5.90121723583774
CACNG2	3.03330654226409
GCM1	3.10423529047902
ELF1	7.2120666211227
TLR5	6.54220993515725
TCFL5	6.1156071246196
C1orf107	6.83335531813955
C19orf22	6.69279713386796
SAFB2	5.87885357240585
MAP3K7IP1	4.16575271349767
NCK2	8.56269718750284
OXA1L	8.01064522340195
KIAA0652	5.82992166787668
KLRG1	3.80845686077103
FRAG1	6.51458428286622
ZSCAN12	2.95712914881856
PSMD12	6.7870958924783
E2F4	5.32508265775418
CLEC4M	3.49049775637287
KIAA0999	5.17866925755436
CLDN10	4.69763955911269
MGC13053	4.06065206835936
TAC1	2.73108354206392
GYPA	3.37224588517939
HPCAL4	3.32694551850841
TRAIP	4.20511474486076
MEX3D	4.62089580063002
KIAA0232	7.02945355307529
ERCC8	4.90606539327148
NFAT5	5.03096730057163
GPX4	9.46429196974298
CSPG4LYP1	3.18084626891223
KIAA0368	5.78290445366072
FBXO3	5.95665150817251
DVL1	7.49968472748779
CMKLR1	3.64791630627302
GPR157	3.35761831289290
TYMS	8.31414840012373
OR52A1	3.28349507358099
PEF1	7.55690709992366
ZNF750	3.03667351127708
ALG9	6.37310529909412
MCM5	5.97051889163772
SDK2	3.4063917454531
BAIAP3	3.59084765125035
RABGGTB	6.28246660364916
KCNK7	3.24187189492625
PTP4A3	8.87879212578993
ANKRD40	4.59980787576115
CALCOCO2	7.45121387927622
TMSL8	6.76022543450863
SNCA	4.82235444516422
ZNF551	3.38156565787271
HBQ1	3.43542025175118
ARHGAP26	3.78690502028117
GEMIN6	7.70413784016097
HRAS	4.67041702188699
KLRC4	2.71682008917379
BSDC1	6.37726111153912
DSC1	3.55692545413748
RNF43	4.75030145662875
NDUFAF1	6.15139302800424
MAP2K4	5.26466665804409
FOLR2	5.38639234508686
LYZL6	3.53229397025690
EPB41L3	4.34922695695399
TEKT2	3.60763102450057
CDKN2B	3.29554713336096
WSB1	7.02796621691619
ZNF480	3.41241633976961
MAP3K6	4.38758233264686
PROS1	6.52661540751577
PSMB8	7.92606357571015
HN1	8.02592896912279
MAS1	3.42256566918074
APOL1	5.18870217354926
CSHL1	3.27962871618389
ZBTB7C	3.05677595089030
AHCTF1	7.18484251098755
SAE2	9.55702248208838
ITGA2	4.53047539828313
AP2S1	8.4245688252659
P15RS	7.96599278411274
MME	4.11052217939411
VAT1	8.32579458251148
MAST4	4.99071329432675
TUFM	9.98231229186494
KRT33B	3.21333327829104
THEG	3.61600852166158
KCTD2	5.39185532148345
WDR26	9.88573174388313
MFI2	3.17797908893106
KRT34	3.14041837227349
NR4A3	3.40484596769692
SGSM3	4.59020805477013
ARSA	4.94741417474657
TOMM22	6.84397930638195
SOCS3	3.53622337834835
UNKL	4.32641631994188
POP4	8.3595619116442
BHLHB3	8.9809322046501
MALL	3.57996383169916
SOX15	4.23518348935133
CCNA2	5.6270252793129
PARK2	3.40168655605415
GPR124	5.32360841835617
TMEM132A	4.51700660013157
CGRRF1	6.22449678882732
RUVBL2	8.05086033000335
MCAT	6.22701933661719
WNT10B	3.54506050043475
ISCA1	6.92181570043872
RPAP1	4.57880409117051
C12orf48	4.34402318221491
RAI16	4.73883754541721
RPL27	9.38917599324389
EPN1	3.57086418197132
MAGI1	3.03594062505977
GBX2	3.1855121646117
SLC35A1	8.10418713114928
GAL	4.47895238243099
SLC14A2	3.52327694517629
RDH11	7.14883977351495
ZNF518	4.85164859409511
PCYT1B	3.32709509607631
AUH	4.86938486780679
EIF3H	11.3899451922386
KIF1B	7.14765165395799
MBD2	4.58998378622513
AMOTL2	7.82727805472485
C6orf120	8.17718044625397
PIGT	8.64116249207791
PSRC1	5.35989818755972
PLA2G10	3.712379219802
ALAS1	7.6474151668086
FOXO1	6.20608877415231
C17orf62	7.73029235751285
KIF5C	6.07512051901774
DUSP10	4.67785639475540
CRLF3	7.78720442420426
CLCNKB	3.57410576389561
PSMA5	9.13060983752384
FARS2	6.86296305851805
CCDC28A	6.57657211091737
AMPD3	4.62527463256181
PIAS1	6.88680482754471
ADCYAP1R1	3.63399018730099
TMEM134	7.08620815786519
CDH20	2.93283965472537
FBXO7	8.70487153819254
FLJ14213	3.66161067462495
ZNF3	5.95511819784896
LRRFIP1	6.86684396098457
TMEM49	8.53785538548158
CNOT2	7.27900079625711
CBX2	2.81323309076833
ZC3H14	6.23692161891567
ALDH5A1	6.0671753422125
HNT	3.31197636735393
SERPINA4	3.12690309513210
FLJ20920	5.83752235940306
CRTAP	6.12364513596293
DDX50	8.51108907221487
STYXL1	8.20589330517162
TK2	4.8013766218389
BLVRB	7.27397112975475
STMN1	7.7974491885638
GUCA2A	3.21075620115824
DPP6	3.77852966987804
GALNT10	4.03642031351165
STK39	4.92911652002992
MMP24	5.03813414783758
CKS2	9.35521799934494
RHO	3.60613271878982
BANF1	9.44163092830064
CR1	2.96085650314379
RPS6KA2	4.67170680164916
HMBS	7.00925610281989
C20orf112	3.81112976483146
SLC25A24	7.54911884348811
MRPL22	8.69450688770353
SLC25A15	5.94808753143891
GADD45B	4.46045039676025
TDP1	6.06772106533229
ZNF287	3.76705047263889
DAAM2	4.60673672273908
C11orf57	5.70679024285921
RFK	6.38987260914159
ZFYVE9	4.02079907133987
TCTN3	7.21322112717527
STCH	6.52318109133414
LOC283871	3.38260252381675
NDUFB3	8.60373431598676
DEFB4	3.40270607439221
FPR1	4.38862473775104
FMNL1	4.2877645072371
SEPT7	9.7070741887615
PTCD2	4.89220547191712
GNLY	3.5520423747931
GRAMD1C	5.60417121045003
ZNF165	5.10370032767856
TR2IT1	3.86721783520598
ARMCX3	7.65763726656549
NDE1	5.64477541242993
MAGEF1	7.7889259864561
ITGA10	3.48055725832790
ARHGDIB	8.48339671670881
FSHB	3.70717216083529
ANXA2	10.9258608119850
HLCS	3.62964432705086
MCF2L	3.70800381269325
AK1	5.59720874226104
FH	7.33068879186273
LGALS2	4.33143868805691
SYNPO2L	2.73144002404184
KIAA1045	3.40936257693151
C1orf183	4.60782220962739
MAGEA8	2.90858301251163
DGCR8	4.92642431605898
GSR	4.72935250833213
NEU2	3.15475137099859
HIST1H4B	3.4374520061643
CACNA1C	3.25995268464193
FAM20B	6.81411947888081
HES2	3.0855638747592
PDCD6	9.07142930059102
INTS7	6.16990375187385
AMPH	3.5295986712387
UCKL1	6.23650520179974
ASB4	3.14673211418160
C10orf97	5.54602435897334
ALDH1L1	3.77999872026855
CCL23	3.33078041357531
OBSL1	6.25359534117762
SLC12A7	6.98193260776783
THAP4	5.88832316111841
RBM4B	5.98291065084209
OGFRL1	5.80272500023405
KIAA0831	7.04069172484434
C12orf11	7.74366144822962
PPP1R15A	4.26993678708183
KIAA0240	6.41024662985899
CD1B	3.21269363298333
FCGR2A	6.12377630913594
MDC1	4.89337606560118
MAN1A1	3.89154148496887
KRT9	3.05288707022934
HTR1A	3.1855774947874
OCEL1	6.63967732148296
ATP11B	6.1805696557831
NLGN4X	6.17952220290468
FBXO34	7.76732583495
ALOX12	3.48413156049655
RB1CC1	7.41171268607491
PCDH12	4.64177890566925
RPE	5.74214914938947
EIF4E	7.24775443420482
CSDC2	4.72251957783228
ABHD5	5.21074862215631
TMBIM1	6.56883577825477
PET112L	6.20872509096628
P2RXL1	3.35807768915942
F2RL2	2.9801078425746
TRMT1	5.59405426191772
IMPG2	3.78426550590538
LRRC32	5.90823207847484
BGLAP	4.2178932261782
HTR4	3.36748234079819
MRAS	5.92935847190513
TRAF6	4.88750083970195
AXL	5.67682139339803
ATP2C2	3.324586696903
LMNB1	4.90018311355166
TELO2	4.63258691407836
PNPLA3	3.72733790636049
CSNK1E	6.42592311671385
SRP14	10.1458530261670
KCNQ4	3.44407132434087
PIK3C2B	6.15715647082973
C15orf15	8.09632283369649
TUBB2B	3.20905483143404
USP15	5.76934674938932
C12orf41	7.41924990600196
CEND1	3.56468539833818
RNF31	4.68696391761385
TCEAL2	6.1746520458416
PTGER2	5.15965256788178
UBN1	6.4455930891196
SLC5A7	3.37530741758809
SLC31A1	5.61744818384114
ADAM29	3.73047107008098
ST7L	4.02870603040454
GFOD1	5.65025525160316
CTNNA1	8.23735133810039
HRBL	3.60565561754811
CBX4	3.59606984147937
NTRK2	3.45102341643047
FOXN3	5.834619761915
MFGE8	5.72991754899834
PFKFB2	4.19892577975748
TAS2R4	3.66074258941511
SH3TC2	3.3376685826982
IL10	3.68008508311030
PXMP4	6.07243914900523
RNF167	6.80018965734346
PRMT5	7.56049039178533
TSKU	6.05895356529075
ATPIF1	8.96596954073391
ETV3	3.14371562074167
PAK7	2.92858478779922
PDLIM1	9.17836866974573
CEP63	6.38167390577517
WDFY3	5.14108182505008
RNF126	4.70279675861103
DPM1	9.20224625860286
CLIC4	6.96725889427955
ACR	4.0618911062566
KLK7	7.89623501332628
ALOX5AP	8.3381554418311
LRP1	5.306519837143
TNK1	5.48420115139986
TAS2R9	3.27026195783119
ZNF16	5.56318183878758
POLR1B	5.09901770642155
SLC8A2	3.60077316552624
OLFM4	2.76175299440489
TACC1	5.73104945358742
SAMHD1	6.57977029949201
ATP13A2	6.05784831630409
KRT4	3.87020327616905
PAX6	3.52362500501461
SCG2	3.3626924494055
SLC17A6	3.39263370515008
TUBB4	4.70012873999451
PADI4	2.99892625680191
FMO3	3.08786599318261
NLK	4.09867965690464
POU4F3	3.03312284352239
MDM2	3.35074417954818
CAPNS1	9.56692863197349
SDF4	8.04191861520549
ITGBL1	2.85586982897288
TAP2	4.14992275396797
OR2C1	3.46177181060991
KLHDC3	7.54338199160597
EFHD2	6.24256095475827
GALR3	3.79050530688556
NBEA	3.59006387797548
ABCA6	3.18410579015495
ABBA-1	3.68935969715890
GNAI1	5.75102799650206
CLDN3	8.83537562188312
AKT2	3.24205295222742
EGFR	4.64530880793453
VPS4B	8.02248786779872
RBM16	8.8251710474436
GALNT6	5.18834646627644
ZDHHC3	5.87264689021249
SLC25A4	5.56918275670038
CYB5B	5.895631396204
NDRG1	8.440491177933
SESN1	5.86732276659649
GBE1	7.4196351728684
MRPL46	6.42679490779118
CLASP1	6.37191898755038
FARP2	4.76434468201583
ACOT11	3.90172987677284
LDHAL6B	2.90490193168707
MAPKAPK3	6.43165113462745
NCAM2	3.0134986877214
AFAP1	4.84345090025567
PRKD2	6.0586360497977
OR2H2	3.20567529098018
ZFP36L1	7.30295332228979
DZIP1	4.65314039228358
GPR161	4.19201944140461
RNF146	5.29102536240656
NKX3-1	4.01314067285023
CCNB2	6.96729909379769
ZNF10	3.62241058827169
WDR74	5.81968863418367
FAM134A	8.19530296325225
PCNP	8.43027732410282
PURA	4.89419550863094
DNPEP	7.47886353364983
ERBB2	5.70471379083305
CREB1	6.15480451451381
NEO1	6.60185759431583
DDX3Y	3.29683598909721
RPS3A	12.9594665177338
MXRA7	9.4645046199689
LGALS3	11.0293807561663
GLT8D1	8.22215354222783
TMPRSS3	8.74347224073274
UPB1	3.38141845409553
LAT	3.8566612729029
CLDN14	3.61770868588091
DHX38	4.7349441047619
KCNA3	3.13974025260559
BTBD1	7.9688467588963
TARS2	6.58400446864238
SKIV2L2	8.11833422001127
ABCF1	8.21344052576643
CDT1	3.02568502904915
ZHX2	7.04608202205759
FCF1	4.96125378716559
LRRC49	4.85843400932413
GUCY1B2	3.53264509285697
CD28	3.26933060438385
SMARCA4	6.43727813479223
SEPT2	9.45600328001997
SOHLH2	3.38785825166679
MCOLN3	3.83453103809402
LRP8	4.78650445542281
TAGLN3	3.56145658620756
MASP2	3.56180627581522
GPATCH3	4.8158375730525
TTRAP	8.70624959023682
AGL	7.11669058703706
NFE2L3	6.05756790558706
PSD4	4.04600539503818
PALMD	6.15480698625758
CCNB1IP1	7.81623496053936
TMEM43	6.98369880035896
OBFC1	6.66285968308144
STAT5B	4.73067370169229
C14orf79	4.35903113585224
ENPEP	4.09231276507511
SSB	8.80904280393473
SCT	2.85679850354363
TIMM23	7.35684282557245
SKI	3.83196030835297
SLC22A13	2.98796498604414
AKAP3	4.61923533108343
OAS2	6.07098059772148
KIAA0423	6.17941468209855
SEC61G	9.73919077740155
CAPN11	2.91636159598565
TMEM50B	8.18449962241409
DEGS1	8.83369300394503
ARHGEF4	3.50388419764672
DBNDD1	4.90655915843741
TBL1XR1	6.8265820409432
FAIM	6.77973147644537
SP140	3.46227160092316
G6PD	4.72324971892084
NUDC	7.60027795238422
GABRP	5.33691715285187
SCARA3	5.09776017913065
TACSTD2	5.91315292943891
EIF3J	6.60425764578721
PPP2R2A	7.10970904543509
CPA3	3.60427438920667
PVALB	3.86931557917925
BCAT2	6.62559514716731
MFN1	7.3019958317115
F10	3.20262216858329
