Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A03_547344
SORL1	8.68476188747428
NAT10	7.52417844941898
CHD1	6.55362050595375
SYN3	3.39698869743884
DMC1	3.96128982620062
SLC22A2	3.71542497398127
SERPINF1	6.93485102113473
C20orf27	7.13958164054317
OR7A17	3.0211370566115
RPS6KA5	5.08729562395681
LHB	3.62263311194605
TAOK3	5.13041015375477
STK25	5.73348273481992
SLC12A4	3.6685096735342
BRCA1	3.41925247821805
GBL	5.45168640537147
C14orf108	9.05243903019294
CDC25B	8.68396960916822
BMP3	3.40151899669013
MAP1LC3C	3.3386799445995
TMEM180	3.51455635282845
CRYGC	3.83103976729668
SLK	5.40937941123074
POU3F1	3.24560289825006
C20orf32	3.75220871188204
USP52	5.83840405292948
HIGD1B	4.01732921473607
BAZ1B	6.93920363097915
USP6NL	5.49371365032922
SLCO2B1	4.88345844806949
ABCD4	4.81045788422571
DIMT1L	6.23150363270404
SLC25A46	6.85037228525819
LARP7	7.19614298128478
TEK	3.65943882811499
CD160	3.53609944155308
TERF2IP	8.07131292299179
PHF20	6.52090949088279
COL1A1	7.59465696516208
KIAA0090	6.5223971484592
GTPBP1	4.78498931869741
GRK5	3.7170256933341
AP1S2	6.40234514785793
RAB33B	4.81731276736399
CA11	4.19381047750478
ALDOC	7.1830093956429
NUDT1	5.60687822665484
ZNF212	5.87273489739012
ACBD3	7.9404205140542
ZNF83	6.82338677532078
PRDM2	5.1115403803863
GDPD5	4.53360492286189
PDCD4	6.80606054066029
CEP350	6.42115979950511
FOXP3	3.37567344799176
SMYD3	7.35121572631925
CST7	4.54044119458622
SELL	4.8970125686598
CIAO1	6.76760639782037
LGI2	4.01679859819131
WDR45	7.07617444596378
ANKRD6	8.30360992228274
LTBP4	3.88282101419389
PSCD3	3.48455421818313
PYY	3.27620677706459
KCNC1	3.12854127641993
SIRT6	4.06965036672157
CCL19	3.98061395107479
ARHGEF9	4.50774347539776
ABR	4.62988118644167
C10orf22	7.14591349324792
STK17A	4.59006981898381
FOXE1	3.19567678212070
GML	3.50721164108597
CNGA3	2.83083431708243
CD38	4.04233436131822
ZDHHC6	7.81891290696405
NEFH	3.40081391449260
PGBD5	3.58691261194248
CTDSP2	7.69456023506211
RMND5B	5.15638757131578
ZNF257	3.92537297606583
DUSP4	5.66386729546486
FLJ22167	6.56256118114195
EXOSC7	6.86875342749745
ROR2	3.27778272268829
FOXM1	6.42361760239431
ZBTB48	4.47415561511419
BUD31	7.91158408699683
MAOA	4.91840387666459
CCDC41	4.50904162925861
TNNT3	3.61262252927283
FBXO11	5.67645395282498
GYPC	6.21161281758519
PLIN	3.46515072976069
RFXAP	3.28798060572274
C6orf15	3.83321468087504
RNF4	7.7661383196594
F8A1	8.26714071893801
PPP1R3D	4.55280287411969
GRB2	7.98947904414015
TPM3	3.3822753257487
SYT13	3.40815050928555
EPB42	3.58082888627437
RP5-1077B9.4	5.39044424980766
EIF1	10.2054800642693
CETN3	6.87700472691535
FPGT	5.82342876068728
PRY	3.60299227673396
NTHL1	4.74240010995768
POLR2B	8.23553470103379
RPS28	11.7147377037365
GDF10	3.06263810248945
COQ9	7.3859062301013
P2RX3	2.86749546723572
GCC2	7.38835303854824
RARRES3	7.84170916353778
PLXNA1	6.54359438983715
WBP4	4.41299139027225
KIAA0100	7.52351278313588
PMF1	7.38746821636
HS2ST1	6.33574689296638
CRELD2	7.26703853357517
C8G	3.22431690063700
CD82	7.10081919369232
PMM1	4.78680802958812
CBLL1	6.0895631420069
LIM2	3.44816635161593
VAX2	3.55720833668788
SETDB1	5.25118953803595
LRAP	3.30015520839969
GCLM	7.38367516017257
CPEB3	3.31308660298193
PPM1A	6.29263323280975
INTS1	4.28586034317681
MMP16	3.09817861980099
CAMTA1	3.31432780304897
SAMSN1	6.65921483133399
DRD3	2.74959572490396
GMPPA	4.76661322067914
C11orf73	5.32690287714937
AIPL1	3.73364026382381
PTP4A2	10.0789716616634
IL24	3.29122719966342
BDKRB1	3.22771214721538
HPCA	3.68930797028695
MLF1	5.55874288428103
SEC14L1	7.47635401184742
CHFR	6.15514341285985
EMILIN1	3.45328055744905
THADA	5.76598045653746
TAF12	5.47320383484579
NDUFS4	8.46151416931171
ID1	4.79612904786935
PIK3CB	4.05089486284292
COL18A1	6.99441464249987
PDZD3	3.29689716780939
TBC1D17	5.07970905465952
COX8A	9.32541951730299
CDCA4	6.41768411895704
C2orf44	4.28925231061606
C9orf16	8.37559311750893
ERBB2IP	7.70171288616613
EMX2	7.55321081030825
FUS	6.34104545358033
NIPSNAP3B	3.45645305853625
TF	3.43410387356832
CXorf56	4.88146091027426
CLCN4	3.75473533408088
PWP2	6.47303037848375
MMP15	4.7679398299336
MTMR14	6.28069899351483
NPR1	7.89938430734365
DNAL4	5.78579576743295
ELAC2	4.76439722967943
ASS1	11.1848537072104
IPP	6.03168690186223
TMEM59	10.5049697582345
POLR2J	9.14668659563962
SEC23IP	6.85888024338187
RGS4	4.0354981975201
UQCRC1	9.91531310795188
SNX6	8.6901724720363
DDX18	7.60519780461223
POLG	4.76749274460761
ADAM23	3.91482771231832
ZNHIT2	4.61277324167605
TFR2	3.36814153946475
NCDN	4.29678964834587
RAG1	3.42099063309125
POMT1	5.18275274322707
CYP1A1	3.52356805768946
SNAPC1	6.92389433654917
GNA11	5.61291606651266
CCDC52	2.74422101616187
CAPN1	6.99717250199266
DDHD2	6.58656002266945
UPF3A	6.64895349056918
LAGE3	5.96607650999834
GNRHR	3.16185244760153
UNC13B	5.98466956353523
TTLL4	4.9520195656511
PPBP	2.89778019774984
HTR3A	3.89863016993147
SDC2	4.50072835752061
ANKRD49	6.46314616064688
BTF3	10.2385719468859
COX7A2	10.5455659583987
SARS	9.33693485407015
C13orf18	3.74209136367376
CACNB1	3.90860472546883
QKI	6.28013584081174
SETMAR	5.374359496251
LAMB4	3.30590727171735
MAN2B1	6.71196571044254
EML3	4.87988243772805
ACADL	3.13729246996562
OFD1	7.44400318391067
CGA	3.40883582313033
EIF3EIP	11.1483470150865
PEX16	5.58269054172572
GNG12	7.73947027222397
HABP4	5.0905377681917
CNTN2	3.43766052257027
ASNSD1	7.68341337387539
FUT4	3.99809627242383
DBH	3.56545472070456
CD53	8.56889305341791
HIST1H2BJ	4.2364103125271
TFAP2B	3.10466001495196
ACF	3.71080138996067
TMEM11	6.26387979678845
CDH8	3.36407171894605
C3orf32	3.30942264546492
AGPS	5.51484947089557
C4orf18	3.46571236715299
PCCB	8.15757869755382
IPO13	5.23811517804506
PECI	7.47587725540015
UNG	7.54152536232643
C6orf105	4.10482043388452
GSTP1	8.71892590893215
SUV420H1	7.94080482969098
ARHGAP15	5.1108576249355
LTBR	7.21469545545393
TDRKH	3.21908666824938
PSG4	3.18804668046906
SLC9A3R1	6.3580096575551
NBPF3	9.45175016001845
SLC9A3	3.49800601651096
OSBP	6.26652478169068
PRR5	4.57400664332581
CHMP7	5.28980530450336
ADRA1A	3.07700897921742
ASAH1	7.33129434453564
FKBP4	7.54296961375759
ZNF350	5.02893850341386
DOM3Z	5.23634928812821
GIPR	4.16817139468218
AHI1	4.89346800190852
BST1	4.44515140695411
NCR2	3.55131609613036
NADSYN1	5.40453884808079
UBE2W	6.85215257093014
RGS14	3.71658096554869
KRT15	4.23720237355016
SCN11A	3.68307353118263
GFI1	3.81806428534228
FHL1	3.81393126846621
SMC6	6.81756621181188
GATA1	3.44544709762295
OSGEP	5.30363528270707
ARMC6	4.75218972021638
HK3	4.00956263394160
PSMD5	7.94981086253165
RSU1	7.67398316250595
RPL4	11.6354351650177
MAD2L1	8.14901970630271
RBPMS	5.54623142203562
EIF4A3	9.15967720220877
E4F1	4.68353834473572
DLEC1	3.21167222407379
PRPF3	6.07689419225533
EMR1	3.35470593165115
CHMP2B	7.68975276078799
CAMSAP1	4.71784488923219
RPS21	9.4916345318655
XCR1	3.18251044205531
ARID5A	4.26766639467538
RBM6	6.40637163215646
UBE2N	7.03711691950414
KLF4	3.98571132468448
MGC4172	5.06531242067528
LMO4	7.72115625647555
KLKB1	3.3041762453508
HDAC3	7.3183301378171
HP	8.61216883490352
SCHIP1	4.67755405841436
BTK	4.55759282774279
KRCC1	8.16845467981572
PRND	3.02370749131360
C6orf27	3.71180737185095
PIGL	3.69712209181660
CLCA1	3.89757037291653
C1orf112	4.39526713443989
OLFML2A	5.32117998280139
HUS1	5.14326393369239
SFRS6	7.34638401173097
CXCR7	6.9543045999144
UIMC1	6.21775495722847
FXYD2	3.65496505057626
GOT2	7.89418893864702
ZNF667	5.46619622881472
TFEC	5.21040470162689
ATP7B	5.98284347293625
RAB38	3.40314832697769
POLD2	7.78471980326546
PPM1H	5.21365989099752
DCX	3.33320872847173
NFYC	6.62517963507589
ZNF228	5.02318581632534
KIN	6.13847086757226
PLSCR4	5.54759837590896
HIST1H4I	4.39538168157716
PPARGC1A	2.97586405743203
HIG2	7.98080463278663
KCNK10	4.01424561496085
EXOC1	8.61022430964648
OR6A2	3.80338965091079
ETFA	9.1328115953803
PDAP1	5.98443167135448
C19orf6	3.59761829469424
POLRMT	4.43158980094964
ZNF146	8.29876767560668
MIA2	3.30596778873568
LY6G6E	3.28836074216453
EIF4E2	7.62794382242917
NENF	5.15638926877644
HOXB5	4.30330263556446
ZNF324	5.38365617772294
CUGBP1	5.56612489872836
ENTPD7	4.16154572112679
TTC13	6.79445007654748
GJB5	3.26504597374154
PRSS22	4.51092542228688
CYP3A5	3.27947172639807
MBOAT5	4.5465092261814
CUL4B	5.27444768560761
CENPJ	3.52434120085559
KIAA0664	6.70332972850995
PITX1	3.32569015592754
PDGFRB	5.54342624381622
RDX	5.90527654165891
CELSR3	4.61838662255228
JUND	5.81497931939274
ITSN1	4.77605194543542
CHRNB1	3.19185984947966
EHBP1L1	4.17377105870447
C19orf2	7.50777734355412
FETUB	3.03013500337856
CAMK2B	3.20380680248781
DCTN1	6.66115853505471
TNKS2	6.47417059583434
MRTO4	8.06195289018628
C1QBP	6.40442164730433
TTC3	7.57926552082804
NDUFB8	8.12752430236498
CADPS2	5.24386634320123
EDG2	4.69240287681339
MYF5	3.22397340204398
SEMA3G	3.92917522802063
IL23A	3.51164650122768
GJA9	3.53666068935306
R3HDM2	7.58991751579487
C5	3.89816385918416
SLC2A10	5.85581176695874
TRIM45	5.25317981358909
TSP50	5.13178083251851
PAQR3	4.59856812694503
ANKRD26	3.51111465592394
TCP1	8.86651073995946
TMED7	6.96656635430953
CMA1	2.83427727713539
PTCRA	4.28030791103661
HCRTR1	3.38816013784324
FST	5.53259206728906
PAWR	4.18898070189356
LDLR	5.99631193755458
ASTN2	3.7743359579063
SCRN1	6.23553148733778
GPATCH8	6.15875081602263
KIF4A	7.45302503856511
TANC2	3.7872318299146
ZMYM5	3.43176996917728
PGM1	9.73886052667422
ZNF586	7.004489836669
POLR3G	3.80196021896366
CPD	7.67212704600782
SNCAIP	5.11636887030785
DCT	3.41793451710169
HLA-DOA	3.51275685627086
TANK	6.59905586588729
RCAN1	4.24584759547873
UPK1B	4.11739468690034
DNAJB4	4.97667913673075
UGT1A8	3.23017248956851
LIMD2	3.41903292306531
HIST1H4L	3.33498982551773
PECR	4.54922685813471
HSPA2	5.70166910826442
SERP1	9.38230290296556
TACR2	3.53102931606714
NUP85	7.80880778762317
CD177	3.62271431560231
GPR135	3.29661701244606
PIGG	6.94665529108119
LGR5	4.37593826829963
JAK2	3.9452351145774
DPYSL4	3.36532804971069
TM9SF4	6.75324358380289
PTHR1	3.24778238899415
SIRPG	2.99179126265689
ZNF264	6.73048858769704
BICD1	5.57796673989863
RAB5A	7.65828798405551
FLJ13224	2.93093418506101
METTL5	9.26234579496856
HERC6	6.61397904867502
CASP1	6.41545888122023
USP9Y	2.79778697420696
LRP1B	2.69803047966357
XAF1	7.47944884767412
PLA2G4C	4.11101369361404
APOA2	2.89879787208495
SPAG6	3.01073843258904
KALRN	3.10807517811505
SECTM1	5.58824843993173
THOC7	9.38712370922019
IFNAR1	4.14082181537289
TCTA	6.53686447747963
NY-REN-7	3.23758693622633
TALDO1	9.835378898985
B2M	11.8639217661204
LPPR4	3.88118529943044
SQLE	6.79729936609871
SEPHS1	7.27950544947143
EIF5A	6.95252113703068
FAM49A	5.26016164438448
YTHDC2	4.81147259454216
EHD2	4.80591220010294
NCF1	4.1121858984816
SPG7	6.00050296157074
ZNF614	3.60028850267258
HOXA5	3.28995160839127
NUP133	7.90762163473143
FGF12	3.67073144514842
SLMO2	7.70285529456327
INPP5B	4.87480034974421
PPID	7.32978826476856
SNTA1	4.59554182534977
IL20RA	4.41532154365860
UBE2J1	5.43894207135504
CACNG2	3.21751225208721
GCM1	3.24397337798397
ELF1	6.65194565548342
TLR5	4.66011169822046
TCFL5	6.49873479728189
C1orf107	6.27832155284748
C19orf22	6.89477040515668
SAFB2	6.2418685498788
MAP3K7IP1	4.24182360914144
NCK2	7.6629919865913
OXA1L	8.85865851882173
KIAA0652	6.22463323569428
KLRG1	3.71160480331675
FRAG1	6.37715981504618
ZSCAN12	2.9536209081409
PSMD12	7.68148303625339
E2F4	5.67391029177024
CLEC4M	3.42862290831594
KIAA0999	5.40429534046494
CLDN10	9.15927422416279
MGC13053	4.38689618421194
TAC1	2.62132149232829
GYPA	3.32963951359116
HPCAL4	3.25768722780142
TRAIP	4.69836236620332
MEX3D	4.91851142874411
KIAA0232	6.66643466944955
ERCC8	5.14043054274117
NFAT5	6.80986339188142
GPX4	9.27514239860342
CSPG4LYP1	3.12219654488352
KIAA0368	6.50350319704436
FBXO3	6.36029454133567
DVL1	6.8720744777494
CMKLR1	3.68683496962527
GPR157	3.43029544767803
TYMS	8.20030940573115
OR52A1	3.32491818022178
PEF1	7.70476233031926
ZNF750	4.77447028775573
ALG9	4.93729838089346
MCM5	6.45772116006802
SDK2	3.45911513584897
BAIAP3	3.83402250677527
RABGGTB	7.63489533694753
KCNK7	3.36455268922034
PTP4A3	6.87219192866243
ANKRD40	4.62847023763397
CALCOCO2	7.74078645612464
TMSL8	3.88822030365172
SNCA	4.04417596632515
ZNF551	5.30011945031365
HBQ1	3.37409465135936
ARHGAP26	5.07846470921823
GEMIN6	6.42417602996267
HRAS	6.57928439853969
KLRC4	2.76437161419812
BSDC1	6.56856490781384
DSC1	3.60870659075554
RNF43	5.26609880356084
NDUFAF1	5.65975489080634
MAP2K4	5.34937302732224
FOLR2	5.65614637709607
LYZL6	3.66715237394394
EPB41L3	5.15056356864598
TEKT2	3.42589367241124
CDKN2B	3.35200098085288
WSB1	7.0329258413876
ZNF480	4.03390218377126
MAP3K6	4.35201593778465
PROS1	4.99362990857069
PSMB8	8.15928500455935
HN1	8.83154925425278
MAS1	3.26801350142026
APOL1	6.13576814485766
CSHL1	3.23860022593484
ZBTB7C	3.34634018245785
AHCTF1	6.65527805435874
SAE2	9.24226786465292
ITGA2	4.21836664150194
AP2S1	8.96354850675874
P15RS	7.78901298111528
MME	3.61511120280772
VAT1	6.79787947054048
MAST4	6.09009351596481
TUFM	9.84968322331037
KRT33B	3.31964387137615
THEG	3.82757898469269
KCTD2	5.5545751515478
WDR26	9.03954394480104
MFI2	3.21827365618609
KRT34	3.02911649948156
NR4A3	3.98431066766151
SGSM3	5.30225346557832
ARSA	4.12896818555136
TOMM22	6.96064911576913
SOCS3	3.9299131191906
UNKL	3.83619736300434
POP4	8.2041870832744
BHLHB3	10.0275937213544
MALL	4.58495103516554
SOX15	4.10242877516949
CCNA2	6.9268326420302
PARK2	3.20483394245045
GPR124	4.34197846898588
TMEM132A	4.64611292748984
CGRRF1	6.18620886734532
RUVBL2	8.5705083429962
MCAT	6.29804969860557
WNT10B	4.19009307184251
ISCA1	6.35250444564078
RPAP1	4.60200286353745
C12orf48	4.93652732675281
RAI16	5.43019895616402
RPL27	9.25126958903732
EPN1	3.85735394060004
MAGI1	3.55184611614385
GBX2	3.26188587859890
SLC35A1	6.86745823276525
GAL	4.89416821061435
SLC14A2	3.52542653805379
RDH11	7.8660638407747
ZNF518	3.91752842119799
PCYT1B	3.19662898927433
AUH	6.97732779394008
EIF3H	9.25108534948458
KIF1B	7.68283056902499
MBD2	4.86408136281812
AMOTL2	6.58632785530544
C6orf120	6.79032015575258
PIGT	8.50890494106076
PSRC1	7.52985587272981
PLA2G10	3.99427280374332
ALAS1	8.16771704284753
FOXO1	7.87320001584864
C17orf62	7.02896463110579
KIF5C	5.75282488640525
DUSP10	5.6023324412485
CRLF3	6.83807978243827
CLCNKB	3.60611870859086
PSMA5	9.44614648500608
FARS2	6.04911584453136
CCDC28A	6.06926274574121
AMPD3	5.2181808127214
PIAS1	6.81376671096953
ADCYAP1R1	3.42690544377334
TMEM134	7.13488516795405
CDH20	2.95271290222348
FBXO7	8.39261484020924
FLJ14213	3.72918455068391
ZNF3	6.32871970738466
LRRFIP1	6.99950701350247
TMEM49	9.07936042706333
CNOT2	8.23153834938687
CBX2	2.85712467070674
ZC3H14	6.96995488091295
ALDH5A1	6.26314610424138
HNT	3.68230583256901
SERPINA4	3.17798334555208
FLJ20920	5.34625427863122
CRTAP	5.3240159662012
DDX50	8.25062312979074
STYXL1	7.48692288991704
TK2	4.93891757320947
BLVRB	7.72623021877837
STMN1	6.52311586878686
GUCA2A	3.27869290086233
DPP6	3.07214880000128
GALNT10	4.90411474099445
STK39	6.0871115492117
MMP24	4.35088982668551
CKS2	9.42894896107514
RHO	3.83002847650055
BANF1	9.36971767659821
CR1	3.12862811563032
RPS6KA2	5.37053855671751
HMBS	5.52381545116735
C20orf112	3.80186048645941
SLC25A24	7.8995477732233
MRPL22	8.29167167616506
SLC25A15	5.65533014225625
GADD45B	5.12124418695695
TDP1	7.01158557477127
ZNF287	3.43411494806347
DAAM2	4.39767228306924
C11orf57	5.70211718737547
RFK	6.93635110239388
ZFYVE9	4.55391200340427
TCTN3	7.04670188494448
STCH	5.94577146066066
LOC283871	3.67076493637146
NDUFB3	7.43600934454756
DEFB4	3.76039469052048
FPR1	4.83077040401417
FMNL1	4.35363858471021
SEPT7	9.65200366464375
PTCD2	4.60267745982103
GNLY	3.58637997308673
GRAMD1C	3.98075583182313
ZNF165	5.11225145270355
TR2IT1	4.01155895982232
ARMCX3	5.95854492762073
NDE1	6.19139979472138
MAGEF1	6.51310445035896
ITGA10	3.64747291924431
ARHGDIB	8.91497858369493
FSHB	3.63512923187693
ANXA2	11.5183305509633
HLCS	3.75339356281422
MCF2L	5.4051147086786
AK1	8.08785320928291
FH	7.13796752085813
LGALS2	4.55351785858617
SYNPO2L	2.72061908324458
KIAA1045	3.40514263200911
C1orf183	4.53908850732567
MAGEA8	2.91048134042798
DGCR8	4.95291468135151
GSR	6.01936166507148
NEU2	3.41169484469084
HIST1H4B	3.67651754879807
CACNA1C	2.98229383670504
FAM20B	6.38056054478484
HES2	3.14021910527174
PDCD6	8.95217850878942
INTS7	6.03271082286158
AMPH	3.60989867120112
UCKL1	7.15029456962656
ASB4	3.08028844944926
C10orf97	5.09558760848281
ALDH1L1	3.87392110839219
CCL23	3.16266637873131
OBSL1	4.12006159810814
SLC12A7	7.91323174231012
THAP4	5.8380179213196
RBM4B	5.61176102945364
OGFRL1	4.83186040611756
KIAA0831	6.94888299263952
C12orf11	8.25264825438249
PPP1R15A	5.82448848646177
KIAA0240	5.89573261743325
CD1B	3.26891872849726
FCGR2A	6.97517301238911
MDC1	5.87245836584298
MAN1A1	3.80747206205606
KRT9	3.42214871132044
HTR1A	3.2803441635447
OCEL1	5.17615549231215
ATP11B	3.43859466669380
NLGN4X	3.35494343102291
FBXO34	8.33290549787882
ALOX12	3.61978082578086
RB1CC1	7.61167076553723
PCDH12	4.92609462138979
RPE	4.66864622047572
EIF4E	6.96034438692655
CSDC2	3.82930165406429
ABHD5	5.63373371732451
TMBIM1	6.37269199420042
PET112L	4.99808378716346
P2RXL1	3.18912990216503
F2RL2	3.0586307655374
TRMT1	5.18837710552635
IMPG2	3.542667159887
LRRC32	6.23422496526511
BGLAP	4.93873912839701
HTR4	3.45954455991364
MRAS	4.82354314517423
TRAF6	5.58145863161065
AXL	5.33389878078246
ATP2C2	3.5580237099182
LMNB1	6.79012473686647
TELO2	4.34024483800301
PNPLA3	3.44462555688617
CSNK1E	7.43394920363105
SRP14	9.7849737480651
KCNQ4	3.27123218534331
PIK3C2B	6.27102111732037
C15orf15	8.84988915583592
TUBB2B	2.99837376173616
USP15	6.2966739999785
C12orf41	7.13518023223783
CEND1	3.75483674727950
RNF31	5.61221856487855
TCEAL2	3.53728938804544
PTGER2	4.03954695678584
UBN1	6.59714166597606
SLC5A7	3.21254981840958
SLC31A1	6.18604107257603
ADAM29	3.62909065132173
ST7L	4.07266942373245
GFOD1	6.87546046047388
CTNNA1	9.29571219134364
HRBL	4.1570475785932
CBX4	3.78101946045126
NTRK2	3.32536365402445
FOXN3	5.69420578883265
MFGE8	6.24178230315141
PFKFB2	4.06795045360504
TAS2R4	3.59633775851061
SH3TC2	3.22955845730124
IL10	3.61784295384515
PXMP4	6.86784561277407
RNF167	6.06953597609756
PRMT5	8.4415416505917
TSKU	5.35919847397615
ATPIF1	7.32125734423359
ETV3	3.28811779878350
PAK7	3.06182272895663
PDLIM1	8.18185182582365
CEP63	5.40713236828563
WDFY3	4.93646954622678
RNF126	4.6854165291588
DPM1	8.65228240443349
CLIC4	6.41768605021443
ACR	3.61898115168700
KLK7	9.16928355466848
ALOX5AP	9.16777246673783
LRP1	4.87086022674279
TNK1	4.87640340720152
TAS2R9	2.90737756827923
ZNF16	6.0233134182286
POLR1B	5.73001719639367
SLC8A2	3.64726144183497
OLFM4	3.91004602795058
TACC1	5.24460467806575
SAMHD1	7.16097083695186
ATP13A2	5.70685778385175
KRT4	3.81463732207687
PAX6	3.52596089807289
SCG2	4.01462667991226
SLC17A6	3.49094204976253
TUBB4	3.62249537920107
PADI4	3.05134670200418
FMO3	2.92402522828358
NLK	4.76818089143111
POU4F3	3.02555087821778
MDM2	3.47449963721309
CAPNS1	9.65744286636961
SDF4	7.17545757141224
ITGBL1	3.04858315767808
TAP2	4.40497300568066
OR2C1	3.4149987166698
KLHDC3	7.10671835634384
EFHD2	6.5572978656417
GALR3	3.72406934569987
NBEA	2.96031398121360
ABCA6	3.31653289857347
ABBA-1	4.02111807458260
GNAI1	4.22179773019193
CLDN3	8.92278789956967
AKT2	3.40071503999594
EGFR	4.54154001405083
VPS4B	7.5150936704097
RBM16	7.95772015526996
GALNT6	6.85654995929345
ZDHHC3	6.26227338256512
SLC25A4	7.2592396959049
CYB5B	6.45741607563885
NDRG1	8.08929319373713
SESN1	5.29109058310404
GBE1	7.47459308712598
MRPL46	6.51214920915948
CLASP1	6.11483449417265
FARP2	4.42660272901316
ACOT11	3.80557473738126
LDHAL6B	2.71904982636647
MAPKAPK3	6.16932331889818
NCAM2	3.06590715458968
AFAP1	3.96906325038203
PRKD2	6.27894083835591
OR2H2	3.31723635474631
ZFP36L1	8.09253359907375
DZIP1	3.74694171980151
GPR161	3.65911191400656
RNF146	5.13041832389263
NKX3-1	3.93669993566118
CCNB2	8.71132931067504
ZNF10	3.7734746828671
WDR74	6.12177505586124
FAM134A	7.45123249648803
PCNP	8.65732063051134
PURA	5.6001177600325
DNPEP	7.1706063504427
ERBB2	5.21006471342299
CREB1	5.77071479967082
NEO1	7.5878596758785
DDX3Y	3.19286317845277
RPS3A	12.7231883583616
MXRA7	9.34640362625217
LGALS3	10.7303355864225
GLT8D1	7.2196003100473
TMPRSS3	4.96686414060396
UPB1	3.05235079865892
LAT	3.83172716016503
CLDN14	3.66155674718877
DHX38	5.77610426927105
KCNA3	3.12606337107678
BTBD1	8.52349375958539
TARS2	6.06021220704609
SKIV2L2	7.5148725807524
ABCF1	8.2302985780133
CDT1	4.55681088261296
ZHX2	6.56149888905712
FCF1	4.90222457562724
LRRC49	3.78278070338215
GUCY1B2	3.74665065149072
CD28	3.29783006669014
SMARCA4	6.01458922490483
SEPT2	8.9688134563895
SOHLH2	3.3222500104918
MCOLN3	5.70686810965307
LRP8	8.25774505476689
TAGLN3	3.58310171013522
MASP2	3.67468139229239
GPATCH3	4.11174571702201
TTRAP	8.09827614210242
AGL	7.67000071083208
NFE2L3	4.39842274425835
PSD4	3.89869594323154
PALMD	5.66484849532729
CCNB1IP1	8.0858294981513
TMEM43	6.96185476172261
OBFC1	5.11181495185708
STAT5B	4.75302236180989
C14orf79	4.06995629249017
ENPEP	4.47969750957774
SSB	8.42471130727436
SCT	3.00449909484493
TIMM23	7.08769882261306
SKI	3.7299511457675
SLC22A13	3.05024540745602
AKAP3	3.49490525575353
OAS2	6.21860063049316
KIAA0423	6.642011907777
SEC61G	9.3354075294288
CAPN11	2.98811030748133
TMEM50B	7.57636289828178
DEGS1	7.97987922486136
ARHGEF4	3.26661285009778
DBNDD1	4.7135080772733
TBL1XR1	6.53533945843655
FAIM	5.77896763545585
SP140	3.5684328168368
G6PD	5.75063799188323
NUDC	6.74301082787114
GABRP	3.89307271755906
SCARA3	5.53470088655587
TACSTD2	5.59835821785836
EIF3J	6.79459731987612
PPP2R2A	7.77905102330842
CPA3	3.41554166430801
PVALB	3.04738871898479
BCAT2	6.93770875896065
MFN1	6.64271454386584
