Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C08_547282
SERPINF1	7.02158492612493
C20orf27	6.15580059313189
OR7A17	3.197122934615
RPS6KA5	4.42961195472592
LHB	3.65206002980107
TAOK3	5.15441021716886
STK25	6.18541431504181
SLC12A4	3.50828345680689
BRCA1	4.34106256112558
GBL	5.71736861563622
C14orf108	8.19918930861903
CDC25B	7.74250218834985
BMP3	3.31026953387677
MAP1LC3C	3.08128187653759
TMEM180	3.50249204487159
CRYGC	3.58486698986089
SLK	5.85247931378053
POU3F1	3.21749864400884
C20orf32	3.78831657817176
USP52	5.8578492859877
HIGD1B	3.72092473721706
BAZ1B	6.87437796423157
USP6NL	5.79962609233436
SLCO2B1	4.54882755149929
ABCD4	4.59614618299299
DIMT1L	5.57252919400116
SLC25A46	7.16470380266401
LARP7	6.8880743208004
TEK	3.33451580868356
CD160	3.63397888318908
TERF2IP	7.63448626191248
PHF20	5.90307414138521
COL1A1	7.02159678608381
KIAA0090	6.09785821183243
GTPBP1	4.6949477412221
GRK5	3.81248130361037
AP1S2	6.328472646572
RAB33B	3.85614851311952
CA11	4.09802308459932
ALDOC	5.89055773330173
NUDT1	6.02233563868454
ZNF212	5.27589530175489
ACBD3	7.64446683283138
ZNF83	6.55179003733995
PRDM2	4.91088953814301
GDPD5	4.36335410719540
PDCD4	5.64271531495786
CEP350	6.08053780556806
FOXP3	3.19014432635706
SMYD3	6.41350294215352
CST7	5.19024863874482
SELL	4.02417824130651
CIAO1	6.38556398270865
LGI2	3.85219039305882
WDR45	7.44335069329528
ANKRD6	7.33935583121232
LTBP4	4.06864659924042
PSCD3	3.30275827780578
PYY	3.21399206422249
KCNC1	3.34207683884785
SIRT6	3.9041980006573
CCL19	4.36879564229572
ARHGEF9	4.47043856431101
ABR	4.79646001323152
C10orf22	6.56214469836712
STK17A	4.63386395302328
FOXE1	3.11158033577371
GML	3.41320218040105
CNGA3	2.81812964168116
CD38	5.35218584303344
ZDHHC6	7.07394557174416
NEFH	3.35752126553779
PGBD5	3.42520027743396
CTDSP2	7.7511022857417
RMND5B	5.13373848027909
ZNF257	4.30254438170414
DUSP4	4.00856779373715
FLJ22167	5.93546174415154
EXOSC7	6.67715055788893
ROR2	3.31953403730075
FOXM1	5.79463836685273
ZBTB48	4.75143362843383
BUD31	7.49552886899202
MAOA	3.57687849385577
CCDC41	4.67274062253435
TNNT3	3.51446449289929
FBXO11	5.04655102398178
GYPC	5.78810385687673
PLIN	3.3559396684997
RFXAP	3.652915415376
C6orf15	3.7933990069423
RNF4	7.93809523374123
F8A1	8.49851508173864
PPP1R3D	4.31313339220542
GRB2	8.29277321324735
TPM3	3.44510479319852
SYT13	3.8209518675819
EPB42	3.64610149817158
RP5-1077B9.4	4.82467338266249
EIF1	10.1948677455128
CETN3	7.02014830300711
FPGT	4.54787709339162
PRY	3.53575283640739
NTHL1	5.03428665778073
POLR2B	8.75309471166501
RPS28	12.2248316273161
GDF10	3.02573182684514
COQ9	7.79488046076842
P2RX3	2.83076402222101
GCC2	6.10293218201097
RARRES3	7.51776512837914
PLXNA1	6.32460908197738
WBP4	4.71174321247431
KIAA0100	6.51066772050126
PMF1	6.7224912275267
HS2ST1	5.52115434463793
CRELD2	6.39056718332148
C8G	2.91730132404367
CD82	5.55087076166129
PMM1	4.67690562793269
CBLL1	4.62340586934744
LIM2	3.31066145382456
VAX2	4.79538226483119
SETDB1	5.43801678476273
LRAP	5.03841350455223
GCLM	6.32675574792892
CPEB3	3.40755057630317
PPM1A	6.29572059786623
INTS1	4.33691442956824
MMP16	3.17029888149323
CAMTA1	3.39818381367241
SAMSN1	5.83548250939722
DRD3	2.81304887600571
GMPPA	5.39840160617346
C11orf73	6.89140761250632
AIPL1	3.7749913008491
PTP4A2	9.45109776786487
IL24	3.33000048575738
BDKRB1	3.32295783459141
HPCA	3.46204775922015
MLF1	5.72170814284206
SEC14L1	7.03989111830309
CHFR	5.70577274144538
EMILIN1	3.57773468341493
THADA	6.07582887932144
TAF12	5.07470970658558
NDUFS4	7.68014615786098
ID1	4.35528938930544
PIK3CB	4.7222900494293
COL18A1	7.3006705292538
PDZD3	3.43726213096856
TBC1D17	4.29791596493639
COX8A	9.5063992354233
CDCA4	6.5815665505077
C2orf44	4.05429810039352
C9orf16	8.02312336512667
ERBB2IP	7.9194894934139
EMX2	8.25572750911592
FUS	6.56039709552243
NIPSNAP3B	3.91680994703562
TF	3.21042016048905
CXorf56	5.30180595944339
CLCN4	3.66231861144198
PWP2	5.83931519851219
MMP15	4.65248319065924
MTMR14	6.30218707381171
NPR1	7.07802307735905
DNAL4	6.21088964451302
ELAC2	4.29056114201422
ASS1	10.9059965592091
IPP	5.0119555740637
TMEM59	9.2701808146253
POLR2J	8.65037249933044
SEC23IP	5.61595892215788
RGS4	4.12526715124844
UQCRC1	9.50300644727067
SNX6	7.2739901893222
DDX18	7.49635753650592
POLG	4.8818125364188
ADAM23	3.85464423419460
ZNHIT2	4.41517000582601
TFR2	3.41472148954649
NCDN	4.32804101034406
RAG1	3.39390612602783
POMT1	4.696519436462
CYP1A1	3.11085746567313
SNAPC1	6.10472943071728
GNA11	5.43421117802875
CCDC52	2.66922764456654
CAPN1	6.87794207961047
DDHD2	6.14245752085286
UPF3A	6.35553942797793
LAGE3	5.81631788232417
GNRHR	3.06739529756616
UNC13B	5.25907946558551
TTLL4	5.05627073077922
PPBP	2.80671756099965
HTR3A	3.14111566809400
SDC2	4.18816684379170
ANKRD49	7.65536115386393
BTF3	10.5300426397004
COX7A2	10.2487015535518
SARS	8.62287726761009
C13orf18	3.31476687953702
CACNB1	3.86881304290745
QKI	5.87378455838819
SETMAR	5.85010545830292
LAMB4	3.18819643020996
MAN2B1	7.29065478540993
EML3	4.79580434678756
ACADL	3.12581955474454
OFD1	8.08084240723302
CGA	3.46253360015851
EIF3EIP	11.0575950071752
PEX16	5.33618031719365
GNG12	4.92131759505496
HABP4	4.75557873227986
CNTN2	3.57697591852796
ASNSD1	8.6893853999251
FUT4	4.15076962267682
DBH	3.31729198149204
CD53	8.6031141082953
HIST1H2BJ	3.69963344989019
TFAP2B	3.22815724495909
ACF	3.64741110428788
TMEM11	5.96538868684245
CDH8	3.18556660663022
C3orf32	3.44935976065262
AGPS	5.55225291550544
C4orf18	3.24205993229498
PCCB	8.20967913794177
IPO13	5.62376006035635
PECI	6.8117267730118
UNG	8.088791311344
C6orf105	3.91803985074704
GSTP1	8.4647548738698
SUV420H1	7.01537302353496
ARHGAP15	4.32807923405998
LTBR	6.67694650626635
TDRKH	2.93821173939226
PSG4	3.26557985262084
SLC9A3R1	6.79998144546862
NBPF3	8.94586056445327
SLC9A3	3.43168785707844
OSBP	6.39464010233346
PRR5	4.20104313686942
CHMP7	5.65793475826526
ADRA1A	3.07129475348982
ASAH1	6.58738759517461
FKBP4	6.89028942215158
ZNF350	5.07736388055486
DOM3Z	6.44665260017831
GIPR	3.59021947862273
AHI1	5.08228826569764
BST1	5.42585603403633
NCR2	3.67794605131859
NADSYN1	4.31208123716585
UBE2W	6.21889945448627
RGS14	3.88371563573430
KRT15	3.54460533068831
SCN11A	3.66434560795853
GFI1	3.47320383484578
FHL1	6.9210096207025
SMC6	6.01689277052808
GATA1	3.76515769089067
OSGEP	5.24204582670695
ARMC6	5.24090237921777
HK3	4.39005241953513
PSMD5	6.87270155485419
RSU1	7.50770670335633
RPL4	11.9857649084293
MAD2L1	7.22879564922287
RBPMS	4.37959531539414
EIF4A3	9.84903421953382
E4F1	5.33392347788175
DLEC1	3.44236545509829
PRPF3	6.07152079199953
EMR1	3.74032891901461
CHMP2B	7.06771581424382
CAMSAP1	4.8443607807731
RPS21	9.71160060252772
XCR1	3.29944574761608
ARID5A	4.62483973368810
RBM6	6.78322087822985
UBE2N	7.86872856347052
KLF4	4.72790082893778
MGC4172	5.48081152149151
LMO4	7.56077094394324
KLKB1	3.27037931506214
HDAC3	6.60624592524488
HP	5.40107403017743
SCHIP1	4.80006975151782
BTK	4.54245993884357
KRCC1	7.15811886886537
PRND	2.98832184713217
C6orf27	3.40570903424666
PIGL	3.57118462826244
CLCA1	3.68141097232666
C1orf112	4.7604348947888
OLFML2A	6.11165387626338
HUS1	4.97437029897723
SFRS6	6.80673565162397
CXCR7	6.3101373443648
UIMC1	6.15820887775737
FXYD2	3.60509819692717
GOT2	8.53227589458309
ZNF667	4.00332626262185
TFEC	5.49568927373093
ATP7B	5.25523521792833
RAB38	3.92232515894883
POLD2	7.50584449851165
PPM1H	5.9610916003662
DCX	3.26416652460015
NFYC	6.61353600980517
ZNF228	3.93918336032967
KIN	4.97535059384817
PLSCR4	4.25327346202358
HIST1H4I	4.32108072834073
PPARGC1A	3.39559401431423
HIG2	7.16859897927392
KCNK10	4.07391305681786
EXOC1	7.57863090183368
OR6A2	3.68990085167137
ETFA	7.8176657426993
PDAP1	5.27393613914711
C19orf6	3.44866369385483
POLRMT	4.3466727917057
ZNF146	8.23039225752464
MIA2	3.23840998763378
LY6G6E	3.28473417179515
EIF4E2	8.17634955298239
NENF	5.00921714102233
HOXB5	3.82791114624198
ZNF324	4.39649947700573
CUGBP1	5.61009271098633
ENTPD7	4.78825961655534
TTC13	6.21343919078462
GJB5	3.37672303316637
PRSS22	4.281660107468
CYP3A5	3.94426514896651
MBOAT5	4.26502164327516
CUL4B	5.97300169015803
CENPJ	3.91622964254036
KIAA0664	6.7233651405411
PITX1	3.55991839080664
PDGFRB	4.79695067670365
RDX	5.45459248799343
CELSR3	4.0809360678545
JUND	6.56384178770911
ITSN1	4.60088747368311
CHRNB1	3.7787209515833
EHBP1L1	4.02104672025787
C19orf2	7.18740236795681
FETUB	3.10257630774670
CAMK2B	3.33998398176455
DCTN1	6.46956096323717
TNKS2	6.73885712588348
MRTO4	7.80775897556261
C1QBP	6.13218042095246
TTC3	8.16500264892367
NDUFB8	8.30642485368568
CADPS2	3.75023551023749
EDG2	4.78952469018488
MYF5	3.10492662364472
SEMA3G	3.29328163372978
IL23A	3.67921805804322
GJA9	3.59611728519027
R3HDM2	7.23264064565757
C5	3.79677605289993
SLC2A10	5.62733393763358
TRIM45	5.05970934413275
TSP50	4.13994598518686
PAQR3	4.31196320613903
ANKRD26	3.66014957253314
TCP1	8.49499605088904
TMED7	6.53476677461263
CMA1	2.91259015530501
PTCRA	4.28553105016437
HCRTR1	3.35720000967271
FST	4.01841261630896
PAWR	4.36819976797316
LDLR	5.05990057807901
ASTN2	3.65410574313714
SCRN1	7.4361359560111
GPATCH8	6.46955574669432
KIF4A	6.56034543012125
TANC2	3.64005060601522
ZMYM5	3.88124262932908
PGM1	8.5314809355706
ZNF586	4.51298140391404
POLR3G	3.31831758616191
CPD	5.48954555310825
SNCAIP	3.90234465831941
DCT	3.32733595054706
HLA-DOA	3.75113886693274
TANK	5.86947429793644
RCAN1	3.84899010837305
UPK1B	4.65753848880846
DNAJB4	3.88754406785805
UGT1A8	3.15637229407994
LIMD2	3.35311680027564
HIST1H4L	3.75735653684249
PECR	4.48461592223938
HSPA2	6.69193665253435
SERP1	8.75449150554043
TACR2	3.47364543493798
NUP85	8.03144208249419
CD177	3.42034101416514
GPR135	3.31328385495432
PIGG	7.1456700550644
LGR5	4.00452001124589
JAK2	3.7712573238332
DPYSL4	3.33471888041807
TM9SF4	6.5735123251247
PTHR1	3.40419436500707
SIRPG	3.54316484108925
ZNF264	5.66745700602836
BICD1	6.21477207399489
RAB5A	7.45388676263465
FLJ13224	3.27004846582595
METTL5	8.2043554677144
HERC6	5.51015072970396
CASP1	5.75151668206435
USP9Y	2.84639166412095
LRP1B	3.12530389012399
XAF1	7.68882324738214
PLA2G4C	3.90589844204850
APOA2	3.05848824834238
SPAG6	3.12259295142094
KALRN	3.44927813979329
SECTM1	5.13004999324497
THOC7	8.1661811687013
IFNAR1	4.4730229441736
TCTA	6.22388313359348
NY-REN-7	3.23131230975135
TALDO1	9.48756541798421
B2M	11.7965532877784
LPPR4	3.04874710785463
SQLE	6.76019568319969
SEPHS1	7.19567798347157
EIF5A	6.90882293628558
FAM49A	4.36244699188362
YTHDC2	4.22912479631032
EHD2	4.33472392616169
NCF1	4.56273700885651
SPG7	6.12745581734869
ZNF614	3.54710928425222
HOXA5	3.17367515410894
NUP133	7.60782864221647
FGF12	3.46269808989425
SLMO2	6.8365178192325
INPP5B	4.43893433242521
PPID	6.2530445970352
SNTA1	3.89248991775982
IL20RA	3.55385354460979
UBE2J1	6.12808103574224
CACNG2	3.03298854208439
GCM1	3.26257304593906
ELF1	6.61696169029056
TLR5	4.3356880211601
TCFL5	5.99690788029573
C1orf107	5.89547192369556
C19orf22	6.8474508156255
SAFB2	6.11142814917562
MAP3K7IP1	3.8419649788718
NCK2	8.37231417882573
OXA1L	8.5309324285395
KIAA0652	6.04989307474728
KLRG1	3.39777358549073
FRAG1	6.23470226065753
ZSCAN12	3.11505000218504
PSMD12	6.9669582860111
E2F4	5.31554154088915
CLEC4M	3.47555904161331
KIAA0999	5.335921858877
CLDN10	7.51400450332229
MGC13053	4.38380064897281
TAC1	2.67076039889645
GYPA	3.2507019112831
HPCAL4	3.46038027566785
TRAIP	4.27256173107374
MEX3D	4.63006277823914
KIAA0232	7.28924133301935
ERCC8	4.74538833448493
NFAT5	6.43828652564991
GPX4	9.22744187901255
CSPG4LYP1	3.15619528239005
KIAA0368	5.93345474158783
FBXO3	4.54876277276886
DVL1	6.59679247785672
CMKLR1	3.86866837944961
GPR157	3.68819181800295
TYMS	8.31978125555594
OR52A1	3.19511383919145
PEF1	7.18109461412134
ZNF750	3.61611568218797
ALG9	5.9970666074385
MCM5	6.61164769218347
SDK2	3.54453222607384
BAIAP3	3.77883843490105
RABGGTB	6.52307840936703
KCNK7	3.25232746331012
PTP4A3	6.13078043449153
ANKRD40	3.90815519144693
CALCOCO2	6.43598430060245
TMSL8	4.02301673488071
SNCA	4.06864561529422
ZNF551	4.46733215532742
HBQ1	3.27998952957170
ARHGAP26	4.68017910924493
GEMIN6	6.17110271642306
HRAS	6.06357858635713
KLRC4	2.68980116653594
BSDC1	5.89936512908347
DSC1	3.75280161620525
RNF43	5.60076284559411
NDUFAF1	5.59360517488588
MAP2K4	3.73940434393526
FOLR2	4.66987088626728
LYZL6	3.60062527725035
EPB41L3	4.40640991206067
TEKT2	3.98746578732401
CDKN2B	3.33837065249826
WSB1	6.75532974827223
ZNF480	3.54341220126186
MAP3K6	4.315025560946
PROS1	4.85416186751492
PSMB8	8.47534022118151
HN1	9.04781071169064
MAS1	3.23547130225381
APOL1	6.37314898668277
CSHL1	3.14763364461946
ZBTB7C	2.74413456379392
AHCTF1	6.9480785280796
SAE2	8.86139534997994
ITGA2	4.04915856401450
AP2S1	8.8759286371814
P15RS	7.16300927263034
MME	3.34156782109885
VAT1	7.14830061637614
MAST4	6.26980470118896
TUFM	9.0082053038494
KRT33B	3.49452517215698
THEG	3.56256630490166
KCTD2	5.81119533804945
WDR26	8.81437280028712
MFI2	3.29035400822857
KRT34	2.95795602969897
NR4A3	3.31585618009832
SGSM3	4.84591504570478
ARSA	4.06408865719608
TOMM22	6.48799283447202
SOCS3	4.04402617549421
UNKL	3.91064950040561
POP4	7.99400195053367
BHLHB3	8.84305374956065
MALL	4.70829551970797
SOX15	3.20190658491975
CCNA2	6.31307871234204
PARK2	3.29968553353612
GPR124	4.19652753849663
TMEM132A	5.17567806807467
CGRRF1	6.48183379122542
RUVBL2	8.00393612401624
MCAT	5.38685501544912
WNT10B	3.77246912779827
ISCA1	6.71432424098616
RPAP1	4.23264123113846
C12orf48	5.47831896853386
RAI16	5.38886814623855
RPL27	8.99130913144271
EPN1	3.80936022133149
MAGI1	3.33293485436959
GBX2	3.29952959337825
SLC35A1	6.96684055929687
GAL	3.45792038194765
SLC14A2	3.4953324556324
RDH11	7.63984653664048
ZNF518	3.98881217038893
PCYT1B	3.34767407903379
AUH	6.60193850269172
EIF3H	11.2849759917174
KIF1B	7.22217860648903
MBD2	4.65506859179321
AMOTL2	7.0216132204371
C6orf120	5.89919906050577
PIGT	8.11279804620805
PSRC1	7.27048768021208
PLA2G10	3.78366971026923
ALAS1	7.67301527695344
FOXO1	6.59990183525548
C17orf62	7.44731507764373
KIF5C	5.31736554905521
DUSP10	5.1346013230689
CRLF3	7.37582839630439
CLCNKB	3.53531691145557
PSMA5	9.6231886010755
FARS2	5.34688470725748
CCDC28A	6.27549581045878
AMPD3	5.2685972523112
PIAS1	6.57887156489846
ADCYAP1R1	3.48341418512145
TMEM134	6.94252300657043
CDH20	2.96355750228247
FBXO7	7.8099554115052
FLJ14213	3.47844710547386
ZNF3	5.3976944762185
LRRFIP1	7.64781027463235
TMEM49	8.89315661689664
CNOT2	7.8018449982018
CBX2	3.01432122298193
ZC3H14	6.49986303583699
ALDH5A1	6.58698760764015
HNT	3.34913312391608
SERPINA4	3.12349958450080
FLJ20920	6.06416910029297
CRTAP	4.73090221112738
DDX50	8.29154325155945
STYXL1	6.99248226128414
TK2	4.59315914017575
BLVRB	5.85078630832786
STMN1	6.95285391068705
GUCA2A	3.40473866514352
DPP6	3.11937146500909
GALNT10	4.21620558699859
STK39	4.84220348148967
MMP24	4.76909881848567
CKS2	9.62517595546996
RHO	3.83780124217786
BANF1	9.05607272885394
CR1	3.09190746529815
RPS6KA2	5.1508188853716
HMBS	6.40880149391841
C20orf112	3.35512979895998
SLC25A24	7.17300608413034
MRPL22	7.34906237382035
SLC25A15	5.34809663923458
GADD45B	4.66724443094698
TDP1	6.43716470703761
ZNF287	3.27730911218767
DAAM2	5.85766299381369
C11orf57	5.97007349509566
RFK	6.83050186083473
ZFYVE9	4.05464969026482
TCTN3	6.5695412404864
STCH	6.20287620733633
LOC283871	3.64365992358262
NDUFB3	7.65394234579954
DEFB4	4.29344344285952
FPR1	4.28352022487503
FMNL1	4.67613872936993
SEPT7	9.09787444283372
PTCD2	4.54340512093052
GNLY	4.06102255611043
GRAMD1C	3.70013932578498
ZNF165	5.35787009550567
TR2IT1	4.60363992668842
ARMCX3	6.70436636927234
NDE1	5.67839124155058
MAGEF1	7.67710667362912
ITGA10	3.65013624089453
ARHGDIB	8.66598165476651
FSHB	3.67779995341361
ANXA2	11.2568117724103
HLCS	3.94782774857439
MCF2L	3.62943055335305
AK1	5.43598239368526
FH	6.80908039906571
LGALS2	4.58029641172396
SYNPO2L	2.85530022611920
KIAA1045	3.37287820855434
C1orf183	4.63701915528938
MAGEA8	3.09172720584908
DGCR8	5.44260388700843
GSR	5.42427061818315
NEU2	3.29817768522536
HIST1H4B	3.80769098615055
CACNA1C	3.13446408001727
FAM20B	6.24092610113741
HES2	3.15128478389669
PDCD6	8.95349231907037
INTS7	5.6866165757406
AMPH	3.56435710831436
UCKL1	6.60720341848734
ASB4	3.07066932123377
C10orf97	4.83369416191984
ALDH1L1	4.48108594724141
CCL23	3.70111531945089
OBSL1	5.33052030212242
SLC12A7	7.33187928387123
THAP4	6.04980186286885
RBM4B	5.50952929875695
OGFRL1	4.7199920238345
KIAA0831	6.41891740846416
C12orf11	6.99368060795693
PPP1R15A	4.7122938821842
KIAA0240	5.79872046986597
CD1B	3.51142114244608
FCGR2A	5.69005894776650
MDC1	6.07298942494368
MAN1A1	3.51056728279625
KRT9	3.38525431049293
HTR1A	3.37134886565172
OCEL1	4.95489623201759
ATP11B	5.65606910729653
NLGN4X	3.67157237965717
FBXO34	8.16681204618745
ALOX12	4.02464427286757
RB1CC1	7.71227278317568
PCDH12	4.1258351589631
RPE	5.11707851879424
EIF4E	6.37793637213962
CSDC2	4.00942219131113
ABHD5	5.02917683786128
TMBIM1	6.25094010878253
PET112L	5.06320003013376
P2RXL1	3.01703010833158
F2RL2	3.09912480582523
TRMT1	5.78380816855146
IMPG2	4.39779760460929
LRRC32	7.79475128958609
BGLAP	3.29630795239556
HTR4	3.30286019497499
MRAS	5.14423922009461
TRAF6	4.78380507186647
AXL	4.43289382306789
ATP2C2	3.72972725623522
LMNB1	6.06951172018657
TELO2	4.44966088656109
PNPLA3	3.72151186195974
CSNK1E	6.7360039251018
SRP14	10.2290856195644
KCNQ4	3.2422787693691
PIK3C2B	6.48992695069772
C15orf15	8.31416582960527
TUBB2B	2.89131100153038
USP15	5.67712818568798
C12orf41	7.41239424271515
CEND1	4.0759732833825
RNF31	5.52496692331487
TCEAL2	3.3773160602558
PTGER2	3.76206780436635
UBN1	6.78157933428737
SLC5A7	3.12151138482482
SLC31A1	6.14561408645617
ADAM29	3.70073063053611
ST7L	3.90659594777553
GFOD1	6.62782184383431
CTNNA1	9.05894762180477
HRBL	3.76289273895953
CBX4	3.66055078328568
NTRK2	3.45994422347655
FOXN3	5.05570493888109
MFGE8	6.8032559174043
PFKFB2	4.02445321137148
TAS2R4	3.5741404198307
SH3TC2	3.31873311204811
IL10	3.44734951159393
PXMP4	6.28852324492963
RNF167	5.98685117838265
PRMT5	7.84660677007818
TSKU	7.99933212278927
ATPIF1	8.2509516707671
ETV3	3.29960379281344
PAK7	2.96738283186656
PDLIM1	7.13429235114461
CEP63	5.11717556472013
WDFY3	4.805791489999
RNF126	4.79722256863201
DPM1	8.70767160964116
CLIC4	6.31343070364612
ACR	3.58777053598364
KLK7	8.4972443357997
ALOX5AP	8.11604676443968
LRP1	4.92030632812197
TNK1	4.97898576870806
TAS2R9	3.14799425432793
ZNF16	6.49221737838259
POLR1B	6.25171975706371
SLC8A2	3.60547556179295
OLFM4	2.83442928830009
TACC1	4.75952748793838
SAMHD1	6.46898404834935
ATP13A2	5.74432152849464
KRT4	4.08714975839027
PAX6	3.43464451519653
SCG2	3.47954370441884
SLC17A6	3.38917756908345
TUBB4	3.57635597783059
PADI4	3.08368658688541
FMO3	3.1943695702994
NLK	4.29402863901784
POU4F3	2.93671925291621
MDM2	3.47293447294226
CAPNS1	9.97482880953018
SDF4	6.80062228241547
ITGBL1	3.02302875233423
TAP2	4.39993735583414
OR2C1	3.5536676088079
KLHDC3	7.49105940360095
EFHD2	6.22762020295489
GALR3	3.76347802764369
NBEA	3.3010805596189
ABCA6	3.58254377410570
ABBA-1	3.91946176054913
GNAI1	4.72910123892541
CLDN3	8.70985117132372
AKT2	3.26279080050687
EGFR	4.11224079238969
VPS4B	6.79951404458981
RBM16	7.58837060782305
GALNT6	7.446978641198
ZDHHC3	5.74450087273872
SLC25A4	6.29778543675502
CYB5B	5.66731471522184
NDRG1	8.80861230420843
SESN1	4.50562562088646
GBE1	6.85648451579913
MRPL46	5.69573985519022
CLASP1	7.6093046706301
FARP2	4.5707171325735
ACOT11	3.76923050870314
LDHAL6B	3.02167200983836
MAPKAPK3	5.69662502543935
NCAM2	2.95419071816597
AFAP1	4.4308386663469
PRKD2	6.47748271282796
OR2H2	3.21657654564859
ZFP36L1	7.47354288180608
DZIP1	5.09366691815372
GPR161	4.66133394897412
RNF146	5.25011116211424
NKX3-1	3.97545293382436
CCNB2	7.89347818583188
ZNF10	4.35956914997436
WDR74	5.15837146520316
FAM134A	7.98974018196181
PCNP	8.11007368186934
PURA	5.30181265631883
DNPEP	7.50026761431426
ERBB2	5.16654422128927
CREB1	5.89140075167153
NEO1	6.52956757522344
DDX3Y	3.34310884311278
RPS3A	12.5677253038262
MXRA7	9.37690528449695
LGALS3	10.3953531764044
GLT8D1	7.06819243674714
TMPRSS3	7.92573017722373
UPB1	3.21233518300263
LAT	4.08328664824613
CLDN14	3.46894615073116
DHX38	5.50672040336434
KCNA3	3.61600885830396
BTBD1	7.41216549893341
TARS2	5.85380752823359
SKIV2L2	7.37555414368304
ABCF1	8.52911201921605
CDT1	3.48450972079166
ZHX2	7.8085683143347
FCF1	5.16164320417845
LRRC49	4.2075796394706
GUCY1B2	3.94264658196921
CD28	3.29654686008286
SMARCA4	7.23581149025987
SEPT2	9.11404126812967
SOHLH2	3.41747604301727
MCOLN3	3.56751445608361
LRP8	5.14342509990085
TAGLN3	3.74127769662893
MASP2	3.73865254842262
GPATCH3	4.42030734318611
TTRAP	8.79027978129729
AGL	6.85112070186381
NFE2L3	5.0088207987404
PSD4	4.51789941829295
PALMD	3.65714898123544
CCNB1IP1	8.60699984343097
TMEM43	6.70216623713727
OBFC1	6.29063791317494
STAT5B	4.3652472746171
C14orf79	4.75227558914448
ENPEP	3.89528275257713
SSB	8.213694743119
SCT	3.06212718898473
TIMM23	7.0078774456453
SKI	3.54600409864755
SLC22A13	3.01358983866968
AKAP3	3.78327474145067
OAS2	5.26778153481094
KIAA0423	5.37180827737664
SEC61G	9.7875858648857
CAPN11	3.15640130525839
TMEM50B	7.28621607575412
DEGS1	7.14445831586017
ARHGEF4	3.40986583762772
DBNDD1	4.41269026345140
TBL1XR1	5.34629689297983
FAIM	5.60399956891219
SP140	3.72112328889935
G6PD	5.34512487797341
NUDC	7.42619333613872
GABRP	4.09174286042749
SCARA3	5.9124093377311
TACSTD2	5.69825213449211
EIF3J	6.57346528789725
PPP2R2A	7.72238334535131
CPA3	3.49868318843813
PVALB	3.2253398445774
BCAT2	5.65902859460193
MFN1	5.98840185998865
