Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A03_491168
HIGD1B	3.94681339874451
BAZ1B	6.17230022752357
USP6NL	5.95982784473192
SLCO2B1	4.52956590721901
ABCD4	4.62939130804211
DIMT1L	6.14875197057677
SLC25A46	6.67015051883322
LARP7	7.49587490622959
TEK	4.30477116753138
CD160	3.64905033536751
TERF2IP	7.59531713229267
PHF20	6.00421617930514
COL1A1	7.08638781228351
KIAA0090	7.35242173696892
GTPBP1	4.73636456160518
GRK5	3.89876881617732
AP1S2	6.30294830360571
RAB33B	5.33081637692598
CA11	5.08987440886219
ALDOC	3.95669794132149
NUDT1	5.58667443181586
ZNF212	5.6538365375182
ACBD3	6.78904264171063
ZNF83	6.30560617920979
PRDM2	4.77225566792368
GDPD5	4.48334603251162
PDCD4	5.61669667906354
CEP350	5.88961898285406
FOXP3	3.14652237517438
SMYD3	8.16641902520874
CST7	4.06092693420249
SELL	5.07071337232821
CIAO1	6.49980733204847
LGI2	4.07686810303564
WDR45	7.33218491599578
ANKRD6	7.16037479488105
LTBP4	3.6556430668479
PSCD3	3.08580470438246
PYY	3.09720592802267
KCNC1	3.02037910671442
SIRT6	4.36081320097621
CCL19	4.1184283297936
ARHGEF9	4.58439243760433
ABR	4.58042247529111
C10orf22	6.87232656262617
STK17A	4.33188215331608
FOXE1	3.36639212297842
GML	3.50518994711314
CNGA3	2.99891524167514
CD38	4.21652000504047
ZDHHC6	7.67423246900385
NEFH	6.24958136408872
PGBD5	4.81769550305267
CTDSP2	7.64830776554432
RMND5B	6.3950557998721
ZNF257	4.15877377109649
DUSP4	3.50514596049665
FLJ22167	6.40732910325069
EXOSC7	6.87078357911226
ROR2	4.5850750876367
FOXM1	5.68400065351996
ZBTB48	5.48927947042423
BUD31	7.96333242095094
MAOA	5.80964322729916
CCDC41	4.71327333423611
TNNT3	3.89501605868322
FBXO11	6.1688294000199
GYPC	4.85402724025752
PLIN	3.81486806672729
RFXAP	3.30323866152673
C6orf15	3.5363148119723
RNF4	8.9550655040163
F8A1	8.21925036803127
PPP1R3D	4.90375260665447
GRB2	7.00871532839883
TPM3	3.45905195607048
SYT13	4.44759456172182
EPB42	3.57782283240416
RP5-1077B9.4	5.8732931529881
EIF1	11.4450925394680
CETN3	7.23217262404916
FPGT	5.12054164738096
PRY	3.58626428051768
NTHL1	5.90956810365047
POLR2B	9.61518609426433
RPS28	11.7816165514408
GDF10	3.50679968561395
COQ9	7.55796775391333
P2RX3	2.82425927550427
GCC2	7.40227930220505
RARRES3	7.80139862817737
PLXNA1	5.71775182221191
WBP4	4.60451262248691
KIAA0100	7.21035445918085
PMF1	7.85278417528019
HS2ST1	6.30975138710712
CRELD2	6.12030085159494
C8G	2.89961866721753
CD82	5.84501227282905
PMM1	6.77247073869611
CBLL1	5.40185761057437
LIM2	3.30391616836229
VAX2	4.3487137033956
SETDB1	5.67020466638269
LRAP	5.34434128945478
GCLM	7.31161362803525
CPEB3	3.88853452087938
PPM1A	5.38160658181509
INTS1	4.26860267745919
MMP16	3.18105138055171
CAMTA1	3.99117278381363
SAMSN1	5.89703297880764
DRD3	2.83216888269348
GMPPA	5.54125120584976
C11orf73	7.24963228406128
AIPL1	3.48896493464695
PTP4A2	9.74890151920112
IL24	3.08607141759767
BDKRB1	3.38441857480809
HPCA	3.67506091766888
MLF1	8.58817362414924
SEC14L1	6.01183924518657
CHFR	6.04721828946457
EMILIN1	3.42585168123575
THADA	7.11767575512243
TAF12	6.77008252129275
NDUFS4	7.66115538110648
ID1	6.38745638350961
PIK3CB	3.17389927730562
COL18A1	6.86638518442308
PDZD3	3.17366219353947
TBC1D17	3.91137397437888
COX8A	10.1950423291160
CDCA4	7.74960932943056
C2orf44	5.57511056361595
C9orf16	8.16309098979521
ERBB2IP	8.09840289517533
EMX2	6.65042750385893
FUS	6.035615318962
NIPSNAP3B	5.65131364232209
TF	3.2407166653122
CXorf56	5.90977555011505
CLCN4	3.85556485851858
PWP2	4.9257404980718
MMP15	4.72851761048134
MTMR14	6.64859654545208
NPR1	6.04324043634935
DNAL4	6.91835619449725
ELAC2	4.69180548649610
ASS1	10.9308358548835
IPP	6.83941794993104
TMEM59	9.67057121670183
POLR2J	8.17682477722522
SEC23IP	5.33794047119064
RGS4	3.70340947218425
UQCRC1	9.56493095648593
SNX6	8.04102123760347
DDX18	7.5994332251977
POLG	4.72846363575449
ADAM23	3.75864685422248
ZNHIT2	4.23290701492783
TFR2	3.64845688062482
NCDN	4.3503782436706
RAG1	3.61185252563998
POMT1	4.55595972886185
CYP1A1	3.36011111730597
SNAPC1	5.30044654789932
GNA11	5.6153467553225
CCDC52	3.10962408848336
CAPN1	6.00582000460839
DDHD2	7.16625918137497
UPF3A	6.73891102232075
LAGE3	6.34998617250959
GNRHR	3.13062554711184
UNC13B	6.68958524730597
TTLL4	5.01754908637171
PPBP	2.91778652551950
HTR3A	5.23655162227813
SDC2	6.34237163689577
ANKRD49	7.69760414095208
BTF3	10.4325871378362
COX7A2	11.3900890351096
SARS	8.34064024415866
C13orf18	3.67897594957402
CACNB1	4.05724082859467
QKI	6.43170864055142
SETMAR	6.423742228935
LAMB4	3.21435736645585
MAN2B1	6.22237453502988
EML3	5.35894947101859
ACADL	3.34816892287404
OFD1	8.09556282089001
CGA	3.45423866423243
EIF3EIP	11.0033264342084
PEX16	5.54147218949606
GNG12	7.55500026333296
HABP4	5.99163567315126
CNTN2	3.50865413106685
ASNSD1	8.2410626037451
FUT4	4.42542593948915
DBH	3.40902416585567
CD53	7.63378980324546
HIST1H2BJ	5.50574735825183
TFAP2B	3.18209772417801
ACF	3.77208286311987
TMEM11	6.61791019520789
CDH8	3.30882422390455
C3orf32	3.29429513255903
AGPS	5.66888833771276
C4orf18	3.16811598611564
PCCB	7.03698433041944
IPO13	5.0419311444607
PECI	7.30923013932894
UNG	8.73758961862524
C6orf105	4.45163522356682
GSTP1	9.2055744743732
SUV420H1	7.23973777925666
ARHGAP15	4.28458112528537
LTBR	6.9062004820436
TDRKH	3.61869052609812
PSG4	3.42181315818444
SLC9A3R1	6.23910725974965
NBPF3	9.48088102625836
SLC9A3	3.74816499933008
OSBP	7.31000805602243
PRR5	4.44190277972219
CHMP7	5.4956125500391
ADRA1A	3.03047636560804
ASAH1	6.91649836648026
FKBP4	6.71260970061103
ZNF350	4.66925987294515
DOM3Z	5.4231627267477
GIPR	3.78450056024610
AHI1	5.63921571465749
BST1	4.87810902232105
NCR2	3.52281281453209
NADSYN1	5.53975897597964
UBE2W	6.09390349842908
RGS14	4.1475838072608
KRT15	5.10546528833585
SCN11A	3.83188272530218
GFI1	3.98090963640539
FHL1	5.93251881200803
SMC6	7.73291308721078
GATA1	3.54589772726893
OSGEP	5.85961961632127
ARMC6	5.27157373373133
HK3	3.39980739687716
PSMD5	7.28262468175683
RSU1	8.57345396175098
RPL4	11.6045793569504
MAD2L1	9.35210190344865
RBPMS	5.87058004343207
EIF4A3	9.4217684803418
E4F1	5.85385653576363
DLEC1	3.41773433080897
PRPF3	7.32442573387046
EMR1	3.04793815051852
CHMP2B	8.24912416110238
CAMSAP1	4.51615099006474
RPS21	10.0906207877996
XCR1	3.32432862547206
ARID5A	4.17400675260913
RBM6	5.56669247073975
UBE2N	8.40843340752662
KLF4	4.84035074022411
MGC4172	5.76514868471146
LMO4	7.03604915595304
KLKB1	3.11189611950167
HDAC3	6.97121532712549
HP	3.23733120471146
SCHIP1	8.2473098367955
BTK	4.18379270611379
KRCC1	8.96242565434955
PRND	3.17465646466319
C6orf27	3.49548092707988
PIGL	3.60901750145289
CLCA1	3.4932264691567
C1orf112	6.58169686991673
OLFML2A	5.22107625214578
HUS1	4.5494271163439
SFRS6	8.38791700416675
CXCR7	5.35072071280069
UIMC1	6.78958170136955
FXYD2	3.41550955741263
GOT2	8.23699648243195
ZNF667	3.41153387440286
TFEC	4.3965086228345
ATP7B	4.66523256800722
RAB38	6.85841892695217
POLD2	6.79409643286679
PPM1H	4.91034720095217
DCX	3.20766765740523
NFYC	5.99093310605012
ZNF228	3.74828182347009
KIN	7.56412029307942
PLSCR4	7.81261173676192
HIST1H4I	4.26784924320528
PPARGC1A	3.34229092275635
HIG2	9.17995949309813
KCNK10	3.86123129022589
EXOC1	9.02151511981978
OR6A2	3.86375960006056
ETFA	9.4444756759982
PDAP1	4.75424386322715
C19orf6	3.25642682984758
POLRMT	3.72973057490717
ZNF146	8.7534273314479
MIA2	3.43805626528549
LY6G6E	3.44161801186756
EIF4E2	7.71054445119386
NENF	5.04821228884815
HOXB5	4.92800766458857
ZNF324	5.11249105031966
CUGBP1	4.58503220933818
ENTPD7	4.22540722068585
TTC13	6.72180470907537
GJB5	3.15051104340032
PRSS22	4.19172102025896
CYP3A5	3.46456332385965
MBOAT5	4.82434134886707
CUL4B	5.349962288614
CENPJ	3.78033260531359
KIAA0664	5.77087023056472
PITX1	3.31878688859653
PDGFRB	5.15551913550709
RDX	5.73004954661751
CELSR3	4.10333487710686
JUND	6.70748857572231
ITSN1	4.67921075456663
CHRNB1	4.09886001336844
EHBP1L1	3.44348602083618
C19orf2	7.84351147458002
FETUB	3.09493445805710
CAMK2B	3.05062007145601
DCTN1	6.93117628328113
TNKS2	6.31740833521835
MRTO4	7.9606044003108
C1QBP	6.3653241779499
TTC3	7.10429848716043
NDUFB8	8.40526600769759
CADPS2	6.96462721682634
EDG2	5.71819817554376
MYF5	2.9208977128226
SEMA3G	3.50557328883211
IL23A	4.19788947532125
GJA9	3.6350497207149
R3HDM2	7.26076838957887
C5	4.85308116519013
SLC2A10	7.10333551748668
TRIM45	5.30899554413782
TSP50	3.77360999834492
PAQR3	6.05360775459594
ANKRD26	4.18594855035631
TCP1	9.25627939008613
TMED7	6.6734933702142
CMA1	3.05298505008099
PTCRA	3.94677467646076
HCRTR1	3.53731107468404
FST	3.93341980151978
PAWR	4.16268281860523
LDLR	5.96249873206897
ASTN2	5.38614549178459
SCRN1	6.08336862522303
GPATCH8	6.67188795460847
KIF4A	7.71652926358902
TANC2	3.81570684498313
ZMYM5	4.06549551769388
PGM1	8.1313952644586
ZNF586	5.30790243848001
POLR3G	3.24843692662557
CPD	7.05543056573443
SNCAIP	6.85507528843912
DCT	3.49478943484781
HLA-DOA	3.91189471964833
TANK	6.56826058172644
RCAN1	4.00932377080965
UPK1B	3.73869346623562
DNAJB4	5.04117802648238
UGT1A8	3.39514499311259
LIMD2	3.98563454969181
HIST1H4L	3.38880811892639
PECR	5.9569212249054
HSPA2	7.23041468692759
SERP1	10.2114124511643
TACR2	5.32154596762757
NUP85	7.66116190650899
CD177	3.75674087017386
GPR135	2.99494302666775
PIGG	8.04148152668099
LGR5	3.73310068399217
JAK2	3.58546815574508
DPYSL4	3.53651734468281
TM9SF4	5.80020259551479
PTHR1	3.37370884087254
SIRPG	3.13536485164445
ZNF264	4.73404357551769
BICD1	5.11135778132526
RAB5A	7.8157686931471
FLJ13224	3.18004055942370
METTL5	9.1378809293957
HERC6	6.54083419905521
CASP1	6.23840678033629
USP9Y	2.79039105692615
LRP1B	2.96228293030316
XAF1	6.62645667185828
PLA2G4C	3.78358109399085
APOA2	2.9736559434626
SPAG6	3.08402200186671
KALRN	3.29434463883178
SECTM1	6.34987983890777
THOC7	8.7323423864215
IFNAR1	5.2163445966457
TCTA	7.53438113835276
NY-REN-7	3.25073631359448
TALDO1	9.37569876574827
B2M	12.0387010112999
LPPR4	4.00621734326656
SQLE	7.50184775147767
SEPHS1	7.9481854950534
EIF5A	6.8067373230289
FAM49A	5.20910690449057
YTHDC2	4.15402307673625
EHD2	4.21749376281901
NCF1	3.89317735946846
SPG7	6.68704115268763
ZNF614	3.46591883132398
HOXA5	6.02145564624953
NUP133	7.75309195651836
FGF12	4.42933049743262
SLMO2	8.62520394253986
INPP5B	4.48304988802732
PPID	7.38413778015762
SNTA1	5.0533227063015
IL20RA	3.6102748953209
UBE2J1	7.05434513857701
CACNG2	2.96821405558922
GCM1	3.22550651379997
ELF1	6.87940600676989
TLR5	5.4867952581468
TCFL5	7.7736338407236
C1orf107	5.68789548343032
C19orf22	6.34782111753792
SAFB2	5.73120206836943
MAP3K7IP1	4.40959072972317
NCK2	7.92078152654543
OXA1L	7.78346439593179
KIAA0652	6.72551240222355
KLRG1	3.74517565201012
FRAG1	6.25692346426474
ZSCAN12	3.17719732998587
PSMD12	7.4877415509922
E2F4	5.17161815127758
CLEC4M	3.31927823067869
KIAA0999	3.99350526860444
CLDN10	8.47011654126042
MGC13053	3.91508301685207
TAC1	4.35267819922996
GYPA	3.44058457581145
HPCAL4	3.29997850453852
TRAIP	4.73078614736597
MEX3D	4.76021132048293
KIAA0232	7.0258000779489
ERCC8	4.94974016663257
NFAT5	4.30295025531826
GPX4	9.26359229566268
CSPG4LYP1	3.09974572933343
KIAA0368	6.54809741739511
FBXO3	7.46765131811852
DVL1	6.48685085298855
CMKLR1	3.85777517058696
GPR157	3.20033979197113
TYMS	10.0422860948153
OR52A1	3.37608483962298
PEF1	7.87841759089242
ZNF750	2.90732603582274
ALG9	5.58730277594415
MCM5	7.85042236347305
SDK2	3.33350861968042
BAIAP3	3.78649069586861
RABGGTB	6.3417549748669
KCNK7	3.27964727612139
PTP4A3	6.3494294535044
ANKRD40	5.19622974826773
CALCOCO2	8.26742879981852
TMSL8	12.0018129334310
SNCA	6.23737672327727
ZNF551	3.81054927758937
HBQ1	3.34236716043153
ARHGAP26	4.04418664124726
GEMIN6	7.32716309321612
HRAS	5.46754684547715
KLRC4	2.74776551420802
BSDC1	5.90161038731927
DSC1	3.60224917588578
RNF43	5.10808746493924
NDUFAF1	5.26005680925902
MAP2K4	5.07731774994789
FOLR2	5.36005966328022
LYZL6	3.52405682228817
EPB41L3	3.65208793794735
TEKT2	5.00095968789176
CDKN2B	3.05774422204524
WSB1	6.57335248475912
ZNF480	3.37683800252963
MAP3K6	4.73991706300465
PROS1	5.35061200553107
PSMB8	8.27247245884866
HN1	7.98638926853053
MAS1	3.38542074123847
APOL1	5.83184610619874
CSHL1	3.09992932252551
ZBTB7C	3.07994760930932
AHCTF1	5.59866807291951
SAE2	10.3222295145881
ITGA2	3.70960605213488
AP2S1	9.17512798180385
P15RS	7.54860898511386
MME	4.28952559770087
VAT1	7.9417356695662
MAST4	5.60528530898095
TUFM	9.60354383339731
KRT33B	3.30691444521859
THEG	3.94127233989304
KCTD2	5.12848636994656
WDR26	8.46521015483742
MFI2	3.59531348956377
KRT34	3.18565159256345
NR4A3	3.46306431795415
SGSM3	5.37263301688279
ARSA	3.92645788765492
TOMM22	6.46096776257042
SOCS3	3.41652773293605
UNKL	4.26180139407817
POP4	9.15577635566173
BHLHB3	7.75116103999647
MALL	4.02159797207433
SOX15	4.35207158698883
CCNA2	7.5840027476724
PARK2	3.31475166967267
GPR124	4.30736189861717
TMEM132A	6.50019624066129
CGRRF1	6.44054326352006
RUVBL2	7.96993152567604
MCAT	7.27042565641846
WNT10B	3.61972251370268
ISCA1	8.29892691347779
RPAP1	4.19219723010877
C12orf48	6.16399786242828
RAI16	4.92221671100348
RPL27	9.57503183088183
EPN1	3.48617301430224
MAGI1	3.05431267576929
GBX2	3.11656685832354
SLC35A1	8.73297527726374
GAL	4.66887146222541
SLC14A2	3.68560612722429
RDH11	7.61674973006612
ZNF518	4.94549563257589
PCYT1B	3.44661524712208
AUH	7.90330082234254
EIF3H	10.781558924473
KIF1B	7.35768206797554
MBD2	4.57572007739992
AMOTL2	7.41407949588289
C6orf120	7.28446915385545
PIGT	8.39800292564477
PSRC1	7.18270865017037
PLA2G10	4.46171199397337
ALAS1	7.12305968356952
FOXO1	6.86359854998953
C17orf62	7.49158719429252
KIF5C	7.08470459903423
DUSP10	4.41245226291356
CRLF3	7.74902411657935
CLCNKB	3.38952001071707
PSMA5	9.33311029815185
FARS2	6.56161949781
CCDC28A	8.07422853503673
AMPD3	4.17464137966477
PIAS1	7.32410622673503
ADCYAP1R1	3.47211864637743
TMEM134	7.75586158872638
CDH20	2.91661262049744
FBXO7	8.0462102799172
FLJ14213	3.73670529214097
ZNF3	5.47391899815062
LRRFIP1	5.97616701229257
TMEM49	9.29077668144516
CNOT2	7.38190713919936
CBX2	2.86550042036377
ZC3H14	7.0392604554173
ALDH5A1	7.1181109619828
HNT	3.3428905413119
SERPINA4	3.10308254533727
FLJ20920	7.09482157168187
CRTAP	5.03345459348552
DDX50	8.78956707567838
STYXL1	7.20016015958655
TK2	5.09189681496303
BLVRB	8.01891921545651
STMN1	9.2618900381504
GUCA2A	3.01647285729319
DPP6	3.09952615714618
GALNT10	3.88231989566596
STK39	6.48360706170106
MMP24	4.98689925294746
CKS2	11.4227768613154
RHO	3.66156327077613
BANF1	10.8173019337442
CR1	3.07260319080445
RPS6KA2	5.84963455099531
HMBS	6.60223841334532
C20orf112	3.77105960783497
SLC25A24	8.13889016302619
MRPL22	8.21056091769954
SLC25A15	6.21838482393948
GADD45B	4.56863866011269
TDP1	6.76580153760107
ZNF287	3.57661408818866
DAAM2	5.80312867674607
C11orf57	4.83653939232742
RFK	7.858961887854
ZFYVE9	3.75354260813975
TCTN3	7.09777223269086
STCH	6.39058476313863
LOC283871	3.9109709443123
NDUFB3	8.39641271940354
DEFB4	3.73052237847390
FPR1	4.00014600588218
FMNL1	4.43533682093751
SEPT7	9.6249064266925
PTCD2	5.14722946213837
GNLY	3.68824123675924
GRAMD1C	6.67422880462887
ZNF165	6.09336694692003
TR2IT1	5.08404698854101
ARMCX3	7.88919608578791
NDE1	6.33986155327815
MAGEF1	8.05076585854068
ITGA10	3.92413816271563
ARHGDIB	8.15733706575377
FSHB	3.58313982425376
ANXA2	10.9340201487436
HLCS	3.9020303057561
MCF2L	4.27545844128386
AK1	6.17115846862976
FH	6.69143694405735
LGALS2	3.48343558978941
SYNPO2L	2.74484194511576
KIAA1045	3.35642805879420
C1orf183	4.60280815115271
MAGEA8	3.14277456325134
DGCR8	5.84666606443617
GSR	5.36656314494775
NEU2	3.31753696210587
HIST1H4B	3.90110967597233
CACNA1C	3.03250064868878
FAM20B	7.16953328644509
HES2	3.50849395247362
PDCD6	10.6924720525111
INTS7	6.10368000062133
AMPH	3.98984739501488
UCKL1	7.11771110274828
ASB4	3.11727878778047
C10orf97	5.92639400141301
ALDH1L1	3.80981198390726
CCL23	3.23582156759916
OBSL1	5.5413904176749
SLC12A7	8.72358970705077
THAP4	4.88873535363935
RBM4B	6.98506964152562
OGFRL1	5.27099988054283
KIAA0831	5.8505406365462
C12orf11	6.77112299680171
PPP1R15A	4.31987853273052
KIAA0240	5.24724144732334
CD1B	3.28074472143632
FCGR2A	6.02330664918034
MDC1	6.81113123511565
MAN1A1	4.61997958398515
KRT9	3.33749587015296
HTR1A	3.09630368944374
OCEL1	7.01771847002696
ATP11B	5.94202206433882
NLGN4X	4.01595247134068
FBXO34	7.6995654639285
ALOX12	3.29778557666293
RB1CC1	7.56909210750513
PCDH12	4.47122097691954
RPE	5.97615145079348
EIF4E	6.83497788065798
CSDC2	4.66731233276011
ABHD5	5.51480337043997
TMBIM1	6.97915825765225
PET112L	5.42374389567792
P2RXL1	3.34257360593724
F2RL2	3.11565665031316
TRMT1	5.62606458645933
IMPG2	3.4302061039049
LRRC32	5.19774777621631
BGLAP	5.05706924466439
HTR4	3.43043009105499
MRAS	4.94802227809743
TRAF6	5.97024248809588
AXL	5.93634022807967
ATP2C2	4.38684304603566
LMNB1	6.76468291778047
TELO2	5.09885166254291
PNPLA3	4.06011933578741
CSNK1E	6.47489678848107
SRP14	9.61184498558326
KCNQ4	3.31201765122798
PIK3C2B	5.16719071599491
C15orf15	8.20395611981354
TUBB2B	8.08308923506466
USP15	5.90126585615882
C12orf41	8.06350864323176
CEND1	3.63492634792546
RNF31	4.49715453500446
TCEAL2	8.85677875073315
PTGER2	3.62611361689086
UBN1	7.07856927358146
SLC5A7	3.25101598261512
SLC31A1	7.72147806808246
ADAM29	3.83510321085979
ST7L	4.43458928944381
GFOD1	4.13997345560263
CTNNA1	9.13323928147259
HRBL	3.70550172241417
CBX4	3.72539351155519
NTRK2	3.79112084808403
FOXN3	5.57313690914807
MFGE8	5.8461667680653
PFKFB2	3.72550751364906
TAS2R4	3.26698193549046
SH3TC2	3.22150112852891
IL10	3.59918575038785
PXMP4	6.56219594993843
RNF167	6.71015396378334
PRMT5	8.2589103062884
TSKU	6.01369478290949
ATPIF1	8.74357794113947
ETV3	3.07848262576865
PAK7	3.63877152293937
PDLIM1	9.44643288470163
CEP63	4.9482864824259
WDFY3	4.24431897204667
RNF126	3.95396887591808
DPM1	9.75005156010854
CLIC4	7.24429632219787
ACR	3.8262938032065
KLK7	8.272978261766
ALOX5AP	7.92730171684978
LRP1	4.48453209257992
TNK1	5.47376358494361
TAS2R9	3.0096490796633
ZNF16	5.24578247264635
POLR1B	4.93582823371007
SLC8A2	3.77587437170725
OLFM4	3.06671152046467
TACC1	5.23048387870559
SAMHD1	6.51461738889172
ATP13A2	5.55477595666831
KRT4	4.33158848386469
PAX6	8.04382698631287
SCG2	3.55324796428123
SLC17A6	3.61162765745991
TUBB4	3.93611652255425
PADI4	3.05549891567474
FMO3	3.65104260088321
NLK	4.73095340056913
POU4F3	3.25211375550461
MDM2	3.51079603398262
CAPNS1	10.7062612907132
SDF4	8.26951894918207
ITGBL1	3.94376293379464
TAP2	4.04438194502004
OR2C1	3.26745809053538
KLHDC3	7.6555246089622
EFHD2	6.67729123666419
GALR3	3.98307927796929
NBEA	6.26308476720771
ABCA6	3.19480073104895
ABBA-1	4.04832472372959
GNAI1	5.14559480787724
CLDN3	7.91200613984233
AKT2	3.40924304775822
EGFR	4.05586146375334
VPS4B	7.38232942409793
RBM16	8.53165476247138
GALNT6	5.50158332091968
ZDHHC3	5.87267318961136
SLC25A4	7.90942902641053
CYB5B	7.036266193249
NDRG1	7.2217186817059
SESN1	5.87767056929597
GBE1	7.32677179163895
MRPL46	7.79615430373705
CLASP1	6.26705439779142
FARP2	4.3805226296938
ACOT11	3.75295215142946
LDHAL6B	2.91814624682114
MAPKAPK3	5.33847702164254
NCAM2	3.00054662927659
AFAP1	4.48906235371981
PRKD2	6.00688298278163
OR2H2	3.25755185760716
ZFP36L1	6.81608014091796
DZIP1	5.43355908167720
GPR161	4.25879459967936
RNF146	5.22959571437711
NKX3-1	3.82511309570689
CCNB2	8.92455547210203
ZNF10	4.26297469795464
WDR74	5.89844233513533
FAM134A	8.3597624267661
PCNP	8.87865322995964
PURA	5.03552856946616
DNPEP	8.08062254105172
ERBB2	5.79151556283898
CREB1	6.29420929896109
NEO1	6.85113967425183
DDX3Y	3.20704814128975
RPS3A	12.9226387499798
MXRA7	8.99091605885853
LGALS3	10.5606430347842
GLT8D1	7.51580557272635
TMPRSS3	8.15773781011713
UPB1	3.23920444881078
LAT	3.71525936760363
CLDN14	3.55409825911631
DHX38	4.30775419230337
KCNA3	3.20355322626398
BTBD1	8.0900970705255
TARS2	5.92829498982707
SKIV2L2	8.19906316834814
ABCF1	8.410776491218
CDT1	4.33297308518297
ZHX2	6.22754206041487
FCF1	4.8390970798056
LRRC49	6.77944224041446
GUCY1B2	3.59012203025476
CD28	3.30379955729631
SMARCA4	6.4454430561257
SEPT2	9.6180075775587
SOHLH2	4.53346127423698
MCOLN3	6.70156357056661
LRP8	5.31275571279788
TAGLN3	3.88268409141744
MASP2	3.59473007891527
GPATCH3	4.85556096162635
TTRAP	9.8148378569214
AGL	7.85642866327031
NFE2L3	4.07584323879050
PSD4	3.82671576292038
PALMD	5.61946080782901
CCNB1IP1	7.6009787549431
TMEM43	7.84885471114912
OBFC1	6.05603104077517
STAT5B	4.91659476320937
C14orf79	5.29791372661051
ENPEP	3.99054624963806
SSB	8.13794454492972
SCT	2.80920515291157
TIMM23	7.30533592161047
SKI	3.61803951395239
SLC22A13	2.94613641204494
AKAP3	3.72544562494398
OAS2	5.39525915764527
KIAA0423	6.4411827111127
SEC61G	9.12311305989206
CAPN11	2.85670363060412
TMEM50B	7.2443816928491
DEGS1	6.35880155069185
ARHGEF4	3.32462006838989
DBNDD1	4.33725779509364
TBL1XR1	6.52351374028903
FAIM	6.28093922587339
SP140	3.36190964862816
G6PD	5.32858002187943
NUDC	8.00213444480586
GABRP	4.15124297069354
SCARA3	4.49007304066291
TACSTD2	5.3843395203682
EIF3J	5.71414666192747
PPP2R2A	7.84706891463256
CPA3	3.51349750199055
PVALB	2.98513662897227
BCAT2	6.71939916189744
MFN1	6.99947122844133
F10	2.90860600808055
