Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C02_543592
GTPBP1	4.35351838639855
GRK5	3.65193591409380
AP1S2	5.39882887459606
RAB33B	4.98938921566176
CA11	4.88307971426645
ALDOC	6.68535685354635
NUDT1	5.55989902465131
ZNF212	5.76480944475164
ACBD3	6.60344988441627
ZNF83	8.42783340726198
PRDM2	5.00317079679848
GDPD5	4.74492578956337
PDCD4	6.49243010883914
CEP350	5.34246645328458
FOXP3	3.30412442871608
SMYD3	7.50762444671256
CST7	4.0567041889942
SELL	3.73219620764858
CIAO1	6.37244663802461
LGI2	4.03218650732662
WDR45	6.23063588373398
ANKRD6	7.71552835048852
LTBP4	4.55725251746651
PSCD3	3.35750676827701
PYY	3.16437711804677
KCNC1	3.40171011956315
SIRT6	3.89571773512249
CCL19	3.53354052632238
ARHGEF9	4.24299815313508
ABR	4.25395219538086
C10orf22	6.32909569547312
STK17A	5.10923606011599
FOXE1	3.33507108549225
GML	3.38520756422711
CNGA3	3.06429181261439
CD38	3.19828975632712
ZDHHC6	7.65955925148384
NEFH	3.29808970438635
PGBD5	3.28715181744956
CTDSP2	7.15924018838212
RMND5B	4.98744470894239
ZNF257	3.73714386036793
DUSP4	3.39165987336498
FLJ22167	5.48868906206229
EXOSC7	7.09408896441685
ROR2	3.60557412617022
FOXM1	4.83696520230628
ZBTB48	4.73779011850707
BUD31	8.00051190152363
MAOA	4.40285710588601
CCDC41	5.04918831730408
TNNT3	3.57254550020384
FBXO11	5.70946428251909
GYPC	6.70211475598614
PLIN	3.67427827290591
RFXAP	3.52891225847945
C6orf15	3.98457917434235
RNF4	8.4170265686755
F8A1	7.9254044893827
PPP1R3D	4.97271366859755
GRB2	6.5189592452848
TPM3	3.00050708770973
SYT13	3.65297765119556
EPB42	3.41978187128569
RP5-1077B9.4	5.58192449842171
EIF1	10.0677002249623
CETN3	7.71600900107974
FPGT	5.82585939813105
PRY	3.40792161010169
NTHL1	5.96963261550242
POLR2B	8.88775609947376
RPS28	12.0390010154917
GDF10	3.41763879804144
COQ9	6.97663596411432
P2RX3	2.92164220931413
GCC2	6.45293281955556
RARRES3	6.45551159744303
PLXNA1	6.2308280291775
WBP4	4.58685020797058
KIAA0100	6.26065067856482
PMF1	7.13963331627
HS2ST1	6.22903455614122
CRELD2	6.05895505115842
C8G	3.16073546514262
CD82	5.16165673442845
PMM1	4.90143371259005
CBLL1	4.28103788367486
LIM2	3.45289914684043
VAX2	4.17289944960413
SETDB1	5.73835939040166
LRAP	2.91301849013311
GCLM	5.71785555495668
CPEB3	3.35670570247167
PPM1A	5.73821227354712
INTS1	4.1818240800365
MMP16	3.23295018553523
CAMTA1	4.42846969428794
SAMSN1	5.30315015246174
DRD3	2.84500853881655
GMPPA	5.26305782394802
C11orf73	6.40724883032503
AIPL1	4.00148276011631
PTP4A2	8.67974069763791
IL24	3.31440235175093
BDKRB1	3.40897144791466
HPCA	3.61063761812895
MLF1	7.63983715471506
SEC14L1	5.28476791326011
CHFR	5.07414881427418
EMILIN1	4.12644359187947
THADA	6.64753890351319
TAF12	5.80905693903363
NDUFS4	8.65117040737282
ID1	6.25619860859323
PIK3CB	3.92039910860002
COL18A1	7.64321302393794
PDZD3	3.2385091187675
TBC1D17	5.01239624238661
COX8A	9.92930997640452
CDCA4	6.23331496217494
C2orf44	4.13036238894598
C9orf16	7.90458740093683
ERBB2IP	7.80354702074416
EMX2	8.0517287127335
FUS	6.20670095296312
NIPSNAP3B	3.44027559203786
TF	3.33401830535687
CXorf56	5.40893194057817
CLCN4	3.53595793896998
PWP2	5.50385557454513
MMP15	3.52248515227847
MTMR14	5.77296801741557
NPR1	6.35533845945188
DNAL4	6.02249210085934
ELAC2	4.3816497487156
ASS1	11.3494031305601
IPP	5.54095737516988
TMEM59	9.5822280238194
POLR2J	9.04715204286966
SEC23IP	5.709025844397
RGS4	5.84917446878697
UQCRC1	9.12942625664067
SNX6	7.46048651841719
DDX18	7.11767638916819
POLG	4.69063947980171
ADAM23	3.72779303899715
ZNHIT2	4.6532153038857
TFR2	4.4461901617937
NCDN	4.31537362232115
RAG1	3.26709798775768
POMT1	4.23958425390722
CYP1A1	3.24150491151857
SNAPC1	6.02741401859073
GNA11	4.96803093381058
CCDC52	3.17438033850042
CAPN1	6.86307160916656
DDHD2	6.88375851142239
UPF3A	6.19772168407019
LAGE3	6.69253015753403
GNRHR	3.14815753135827
UNC13B	4.62838657593522
TTLL4	4.80454198502062
PPBP	2.93487747016717
HTR3A	3.09538044193480
SDC2	4.82508144938725
ANKRD49	7.92815698324158
BTF3	10.5181340953404
COX7A2	10.5293073432135
SARS	9.49557241789775
C13orf18	4.39128437089343
CACNB1	3.86612583189478
QKI	5.79486826782036
SETMAR	5.56790549214252
LAMB4	3.30826652867857
MAN2B1	6.42930559271392
EML3	5.17292309599462
ACADL	3.33557653972306
OFD1	7.02137769996665
CGA	3.59282369689115
EIF3EIP	10.8841207601206
PEX16	5.41913813878416
GNG12	8.2341898745336
HABP4	4.81731618335335
CNTN2	3.35625314405256
ASNSD1	7.39645100314525
FUT4	4.22870480138239
DBH	3.64083692472272
CD53	7.450165267017
HIST1H2BJ	3.11432219596474
TFAP2B	3.27578947290444
ACF	3.90514577443115
TMEM11	5.91053449866582
CDH8	3.40024219855959
C3orf32	4.08930774313527
AGPS	4.56787207836567
C4orf18	3.37239774778045
PCCB	7.72392711604587
IPO13	4.28254239281034
PECI	7.5526024976993
UNG	8.20918768839852
C6orf105	4.39174075618013
GSTP1	9.08887944444017
SUV420H1	8.08018091860602
ARHGAP15	3.7686592595202
LTBR	6.385227711395
TDRKH	3.72952438791616
PSG4	3.14465186426689
SLC9A3R1	6.84786844890517
NBPF3	8.916594580991
SLC9A3	3.50409521485228
OSBP	6.42251010742558
PRR5	4.42834854273627
CHMP7	5.03859987975688
ADRA1A	3.11970960816282
ASAH1	7.15697647030319
FKBP4	6.00635210527669
ZNF350	4.90331433931087
DOM3Z	5.90543484230227
GIPR	3.67050271171974
AHI1	4.65115617070641
BST1	4.32674601191533
NCR2	3.54847281997528
NADSYN1	5.05012182671356
UBE2W	6.3559298586928
RGS14	4.00193247807902
KRT15	4.04794746675368
SCN11A	3.89107807015770
GFI1	3.61684393845492
FHL1	6.63663147909175
SMC6	6.22589376518924
GATA1	3.68730839900146
OSGEP	5.60130765975664
ARMC6	5.59312254393415
HK3	3.31071206558797
PSMD5	4.36153087265343
RSU1	7.13542278501043
RPL4	12.3146612368046
MAD2L1	8.4289111468211
RBPMS	4.71936730316103
EIF4A3	9.05126437888666
E4F1	5.11701508655666
DLEC1	3.38837958008712
PRPF3	5.33568256994541
EMR1	3.43796587741361
CHMP2B	7.01665800819257
CAMSAP1	4.08285769472718
RPS21	10.9609483025221
XCR1	3.34114877463545
ARID5A	4.44082684985475
RBM6	5.720342175178
UBE2N	7.97570744023593
KLF4	3.98884700759559
MGC4172	5.2357191843987
LMO4	6.26814860763801
KLKB1	3.47762784511584
HDAC3	7.12451450797799
HP	7.57886914695249
SCHIP1	5.41129012214869
BTK	3.82391393345981
KRCC1	9.10378115290726
PRND	3.02613013796824
C6orf27	3.38087386760262
PIGL	3.90703927268172
CLCA1	4.19491417299088
C1orf112	5.15358295503508
OLFML2A	5.03541009847929
HUS1	4.52959009309454
SFRS6	8.5278659233932
CXCR7	4.67168985113224
UIMC1	5.35066015603946
FXYD2	3.65884843397455
GOT2	7.56878163142463
ZNF667	5.26743265765426
TFEC	3.66422341295008
ATP7B	4.50170382078146
RAB38	6.85496879683244
POLD2	7.20930030224666
PPM1H	5.07826158512763
DCX	3.26388967996396
NFYC	5.61253884334938
ZNF228	3.96308083865758
KIN	6.08833438834908
PLSCR4	6.43407510494229
HIST1H4I	4.20418827755949
PPARGC1A	3.27571830041229
HIG2	8.65856126327498
KCNK10	3.84740875889283
EXOC1	8.169080740047
OR6A2	3.69291331539268
ETFA	9.06133822827114
PDAP1	5.18088177109054
C19orf6	3.34437529080672
POLRMT	4.14497355770512
ZNF146	8.13138631479058
MIA2	3.21170504510965
LY6G6E	3.420271358065
EIF4E2	8.36724929679299
NENF	5.41181688569336
HOXB5	4.1595795862191
ZNF324	4.8474798722883
CUGBP1	4.11929309186994
ENTPD7	4.18971192233833
TTC13	5.07366435058036
GJB5	3.26338970689961
PRSS22	3.90385776365552
CYP3A5	3.15548254043828
MBOAT5	4.58090270416635
CUL4B	5.49939946127888
CENPJ	3.48155014641332
KIAA0664	6.02500383946628
PITX1	4.25299855990567
PDGFRB	5.10051412933734
RDX	7.51533060913415
CELSR3	4.2994683864521
JUND	7.27180623105522
ITSN1	5.08575122617545
CHRNB1	4.31388098334638
EHBP1L1	3.746682425887
C19orf2	8.31690696733557
FETUB	3.0194862121401
CAMK2B	3.10967796420383
DCTN1	5.49118886109941
TNKS2	6.74402479673174
MRTO4	7.74097498713167
C1QBP	6.36948392842697
TTC3	7.75012866046073
NDUFB8	8.66723793299827
CADPS2	5.27434431010754
EDG2	4.09455486065148
MYF5	3.04704550930273
SEMA3G	3.71904251281683
IL23A	3.60397795669759
GJA9	3.88546188193658
R3HDM2	7.01190082219762
C5	3.77299650005474
SLC2A10	6.81384468734315
TRIM45	5.25478412770582
TSP50	3.82183829482712
PAQR3	5.83080501991547
ANKRD26	3.21277050630804
TCP1	8.94586851031581
TMED7	7.04576849185937
CMA1	2.76921648250101
PTCRA	4.23475049306039
HCRTR1	3.50503689698492
FST	5.51033825385023
PAWR	4.77595201268353
LDLR	3.85627496266665
ASTN2	4.24520581153016
SCRN1	6.42737845233834
GPATCH8	5.74055611024547
KIF4A	4.64914136135742
TANC2	3.3391747556538
ZMYM5	3.76277709203397
PGM1	9.1050833352162
ZNF586	5.05644207893147
POLR3G	3.95782012327827
CPD	4.93439717376087
SNCAIP	3.78728813455867
DCT	3.40041746373644
HLA-DOA	3.90800195501796
TANK	6.33535395993718
RCAN1	4.30920112932794
UPK1B	3.17760004729056
DNAJB4	5.20432770354815
UGT1A8	3.2467950974211
LIMD2	3.37150414616638
HIST1H4L	3.35437207537865
PECR	4.31024914446926
HSPA2	5.63596250654337
SERP1	9.50974456519987
TACR2	3.62035218182947
NUP85	6.09860513082096
CD177	3.39969450426978
GPR135	3.111834528001
PIGG	7.77106686394689
LGR5	3.35124538667711
JAK2	3.76880582770207
DPYSL4	3.24595085773001
TM9SF4	6.23069597773655
PTHR1	3.42462981748847
SIRPG	2.84802256996004
ZNF264	5.32870601332525
BICD1	6.25613783949801
RAB5A	7.42943330466956
FLJ13224	3.12110914625158
METTL5	9.77981602219844
HERC6	4.41932642746932
CASP1	5.20081137022888
USP9Y	2.74666776875244
LRP1B	2.90689619076658
XAF1	4.41255976856143
PLA2G4C	3.28892097559236
APOA2	3.11904686168350
SPAG6	2.94789764671090
KALRN	3.22128590297159
SECTM1	4.74925280754995
THOC7	9.05441585859336
IFNAR1	4.14020724513055
TCTA	6.63223610431689
NY-REN-7	3.86304210840481
TALDO1	8.69019368356194
B2M	11.3651594182238
LPPR4	3.44389546742649
SQLE	6.37193812506251
SEPHS1	6.74623198409214
EIF5A	6.22689766377331
FAM49A	4.04513439288784
YTHDC2	4.10652907576651
EHD2	4.96161298897967
NCF1	3.71102655469898
SPG7	6.63602702733563
ZNF614	3.85465241334715
HOXA5	4.63921980032145
NUP133	7.5881269481178
FGF12	3.91494091293674
SLMO2	8.74185824369954
INPP5B	4.59185638090867
PPID	6.97667800062582
SNTA1	4.24563597178903
IL20RA	3.45889793594765
UBE2J1	5.40538028313334
CACNG2	3.00128121762144
GCM1	3.30656058215603
ELF1	6.6182297729723
TLR5	4.41216524044535
TCFL5	7.07532767694191
C1orf107	5.87832216436284
C19orf22	6.7108965875538
SAFB2	5.90708522097879
MAP3K7IP1	3.76631689350223
NCK2	7.88322452502067
OXA1L	7.72697978576605
KIAA0652	5.65940409292471
KLRG1	3.92042055358144
FRAG1	6.5174694783562
ZSCAN12	2.97241384428353
PSMD12	6.47657960021755
E2F4	5.14325599170362
CLEC4M	3.54379484148436
KIAA0999	5.46875403798234
CLDN10	3.75210701166046
MGC13053	4.28685735759844
TAC1	2.74459079311507
GYPA	3.36887395489283
HPCAL4	3.21597802046667
TRAIP	4.53711078677216
MEX3D	4.82330892422047
KIAA0232	6.61809038660722
ERCC8	5.7846820670868
NFAT5	4.44882070042234
GPX4	9.4273317723439
CSPG4LYP1	2.98531932989330
KIAA0368	5.18932720299491
FBXO3	5.25830622993198
DVL1	6.28548801360488
CMKLR1	3.55303135604020
GPR157	3.58407319103235
TYMS	8.29394391181089
OR52A1	3.55413820139239
PEF1	7.07731416376118
ZNF750	3.19854186136218
ALG9	5.85021688864583
MCM5	5.63850706342233
SDK2	3.27855792783787
BAIAP3	3.99847387896842
RABGGTB	7.34358275617175
KCNK7	3.53725170229145
PTP4A3	6.17311011766009
ANKRD40	3.79217913978995
CALCOCO2	6.47370971271348
TMSL8	4.62453868458857
SNCA	4.83511333320859
ZNF551	4.45136746408929
HBQ1	3.44452673329389
ARHGAP26	3.99912133108975
GEMIN6	6.91522118535065
HRAS	4.69108577747551
KLRC4	2.73755774647854
BSDC1	5.64543734325821
DSC1	3.58355109419047
RNF43	5.19464385093839
NDUFAF1	6.37956768637246
MAP2K4	5.2804312508082
FOLR2	5.16183369226545
LYZL6	3.7155805072521
EPB41L3	3.90215785870137
TEKT2	3.85453523780522
CDKN2B	3.40357367206518
WSB1	6.64208839127729
ZNF480	3.54922826850098
MAP3K6	4.60776442789221
PROS1	7.30551377962946
PSMB8	7.87660996349337
HN1	6.96084413319484
MAS1	3.26601027469695
APOL1	4.25040700067235
CSHL1	3.50604893195473
ZBTB7C	3.23533178591071
AHCTF1	5.41294992608896
SAE2	9.31489339174
ITGA2	4.07579705953415
AP2S1	9.1546779864733
P15RS	7.4083128942154
MME	3.61168809844806
VAT1	7.17029460213895
MAST4	5.85991150693598
TUFM	9.46793783282168
KRT33B	3.43851865283994
THEG	3.82719643906329
KCTD2	4.77746392300243
WDR26	8.18839551894971
MFI2	3.14685732160171
KRT34	2.91377719565338
NR4A3	3.61509739181469
SGSM3	4.51969383542194
ARSA	3.91149942388743
TOMM22	6.6533376693626
SOCS3	3.84095210281043
UNKL	3.98482842620038
POP4	8.26944090322262
BHLHB3	8.71055779842427
MALL	4.07740283776315
SOX15	3.68771259242178
CCNA2	5.91860223212548
PARK2	3.28502059621845
GPR124	4.21529243888264
TMEM132A	4.56780872928933
CGRRF1	6.4115941272323
RUVBL2	8.50376557787346
MCAT	5.18367505494442
WNT10B	3.75572510748356
ISCA1	6.51109558886308
RPAP1	4.65386419270443
C12orf48	6.08707269138207
RAI16	5.16624983233793
RPL27	9.18765894964814
EPN1	3.76711797916192
MAGI1	3.71082713385884
GBX2	3.2832035409143
SLC35A1	7.3879854800119
GAL	3.78830731708304
SLC14A2	3.76413194060493
RDH11	7.64289078275149
ZNF518	4.30012294235329
PCYT1B	3.25202436426915
AUH	7.00484177700081
EIF3H	11.5959080432792
KIF1B	6.91722719558205
MBD2	4.47674385580110
AMOTL2	7.80426841608205
C6orf120	6.66291942754806
PIGT	8.31113436193282
PSRC1	6.57699182867789
PLA2G10	3.80734912377372
ALAS1	7.24556170032529
FOXO1	6.09686890098468
C17orf62	6.88286111854113
KIF5C	4.97759629320836
DUSP10	4.10276658807563
CRLF3	6.38218942395803
CLCNKB	3.86351367012394
PSMA5	9.6966885873386
FARS2	5.79108148993706
CCDC28A	6.39299824788893
AMPD3	4.53540733458896
PIAS1	7.29650275056288
ADCYAP1R1	3.45648664840561
TMEM134	6.58864682011241
CDH20	3.19771253671185
FBXO7	7.60343052790225
FLJ14213	5.43465953012783
ZNF3	5.71263814081808
LRRFIP1	7.26831683004189
TMEM49	8.88584827438177
CNOT2	7.15494570608804
CBX2	2.80322822306545
ZC3H14	6.53655765810567
ALDH5A1	5.11444452865898
HNT	3.51338677878141
SERPINA4	3.30297841544827
FLJ20920	5.63560222163716
CRTAP	5.58926184580592
DDX50	8.36889513052823
STYXL1	7.92716216810419
TK2	4.7828519760424
BLVRB	6.59779842457438
STMN1	7.30526312988525
GUCA2A	3.43572099505066
DPP6	3.32672407136214
GALNT10	4.46482615339221
STK39	3.61026655838304
MMP24	4.87404113033445
CKS2	9.63582172388906
RHO	3.73248792932257
BANF1	9.91636751902716
CR1	2.92504829449067
RPS6KA2	5.2720607669589
HMBS	7.19720109211907
C20orf112	3.51679097218972
SLC25A24	7.4264376548983
MRPL22	8.18063930720038
SLC25A15	5.27475350289555
GADD45B	5.61562716760642
TDP1	6.1136350336437
ZNF287	3.77415696606667
DAAM2	4.72761087853898
C11orf57	6.44026380422583
RFK	5.80564410569779
ZFYVE9	4.07548633098109
TCTN3	7.19677109841202
STCH	5.93357000179159
LOC283871	3.76347245555039
NDUFB3	8.24731345902884
DEFB4	3.861043729937
FPR1	4.50432572193797
FMNL1	3.92626956895406
SEPT7	9.43198517250237
PTCD2	4.87836407796885
GNLY	3.47772467419882
GRAMD1C	5.04486417038053
ZNF165	4.67627057412078
TR2IT1	4.56948352748364
ARMCX3	7.08691012478009
NDE1	5.81788614990041
MAGEF1	6.50654802508854
ITGA10	3.52197597287458
ARHGDIB	7.47379380204954
FSHB	3.79663388322011
ANXA2	11.3940597829212
HLCS	3.94821410737441
MCF2L	3.79024547206671
AK1	5.29661547221123
FH	6.53451816501245
LGALS2	3.88454831461185
SYNPO2L	2.96954593401877
KIAA1045	3.47339151591720
C1orf183	5.00125664572424
MAGEA8	2.93855931552225
DGCR8	4.29641634800775
GSR	4.90844723040603
NEU2	3.37152687846937
HIST1H4B	3.63505935530908
CACNA1C	3.24138227199639
FAM20B	6.6703900063826
HES2	3.13627116400061
PDCD6	9.7952347051778
INTS7	5.99974303503637
AMPH	3.63002277221750
UCKL1	6.96185917648002
ASB4	3.07229471790339
C10orf97	5.70876459058658
ALDH1L1	3.80352327348459
CCL23	3.1647883388653
OBSL1	5.27031144011201
SLC12A7	7.18295743251775
THAP4	5.53566670599052
RBM4B	5.61096984626441
OGFRL1	3.86890467442948
KIAA0831	6.37910187924239
C12orf11	8.08180051544616
PPP1R15A	5.00745780842689
KIAA0240	4.76315491198626
CD1B	3.31185472544725
FCGR2A	5.8281321250233
MDC1	4.94766957370716
MAN1A1	3.73705502237291
KRT9	3.22067870239763
HTR1A	3.25381387797465
OCEL1	7.0749118618209
ATP11B	4.74268093663564
NLGN4X	3.70236453339878
FBXO34	7.36027926805529
ALOX12	3.79327079468381
RB1CC1	6.75011291350878
PCDH12	4.46754348730246
RPE	5.44677954286396
EIF4E	7.24454820915712
CSDC2	4.39360570177709
ABHD5	4.27611730403763
TMBIM1	5.93929843284649
PET112L	4.82945728738515
P2RXL1	3.12651527583007
F2RL2	3.26296996822825
TRMT1	7.44502040457387
IMPG2	3.87957493015627
LRRC32	5.98868035334453
BGLAP	4.28540193663428
HTR4	3.44127783750539
MRAS	5.08217032389128
TRAF6	5.41806272472634
AXL	4.77320250438109
ATP2C2	3.3682296141694
LMNB1	6.28262397482711
TELO2	4.58351769651263
PNPLA3	3.9447904194815
CSNK1E	6.00629405812696
SRP14	10.2465866568902
KCNQ4	3.2980070338757
PIK3C2B	5.60902674768015
C15orf15	9.03275167716634
TUBB2B	3.15910342113149
USP15	5.88049977857966
C12orf41	7.56722523008146
CEND1	3.84045937280884
RNF31	4.24492878717135
TCEAL2	4.62960153038059
PTGER2	3.82501446562352
UBN1	6.29237556028699
SLC5A7	2.97041909754685
SLC31A1	5.37285722411556
ADAM29	3.60631348334781
ST7L	4.21318478003568
GFOD1	6.94943232307149
CTNNA1	8.65153624150684
HRBL	3.62609400491821
CBX4	3.56167379758967
NTRK2	3.53653643441464
FOXN3	5.09572956558311
MFGE8	6.08651577608889
PFKFB2	3.48401056761312
TAS2R4	3.72604224629565
SH3TC2	3.29158624837875
IL10	3.77107855427266
PXMP4	6.27110107312158
RNF167	6.42894206260271
PRMT5	7.25345670100541
TSKU	6.67805236345159
ATPIF1	8.03953256613502
ETV3	3.33505254335077
PAK7	3.27478747859294
PDLIM1	10.2455795432329
CEP63	5.87700538242313
WDFY3	4.69435480502335
RNF126	4.58869736752736
DPM1	9.52462863172546
CLIC4	6.50665201135874
ACR	3.63298943029756
KLK7	9.05346838627457
ALOX5AP	8.39414694386694
LRP1	5.41253017946459
TNK1	4.66107957551773
TAS2R9	3.16621933259918
ZNF16	5.77587738501842
POLR1B	5.20923231845197
SLC8A2	3.8970322399838
OLFM4	2.79382365348329
TACC1	4.83765555238096
SAMHD1	5.22369050274506
ATP13A2	4.97623476405422
KRT4	3.68673090542986
PAX6	7.0948397693695
SCG2	3.70663607739141
SLC17A6	3.33995218668579
TUBB4	4.06462650429022
PADI4	3.01192760140731
FMO3	3.08966480403985
NLK	4.30936088529989
POU4F3	3.59672026462252
MDM2	3.44704033339458
CAPNS1	9.35830202311829
SDF4	6.5619872048727
ITGBL1	3.35051381127887
TAP2	3.91907680970442
OR2C1	3.53377742488904
KLHDC3	6.28641548459531
EFHD2	5.79779231640256
GALR3	3.80233984966492
NBEA	3.09443501790235
ABCA6	3.16421336429378
ABBA-1	3.69932028544867
GNAI1	6.94476325808755
CLDN3	7.9367658828056
AKT2	3.4511402886211
EGFR	3.84515415814299
VPS4B	7.42541723127916
RBM16	7.95604463839906
GALNT6	5.42824821439403
ZDHHC3	5.99404426120804
SLC25A4	6.64944082923349
CYB5B	5.30954130083447
NDRG1	7.62467097992578
SESN1	5.39579219820285
GBE1	7.69930217342018
MRPL46	6.44241127150677
CLASP1	5.49047180443049
FARP2	4.46743813614974
ACOT11	3.70208938472256
LDHAL6B	3.07903353251357
MAPKAPK3	6.06688081215997
NCAM2	3.34703628824565
AFAP1	4.43508331936873
PRKD2	6.04964102350381
OR2H2	3.35513047123941
ZFP36L1	8.09269521071698
DZIP1	4.60441658730763
GPR161	4.05436286031176
RNF146	5.38481799700248
NKX3-1	3.84038503096857
CCNB2	8.55585677983366
ZNF10	4.52542247553841
WDR74	5.76604700184288
FAM134A	7.65856660194675
PCNP	8.96780452694023
PURA	5.17307640673672
DNPEP	6.74323626154256
ERBB2	5.19330862787067
CREB1	5.8204347281692
NEO1	5.22348429443629
DDX3Y	3.22572052238483
RPS3A	13.0327740372630
MXRA7	8.99296054420404
LGALS3	10.3776972010924
GLT8D1	7.41175690072798
TMPRSS3	7.56038228418576
UPB1	3.19147615438829
LAT	3.91190779071546
CLDN14	3.61657531615735
DHX38	4.22863258867877
KCNA3	3.21571191309483
BTBD1	7.89637416711762
TARS2	5.85657664874878
SKIV2L2	7.51171562189349
ABCF1	7.71507886537859
CDT1	3.62722515758641
ZHX2	7.58990528971047
FCF1	5.35008683136307
LRRC49	5.09674571210514
GUCY1B2	3.46488260128438
CD28	3.27729534706506
SMARCA4	5.68186066957983
SEPT2	9.73857699686692
SOHLH2	2.93655257692482
MCOLN3	3.6121646719093
LRP8	6.64018016239506
TAGLN3	3.92269999027209
MASP2	3.5938303626149
GPATCH3	4.47334890268769
TTRAP	8.24312879276277
AGL	7.82061303610896
NFE2L3	4.44468595978954
PSD4	4.00780235443335
PALMD	6.6359092719505
CCNB1IP1	8.55712838707766
TMEM43	6.6337914658383
OBFC1	6.7153776298859
STAT5B	4.31509564995271
C14orf79	4.82442895338773
ENPEP	4.08164174170022
SSB	8.80108152684537
SCT	2.97698812406010
TIMM23	6.71586461329586
SKI	3.50862693218191
SLC22A13	3.34280741523461
AKAP3	3.51909198396249
OAS2	4.13079347191989
KIAA0423	5.38502188100326
SEC61G	9.24774777132535
CAPN11	3.26148134077898
TMEM50B	8.21675281379284
DEGS1	8.16550554658134
ARHGEF4	3.33398214885335
DBNDD1	4.59643103429261
TBL1XR1	4.85602822850917
FAIM	6.15059455609461
SP140	3.38326197180292
G6PD	4.73155282431541
NUDC	7.15199635170938
GABRP	3.30321454857158
SCARA3	6.3707995330599
TACSTD2	5.54536386717091
EIF3J	7.05017016399027
PPP2R2A	8.00115715103734
CPA3	3.59974738893602
PVALB	3.69760445908314
BCAT2	6.89967075226249
MFN1	5.79973072165641
F10	3.13211670766849
