Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C02
SIRT6	4.34953919475867
CCL19	4.13156859444668
ARHGEF9	4.63921759185588
ABR	4.58279997609430
C10orf22	6.43235647574399
STK17A	4.77693316307112
FOXE1	3.26097062912603
GML	2.96596927660246
CNGA3	3.09806325542073
CD38	4.02142057094338
ZDHHC6	7.10810102819508
NEFH	3.24656012857059
PGBD5	3.77082830014417
CTDSP2	7.69642944096212
RMND5B	5.64717853335362
ZNF257	4.00916108887135
DUSP4	3.69610411559288
FLJ22167	5.4837797430861
EXOSC7	6.63483907247147
ROR2	4.42675818852504
FOXM1	5.09988230306816
ZBTB48	4.61637687366403
BUD31	7.43873094861799
MAOA	5.36215292293325
CCDC41	5.79405913952933
TNNT3	3.56873757040581
FBXO11	6.08798233764518
GYPC	6.28422371822874
PLIN	5.8293740527473
RFXAP	3.35355419119819
C6orf15	3.7382306253122
RNF4	8.73275910096764
F8A1	7.32305352303268
PPP1R3D	4.39255156225209
GRB2	7.51755826382223
TPM3	3.02769765189109
SYT13	4.32390138076796
EPB42	3.16683502655705
RP5-1077B9.4	5.53693204484937
EIF1	10.5291345441986
CETN3	6.38863879429637
FPGT	5.26678010808271
PRY	3.27402802323994
NTHL1	4.33090703340953
POLR2B	8.62862942621774
RPS28	11.9669224762858
GDF10	2.99710848367544
COQ9	6.96098956174516
P2RX3	2.97724244717458
GCC2	7.4733987005819
RARRES3	5.73426493536839
PLXNA1	6.52884181119319
WBP4	4.59792217270162
KIAA0100	6.45882073202279
PMF1	6.63611666549957
HS2ST1	6.47527985108327
CRELD2	6.54851715148747
C8G	3.00267992277686
CD82	5.25704306283602
PMM1	5.9623832004963
CBLL1	4.30294969768637
LIM2	3.46561834020257
VAX2	3.92169877098387
SETDB1	5.76964770063478
LRAP	5.21321934692853
GCLM	5.73917006811122
CPEB3	3.47924961586993
PPM1A	5.88484554357697
INTS1	4.18716839937763
MMP16	3.33152944211867
CAMTA1	5.13744351619161
SAMSN1	5.32876133652709
DRD3	2.85104433309516
GMPPA	5.24049642653921
C11orf73	5.06898634853675
AIPL1	3.69871314377237
PTP4A2	9.47811809900168
IL24	3.42021429410421
BDKRB1	3.33945669077449
HPCA	3.25946700561042
MLF1	6.20760480927594
SEC14L1	6.5264443155773
CHFR	6.09025879377292
EMILIN1	4.06705074068228
THADA	6.5192741497156
TAF12	4.8194636294931
NDUFS4	8.05224232618306
ID1	7.93617935054992
PIK3CB	4.32823526947718
COL18A1	9.2231205595148
PDZD3	3.28859759017856
TBC1D17	4.66375743593972
COX8A	9.20650109552746
CDCA4	6.24453746674947
C2orf44	4.17119879217081
C9orf16	6.88505210539119
ERBB2IP	8.00667106607534
EMX2	8.79827006612279
FUS	6.52021797113223
NIPSNAP3B	4.12960988453617
TF	4.15316729010047
CXorf56	5.43742863825796
CLCN4	3.66653500704689
PWP2	5.87352465535298
MMP15	4.11210856612818
MTMR14	5.92338851512101
NPR1	6.19752132865027
DNAL4	5.60770935252173
ELAC2	4.26156168355731
ASS1	9.85292358437763
IPP	5.54834863745275
TMEM59	9.09561464900742
POLR2J	8.26362295371845
SEC23IP	5.4246337895816
RGS4	5.12429504452956
UQCRC1	9.38727611775436
SNX6	7.84552115703632
DDX18	6.84292843699525
POLG	4.32819088535166
ADAM23	4.02534354502907
ZNHIT2	3.72402009792647
TFR2	3.3533427146383
NCDN	4.44499981198959
RAG1	3.41019227409939
POMT1	4.61303560115612
CYP1A1	3.53045039375345
SNAPC1	5.61144204165161
GNA11	5.25174257955727
CCDC52	2.90068967368593
CAPN1	6.24249422965661
DDHD2	6.85945592323954
UPF3A	6.80611119723754
LAGE3	5.39534376172826
GNRHR	3.19477368397107
UNC13B	6.08377000166941
TTLL4	4.61512456453694
PPBP	6.29452988661005
HTR3A	3.11213020687522
SDC2	6.48042647344191
ANKRD49	7.10595421340713
BTF3	10.2848640509311
COX7A2	10.2405501428628
SARS	8.71206524066171
C13orf18	4.06614701654004
CACNB1	3.80985652450997
QKI	6.31440055377562
SETMAR	4.80117637834054
LAMB4	3.2501382036413
MAN2B1	6.68351189507972
EML3	4.96431936067655
ACADL	3.25999131934227
OFD1	5.1947198888312
CGA	3.42807374148893
EIF3EIP	10.8268142767668
PEX16	5.00137039462778
GNG12	8.4160516683883
HABP4	5.35199020098608
CNTN2	3.3543393850559
ASNSD1	7.06878910036146
FUT4	4.13506669288098
DBH	3.48073055160974
CD53	6.7625798323286
HIST1H2BJ	3.38231016004028
TFAP2B	3.11693642670853
ACF	3.56780965750101
TMEM11	5.79277182941198
CDH8	3.23959765525266
C3orf32	3.8841024960915
AGPS	4.78294893319491
C4orf18	3.22798030898457
PCCB	6.87844949188327
IPO13	4.66104618499191
PECI	6.46226323713389
UNG	7.5897885082439
C6orf105	3.43063209636232
GSTP1	7.45370933552594
SUV420H1	7.10889720718711
ARHGAP15	3.88522278992935
LTBR	7.09766021105696
TDRKH	3.36560612176974
PSG4	3.2830736535395
SLC9A3R1	6.38211183084734
NBPF3	10.0948932338141
SLC9A3	3.37043226383211
OSBP	6.63429037880469
PRR5	4.61883534223565
CHMP7	5.46028152539122
ADRA1A	3.04632420331062
ASAH1	6.90774603589004
FKBP4	7.28981979487729
ZNF350	4.66008677463893
DOM3Z	6.4647669617291
GIPR	3.44286264987676
AHI1	4.8723029814508
BST1	3.96727771870102
NCR2	3.52901035446933
NADSYN1	4.34683142701679
UBE2W	6.01936047724113
RGS14	3.82177981986708
KRT15	4.08246581004139
SCN11A	4.36911352775267
GFI1	3.57917297042372
FHL1	5.94166368144516
SMC6	6.53268848677074
GATA1	3.79261804542978
OSGEP	5.09045215931281
ARMC6	4.77819817517077
HK3	3.79129178515236
PSMD5	6.20028934746837
RSU1	7.22848800563485
RPL4	11.2733260852025
MAD2L1	6.73056964277266
RBPMS	5.52670279626683
EIF4A3	8.3996168039943
E4F1	4.89344244920253
DLEC1	3.34560841570267
PRPF3	5.7897619732222
EMR1	3.3183113792591
CHMP2B	6.82687584450495
CAMSAP1	4.33005945329442
RPS21	10.4452590297099
XCR1	3.30465949906508
ARID5A	4.53631919969181
RBM6	6.25864524537998
UBE2N	7.61915538697303
KLF4	5.68895415141882
MGC4172	5.43698127307358
LMO4	6.99634219744997
KLKB1	3.57442468259682
HDAC3	6.80563003551459
HP	6.02561795519274
SCHIP1	6.9533194872519
BTK	3.76524198195480
KRCC1	8.47229704713994
PRND	3.02331104906532
C6orf27	3.40219757654314
PIGL	4.20392730277315
CLCA1	3.66630744954708
C1orf112	4.30274084938840
OLFML2A	7.00295764754726
HUS1	4.60144969714833
SFRS6	7.33302892765755
CXCR7	6.90555227105867
UIMC1	7.4750598747224
FXYD2	3.32512494110143
GOT2	7.57591807645042
ZNF667	4.61828456022781
TFEC	3.69383243675350
ATP7B	5.01017959943497
RAB38	4.18679629759229
POLD2	7.58354776593424
PPM1H	6.76014024055697
DCX	3.16008068340594
NFYC	5.50794074623645
ZNF228	4.11818163504635
KIN	5.99512345461956
PLSCR4	6.69568187929785
HIST1H4I	4.22083321971306
PPARGC1A	4.78976605196047
HIG2	7.30930578467389
KCNK10	3.85223812183628
EXOC1	8.39344191475838
OR6A2	3.73560611891495
ETFA	7.16667507559196
PDAP1	4.75788142684281
C19orf6	3.3552661308174
POLRMT	3.92594635640677
ZNF146	8.45957757761986
MIA2	3.16924011864205
LY6G6E	3.16970102442731
EIF4E2	7.55733047337123
NENF	4.52266222124713
HOXB5	4.26309350932747
ZNF324	4.63516876434735
CUGBP1	4.58504355960004
ENTPD7	4.53944247692305
TTC13	6.53928414218163
GJB5	3.42636970029798
PRSS22	3.75481412103291
CYP3A5	3.32919617970068
MBOAT5	4.40837496630711
CUL4B	5.32811663478025
CENPJ	3.41686632103917
KIAA0664	5.86398290441945
PITX1	3.44966882002005
PDGFRB	7.11114809025203
RDX	5.72754305579936
CELSR3	5.33653625171748
JUND	6.74445940072234
ITSN1	6.21398880217875
CHRNB1	3.80328735624075
EHBP1L1	3.78204167928647
C19orf2	6.77726324263939
FETUB	3.06027950610509
CAMK2B	3.18242390688472
DCTN1	6.88785936180852
TNKS2	6.59274478455589
MRTO4	7.33817312786275
C1QBP	5.61117365006918
TTC3	9.11673341373496
NDUFB8	7.62056104069046
CADPS2	6.39997906535478
EDG2	5.09501738607138
MYF5	2.86928808874737
SEMA3G	4.03951014320694
IL23A	3.41769287396983
GJA9	3.64001782883491
R3HDM2	7.543757325284
C5	3.98706706748164
SLC2A10	7.27320384421454
TRIM45	5.42711740864814
TSP50	3.56279091730046
PAQR3	4.4733828447225
ANKRD26	3.23744485254966
TCP1	7.93854450957135
TMED7	6.85932046193821
CMA1	2.90255480198307
PTCRA	4.1302426557315
HCRTR1	3.26930192245049
FST	6.57516216470464
PAWR	4.04204908118367
LDLR	4.7929308579673
ASTN2	3.8420722427718
SCRN1	7.8385400497672
GPATCH8	6.45475776010004
KIF4A	5.72198259927466
TANC2	4.73597594180472
ZMYM5	3.52480914346908
PGM1	9.22378269778229
ZNF586	4.30012294235329
POLR3G	3.53833175547539
CPD	5.20318965938932
SNCAIP	5.82330007944769
DCT	3.7150192517318
HLA-DOA	3.30705401997838
TANK	5.65092387417151
RCAN1	4.44185884633031
UPK1B	4.77156291406186
DNAJB4	5.42185475355283
UGT1A8	3.32524437113533
LIMD2	3.46890713378254
HIST1H4L	3.39588121521814
PECR	4.18283713751898
HSPA2	7.3594493107208
SERP1	9.24631888692838
TACR2	3.09088289812587
NUP85	7.47492661063547
CD177	3.60659554378892
GPR135	3.36301328702725
PIGG	8.46875428652765
LGR5	5.00844127459505
JAK2	3.8696927665496
DPYSL4	3.26390357358895
TM9SF4	6.13505416385282
PTHR1	3.58390579638161
SIRPG	2.88467555957793
ZNF264	5.93843440236992
BICD1	5.24810028230036
RAB5A	7.06792239734054
FLJ13224	2.94092667104991
METTL5	8.43172585363059
HERC6	4.59299678715598
CASP1	4.60790605674064
USP9Y	2.81603735502624
LRP1B	2.89846779943847
XAF1	6.19621113433735
PLA2G4C	4.17536482483332
APOA2	3.02649034759947
SPAG6	3.01053920343492
KALRN	3.58262117923398
SECTM1	5.35008170413814
THOC7	8.66852352357522
IFNAR1	4.05525446283374
TCTA	5.55564699845314
NY-REN-7	3.60970629589651
TALDO1	8.59910536870187
B2M	11.4556286082612
LPPR4	5.90839683568476
SQLE	6.44920054531214
SEPHS1	7.10515368997682
EIF5A	6.02852090182583
FAM49A	4.10634008987618
YTHDC2	4.72814420935414
EHD2	5.61177205882181
NCF1	3.68015012924030
SPG7	6.47529444900253
ZNF614	3.41771180006592
HOXA5	5.85562140979436
NUP133	7.96951220850838
FGF12	3.83495319896583
SLMO2	7.93100752238049
INPP5B	4.62837311395876
PPID	6.7500120880418
SNTA1	4.36228217081031
IL20RA	3.74007286136624
UBE2J1	6.19372145968022
CACNG2	3.30629620579724
GCM1	3.03869414663471
ELF1	6.31046994502861
TLR5	4.03564417837295
TCFL5	7.02674529396371
C1orf107	4.84415597356208
C19orf22	6.40754046293505
SAFB2	6.98345996519228
MAP3K7IP1	4.02985488119058
NCK2	8.18753753586568
OXA1L	8.27863335549637
KIAA0652	5.33029598329582
KLRG1	4.25195287617742
FRAG1	6.23698305690203
ZSCAN12	2.90269343955884
PSMD12	7.15682899812281
E2F4	5.19862818447118
CLEC4M	4.26880867522056
KIAA0999	5.10116219375085
CLDN10	4.76441029036243
MGC13053	4.34244393665202
TAC1	2.83985866953658
GYPA	3.35872107995616
HPCAL4	3.22394203697472
TRAIP	4.19160341151917
MEX3D	4.34327288670248
KIAA0232	7.92739585714736
ERCC8	5.01747313759350
NFAT5	6.2347433313813
GPX4	7.94542159916374
CSPG4LYP1	3.13872270941298
KIAA0368	6.82333108451194
FBXO3	5.07889269106578
DVL1	6.13756327866621
CMKLR1	3.78451044486991
GPR157	3.61403388522159
TYMS	6.89174347537232
OR52A1	2.91602640333575
PEF1	7.416748829148
ZNF750	3.06652447191404
ALG9	5.64432896827989
MCM5	5.7969554280764
SDK2	3.48651541051774
BAIAP3	3.66281851227273
RABGGTB	7.2018784745356
KCNK7	3.18125509793643
PTP4A3	6.47112755645396
ANKRD40	4.15410484079429
CALCOCO2	7.2083644626548
TMSL8	8.02451408326721
SNCA	4.90891654978488
ZNF551	4.06509494223056
HBQ1	3.35601317273853
ARHGAP26	4.60204229446817
GEMIN6	6.45774507816415
HRAS	5.3471225511351
KLRC4	2.84823963009262
BSDC1	6.31771911790503
DSC1	3.60535087725159
RNF43	5.21225012154817
NDUFAF1	5.87389999325694
MAP2K4	4.7867397434314
FOLR2	5.42434482329961
LYZL6	3.55841966221251
EPB41L3	4.40745605244367
TEKT2	3.62936595922848
CDKN2B	3.32789180485793
WSB1	7.18886211514167
ZNF480	3.65179919933861
MAP3K6	4.15360166332609
PROS1	7.78194836195208
PSMB8	6.62583033171843
HN1	6.8440168643394
MAS1	3.19935513183888
APOL1	4.92047807180918
CSHL1	3.05860384853611
ZBTB7C	2.97715298925988
AHCTF1	5.73166810143291
SAE2	9.12957671376077
ITGA2	3.85146026034548
AP2S1	8.45885489245376
P15RS	6.52516268977113
MME	4.75560582860122
VAT1	7.26342996902492
MAST4	5.9339682089537
TUFM	9.37139885503882
KRT33B	3.35779373324704
THEG	3.5514962332536
KCTD2	5.52944949957472
WDR26	7.85309144781108
MFI2	3.15958836269028
KRT34	2.96985961375654
NR4A3	4.33632349161785
SGSM3	4.5327658792511
ARSA	3.96356261735918
TOMM22	5.98795475403097
SOCS3	3.89663174177277
UNKL	4.77439286863597
POP4	7.89970080401702
BHLHB3	9.20612947488776
MALL	4.47707391713139
SOX15	3.29325623099534
CCNA2	4.46621303529727
PARK2	3.164399523394
GPR124	5.52830529769221
TMEM132A	4.51261666200189
CGRRF1	5.57327481189734
RUVBL2	8.08474368286943
MCAT	4.51528223780721
WNT10B	3.33709116001732
ISCA1	6.57509913493726
RPAP1	4.79909304672486
C12orf48	4.50598547348877
RAI16	5.89422308373006
RPL27	9.0744077273101
EPN1	3.68445917572343
MAGI1	3.88509512762016
GBX2	3.10022456327507
SLC35A1	6.91443440568012
GAL	3.57572850098988
SLC14A2	3.66127283383606
RDH11	7.17926538497968
ZNF518	4.36623135451377
PCYT1B	3.26172364673539
AUH	7.1858275973299
EIF3H	10.6010382830882
KIF1B	8.1451085604673
MBD2	4.63806066421649
AMOTL2	9.3057417064422
C6orf120	6.3459467415852
PIGT	8.50712391072186
PSRC1	6.07893372375085
PLA2G10	3.46198096202298
ALAS1	6.43373085528807
FOXO1	5.6181660199475
C17orf62	7.29658396704725
KIF5C	7.76607066615085
DUSP10	4.25773369094422
CRLF3	6.69819637947701
CLCNKB	3.33948401135593
PSMA5	8.91161891994373
FARS2	4.91401041581625
CCDC28A	5.62193314130805
AMPD3	4.34982896333403
PIAS1	6.78865889799533
ADCYAP1R1	3.55281448079511
TMEM134	6.47985253154497
CDH20	2.96347415925338
FBXO7	8.69250674553524
FLJ14213	3.94270187875579
ZNF3	5.95271983301822
LRRFIP1	7.05204891312434
TMEM49	9.06457601769341
CNOT2	7.62592829539293
CBX2	2.84644063726084
ZC3H14	6.45048472586692
ALDH5A1	5.36528746246037
HNT	5.82408899480765
SERPINA4	3.14759141494403
FLJ20920	5.48856477347989
CRTAP	5.8576359448094
DDX50	7.89483866699736
STYXL1	7.38780291435017
TK2	4.81092567484705
BLVRB	6.49870339400725
STMN1	7.9487587919911
GUCA2A	3.16657410124477
DPP6	4.22883087140234
GALNT10	4.99219957287052
STK39	5.45531894159457
MMP24	4.69512090061887
CKS2	9.36954569700118
RHO	3.57131924541039
BANF1	8.81376720016946
CR1	3.10633593606209
RPS6KA2	6.55051829361258
HMBS	5.7940602305715
C20orf112	3.54990203083528
SLC25A24	7.14254804473258
MRPL22	8.40232471780894
SLC25A15	4.901134080241
GADD45B	5.38111198441825
TDP1	5.25207245426511
ZNF287	3.6897595846041
DAAM2	5.96976012530129
C11orf57	5.97866464179156
RFK	6.51645761095267
ZFYVE9	4.22089756015217
TCTN3	6.6274655315995
STCH	6.21051811231359
LOC283871	3.66289216265293
NDUFB3	7.64287293954385
DEFB4	4.01933095085828
FPR1	4.3484301946475
FMNL1	3.89820944507683
SEPT7	9.72420239998737
PTCD2	5.09152464933631
GNLY	3.2285103178724
GRAMD1C	5.37536297109883
ZNF165	5.4502029059162
TR2IT1	3.71689459136913
ARMCX3	7.61676823577087
NDE1	5.39740619979159
MAGEF1	7.26078417935018
ITGA10	3.7712211484664
ARHGDIB	8.17071697433252
FSHB	3.78856471338039
ANXA2	11.3355764034324
HLCS	4.03134279682113
MCF2L	4.61584703647273
AK1	5.08214221787847
FH	6.37045115500475
LGALS2	3.60192445170272
SYNPO2L	2.67948310626241
KIAA1045	3.30658450019421
C1orf183	4.85776359267731
MAGEA8	3.0794227695556
DGCR8	4.9645417322994
GSR	4.13116286911785
NEU2	3.47478392893848
HIST1H4B	3.70272923856116
CACNA1C	3.127632139996
FAM20B	6.87803874778326
HES2	3.02265921216843
PDCD6	8.81798097610463
INTS7	4.24504227346131
AMPH	4.3838575898702
UCKL1	7.0206914214915
ASB4	2.98068707194988
C10orf97	5.11109952419128
ALDH1L1	4.22907300061069
CCL23	3.42749815084637
OBSL1	5.96749523730502
SLC12A7	7.21069319020626
THAP4	4.72917583585603
RBM4B	5.47528022221864
OGFRL1	3.74162416033821
KIAA0831	6.69626832650637
C12orf11	7.56215751143064
PPP1R15A	5.8779150338217
KIAA0240	5.96836146799718
CD1B	3.29594993692636
FCGR2A	5.34226881036376
MDC1	6.31479480996123
MAN1A1	4.21468463664739
KRT9	3.34644447770918
HTR1A	3.28305117999962
OCEL1	5.91073046271883
ATP11B	6.39847180429885
NLGN4X	6.48098515390701
FBXO34	7.53915561555588
ALOX12	3.50286372445219
RB1CC1	6.84317732566188
PCDH12	4.99142851155222
RPE	4.51808918057899
EIF4E	5.96171754432720
CSDC2	4.83155331318734
ABHD5	4.49058026086201
TMBIM1	6.18801965743892
PET112L	4.80370713210489
P2RXL1	3.12041587535803
F2RL2	3.14957115356594
TRMT1	5.86668853658234
IMPG2	3.71726746307904
LRRC32	5.98666546014272
BGLAP	4.73691210657028
HTR4	3.17170350478814
MRAS	5.07042464123018
TRAF6	4.9026140488679
AXL	5.53498091969199
ATP2C2	3.22775958581215
LMNB1	5.77962298216032
TELO2	4.21259478983233
PNPLA3	3.49227716614548
CSNK1E	6.99452366670872
SRP14	10.1146118057995
KCNQ4	3.20933347479531
PIK3C2B	5.83446275561199
C15orf15	7.61449395814786
TUBB2B	3.28553655310728
USP15	5.45970051190403
C12orf41	7.56976175706131
CEND1	3.86371508625780
RNF31	5.03159604591392
TCEAL2	6.49766670228143
PTGER2	4.40347550663257
UBN1	6.83535200725245
SLC5A7	3.03892200258214
SLC31A1	5.67138416782446
ADAM29	3.41690805927608
ST7L	4.33980964372471
GFOD1	6.19007347404689
CTNNA1	8.8957154241909
HRBL	3.80739885067163
CBX4	3.64388733893618
NTRK2	4.15364077987792
FOXN3	5.83090122455299
MFGE8	6.35404527337027
PFKFB2	3.74372944182265
TAS2R4	3.91075497922365
SH3TC2	3.22892728771978
IL10	3.87887592448303
PXMP4	4.93205792061528
RNF167	5.97774982368304
PRMT5	7.02322626430421
TSKU	5.34323831708398
ATPIF1	8.08414936448613
ETV3	3.47656810533436
PAK7	3.03399373449605
PDLIM1	9.16863616120708
CEP63	5.59502078900384
WDFY3	5.20806568161927
RNF126	3.9469935240011
DPM1	8.98097097938134
CLIC4	6.26758010497689
ACR	3.59198942532114
KLK7	7.26798922094901
ALOX5AP	5.69464535295786
LRP1	5.83143434301026
TNK1	4.00999703109861
TAS2R9	2.94563904475920
ZNF16	5.55366444523154
POLR1B	6.18811174501812
SLC8A2	3.87584279272806
OLFM4	2.9028579106582
TACC1	5.33808347105066
SAMHD1	4.60931650794425
ATP13A2	5.59505506001122
KRT4	4.05635739976269
PAX6	3.39443665727532
SCG2	5.94283053848023
SLC17A6	3.34965054727731
TUBB4	4.59515354192984
PADI4	2.9116052977103
FMO3	3.30131546832749
NLK	4.39384054855511
POU4F3	2.98444279762133
MDM2	3.47100757734147
CAPNS1	9.85988952242674
SDF4	6.96404238383732
ITGBL1	4.31064439795362
TAP2	3.83181856879362
OR2C1	3.86473175644453
KLHDC3	7.14171753616
EFHD2	5.95009743926027
GALR3	3.53080708403747
NBEA	4.00878250894064
ABCA6	3.53487776840832
ABBA-1	3.67236987481423
GNAI1	6.02541299736219
CLDN3	7.93834133863063
AKT2	3.32117888154109
EGFR	4.45602020566366
VPS4B	7.42812857810419
RBM16	7.95385727610502
GALNT6	5.35949394999542
ZDHHC3	5.77271869483542
SLC25A4	5.74514497307921
CYB5B	5.12243165285628
NDRG1	7.4020969747458
SESN1	5.4856584692035
GBE1	8.13477097879554
MRPL46	5.3420597433258
CLASP1	6.92699121832283
FARP2	4.30149200852082
ACOT11	4.65120928370778
LDHAL6B	3.12578676957391
MAPKAPK3	5.15481640974182
NCAM2	3.10460483183395
AFAP1	5.16402365067183
PRKD2	6.14429430838279
OR2H2	3.31318211783109
ZFP36L1	7.98024959874881
DZIP1	6.26529211773842
GPR161	4.96455054537142
RNF146	4.84767044654992
NKX3-1	3.86036543112689
CCNB2	6.26653907887555
ZNF10	4.05920465520472
WDR74	4.73301408001515
FAM134A	7.76470802161396
PCNP	8.50148334212489
PURA	5.29184265704903
DNPEP	6.87039990357088
ERBB2	5.08945807832493
CREB1	5.50693257952075
NEO1	5.26934729957504
DDX3Y	3.30934672866487
RPS3A	12.5302823758885
MXRA7	9.56649889187317
LGALS3	9.92909981039581
GLT8D1	7.43110490533397
TMPRSS3	7.69526174992795
UPB1	3.01213414281283
LAT	4.17055531391041
CLDN14	3.46771524169448
DHX38	4.79027600234956
KCNA3	3.23175717709436
BTBD1	7.5032514461244
TARS2	6.1268358406863
SKIV2L2	7.48910095191026
ABCF1	8.70535670105066
CDT1	3.0535502522946
ZHX2	7.60817054383075
FCF1	4.81067155128609
LRRC49	5.60345656291933
GUCY1B2	3.57594553571152
CD28	3.38659534895969
SMARCA4	7.32618560046782
SEPT2	8.80387244691328
SOHLH2	3.37977680772665
MCOLN3	4.43217153712135
LRP8	4.70002076049471
TAGLN3	4.07737007465831
MASP2	3.59289131631084
GPATCH3	4.54633152719337
TTRAP	8.29479558659515
AGL	7.36726889633708
NFE2L3	4.8279512562597
PSD4	3.67336536934545
PALMD	6.41101644985664
CCNB1IP1	9.0112663336185
TMEM43	6.67110520633132
OBFC1	5.18239101912773
STAT5B	4.44719802129383
C14orf79	4.91211042281018
ENPEP	4.87177817708173
SSB	7.39307368612181
SCT	2.87546036672959
TIMM23	5.94417246060345
SKI	3.58768425155856
SLC22A13	3.31289070854429
AKAP3	4.02370782967274
OAS2	4.32206980163197
KIAA0423	6.1001255680829
SEC61G	9.6992855440476
CAPN11	3.12909415780577
TMEM50B	6.44140918015113
DEGS1	7.50470941454418
ARHGEF4	3.6779878676423
DBNDD1	4.02781692657539
TBL1XR1	4.8692568318665
FAIM	5.15518094319498
SP140	3.32991948697468
G6PD	4.35377842210258
NUDC	7.44477516949382
GABRP	5.25488516687903
SCARA3	5.00473790096258
TACSTD2	5.34214793233806
EIF3J	6.65270998530233
PPP2R2A	7.10965246115497
CPA3	3.92597034414354
PVALB	3.95990176147429
BCAT2	5.5201104009117
MFN1	5.94011112338662
