Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_B08_433716
CADPS2	4.03246214146164
EDG2	4.47874826888290
MYF5	3.10531165589347
SEMA3G	3.04510122209120
IL23A	3.83156858241032
GJA9	3.58969697330416
R3HDM2	6.92816466568402
C5	5.17093880773237
SLC2A10	6.02990794519138
TRIM45	5.10254795575149
TSP50	3.66919649699302
PAQR3	4.73523878403154
ANKRD26	3.41426225120599
TCP1	7.87890697365575
TMED7	7.78166037040697
CMA1	3.01592338541069
PTCRA	4.30749976246927
HCRTR1	3.41372243669961
FST	3.98830606942541
PAWR	4.26111457655683
LDLR	5.48459601006342
ASTN2	4.13772383233837
SCRN1	6.46271618511616
GPATCH8	5.89314318962641
KIF4A	5.95787537277482
TANC2	3.6605958268346
ZMYM5	3.58908179013395
PGM1	8.59924342262343
ZNF586	4.98378663583235
POLR3G	3.64781257975088
CPD	5.81799931625608
SNCAIP	4.08325077170772
DCT	3.48145924018388
HLA-DOA	3.72507985529594
TANK	7.85610148360095
RCAN1	5.12848668460279
UPK1B	6.45560791572048
DNAJB4	4.85241463790695
UGT1A8	3.28609717886684
LIMD2	3.52910641771075
HIST1H4L	3.46280528517448
PECR	5.52995152235578
HSPA2	6.85687418849191
SERP1	8.72564948358866
TACR2	3.41577902685565
NUP85	7.0173144308195
CD177	3.54877723360877
GPR135	3.22323282770734
PIGG	7.77870581438502
LGR5	3.26692104719288
JAK2	3.44003271830963
DPYSL4	3.50021156136824
TM9SF4	6.50172082599993
PTHR1	3.44833311775221
SIRPG	3.15986471723516
ZNF264	3.93473433373046
BICD1	4.75350159925713
RAB5A	7.82199045482955
FLJ13224	3.12358151820409
METTL5	9.21746136904987
HERC6	6.52572378754844
CASP1	5.46282649866303
USP9Y	2.85781170682373
LRP1B	2.70669519542044
XAF1	7.69926446577759
PLA2G4C	3.3958452692138
APOA2	3.05743883555052
SPAG6	3.48269276052779
KALRN	3.17132051966066
SECTM1	5.84201362279145
THOC7	8.4589345969806
IFNAR1	3.84502088974408
TCTA	7.17755929400523
NY-REN-7	3.49562426011920
TALDO1	8.61943248522773
B2M	12.222223278769
LPPR4	3.39968824668441
SQLE	7.49538272047907
SEPHS1	7.10249237140947
EIF5A	6.1643387519181
FAM49A	4.4217671964753
YTHDC2	4.35746354409778
EHD2	4.33398187597064
NCF1	4.26220039292005
SPG7	5.61275423478533
ZNF614	3.53795571814543
HOXA5	3.81546304164021
NUP133	7.5765874489081
FGF12	3.79488422767463
SLMO2	7.05053372136108
INPP5B	3.99231844707162
PPID	6.14939253006409
SNTA1	4.67036936619636
IL20RA	3.72481171095819
UBE2J1	6.57001328789089
CACNG2	2.93060497815436
GCM1	3.09975808730089
ELF1	6.85812151590094
TLR5	6.23906981034298
TCFL5	6.14736037189785
C1orf107	6.07026182578555
C19orf22	6.33091551079848
SAFB2	5.98117293966975
MAP3K7IP1	3.70838972499939
NCK2	7.51540641168277
OXA1L	8.44719348012337
KIAA0652	6.11205080283877
KLRG1	4.04425285735891
FRAG1	6.24751150890443
ZSCAN12	3.04428604766686
PSMD12	7.56519181623008
E2F4	5.41214572446272
CLEC4M	4.05532960711424
KIAA0999	5.08884031077579
CLDN10	6.9579033508795
MGC13053	4.01066673374886
TAC1	2.72144688105509
GYPA	3.35903234268704
HPCAL4	3.11195723094999
TRAIP	3.80412895277304
MEX3D	4.06568138506315
KIAA0232	6.68823984921467
ERCC8	5.24146548761345
NFAT5	4.59765386786599
GPX4	8.81633741561992
CSPG4LYP1	3.25781740713343
KIAA0368	6.28545795780362
FBXO3	6.43406644878325
DVL1	6.2896228258822
CMKLR1	3.6745317307992
GPR157	3.16460821402289
TYMS	8.87917423076945
OR52A1	3.23371211704410
PEF1	7.01281393443899
ZNF750	3.12837371860574
ALG9	6.50982742576258
MCM5	6.2611385424811
SDK2	3.53759806604898
BAIAP3	3.67756685415942
RABGGTB	6.96861845873836
KCNK7	3.48250960917237
PTP4A3	6.48341935179452
ANKRD40	4.37946906363539
CALCOCO2	6.72172701860756
TMSL8	4.30073252293558
SNCA	4.18110568777462
ZNF551	4.03943751730128
HBQ1	3.55005062980272
ARHGAP26	5.60698787417526
GEMIN6	6.70910316981782
HRAS	5.87864799187543
KLRC4	2.81545346455569
BSDC1	4.97135611768616
DSC1	3.83062535629024
RNF43	5.36089824229130
NDUFAF1	6.24441421367318
MAP2K4	5.28886720036992
FOLR2	4.72736096765145
LYZL6	3.57724210222217
EPB41L3	3.55809368107506
TEKT2	4.74643784749645
CDKN2B	3.29757262111792
WSB1	5.42768739745382
ZNF480	3.23471146878625
MAP3K6	4.28048151829904
PROS1	4.53484144410612
PSMB8	8.57295783553008
HN1	7.90193946572274
MAS1	3.40639434069676
APOL1	6.02889754098311
CSHL1	3.49999377318086
ZBTB7C	3.20430232722992
AHCTF1	6.07544715876637
SAE2	9.24484170723878
ITGA2	4.87602038013711
AP2S1	8.27347677316738
P15RS	8.06208748761327
MME	3.52846078791463
VAT1	6.26543821009897
MAST4	4.71034843236722
TUFM	9.15398907141581
KRT33B	3.61495983609095
THEG	4.06536436079015
KCTD2	5.5455603025861
WDR26	8.0317392255619
MFI2	3.83591980792214
KRT34	3.02048525384843
NR4A3	3.48506375068015
SGSM3	4.53283256897997
ARSA	4.02312387287089
TOMM22	5.3348748811943
SOCS3	3.81849353455661
UNKL	3.52371496763679
POP4	8.41208639942434
BHLHB3	9.19860465594137
MALL	3.66062781342844
SOX15	3.32345394330073
CCNA2	6.01928954502767
PARK2	3.24861513532524
GPR124	4.08287182202542
TMEM132A	5.50364233882225
CGRRF1	6.78167627696268
RUVBL2	7.96073350579288
MCAT	6.54041458842912
WNT10B	3.86663185155033
ISCA1	7.02162016686004
RPAP1	4.45264230370669
C12orf48	5.47595417023614
RAI16	5.48452238179136
RPL27	9.42630762973982
EPN1	3.61120697657121
MAGI1	3.15956788417447
GBX2	3.47642039411548
SLC35A1	7.72975774624665
GAL	4.84458394729618
SLC14A2	3.56356602140407
RDH11	7.85687865159575
ZNF518	4.07400814866057
PCYT1B	3.3991533835735
AUH	6.77640381431635
EIF3H	11.6601778687845
KIF1B	6.90591450471586
MBD2	4.60066644705842
AMOTL2	8.18229492802177
C6orf120	5.94267181474638
PIGT	7.75588144872665
PSRC1	6.26448841679586
PLA2G10	4.03109404779411
ALAS1	6.37784028493978
FOXO1	5.2822543445297
C17orf62	7.31491067396656
KIF5C	5.3435145797553
DUSP10	3.88505592343308
CRLF3	7.0002545118722
CLCNKB	3.54850115937489
PSMA5	9.0847423854977
FARS2	6.88487693021257
CCDC28A	6.51353822286158
AMPD3	4.62837022128626
PIAS1	6.96708612035983
ADCYAP1R1	3.48912116959789
TMEM134	7.2445768067984
CDH20	2.92106302822154
FBXO7	7.78719685017068
FLJ14213	4.17067251188251
ZNF3	6.45132495002821
LRRFIP1	7.67544540443607
TMEM49	8.60360416126425
CNOT2	7.7549083947194
CBX2	2.95394801264731
ZC3H14	7.84506339910498
ALDH5A1	5.82734658117408
HNT	3.13125363337503
SERPINA4	3.23523594278313
FLJ20920	6.59270566889375
CRTAP	5.73278704324043
DDX50	8.3712221560682
STYXL1	8.2828439546392
TK2	4.39459993892601
BLVRB	6.70050088975018
STMN1	6.83528453474917
GUCA2A	3.44468962431947
DPP6	3.01694257398999
GALNT10	4.19158067171949
STK39	4.97357458308526
MMP24	4.38298715051683
CKS2	9.76666851621456
RHO	3.86022152864979
BANF1	9.69970365632922
CR1	3.21330449960347
RPS6KA2	5.58178684549608
HMBS	6.69284479921508
C20orf112	4.04003682262687
SLC25A24	7.71378315421803
MRPL22	9.00441594057964
SLC25A15	5.4101156548842
GADD45B	5.83171353533860
TDP1	7.34086105938265
ZNF287	3.58933351885835
DAAM2	4.50996511354903
C11orf57	6.10044050004294
RFK	6.9255244691316
ZFYVE9	4.15699282089275
TCTN3	7.52896684978052
STCH	6.16172976483697
LOC283871	3.52246743221316
NDUFB3	8.36345878392845
DEFB4	6.11948925420403
FPR1	4.29852969477303
FMNL1	4.08162370181709
SEPT7	9.6647121308973
PTCD2	4.39817193788138
GNLY	4.11323536275755
GRAMD1C	6.53991536595542
ZNF165	5.62311077400758
TR2IT1	4.34760501441683
ARMCX3	7.11553616657652
NDE1	6.27358021084678
MAGEF1	7.80840952722556
ITGA10	3.66077457275522
ARHGDIB	7.74657869527106
FSHB	3.82025932021228
ANXA2	11.3621596130661
HLCS	3.85629947226573
MCF2L	3.98429458522848
AK1	5.27330004404419
FH	6.85345186449308
LGALS2	3.89905898003026
SYNPO2L	2.70791589951891
KIAA1045	3.30081545626309
C1orf183	4.69324138193084
MAGEA8	3.15191245574094
DGCR8	5.00950642435938
GSR	5.52630580340326
NEU2	3.55056033130018
HIST1H4B	3.51723180917859
CACNA1C	3.06399323830041
FAM20B	6.93458488449665
HES2	3.17058480530048
PDCD6	9.85955071014805
INTS7	5.77671122766169
AMPH	4.07231352911501
UCKL1	4.77325382477057
ASB4	3.13500357679506
C10orf97	5.2397422944608
ALDH1L1	3.99076799076739
CCL23	3.22071486122782
OBSL1	4.64268854680813
SLC12A7	8.18313543253247
THAP4	6.99844022038184
RBM4B	5.67385186316661
OGFRL1	5.23314597363412
KIAA0831	5.61694105637768
C12orf11	7.31624824307471
PPP1R15A	4.74661631385637
KIAA0240	5.78272012385081
CD1B	3.37497856063688
FCGR2A	5.76080520869081
MDC1	5.11688012519189
MAN1A1	3.63063229921078
KRT9	3.68414987118470
HTR1A	3.30428363357956
OCEL1	5.56906069194095
ATP11B	6.22973475984906
NLGN4X	4.03213958205439
FBXO34	7.75115705500092
ALOX12	3.28499490645268
RB1CC1	6.79736062300266
PCDH12	4.753607893508
RPE	4.7596561946886
EIF4E	6.02603082385765
CSDC2	3.99891558589913
ABHD5	5.69193633315102
TMBIM1	6.896579269748
PET112L	5.02417435144012
P2RXL1	3.30442569132818
F2RL2	3.2336379605137
TRMT1	5.72523674396553
IMPG2	3.69014688988197
LRRC32	4.81488605543741
BGLAP	5.68204344634915
HTR4	3.40522458061667
MRAS	4.95423190480868
TRAF6	5.05682604982166
AXL	4.812011176396
ATP2C2	3.64677138905884
LMNB1	6.57739574935987
TELO2	4.43969191629722
PNPLA3	3.49143599722234
CSNK1E	6.05684291441707
SRP14	10.3425387482894
KCNQ4	3.5056623248753
PIK3C2B	5.3074030367908
C15orf15	9.0408928519312
TUBB2B	3.07667078803519
USP15	5.26026403079061
C12orf41	7.11901566424881
CEND1	4.01005732048495
RNF31	5.21516429126044
TCEAL2	3.53317191369344
PTGER2	6.21641890727821
UBN1	6.48240140601485
SLC5A7	3.25899294818511
SLC31A1	5.70661795159246
ADAM29	3.6489983492738
ST7L	4.13809005296362
GFOD1	4.80820829322135
CTNNA1	9.28432116314748
HRBL	3.68907266960423
CBX4	3.54874819421441
NTRK2	3.45506114889942
FOXN3	5.4071588259662
MFGE8	5.78346799293077
PFKFB2	3.73922137715207
TAS2R4	3.77742047807134
SH3TC2	3.15343250681738
IL10	3.18392927240123
PXMP4	6.0371155785883
RNF167	6.27542433929094
PRMT5	8.3250221135312
TSKU	5.65928234982504
ATPIF1	7.82556034122647
ETV3	3.22171646946582
PAK7	3.0803009752139
PDLIM1	9.17802849536618
CEP63	5.20601855150262
WDFY3	4.45895674329657
RNF126	4.91424268570572
DPM1	8.53313067360558
CLIC4	5.93088736629858
ACR	3.86198677583084
KLK7	8.05768324906272
ALOX5AP	6.70981931133868
LRP1	4.40889528198354
TNK1	4.74648121039429
TAS2R9	3.00193969166328
ZNF16	6.78193075800541
POLR1B	5.53262452487478
SLC8A2	3.84659500655295
OLFM4	2.95854067970649
TACC1	5.14109383396299
SAMHD1	7.02733588730921
ATP13A2	5.04634935185345
KRT4	3.5356985012886
PAX6	3.40584586195900
SCG2	3.3615621957107
SLC17A6	3.39272645418805
TUBB4	3.84473669589424
PADI4	3.11854239402726
FMO3	2.94139342532533
NLK	3.53770137844408
POU4F3	3.08177305225068
MDM2	3.47917225963691
CAPNS1	9.59414688795632
SDF4	7.43256458300426
ITGBL1	2.93927394819268
TAP2	5.00307160565387
OR2C1	3.71539376057077
KLHDC3	6.74073540855681
EFHD2	6.12907214097651
GALR3	3.87669726093532
NBEA	2.88060188018915
ABCA6	3.10736012812723
ABBA-1	3.79508663485507
GNAI1	5.12573333445392
CLDN3	9.78567475902239
AKT2	3.24900752220885
EGFR	4.89232212929234
VPS4B	7.13810318078626
RBM16	7.59460844838353
GALNT6	5.93690270902203
ZDHHC3	5.93071586494622
SLC25A4	7.03262423481112
CYB5B	5.72902850579812
NDRG1	9.05251415542251
SESN1	5.38972165610641
GBE1	6.16599385975507
MRPL46	7.20638662331822
CLASP1	5.27704002990009
FARP2	4.79961482866882
ACOT11	3.6543849512726
LDHAL6B	2.94727620126146
MAPKAPK3	5.7767910319774
NCAM2	3.12586936155884
AFAP1	4.96820007831796
PRKD2	6.15983192695688
OR2H2	3.23934402824211
ZFP36L1	8.1000625092569
DZIP1	4.36296367486819
GPR161	4.29179278386396
RNF146	4.76903281748698
NKX3-1	4.05452913589225
CCNB2	8.34139910403773
ZNF10	3.54576001003612
WDR74	6.4370412346637
FAM134A	8.26713128674619
PCNP	8.84726958059942
PURA	5.55097019326864
DNPEP	7.83199615166602
ERBB2	5.13945298960622
CREB1	5.62649310064097
NEO1	5.84992226643212
DDX3Y	3.27682242824894
RPS3A	12.7093160826200
MXRA7	9.08560212494874
LGALS3	10.7359731537712
GLT8D1	6.79765529272525
TMPRSS3	7.21814104195724
UPB1	3.27362687631297
LAT	3.69739575003425
CLDN14	3.60138440476077
DHX38	5.16595982884178
KCNA3	3.30559156822428
BTBD1	8.26141046325643
TARS2	5.59544906118115
SKIV2L2	7.49711456758849
ABCF1	7.89878726444047
CDT1	4.39352570900149
ZHX2	6.84077917192224
FCF1	5.87600360632465
LRRC49	4.45483091551126
GUCY1B2	3.58425238160069
CD28	3.27119470556573
SMARCA4	6.74813366714562
SEPT2	9.36621187429618
SOHLH2	3.1304986087476
MCOLN3	4.03734653296206
LRP8	5.30855665153073
TAGLN3	3.95039170206371
MASP2	3.59685991151879
GPATCH3	3.97895845824869
TTRAP	8.10886834121202
AGL	6.20045938479773
NFE2L3	4.15040056370737
PSD4	4.42869484556958
PALMD	6.37457136369521
CCNB1IP1	8.79586943153634
TMEM43	7.0739202461109
OBFC1	5.97711323811344
STAT5B	4.21362874583617
C14orf79	5.44173172315896
ENPEP	3.61435443504657
SSB	8.54402900074927
SCT	2.99357860277837
TIMM23	7.1633551564788
SKI	4.04725091229798
SLC22A13	3.16885296022679
AKAP3	4.23369866091536
OAS2	6.04722211769241
KIAA0423	6.51898384966883
SEC61G	9.42579983068946
CAPN11	3.09518435481536
TMEM50B	6.28732093906517
DEGS1	7.37314500306689
ARHGEF4	3.66298916250517
DBNDD1	4.24285747343387
TBL1XR1	6.13600136471184
FAIM	6.4176251499868
SP140	3.53720702325113
G6PD	5.03974322423995
NUDC	7.42037185712044
GABRP	4.35228756102522
SCARA3	6.9559669775167
TACSTD2	6.09482414835955
EIF3J	7.23557092765723
PPP2R2A	8.32213555983953
CPA3	3.64839126749926
PVALB	3.14145904431764
BCAT2	5.35514176548691
MFN1	6.29343670702186
