Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C08_472024
TAOK3	5.0334362769616
STK25	7.10138039491643
SLC12A4	3.51718181917082
BRCA1	3.12444761539567
GBL	4.55684163076229
C14orf108	8.2067610091091
CDC25B	7.73064053631764
BMP3	3.20964463484257
MAP1LC3C	3.38682699897389
TMEM180	3.27782173399782
CRYGC	3.58169572076704
SLK	6.74305604072946
POU3F1	3.288605334255
C20orf32	3.74683370341495
USP52	4.93585340621949
HIGD1B	3.77691429336479
BAZ1B	6.78712359924139
USP6NL	5.37547486714205
SLCO2B1	4.35330690458979
ABCD4	4.37563633215294
DIMT1L	6.37424273696052
SLC25A46	6.018489873988
LARP7	6.27484362914226
TEK	3.33441378469449
CD160	3.31764405042235
TERF2IP	7.24166899649477
PHF20	6.02842984626855
COL1A1	7.9048355221723
KIAA0090	5.71779846104219
GTPBP1	4.24542446213146
GRK5	3.61098200774115
AP1S2	4.66114504915882
RAB33B	4.00948848467000
CA11	4.37795648875971
ALDOC	4.91948067351144
NUDT1	4.54975999585615
ZNF212	5.83460105321543
ACBD3	8.1594459309026
ZNF83	6.83529600529735
PRDM2	4.80625155092787
GDPD5	5.38459709014852
PDCD4	6.13680498002122
CEP350	6.82974828052028
FOXP3	3.18185955816105
SMYD3	6.21611542342109
CST7	4.11415552083434
SELL	4.01457883948057
CIAO1	6.17151416280696
LGI2	3.70848802876695
WDR45	6.475419391252
ANKRD6	5.4999254263915
LTBP4	3.93375178803797
PSCD3	3.16831633465237
PYY	3.17985488955397
KCNC1	3.14389603805288
SIRT6	3.68815328514155
CCL19	3.62549849860932
ARHGEF9	4.25736251943015
ABR	4.54049038512222
C10orf22	6.29130618399427
STK17A	4.61274928620465
FOXE1	3.66020039655704
GML	3.22552092912104
CNGA3	3.16114034240308
CD38	3.68989349546361
ZDHHC6	6.90844668065493
NEFH	3.79866559833708
PGBD5	5.2293822799072
CTDSP2	7.07490435090527
RMND5B	6.23355253682733
ZNF257	3.50616118847315
DUSP4	3.49193784689065
FLJ22167	4.60174857613507
EXOSC7	6.65967966480165
ROR2	3.2797948970456
FOXM1	4.15656486800727
ZBTB48	4.5997496586563
BUD31	8.19612091341695
MAOA	3.46536574475378
CCDC41	4.29331938613861
TNNT3	3.52889080281748
FBXO11	5.34419782472808
GYPC	5.21991280786239
PLIN	3.54213942557719
RFXAP	3.64576286353703
C6orf15	7.91544997787675
RNF4	7.20185813902265
F8A1	8.95028801376216
PPP1R3D	4.42420281777109
GRB2	7.71588105266303
TPM3	3.06655731801542
SYT13	3.29820495959471
EPB42	3.24608355047388
RP5-1077B9.4	4.55403184238505
EIF1	9.95452000089892
CETN3	6.94644995724329
FPGT	5.52073664201729
PRY	3.79619728721688
NTHL1	3.70295122921897
POLR2B	8.76705158429883
RPS28	11.4139669401252
GDF10	3.04370919484563
COQ9	6.46220031991102
P2RX3	2.9188646017644
GCC2	6.98095512107788
RARRES3	7.7223421707999
PLXNA1	5.91723630247789
WBP4	4.4658255649805
KIAA0100	5.78550275598361
PMF1	6.08247977875151
HS2ST1	4.95432909707357
CRELD2	6.76237737487396
C8G	3.09848417835759
CD82	6.46160659077475
PMM1	4.99287361117829
CBLL1	4.50331162768927
LIM2	3.40452026810494
VAX2	5.70282613254459
SETDB1	4.6880417368461
LRAP	6.30632722141872
GCLM	6.77735154543826
CPEB3	3.41035378235849
PPM1A	5.80766691398662
INTS1	3.96070832185229
MMP16	3.05522301362504
CAMTA1	3.7979742360344
SAMSN1	5.08506069311186
DRD3	2.79517504279281
GMPPA	4.86534183021643
C11orf73	5.41513415029107
AIPL1	3.62317587211484
PTP4A2	9.42645851414297
IL24	3.21587407117505
BDKRB1	3.26856641424037
HPCA	3.34632124347105
MLF1	4.60282196704868
SEC14L1	6.02464055332773
CHFR	5.47281340477655
EMILIN1	3.51825442158004
THADA	5.75125667658766
TAF12	6.13500702240947
NDUFS4	8.02957740048674
ID1	5.56098779226667
PIK3CB	3.89732127593161
COL18A1	6.30173368701794
PDZD3	3.10308782938638
TBC1D17	4.30443892148488
COX8A	9.89573603756993
CDCA4	5.88499427478938
C2orf44	4.31331527435736
C9orf16	8.3695905574328
ERBB2IP	8.05882874694296
EMX2	9.27782145028301
FUS	6.17681184491991
NIPSNAP3B	3.50652732378396
TF	3.245802633481
CXorf56	4.52422461003109
CLCN4	3.37600506214184
PWP2	4.76016552510336
MMP15	3.76820684328369
MTMR14	5.58810864337952
NPR1	6.56606670039492
DNAL4	4.84938476937905
ELAC2	4.38772969758378
ASS1	10.9180866332209
IPP	6.20357383659638
TMEM59	10.6158816018835
POLR2J	8.9296075162235
SEC23IP	5.92015110512718
RGS4	4.32299344353155
UQCRC1	8.79740644027901
SNX6	8.14756269184819
DDX18	7.18182392841871
POLG	4.75396150524735
ADAM23	4.13738097308888
ZNHIT2	4.15858272445329
TFR2	3.42074243507313
NCDN	4.12972574045487
RAG1	3.52240576947867
POMT1	4.55856084723274
CYP1A1	3.35212602142167
SNAPC1	5.60003572830901
GNA11	5.15772886820977
CCDC52	3.02192374369698
CAPN1	7.31259633232892
DDHD2	6.45388374919288
UPF3A	6.45787330245227
LAGE3	6.02070193253921
GNRHR	3.01202499166666
UNC13B	5.32832430758702
TTLL4	5.08298012671621
PPBP	2.86869390380890
HTR3A	3.3634770982339
SDC2	5.45258411811209
ANKRD49	6.83180455833314
BTF3	10.6420186305527
COX7A2	10.2082429926281
SARS	8.81054790477052
C13orf18	3.47580256247091
CACNB1	3.86369051329424
QKI	5.94073987329086
SETMAR	5.26548027508746
LAMB4	3.18551171091958
MAN2B1	6.21141467926117
EML3	4.61892751075285
ACADL	3.32191474897193
OFD1	7.61872233537413
CGA	3.48232508036280
EIF3EIP	10.5471006918918
PEX16	4.93827986121899
GNG12	8.3233569069164
HABP4	4.78076521901277
CNTN2	3.25362866476884
ASNSD1	7.20487124666255
FUT4	3.86594824900007
DBH	3.41125054893157
CD53	7.74444246255098
HIST1H2BJ	3.19521644094446
TFAP2B	3.09783539169998
ACF	3.63313636676520
TMEM11	5.26768382342506
CDH8	3.45878994940316
C3orf32	3.37429554517369
AGPS	4.79600206853322
C4orf18	3.52515300963661
PCCB	7.51185783358011
IPO13	4.89324180769946
PECI	8.18763010724954
UNG	7.69980054195781
C6orf105	5.36076525421393
GSTP1	8.89805893233451
SUV420H1	8.49872652051615
ARHGAP15	3.93095421111973
LTBR	5.36270288209699
TDRKH	3.28226014282859
PSG4	3.52210963190014
SLC9A3R1	6.31588450393308
NBPF3	8.90874269130832
SLC9A3	3.49687571482831
OSBP	6.41434032816644
PRR5	4.46954978490796
CHMP7	5.33287532151454
ADRA1A	3.06159714326777
ASAH1	7.81460994314372
FKBP4	5.51339930936425
ZNF350	4.41192198264761
DOM3Z	5.4327512550348
GIPR	3.45856844533453
AHI1	4.13522439271886
BST1	3.92778456168076
NCR2	3.55199369387627
NADSYN1	5.13435424483705
UBE2W	6.3226484535287
RGS14	4.11321437459167
KRT15	4.14386101488672
SCN11A	3.8074571252699
GFI1	3.53307921097802
FHL1	4.15543266465151
SMC6	6.18118274591216
GATA1	3.64070224275977
OSGEP	4.99722798798028
ARMC6	4.72354242183204
HK3	3.16104221009556
PSMD5	7.78903169323973
RSU1	7.02069193009235
RPL4	12.2896028460962
MAD2L1	5.68732036090832
RBPMS	3.78272042375575
EIF4A3	9.48608620536126
E4F1	4.68417866392183
DLEC1	3.41002298161242
PRPF3	5.11834752883803
EMR1	3.39761183764335
CHMP2B	6.77695925906682
CAMSAP1	4.42491513971054
RPS21	9.54181624210256
XCR1	3.28335503785421
ARID5A	4.07424274708705
RBM6	6.00078179324919
UBE2N	7.66901132809123
KLF4	4.34188009241613
MGC4172	4.23244083642514
LMO4	6.75240586327623
KLKB1	3.44390052471836
HDAC3	6.85252360412735
HP	10.4090292173508
SCHIP1	4.34668307039586
BTK	3.69272233440085
KRCC1	7.9611760528485
PRND	2.97409620829395
C6orf27	3.53824826588775
PIGL	3.46085743175574
CLCA1	3.94202528696371
C1orf112	4.31681238915774
OLFML2A	4.76625996664206
HUS1	4.50641497468158
SFRS6	8.01292183277066
CXCR7	7.48260537266041
UIMC1	6.84048511301833
FXYD2	3.46516007348839
GOT2	7.20514070364143
ZNF667	4.31737866107876
TFEC	4.21787134063898
ATP7B	4.53353601132801
RAB38	3.78774427063889
POLD2	6.45795481411649
PPM1H	4.21758191752133
DCX	3.14311988102249
NFYC	6.44080100247094
ZNF228	3.54521490251037
KIN	5.63419309212812
PLSCR4	5.85110306399286
HIST1H4I	3.92720829393999
PPARGC1A	3.13382845566007
HIG2	6.05771100943934
KCNK10	4.01671716986163
EXOC1	8.08038247136453
OR6A2	3.65916876448555
ETFA	8.2366380362973
PDAP1	4.91420545202809
C19orf6	3.53934899289132
POLRMT	3.90086036041592
ZNF146	8.80492270900302
MIA2	3.20705573975654
LY6G6E	3.23701574493057
EIF4E2	7.30388412563935
NENF	5.26319239191173
HOXB5	5.58597168582994
ZNF324	5.03003512239149
CUGBP1	4.58189588883641
ENTPD7	3.83392766784657
TTC13	5.66209049654757
GJB5	4.40638279182665
PRSS22	4.10063683647808
CYP3A5	3.32712799831834
MBOAT5	4.10313906764672
CUL4B	6.72703381603485
CENPJ	3.58825347327016
KIAA0664	5.46982313232094
PITX1	4.54926199935019
PDGFRB	5.23215915355371
RDX	6.7269325076209
CELSR3	3.95093520944748
JUND	5.45934931477385
ITSN1	4.73227664921679
CHRNB1	3.62875801018033
EHBP1L1	3.65335625838396
C19orf2	7.94752859265075
FETUB	3.05506410187642
CAMK2B	3.23568179300208
DCTN1	6.17193801008246
TNKS2	7.20153422743194
MRTO4	7.01132162148393
C1QBP	5.82404838868466
TTC3	7.13881737307869
NDUFB8	8.41951044819611
CADPS2	4.24987022431564
EDG2	4.13619573795807
MYF5	3.07086582130979
SEMA3G	3.73216597619571
IL23A	3.71597486865120
GJA9	3.58545967421593
R3HDM2	7.04039458057386
C5	3.91878354883134
SLC2A10	6.46039415016515
TRIM45	4.64131918377696
TSP50	4.02916251193812
PAQR3	4.5686679976362
ANKRD26	3.49390735319594
TCP1	7.78041771661535
TMED7	6.78494210722402
CMA1	2.89041402789921
PTCRA	4.19594300705097
HCRTR1	3.56494444237039
FST	4.03001541487067
PAWR	4.12589190015335
LDLR	4.50305559599336
ASTN2	4.34328291851513
SCRN1	6.3547796332618
GPATCH8	5.98759025626185
KIF4A	4.32460921930805
TANC2	3.25848710559319
ZMYM5	3.82154716140269
PGM1	9.37290902059487
ZNF586	4.02217424812267
POLR3G	3.74808912512391
CPD	5.30177107938119
SNCAIP	3.95809298562818
DCT	3.39921428608622
HLA-DOA	3.77619003206797
TANK	7.0143031727784
RCAN1	4.11587917747929
UPK1B	3.37630599365937
DNAJB4	5.42919255820237
UGT1A8	2.95406404411763
LIMD2	3.40491039735663
HIST1H4L	3.53831043944424
PECR	5.76227284014921
HSPA2	4.93949519186306
SERP1	8.86859915059294
TACR2	3.15033315609251
NUP85	6.76001959975261
CD177	3.25029682741894
GPR135	3.2271849303897
PIGG	5.95496357058465
LGR5	3.48368700935617
JAK2	4.19215101618553
DPYSL4	3.22580214616205
TM9SF4	5.86964410578863
PTHR1	3.07184661140988
SIRPG	2.96426691370141
ZNF264	6.81520815225255
BICD1	4.98732890246313
RAB5A	7.59099174974321
FLJ13224	3.00159906807831
METTL5	8.74524778083951
HERC6	6.97877355371254
CASP1	6.00085621947384
USP9Y	2.75597565269611
LRP1B	2.85874178807135
XAF1	6.35222370182588
PLA2G4C	3.92538112612757
APOA2	3.21975715814899
SPAG6	3.08266022283652
KALRN	3.05385778838479
SECTM1	5.15271886243456
THOC7	8.73912390902127
IFNAR1	4.21754908200335
TCTA	6.8697186492644
NY-REN-7	3.23701472344089
TALDO1	8.90251763344068
B2M	11.9055832104301
LPPR4	3.66344452927504
SQLE	6.59664565943805
SEPHS1	6.4272798470688
EIF5A	5.12110930438626
FAM49A	4.38785470278144
YTHDC2	3.96285400649367
EHD2	4.57239480536910
NCF1	3.58753032289326
SPG7	5.8366362746602
ZNF614	3.53491326087903
HOXA5	3.13993755665898
NUP133	8.300207866155
FGF12	3.43930309069231
SLMO2	7.81512751260552
INPP5B	4.71362616857809
PPID	6.64113690814355
SNTA1	4.30626463315689
IL20RA	4.28837581034855
UBE2J1	6.19352957149982
CACNG2	3.23047332424208
GCM1	3.27697842911021
ELF1	7.07198879681796
TLR5	5.2469488718596
TCFL5	6.59350476356106
C1orf107	6.24280108143772
C19orf22	6.04474996490179
SAFB2	5.44217508626119
MAP3K7IP1	3.5306010097204
NCK2	7.74774083077586
OXA1L	8.53766678383293
KIAA0652	5.61057195178492
KLRG1	3.50362923798912
FRAG1	5.53055933889188
ZSCAN12	2.95192541825269
PSMD12	6.70280077378832
E2F4	5.18473508335216
CLEC4M	3.50493594529815
KIAA0999	4.89006774020129
CLDN10	5.31370844347471
MGC13053	4.31875517446431
TAC1	2.86381346843096
GYPA	3.30400699864798
HPCAL4	3.05678521022979
TRAIP	3.86489466317259
MEX3D	4.10575588228218
KIAA0232	6.48853278030722
ERCC8	4.86588105997373
NFAT5	4.74191871248969
GPX4	7.92984360810295
CSPG4LYP1	3.19830459607202
KIAA0368	6.05608348153597
FBXO3	5.75589988263609
DVL1	6.83954875756595
CMKLR1	3.73032532356122
GPR157	3.54812447034572
TYMS	5.92015364990109
OR52A1	3.14855804055970
PEF1	7.1452702982945
ZNF750	5.76681447815966
ALG9	5.44931643163564
MCM5	5.0455445476047
SDK2	3.33084974136220
BAIAP3	3.93440878265965
RABGGTB	6.828571850567
KCNK7	3.36958137247283
PTP4A3	6.19384009877235
ANKRD40	3.84432562650407
CALCOCO2	7.29922814513083
TMSL8	4.17786734813734
SNCA	4.10026804199861
ZNF551	4.61077378460705
HBQ1	3.24213365719647
ARHGAP26	4.06323739640542
GEMIN6	5.71422203611043
HRAS	4.72763258529666
KLRC4	2.85033269839151
BSDC1	5.71555715214732
DSC1	3.67157864216467
RNF43	4.64621512794564
NDUFAF1	6.3589091062328
MAP2K4	5.29130098409123
FOLR2	4.86485046768729
LYZL6	3.87560922497676
EPB41L3	3.92387448420327
TEKT2	3.69657217885688
CDKN2B	3.61219820054852
WSB1	6.09849044307681
ZNF480	3.15013463399310
MAP3K6	4.47875678447516
PROS1	5.76511660606583
PSMB8	7.47689511753984
HN1	7.75148950883204
MAS1	3.11623464182409
APOL1	4.95022802244903
CSHL1	3.31493638953646
ZBTB7C	3.43285152553243
AHCTF1	6.35373131766139
SAE2	9.2333222772492
ITGA2	3.76758498118846
AP2S1	8.29346982458754
P15RS	6.80085804351749
MME	3.71752749556163
VAT1	6.76007403153288
MAST4	5.72096751734567
TUFM	9.30402009334023
KRT33B	3.23218140908713
THEG	3.62879271253854
KCTD2	5.53809441922759
WDR26	9.32892729340483
MFI2	3.49459792551399
KRT34	3.10963524634214
NR4A3	3.46675123717173
SGSM3	4.37574330271289
ARSA	4.09964172562092
TOMM22	5.77473961359801
SOCS3	3.78148758790264
UNKL	3.87494130499471
POP4	8.36473327886943
BHLHB3	9.99946503478295
MALL	5.01727194745744
SOX15	3.15722972939517
CCNA2	3.7354268017589
PARK2	3.19515169603177
GPR124	4.25274352512095
TMEM132A	4.44346110634512
CGRRF1	5.72442038260358
RUVBL2	7.67569219740252
MCAT	5.41064569372024
WNT10B	3.69694641406977
ISCA1	6.63493620484669
RPAP1	4.01669523952590
C12orf48	4.40459133846788
RAI16	4.79758811174208
RPL27	9.02163219595237
EPN1	4.04908176777208
MAGI1	2.94760002120757
GBX2	3.11604422538855
SLC35A1	7.44155152839726
GAL	3.74631328724317
SLC14A2	3.76411796601111
RDH11	7.16620967676861
ZNF518	3.80775828782448
PCYT1B	3.28555729478032
AUH	6.0874074820079
EIF3H	11.8930779961380
KIF1B	7.269378406339
MBD2	4.48165890609648
AMOTL2	7.60142929359464
C6orf120	6.28863687333693
PIGT	7.84007638492302
PSRC1	4.19454391362081
PLA2G10	3.9673298804174
ALAS1	6.15631473294038
FOXO1	6.10225431164419
C17orf62	6.41850956023491
KIF5C	4.75777453159428
DUSP10	5.03906345271732
CRLF3	6.57052444043905
CLCNKB	3.95622423533956
PSMA5	8.79548730146002
FARS2	6.459734776562
CCDC28A	5.96245072007136
AMPD3	4.41859294047924
PIAS1	7.73528692716806
ADCYAP1R1	3.60614435619035
TMEM134	6.72768389088017
CDH20	3.12947106526066
FBXO7	7.59417662272987
FLJ14213	3.73677815529754
ZNF3	5.76380157738963
LRRFIP1	8.61870239865641
TMEM49	9.0059834062528
CNOT2	7.35631427258256
CBX2	2.96504592970563
ZC3H14	6.51746779630545
ALDH5A1	5.88977102838245
HNT	3.60244322770868
SERPINA4	3.28662981131387
FLJ20920	5.22563874690695
CRTAP	6.0862128560564
DDX50	8.16197573480702
STYXL1	7.25342164211882
TK2	4.49873272809491
BLVRB	6.46681793831316
STMN1	5.59479259848491
GUCA2A	3.03268240910333
DPP6	3.45344309114337
GALNT10	5.08185170284716
STK39	4.96463144685698
MMP24	4.11788766939964
CKS2	8.49386546379638
RHO	3.68565616925788
BANF1	8.92758285346576
CR1	3.03877869694229
RPS6KA2	6.42385722967924
HMBS	5.03045026528004
C20orf112	3.60345678930872
SLC25A24	6.94066102573081
MRPL22	8.02629986819754
SLC25A15	4.52762399573258
GADD45B	4.95479331061159
TDP1	5.86679077150823
ZNF287	3.65175377083173
DAAM2	4.26022511619635
C11orf57	5.49472853055709
RFK	7.08746899214615
ZFYVE9	4.1837185128001
TCTN3	6.96906623745616
STCH	5.32457763290906
LOC283871	3.30921001283518
NDUFB3	7.64373885155941
DEFB4	3.5726692363036
FPR1	3.81143682566598
FMNL1	4.13891546682579
SEPT7	9.97417806452636
PTCD2	4.83001173980206
GNLY	3.86279823124683
GRAMD1C	4.37762519053208
ZNF165	3.95803367211592
TR2IT1	4.19404983603385
ARMCX3	6.78940896945694
NDE1	5.10766757920921
MAGEF1	7.0609602377242
ITGA10	3.61210785146301
ARHGDIB	8.31847261213797
FSHB	3.59395285636036
ANXA2	11.4609737599267
HLCS	3.99887229908886
MCF2L	4.40914228849841
AK1	6.07737040066302
FH	6.77745178263377
LGALS2	3.64689320391628
SYNPO2L	2.82597426918350
KIAA1045	3.34324333311922
C1orf183	4.68919512461266
MAGEA8	2.96835865525975
DGCR8	4.77378262033746
GSR	5.1662720553596
NEU2	3.37109370666391
HIST1H4B	3.33672596585405
CACNA1C	3.19059619177696
FAM20B	7.75553492887953
HES2	3.14890973280833
PDCD6	9.10986986018741
INTS7	5.66277277762225
AMPH	3.64780500577616
UCKL1	5.4290042754114
ASB4	3.04084804799178
C10orf97	5.01234559966121
ALDH1L1	4.07222764984844
CCL23	3.34421001775249
OBSL1	4.77967768112993
SLC12A7	6.63908861160247
THAP4	6.01256572059841
RBM4B	5.79935425775304
OGFRL1	4.16510956193890
KIAA0831	5.69857994312049
C12orf11	6.6848025438113
PPP1R15A	3.97375157326069
KIAA0240	6.0326400396197
CD1B	3.45398055286304
FCGR2A	6.0570317182915
MDC1	4.96076257723379
MAN1A1	4.00877994485524
KRT9	3.54631633521063
HTR1A	3.17591954025744
OCEL1	4.84001816416770
ATP11B	6.47532203619238
NLGN4X	4.99557610778396
FBXO34	7.67490709426637
ALOX12	3.48245384678383
RB1CC1	6.98839613873994
PCDH12	4.11854904749586
RPE	5.65886292172504
EIF4E	6.6721863000064
CSDC2	3.76912334102317
ABHD5	5.0136446968382
TMBIM1	7.31314391265026
PET112L	4.22824548458429
P2RXL1	3.17196213020982
F2RL2	3.06857837738099
TRMT1	4.18514825769695
IMPG2	3.57266831121326
LRRC32	7.45140783870934
BGLAP	3.89381708431334
HTR4	3.40491663233229
MRAS	3.92945139448318
TRAF6	4.87442740370285
AXL	4.80097521864304
ATP2C2	3.6216377445451
LMNB1	4.96714013642554
TELO2	3.96174597783247
PNPLA3	3.49403521214992
CSNK1E	5.68050622092446
SRP14	10.3840004594502
KCNQ4	3.24953724163643
PIK3C2B	5.9970231789459
C15orf15	8.98558912545908
TUBB2B	3.15984054794732
USP15	5.69894899638106
C12orf41	6.98602654568385
CEND1	3.6945158144906
RNF31	4.42287923859947
TCEAL2	3.72978813190947
PTGER2	8.1592879306531
UBN1	5.74695791131425
SLC5A7	3.13699298891987
SLC31A1	5.28574014723999
ADAM29	3.45973965358219
ST7L	4.15788642266901
GFOD1	6.25582070425076
CTNNA1	9.30658074564469
HRBL	3.80421680834981
CBX4	3.41529291390041
NTRK2	3.77106333667482
FOXN3	4.69759799040444
MFGE8	6.56603347634151
PFKFB2	3.64861322094581
TAS2R4	3.53048492370425
SH3TC2	2.99062700474457
IL10	3.45762247807539
PXMP4	5.63442410957622
RNF167	5.87882270913595
PRMT5	7.253915706258
TSKU	6.43062865115197
ATPIF1	8.19274325519759
ETV3	3.20619999029377
PAK7	3.01578356064986
PDLIM1	8.22621504757945
CEP63	4.85899128252574
WDFY3	4.97631343952665
RNF126	4.18623652893344
DPM1	8.38984438868758
CLIC4	6.5572158171265
ACR	3.86135994570284
KLK7	9.68572673840665
ALOX5AP	7.91611362653735
LRP1	4.75656059802633
TNK1	4.41446227463415
TAS2R9	3.18883329678701
ZNF16	6.51750179737888
POLR1B	5.22479071495639
SLC8A2	4.00108514628479
OLFM4	4.54787309360596
TACC1	5.0571009842707
SAMHD1	5.76526211798685
ATP13A2	4.66756820832709
KRT4	3.55828558788160
PAX6	3.60531877178106
SCG2	3.22062689775958
SLC17A6	3.33203572860858
TUBB4	3.64317668454782
PADI4	2.94864687751455
FMO3	3.17103245029928
NLK	3.77626916230449
POU4F3	3.11967177679438
MDM2	3.29925190550834
CAPNS1	10.5274247447597
SDF4	7.35089104034988
ITGBL1	3.80282891213883
TAP2	4.32198244038144
OR2C1	3.52890319946109
KLHDC3	6.09142941373684
EFHD2	5.69008378529504
GALR3	3.66736095585881
NBEA	3.55366831182392
ABCA6	3.22635324316705
ABBA-1	3.54133298556158
GNAI1	4.06060968786201
CLDN3	6.67361823290734
AKT2	3.3983139189586
EGFR	4.42584361571761
VPS4B	8.19479066358476
RBM16	7.66729478905717
GALNT6	5.20046148020319
ZDHHC3	5.99596204913754
SLC25A4	6.20725790387148
CYB5B	5.4283833045598
NDRG1	8.90923755582098
SESN1	5.1255848406315
GBE1	7.35499036143659
MRPL46	5.34661449932753
CLASP1	5.72271290789323
FARP2	5.13049342414632
ACOT11	4.01579461784580
LDHAL6B	3.05333132486629
MAPKAPK3	5.57725339866807
NCAM2	3.12079537290665
AFAP1	4.22535970467441
PRKD2	5.54251213065129
OR2H2	3.23434938427227
ZFP36L1	8.33449780497445
DZIP1	4.08273086761310
GPR161	4.0173492662429
RNF146	4.77764079959645
NKX3-1	4.00939280255894
CCNB2	6.06138503747845
ZNF10	3.94759288742827
WDR74	5.44384400847386
FAM134A	8.52120251948566
PCNP	8.83900555433456
PURA	6.06693778559537
DNPEP	7.38955624595019
ERBB2	4.94835635834097
CREB1	6.08756626993234
NEO1	6.05552109147295
DDX3Y	3.20094394111544
RPS3A	12.5543107252648
MXRA7	10.1468260984358
LGALS3	10.7784340195141
GLT8D1	7.03915735455578
TMPRSS3	5.72343409742755
UPB1	3.37918955185205
LAT	3.94937657116087
CLDN14	3.7003729344091
DHX38	4.31950316649439
KCNA3	3.20471351787104
BTBD1	8.70570040438153
TARS2	4.99195444495977
SKIV2L2	8.51945845212752
ABCF1	7.91158244132499
CDT1	2.90140793229024
ZHX2	7.57283123360239
FCF1	4.8963544868186
LRRC49	3.49509257547216
GUCY1B2	3.69863335201872
CD28	3.30671645945023
SMARCA4	5.69704136333464
SEPT2	9.93988056089426
SOHLH2	3.25938525295679
MCOLN3	3.83580562971001
LRP8	5.43280400302684
TAGLN3	3.79409216798606
MASP2	3.55128440844696
GPATCH3	4.5244199989588
TTRAP	6.64024063277035
AGL	6.18414030396668
NFE2L3	4.75019502072698
PSD4	3.8162404302032
PALMD	4.37518834820413
CCNB1IP1	8.02395717878308
TMEM43	7.39572644495691
OBFC1	5.79040766300875
STAT5B	4.89425509979465
C14orf79	4.38236689591159
ENPEP	3.77598626177312
SSB	8.09761504635969
SCT	3.3669651401566
TIMM23	6.8223922785484
SKI	3.48001172929064
SLC22A13	3.11748188256285
AKAP3	3.27731975523367
OAS2	6.08508290554034
KIAA0423	6.1230620523831
SEC61G	9.1849555283296
CAPN11	3.06109212530872
TMEM50B	8.3929983788615
DEGS1	8.4306938535523
ARHGEF4	3.58864990790122
DBNDD1	4.06182124603952
TBL1XR1	7.19293028297604
FAIM	5.75280365746589
SP140	3.22790879426294
G6PD	4.58928436547397
NUDC	6.77818503814904
GABRP	4.54511931660893
SCARA3	5.76067741647085
TACSTD2	6.20437412612808
EIF3J	6.79853646899158
PPP2R2A	7.67006848304517
CPA3	3.48493644586915
PVALB	2.84866181022319
BCAT2	5.61919614334755
MFN1	6.37748393879123
F10	3.22301727095498
