Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A09_451970
TAF12	5.84993896457135
NDUFS4	8.24402377017292
ID1	4.00531495255914
PIK3CB	3.81617596498989
COL18A1	6.97948642701104
PDZD3	3.34706900925917
TBC1D17	4.60531831958624
COX8A	9.94270697883809
CDCA4	6.51894352226354
C2orf44	4.66344214041352
C9orf16	7.14778221493947
ERBB2IP	7.84738992854925
EMX2	2.60704884859328
FUS	7.13659035089772
NIPSNAP3B	3.42321043963774
TF	3.27951976028533
CXorf56	5.48033956458106
CLCN4	3.78878045276984
PWP2	6.23245225484108
MMP15	3.90171165020772
MTMR14	6.76740030005832
NPR1	5.76322513424326
DNAL4	4.8615479381521
ELAC2	4.64423928873431
ASS1	10.5156997179902
IPP	5.0336663089009
TMEM59	9.31965517127087
POLR2J	8.95300529951756
SEC23IP	5.04389772330856
RGS4	3.88471030314151
UQCRC1	9.87240406775815
SNX6	7.54050729398162
DDX18	7.24358049091312
POLG	4.99722402476622
ADAM23	4.2885909724803
ZNHIT2	4.69226302534893
TFR2	3.68679105844182
NCDN	4.38717512753137
RAG1	3.38231530594387
POMT1	4.47142553792790
CYP1A1	3.53517687494648
SNAPC1	4.96167833695985
GNA11	5.71427717522998
CCDC52	2.58018322117986
CAPN1	7.28379417602088
DDHD2	6.27050564522669
UPF3A	6.17139275709143
LAGE3	5.86558574975318
GNRHR	3.03527953419705
UNC13B	4.97644158394399
TTLL4	5.01188274168577
PPBP	2.98167641037883
HTR3A	4.49492783303471
SDC2	4.02625933742033
ANKRD49	6.49216052269005
BTF3	10.5680960982994
COX7A2	9.74904366160917
SARS	8.1894152857846
C13orf18	3.58899684178358
CACNB1	4.07973265152261
QKI	5.61635656794641
SETMAR	5.84076265550593
LAMB4	3.42080294691112
MAN2B1	7.40377986273324
EML3	5.10477293382622
ACADL	3.15147401220409
OFD1	8.01180444704299
CGA	3.58722424789258
EIF3EIP	10.0060577358870
PEX16	5.66055372095131
GNG12	6.78296652472214
HABP4	4.66776839417121
CNTN2	3.46905921936756
ASNSD1	6.6691230596006
FUT4	3.74958651876055
DBH	3.38402800371105
CD53	8.01958224518099
HIST1H2BJ	4.00716845623713
TFAP2B	3.18054143006833
ACF	3.56067008670964
TMEM11	5.68782331204808
CDH8	3.58869096342797
C3orf32	3.49901970816211
AGPS	6.51396921534243
C4orf18	3.11180349252763
PCCB	8.0028979189202
IPO13	4.56499501331442
PECI	7.63504839180031
UNG	7.53706290317668
C6orf105	3.50379274727159
GSTP1	8.7583420740706
SUV420H1	6.79981094221058
ARHGAP15	4.56935082517601
LTBR	6.510559918699
TDRKH	3.16569981843249
PSG4	3.51074171640419
SLC9A3R1	6.3665428688313
NBPF3	8.09841863812554
SLC9A3	3.78168548067583
OSBP	6.33193352907705
PRR5	4.35094120425062
CHMP7	5.46714405751514
ADRA1A	3.10132556716221
ASAH1	6.37817642981937
FKBP4	7.01728384292492
ZNF350	4.20217450322001
DOM3Z	5.90952177657914
GIPR	3.50127728863614
AHI1	3.86699012763764
BST1	3.9683874855584
NCR2	3.59741006607635
NADSYN1	5.40999657640617
UBE2W	4.95332890205682
RGS14	4.35265287830405
KRT15	3.74724635622784
SCN11A	3.709590277273
GFI1	3.94434746411112
FHL1	6.0513835467165
SMC6	6.28342837813896
GATA1	3.69158933462083
OSGEP	4.82783131042424
ARMC6	5.17249755425667
HK3	4.20850571824256
PSMD5	6.93858488907954
RSU1	7.61883444627949
RPL4	11.8197553785014
MAD2L1	7.53024403030238
RBPMS	4.3105058635318
EIF4A3	9.00497821007058
E4F1	4.81606734435732
DLEC1	3.53028178046795
PRPF3	6.02357586358670
EMR1	3.41621587298831
CHMP2B	6.82089092273255
CAMSAP1	4.07635926893023
RPS21	9.21057028120842
XCR1	3.41345891010850
ARID5A	4.4672430856108
RBM6	5.99498427426279
UBE2N	7.50480250371769
KLF4	4.8971063975402
MGC4172	4.88702505848592
LMO4	7.54436501482001
KLKB1	3.43990441985816
HDAC3	5.96102666753329
HP	4.8448138780633
SCHIP1	5.64920485681016
BTK	4.54532403477300
KRCC1	7.80199829503494
PRND	3.10384036851759
C6orf27	3.56522471096818
PIGL	3.5620109697854
CLCA1	3.61471647069682
C1orf112	4.63712111728789
OLFML2A	5.56564658051089
HUS1	5.41328573879653
SFRS6	6.9441243711412
CXCR7	5.01906773208656
UIMC1	6.10646629621757
FXYD2	3.76730936521432
GOT2	7.62700645926351
ZNF667	3.34636074450487
TFEC	4.94178160040809
ATP7B	4.07899038601646
RAB38	4.11672135894115
POLD2	7.48064920742669
PPM1H	5.41031081878548
DCX	3.23255911512244
NFYC	5.48761202908977
ZNF228	4.58043846249293
KIN	6.01268727570647
PLSCR4	5.49755585370756
HIST1H4I	3.86873666316271
PPARGC1A	3.05604030489677
HIG2	6.87874788634714
KCNK10	4.12311305989206
EXOC1	8.02609534502724
OR6A2	3.55676318076498
ETFA	8.71854175994094
PDAP1	5.08216853682006
C19orf6	4.03900854827618
POLRMT	4.64528274762321
ZNF146	8.43024056573002
MIA2	3.1664020148662
LY6G6E	3.0518030453757
EIF4E2	8.24989336534673
NENF	5.14011267262155
HOXB5	3.87687371302482
ZNF324	3.79382831596417
CUGBP1	4.02204129480074
ENTPD7	4.15040211327068
TTC13	5.9572831898619
GJB5	3.2203771467376
PRSS22	4.11539773278682
CYP3A5	3.35999963126403
MBOAT5	4.38507337427783
CUL4B	4.84784293564812
CENPJ	3.69832177223555
KIAA0664	6.62395034769508
PITX1	3.55277157080228
PDGFRB	5.31542282517697
RDX	5.09963305830644
CELSR3	4.19115351855532
JUND	6.59560453737776
ITSN1	4.66910564606236
CHRNB1	3.70466356129752
EHBP1L1	3.89537854320347
C19orf2	7.38386615717182
FETUB	3.07944148805482
CAMK2B	3.20693252046541
DCTN1	6.50731557953692
TNKS2	5.77007526022833
MRTO4	7.85802606573895
C1QBP	6.24502543974178
TTC3	6.98795518759232
NDUFB8	9.03824586351806
CADPS2	4.91039908311526
EDG2	4.39375009649102
MYF5	2.94370562116403
SEMA3G	3.22898378439414
IL23A	4.5900724467297
GJA9	3.64105265439390
R3HDM2	6.47958021458548
C5	3.97939641031059
SLC2A10	6.86725799852653
TRIM45	4.91095539517419
TSP50	4.54453010362647
PAQR3	4.14443699905440
ANKRD26	3.53987668408255
TCP1	7.96689819203517
TMED7	7.51565304320736
CMA1	2.99427608440771
PTCRA	4.4373426563441
HCRTR1	3.61682610662477
FST	4.11328973976703
PAWR	4.29641046628428
LDLR	4.61465143902871
ASTN2	4.14515319569841
SCRN1	6.9464253259281
GPATCH8	6.40993185571944
KIF4A	7.66387033493754
TANC2	3.22973490651442
ZMYM5	3.91652478966494
PGM1	8.36833673561006
ZNF586	4.82420206420924
POLR3G	3.47135247489386
CPD	4.92661370030693
SNCAIP	4.02834502453305
DCT	3.38992038576812
HLA-DOA	4.44520395615713
TANK	6.28081352294634
RCAN1	4.22062173195294
UPK1B	3.58652990143546
DNAJB4	4.05797222824879
UGT1A8	2.96904225283349
LIMD2	3.48977288506887
HIST1H4L	3.60403260894953
PECR	5.87383383049858
HSPA2	6.29860478462176
SERP1	9.65060017377325
TACR2	3.52726055082232
NUP85	7.20525661732451
CD177	3.45434310084634
GPR135	3.32626091070196
PIGG	6.21599638110169
LGR5	3.54890278993069
JAK2	3.61550739849115
DPYSL4	3.26409219853599
TM9SF4	6.23777815818129
PTHR1	3.31046037585567
SIRPG	4.12759105244769
ZNF264	4.02725673921314
BICD1	5.13817678815053
RAB5A	7.13422371655302
FLJ13224	3.19989755667264
METTL5	8.2466371028407
HERC6	4.61380935681247
CASP1	6.50885877112199
USP9Y	2.77900241438892
LRP1B	2.71470291245138
XAF1	6.39474331846973
PLA2G4C	4.07680271485579
APOA2	3.19639110896996
SPAG6	3.31942957003252
KALRN	3.23595548729423
SECTM1	5.49403313621156
THOC7	9.08813879725408
IFNAR1	4.08939034860324
TCTA	7.20202365578854
NY-REN-7	3.80196811045995
TALDO1	9.74596302563798
B2M	11.9082831204007
LPPR4	3.25484625105960
SQLE	5.44956706695226
SEPHS1	6.47660914041123
EIF5A	6.76719872009114
FAM49A	4.27743795871943
YTHDC2	4.44069748159152
EHD2	3.95025428008149
NCF1	4.71480896037623
SPG7	5.54428965729242
ZNF614	3.41217183187653
HOXA5	6.6226956626221
NUP133	7.44990768485205
FGF12	4.30758077913152
SLMO2	7.29766678996301
INPP5B	4.53713638725042
PPID	6.14204596290108
SNTA1	4.44959540237653
IL20RA	3.37585437403324
UBE2J1	5.32014952392322
CACNG2	3.34184508230805
GCM1	3.37587730296649
ELF1	6.20288068997151
TLR5	4.67894673054273
TCFL5	4.89168980560086
C1orf107	5.90992676766283
C19orf22	7.01999514835354
SAFB2	6.41695700999068
MAP3K7IP1	3.93428485959095
NCK2	7.31507781697811
OXA1L	8.64199691918074
KIAA0652	5.79357989386948
KLRG1	3.39359601385374
FRAG1	6.30547133506761
ZSCAN12	3.03277958520326
PSMD12	7.31736775740437
E2F4	5.34542866472186
CLEC4M	3.63579693055237
KIAA0999	4.52909438035983
CLDN10	7.18266364658886
MGC13053	4.23715159661359
TAC1	2.66923770249353
GYPA	3.41152042707599
HPCAL4	3.16223103802496
TRAIP	5.16363555027834
MEX3D	4.29000956313639
KIAA0232	5.93803787503776
ERCC8	5.02933222285278
NFAT5	4.97188249125346
GPX4	9.93501834357865
CSPG4LYP1	3.42148523171345
KIAA0368	6.16144838526209
FBXO3	5.17090519880365
DVL1	6.21442051403937
CMKLR1	3.74828765930962
GPR157	3.56949639142517
TYMS	9.028239285486
OR52A1	2.9906552203614
PEF1	7.226607253292
ZNF750	3.12125446471315
ALG9	5.1644441795893
MCM5	6.05668914169231
SDK2	3.43236259322581
BAIAP3	3.90155257222828
RABGGTB	7.09585911741211
KCNK7	3.43742470123648
PTP4A3	4.17277266783014
ANKRD40	4.40420619132699
CALCOCO2	6.91873778966503
TMSL8	4.13949780015451
SNCA	4.14494307146197
ZNF551	3.51502940505288
HBQ1	3.60461600303775
ARHGAP26	5.03434644444532
GEMIN6	6.83806564023912
HRAS	6.26986589583288
KLRC4	2.90864897491431
BSDC1	5.76064462919183
DSC1	3.68365024176118
RNF43	6.09145427244878
NDUFAF1	6.07983175413323
MAP2K4	4.3842156597022
FOLR2	5.07505390873178
LYZL6	3.86874843589006
EPB41L3	4.03017458330691
TEKT2	3.68693699653337
CDKN2B	3.98786231577537
WSB1	5.63579128558134
ZNF480	3.34711822459266
MAP3K6	4.2398006995375
PROS1	3.77233491355378
PSMB8	8.93946622674606
HN1	8.72533161795936
MAS1	3.29666643910862
APOL1	7.02368803552936
CSHL1	3.47446856841786
ZBTB7C	3.05675247158446
AHCTF1	6.48177246068543
SAE2	9.59986858700356
ITGA2	3.8987654954649
AP2S1	8.1217472367309
P15RS	8.11062842818323
MME	3.54751659758314
VAT1	5.89432375612729
MAST4	5.47002925740509
TUFM	9.65490847111757
KRT33B	3.30184572168566
THEG	4.0078372492412
KCTD2	5.1362026234865
WDR26	8.33530406900342
MFI2	3.20588823544831
KRT34	3.08097265238333
NR4A3	3.60359612524000
SGSM3	4.19684627403686
ARSA	4.4988400784672
TOMM22	5.70239920073496
SOCS3	3.74191387919319
UNKL	3.76197004213187
POP4	8.92434125929956
BHLHB3	7.75612046020809
MALL	3.42494217000787
SOX15	3.49430859934233
CCNA2	6.62031067494071
PARK2	3.24247082426022
GPR124	4.05011651117536
TMEM132A	5.17029597764707
CGRRF1	4.99060363556438
RUVBL2	7.64732095730368
MCAT	6.72604994034037
WNT10B	3.83944284370112
ISCA1	6.91461369235909
RPAP1	4.80112495598342
C12orf48	6.32452956532278
RAI16	4.4799862045759
RPL27	9.05869566151844
EPN1	4.11593234401159
MAGI1	3.13321105527535
GBX2	3.53228148379589
SLC35A1	6.0894824861087
GAL	7.44659404630859
SLC14A2	3.96878586481214
RDH11	6.90254523393497
ZNF518	4.0255670986286
PCYT1B	3.31145564581267
AUH	6.54753919004449
EIF3H	10.4758664968888
KIF1B	6.22644085819325
MBD2	4.75931525417936
AMOTL2	8.02131618720953
C6orf120	5.05639874763401
PIGT	8.35320202719132
PSRC1	6.11250695844719
PLA2G10	3.79909917480490
ALAS1	7.17824738352451
FOXO1	7.04260505804
C17orf62	7.03090501697965
KIF5C	4.44321004037976
DUSP10	4.99941264569213
CRLF3	7.08059407959214
CLCNKB	3.29000646852438
PSMA5	9.51446629885203
FARS2	5.94471143558843
CCDC28A	5.70716699903185
AMPD3	4.896346817897
PIAS1	7.06979637366747
ADCYAP1R1	3.36833087344839
TMEM134	6.32270070920917
CDH20	3.08741946050361
FBXO7	7.07430776134818
FLJ14213	3.60467979215448
ZNF3	5.79543676592334
LRRFIP1	7.96976627218317
TMEM49	9.1038222840079
CNOT2	7.25288699675544
CBX2	2.90835551069971
ZC3H14	5.55446320373183
ALDH5A1	6.100523753804
HNT	3.11429566269982
SERPINA4	2.99641780130926
FLJ20920	5.33770192513469
CRTAP	5.06979539050513
DDX50	7.08708434884085
STYXL1	7.38559083890106
TK2	4.48502467568784
BLVRB	7.2461218333249
STMN1	7.79861932666913
GUCA2A	3.42149666031858
DPP6	3.13548776155845
GALNT10	4.44814303055184
STK39	3.81097861162187
MMP24	4.75623104181098
CKS2	10.4229431245014
RHO	3.94131738987638
BANF1	9.3125309687832
CR1	2.96661845374749
RPS6KA2	4.19422106126819
HMBS	6.32335127145842
C20orf112	3.86477378341909
SLC25A24	7.46742072199516
MRPL22	8.28378612353175
SLC25A15	5.76756871645842
GADD45B	5.15921831881426
TDP1	5.19625856936354
ZNF287	3.13185382138551
DAAM2	4.71423723626823
C11orf57	4.54241849106295
RFK	7.42253371822502
ZFYVE9	3.93358278790302
TCTN3	6.0288823694173
STCH	6.51296850813546
LOC283871	3.71561904758481
NDUFB3	8.30904427089323
DEFB4	3.77560103820764
FPR1	4.29425600316981
FMNL1	4.181821957386
SEPT7	9.22805578474303
PTCD2	5.09683882842976
GNLY	4.31338337045054
GRAMD1C	4.44139030908902
ZNF165	4.54659706663601
TR2IT1	4.07805501101316
ARMCX3	7.26303890603947
NDE1	6.39387706811428
MAGEF1	7.45342563283762
ITGA10	3.62475519197055
ARHGDIB	8.48959687740896
FSHB	3.87628789140205
ANXA2	10.3815084944229
HLCS	3.91659731426405
MCF2L	3.77829193593613
AK1	5.41623520511024
FH	6.72704877790538
LGALS2	4.30546340266674
SYNPO2L	2.81479532748179
KIAA1045	3.44694924501071
C1orf183	4.87192760367355
MAGEA8	2.90598884958957
DGCR8	4.86322610009911
GSR	4.84910114752893
NEU2	3.38718170263083
HIST1H4B	3.79957451588208
CACNA1C	3.13486966131472
FAM20B	5.33444597486049
HES2	3.07925852465675
PDCD6	8.7497172404916
INTS7	5.45031480975307
AMPH	3.56557209405825
UCKL1	6.961444660145
ASB4	3.13594376760932
C10orf97	5.2757344956592
ALDH1L1	3.77384991317615
CCL23	3.29217964220479
OBSL1	5.26512540270191
SLC12A7	7.16035463530732
THAP4	7.22040740847187
RBM4B	5.36205778588646
OGFRL1	4.61192848669973
KIAA0831	4.72082685985894
C12orf11	7.6556066025073
PPP1R15A	4.71301253377912
KIAA0240	4.93292487643271
CD1B	3.21053921790566
FCGR2A	6.14137203845491
MDC1	6.10320247247463
MAN1A1	3.66417066838985
KRT9	3.50258709810956
HTR1A	3.39776914713157
OCEL1	5.14117524239917
ATP11B	5.87674690197444
NLGN4X	3.67229864926707
FBXO34	6.75650939296422
ALOX12	6.51756342979074
RB1CC1	6.5677224029931
PCDH12	4.8213441505945
RPE	6.23172187982315
EIF4E	5.99290342478427
CSDC2	3.58932003042192
ABHD5	4.92682893296363
TMBIM1	7.13069702357743
PET112L	4.94293038054012
P2RXL1	3.2533445961401
F2RL2	3.3595754499729
TRMT1	7.48886714133892
IMPG2	3.66835893753685
LRRC32	3.96029064616208
BGLAP	4.57319008360529
HTR4	3.42847467815289
MRAS	3.99535441433579
TRAF6	4.9557249253455
AXL	5.27344902727392
ATP2C2	3.40177781369107
LMNB1	6.18637482891903
TELO2	4.62768794487157
PNPLA3	3.99066413499679
CSNK1E	6.16969016868508
SRP14	10.3400668630775
KCNQ4	3.15555557524395
PIK3C2B	4.54312601018791
C15orf15	8.31638222184883
TUBB2B	3.10636485275047
USP15	5.39939450073161
C12orf41	7.36033969035065
CEND1	4.43021912291336
RNF31	4.93138235947885
TCEAL2	5.00773547035909
PTGER2	4.00322588097675
UBN1	6.29273741212114
SLC5A7	3.18535260741858
SLC31A1	6.4636054415688
ADAM29	3.33614516849295
ST7L	4.40884929550351
GFOD1	5.4916130038595
CTNNA1	8.97912955454916
HRBL	4.10296853326103
CBX4	3.68729184441318
NTRK2	3.41367221412925
FOXN3	4.62964221503717
MFGE8	5.68206038284815
PFKFB2	3.81005949059439
TAS2R4	3.55697911256986
SH3TC2	3.03788455682015
IL10	3.31426251790495
PXMP4	7.31074589821498
RNF167	6.09825573847596
PRMT5	7.67723778464758
TSKU	5.32008009330766
ATPIF1	9.04805526452785
ETV3	3.5178471692307
PAK7	3.05592119022708
PDLIM1	6.3725534468161
CEP63	5.33887413635812
WDFY3	4.21873468036472
RNF126	5.72694019691924
DPM1	9.34172919007552
CLIC4	6.87455516921435
ACR	3.88979478984994
KLK7	6.73309768346341
ALOX5AP	7.02116603762031
LRP1	4.76249173590636
TNK1	4.34860997726283
TAS2R9	3.01876660930215
ZNF16	5.39598630312686
POLR1B	5.3098899939928
SLC8A2	3.94789470463822
OLFM4	2.93149535069291
TACC1	4.83757731262031
SAMHD1	6.41911189988543
ATP13A2	5.04046732554333
KRT4	3.52301258374912
PAX6	3.62869661165552
SCG2	3.33395172211243
SLC17A6	3.36284157622433
TUBB4	3.89972762882742
PADI4	3.13592686367539
FMO3	3.00973210368161
NLK	3.47591769184604
POU4F3	3.07011013208703
MDM2	3.47434391516954
CAPNS1	9.6031372053122
SDF4	7.14940059340712
ITGBL1	2.94363981165371
TAP2	4.51762902396835
OR2C1	3.44217128875491
KLHDC3	6.2936690752493
EFHD2	6.0111228141783
GALR3	3.69217819255059
NBEA	3.12754775970355
ABCA6	3.12863000338119
ABBA-1	3.68992292006959
GNAI1	5.31672056645485
CLDN3	8.48925202632438
AKT2	3.44298777575976
EGFR	4.17725801852568
VPS4B	6.7190735429081
RBM16	7.17330489340814
GALNT6	6.0000240773702
ZDHHC3	5.6430538946853
SLC25A4	6.19361890193135
CYB5B	6.40406491894814
NDRG1	8.41664137752885
SESN1	3.85847242597436
GBE1	7.34659407615065
MRPL46	6.67304170402006
CLASP1	5.18857798025351
FARP2	4.63080091249705
ACOT11	3.90123068025709
LDHAL6B	2.93964709227361
MAPKAPK3	6.08383799575604
NCAM2	2.91641882066159
AFAP1	3.74003260048045
PRKD2	5.63788803422371
OR2H2	3.5468825700434
ZFP36L1	7.89934622718336
DZIP1	4.90895062285798
GPR161	4.51436660687866
RNF146	3.94899070176121
NKX3-1	3.85375461726429
CCNB2	9.23405754555561
ZNF10	4.17158898639822
WDR74	6.13540102112684
FAM134A	7.80414018125033
PCNP	8.24191174402542
PURA	5.09731267971046
DNPEP	8.05482950952318
ERBB2	4.87623233184759
CREB1	5.51281748637354
NEO1	5.89524789282677
DDX3Y	3.31744076904486
RPS3A	12.3220117448236
MXRA7	8.24620506601835
LGALS3	10.1232071742771
GLT8D1	7.30294858242195
TMPRSS3	8.0966720510658
UPB1	3.49677467795864
LAT	4.46314279221303
CLDN14	3.91992914721926
DHX38	6.04431039785946
KCNA3	3.39136711045434
BTBD1	8.0426862070626
TARS2	5.97610966121811
SKIV2L2	7.87227103820812
ABCF1	8.00842810912806
CDT1	3.73032718954143
ZHX2	5.063934832242
FCF1	4.77320592579718
LRRC49	5.01970185336856
GUCY1B2	3.67871306442747
CD28	3.26221143481266
SMARCA4	6.38132906832966
SEPT2	9.37722562547254
SOHLH2	6.57677529723507
MCOLN3	3.83952915159304
LRP8	5.64270947667949
TAGLN3	3.89837959507927
MASP2	3.55358136957687
GPATCH3	4.29795415583664
TTRAP	8.843717331597
AGL	7.08556500931332
NFE2L3	6.01179148281411
PSD4	4.19619191970569
PALMD	5.97288655853202
CCNB1IP1	8.392308512412
TMEM43	6.84046283047562
OBFC1	6.88137810184471
STAT5B	4.09870374856516
C14orf79	4.36084333429908
ENPEP	4.06304281781688
SSB	7.41238209565216
SCT	3.19994472092266
TIMM23	7.31999688237446
SKI	3.8644676668087
SLC22A13	3.36770415092341
AKAP3	3.91464471171180
OAS2	5.30566573483893
KIAA0423	4.67799969208985
SEC61G	9.4271885256721
CAPN11	3.21935673338485
TMEM50B	7.8291294506205
DEGS1	7.83640946733678
ARHGEF4	3.87401748332957
DBNDD1	4.46894192601696
TBL1XR1	5.610451762244
FAIM	5.6714126765302
SP140	3.47659814015874
G6PD	5.81568466497984
NUDC	7.75709483429061
GABRP	3.8769350541045
SCARA3	5.1239000524361
TACSTD2	5.82428734609099
EIF3J	7.4755357881068
PPP2R2A	6.62763707559095
CPA3	3.26054200267551
PVALB	2.90193523190387
BCAT2	5.76627968401486
MFN1	6.7483975120247
F10	3.32429497252180
