Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D05_297990
ZNF83	6.50440210490452
PRDM2	5.06237509192487
GDPD5	9.49625817030256
PDCD4	5.47174131622626
CEP350	6.30175447617534
FOXP3	3.28260799812297
SMYD3	7.21496115766193
CST7	5.77662067704177
SELL	4.65352322079728
CIAO1	7.13303698152164
LGI2	3.59035164601987
WDR45	7.35687250476292
ANKRD6	7.40577121846843
LTBP4	3.71833950766062
PSCD3	3.44975684070889
PYY	3.25422085959753
KCNC1	3.0747448163529
SIRT6	4.01090861771131
CCL19	3.93370343999441
ARHGEF9	4.03629453651321
ABR	4.31747265009561
C10orf22	6.28153121300095
STK17A	4.98582257169473
FOXE1	3.72278741903217
GML	3.17395126281388
CNGA3	3.05074111894574
CD38	6.25301053835976
ZDHHC6	7.48202687919244
NEFH	3.35266297979054
PGBD5	3.64096210921182
CTDSP2	7.35946150957864
RMND5B	5.25023566461892
ZNF257	3.15264986118992
DUSP4	5.76652011316999
FLJ22167	6.35913438362268
EXOSC7	6.4803991069611
ROR2	4.24162841338401
FOXM1	6.50716432785579
ZBTB48	5.29906181153039
BUD31	8.25141537448625
MAOA	5.15819454452549
CCDC41	4.5034614640259
TNNT3	3.95493509181138
FBXO11	5.11502697596741
GYPC	5.35202200136146
PLIN	5.33083470011352
RFXAP	3.8561960161274
C6orf15	3.77280335057089
RNF4	8.94782204245455
F8A1	9.38258141650318
PPP1R3D	4.89875258151061
GRB2	7.8816141913523
TPM3	3.09016896771390
SYT13	3.79933054020213
EPB42	3.40615127587224
RP5-1077B9.4	5.35214892638589
EIF1	10.7732990053279
CETN3	7.14735229714375
FPGT	5.15673304055452
PRY	3.34393835983729
NTHL1	5.3366129302841
POLR2B	9.1838125408227
RPS28	11.5928743262320
GDF10	3.04335576272912
COQ9	7.89279774171279
P2RX3	2.99223069724426
GCC2	7.73707153158954
RARRES3	7.76561966282687
PLXNA1	5.89903758405322
WBP4	5.0122883047377
KIAA0100	6.89161518368889
PMF1	6.59213398025574
HS2ST1	5.52528243124927
CRELD2	7.51671800716601
C8G	3.12139044044106
CD82	4.98816570959276
PMM1	5.18946671520076
CBLL1	4.4500168418537
LIM2	3.66457738106718
VAX2	3.37830848421278
SETDB1	5.48229393341242
LRAP	3.35702653129754
GCLM	8.33225322009029
CPEB3	3.38012043059161
PPM1A	5.90365295780789
INTS1	4.75002916546747
MMP16	3.16660367412985
CAMTA1	5.1588632769898
SAMSN1	6.30967451628693
DRD3	2.72702290623977
GMPPA	4.93439366407541
C11orf73	6.92615073724965
AIPL1	3.62718262313682
PTP4A2	10.3643545756093
IL24	3.3588228746845
BDKRB1	3.39593336801023
HPCA	3.61229754425694
MLF1	6.4946209958627
SEC14L1	7.1723376194257
CHFR	6.74235425970888
EMILIN1	3.16129152692266
THADA	6.30994007789037
TAF12	6.38649431106924
NDUFS4	7.9258976555483
ID1	5.15055799083454
PIK3CB	3.89790904996633
COL18A1	8.00717495917098
PDZD3	3.35501106950045
TBC1D17	4.29944896179345
COX8A	9.8767220816684
CDCA4	6.03672196591597
C2orf44	4.98954504761543
C9orf16	8.79819144117556
ERBB2IP	7.21966928395908
EMX2	8.66530826414319
FUS	6.68787637331219
NIPSNAP3B	3.56873861397181
TF	3.84236712942238
CXorf56	5.44500120168244
CLCN4	3.67279467296051
PWP2	7.0425933695331
MMP15	5.59274022301727
MTMR14	6.54720815156683
NPR1	6.42102133370871
DNAL4	5.93126683417247
ELAC2	4.89048231062421
ASS1	11.0204877972143
IPP	5.37116511317921
TMEM59	10.0917704572603
POLR2J	9.1005354634852
SEC23IP	5.66594339127041
RGS4	3.89988672380856
UQCRC1	9.37396778458004
SNX6	7.20546589476315
DDX18	7.8710020376336
POLG	4.50656775763451
ADAM23	3.66622237716933
ZNHIT2	4.23132446962205
TFR2	3.51191042061106
NCDN	4.70961436015946
RAG1	3.25861606270543
POMT1	5.56486957086725
CYP1A1	3.32365321852543
SNAPC1	5.57393755526481
GNA11	4.93219663611405
CCDC52	2.99776068271198
CAPN1	6.26196964104921
DDHD2	5.32817759724602
UPF3A	6.8972614419325
LAGE3	7.42357015942104
GNRHR	3.12771604311711
UNC13B	6.12716090104607
TTLL4	4.19226481718747
PPBP	2.86170334946432
HTR3A	4.13132256642632
SDC2	4.92243060428044
ANKRD49	5.88314032581639
BTF3	10.0924043935107
COX7A2	10.9699158089692
SARS	8.79352125445926
C13orf18	3.76739979488058
CACNB1	3.76902777141481
QKI	5.92375346056963
SETMAR	4.88759268636557
LAMB4	3.49913847540628
MAN2B1	6.09150802391342
EML3	5.20653030833444
ACADL	3.10572775253378
OFD1	7.51087340282433
CGA	3.63504861328616
EIF3EIP	10.168955151995
PEX16	4.9940112762583
GNG12	8.37256301139674
HABP4	5.19132825093231
CNTN2	3.48338626016343
ASNSD1	7.25683580991844
FUT4	3.94204139998016
DBH	3.22482971417402
CD53	8.48732166643879
HIST1H2BJ	3.74153312909097
TFAP2B	3.15677608340425
ACF	3.6624832360387
TMEM11	6.03267467508408
CDH8	3.20445353363784
C3orf32	4.03123643577412
AGPS	5.26618718398662
C4orf18	3.16399509937485
PCCB	6.49050497876436
IPO13	5.30834375233040
PECI	8.31570142542618
UNG	7.82458317103747
C6orf105	4.36609672215774
GSTP1	7.92788300963998
SUV420H1	6.76892129517694
ARHGAP15	5.41616895929536
LTBR	6.13227473027911
TDRKH	3.39247858608947
PSG4	3.33981385634973
SLC9A3R1	6.73470217892913
NBPF3	9.79673991778417
SLC9A3	3.81365751739606
OSBP	6.04789722491577
PRR5	4.81396795381551
CHMP7	5.3622104570621
ADRA1A	3.04737756845008
ASAH1	6.62586365571716
FKBP4	7.21888896270411
ZNF350	5.26315642236464
DOM3Z	6.21774564023445
GIPR	3.77971134100353
AHI1	5.50094883004831
BST1	4.01157004944405
NCR2	3.41997148999378
NADSYN1	4.0828828639553
UBE2W	5.64659694193842
RGS14	4.24659564451625
KRT15	3.48457941637351
SCN11A	3.73092998214304
GFI1	3.82851781222811
FHL1	4.27469606935328
SMC6	5.39327025229122
GATA1	3.4675500792676
OSGEP	5.6129419309158
ARMC6	4.8208716457107
HK3	4.00006517995226
PSMD5	8.28267091420867
RSU1	6.93012054925352
RPL4	11.4324985730519
MAD2L1	8.38592491973627
RBPMS	5.12843508006369
EIF4A3	8.83583405466667
E4F1	5.31239510838012
DLEC1	3.59791478674763
PRPF3	7.09992852015854
EMR1	3.31439751104308
CHMP2B	6.88203511711469
CAMSAP1	4.98008430237796
RPS21	9.74049568725276
XCR1	3.39171807798764
ARID5A	4.62667433965746
RBM6	6.00731408070774
UBE2N	8.24672885776307
KLF4	4.76444066358659
MGC4172	4.52854532272861
LMO4	7.11690106009693
KLKB1	3.49910902788231
HDAC3	6.20944458983888
HP	9.10209296617328
SCHIP1	4.90440006455862
BTK	4.26826485169877
KRCC1	6.97566021563464
PRND	2.89476615024667
C6orf27	3.53029618957667
PIGL	3.82473873158663
CLCA1	3.31086333564439
C1orf112	4.80090542803367
OLFML2A	3.92021381431954
HUS1	4.57567426605643
SFRS6	7.92934591922242
CXCR7	5.55793305776388
UIMC1	6.35165948943478
FXYD2	3.563073467058
GOT2	7.9087563405978
ZNF667	3.58965948915589
TFEC	5.04795245756919
ATP7B	6.19299407451674
RAB38	6.80040396171344
POLD2	7.12448879256451
PPM1H	5.02176942216049
DCX	3.14278110589877
NFYC	6.51045005639145
ZNF228	3.74660842120998
KIN	5.70403406649361
PLSCR4	5.94885492814829
HIST1H4I	4.13591136822862
PPARGC1A	3.15120998386703
HIG2	6.62441039337565
KCNK10	4.23027981205906
EXOC1	8.43149263082504
OR6A2	3.58038727981963
ETFA	8.00897702426616
PDAP1	5.23408913014926
C19orf6	3.51456020527960
POLRMT	4.54797673153187
ZNF146	8.72152291780947
MIA2	3.30003549913658
LY6G6E	2.93079805461912
EIF4E2	7.54362270723884
NENF	4.81484616712526
HOXB5	3.69368123994752
ZNF324	5.08131016187389
CUGBP1	4.27940215235685
ENTPD7	4.17454019943685
TTC13	6.63098605339927
GJB5	2.88831656433746
PRSS22	4.22054512824929
CYP3A5	3.28134358093344
MBOAT5	5.26362223741617
CUL4B	5.55050044483845
CENPJ	3.78928239239145
KIAA0664	6.47195783123283
PITX1	3.49661244352632
PDGFRB	4.63757167649297
RDX	5.42859875806068
CELSR3	4.78739625324482
JUND	5.98236843936668
ITSN1	4.77254936846052
CHRNB1	3.74076484346358
EHBP1L1	4.02572405547510
C19orf2	9.16441732465471
FETUB	3.14891903977571
CAMK2B	2.97341614050702
DCTN1	6.4770268407426
TNKS2	6.97919620768696
MRTO4	8.27811194502532
C1QBP	6.2928588515527
TTC3	7.23703996861677
NDUFB8	8.33183378191153
CADPS2	6.35382862028564
EDG2	5.08516315927495
MYF5	3.14502737368446
SEMA3G	3.34364957406606
IL23A	3.6803609186581
GJA9	3.65089506723257
R3HDM2	7.05986461021271
C5	3.7761690437516
SLC2A10	4.80425669616747
TRIM45	4.19614132995942
TSP50	3.70806792802537
PAQR3	4.19567077535139
ANKRD26	3.23454366699568
TCP1	9.26667861196063
TMED7	6.24828475864009
CMA1	2.90628031796604
PTCRA	4.24635513374063
HCRTR1	3.59324555378491
FST	5.31090853333524
PAWR	3.73141174490464
LDLR	4.23608866445517
ASTN2	3.65066491966350
SCRN1	7.36222504093025
GPATCH8	5.68163733960946
KIF4A	7.7435805090802
TANC2	4.04421065953322
ZMYM5	3.49579477739101
PGM1	9.59206997626644
ZNF586	3.89112740430406
POLR3G	3.60780742584905
CPD	6.10558150096923
SNCAIP	5.45668967499569
DCT	3.28229450787781
HLA-DOA	3.74941588760152
TANK	6.5604290501718
RCAN1	4.28033510050308
UPK1B	8.3890806517479
DNAJB4	5.41832682741523
UGT1A8	2.92742063464830
LIMD2	3.65965985064271
HIST1H4L	3.39922810942489
PECR	4.65270418733056
HSPA2	4.64441963248483
SERP1	9.17776228869482
TACR2	3.52178935649684
NUP85	7.26820687364514
CD177	3.49722545007219
GPR135	3.32394259959777
PIGG	7.943764364346
LGR5	4.57444962943875
JAK2	4.25417803242235
DPYSL4	3.29183605421932
TM9SF4	6.66952772996432
PTHR1	3.30836402979836
SIRPG	3.9050126992625
ZNF264	5.14236683547104
BICD1	6.11750661346414
RAB5A	7.66407722113199
FLJ13224	3.10875701839678
METTL5	8.53516809254295
HERC6	8.06805118914595
CASP1	6.29821363133745
USP9Y	2.92617354500754
LRP1B	3.08174900121224
XAF1	7.38207791554101
PLA2G4C	4.08219355561569
APOA2	3.16135888582835
SPAG6	3.03291928539331
KALRN	3.33728161798055
SECTM1	5.70571084391936
THOC7	8.64076666223703
IFNAR1	4.12461168601503
TCTA	6.81705937600155
NY-REN-7	3.77113156266468
TALDO1	9.93131905167444
B2M	12.3044710911492
LPPR4	3.81342246877879
SQLE	6.48730117814682
SEPHS1	7.13384271953442
EIF5A	6.37996462098048
FAM49A	4.25395392606732
YTHDC2	4.0776272694751
EHD2	4.38404223690291
NCF1	5.01996546533825
SPG7	6.20668470905986
ZNF614	3.42479330492847
HOXA5	3.92477608528900
NUP133	7.89896942837318
FGF12	3.57084994083474
SLMO2	7.75496770754653
INPP5B	4.77587758590561
PPID	7.06220164670227
SNTA1	4.72179553243264
IL20RA	3.95714341092865
UBE2J1	6.15795625294862
CACNG2	3.14880611118265
GCM1	3.37537172157615
ELF1	7.01572640210104
TLR5	4.55140094527778
TCFL5	6.73250397333848
C1orf107	6.44037470724975
C19orf22	7.00834962677361
SAFB2	6.58418917415222
MAP3K7IP1	3.8317488050148
NCK2	7.86993115232518
OXA1L	7.67469238194134
KIAA0652	5.86008803419022
KLRG1	3.95845970144952
FRAG1	5.49815506544459
ZSCAN12	2.94221585661889
PSMD12	7.33881892763508
E2F4	5.69025603724598
CLEC4M	3.44746062800372
KIAA0999	4.33418461360285
CLDN10	8.05907837284051
MGC13053	3.97651194489857
TAC1	2.78518204126512
GYPA	3.42039280425159
HPCAL4	3.09391622882891
TRAIP	4.27156703748125
MEX3D	3.76144501458543
KIAA0232	7.63303500992748
ERCC8	4.62810596231378
NFAT5	5.44860232307988
GPX4	10.0337387218843
CSPG4LYP1	3.35613047613376
KIAA0368	7.16573232229645
FBXO3	4.64317811611687
DVL1	6.1409274158359
CMKLR1	3.64842451331877
GPR157	3.73041685741257
TYMS	11.9773043830474
OR52A1	2.98296781921273
PEF1	8.18804637853856
ZNF750	2.92992900696897
ALG9	4.65507154064309
MCM5	6.29248804316264
SDK2	3.66795328967845
BAIAP3	3.81218024394696
RABGGTB	6.12125304164358
KCNK7	3.36921432556416
PTP4A3	5.05867683703062
ANKRD40	3.93681340960052
CALCOCO2	7.81719076244067
TMSL8	7.06185980138895
SNCA	5.07496411058659
ZNF551	3.82184004612048
HBQ1	3.4381508364205
ARHGAP26	5.68252970203365
GEMIN6	6.8794276023951
HRAS	6.26003383067941
KLRC4	2.81394202959869
BSDC1	6.64906371545139
DSC1	3.50628263849328
RNF43	5.40047753113943
NDUFAF1	5.77732666065098
MAP2K4	5.25928625276864
FOLR2	4.8113613651279
LYZL6	3.4419693736096
EPB41L3	3.94771139276260
TEKT2	3.35803434789677
CDKN2B	3.64058895016047
WSB1	6.48721419167923
ZNF480	3.54141334261254
MAP3K6	4.4100634945432
PROS1	6.37576053390771
PSMB8	9.60268504794305
HN1	7.49815311719184
MAS1	3.25653092130783
APOL1	5.996583736596
CSHL1	3.46729334350123
ZBTB7C	2.93805098067023
AHCTF1	6.43028191883357
SAE2	9.42944786311466
ITGA2	3.65677027731629
AP2S1	9.14748257467774
P15RS	5.87955146716094
MME	3.53387091426987
VAT1	7.64359222041308
MAST4	5.40070409694741
TUFM	9.95504394689367
KRT33B	3.28306983730268
THEG	3.48896015542882
KCTD2	4.89460806219559
WDR26	8.98367688413991
MFI2	3.19952932305864
KRT34	3.09747279243288
NR4A3	3.4445398764637
SGSM3	4.21801758297298
ARSA	3.97243733466999
TOMM22	5.74021114019995
SOCS3	3.63455649858493
UNKL	4.46948892359607
POP4	10.5506710559949
BHLHB3	9.99598774614695
MALL	4.35809016798124
SOX15	3.04703185912091
CCNA2	6.89848588251126
PARK2	3.24932832882131
GPR124	3.7134004652336
TMEM132A	4.79480898681585
CGRRF1	5.50269574005396
RUVBL2	8.43043647194582
MCAT	6.08681264080093
WNT10B	3.84640821187176
ISCA1	7.06227148850193
RPAP1	4.66769813199546
C12orf48	5.4996230563744
RAI16	4.64347023660247
RPL27	9.33569183699814
EPN1	3.87873189247264
MAGI1	3.03525855554348
GBX2	3.09687324295954
SLC35A1	5.65136729701331
GAL	3.67786499514694
SLC14A2	3.61706934070191
RDH11	6.97891378315587
ZNF518	3.70753828573481
PCYT1B	3.31360618276149
AUH	8.04203588477728
EIF3H	10.6417955499250
KIF1B	8.18911134725857
MBD2	4.7648309026254
AMOTL2	8.2050784912992
C6orf120	7.02772970687704
PIGT	8.61084946463625
PSRC1	7.263144384547
PLA2G10	3.52377932575142
ALAS1	7.20409123867292
FOXO1	6.53622563164608
C17orf62	6.90237870293462
KIF5C	6.29388849977076
DUSP10	4.42819555519821
CRLF3	7.48186470181463
CLCNKB	3.34999143500969
PSMA5	10.0191962078542
FARS2	5.16431465746773
CCDC28A	8.22675893245565
AMPD3	4.70004129839452
PIAS1	6.70378362767545
ADCYAP1R1	3.84684928772888
TMEM134	6.26554837770663
CDH20	2.97526031871482
FBXO7	8.05545241158803
FLJ14213	3.93337369374313
ZNF3	5.06832973387817
LRRFIP1	6.8596482393762
TMEM49	8.14865345738583
CNOT2	7.25761961622094
CBX2	2.94691724784873
ZC3H14	6.48673941569655
ALDH5A1	5.74127409576754
HNT	3.54122981472675
SERPINA4	2.93759221268243
FLJ20920	5.68211312054622
CRTAP	4.60200218368436
DDX50	7.98675580550643
STYXL1	7.87179904134681
TK2	4.623779034414
BLVRB	7.17089725476064
STMN1	7.61847870771793
GUCA2A	3.25499830505837
DPP6	2.98120926861089
GALNT10	4.43775499267782
STK39	6.36188087585185
MMP24	4.72509202830324
CKS2	10.6867462911636
RHO	3.41471865120831
BANF1	9.59254999401494
CR1	2.94465996864351
RPS6KA2	5.96038911044445
HMBS	5.63752336559075
C20orf112	3.85313029260665
SLC25A24	7.33927671540811
MRPL22	8.09082976932
SLC25A15	5.68272032269938
GADD45B	4.6232517975856
TDP1	5.86397808526583
ZNF287	3.78741398991461
DAAM2	6.4177653582849
C11orf57	5.10584442347812
RFK	7.6843815882552
ZFYVE9	4.09070493314966
TCTN3	6.97006533025721
STCH	5.69022384815928
LOC283871	3.96776328629075
NDUFB3	8.69026456403604
DEFB4	3.53647157572554
FPR1	3.95000485778758
FMNL1	4.3999045087379
SEPT7	10.4583671850333
PTCD2	5.05842549007225
GNLY	4.23080809765903
GRAMD1C	5.65505712398639
ZNF165	4.33801204092279
TR2IT1	3.74363309950109
ARMCX3	6.64978189029858
NDE1	6.06767856378629
MAGEF1	7.10711392846674
ITGA10	3.92058492423039
ARHGDIB	8.68839353834717
FSHB	3.87005000110561
ANXA2	11.7216603787522
HLCS	3.86605666963611
MCF2L	4.10602372672796
AK1	5.81629297698851
FH	6.57840701459533
LGALS2	4.410819699655
SYNPO2L	2.49852567267368
KIAA1045	3.39556773591012
C1orf183	4.55918988102079
MAGEA8	3.45356215366697
DGCR8	4.9939932291996
GSR	6.68889184812632
NEU2	3.17316075883373
HIST1H4B	3.70156526261465
CACNA1C	3.06452585824992
FAM20B	6.7494695956283
HES2	3.42593169385420
PDCD6	10.1843756722014
INTS7	5.75911579304153
AMPH	4.0216982694597
UCKL1	7.30107483646958
ASB4	2.94478461198959
C10orf97	4.30593092234854
ALDH1L1	4.2876468650547
CCL23	3.21119467522383
OBSL1	5.37673733860926
SLC12A7	8.0871270920505
THAP4	5.62892094830648
RBM4B	5.52853065766466
OGFRL1	4.79325829040174
KIAA0831	5.14387938269766
C12orf11	7.15718130204446
PPP1R15A	4.523761860822
KIAA0240	5.65068168081644
CD1B	3.37403997792283
FCGR2A	6.20024279326136
MDC1	6.20974293675765
MAN1A1	4.10467984836859
KRT9	3.33309186731776
HTR1A	3.5071715882988
OCEL1	5.03218835739568
ATP11B	5.48209447850182
NLGN4X	4.51394079163205
FBXO34	7.28514692110335
ALOX12	3.43510418118983
RB1CC1	6.51629348670036
PCDH12	4.25989753145546
RPE	4.95225610721508
EIF4E	6.40829099340372
CSDC2	3.81891456432065
ABHD5	4.99456725682231
TMBIM1	5.76145962380924
PET112L	4.72995218269238
P2RXL1	3.26266207268018
F2RL2	3.09477213078750
TRMT1	4.27860485791597
IMPG2	3.35038458393225
LRRC32	8.97540981196727
BGLAP	3.90399489745923
HTR4	3.53747057404259
MRAS	5.97381138244897
TRAF6	4.56436955283366
AXL	4.83344025370431
ATP2C2	4.07189913492463
LMNB1	6.36085806591675
TELO2	4.18605770175769
PNPLA3	4.19776142192090
CSNK1E	6.59057288793302
SRP14	10.3679036709201
KCNQ4	3.21943177533288
PIK3C2B	4.90352847900792
C15orf15	7.69541384324182
TUBB2B	3.48640247417164
USP15	5.69696763232479
C12orf41	7.66687714262376
CEND1	4.2262376890399
RNF31	4.6060078650432
TCEAL2	4.40829825051424
PTGER2	4.26993208012498
UBN1	7.25376786538711
SLC5A7	3.40135857974946
SLC31A1	6.88104710073354
ADAM29	3.35322181850353
ST7L	4.39071621139981
GFOD1	5.77486264831519
CTNNA1	9.4291702056965
HRBL	3.64933808947906
CBX4	3.60945990083541
NTRK2	3.63464955137058
FOXN3	5.57855155482743
MFGE8	6.33301950695154
PFKFB2	3.96229308121193
TAS2R4	3.5250044532529
SH3TC2	3.27549751549311
IL10	3.60771476986452
PXMP4	5.98939328708314
RNF167	6.1225495084302
PRMT5	7.41728416422512
TSKU	8.54681829255504
ATPIF1	8.91973515603923
ETV3	3.20803277768313
PAK7	3.15609974569748
PDLIM1	8.95522375714487
CEP63	5.45815538081517
WDFY3	5.07896580007683
RNF126	4.86834547144196
DPM1	9.23645688204231
CLIC4	6.67259906771073
ACR	3.90619102991202
KLK7	8.50017289450927
ALOX5AP	7.745773709523
LRP1	4.48626558837916
TNK1	4.34887089909989
TAS2R9	3.11623765654888
ZNF16	4.78740392587593
POLR1B	5.16006498346256
SLC8A2	3.67903524520083
OLFM4	2.83708679796112
TACC1	4.85547807888898
SAMHD1	8.06461022378914
ATP13A2	5.81009195859464
KRT4	3.61490683152793
PAX6	4.79119936239195
SCG2	3.69208941612538
SLC17A6	3.31035774595229
TUBB4	3.7792240978538
PADI4	2.94747660185188
FMO3	3.31581486775207
NLK	3.7654744904771
POU4F3	3.16618821913597
MDM2	3.49909795448432
CAPNS1	11.0596040638943
SDF4	7.45878657078295
ITGBL1	3.09903312151819
TAP2	4.54722604111889
OR2C1	3.32548182907141
KLHDC3	6.83727586221697
EFHD2	6.78904821544573
GALR3	3.62351594242767
NBEA	3.87665173953776
ABCA6	3.21262758988694
ABBA-1	3.63025223613517
GNAI1	4.64654014320436
CLDN3	8.49787997046945
AKT2	3.51806372025370
EGFR	4.2258218528324
VPS4B	6.9158663437026
RBM16	7.93921017851746
GALNT6	7.97943461575902
ZDHHC3	5.18467743226648
SLC25A4	6.35619496878239
CYB5B	5.648587549382
NDRG1	7.68702470185665
SESN1	5.47048771802150
GBE1	8.19192429060837
MRPL46	5.75535175513658
CLASP1	6.18333294896917
FARP2	4.58404531239399
ACOT11	4.19048240978167
LDHAL6B	2.90718490816051
MAPKAPK3	5.50435579063602
NCAM2	3.0237645037095
AFAP1	4.158246020201
PRKD2	6.42432726561158
OR2H2	3.34612480445988
ZFP36L1	7.14611477285358
DZIP1	4.27496757907364
GPR161	4.31476591164134
RNF146	4.75754749276574
NKX3-1	3.85360129772448
CCNB2	8.11618275583653
ZNF10	4.30734730540209
WDR74	5.36619532924728
FAM134A	7.32865068800185
PCNP	8.56820919716922
PURA	5.78485127319384
DNPEP	7.33194965194401
ERBB2	5.2236589842404
CREB1	5.26454167672878
NEO1	6.08198039457515
DDX3Y	3.33018285319414
RPS3A	12.7216385819499
MXRA7	7.98757473075755
LGALS3	9.99099315901884
GLT8D1	7.43145883653132
TMPRSS3	7.91116053885142
UPB1	3.504141901271
LAT	4.58139035925777
CLDN14	3.78583566905289
DHX38	5.55347731320743
KCNA3	3.42081695035063
BTBD1	7.57760746282904
TARS2	5.65444493845382
SKIV2L2	7.7832196790258
ABCF1	8.20443233882788
CDT1	3.43091546864373
ZHX2	7.2619264695717
FCF1	4.71288998534489
LRRC49	4.72655453848403
GUCY1B2	3.54806930531332
CD28	3.32740996717883
SMARCA4	5.78861568932647
SEPT2	8.74982074569768
SOHLH2	3.59902112207181
MCOLN3	5.56865153158974
LRP8	6.41568323558994
TAGLN3	3.57990457816259
MASP2	3.44137916364781
GPATCH3	4.64594070883822
TTRAP	7.9094724265407
AGL	6.79435884755172
NFE2L3	5.42635920608192
PSD4	3.80169158641568
PALMD	4.89393768371393
CCNB1IP1	6.7198409334887
TMEM43	6.36061711811648
OBFC1	5.82576993984495
STAT5B	4.41774115433602
C14orf79	4.27677416250928
ENPEP	3.99905757128867
SSB	8.54464235322515
SCT	2.94432646123604
TIMM23	6.3925526103568
SKI	3.87704592968254
SLC22A13	3.36897796556242
AKAP3	4.06764984581665
OAS2	7.23458503458076
KIAA0423	5.57148937981101
SEC61G	10.3689167053843
CAPN11	2.90640969783812
TMEM50B	7.11632650876633
DEGS1	7.05351976023085
ARHGEF4	3.32836909852784
DBNDD1	4.2972626460674
TBL1XR1	5.53935100463679
FAIM	4.93414688478453
SP140	4.06815076932256
G6PD	6.35417255870514
NUDC	8.10197246602785
GABRP	4.577318639676
SCARA3	4.39833231805711
TACSTD2	5.8014842819401
EIF3J	6.41363025305765
PPP2R2A	6.74448034218655
CPA3	3.62933049237768
PVALB	3.06223409720423
BCAT2	5.78224479615215
MFN1	6.02536500632594
F10	2.86289100209662
