Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B05_443092
CRELD2	6.53807167837571
C8G	3.0633175577847
CD82	5.88663898112875
PMM1	4.43854441424408
CBLL1	4.09856577821073
LIM2	3.89764708760226
VAX2	3.42395978671250
SETDB1	5.40988085377282
LRAP	3.21551878051452
GCLM	5.8301564622896
CPEB3	3.56678907627082
PPM1A	5.38806262644674
INTS1	4.16138026162734
MMP16	3.20527392152845
CAMTA1	4.07462772603467
SAMSN1	3.89967840353547
DRD3	2.86248989789867
GMPPA	5.10833924200718
C11orf73	5.58941616135529
AIPL1	3.80116759422892
PTP4A2	9.6581659287665
IL24	3.47228787349005
BDKRB1	3.60702841115881
HPCA	3.65995039475458
MLF1	5.53505166130315
SEC14L1	6.61069123028615
CHFR	4.85044239427228
EMILIN1	3.49452456179451
THADA	6.65167768856206
TAF12	5.46171524086908
NDUFS4	8.58243121917998
ID1	3.82619185878194
PIK3CB	3.41356724460259
COL18A1	6.53988354516319
PDZD3	3.34068900024276
TBC1D17	4.95687852016242
COX8A	9.46725577464935
CDCA4	6.45920658524124
C2orf44	4.50151905830998
C9orf16	7.92513415881722
ERBB2IP	7.4556930667587
EMX2	8.39651633141658
FUS	6.20224566065608
NIPSNAP3B	3.55034719463136
TF	3.32680785505383
CXorf56	5.76935451861516
CLCN4	3.67844228669686
PWP2	4.79667200111748
MMP15	5.0263403978361
MTMR14	5.99278356170592
NPR1	6.48923597618475
DNAL4	5.93662302346683
ELAC2	4.42542004864697
ASS1	10.4886596456136
IPP	4.76641142959512
TMEM59	8.74751036341636
POLR2J	8.95792043850567
SEC23IP	4.76358014510586
RGS4	3.71914949590453
UQCRC1	8.66795112476278
SNX6	6.89874335718677
DDX18	6.34239279817509
POLG	4.89014698914699
ADAM23	3.87917778388953
ZNHIT2	4.81927192392816
TFR2	3.59951869631259
NCDN	4.51254637892266
RAG1	3.28422131732883
POMT1	3.81948078136767
CYP1A1	3.69570757585996
SNAPC1	5.5537212713796
GNA11	5.31780839344739
CCDC52	3.00891087832411
CAPN1	7.04491085030912
DDHD2	5.96268317506745
UPF3A	5.30337343576753
LAGE3	7.0830161723512
GNRHR	3.09278165422409
UNC13B	5.22716318535283
TTLL4	4.99319349197313
PPBP	3.65133455693904
HTR3A	5.21721299265238
SDC2	4.12076041711491
ANKRD49	6.46393827272323
BTF3	10.1635563207526
COX7A2	9.96987612132732
SARS	7.87345490814501
C13orf18	4.06156846878353
CACNB1	3.88095352896472
QKI	5.7594489579748
SETMAR	5.50991499188472
LAMB4	3.32251835616563
MAN2B1	7.08071751694506
EML3	6.09372236006384
ACADL	3.27617823151113
OFD1	8.07995851093265
CGA	3.45201709414846
EIF3EIP	11.4873329532777
PEX16	5.55305691000307
GNG12	7.13814287609468
HABP4	4.40558452792666
CNTN2	3.55280557062837
ASNSD1	7.22582935306158
FUT4	3.90162990399251
DBH	3.57282487430842
CD53	5.53075899075846
HIST1H2BJ	3.67315711451513
TFAP2B	3.39871929720317
ACF	3.59809533407953
TMEM11	6.08866241710332
CDH8	3.56988538455673
C3orf32	3.83252616161758
AGPS	4.96587057609627
C4orf18	3.1526888488458
PCCB	7.03028540132982
IPO13	4.99880345059175
PECI	8.09370624344916
UNG	6.89841834661254
C6orf105	3.77475348568408
GSTP1	9.2732910789465
SUV420H1	7.40852190712807
ARHGAP15	3.79990479064538
LTBR	6.71065721564093
TDRKH	3.62272001197335
PSG4	3.06508984597064
SLC9A3R1	6.56170945255658
NBPF3	8.411281198871
SLC9A3	3.84396828791811
OSBP	6.51458741292297
PRR5	4.27375548307807
CHMP7	5.50154918556093
ADRA1A	3.14413604060738
ASAH1	6.18189518702348
FKBP4	7.00223679129792
ZNF350	4.58857820087812
DOM3Z	5.45149009378508
GIPR	3.80837761057659
AHI1	4.16166718953473
BST1	3.95037007499014
NCR2	3.57225739681951
NADSYN1	5.56851527364124
UBE2W	5.48502504432478
RGS14	4.20009728296752
KRT15	4.23946217939874
SCN11A	3.73652229237796
GFI1	3.41958785591161
FHL1	5.11934454946151
SMC6	6.7037653604113
GATA1	3.73258770985474
OSGEP	5.46325045344792
ARMC6	4.89325440069571
HK3	3.51411012123039
PSMD5	6.09566905043211
RSU1	7.63194114509523
RPL4	12.1323062699595
MAD2L1	7.84127755226129
RBPMS	5.38458918587759
EIF4A3	9.36983959398667
E4F1	4.54069197784965
DLEC1	3.60383028342631
PRPF3	4.59169194114417
EMR1	3.17831988290514
CHMP2B	7.11001249058154
CAMSAP1	4.33715147215707
RPS21	9.92540956042687
XCR1	3.25244975346842
ARID5A	4.33338413895379
RBM6	5.4975093191307
UBE2N	6.72992584456964
KLF4	4.28642479154832
MGC4172	4.50599479866731
LMO4	6.87828679881059
KLKB1	3.36070819816911
HDAC3	6.03588224648834
HP	8.00502517022785
SCHIP1	5.1262529425025
BTK	3.91921877967258
KRCC1	7.78673206726717
PRND	3.13118595330258
C6orf27	3.43984901472674
PIGL	3.73586276396682
CLCA1	3.84771173113657
C1orf112	4.61469861255143
OLFML2A	4.16137995406413
HUS1	4.70543538354126
SFRS6	6.11764040663051
CXCR7	4.82435494636981
UIMC1	6.20930640129266
FXYD2	3.44034238782015
GOT2	8.07777230843544
ZNF667	3.89843652256835
TFEC	3.34396884768770
ATP7B	3.98677177374316
RAB38	5.0493485423472
POLD2	7.63920953092786
PPM1H	4.68357882140806
DCX	3.36570222638858
NFYC	5.16170147560159
ZNF228	4.09858216187684
KIN	5.60781961401315
PLSCR4	6.48349943286103
HIST1H4I	4.19287175476536
PPARGC1A	3.10839077270733
HIG2	9.18437491545194
KCNK10	4.16124369711449
EXOC1	6.89883393749283
OR6A2	3.45458935052659
ETFA	9.34441931527112
PDAP1	5.11498822757162
C19orf6	3.60879692753740
POLRMT	4.11126384604045
ZNF146	7.90759385614695
MIA2	3.20343911735699
LY6G6E	3.27299420313509
EIF4E2	7.30915573930433
NENF	5.48192122584061
HOXB5	4.54076267642749
ZNF324	4.99487183296059
CUGBP1	4.46564299951882
ENTPD7	3.80331820308523
TTC13	5.41765244596697
GJB5	4.05346523748871
PRSS22	4.34750323606869
CYP3A5	3.62956684747234
MBOAT5	4.22516300410321
CUL4B	5.829837589222
CENPJ	3.75675990380635
KIAA0664	6.98298113206974
PITX1	3.98993407761143
PDGFRB	4.62946668477758
RDX	5.37459789468333
CELSR3	4.34794233194669
JUND	6.41626626484369
ITSN1	4.81217064504527
CHRNB1	3.98696051532409
EHBP1L1	3.51906630130145
C19orf2	7.2829211375494
FETUB	3.27018423727802
CAMK2B	3.16799184483441
DCTN1	6.22827807755678
TNKS2	7.10654233420226
MRTO4	6.69667436839228
C1QBP	6.70925244349864
TTC3	7.98046708806128
NDUFB8	8.94054830207589
CADPS2	6.14498895612389
EDG2	4.26952394283832
MYF5	3.09305643276254
SEMA3G	3.5325342838458
IL23A	4.74444739003952
GJA9	3.60271211569501
R3HDM2	7.36265045037148
C5	3.95511952847639
SLC2A10	5.61164071382819
TRIM45	4.32134323534125
TSP50	3.65774497676433
PAQR3	3.58283821300904
ANKRD26	3.37702792032577
TCP1	9.23161554340484
TMED7	6.30822541512023
CMA1	3.20855706695161
PTCRA	4.42327546514875
HCRTR1	3.65457419197156
FST	5.23512431257760
PAWR	4.07689142029813
LDLR	5.4646277582892
ASTN2	3.52594393730429
SCRN1	7.27798585366196
GPATCH8	5.59387468945944
KIF4A	5.83344614109791
TANC2	3.17252395400764
ZMYM5	3.9573347398904
PGM1	7.85347623173221
ZNF586	5.82468697703616
POLR3G	3.66751677697585
CPD	5.94768838797379
SNCAIP	4.86168811194559
DCT	3.47617141395047
HLA-DOA	4.16317331669416
TANK	6.62643361096075
RCAN1	4.5859689360291
UPK1B	4.27021632425239
DNAJB4	3.92149266882547
UGT1A8	2.9906526238553
LIMD2	3.93443173020799
HIST1H4L	3.58581333459244
PECR	5.12706499695786
HSPA2	4.7257750087402
SERP1	9.77773870947522
TACR2	3.74986697289671
NUP85	6.76938791571988
CD177	3.71686037524872
GPR135	3.22470653191922
PIGG	6.91022842311992
LGR5	3.17263885596717
JAK2	3.55070087858508
DPYSL4	3.30074606624573
TM9SF4	5.69877428267436
PTHR1	3.42828821876048
SIRPG	2.95444429915012
ZNF264	5.8862039506457
BICD1	5.81310790168135
RAB5A	7.15804981714175
FLJ13224	3.17311332091952
METTL5	9.40922517580652
HERC6	5.63855766134913
CASP1	4.88143299680257
USP9Y	2.80843142654856
LRP1B	3.62106387831615
XAF1	6.84822950389367
PLA2G4C	3.90355321014145
APOA2	2.97723441016685
SPAG6	3.16544267479143
KALRN	3.33366256782828
SECTM1	5.76087321105587
THOC7	9.3479247652721
IFNAR1	4.53036216002175
TCTA	6.82584930766918
NY-REN-7	4.28595175310085
TALDO1	9.11422543457772
B2M	12.0241001037188
LPPR4	3.41935536310108
SQLE	6.69595294435741
SEPHS1	6.93869175472424
EIF5A	7.10711265105674
FAM49A	3.77282187149639
YTHDC2	3.87894316567329
EHD2	4.83448329856299
NCF1	3.58206030004012
SPG7	5.22856580338813
ZNF614	3.56210055066765
HOXA5	3.1205213980348
NUP133	7.81440722509142
FGF12	3.65414847477264
SLMO2	6.64259380780318
INPP5B	4.87213170102867
PPID	5.8337016887334
SNTA1	4.19410876746857
IL20RA	3.45136847032408
UBE2J1	5.59281822334247
CACNG2	3.16984412911138
GCM1	3.33407397095683
ELF1	6.62678071089843
TLR5	4.50963379517772
TCFL5	5.98121345030079
C1orf107	6.38072236628816
C19orf22	6.50578781396777
SAFB2	5.97955925618051
MAP3K7IP1	4.03431487202106
NCK2	7.47515650513994
OXA1L	7.21520266266722
KIAA0652	5.91123287636571
KLRG1	3.50767343836667
FRAG1	5.54406485856056
ZSCAN12	3.07101317880492
PSMD12	7.15319249938383
E2F4	5.10372961734398
CLEC4M	3.47586785716477
KIAA0999	4.76513735101279
CLDN10	8.80368190958658
MGC13053	3.96435955404263
TAC1	2.81546362799026
GYPA	3.52038248888697
HPCAL4	3.21218509736833
TRAIP	4.22277810229604
MEX3D	4.38416637601182
KIAA0232	6.24767882320063
ERCC8	4.52498963262969
NFAT5	4.75226956521277
GPX4	8.54086517139047
CSPG4LYP1	3.21120136051326
KIAA0368	5.82449411915396
FBXO3	4.89235548471071
DVL1	6.50095223288834
CMKLR1	3.56559057077568
GPR157	3.67455177276341
TYMS	8.16452044487782
OR52A1	3.21450707806604
PEF1	6.89899986364848
ZNF750	3.21490366462346
ALG9	6.03379937126138
MCM5	6.26913352945022
SDK2	3.78338775773918
BAIAP3	3.63863024086615
RABGGTB	5.9830632688102
KCNK7	3.34059651167309
PTP4A3	6.6694470644926
ANKRD40	3.8933319007601
CALCOCO2	6.51187773486084
TMSL8	4.83316776656242
SNCA	4.16359701087809
ZNF551	3.70945818232687
HBQ1	3.51469768289598
ARHGAP26	5.15653246553938
GEMIN6	6.9222630859761
HRAS	4.73168229034261
KLRC4	2.86470030624472
BSDC1	5.75140328661625
DSC1	3.71229745114020
RNF43	5.41633663006508
NDUFAF1	6.4621440166571
MAP2K4	4.61110215311778
FOLR2	4.1806179113712
LYZL6	4.16929303700739
EPB41L3	3.0303342393974
TEKT2	4.31701189353318
CDKN2B	3.49156970223817
WSB1	5.22068814805705
ZNF480	3.47624596415704
MAP3K6	4.70107057130969
PROS1	4.98083722393933
PSMB8	8.31537237840698
HN1	8.62258396308369
MAS1	3.29265387270486
APOL1	7.23824305290581
CSHL1	3.46883704973446
ZBTB7C	3.11981454940218
AHCTF1	6.0523536181711
SAE2	8.86060460526596
ITGA2	4.47396543311142
AP2S1	8.69703414953164
P15RS	6.03369537533786
MME	3.53571700867677
VAT1	6.50622500247028
MAST4	6.5814969040922
TUFM	9.43178756401903
KRT33B	3.60382066433639
THEG	3.61019174910932
KCTD2	5.39597336361104
WDR26	8.38472223533427
MFI2	3.37995999533194
KRT34	3.05215706839070
NR4A3	3.56197800168861
SGSM3	4.30967174109047
ARSA	3.77970122308837
TOMM22	5.63926926906423
SOCS3	3.96268202788723
UNKL	3.78861489284117
POP4	7.99146518867459
BHLHB3	6.86625942927073
MALL	3.45462423877397
SOX15	4.61011625991608
CCNA2	6.1326219426013
PARK2	3.17732889464112
GPR124	3.79206402908399
TMEM132A	5.08539303314324
CGRRF1	5.06384335208589
RUVBL2	8.51104297212213
MCAT	6.05910577622724
WNT10B	3.78915251994462
ISCA1	6.2236784256424
RPAP1	4.23519956163615
C12orf48	5.20431337344684
RAI16	4.68183590449433
RPL27	9.26101124585766
EPN1	4.204487862599
MAGI1	2.83848686441156
GBX2	3.16418543068266
SLC35A1	6.30241692136049
GAL	5.15125195289123
SLC14A2	3.68145569099071
RDH11	7.03487199023514
ZNF518	3.85640539074512
PCYT1B	3.36613822068524
AUH	6.33162784368639
EIF3H	11.2374830735592
KIF1B	5.80122059418011
MBD2	4.54177501210298
AMOTL2	8.2259483220707
C6orf120	6.27268288757017
PIGT	6.83132986151437
PSRC1	4.19650982890171
PLA2G10	3.90932720494687
ALAS1	7.37437462119502
FOXO1	6.59038796994216
C17orf62	7.20684088139993
KIF5C	4.36813620950675
DUSP10	5.34359793616788
CRLF3	6.39999887695466
CLCNKB	3.51772068263128
PSMA5	8.68134501781038
FARS2	6.35056709058298
CCDC28A	5.80703431077418
AMPD3	4.21817785582499
PIAS1	7.68224624250148
ADCYAP1R1	3.93808607804480
TMEM134	6.63538434674168
CDH20	3.17965234095762
FBXO7	8.51468696926172
FLJ14213	4.42385543486625
ZNF3	5.24030541896695
LRRFIP1	6.49342035960725
TMEM49	7.85646323890025
CNOT2	7.50873499938921
CBX2	2.97570411707381
ZC3H14	6.70450494689337
ALDH5A1	5.44671190878746
HNT	3.29405949868480
SERPINA4	3.32647255393559
FLJ20920	4.59404241264733
CRTAP	5.42943368778842
DDX50	8.46263007478904
STYXL1	7.43470750051372
TK2	4.64662242923149
BLVRB	7.57026083667807
STMN1	7.04215598432998
GUCA2A	3.04880496817475
DPP6	3.14441132511108
GALNT10	3.76550504364175
STK39	3.73327511779866
MMP24	4.94325374623123
CKS2	9.3149503531754
RHO	3.78409822853769
BANF1	8.92677555753515
CR1	3.20708106769017
RPS6KA2	5.13180453468449
HMBS	6.31010682670204
C20orf112	3.88437587325283
SLC25A24	6.94583226254239
MRPL22	6.92118455020845
SLC25A15	5.30747850005294
GADD45B	5.21921594534145
TDP1	5.94536506687119
ZNF287	3.38224946338213
DAAM2	5.463944507119
C11orf57	5.66268521507771
RFK	6.22299413684025
ZFYVE9	4.15648864390136
TCTN3	6.79255529606195
STCH	5.62029646610874
LOC283871	3.42960671940633
NDUFB3	8.03378794719689
DEFB4	4.83688923592399
FPR1	3.60420820631332
FMNL1	4.00721363390885
SEPT7	9.63181339949547
PTCD2	4.25131279161314
GNLY	5.34859512004469
GRAMD1C	4.75231448884359
ZNF165	4.92682314318213
TR2IT1	4.2768281064651
ARMCX3	7.71246570689886
NDE1	6.0111171823277
MAGEF1	7.42131430547967
ITGA10	3.80029454207707
ARHGDIB	7.22749064854072
FSHB	3.9144706297721
ANXA2	11.2622819862093
HLCS	3.97892783152753
MCF2L	3.94905377334494
AK1	4.5104482454042
FH	6.25989810597868
LGALS2	4.43598646177221
SYNPO2L	2.76063031624505
KIAA1045	3.29341088601949
C1orf183	4.4324639102459
MAGEA8	3.36947301215396
DGCR8	4.88239845180893
GSR	5.20865484770018
NEU2	3.530547551782
HIST1H4B	3.80529998640363
CACNA1C	3.15483278483033
FAM20B	6.30825666708727
HES2	3.23834219551030
PDCD6	9.47848623558497
INTS7	5.0624735823982
AMPH	4.06185403462871
UCKL1	6.09092956588835
ASB4	3.0419441747707
C10orf97	4.82068217198061
ALDH1L1	3.6652077327363
CCL23	3.33237356403639
OBSL1	5.60396856490132
SLC12A7	7.45803356678795
THAP4	5.40760762474412
RBM4B	5.11299191306471
OGFRL1	4.13460711957710
KIAA0831	5.12825177462852
C12orf11	6.30439672382461
PPP1R15A	4.65788450838514
KIAA0240	5.67246408138653
CD1B	3.25220342999941
FCGR2A	4.10511435569262
MDC1	5.13564150163954
MAN1A1	4.03013399281298
KRT9	3.61308035381782
HTR1A	3.35608425462872
OCEL1	5.52101855960687
ATP11B	5.5440700484331
NLGN4X	3.89400376383763
FBXO34	7.64147166892867
ALOX12	3.45140192723121
RB1CC1	6.76434427701677
PCDH12	4.18679252018402
RPE	5.30723500219865
EIF4E	5.68714263093892
CSDC2	3.58989409189741
ABHD5	5.73264360049837
TMBIM1	6.74521782164979
PET112L	3.91594437043458
P2RXL1	3.32465591097898
F2RL2	3.40997146512443
TRMT1	5.44879297979858
IMPG2	3.65981824743730
LRRC32	5.28534803008012
BGLAP	4.27204324857919
HTR4	3.4932926905015
MRAS	4.84534925159846
TRAF6	5.06012873865576
AXL	3.94266662506231
ATP2C2	3.54685478745111
LMNB1	4.93358188747635
TELO2	4.08802521606144
PNPLA3	3.7422583395653
CSNK1E	6.45518434317499
SRP14	10.4030489620287
KCNQ4	3.10416009082089
PIK3C2B	6.23448358687112
C15orf15	8.2109753805566
TUBB2B	3.82110051937906
USP15	5.68824700039165
C12orf41	7.7196097252305
CEND1	3.59896945896901
RNF31	4.1862590508184
TCEAL2	3.60014101852446
PTGER2	4.64665318915797
UBN1	6.14867207456734
SLC5A7	3.61763784833029
SLC31A1	5.68565135759931
ADAM29	3.37061783892704
ST7L	4.19539038156406
GFOD1	6.70835699067372
CTNNA1	8.59419792657776
HRBL	4.27494938525515
CBX4	3.81919979627677
NTRK2	3.85325881572495
FOXN3	4.89995087302061
MFGE8	4.87543571177156
PFKFB2	3.79654982227145
TAS2R4	3.52283974728605
SH3TC2	3.112420097935
IL10	3.41986929182035
PXMP4	6.5558027286529
RNF167	7.19895020202255
PRMT5	6.44608917299563
TSKU	5.50796445078789
ATPIF1	9.01322690444929
ETV3	3.22731803813373
PAK7	3.36429472204675
PDLIM1	10.3681571294788
CEP63	5.34179107280064
WDFY3	4.7781839350349
RNF126	5.0094637104465
DPM1	8.31734387944982
CLIC4	7.10601813382605
ACR	3.70535343131006
KLK7	7.60276070046965
ALOX5AP	5.71685451552591
LRP1	4.26071857889509
TNK1	4.93551372012227
TAS2R9	3.39879521956809
ZNF16	6.30641331061391
POLR1B	4.69619296376649
SLC8A2	4.09879047521209
OLFM4	3.53976749387324
TACC1	5.88519522849055
SAMHD1	5.12389089832081
ATP13A2	4.74954590873794
KRT4	3.66443480594997
PAX6	3.77667157481918
SCG2	3.4003705546978
SLC17A6	3.61753730235375
TUBB4	3.87747614737464
PADI4	3.05276089686258
FMO3	5.06987387752376
NLK	3.38984793268188
POU4F3	3.30451704656823
MDM2	3.4038633186736
CAPNS1	9.25068311975819
SDF4	6.67618124389152
ITGBL1	3.34921426622373
TAP2	4.41385489195656
OR2C1	3.38728860954324
KLHDC3	6.44998385641026
EFHD2	5.33218983399862
GALR3	3.77579994092372
NBEA	3.27467517093765
ABCA6	3.03713602741946
ABBA-1	3.87572479512728
GNAI1	4.37699428259385
CLDN3	8.54619561803394
AKT2	3.35560206528744
EGFR	4.59572255607058
VPS4B	6.10176717597983
RBM16	8.01345558068778
GALNT6	6.5550439264938
ZDHHC3	5.59892767295234
SLC25A4	5.75498197487307
CYB5B	5.13585282837214
NDRG1	8.67873530462529
SESN1	4.40357380208119
GBE1	7.66535858144004
MRPL46	6.12749155591221
CLASP1	5.19791571436901
FARP2	4.15739535715411
ACOT11	3.77953882584959
LDHAL6B	3.14582442388856
MAPKAPK3	5.83334248085215
NCAM2	3.06764098415631
AFAP1	4.06793716386355
PRKD2	6.37704897661708
OR2H2	3.43988337376594
ZFP36L1	6.8440804806897
DZIP1	3.96326802994111
GPR161	4.52222375924171
RNF146	4.09288841125787
NKX3-1	3.85390078385093
CCNB2	8.50480953364571
ZNF10	3.67880245290075
WDR74	5.98145953882942
FAM134A	8.1408870171625
PCNP	8.55814682885124
PURA	5.09096234545561
DNPEP	7.45780731344607
ERBB2	4.98449173479199
CREB1	5.44369240251183
NEO1	6.77868857181998
DDX3Y	3.28495114810614
RPS3A	12.6863556136688
MXRA7	9.8058562241386
LGALS3	11.3715664929718
GLT8D1	7.25339293070883
TMPRSS3	7.26556597512967
UPB1	3.49465163369203
LAT	3.85689223074168
CLDN14	3.76792225621741
DHX38	4.62561398563625
KCNA3	3.46232452885336
BTBD1	8.04092043575411
TARS2	5.09946756681361
SKIV2L2	7.89287869322883
ABCF1	7.85139420427466
CDT1	3.36806332035531
ZHX2	6.77319807665409
FCF1	4.77515300483151
LRRC49	5.3464878980228
GUCY1B2	4.14621812173938
CD28	3.39989434162797
SMARCA4	6.36266944371665
SEPT2	8.11653513130306
SOHLH2	3.55507857513947
MCOLN3	3.68855852248500
LRP8	5.07134009497315
TAGLN3	3.96256439294945
MASP2	3.67004816252439
GPATCH3	4.37361406461734
TTRAP	8.53691248619935
AGL	6.20973267560003
NFE2L3	5.63687195014858
PSD4	3.89645011392351
PALMD	4.62691246670297
CCNB1IP1	8.47674299069652
TMEM43	7.47412986276888
OBFC1	6.46804041214353
STAT5B	4.29922646791292
C14orf79	4.75977432661107
ENPEP	3.46791942994143
SSB	8.62293333046069
SCT	3.13499042073708
TIMM23	6.75926983677293
SKI	3.79834740119886
SLC22A13	3.46324184583472
AKAP3	3.46931787714209
OAS2	4.56892945790646
KIAA0423	4.69307214550665
SEC61G	9.70471146933844
CAPN11	3.10088045541138
TMEM50B	7.44627258866034
DEGS1	7.7089788158898
ARHGEF4	3.31010072309202
DBNDD1	4.21020892458858
TBL1XR1	5.0105917875808
FAIM	6.82078499328996
SP140	3.21585348773465
G6PD	6.1824464883667
NUDC	7.49978592565374
GABRP	4.49878969051168
SCARA3	5.96384832732816
TACSTD2	6.42110906450823
EIF3J	7.02789722476909
PPP2R2A	7.25929473055435
CPA3	3.48216823078363
PVALB	3.19903035808547
BCAT2	6.96773092606444
MFN1	5.65338621900837
