Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G02_491274
OSGEP	4.80735973756379
ARMC6	4.93034265952152
HK3	4.09692373755935
PSMD5	7.43436340174393
RSU1	6.42884139225209
RPL4	12.0224037119758
MAD2L1	8.8140063990605
RBPMS	3.86262771024194
EIF4A3	8.34215417320238
E4F1	5.07181110377611
DLEC1	3.60984435341531
PRPF3	4.62644887352838
EMR1	3.32220791791806
CHMP2B	6.71836313135325
CAMSAP1	4.29222374364906
RPS21	10.2304403410459
XCR1	3.74231056697239
ARID5A	4.62678605709936
RBM6	5.90324951188138
UBE2N	7.14029400917427
KLF4	3.69256272086427
MGC4172	4.846954181196
LMO4	6.5631428445271
KLKB1	3.43647658229563
HDAC3	5.98428406635098
HP	10.0911984009353
SCHIP1	4.26137502318933
BTK	4.52813679128398
KRCC1	5.91424889122524
PRND	2.99198834167084
C6orf27	3.67589750300962
PIGL	3.64862419156026
CLCA1	3.98175130623182
C1orf112	4.74550158818992
OLFML2A	3.91879974158825
HUS1	4.50586629966628
SFRS6	7.37573521723515
CXCR7	4.17799687544262
UIMC1	5.79321402834202
FXYD2	3.73984827159246
GOT2	8.09361840473455
ZNF667	3.06258491135912
TFEC	5.64787218225125
ATP7B	5.25151881687053
RAB38	3.88451086556633
POLD2	6.94661808151078
PPM1H	4.35899184612341
DCX	3.26074197721145
NFYC	5.14457345228567
ZNF228	3.42013383522566
KIN	5.32531698525382
PLSCR4	4.91869630495178
HIST1H4I	4.22199990353535
PPARGC1A	3.00408413306424
HIG2	6.82943241428135
KCNK10	4.26816703023289
EXOC1	8.21298077399414
OR6A2	3.47355502011751
ETFA	9.9637471889415
PDAP1	4.53145380669055
C19orf6	3.76638069340603
POLRMT	4.29172661142756
ZNF146	7.80385776835515
MIA2	3.4193116379223
LY6G6E	3.31419142012917
EIF4E2	6.97522200256111
NENF	5.00176260491942
HOXB5	3.93442327115422
ZNF324	4.96380353456693
CUGBP1	4.26727847907564
ENTPD7	4.26109132779477
TTC13	6.96230279071002
GJB5	3.30047838776817
PRSS22	4.07625226046039
CYP3A5	4.14021801289439
MBOAT5	4.22455404803764
CUL4B	6.18310680252287
CENPJ	3.57003726850370
KIAA0664	6.4764289234592
PITX1	3.61503630746323
PDGFRB	5.30381028535077
RDX	5.5770311421365
CELSR3	3.87010965705606
JUND	6.12513910974351
ITSN1	4.57439696337762
CHRNB1	3.74701253070982
EHBP1L1	5.25693469054506
C19orf2	7.02729032283754
FETUB	3.13493763867924
CAMK2B	3.13054605483939
DCTN1	5.89332421575448
TNKS2	6.09322959376004
MRTO4	6.61023275949277
C1QBP	6.9935776526539
TTC3	7.87648856256182
NDUFB8	8.33799829872112
CADPS2	4.25784114022079
EDG2	4.06647224507301
MYF5	2.91682133393920
SEMA3G	3.54105489198595
IL23A	3.65574273862107
GJA9	3.83287273131343
R3HDM2	6.94542793993043
C5	3.82223714564106
SLC2A10	5.44234710281383
TRIM45	4.67845410742055
TSP50	3.66527247706673
PAQR3	3.86904724263546
ANKRD26	3.59260428254691
TCP1	9.07972597934529
TMED7	7.11108232663682
CMA1	3.11686759582311
PTCRA	4.38838496717154
HCRTR1	3.85003485585768
FST	4.47178620917844
PAWR	3.99939802113994
LDLR	5.33636776246953
ASTN2	3.96882294636422
SCRN1	7.49105401948362
GPATCH8	5.98578444819757
KIF4A	4.67752093948836
TANC2	3.77475207837708
ZMYM5	3.62169888535043
PGM1	5.88893430099024
ZNF586	4.91447145096264
POLR3G	3.50447387695917
CPD	6.08114938324083
SNCAIP	3.76770276872982
DCT	3.59039870702709
HLA-DOA	4.20066322356178
TANK	6.62665339863579
RCAN1	3.80045274360585
UPK1B	3.33239978976166
DNAJB4	4.00990753172612
UGT1A8	3.15553750989622
LIMD2	4.20112497197234
HIST1H4L	3.55217925907366
PECR	4.36286538159015
HSPA2	3.52576655393911
SERP1	9.66408199674837
TACR2	4.07866959612686
NUP85	6.65861312382176
CD177	3.63667849245502
GPR135	3.38150123331448
PIGG	7.97285948286547
LGR5	3.39202885617102
JAK2	4.26986717960880
DPYSL4	3.34730966168085
TM9SF4	5.44570320441896
PTHR1	3.38824437081931
SIRPG	4.54529928627955
ZNF264	6.29104040278587
BICD1	5.90328987994209
RAB5A	7.11879409554489
FLJ13224	3.24250251594817
METTL5	8.9935636598392
HERC6	7.13382202903323
CASP1	6.66724518903909
USP9Y	2.74600722316908
LRP1B	2.95794089026883
XAF1	8.06258952243257
PLA2G4C	3.80655857004941
APOA2	3.23512752718075
SPAG6	3.20697200542281
KALRN	3.13842649385897
SECTM1	5.53174446371254
THOC7	8.21949499662177
IFNAR1	4.18060698571902
TCTA	5.42135886896629
NY-REN-7	3.33184785624455
TALDO1	8.82206322133201
B2M	12.2865696056424
LPPR4	3.47977730419019
SQLE	5.66045525149156
SEPHS1	5.84535193179588
EIF5A	6.33830767065115
FAM49A	4.27964401752369
YTHDC2	4.57673228685513
EHD2	4.50723656763687
NCF1	4.00048731651989
SPG7	6.10059368966667
ZNF614	3.52677287058039
HOXA5	3.80219684644926
NUP133	7.54552954871715
FGF12	3.61244874057759
SLMO2	8.28358507927872
INPP5B	4.55576821439367
PPID	5.79293731006673
SNTA1	4.26342767654973
IL20RA	3.14188214856146
UBE2J1	5.71165363659168
CACNG2	3.1729809136009
GCM1	3.54538378295746
ELF1	6.39146675877699
TLR5	4.49740430627174
TCFL5	5.48408950924243
C1orf107	4.90901418713910
C19orf22	7.25967560474667
SAFB2	5.99178806281938
MAP3K7IP1	4.00527022945727
NCK2	7.30224202855904
OXA1L	8.83351736700546
KIAA0652	5.36122255858318
KLRG1	3.53906909625023
FRAG1	5.95526402731151
ZSCAN12	3.04476813834923
PSMD12	7.14831241016971
E2F4	5.53990779527294
CLEC4M	3.48710523649039
KIAA0999	4.66260851200585
CLDN10	8.39751940215937
MGC13053	4.30016847777646
TAC1	2.67629059194364
GYPA	3.46811911351484
HPCAL4	3.13053238675441
TRAIP	3.68079281196218
MEX3D	3.94900103571239
KIAA0232	7.56681996080913
ERCC8	5.05038492137902
NFAT5	4.92993920755263
GPX4	9.48532717206675
CSPG4LYP1	3.07822704955884
KIAA0368	5.60920094905692
FBXO3	6.93955876960086
DVL1	6.49526071539067
CMKLR1	4.00252679082987
GPR157	4.00110061300248
TYMS	7.53681729698378
OR52A1	3.41082991942540
PEF1	7.16628462270998
ZNF750	3.45476692041473
ALG9	4.53186128110556
MCM5	5.92735814750629
SDK2	3.57396586097416
BAIAP3	4.04097125547723
RABGGTB	7.0535045139573
KCNK7	3.61352229613212
PTP4A3	4.94264604509681
ANKRD40	3.65555878260395
CALCOCO2	7.62411661930813
TMSL8	3.81735307552313
SNCA	4.25754106772525
ZNF551	3.45508072017965
HBQ1	3.36900033819641
ARHGAP26	4.82490777056911
GEMIN6	6.52915826059913
HRAS	4.5471872016778
KLRC4	2.83478176524923
BSDC1	5.82945554531402
DSC1	3.36366677798665
RNF43	6.00936307146792
NDUFAF1	5.37375768670714
MAP2K4	4.56358871302697
FOLR2	6.3430467457138
LYZL6	3.87237795134245
EPB41L3	4.36368535697379
TEKT2	3.60166935713309
CDKN2B	3.30488352346136
WSB1	6.33192013876244
ZNF480	3.29767000810615
MAP3K6	4.4344518521268
PROS1	4.12096871581196
PSMB8	9.13337679787852
HN1	7.31622793798922
MAS1	3.65620007062134
APOL1	6.75373692542867
CSHL1	3.54864084919308
ZBTB7C	3.07628407020956
AHCTF1	6.42651200456995
SAE2	9.07132176212622
ITGA2	4.11440846542347
AP2S1	8.57017234025852
P15RS	7.17445196570516
MME	4.01317731338866
VAT1	5.65613961069704
MAST4	6.7013846252846
TUFM	9.26630144126992
KRT33B	3.79119936239195
THEG	3.72251238607955
KCTD2	5.20443950330552
WDR26	9.44304457856992
MFI2	3.41004848029898
KRT34	3.07834107895567
NR4A3	3.85394103415805
SGSM3	5.33436181515644
ARSA	3.88629159993066
TOMM22	6.38275541069978
SOCS3	3.77541617473415
UNKL	5.49471412796415
POP4	6.8022314643901
BHLHB3	7.93334280431066
MALL	3.46435741350883
SOX15	3.6552558864021
CCNA2	5.36984957584929
PARK2	3.30430912144063
GPR124	3.97659182882887
TMEM132A	4.26480250746787
CGRRF1	5.92080632706012
RUVBL2	8.05348611878236
MCAT	5.41080132975908
WNT10B	4.07465124284449
ISCA1	6.83116157337266
RPAP1	4.31320468056053
C12orf48	5.37325335349966
RAI16	5.32510572155176
RPL27	9.27011150416058
EPN1	3.51668927692663
MAGI1	2.92776684214275
GBX2	3.33790182750179
SLC35A1	6.91371238022469
GAL	3.77382738199225
SLC14A2	4.11073912886761
RDH11	6.74720127450203
ZNF518	4.04509305429059
PCYT1B	3.63770090296864
AUH	6.78598967895529
EIF3H	10.9665792033322
KIF1B	6.33880084155949
MBD2	4.96967713983256
AMOTL2	7.73083682278163
C6orf120	5.98718263470361
PIGT	7.65110119395276
PSRC1	6.883142656979
PLA2G10	3.81266245758081
ALAS1	5.47189037528833
FOXO1	6.35173307729092
C17orf62	7.0918137073749
KIF5C	3.89119018234799
DUSP10	5.24849295399134
CRLF3	7.08255384314079
CLCNKB	3.77261903427426
PSMA5	10.1814348246843
FARS2	4.97625880423711
CCDC28A	6.12003295465442
AMPD3	4.62203975093805
PIAS1	7.94230902876715
ADCYAP1R1	3.40532626314635
TMEM134	6.99291811532005
CDH20	3.08421425831208
FBXO7	8.9548536447401
FLJ14213	3.91180559557951
ZNF3	5.21526162523376
LRRFIP1	7.26396072224755
TMEM49	8.81207083227253
CNOT2	6.98333922792878
CBX2	2.84840202168682
ZC3H14	5.64602302906101
ALDH5A1	6.12034436234988
HNT	3.65914861658357
SERPINA4	3.13539507123101
FLJ20920	4.79480948248652
CRTAP	5.0318965217199
DDX50	7.63269562338252
STYXL1	6.54749494614236
TK2	4.37333208835354
BLVRB	6.66111296527075
STMN1	5.7069991776877
GUCA2A	3.27598890765044
DPP6	3.29701811762849
GALNT10	3.67245145612041
STK39	4.07294887685232
MMP24	4.58505708807835
CKS2	10.1024832406355
RHO	3.80762741511681
BANF1	10.1268878174653
CR1	3.02659756563277
RPS6KA2	4.36789340904163
HMBS	5.19818662337832
C20orf112	3.81356181945843
SLC25A24	7.62491389879357
MRPL22	6.63024223604708
SLC25A15	4.61195099291234
GADD45B	4.46940992426822
TDP1	4.8404512088405
ZNF287	3.68023545758753
DAAM2	6.46800485213792
C11orf57	5.30860414334809
RFK	7.29448908085305
ZFYVE9	3.81000995341576
TCTN3	6.66582035587125
STCH	5.10126993570298
LOC283871	3.81468210506895
NDUFB3	7.97758013575201
DEFB4	4.09783282039482
FPR1	4.10013278838329
FMNL1	4.90579205678269
SEPT7	9.44039460551885
PTCD2	5.28397908836037
GNLY	4.54398512089916
GRAMD1C	4.23294535634501
ZNF165	4.44840849022462
TR2IT1	4.31840158362059
ARMCX3	6.45645531459675
NDE1	5.68109747380488
MAGEF1	6.69191919280822
ITGA10	3.44704310885062
ARHGDIB	8.80782116538368
FSHB	3.85412162336853
ANXA2	10.6347994202037
HLCS	3.88563298343215
MCF2L	3.70208135039608
AK1	7.31645845988532
FH	6.12842375199096
LGALS2	3.76970701583394
SYNPO2L	2.70934132711358
KIAA1045	3.40929575577574
C1orf183	4.75369163806895
MAGEA8	2.91855391961499
DGCR8	4.95893639002515
GSR	4.80032910693833
NEU2	3.53216636542628
HIST1H4B	3.39809715730307
CACNA1C	3.19373950427770
FAM20B	5.55058769036621
HES2	3.34326244812066
PDCD6	9.07993556861469
INTS7	4.40010926950659
AMPH	4.17429163775665
UCKL1	8.50267571170724
ASB4	3.2579329044853
C10orf97	4.7407909844507
ALDH1L1	4.21464565863056
CCL23	3.49990158938313
OBSL1	4.1095786591674
SLC12A7	8.34166024742258
THAP4	5.71205201235735
RBM4B	6.1427057078767
OGFRL1	4.64032559598592
KIAA0831	6.29946167868587
C12orf11	6.32566394517774
PPP1R15A	4.17993095180944
KIAA0240	5.53267861922829
CD1B	3.40895007522761
FCGR2A	8.2997869694291
MDC1	5.15776371050153
MAN1A1	3.73316276249717
KRT9	3.29635276810646
HTR1A	3.58643781589233
OCEL1	4.86777059547278
ATP11B	5.1110275478747
NLGN4X	3.82731634076606
FBXO34	7.91757695015603
ALOX12	3.72610410941271
RB1CC1	8.0209758709046
PCDH12	4.29677312771810
RPE	5.3918970031696
EIF4E	6.91836538526661
CSDC2	3.67123124787865
ABHD5	4.55028624232307
TMBIM1	6.3815836117452
PET112L	4.52263109507854
P2RXL1	3.50989953232122
F2RL2	3.15674276001994
TRMT1	5.74908530903555
IMPG2	3.72391732813088
LRRC32	4.84443156565319
BGLAP	3.59140797881347
HTR4	3.48400712457771
MRAS	3.8997399809779
TRAF6	5.78452322488918
AXL	5.00660019199176
ATP2C2	3.80526741037903
LMNB1	4.87199188054097
TELO2	4.51505937183952
PNPLA3	4.09204688061593
CSNK1E	6.63957918305214
SRP14	9.70117783757928
KCNQ4	3.37941181705084
PIK3C2B	6.24509988392884
C15orf15	8.38063214478267
TUBB2B	3.25383911936642
USP15	5.60471835831972
C12orf41	7.27924499619625
CEND1	3.87918414208258
RNF31	4.86254409746013
TCEAL2	3.37680131399317
PTGER2	4.23720164400912
UBN1	6.43609006699536
SLC5A7	3.37895971398892
SLC31A1	5.981459016208
ADAM29	3.58712797078981
ST7L	4.30430647518092
GFOD1	6.98045505944883
CTNNA1	8.34912488791925
HRBL	4.15117730603232
CBX4	3.470381960994
NTRK2	3.52556322308031
FOXN3	4.79343472969055
MFGE8	5.72963557490409
PFKFB2	3.69035601069093
TAS2R4	3.41807675478880
SH3TC2	3.2013714964745
IL10	3.81765969297862
PXMP4	6.03736412956614
RNF167	6.50114691058521
PRMT5	7.32105718709925
TSKU	6.39930426582152
ATPIF1	7.82125762388326
ETV3	3.05533142774207
PAK7	3.29731680903835
PDLIM1	8.4024458624695
CEP63	5.25069627385133
WDFY3	4.86766315184016
RNF126	4.85616798954193
DPM1	9.54632022154702
CLIC4	5.07962280077275
ACR	3.83751129151412
KLK7	7.06062799243189
ALOX5AP	8.13533666700358
LRP1	4.83557262031028
TNK1	4.47424933491332
TAS2R9	3.40249816883480
ZNF16	5.65475652572193
POLR1B	5.70288572386735
SLC8A2	4.11139312488274
OLFM4	2.94691769391982
TACC1	5.01422228465889
SAMHD1	5.97123524039414
ATP13A2	4.74701642469658
KRT4	3.68607386697816
PAX6	3.50243887059691
SCG2	3.62888691633433
SLC17A6	3.51653215206621
TUBB4	3.85165173913627
PADI4	3.15925127705044
FMO3	3.22386104420547
NLK	3.59574349569808
POU4F3	3.57368740108089
MDM2	3.61205192895753
CAPNS1	9.33933788780209
SDF4	6.37549223411479
ITGBL1	3.49510331358538
TAP2	4.71032425661878
OR2C1	3.5490229281657
KLHDC3	6.2481143288168
EFHD2	5.60408691969548
GALR3	3.56245614005758
NBEA	3.04647192390602
ABCA6	3.13263119836108
ABBA-1	4.04671104266281
GNAI1	3.29153453962948
CLDN3	7.45369753139143
AKT2	3.48596586749723
EGFR	4.13973041791592
VPS4B	7.42920596953967
RBM16	7.69898088544132
GALNT6	7.02416606429849
ZDHHC3	4.21104491662111
SLC25A4	5.3384781097774
CYB5B	5.04340916690208
NDRG1	7.42697503615823
SESN1	4.53390037345478
GBE1	5.77323581252807
MRPL46	6.5436195215589
CLASP1	5.64243516111951
FARP2	5.15104426398378
ACOT11	3.80572635940748
LDHAL6B	2.87787919035155
MAPKAPK3	5.37152315624545
NCAM2	2.94694811564295
AFAP1	3.96132012302618
PRKD2	6.9208565626937
OR2H2	3.49481213598978
ZFP36L1	7.25157790283717
DZIP1	3.62510983246691
GPR161	3.81856989066799
RNF146	3.9941624654754
NKX3-1	4.02686549145544
CCNB2	7.19443585330307
ZNF10	3.60906452128571
WDR74	5.98467277920027
FAM134A	7.72633750182758
PCNP	8.70837077917796
PURA	4.94666751559872
DNPEP	7.23045133552843
ERBB2	4.99309819184983
CREB1	5.8632580551549
NEO1	7.36663170812517
DDX3Y	3.32856742212967
RPS3A	12.978373384189
MXRA7	8.03705473322068
LGALS3	10.4962951133835
GLT8D1	5.63931144866139
TMPRSS3	5.44790626889648
UPB1	3.45097346923748
LAT	5.4720395429412
CLDN14	3.75848644094112
DHX38	4.80682511822438
KCNA3	3.52171209168789
BTBD1	9.40769643430474
TARS2	4.80369895453984
SKIV2L2	7.53149878323978
ABCF1	8.01764100113388
CDT1	3.19146922645899
ZHX2	6.61023906867906
FCF1	4.85016632628631
LRRC49	3.52773804558180
GUCY1B2	3.46335361606206
CD28	3.5475440144305
SMARCA4	5.97708956163544
SEPT2	9.17828948528553
SOHLH2	3.42768650242694
MCOLN3	3.90293158542208
LRP8	7.95553249592783
TAGLN3	4.33924871118004
MASP2	3.62562045085291
GPATCH3	4.43945782184907
TTRAP	8.1840564400249
AGL	6.69272286641644
NFE2L3	4.98552102985755
PSD4	3.68439988857201
PALMD	5.15443957687561
CCNB1IP1	8.28102004933514
TMEM43	6.87396840517373
OBFC1	5.16706726095003
STAT5B	4.66109643363294
C14orf79	4.1386930281067
ENPEP	3.71125273475323
SSB	7.67507556666139
SCT	3.04812529549396
TIMM23	5.57517936465741
SKI	3.9903352956277
SLC22A13	3.5648495734729
AKAP3	3.65373192397487
OAS2	5.42356977474191
KIAA0423	6.32575355378275
SEC61G	9.50236359772489
CAPN11	3.19042061712362
TMEM50B	8.96926460047727
DEGS1	8.51541471362468
ARHGEF4	3.40244039751594
DBNDD1	4.24693640818942
TBL1XR1	4.31035413990399
FAIM	5.36894467231003
SP140	4.25512512457215
G6PD	4.54022951424842
NUDC	6.38885015144212
GABRP	4.25199389200059
SCARA3	5.06560217661004
TACSTD2	5.2402892578672
EIF3J	6.83830863589736
PPP2R2A	6.6714733636414
CPA3	4.23803701861542
PVALB	3.23899447143214
BCAT2	5.54597794827155
MFN1	5.28161667230948
F10	3.12299461863577
