Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A12_491182
POU3F1	3.51801652138669
C20orf32	4.13752763238919
USP52	5.7001295868606
HIGD1B	3.96588334326812
BAZ1B	4.93307269622883
USP6NL	4.49859968531389
SLCO2B1	4.64424523086438
ABCD4	4.29235533771636
DIMT1L	5.8157757278414
SLC25A46	7.45550582817542
LARP7	5.95405507797864
TEK	3.86486595514820
CD160	3.84794747025042
TERF2IP	6.86050704594994
PHF20	6.01538340324378
COL1A1	5.60904704406876
KIAA0090	5.27636412251542
GTPBP1	4.28013739874123
GRK5	3.73033838537202
AP1S2	6.4431036561802
RAB33B	4.15091182927144
CA11	6.6629913348796
ALDOC	4.69260858496184
NUDT1	5.13289002183168
ZNF212	5.48058203339377
ACBD3	7.37215327170453
ZNF83	6.49284533188821
PRDM2	4.56368494481516
GDPD5	4.57651686973486
PDCD4	5.03245104311803
CEP350	4.9510015766413
FOXP3	3.27145747101734
SMYD3	6.42842560550204
CST7	5.37224987127871
SELL	4.68752444566233
CIAO1	6.57950377626798
LGI2	3.64068326935168
WDR45	6.78051163361272
ANKRD6	7.15159230600079
LTBP4	3.53999319973082
PSCD3	3.39820534645077
PYY	3.14025874240463
KCNC1	3.21534058389153
SIRT6	4.54710693018596
CCL19	4.32648133172707
ARHGEF9	3.96940417617547
ABR	4.38388236900337
C10orf22	6.34342200105398
STK17A	4.9299680937699
FOXE1	3.84988228553056
GML	3.47677475205291
CNGA3	3.21243523141863
CD38	7.33260780297612
ZDHHC6	7.8788242990781
NEFH	3.52823386673482
PGBD5	4.54804048692029
CTDSP2	7.3383346049093
RMND5B	6.2154266483503
ZNF257	4.21017562349637
DUSP4	4.14619294570042
FLJ22167	4.92048488661313
EXOSC7	6.21411809208341
ROR2	3.86712553075522
FOXM1	5.38148037392704
ZBTB48	4.8879207952085
BUD31	6.94004730106604
MAOA	4.20318652221809
CCDC41	4.48727590476308
TNNT3	4.29716593141619
FBXO11	5.33556072992207
GYPC	6.17947618862529
PLIN	3.55853375572774
RFXAP	3.91552593006752
C6orf15	3.6990038747917
RNF4	7.56038333381305
F8A1	7.42805750740576
PPP1R3D	4.05168971974913
GRB2	7.58921509065178
TPM3	3.44379001885271
SYT13	3.85254332003793
EPB42	3.54086032461853
RP5-1077B9.4	5.54858123574832
EIF1	10.2211926630163
CETN3	7.81409619846587
FPGT	5.48008608132073
PRY	3.78031588285589
NTHL1	4.85521219466988
POLR2B	7.90936108518848
RPS28	12.0568908616995
GDF10	3.28047358889571
COQ9	7.01717593045046
P2RX3	3.09135661075918
GCC2	6.16751768296525
RARRES3	7.64709715761495
PLXNA1	5.25986665049538
WBP4	3.76574327543083
KIAA0100	5.15320054151652
PMF1	7.00386751675783
HS2ST1	5.05536618474196
CRELD2	7.53491967079737
C8G	3.0652190552608
CD82	5.14770210995921
PMM1	5.35336708111802
CBLL1	3.85313790911059
LIM2	3.49390307882313
VAX2	3.55627437978001
SETDB1	5.04371737048468
LRAP	5.71241291260063
GCLM	5.93895713490721
CPEB3	3.12369833277877
PPM1A	5.68663783961164
INTS1	3.68292548768326
MMP16	3.48936486234197
CAMTA1	4.38692656679465
SAMSN1	6.61930575436775
DRD3	3.07909556351804
GMPPA	5.37606562452004
C11orf73	6.03683278511449
AIPL1	3.73745181036844
PTP4A2	9.428074124969
IL24	3.26245247117527
BDKRB1	3.30544391939175
HPCA	3.53779473236458
MLF1	6.1091751521862
SEC14L1	5.51363676743204
CHFR	4.56761947766082
EMILIN1	3.36012197065516
THADA	6.24281416225173
TAF12	5.65561293470444
NDUFS4	8.10598952978869
ID1	4.25847977323713
PIK3CB	3.37617600848563
COL18A1	7.26502493506814
PDZD3	2.97688405794724
TBC1D17	4.55718332368958
COX8A	10.1182732196510
CDCA4	6.12745628967028
C2orf44	4.95089971153165
C9orf16	7.52782202631769
ERBB2IP	6.15952138300649
EMX2	7.98113460598216
FUS	5.19012593524072
NIPSNAP3B	3.45422221979781
TF	3.21496841821777
CXorf56	5.43393048935363
CLCN4	3.82515357480329
PWP2	4.89030296879298
MMP15	4.12493141234868
MTMR14	6.27170651252718
NPR1	6.2860997176928
DNAL4	4.82404625148863
ELAC2	4.37028817724337
ASS1	10.3848563262328
IPP	5.57847197311276
TMEM59	10.1889457002021
POLR2J	8.0780776574109
SEC23IP	5.35541656492727
RGS4	3.92267585737096
UQCRC1	9.8031601183554
SNX6	8.02629817943789
DDX18	6.38031784455626
POLG	3.9701345104362
ADAM23	4.02737014409393
ZNHIT2	4.45117941164185
TFR2	3.22333580620161
NCDN	4.45064178607512
RAG1	3.25429439824564
POMT1	4.31047646312456
CYP1A1	3.52468123350576
SNAPC1	4.95542660446192
GNA11	4.50369959291914
CCDC52	2.95835676842678
CAPN1	6.38686146047677
DDHD2	6.48902289672443
UPF3A	5.97488104895598
LAGE3	6.98726939079874
GNRHR	3.28807723381601
UNC13B	5.03964869124604
TTLL4	4.50489122374574
PPBP	2.95265869870591
HTR3A	3.67437321706906
SDC2	5.02236696634439
ANKRD49	7.05753039218293
BTF3	10.9995661085232
COX7A2	10.9443482684705
SARS	8.79928942885687
C13orf18	3.97751794969106
CACNB1	4.17065310687859
QKI	5.41519979877611
SETMAR	5.88993029698916
LAMB4	3.58491801385624
MAN2B1	6.89892995378698
EML3	4.81953379496352
ACADL	3.44249366144232
OFD1	6.48315828863714
CGA	3.69662078080543
EIF3EIP	9.9017454336084
PEX16	5.22667251256116
GNG12	7.58101848256654
HABP4	5.26679740459703
CNTN2	3.48366966724111
ASNSD1	7.54651735105917
FUT4	3.7259049942791
DBH	3.69406111573727
CD53	9.58712499422527
HIST1H2BJ	3.46957897258540
TFAP2B	3.3053551279925
ACF	3.69905747987234
TMEM11	5.75979789089324
CDH8	3.72487383497849
C3orf32	3.83436293006606
AGPS	4.92292097806587
C4orf18	3.32209800374078
PCCB	7.25910978856272
IPO13	4.85694065882279
PECI	7.24584629015016
UNG	6.75930641466198
C6orf105	4.01583561378657
GSTP1	8.89553691664887
SUV420H1	6.22337587596102
ARHGAP15	5.14075255474202
LTBR	5.90280318102606
TDRKH	3.74378901061499
PSG4	3.61340696123174
SLC9A3R1	6.22424873746793
NBPF3	8.81031597769087
SLC9A3	3.68700280273214
OSBP	5.69976517681026
PRR5	4.05295156194618
CHMP7	5.28502101967229
ADRA1A	3.19834806515336
ASAH1	7.45361502532907
FKBP4	6.69085321704155
ZNF350	4.119834175574
DOM3Z	4.91024571880549
GIPR	3.85327566568484
AHI1	4.3975536092011
BST1	4.13816116057406
NCR2	3.65055832293768
NADSYN1	4.7066155277765
UBE2W	6.58514696898409
RGS14	3.8508544900897
KRT15	3.894226137316
SCN11A	3.71172095028896
GFI1	4.12261964846445
FHL1	4.66563952357219
SMC6	6.04748374467181
GATA1	3.70441829786112
OSGEP	5.15649805640769
ARMC6	4.70401284634026
HK3	4.00556201842671
PSMD5	6.45564177608721
RSU1	7.71914521255445
RPL4	11.7824466845783
MAD2L1	7.36086221752729
RBPMS	5.96114363286723
EIF4A3	9.6674432540288
E4F1	4.59887214563903
DLEC1	3.5694479482372
PRPF3	5.29530567752535
EMR1	3.7160890939453
CHMP2B	7.50794546298946
CAMSAP1	3.96323856789064
RPS21	9.50094895157845
XCR1	3.46606562954902
ARID5A	4.37237808493248
RBM6	5.6968410608123
UBE2N	8.34657432896298
KLF4	3.69696296433546
MGC4172	4.62252721640545
LMO4	6.46399600219774
KLKB1	3.26390142509899
HDAC3	6.89032087614428
HP	6.60988300715323
SCHIP1	5.55109825859437
BTK	4.87357356087261
KRCC1	9.05337938899497
PRND	3.17910361633878
C6orf27	3.51009928610916
PIGL	3.42110045864823
CLCA1	4.1052363524367
C1orf112	4.55651774853121
OLFML2A	4.22582494116678
HUS1	4.57023002571343
SFRS6	6.73645488729261
CXCR7	6.70637871186134
UIMC1	5.90232910794409
FXYD2	3.85166241316421
GOT2	7.540789157946
ZNF667	2.79931996600168
TFEC	6.53144678641482
ATP7B	4.15926097956530
RAB38	3.75653514842144
POLD2	6.41966615949102
PPM1H	4.75107091509887
DCX	3.23462070038034
NFYC	5.16050174755569
ZNF228	3.40942240254968
KIN	5.78221539548085
PLSCR4	5.20402942896401
HIST1H4I	4.16998660813429
PPARGC1A	3.20754925639871
HIG2	7.68929591819266
KCNK10	4.11352201145919
EXOC1	6.96659830064073
OR6A2	3.57046885138636
ETFA	8.98363278978568
PDAP1	4.48970086782862
C19orf6	3.52149441027823
POLRMT	4.00736318928883
ZNF146	6.78532913583329
MIA2	3.33810483137339
LY6G6E	3.33523604552432
EIF4E2	8.14213651260745
NENF	5.07010210465431
HOXB5	3.71193011727331
ZNF324	4.18845739840461
CUGBP1	3.67531402272401
ENTPD7	4.25610241367853
TTC13	4.74206874230058
GJB5	3.30912256342962
PRSS22	3.94726130611421
CYP3A5	3.32006094419686
MBOAT5	4.37770249584468
CUL4B	4.75635393425583
CENPJ	3.50986837113506
KIAA0664	5.35778205711486
PITX1	3.3922806016423
PDGFRB	4.83558389582512
RDX	5.66286207290761
CELSR3	4.05387286524652
JUND	6.31164937950615
ITSN1	4.7083207820657
CHRNB1	3.68512165626488
EHBP1L1	3.92675022613236
C19orf2	6.87931251548596
FETUB	3.22243099407249
CAMK2B	3.22496215647750
DCTN1	5.82056580758778
TNKS2	5.53884253548402
MRTO4	7.49031277738137
C1QBP	5.88208298847527
TTC3	6.77721186397832
NDUFB8	8.53851825731467
CADPS2	4.17530999646527
EDG2	4.34347744055065
MYF5	3.15049461918472
SEMA3G	3.43401081899234
IL23A	3.99283878464966
GJA9	3.53409029948389
R3HDM2	6.64686310814532
C5	3.97516443893797
SLC2A10	6.08787877696903
TRIM45	4.38785680582567
TSP50	3.70227225926467
PAQR3	4.92553542527563
ANKRD26	3.57091072519328
TCP1	8.16977609500068
TMED7	6.67783177585116
CMA1	3.06560809274437
PTCRA	4.1020860761437
HCRTR1	3.8782039015524
FST	4.51867332357564
PAWR	3.84202312111691
LDLR	4.48557555992732
ASTN2	3.96329166971421
SCRN1	4.07156809029159
GPATCH8	5.01867052195127
KIF4A	6.34481506874624
TANC2	3.37582521532585
ZMYM5	4.04856037610825
PGM1	8.87544593003723
ZNF586	6.50477353520458
POLR3G	3.61336739001873
CPD	5.3199470086208
SNCAIP	3.68018801779604
DCT	3.59321636982029
HLA-DOA	3.80620306307478
TANK	6.67711710701773
RCAN1	4.14074615888544
UPK1B	3.51961045990119
DNAJB4	4.45535895491943
UGT1A8	2.99102578040509
LIMD2	4.1306183207226
HIST1H4L	3.66600550119128
PECR	5.18858975115814
HSPA2	5.99087538708025
SERP1	9.40851244842538
TACR2	3.60320955092796
NUP85	6.44986903096941
CD177	3.79692424690714
GPR135	3.29813684264142
PIGG	6.24528459920885
LGR5	3.71445882590038
JAK2	3.84445072199248
DPYSL4	3.45494936169058
TM9SF4	6.13673818560405
PTHR1	3.29928614771699
SIRPG	3.8761382598653
ZNF264	4.55982120741831
BICD1	5.00322708216593
RAB5A	7.39621658095614
FLJ13224	3.27933753476356
METTL5	9.87280223757064
HERC6	6.4712981403915
CASP1	7.04679812133455
USP9Y	2.78358598950791
LRP1B	3.00413489512712
XAF1	6.82795038431465
PLA2G4C	5.03332435626845
APOA2	3.18748513148685
SPAG6	3.1159382160159
KALRN	3.07384001810553
SECTM1	6.58757358480195
THOC7	9.30108837656666
IFNAR1	5.05520397824462
TCTA	6.65190898811292
NY-REN-7	4.29615360763813
TALDO1	9.50098443794123
B2M	12.3223998005720
LPPR4	3.49404278319393
SQLE	6.13567390708128
SEPHS1	6.56505836981163
EIF5A	6.31243000952136
FAM49A	4.45849097345522
YTHDC2	3.83460568219461
EHD2	4.79283635622007
NCF1	4.89196323179718
SPG7	5.36167235644616
ZNF614	3.65236589550611
HOXA5	3.67027988595309
NUP133	6.57040248914996
FGF12	3.69249972186151
SLMO2	7.70840477622462
INPP5B	4.4894470641337
PPID	6.60355945323715
SNTA1	5.16710570776048
IL20RA	3.71563297631046
UBE2J1	6.64847750754611
CACNG2	3.10625956765652
GCM1	3.4053811921062
ELF1	5.32327498443458
TLR5	4.36811222445210
TCFL5	6.92832788532271
C1orf107	4.77449904237069
C19orf22	6.30651830744433
SAFB2	5.33690721284177
MAP3K7IP1	3.78840171765355
NCK2	6.87547245969188
OXA1L	7.98724353802808
KIAA0652	5.45364566740073
KLRG1	3.7399082068092
FRAG1	6.02788086184429
ZSCAN12	3.00155079368137
PSMD12	6.44955485106434
E2F4	5.10817331021977
CLEC4M	3.49485802537942
KIAA0999	4.09766599717935
CLDN10	7.74887184047319
MGC13053	4.10299575606435
TAC1	2.76902322993478
GYPA	3.6202206087167
HPCAL4	3.40570799565652
TRAIP	4.39453439298357
MEX3D	4.10412696972808
KIAA0232	5.76259524104649
ERCC8	4.87231632224278
NFAT5	3.84464591058931
GPX4	9.29047789833722
CSPG4LYP1	3.2343710212652
KIAA0368	4.69433588655971
FBXO3	6.47044092273436
DVL1	5.25323493559162
CMKLR1	3.78226439626683
GPR157	3.53399159808274
TYMS	8.77767300224687
OR52A1	3.39492474642767
PEF1	7.781438560725
ZNF750	2.90217276675111
ALG9	5.12342175106649
MCM5	5.22027690943561
SDK2	3.50927050162751
BAIAP3	4.15827437727358
RABGGTB	5.9876009245283
KCNK7	3.17294826753281
PTP4A3	6.27861818521269
ANKRD40	4.05023361458937
CALCOCO2	7.2000727304009
TMSL8	5.4117116517978
SNCA	4.00974371982991
ZNF551	3.7582077592423
HBQ1	3.53617558388855
ARHGAP26	4.01361590507818
GEMIN6	6.69690355224277
HRAS	4.71465292470853
KLRC4	2.65636103008919
BSDC1	5.39998610371747
DSC1	3.65188687778538
RNF43	4.46907872591733
NDUFAF1	6.35897387708538
MAP2K4	5.06976310963613
FOLR2	6.02857957902883
LYZL6	3.75314307893806
EPB41L3	3.88427990830265
TEKT2	3.4491179076394
CDKN2B	3.44359465310667
WSB1	6.29315966845356
ZNF480	3.49675590796586
MAP3K6	4.5232269248647
PROS1	5.22324859170154
PSMB8	8.3194915897717
HN1	7.5280825263615
MAS1	3.35852229800163
APOL1	4.7835229459667
CSHL1	3.42475012861964
ZBTB7C	3.03577353526708
AHCTF1	5.05171908903107
SAE2	9.06794487520994
ITGA2	3.63750169701755
AP2S1	9.74785902064152
P15RS	7.90913443870161
MME	3.43464273375363
VAT1	6.31927120086931
MAST4	4.56255698896139
TUFM	9.51975465452497
KRT33B	3.47893868526732
THEG	4.16625427696965
KCTD2	4.69413871589502
WDR26	8.71579812095071
MFI2	3.74044071763007
KRT34	3.15292244328635
NR4A3	3.45941836027747
SGSM3	4.18011509391699
ARSA	3.64586223098149
TOMM22	5.0601411107576
SOCS3	3.65324297098287
UNKL	3.91532012957647
POP4	8.62894997494247
BHLHB3	8.74016676474367
MALL	3.87299954404639
SOX15	3.34177913072705
CCNA2	5.85876227270823
PARK2	3.45598622880035
GPR124	4.21610505943041
TMEM132A	4.72043674531109
CGRRF1	6.40716855293266
RUVBL2	8.84642600288344
MCAT	5.27075884258857
WNT10B	4.13972994959569
ISCA1	7.38647470784639
RPAP1	4.22057553405972
C12orf48	6.22500365256438
RAI16	5.5728653420644
RPL27	9.27609869863195
EPN1	3.7466142638225
MAGI1	3.18010219107258
GBX2	3.40330217307645
SLC35A1	7.9236053174492
GAL	3.97255171336255
SLC14A2	3.97509165003501
RDH11	7.42239705253666
ZNF518	4.04486533739715
PCYT1B	3.38336613701484
AUH	7.81841961252988
EIF3H	11.1238231876298
KIF1B	6.64287437141434
MBD2	4.61226413043221
AMOTL2	6.45824476298323
C6orf120	5.37144791208842
PIGT	6.86391732475203
PSRC1	6.84756159101503
PLA2G10	3.8091731557075
ALAS1	6.98831326477462
FOXO1	6.6828669945307
C17orf62	7.10209745268648
KIF5C	5.96268988164128
DUSP10	4.34932591381926
CRLF3	6.90721186928751
CLCNKB	3.64563248834564
PSMA5	9.59534741212068
FARS2	5.30358163512966
CCDC28A	5.48926011258662
AMPD3	4.58468730223397
PIAS1	7.45991133919718
ADCYAP1R1	3.41707731863683
TMEM134	6.69584932346197
CDH20	3.06970231476947
FBXO7	8.14552204446798
FLJ14213	3.44074778581077
ZNF3	4.52796385200076
LRRFIP1	6.20412691988382
TMEM49	8.62934917095324
CNOT2	7.07176495890936
CBX2	2.99243013666850
ZC3H14	6.76817816494479
ALDH5A1	4.34870722073078
HNT	3.72214597616497
SERPINA4	3.03948320176528
FLJ20920	5.63192771624624
CRTAP	4.41035352354561
DDX50	7.15961330605373
STYXL1	7.42086024452863
TK2	4.40803774922063
BLVRB	8.42319325291832
STMN1	7.22970483980313
GUCA2A	3.54422868439321
DPP6	3.40865237906902
GALNT10	4.06958743661237
STK39	4.22497157413384
MMP24	4.65174194823874
CKS2	10.7896804955223
RHO	3.77625389894189
BANF1	10.3948770044402
CR1	2.96379727405055
RPS6KA2	4.37775094192574
HMBS	5.38975381699014
C20orf112	3.90764088690191
SLC25A24	6.94451270585331
MRPL22	8.91950204122345
SLC25A15	4.90279370661002
GADD45B	4.57812111628674
TDP1	6.45450438533019
ZNF287	4.12735883070631
DAAM2	5.33132974830793
C11orf57	4.63564960064287
RFK	6.21298092237265
ZFYVE9	3.66855003304855
TCTN3	6.62018939190582
STCH	6.65822826543643
LOC283871	3.33609176262649
NDUFB3	8.09152125970253
DEFB4	4.02354405457077
FPR1	4.59378728792392
FMNL1	4.34987740987607
SEPT7	10.0438755349545
PTCD2	4.65804767785731
GNLY	4.11692437361093
GRAMD1C	3.89236725157706
ZNF165	3.80826398157473
TR2IT1	4.32999296072425
ARMCX3	6.26300379259714
NDE1	5.5132515861491
MAGEF1	6.52961046610364
ITGA10	3.8678934860982
ARHGDIB	9.27910057882367
FSHB	3.87187732664233
ANXA2	11.3100789440913
HLCS	3.71549326405457
MCF2L	4.28680392833078
AK1	5.17080253395459
FH	6.07435709182253
LGALS2	4.60475613180475
SYNPO2L	2.73790479521291
KIAA1045	3.47922888924777
C1orf183	4.62183088253129
MAGEA8	2.98476290181589
DGCR8	4.67370804541616
GSR	4.98357312545675
NEU2	3.48353608907047
HIST1H4B	3.44059103867028
CACNA1C	3.22612874213064
FAM20B	5.55984384134924
HES2	3.34235183182754
PDCD6	9.86200399727466
INTS7	4.821877990288
AMPH	4.06108140989248
UCKL1	6.05210050353424
ASB4	3.26634819977649
C10orf97	5.33875460544834
ALDH1L1	3.7253469095653
CCL23	3.41099161501899
OBSL1	5.7682475372721
SLC12A7	6.42894883332595
THAP4	4.75716372405251
RBM4B	5.6879976488738
OGFRL1	4.45639527711782
KIAA0831	6.43871280381606
C12orf11	7.6842502686464
PPP1R15A	4.28852901808805
KIAA0240	5.06028181533081
CD1B	3.83554313008558
FCGR2A	6.81818904509823
MDC1	4.50268833566726
MAN1A1	3.96177891408058
KRT9	3.55232340165850
HTR1A	3.85173236421413
OCEL1	6.03360481381519
ATP11B	4.9265676459381
NLGN4X	3.5443139513854
FBXO34	7.14495209296838
ALOX12	3.61295092712125
RB1CC1	5.88889891600233
PCDH12	4.33400493437814
RPE	5.689421127076
EIF4E	6.71360204769394
CSDC2	3.95003610469882
ABHD5	5.30926706030473
TMBIM1	6.2299764441354
PET112L	4.63895785272605
P2RXL1	3.55135482457603
F2RL2	3.41139305915867
TRMT1	5.17556416931051
IMPG2	3.40451130285619
LRRC32	5.23494969041752
BGLAP	5.07084142400558
HTR4	3.6877875453062
MRAS	4.98706689395032
TRAF6	5.04691915695296
AXL	5.21055170275845
ATP2C2	3.65930042682025
LMNB1	5.46578733524436
TELO2	4.11028528173342
PNPLA3	3.59349974851029
CSNK1E	4.98405837013965
SRP14	10.6505702647920
KCNQ4	3.26103449591025
PIK3C2B	4.87709612055459
C15orf15	8.956099069448
TUBB2B	3.0651314375013
USP15	5.97300501955086
C12orf41	7.61401770416233
CEND1	3.66130099931918
RNF31	4.77540974427398
TCEAL2	3.80210403470848
PTGER2	3.77437939527383
UBN1	5.22989065671498
SLC5A7	3.47795399981464
SLC31A1	5.96654021587601
ADAM29	3.67234419085564
ST7L	4.42987816483531
GFOD1	4.8079011338202
CTNNA1	8.64352704623068
HRBL	3.67920076592849
CBX4	3.69324499833168
NTRK2	3.69159465894767
FOXN3	4.78561669532419
MFGE8	4.93522764922778
PFKFB2	3.65071005382758
TAS2R4	3.39142585135102
SH3TC2	3.27217313589708
IL10	4.01801505588963
PXMP4	7.3311375459569
RNF167	6.1890019740584
PRMT5	8.1852016546072
TSKU	5.59402110650288
ATPIF1	8.47777469177899
ETV3	3.25600347599023
PAK7	3.27255489703167
PDLIM1	8.16917817415895
CEP63	4.39470498938500
WDFY3	4.24984274385911
RNF126	4.46904493096311
DPM1	10.3076701284250
CLIC4	6.4360721431884
ACR	4.27370170863509
KLK7	9.2086445788006
ALOX5AP	8.6116415017087
LRP1	4.31749666392839
TNK1	4.73973755996254
TAS2R9	3.36316171214046
ZNF16	5.79236166925837
POLR1B	4.66735738227929
SLC8A2	4.15196941884901
OLFM4	2.83469025488719
TACC1	4.94899738320362
SAMHD1	6.84893768881146
ATP13A2	4.79288380640053
KRT4	3.85787016287805
PAX6	3.65009492456831
SCG2	3.15706176898212
SLC17A6	3.82928703838137
TUBB4	4.8972296771962
PADI4	3.20557924691583
FMO3	3.45061800161336
NLK	3.48642015174855
POU4F3	3.44447491770792
MDM2	3.53694911399998
CAPNS1	9.79046613080826
SDF4	6.81141497191616
ITGBL1	3.70384972578533
TAP2	3.89640853770021
OR2C1	3.62904472449419
KLHDC3	7.27355004821795
EFHD2	6.15939757788788
GALR3	3.62007492448658
NBEA	3.77195153373925
ABCA6	3.34072186553132
ABBA-1	4.01124432026753
GNAI1	3.76584836816067
CLDN3	7.45411601687384
AKT2	3.61270171148346
EGFR	4.08370589929752
VPS4B	6.40196994356771
RBM16	7.2369319803747
GALNT6	5.08201987723585
ZDHHC3	5.35748112924621
SLC25A4	5.38243774664582
CYB5B	5.41927601378228
NDRG1	7.92633925245329
SESN1	4.37232454217048
GBE1	7.1306583795984
MRPL46	6.80275497179816
CLASP1	4.53591689706611
FARP2	3.88112143086719
ACOT11	3.54973344351464
LDHAL6B	3.07037648646298
MAPKAPK3	5.82054935027592
NCAM2	3.4188717403414
AFAP1	3.89554662373767
PRKD2	5.83153127883388
OR2H2	3.4870560321822
ZFP36L1	6.95266456344704
DZIP1	4.18614855417495
GPR161	3.58839588659116
RNF146	3.75603095010703
NKX3-1	4.20525960082276
CCNB2	9.07060709062973
ZNF10	3.99541566379145
WDR74	5.2872900758492
FAM134A	8.00773068058774
PCNP	8.90778224497076
PURA	5.55797371175403
DNPEP	7.26837780224985
ERBB2	4.55486107087089
CREB1	5.98331460950881
NEO1	6.14277565369464
DDX3Y	3.36533712828147
RPS3A	12.7593243984507
MXRA7	8.92057474815028
LGALS3	10.2935809593365
GLT8D1	7.45750738230055
TMPRSS3	6.26993421965272
UPB1	3.52529151303176
LAT	4.58235035797642
CLDN14	3.79237537293281
DHX38	4.28650756438282
KCNA3	3.76511387378229
BTBD1	6.94967320712064
TARS2	4.8591748434436
SKIV2L2	7.80586930834586
ABCF1	6.26695077701134
CDT1	3.31855356659159
ZHX2	7.65413448603899
FCF1	5.12149589186214
LRRC49	4.75237002885331
GUCY1B2	3.52382896806063
CD28	3.46937042298203
SMARCA4	4.92562017412418
SEPT2	9.4237631271877
SOHLH2	3.54066242056103
MCOLN3	4.06319114109845
LRP8	4.38321977615904
TAGLN3	3.83408425003122
MASP2	3.63548719930614
GPATCH3	4.59092609650959
TTRAP	7.80712562639439
AGL	5.87765737152553
NFE2L3	3.6291514770971
PSD4	3.97521780346869
PALMD	4.7448565181848
CCNB1IP1	7.8420043162907
TMEM43	6.67976109682354
OBFC1	5.66383939714868
STAT5B	4.0198278977908
C14orf79	4.24654838637174
ENPEP	3.75444287761273
SSB	8.2596213029167
SCT	3.39677630862406
TIMM23	6.23000078630336
SKI	3.52764081745918
SLC22A13	3.24728926233762
AKAP3	4.45745515409442
OAS2	5.69807171788448
KIAA0423	5.55218113571733
SEC61G	9.10819389318023
CAPN11	3.20081541037943
TMEM50B	7.93548449510965
DEGS1	7.38647286591915
ARHGEF4	3.33719939332378
DBNDD1	4.23816256742822
TBL1XR1	5.73472832664942
FAIM	5.38216197653194
SP140	4.13185256569429
G6PD	4.89328134563465
NUDC	6.75390939197389
GABRP	3.37900071191807
SCARA3	4.40263465089266
TACSTD2	5.3445097982598
EIF3J	6.85863310082682
PPP2R2A	8.13700206027707
CPA3	3.86126461489415
PVALB	3.11862920353922
BCAT2	6.9062819696971
MFN1	5.49053692823196
F10	2.97569712091801
