Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B01_472060
ZNF667	4.09362130591512
TFEC	3.25791061119604
ATP7B	4.33287818897901
RAB38	3.81295940296401
POLD2	6.99697044259017
PPM1H	6.08243072524277
DCX	3.28948465015280
NFYC	6.00460761681068
ZNF228	3.40349410006833
KIN	5.68326450842344
PLSCR4	6.30279327343204
HIST1H4I	3.93431302895024
PPARGC1A	3.08977744819614
HIG2	6.57772604106725
KCNK10	4.08611014038694
EXOC1	7.91249787630252
OR6A2	3.5801779295347
ETFA	7.2398502181992
PDAP1	4.92954674904071
C19orf6	3.36605548931957
POLRMT	4.23494793678236
ZNF146	8.86207893654862
MIA2	3.20202126363087
LY6G6E	3.13800456291099
EIF4E2	7.29319054671345
NENF	4.87222744393568
HOXB5	3.73253761343772
ZNF324	4.52233991316247
CUGBP1	4.26519996176480
ENTPD7	3.82242767958262
TTC13	5.73476191492279
GJB5	3.0330460293367
PRSS22	4.91581629863569
CYP3A5	3.62244778964874
MBOAT5	4.00628737998648
CUL4B	5.1221115300155
CENPJ	3.73066302667053
KIAA0664	6.44851587029027
PITX1	4.09039142238618
PDGFRB	5.28759036521953
RDX	5.94069462607024
CELSR3	4.41296245588993
JUND	6.65132875343698
ITSN1	5.30300894486923
CHRNB1	3.56323945524328
EHBP1L1	3.86062051722766
C19orf2	8.16555783542207
FETUB	3.02211378551949
CAMK2B	3.10805491260496
DCTN1	6.70659993095031
TNKS2	6.91936810136062
MRTO4	7.88338824716813
C1QBP	6.10195996676642
TTC3	8.28759825560375
NDUFB8	8.32970533822108
CADPS2	6.24823161913059
EDG2	4.66794960931987
MYF5	3.91467801115697
SEMA3G	3.23399071846481
IL23A	4.45614269125573
GJA9	3.81481683678036
R3HDM2	7.71061003009945
C5	4.0395715544264
SLC2A10	5.91217046663844
TRIM45	4.62104632221489
TSP50	3.90331709786028
PAQR3	5.1597812775976
ANKRD26	3.54338210961367
TCP1	8.85111297936307
TMED7	6.9553976026795
CMA1	2.91771369652505
PTCRA	4.37682224114272
HCRTR1	3.52406531379741
FST	3.85587999671200
PAWR	3.96532236163064
LDLR	4.39427244114421
ASTN2	3.86889714071097
SCRN1	7.3683580523608
GPATCH8	6.79806691818415
KIF4A	6.43465533105261
TANC2	3.82082189422674
ZMYM5	3.70445724307613
PGM1	7.98462932366125
ZNF586	4.60843193670977
POLR3G	4.17978444109361
CPD	5.90470425564633
SNCAIP	5.68835084856374
DCT	3.46273577761776
HLA-DOA	3.657574141163
TANK	6.50210921920176
RCAN1	4.16305305025858
UPK1B	3.44764084289379
DNAJB4	4.73999769307419
UGT1A8	3.16728475530513
LIMD2	3.87713020440502
HIST1H4L	3.59616393096286
PECR	4.37919338658063
HSPA2	6.53649695040452
SERP1	9.13909976506402
TACR2	3.50440925802287
NUP85	6.91360218731257
CD177	3.29412065498352
GPR135	3.48113400026421
PIGG	7.24305439211126
LGR5	3.24221232201945
JAK2	3.54826431424908
DPYSL4	3.23705747946196
TM9SF4	5.8036825007444
PTHR1	3.35710991630903
SIRPG	3.1076782733688
ZNF264	5.51778038376613
BICD1	6.73500403739945
RAB5A	6.59926748988246
FLJ13224	3.14310866767074
METTL5	8.15489905569599
HERC6	5.99960008491363
CASP1	4.98609774309593
USP9Y	2.75173098533675
LRP1B	3.50815806368886
XAF1	7.14727356592273
PLA2G4C	4.34356581402317
APOA2	3.2920196578161
SPAG6	3.96105025571671
KALRN	3.26944532641545
SECTM1	5.05291028094794
THOC7	8.86358664064365
IFNAR1	4.01298864728098
TCTA	6.04819465773175
NY-REN-7	3.75494294320904
TALDO1	8.27248641244744
B2M	11.5927293893052
LPPR4	3.15157868103155
SQLE	6.04499020272156
SEPHS1	6.22054867070679
EIF5A	6.478468090208
FAM49A	3.72367052577472
YTHDC2	4.38230039596763
EHD2	4.34913676934228
NCF1	3.6288623371885
SPG7	5.9178491555144
ZNF614	3.33115477139424
HOXA5	3.01458071226752
NUP133	7.34111931327533
FGF12	3.84035957713257
SLMO2	7.63191617399516
INPP5B	4.66420485489877
PPID	6.77775827059108
SNTA1	4.37459736406835
IL20RA	3.97842907418666
UBE2J1	5.7521766505378
CACNG2	3.04382281539116
GCM1	3.23790752128579
ELF1	6.36993608243243
TLR5	4.63820089706457
TCFL5	6.13548948378858
C1orf107	5.75153159647807
C19orf22	6.21682887920276
SAFB2	6.61457876632172
MAP3K7IP1	4.05065743287595
NCK2	8.02182363138676
OXA1L	7.14218949947265
KIAA0652	5.44276155440745
KLRG1	3.31898832600208
FRAG1	5.43122977962258
ZSCAN12	3.04899216698891
PSMD12	7.09397939573361
E2F4	5.18576484895262
CLEC4M	3.55009068429676
KIAA0999	5.3601258564023
CLDN10	6.13487702307337
MGC13053	4.39787213965412
TAC1	2.72085388636027
GYPA	3.30333747861829
HPCAL4	3.28170538050844
TRAIP	3.94550277673312
MEX3D	4.09482430940176
KIAA0232	7.335365410072
ERCC8	4.90550664116054
NFAT5	5.5989090505333
GPX4	8.97263330671933
CSPG4LYP1	3.29305229117768
KIAA0368	6.30436023508371
FBXO3	4.86099998445478
DVL1	6.54243360606106
CMKLR1	3.54142504128054
GPR157	3.60588526057849
TYMS	7.64184118285969
OR52A1	3.05706940997664
PEF1	7.29076937078527
ZNF750	3.34794300758375
ALG9	5.04436460057966
MCM5	5.00031727310142
SDK2	3.62043273087464
BAIAP3	4.18031651512595
RABGGTB	7.67277309618691
KCNK7	3.31369405268945
PTP4A3	4.8774322420241
ANKRD40	4.21103228745677
CALCOCO2	6.71624727737842
TMSL8	4.44655025554675
SNCA	4.48687993817799
ZNF551	4.37104915890979
HBQ1	3.53197285548607
ARHGAP26	5.55188741127527
GEMIN6	7.00210507895173
HRAS	4.93425164963984
KLRC4	2.88485429837485
BSDC1	6.43396129776284
DSC1	3.70166128308890
RNF43	5.4277844406457
NDUFAF1	5.65762505599498
MAP2K4	4.89141567858116
FOLR2	4.54726358491806
LYZL6	3.62402578605006
EPB41L3	3.30793647598596
TEKT2	6.22396059104173
CDKN2B	3.70754692162167
WSB1	6.88828906193977
ZNF480	3.31425961320066
MAP3K6	4.44674938552379
PROS1	6.21619448341398
PSMB8	8.2253444050683
HN1	8.07940421358623
MAS1	3.03785792006098
APOL1	6.32505327833518
CSHL1	3.65201920632449
ZBTB7C	2.80024417465383
AHCTF1	6.56448143238266
SAE2	9.38089288669594
ITGA2	4.25130267741372
AP2S1	7.36083851300971
P15RS	6.89715053933183
MME	3.41800441483972
VAT1	7.3420555372536
MAST4	5.3795386026201
TUFM	9.45655808694523
KRT33B	3.45930365787044
THEG	3.71337686502889
KCTD2	5.58584771043359
WDR26	8.51310842719924
MFI2	3.40310189682584
KRT34	2.87871402775991
NR4A3	3.47454865275666
SGSM3	4.20383786176451
ARSA	4.16677389796573
TOMM22	4.76993356130893
SOCS3	3.62294103614037
UNKL	4.32575190712045
POP4	8.40441385090607
BHLHB3	9.21246165254251
MALL	4.26862080872679
SOX15	4.09841349758926
CCNA2	5.40780325783245
PARK2	3.39703075350763
GPR124	4.50589500401743
TMEM132A	4.42339973652257
CGRRF1	4.61499678091641
RUVBL2	8.38641642286556
MCAT	5.79241112103607
WNT10B	3.59448077084839
ISCA1	5.84423098350613
RPAP1	4.39565781262704
C12orf48	4.92269744998572
RAI16	5.50708034607601
RPL27	9.12670305513935
EPN1	3.89149995245923
MAGI1	3.03992072875428
GBX2	3.23687521034104
SLC35A1	6.3214884402472
GAL	3.89294148772957
SLC14A2	3.5877713370085
RDH11	6.14266146422758
ZNF518	4.69615517476996
PCYT1B	3.59312197389190
AUH	5.70489875973759
EIF3H	10.4115823613196
KIF1B	6.53085315208599
MBD2	4.66621511598244
AMOTL2	8.1631585719233
C6orf120	6.36791526542228
PIGT	6.79763768151823
PSRC1	5.73371379905223
PLA2G10	4.07796963578521
ALAS1	6.1606383823157
FOXO1	5.35736997676475
C17orf62	7.03361976777943
KIF5C	6.26089240640353
DUSP10	6.58103285361643
CRLF3	7.00014978911264
CLCNKB	3.43604150694599
PSMA5	8.89123181650123
FARS2	5.63417358968149
CCDC28A	6.00379753399295
AMPD3	4.60826847299492
PIAS1	6.83641977315616
ADCYAP1R1	3.17480882954196
TMEM134	6.38609022033275
CDH20	3.01679502836086
FBXO7	7.22415627774185
FLJ14213	4.05309230635013
ZNF3	6.16615557226844
LRRFIP1	7.96093655182084
TMEM49	8.87244652941044
CNOT2	7.69980075372255
CBX2	2.78252347275911
ZC3H14	6.39675488513802
ALDH5A1	6.77423872183619
HNT	3.40294282646152
SERPINA4	3.0850566397121
FLJ20920	5.5174714006975
CRTAP	5.52605704513991
DDX50	7.44087043459042
STYXL1	7.18780134110268
TK2	4.3463357182905
BLVRB	6.43205056857479
STMN1	6.95769792937737
GUCA2A	3.51690588161463
DPP6	3.10040552882219
GALNT10	4.02250683181346
STK39	4.69964922810549
MMP24	4.95679904344758
CKS2	9.10843352743295
RHO	3.74272091812637
BANF1	9.4322625436516
CR1	2.99732422181462
RPS6KA2	6.31273882013321
HMBS	5.71574398240004
C20orf112	3.51167086875133
SLC25A24	7.42698514212616
MRPL22	7.38584134096793
SLC25A15	4.59373224616938
GADD45B	4.18134079322917
TDP1	4.65956643737068
ZNF287	3.55453170839542
DAAM2	4.54667595363865
C11orf57	6.22588479472282
RFK	5.95433823902277
ZFYVE9	3.89198426956421
TCTN3	6.51428424744354
STCH	6.26828755675482
LOC283871	3.97192282519062
NDUFB3	7.17801876623275
DEFB4	4.30989887325934
FPR1	3.60563538641503
FMNL1	3.86055667889240
SEPT7	9.71415347616712
PTCD2	5.585338291194
GNLY	3.77790351611916
GRAMD1C	6.25889277122501
ZNF165	5.77321971200923
TR2IT1	4.01619466122619
ARMCX3	7.79408582023325
NDE1	6.43367279325711
MAGEF1	6.90136548586438
ITGA10	3.42499289848787
ARHGDIB	7.44705093056162
FSHB	3.65615641750066
ANXA2	10.1681124656100
HLCS	4.09518387180926
MCF2L	3.94828220419871
AK1	5.10109164406582
FH	6.22674879161367
LGALS2	4.01184777401527
SYNPO2L	2.78102696689938
KIAA1045	3.45814549085127
C1orf183	4.99492594049844
MAGEA8	2.81513621212980
DGCR8	4.85463063387315
GSR	4.80137149026776
NEU2	3.26017370711569
HIST1H4B	3.88262840452755
CACNA1C	3.17842733335693
FAM20B	6.68946186561322
HES2	3.10438375829469
PDCD6	7.96964139753036
INTS7	5.83697964413177
AMPH	3.51182152811229
UCKL1	5.80386249703448
ASB4	3.11518783420353
C10orf97	4.69569377197853
ALDH1L1	4.36126366200729
CCL23	3.24754946415202
OBSL1	5.0561097839127
SLC12A7	7.00343864745836
THAP4	6.30798746127818
RBM4B	5.35482670348815
OGFRL1	4.60942777395009
KIAA0831	5.28855633467074
C12orf11	7.41699346431226
PPP1R15A	4.59314112718842
KIAA0240	6.43470164744863
CD1B	3.10001934526535
FCGR2A	4.30545783604359
MDC1	5.65267103998791
MAN1A1	3.8615923295711
KRT9	3.32186273999975
HTR1A	3.32865534417518
OCEL1	6.70472381542597
ATP11B	5.64454340633257
NLGN4X	4.01850481565507
FBXO34	8.0123628217976
ALOX12	3.54620292023800
RB1CC1	7.68352988518189
PCDH12	4.67592915214011
RPE	4.56675911995915
EIF4E	6.54551870811665
CSDC2	3.89099822316191
ABHD5	4.0790071563177
TMBIM1	5.67052097282948
PET112L	5.73298914290008
P2RXL1	3.32614938431061
F2RL2	3.40489325103462
TRMT1	6.4432087754532
IMPG2	3.55249192114638
LRRC32	4.10818910647145
BGLAP	4.46080282550185
HTR4	3.39034453083187
MRAS	4.02181516132942
TRAF6	4.27135188609682
AXL	4.18859261841524
ATP2C2	4.11487483489366
LMNB1	7.09104727820924
TELO2	4.71034117968522
PNPLA3	3.44084686858870
CSNK1E	7.08076044920101
SRP14	10.0040548068693
KCNQ4	3.12535103434908
PIK3C2B	5.54274283832935
C15orf15	7.87949743538587
TUBB2B	2.95830215695402
USP15	5.37922168391778
C12orf41	7.13910851083595
CEND1	3.89049928802835
RNF31	4.29492764722068
TCEAL2	4.40169579924444
PTGER2	4.66750031855620
UBN1	6.58172456414749
SLC5A7	3.02150630907519
SLC31A1	5.21469575185845
ADAM29	3.75686901154909
ST7L	4.34111415408124
GFOD1	4.31339817954123
CTNNA1	9.02250733977472
HRBL	3.89188361914399
CBX4	3.58494954463662
NTRK2	3.705633969189
FOXN3	4.96249573136593
MFGE8	4.59641340335702
PFKFB2	3.70486531303838
TAS2R4	3.7021270186036
SH3TC2	3.24379415922391
IL10	3.2218733826158
PXMP4	5.55001797458294
RNF167	5.94020075671016
PRMT5	5.8799412212266
TSKU	4.55358347874999
ATPIF1	9.04149873871077
ETV3	3.16887208348845
PAK7	3.12428163266848
PDLIM1	9.2524377703573
CEP63	5.04044441545439
WDFY3	5.00996167609391
RNF126	4.67092017424142
DPM1	7.51724118211221
CLIC4	5.99539254458413
ACR	3.64782915454235
KLK7	6.47120224368558
ALOX5AP	4.19927544320333
LRP1	4.8217572465363
TNK1	4.86053517780825
TAS2R9	2.96886160857895
ZNF16	5.47033019680607
POLR1B	6.52244204903773
SLC8A2	3.77542582037067
OLFM4	2.86688800114138
TACC1	4.93289019378721
SAMHD1	6.91943966480316
ATP13A2	4.78231929517056
KRT4	3.44554282727880
PAX6	4.23861932126779
SCG2	3.31087844791332
SLC17A6	3.4364759468737
TUBB4	3.85276722434842
PADI4	3.13619777232216
FMO3	3.50319708642407
NLK	4.65603036170078
POU4F3	3.23026588404458
MDM2	3.45225192516636
CAPNS1	9.98796602658379
SDF4	6.71351982391062
ITGBL1	3.00078952825501
TAP2	3.98939935088091
OR2C1	3.46329611036364
KLHDC3	6.84428098796892
EFHD2	5.97176385033223
GALR3	3.42452602666266
NBEA	4.23168218766918
ABCA6	3.21167504582115
ABBA-1	3.93321743865889
GNAI1	4.80432849146026
CLDN3	7.89155418551993
AKT2	3.42628817614927
EGFR	4.20137359055560
VPS4B	7.13503537010656
RBM16	8.43717829851543
GALNT6	6.2131987255771
ZDHHC3	4.95099179078585
SLC25A4	6.32665715061401
CYB5B	5.41691991065410
NDRG1	7.29227374238202
SESN1	4.63134238553628
GBE1	7.36710729214295
MRPL46	4.83715871075823
CLASP1	6.13191487805275
FARP2	4.99912700996371
ACOT11	4.08437907550801
LDHAL6B	2.97446080487236
MAPKAPK3	4.68653931793303
NCAM2	2.88785424998564
AFAP1	3.94437373961790
PRKD2	5.78822167409086
OR2H2	3.38843476390195
ZFP36L1	7.75390551654763
DZIP1	4.90409672833806
GPR161	4.11883495923743
RNF146	4.12389768499806
NKX3-1	3.99276826483590
CCNB2	7.31684649324466
ZNF10	3.86471532309232
WDR74	5.21290183446146
FAM134A	7.4282578002059
PCNP	8.98159193015752
PURA	4.86621140734444
DNPEP	7.04962424067744
ERBB2	5.54435699573974
CREB1	5.18287243923228
NEO1	5.47642299000804
DDX3Y	3.24034356426822
RPS3A	11.9438208699901
MXRA7	8.5880708891233
LGALS3	9.52385181491088
GLT8D1	7.27805790721902
TMPRSS3	8.66420843629568
UPB1	3.2556680166468
LAT	4.08011600579102
CLDN14	3.71127038223966
DHX38	4.42225690864032
KCNA3	3.27766000750944
BTBD1	7.95229397159829
TARS2	6.17412717641604
SKIV2L2	7.964148967152
ABCF1	7.31607211802634
CDT1	3.14973998826277
ZHX2	6.91923942372548
FCF1	4.75884597365443
LRRC49	5.43684685859029
GUCY1B2	4.10907453685842
CD28	3.40402956619807
SMARCA4	8.02101468593338
SEPT2	8.6510324153031
SOHLH2	3.23383029156621
MCOLN3	3.58751578751638
LRP8	5.89098459030633
TAGLN3	4.13935337092719
MASP2	3.55734192680741
GPATCH3	4.23920809145189
TTRAP	8.3045861162021
AGL	6.96622422899645
NFE2L3	4.52213573947563
PSD4	3.57371744498373
PALMD	5.86766663917142
CCNB1IP1	7.7296944839398
TMEM43	6.21137353318356
OBFC1	5.51826510875478
STAT5B	4.55295586370806
C14orf79	4.86774873039956
ENPEP	4.39778598671601
SSB	8.83904814516577
SCT	3.12231426166184
TIMM23	6.25231764499664
SKI	3.86496038728792
SLC22A13	3.0335149187412
AKAP3	4.65091872620562
OAS2	5.36898329241151
KIAA0423	5.63921604592797
SEC61G	9.3719914163801
CAPN11	3.11055674695037
TMEM50B	6.40797579223802
DEGS1	7.6210854597275
ARHGEF4	3.66939580821675
DBNDD1	4.35008156921093
TBL1XR1	6.21999919063735
FAIM	6.5912527346176
SP140	4.32859714092833
G6PD	4.54495370582075
NUDC	8.56039896150682
GABRP	3.95213975245729
SCARA3	5.28944032417738
TACSTD2	5.77392293593423
EIF3J	6.53169616373726
PPP2R2A	7.83477029061169
CPA3	3.12011223707688
PVALB	3.0183075052628
BCAT2	5.38406872608058
MFN1	6.22221310599519
