Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A04_451972
C12orf11	6.64595213943036
PPP1R15A	5.20455577183328
KIAA0240	5.54399809626263
CD1B	3.13475891713582
FCGR2A	4.8782635019811
MDC1	5.15199217250539
MAN1A1	3.55556848346617
KRT9	3.33054642479151
HTR1A	3.15338905482328
OCEL1	6.3034262549159
ATP11B	6.11313614328328
NLGN4X	5.1559392174613
FBXO34	8.03720524959003
ALOX12	3.58262244248798
RB1CC1	6.68632515433112
PCDH12	4.47034136909013
RPE	4.86946827334396
EIF4E	5.90276353523951
CSDC2	3.84337422024824
ABHD5	5.47911994621294
TMBIM1	6.54553744345103
PET112L	4.11423687468589
P2RXL1	3.20970427114543
F2RL2	3.29581306638183
TRMT1	5.75963252651091
IMPG2	3.56266167338008
LRRC32	4.93713231072809
BGLAP	4.40092815234406
HTR4	3.35570287069762
MRAS	4.60577236485737
TRAF6	4.58441216594066
AXL	5.16712975564296
ATP2C2	3.66761054307414
LMNB1	5.67880685771839
TELO2	5.14794505030671
PNPLA3	4.22035810366234
CSNK1E	6.49175733321147
SRP14	10.2490613567161
KCNQ4	3.40321062166880
PIK3C2B	6.21016343272577
C15orf15	7.97602328060192
TUBB2B	3.04349477634222
USP15	5.52320335009742
C12orf41	7.13189667119357
CEND1	3.95808395596726
RNF31	4.98736117306802
TCEAL2	5.18899624116541
PTGER2	5.14020381191358
UBN1	6.79801221962052
SLC5A7	3.18645417538443
SLC31A1	5.34879351881894
ADAM29	3.49604527193706
ST7L	4.18822888400158
GFOD1	5.09027688755409
CTNNA1	8.91910491377322
HRBL	3.84980919108952
CBX4	3.54155738324104
NTRK2	3.73057523975814
FOXN3	5.38342032632192
MFGE8	6.42686975078827
PFKFB2	3.68996033962552
TAS2R4	3.35240745779317
SH3TC2	3.03502625950177
IL10	3.26512955292376
PXMP4	5.78990024596678
RNF167	6.75237921725173
PRMT5	6.99029235660571
TSKU	5.82949880612447
ATPIF1	7.81748336174834
ETV3	3.42481982504730
PAK7	3.24560260812794
PDLIM1	8.88018240475199
CEP63	5.48014625063934
WDFY3	4.72045866465566
RNF126	4.70088098459174
DPM1	8.21870275782068
CLIC4	5.66487387916811
ACR	3.85160513464269
KLK7	9.5744021607718
ALOX5AP	5.7049492976007
LRP1	5.40282588620175
TNK1	5.30709461089983
TAS2R9	3.06000963112820
ZNF16	6.5832587521988
POLR1B	5.61210998930249
SLC8A2	3.87019462018434
OLFM4	2.81644103533111
TACC1	5.16766590399936
SAMHD1	5.79004765598067
ATP13A2	4.80609545946225
KRT4	3.46346413033972
PAX6	3.53960493539228
SCG2	4.15758794876473
SLC17A6	3.40328448746181
TUBB4	3.71381744339732
PADI4	3.02335030898343
FMO3	2.97390384975455
NLK	3.83922387913555
POU4F3	3.18275774338553
MDM2	3.40603576355005
CAPNS1	9.2968050487607
SDF4	7.69709069205032
ITGBL1	5.82519657653204
TAP2	4.25002772062456
OR2C1	3.30363723349048
KLHDC3	6.64429375734386
EFHD2	6.1298991139548
GALR3	3.49250333465277
NBEA	3.45072987325887
ABCA6	3.28791890684916
ABBA-1	3.93750780503090
GNAI1	4.57837591639746
CLDN3	8.56109527166577
AKT2	3.39497078651913
EGFR	4.63737588019739
VPS4B	7.29947020313342
RBM16	7.83643248677584
GALNT6	6.4324971712634
ZDHHC3	5.20345704081944
SLC25A4	6.52489998851801
CYB5B	5.18799112419291
NDRG1	8.51480000011389
SESN1	5.86409893721901
GBE1	6.98699010429388
MRPL46	6.21383102907634
CLASP1	5.28942597071249
FARP2	4.32881432978303
ACOT11	4.04166616929552
LDHAL6B	2.85431046619725
MAPKAPK3	6.03326234241652
NCAM2	3.09925373204193
AFAP1	4.26644571570005
PRKD2	6.89352123525911
OR2H2	3.33540289499668
ZFP36L1	8.7607286768226
DZIP1	4.13606834975402
GPR161	4.35528239835423
RNF146	4.19029370780445
NKX3-1	4.08554555969076
CCNB2	7.80596522278317
ZNF10	3.57090157875825
WDR74	5.63361178388676
FAM134A	8.1161718071787
PCNP	8.9452562828625
PURA	5.62132171593159
DNPEP	7.56775837291095
ERBB2	5.14108260485266
CREB1	5.19634352820195
NEO1	6.25402329604017
DDX3Y	3.22510017785123
RPS3A	12.1729822865502
MXRA7	9.37560531318375
LGALS3	11.1349221326039
GLT8D1	7.37518330941659
TMPRSS3	9.262193653022
UPB1	3.39449265659020
LAT	3.85012940510437
CLDN14	3.51506466711060
DHX38	4.60610684500955
KCNA3	3.25827315800281
BTBD1	8.27331555495465
TARS2	5.38321819379839
SKIV2L2	6.90615349607929
ABCF1	7.87428930666708
CDT1	3.21613008093794
ZHX2	5.39076041835327
FCF1	4.99951527146745
LRRC49	4.76623185628053
GUCY1B2	3.31969003502238
CD28	3.23026588404458
SMARCA4	5.63345458539405
SEPT2	9.16267913117317
SOHLH2	3.06812255290285
MCOLN3	3.69326222929353
LRP8	6.92675845888705
TAGLN3	4.02590379992938
MASP2	3.71540653929698
GPATCH3	4.21249237762300
TTRAP	8.14711065474388
AGL	7.86011285808355
NFE2L3	4.52062107824298
PSD4	3.70715836087048
PALMD	8.07348931542856
CCNB1IP1	7.5265361322665
TMEM43	7.40404698273468
OBFC1	6.50626556587774
STAT5B	4.40024675963328
C14orf79	4.3769446191543
ENPEP	4.21385015850134
SSB	8.92367313515972
SCT	3.20793465696554
TIMM23	5.46669623129841
SKI	3.90778224497076
SLC22A13	2.99215158814542
AKAP3	3.64166106766488
OAS2	5.2939347935202
KIAA0423	6.02367094805896
SEC61G	8.52356745949134
CAPN11	2.99357488865188
TMEM50B	7.09329166224171
DEGS1	7.16659310150999
ARHGEF4	3.76760457943945
DBNDD1	4.56053085716342
TBL1XR1	4.41736117636323
FAIM	7.38651957120524
SP140	3.37457454743955
G6PD	5.03541076973042
NUDC	6.44572025133443
GABRP	8.66673620299434
SCARA3	5.9292531704769
TACSTD2	6.09471753447633
EIF3J	7.01483538864703
PPP2R2A	6.99074834529081
CPA3	3.16728322376937
PVALB	3.02908835194404
BCAT2	6.63870856078465
MFN1	6.33449125811543
F10	3.34513503230715
