Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B05
NTRK2	3.50364937440576
FOXN3	4.90334422331516
MFGE8	5.79314574698578
PFKFB2	3.9255232014732
TAS2R4	3.71404192825693
SH3TC2	3.16840739297232
IL10	3.45218429574082
PXMP4	5.90171514825323
RNF167	6.18780149209358
PRMT5	7.60773756762582
TSKU	5.38424412224308
ATPIF1	8.07568756146744
ETV3	3.39699823199668
PAK7	3.12430025145379
PDLIM1	7.93962431719823
CEP63	4.94450913132688
WDFY3	4.92040964939343
RNF126	4.13940427412104
DPM1	8.81613611232632
CLIC4	6.21231707260707
ACR	3.72321857016851
KLK7	10.0295263463113
ALOX5AP	8.45207932557649
LRP1	4.82468056827596
TNK1	4.31984463802897
TAS2R9	3.06726513400821
ZNF16	6.33334455401582
POLR1B	5.10384773028847
SLC8A2	3.79326265698875
OLFM4	2.94377911682414
TACC1	4.79241519229165
SAMHD1	5.6153958145675
ATP13A2	5.02346605183444
KRT4	4.428206547325
PAX6	3.44113280208114
SCG2	6.48868918462957
SLC17A6	3.28940711398276
TUBB4	3.75628714396886
PADI4	3.16599891833581
FMO3	3.09616838542364
NLK	4.01659782400544
POU4F3	3.35976912799346
MDM2	3.49276845680005
CAPNS1	9.68518743835737
SDF4	6.68107634264792
ITGBL1	3.65412355724644
TAP2	3.99737996041044
OR2C1	3.44200342899145
KLHDC3	5.94165222031831
EFHD2	5.82776862070868
GALR3	3.40099262695546
NBEA	3.16337895982165
ABCA6	3.26984778020643
ABBA-1	4.1469500550807
GNAI1	4.60890586549576
CLDN3	7.56831103656501
AKT2	3.27033425557759
EGFR	4.31157025393733
VPS4B	6.01526598906738
RBM16	7.28765940461832
GALNT6	5.16496874802053
ZDHHC3	5.39175111199917
SLC25A4	7.61124930912593
CYB5B	5.12116654800227
NDRG1	8.94657310751162
SESN1	4.96576350350475
GBE1	7.119978356441
MRPL46	6.03948152836721
CLASP1	5.43146929371811
FARP2	4.73965485540592
ACOT11	3.9672069939015
LDHAL6B	2.99239910304275
MAPKAPK3	5.3326523245606
NCAM2	3.60923488487065
AFAP1	4.42550853680843
PRKD2	5.4964998072404
OR2H2	3.47766366275338
ZFP36L1	7.11684174374363
DZIP1	4.08182749062035
GPR161	4.12252991916281
RNF146	4.46024727371648
NKX3-1	3.83738607409110
CCNB2	7.39815993148779
ZNF10	4.09438008664846
WDR74	5.47148954257081
FAM134A	7.6982263772149
PCNP	7.51780548873687
PURA	5.64958588048501
DNPEP	7.03454610723312
ERBB2	5.43053652062353
CREB1	5.60660141710866
NEO1	5.74017253054136
DDX3Y	3.27283492386563
RPS3A	12.7925490408330
MXRA7	9.98104660889206
LGALS3	11.0752561789869
GLT8D1	7.3983277509269
TMPRSS3	8.5422654427876
UPB1	3.45921959535408
LAT	4.12651054952542
CLDN14	3.55800221559267
DHX38	4.9572465191328
KCNA3	3.23406719647703
BTBD1	8.5712964435613
TARS2	5.68584167319127
SKIV2L2	8.17122552116968
ABCF1	7.80195844337105
CDT1	3.11293354899971
ZHX2	7.36310515193863
FCF1	4.83745989689985
LRRC49	4.3122783496161
GUCY1B2	3.72695952389356
CD28	3.33356444143028
SMARCA4	7.46541320318991
SEPT2	9.15308083283187
SOHLH2	3.38391017911936
MCOLN3	3.59226848205982
LRP8	5.06364128542951
TAGLN3	3.71301788454377
MASP2	3.43718020385256
GPATCH3	4.26057976022029
TTRAP	7.82894493103399
AGL	7.08448386090234
NFE2L3	4.7454262918802
PSD4	3.65238963979109
PALMD	6.46910084130443
CCNB1IP1	7.92303100575218
TMEM43	6.88665674797741
OBFC1	5.38077559829266
STAT5B	4.28886255477235
C14orf79	4.6114099588761
ENPEP	4.02760789414122
SSB	6.71332148169917
SCT	3.14207152311852
TIMM23	6.35147442499537
SKI	3.6289530888764
SLC22A13	3.20494018230825
AKAP3	5.11180317421162
OAS2	5.2836952826902
KIAA0423	6.07684576376634
SEC61G	9.5638391117493
CAPN11	3.08044883608628
TMEM50B	7.12051712665205
DEGS1	6.05305401329602
ARHGEF4	3.42601797448919
DBNDD1	4.03378777919526
TBL1XR1	5.15648154590515
FAIM	4.72041900083584
SP140	3.44251340395386
G6PD	4.59464979024834
NUDC	7.01144584081132
GABRP	3.48831285401196
SCARA3	6.14716905018917
TACSTD2	6.13442475340304
EIF3J	6.56884435807987
PPP2R2A	8.08373040459117
CPA3	3.41766017115062
PVALB	3.74895995380853
BCAT2	5.22652876188225
MFN1	6.01943412087316
