Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G09_491190
MAP1LC3C	3.45327565854494
TMEM180	3.48741784710601
CRYGC	8.09865668914702
SLK	4.5207503076607
POU3F1	3.39161162991597
C20orf32	4.16462202336725
USP52	5.40287102444418
HIGD1B	4.15818452659071
BAZ1B	5.22927987882948
USP6NL	5.65071027292202
SLCO2B1	3.97998377269710
ABCD4	5.00383681395297
DIMT1L	6.93368084100497
SLC25A46	6.1966990701867
LARP7	6.70688675912736
TEK	3.77696979770051
CD160	3.66946587963060
TERF2IP	7.25791967238097
PHF20	4.90935458390651
COL1A1	5.09033229834734
KIAA0090	5.8109277335357
GTPBP1	4.27742674896058
GRK5	3.64453306474652
AP1S2	5.62977904490367
RAB33B	5.96353130927784
CA11	5.25179631210379
ALDOC	4.80486748219627
NUDT1	4.65148018434767
ZNF212	5.53038061691669
ACBD3	5.94626780050805
ZNF83	7.65882915305841
PRDM2	4.72576492137269
GDPD5	4.4510724812588
PDCD4	5.68454927896708
CEP350	5.1022086496624
FOXP3	3.3213563112633
SMYD3	6.79359973746178
CST7	3.79946592264911
SELL	4.15970722472606
CIAO1	6.58634274629221
LGI2	3.94491969713347
WDR45	7.0483548268483
ANKRD6	5.8872923967349
LTBP4	4.18267182916264
PSCD3	3.23141222275869
PYY	3.55899307476299
KCNC1	3.17027748459489
SIRT6	4.35480801006781
CCL19	4.03443998209322
ARHGEF9	4.18453806146438
ABR	4.47682764490004
C10orf22	6.62834185053708
STK17A	5.97117014842632
FOXE1	3.61693724355713
GML	3.3644908400833
CNGA3	3.23786756142966
CD38	4.19854425929606
ZDHHC6	8.7185306812219
NEFH	3.44796615637280
PGBD5	3.53247768711876
CTDSP2	6.16740711975753
RMND5B	4.99084328152633
ZNF257	4.75074183988981
DUSP4	4.30645072095693
FLJ22167	7.6401948388322
EXOSC7	6.28853141182989
ROR2	3.84267125806994
FOXM1	4.12009039923959
ZBTB48	4.85032296844111
BUD31	9.8288779327733
MAOA	5.88502463381625
CCDC41	4.29451376076154
TNNT3	4.11775199712719
FBXO11	5.59854291220774
GYPC	4.94201902074204
PLIN	3.66984742795987
RFXAP	3.43040954439478
C6orf15	4.35589693488068
RNF4	7.27336322505765
F8A1	6.97461143120609
PPP1R3D	4.11407988306019
GRB2	6.79307428629168
TPM3	3.43439992795503
SYT13	4.01492049773483
EPB42	3.80148783429047
RP5-1077B9.4	5.87523470658434
EIF1	10.2137777915894
CETN3	8.01100778353508
FPGT	6.95612096539825
PRY	3.75230550422933
NTHL1	7.53972892634223
POLR2B	8.539536191543
RPS28	12.3278342559188
GDF10	6.69468891947581
COQ9	7.88259211827851
P2RX3	3.12746305959608
GCC2	7.16945988538715
RARRES3	8.55036034777818
PLXNA1	4.92341127590901
WBP4	4.33750743940927
KIAA0100	4.41558021742701
PMF1	7.1881357472083
HS2ST1	5.17842961298279
CRELD2	5.98618126533722
C8G	3.37682489012735
CD82	4.74952923477042
PMM1	5.06960316939702
CBLL1	3.96226721832092
LIM2	4.13586519394077
VAX2	3.98470623907337
SETDB1	6.09719869305922
LRAP	3.67488748814449
GCLM	6.23901982771371
CPEB3	3.09677353505626
PPM1A	5.95624072238838
INTS1	4.00523304482661
MMP16	3.33392511524356
CAMTA1	4.72731235152642
SAMSN1	4.43311076954731
DRD3	2.91944066502943
GMPPA	5.12573759042098
C11orf73	7.62200745598045
AIPL1	4.07060528917753
PTP4A2	9.01493819979433
IL24	3.36106790817355
BDKRB1	3.61524178314206
HPCA	3.52898770835668
MLF1	7.8393559539263
SEC14L1	5.15388998770749
CHFR	3.88832111704866
EMILIN1	3.21249727576376
THADA	6.8713216252628
TAF12	5.41098695843934
NDUFS4	9.5395804435531
ID1	4.74777012310085
PIK3CB	3.76168919239110
COL18A1	6.61198677706747
PDZD3	3.3607680667775
TBC1D17	4.10093241357406
COX8A	9.83961939452379
CDCA4	7.17463299904193
C2orf44	4.98099450511479
C9orf16	7.48003454085162
ERBB2IP	7.34492489073
EMX2	8.26176596361317
FUS	4.7004705159363
NIPSNAP3B	3.51253203255603
TF	4.07692354206355
CXorf56	5.56515380618169
CLCN4	3.79412588995454
PWP2	3.89140056624311
MMP15	3.58600433931426
MTMR14	5.85687589776736
NPR1	5.14873568145821
DNAL4	6.19554733070394
ELAC2	4.40987425186621
ASS1	10.0903633145387
IPP	6.10552395530569
TMEM59	10.2833660603316
POLR2J	9.31642876620154
SEC23IP	5.19183289778011
RGS4	4.4203749413797
UQCRC1	8.4751409160354
SNX6	7.9415708257903
DDX18	7.25349724128944
POLG	3.98531003468467
ADAM23	4.2445628709628
ZNHIT2	4.40764263062514
TFR2	3.52858371349092
NCDN	4.30796092692316
RAG1	3.55354469290673
POMT1	4.58546070575593
CYP1A1	3.35280991475014
SNAPC1	6.95645149181987
GNA11	4.25333983473676
CCDC52	2.99604836513089
CAPN1	5.59456118281665
DDHD2	5.90782642798506
UPF3A	5.42238165277428
LAGE3	7.01892210106811
GNRHR	3.36242545383563
UNC13B	4.43109546598002
TTLL4	4.85072899501158
PPBP	3.53436760121727
HTR3A	3.75764982741324
SDC2	5.2556634069584
ANKRD49	8.24746993082687
BTF3	10.3534299474275
COX7A2	11.6461678748713
SARS	8.75651570462077
C13orf18	4.46790550328141
CACNB1	4.12221124025436
QKI	5.95891259030318
SETMAR	7.55271400375266
LAMB4	3.70425765093
MAN2B1	5.0977719112639
EML3	4.46758751608328
ACADL	3.4960292971958
OFD1	6.67494716748883
CGA	3.92290528505752
EIF3EIP	10.4373744080169
PEX16	5.23088547730774
GNG12	7.97681039452405
HABP4	4.74193794267919
CNTN2	3.59081693425894
ASNSD1	9.0794447434212
FUT4	3.6943971049603
DBH	3.84130922926043
CD53	6.03089356997295
HIST1H2BJ	3.91970779154769
TFAP2B	3.14557972687382
ACF	3.9596604570578
TMEM11	6.2316646114588
CDH8	3.67632718294497
C3orf32	5.03524126890369
AGPS	4.25282911907052
C4orf18	3.47293695120187
PCCB	8.06704433794142
IPO13	4.50719494247602
PECI	8.06861494863468
UNG	6.56740083849772
C6orf105	4.29887546716743
GSTP1	8.90176642126272
SUV420H1	6.26114471328338
ARHGAP15	4.18513267692291
LTBR	6.48864126002851
TDRKH	3.31590149796703
PSG4	3.58535743348197
SLC9A3R1	6.46818140018222
NBPF3	9.81969740368629
SLC9A3	4.13482768290931
OSBP	5.68909432399026
PRR5	4.15707642195463
CHMP7	5.27422599508071
ADRA1A	3.33687902641328
ASAH1	6.78332380619654
FKBP4	6.69902040147162
ZNF350	3.83923724096324
DOM3Z	5.19421174136576
GIPR	3.88923397053616
AHI1	4.94619228930746
BST1	4.57869665635068
NCR2	3.7858434497402
NADSYN1	4.50016742270024
UBE2W	7.68592174792219
RGS14	4.11183723362601
KRT15	3.86967262477025
SCN11A	3.77602322175531
GFI1	3.67278097174667
FHL1	6.02379495451127
SMC6	5.36956965823614
GATA1	3.50240050620449
OSGEP	5.49300408003622
ARMC6	5.61437555535208
HK3	3.52916707966369
PSMD5	6.42254488189238
RSU1	6.44799553184714
RPL4	11.8424747470773
MAD2L1	8.8462062780776
RBPMS	3.92279742502329
EIF4A3	9.10408744742908
E4F1	4.40418539773284
DLEC1	3.80116621245368
PRPF3	5.95146428286381
EMR1	3.30347405527506
CHMP2B	8.05337193087307
CAMSAP1	4.02586545407253
RPS21	10.8620177175086
XCR1	3.56238836004333
ARID5A	4.38421302425334
RBM6	5.07022595150204
UBE2N	8.24767983716751
KLF4	6.02777728191163
MGC4172	3.79971876722643
LMO4	7.34692108273822
KLKB1	3.25111627447229
HDAC3	6.64605369186855
HP	3.41365969049103
SCHIP1	5.50327765453382
BTK	4.10863308590369
KRCC1	10.3790231941588
PRND	3.62179534171812
C6orf27	3.72239856400199
PIGL	4.25840975454834
CLCA1	4.39598525751373
C1orf112	4.93830947840126
OLFML2A	4.35893176965688
HUS1	4.87694891401777
SFRS6	8.18336657254014
CXCR7	8.16602237152386
UIMC1	5.487398954981
FXYD2	3.58104412041945
GOT2	7.16126199873963
ZNF667	3.67269854595055
TFEC	4.26087116353744
ATP7B	4.33460023217096
RAB38	6.59830539501553
POLD2	7.16612369104632
PPM1H	5.16012147167598
DCX	3.36443833970714
NFYC	4.92960417544934
ZNF228	3.31895454824931
KIN	6.62450968061674
PLSCR4	6.46586939717726
HIST1H4I	4.26252372763412
PPARGC1A	3.14704371450397
HIG2	10.0523852958410
KCNK10	4.50277075284533
EXOC1	8.14719436450151
OR6A2	3.88346059226636
ETFA	8.37711744054708
PDAP1	4.51013152914018
C19orf6	3.36016565121026
POLRMT	4.2687798401596
ZNF146	6.55556813242086
MIA2	3.23085323629182
LY6G6E	3.446889693817
EIF4E2	8.84203875963773
NENF	6.04716635771816
HOXB5	4.59039505185821
ZNF324	4.33658296756378
CUGBP1	4.01983078158547
ENTPD7	4.32445540076224
TTC13	4.35102413268058
GJB5	3.20539459766253
PRSS22	4.44812399524173
CYP3A5	3.29875341464132
MBOAT5	4.05711999463803
CUL4B	4.99762778586614
CENPJ	3.54038691750524
KIAA0664	5.10771035537195
PITX1	3.51757219988098
PDGFRB	4.44402214724784
RDX	5.72712368882657
CELSR3	3.90252214155749
JUND	7.30065642671553
ITSN1	3.65783174957766
CHRNB1	3.91346705941173
EHBP1L1	3.67076979793599
C19orf2	7.46004424709533
FETUB	3.25887236129266
CAMK2B	3.25514702863186
DCTN1	4.9343631564498
TNKS2	5.4725681393509
MRTO4	8.39146544765954
C1QBP	6.79969347488279
TTC3	6.05118055717646
NDUFB8	8.88348361887543
CADPS2	4.04992164996003
EDG2	4.26449715041426
MYF5	3.01418294585006
SEMA3G	3.61214723220836
IL23A	3.93040185908724
GJA9	3.95835774203233
R3HDM2	5.88458035978943
C5	4.33445934175228
SLC2A10	5.85368257528888
TRIM45	5.19715398810341
TSP50	3.65473041702991
PAQR3	6.57560721962911
ANKRD26	3.56736485966445
TCP1	8.29917405387083
TMED7	6.51612080542665
CMA1	3.02891254381906
PTCRA	4.3157156580222
HCRTR1	3.88239425354844
FST	4.65523633900502
PAWR	4.09202784089232
LDLR	3.89789815889186
ASTN2	3.8696838251402
SCRN1	4.56342253226317
GPATCH8	4.65317210715927
KIF4A	4.56314587098504
TANC2	3.40836006406525
ZMYM5	3.68235877563609
PGM1	8.04921358218554
ZNF586	6.03442705175626
POLR3G	4.00194879446814
CPD	5.84655062946425
SNCAIP	3.87177620341941
DCT	3.67958425850598
HLA-DOA	3.41457569495342
TANK	8.1165373522172
RCAN1	3.86492082097373
UPK1B	4.34765475208666
DNAJB4	4.99751201868892
UGT1A8	3.63527096792676
LIMD2	3.73616520570330
HIST1H4L	3.76639778038145
PECR	5.81128541060061
HSPA2	5.24713001770105
SERP1	9.85878730909165
TACR2	4.44807987269621
NUP85	6.89665215730893
CD177	3.89353271488942
GPR135	3.29786770026467
PIGG	7.78177971531692
LGR5	4.38775782798386
JAK2	3.48369611080832
DPYSL4	3.54278770043033
TM9SF4	4.79042943955793
PTHR1	3.41745569734819
SIRPG	3.05559373964819
ZNF264	3.8838006402052
BICD1	5.61668826699176
RAB5A	6.7542927017786
FLJ13224	3.58444015218754
METTL5	9.89727520027854
HERC6	8.03040715660754
CASP1	5.4223318590842
USP9Y	2.8333113041072
LRP1B	3.07372481530546
XAF1	6.85333935104377
PLA2G4C	4.02755761386366
APOA2	3.4780188267803
SPAG6	3.17486672397698
KALRN	3.58398278427064
SECTM1	4.97114383008536
THOC7	9.7900412904073
IFNAR1	4.97425930333926
TCTA	6.46883779532736
NY-REN-7	3.84832885220751
TALDO1	7.80707657814143
B2M	12.2617718448437
LPPR4	3.39770661703216
SQLE	5.76916289913515
SEPHS1	7.5107906023168
EIF5A	5.87164283398134
FAM49A	4.54480234097133
YTHDC2	3.64880629157463
EHD2	4.10680907443293
NCF1	3.57420753445775
SPG7	6.07490582043532
ZNF614	4.18893649703018
HOXA5	3.46689583536929
NUP133	8.09841992325674
FGF12	3.9248615128746
SLMO2	8.33419716439057
INPP5B	4.55552296387915
PPID	6.69682779827598
SNTA1	4.29033783563593
IL20RA	4.22870201274752
UBE2J1	5.18524960425599
CACNG2	3.21320807198154
GCM1	3.34245383858794
ELF1	4.89678074083324
TLR5	4.23241331474353
TCFL5	6.56636730844568
C1orf107	6.08019751239073
C19orf22	6.11184710115660
SAFB2	4.79221707763063
MAP3K7IP1	3.83207256934138
NCK2	7.05986048540009
OXA1L	7.44094949191334
KIAA0652	4.99010855275995
KLRG1	4.11221135678564
FRAG1	6.01213618931795
ZSCAN12	3.32423782938773
PSMD12	6.56479004470484
E2F4	5.21755396300602
CLEC4M	3.63565480338280
KIAA0999	4.07011045973639
CLDN10	5.96429732436462
MGC13053	4.10774674603432
TAC1	2.61774029265314
GYPA	3.48177332277936
HPCAL4	3.33950290439074
TRAIP	4.28585089151168
MEX3D	3.91983588198831
KIAA0232	6.49282932167498
ERCC8	5.77479188453104
NFAT5	4.56059277749001
GPX4	9.61647391085428
CSPG4LYP1	3.69390515868734
KIAA0368	4.60457302296447
FBXO3	7.2898648125863
DVL1	5.99297549339135
CMKLR1	3.75257481416205
GPR157	3.51455575088203
TYMS	7.85502223378193
OR52A1	3.46661844792056
PEF1	7.4284633046923
ZNF750	3.32911869520551
ALG9	5.36322722827844
MCM5	4.09054229078365
SDK2	3.65450306572898
BAIAP3	4.25788414645706
RABGGTB	7.51984174013737
KCNK7	3.3495073396087
PTP4A3	6.77138015208421
ANKRD40	4.33415405470661
CALCOCO2	6.35400207991716
TMSL8	6.59838854751986
SNCA	5.20421007308866
ZNF551	3.52283280466868
HBQ1	3.77062306541006
ARHGAP26	4.00697848918229
GEMIN6	8.18257121058759
HRAS	4.0041839405589
KLRC4	2.80849702432506
BSDC1	5.07723689557315
DSC1	3.92084039300617
RNF43	4.70487037757262
NDUFAF1	5.61591751312135
MAP2K4	5.20899412675549
FOLR2	5.64126956474242
LYZL6	3.9299165495212
EPB41L3	3.29927147258423
TEKT2	4.23788783317382
CDKN2B	3.47240725034725
WSB1	6.37700726102428
ZNF480	3.36293706279145
MAP3K6	3.92937888106978
PROS1	4.72025960391103
PSMB8	9.46760219204496
HN1	7.5426562977567
MAS1	3.6665910240306
APOL1	4.26283107934944
CSHL1	3.60648055744385
ZBTB7C	3.00999873904791
AHCTF1	4.81971581946828
SAE2	9.99480900698942
ITGA2	3.81923790741755
AP2S1	8.71475740445362
P15RS	8.88494286786383
MME	3.85012902348516
VAT1	6.186628571135
MAST4	4.60435855588522
TUFM	9.18740704996203
KRT33B	3.66966461305784
THEG	4.17893286619059
KCTD2	4.88841597741571
WDR26	8.09647163540309
MFI2	3.30783311062724
KRT34	3.39645845071758
NR4A3	3.98529179157773
SGSM3	4.23011603942619
ARSA	3.58460048915315
TOMM22	6.11061106572258
SOCS3	4.04050595413952
UNKL	3.93648077901414
POP4	9.3522278783578
BHLHB3	7.44240355116418
MALL	3.67398359368278
SOX15	4.12452586678770
CCNA2	5.41530323099587
PARK2	3.51070634852603
GPR124	3.8781975390378
TMEM132A	4.10021926872846
CGRRF1	8.82009148908278
RUVBL2	7.78225329623459
MCAT	5.98499613421128
WNT10B	7.2820697767422
ISCA1	8.25372516900891
RPAP1	4.07365797712386
C12orf48	4.85692166761218
RAI16	4.31467617106349
RPL27	9.80144471211258
EPN1	3.95239396079077
MAGI1	3.11352534979408
GBX2	3.29464809058773
SLC35A1	7.9990479339346
GAL	5.5667196416992
SLC14A2	3.89018308587712
RDH11	8.0610880040042
ZNF518	4.74945128397333
PCYT1B	3.52382418333413
AUH	7.44272954147417
EIF3H	11.7495935768091
KIF1B	6.30740428759527
MBD2	4.49223412898727
AMOTL2	6.75109339575909
C6orf120	6.37682806890248
PIGT	6.50045861569954
PSRC1	6.00410299755291
PLA2G10	3.93102493155332
ALAS1	5.89244693019403
FOXO1	4.87229593520807
C17orf62	5.37697150384182
KIF5C	5.47730050481804
DUSP10	3.84962290757067
CRLF3	6.64829887740381
CLCNKB	4.03793330584158
PSMA5	10.1032196041090
FARS2	6.09760524173684
CCDC28A	6.82913099947832
AMPD3	4.25549096522110
PIAS1	5.66128892846517
ADCYAP1R1	3.68479676640167
TMEM134	7.76083169954548
CDH20	3.26948798812753
FBXO7	6.4892325455974
FLJ14213	5.79142464491914
ZNF3	6.56291549282324
LRRFIP1	4.94228280513023
TMEM49	9.22585685356835
CNOT2	6.9147752593831
CBX2	2.92446404590902
ZC3H14	6.20299125723042
ALDH5A1	5.7431281728562
HNT	3.47533663368479
SERPINA4	3.29586924511601
FLJ20920	5.41270602540152
CRTAP	4.88560663996423
DDX50	8.33051551519461
STYXL1	8.2958290376161
TK2	4.53286454567093
BLVRB	7.85762854183563
STMN1	8.79737952404244
GUCA2A	3.43255770179888
DPP6	3.29306717007458
GALNT10	3.32038534265232
STK39	4.41657553691114
MMP24	4.34250131267916
CKS2	11.4006828619855
RHO	3.85672879770757
BANF1	10.1557842290247
CR1	3.17179511295554
RPS6KA2	4.02408657297076
HMBS	6.86665514833057
C20orf112	3.84999430559394
SLC25A24	7.58390637007705
MRPL22	8.48558845723878
SLC25A15	5.16032000942782
GADD45B	5.46324621202175
TDP1	5.51428111672898
ZNF287	3.90596030528251
DAAM2	4.7452422404883
C11orf57	5.78709668980266
RFK	8.70950372279461
ZFYVE9	4.12697774862041
TCTN3	6.81348901432176
STCH	6.1823813193696
LOC283871	3.49868075401311
NDUFB3	9.18545605693741
DEFB4	5.48008768422446
FPR1	3.98649838008326
FMNL1	3.64891246940810
SEPT7	10.2076345954605
PTCD2	4.29323054711297
GNLY	3.76514888709813
GRAMD1C	6.35677097523023
ZNF165	4.32130937503439
TR2IT1	4.51983622247218
ARMCX3	6.23770960707678
NDE1	4.81488928164975
MAGEF1	6.57945336607995
ITGA10	4.23525800479889
ARHGDIB	6.49569805583285
FSHB	3.75662544159041
ANXA2	10.8295120647709
HLCS	3.79576105439251
MCF2L	3.93894107711535
AK1	4.21288833121405
FH	6.09241713714548
LGALS2	3.93327156697566
SYNPO2L	2.68196690804509
KIAA1045	3.57831913166222
C1orf183	4.78100845092337
MAGEA8	3.25996977595668
DGCR8	4.37916667550081
GSR	4.86436583392815
NEU2	3.56220829663574
HIST1H4B	4.00731716073757
CACNA1C	3.17025287776947
FAM20B	5.92991754251011
HES2	3.37616090241533
PDCD6	9.1862291223307
INTS7	5.07890311217572
AMPH	4.27152329738105
UCKL1	6.88738146748606
ASB4	3.41498955831838
C10orf97	6.14869193262948
ALDH1L1	4.21400437095747
CCL23	3.3604984375381
OBSL1	4.96748521088458
SLC12A7	6.36712235996587
THAP4	4.45852514169508
RBM4B	5.30912714424433
OGFRL1	4.74598917515289
KIAA0831	6.7365345756607
C12orf11	8.23071869554892
PPP1R15A	5.17033189322818
KIAA0240	4.78152040516414
CD1B	3.9621911275366
FCGR2A	4.61726645469665
MDC1	4.14961068963299
MAN1A1	3.92786330250551
KRT9	3.58609966034589
HTR1A	3.48805978696045
OCEL1	7.43208842810397
ATP11B	5.61566993186374
NLGN4X	3.98577628494878
FBXO34	6.97389378021243
ALOX12	3.42440274933889
RB1CC1	7.45042544629576
PCDH12	4.34856716104656
RPE	5.83476913350032
EIF4E	7.36103885079206
CSDC2	4.23427672253621
ABHD5	5.06603004774887
TMBIM1	6.22470020327559
PET112L	6.05224945841592
P2RXL1	3.61523998676020
F2RL2	3.53269573877699
TRMT1	5.09526759045238
IMPG2	4.3959280090383
LRRC32	4.44841466605533
BGLAP	4.23428242449490
HTR4	3.55194759212017
MRAS	4.24387592872939
TRAF6	4.97920824679974
AXL	4.25900703276665
ATP2C2	3.41723586856289
LMNB1	4.00889857176773
TELO2	4.29412921104795
PNPLA3	3.82328248693625
CSNK1E	5.08711122540077
SRP14	10.4023646667428
KCNQ4	3.10680795646303
PIK3C2B	5.2995444056231
C15orf15	10.2048312565099
TUBB2B	9.18616684490152
USP15	6.00342577940945
C12orf41	8.53234843374693
CEND1	3.61430927250477
RNF31	4.25028063326565
TCEAL2	4.05374280142105
PTGER2	3.93119774904622
UBN1	4.56801930201272
SLC5A7	3.27917229328082
SLC31A1	5.59060303908248
ADAM29	3.64204673361998
ST7L	4.76164973313578
GFOD1	4.3205295422397
CTNNA1	6.89621440707549
HRBL	3.69086099451948
CBX4	3.69277383260063
NTRK2	3.44846218125648
FOXN3	4.49398551092288
MFGE8	6.00752778495483
PFKFB2	3.86506841007602
TAS2R4	3.34731304134475
SH3TC2	3.43076402896845
IL10	3.85845155779745
PXMP4	5.44852859908744
RNF167	5.40717568599972
PRMT5	8.49048343389636
TSKU	5.14577949851286
ATPIF1	8.87330348032478
ETV3	3.61775643201444
PAK7	3.15843402951815
PDLIM1	9.04572883759704
CEP63	4.09048010390156
WDFY3	4.87862488795563
RNF126	4.49536673839975
DPM1	9.55484819284077
CLIC4	6.30949050920422
ACR	3.90668053217188
KLK7	7.00526543149427
ALOX5AP	5.80643437383465
LRP1	4.49518409092050
TNK1	4.86017785297185
TAS2R9	3.26585136677676
ZNF16	6.12630241922434
POLR1B	5.32611865473697
SLC8A2	4.37867256357886
OLFM4	3.03485033414286
TACC1	4.01604516819921
SAMHD1	4.91043284669538
ATP13A2	4.2406146289239
KRT4	3.83979236838723
PAX6	3.57484144614841
SCG2	3.63886088029782
SLC17A6	3.97716880204879
TUBB4	4.35905044508791
PADI4	3.41677768769195
FMO3	3.42490501923195
NLK	3.54053910101926
POU4F3	3.34275967998781
MDM2	3.63258713594242
CAPNS1	9.7272950030681
SDF4	6.13820476108973
ITGBL1	3.08227478248064
TAP2	3.97252822483838
OR2C1	3.82877820416617
KLHDC3	6.6907828982146
EFHD2	5.54433859885778
GALR3	4.149598131235
NBEA	3.97695972725093
ABCA6	3.46936880812657
ABBA-1	4.00977925099706
GNAI1	5.12655513371671
CLDN3	6.96066917541573
AKT2	3.54621163572348
EGFR	4.21389419970165
VPS4B	6.90364247773215
RBM16	7.26182247981235
GALNT6	5.72394710817654
ZDHHC3	4.99905645267052
SLC25A4	6.88550759166746
CYB5B	5.87367343187049
NDRG1	6.83558283573774
SESN1	5.7153366738952
GBE1	7.12002061089128
MRPL46	8.00801239474217
CLASP1	4.60235634375055
FARP2	3.9784058557342
ACOT11	3.92054803559849
LDHAL6B	2.92944480250529
MAPKAPK3	5.47603479038914
NCAM2	3.1821066679028
AFAP1	4.04044274317087
PRKD2	4.62782796526872
OR2H2	3.54748929788698
ZFP36L1	7.37759130196582
DZIP1	4.64964650605155
GPR161	3.81107810789585
RNF146	4.19845688200677
NKX3-1	4.14773983437029
CCNB2	7.69362435097072
ZNF10	4.12803508228683
WDR74	5.58994859472053
FAM134A	8.21929291511374
PCNP	9.7809899347097
PURA	4.15554939908214
DNPEP	6.99483299854856
ERBB2	4.47777753223150
CREB1	6.55959239810618
NEO1	4.40199909925331
DDX3Y	3.3479936794614
RPS3A	13.1633622207377
MXRA7	9.86113926470101
LGALS3	11.2822904067421
GLT8D1	8.05978458674287
TMPRSS3	6.98359956593028
UPB1	3.8101239354275
LAT	3.91250089145231
CLDN14	3.99621606725654
DHX38	4.19804960105098
KCNA3	3.19840622173798
BTBD1	7.52414113717124
TARS2	5.77624958098764
SKIV2L2	7.12957875747988
ABCF1	5.86643933217776
CDT1	2.99961247104430
ZHX2	7.4925788792598
FCF1	5.50843906454764
LRRC49	6.06224875734393
GUCY1B2	3.80620257130321
CD28	3.4979591311055
SMARCA4	4.09357569223439
SEPT2	9.6331679700121
SOHLH2	4.08192904925198
MCOLN3	4.12009245644126
LRP8	4.4761803156702
TAGLN3	4.24593113405081
MASP2	3.60768328127504
GPATCH3	5.12716011368214
TTRAP	8.67708957131346
AGL	7.20656041479207
NFE2L3	5.16216817706636
PSD4	3.96354921229204
PALMD	6.1030722974293
CCNB1IP1	10.5125325147892
TMEM43	6.58352917346506
OBFC1	6.57595868828172
STAT5B	4.08332755615152
C14orf79	6.16486780758279
ENPEP	4.25774002017295
SSB	7.46226848011194
SCT	3.11687600161418
TIMM23	8.2874250799303
SKI	4.07278814477826
SLC22A13	3.45159875385123
AKAP3	5.44140221435157
OAS2	5.38718341215178
KIAA0423	6.083947526030
SEC61G	9.88906710304619
CAPN11	3.01081234694880
TMEM50B	8.38557530449778
DEGS1	6.63057175801217
ARHGEF4	3.59251543533487
DBNDD1	4.39655631085948
TBL1XR1	5.37542767034325
FAIM	7.09430018290897
SP140	3.35121788345674
G6PD	4.43259873368601
NUDC	5.24816515579021
GABRP	3.74087609375315
SCARA3	4.71246192844469
TACSTD2	5.47761438239455
EIF3J	5.36566258400905
PPP2R2A	7.74025427883628
CPA3	3.93068879816737
PVALB	3.38703125685404
BCAT2	5.44823416964931
MFN1	6.45899452888135
F10	3.74169019297049
