Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F02_586112
VAX2	3.86812001469419
SETDB1	5.31079137688972
LRAP	3.50343574423885
GCLM	7.5140324440456
CPEB3	4.09436059441045
PPM1A	5.77722521056424
INTS1	4.22883292600294
MMP16	3.17461639002738
CAMTA1	3.80767241623093
SAMSN1	7.31016453228423
DRD3	2.82593779085387
GMPPA	5.47848154496518
C11orf73	6.73607517163673
AIPL1	3.53865702272213
PTP4A2	9.89270465111663
IL24	3.31085002562506
BDKRB1	3.18623940087121
HPCA	3.44770162408502
MLF1	7.56287230009856
SEC14L1	6.34937748210107
CHFR	5.34345561743335
EMILIN1	3.14070076308849
THADA	6.66578891783071
TAF12	6.9813591920449
NDUFS4	8.71485548487124
ID1	8.85162038372246
PIK3CB	4.13056396454783
COL18A1	7.08714635846201
PDZD3	3.29431364501852
TBC1D17	4.64851887021771
COX8A	10.6002956495983
CDCA4	6.73203023744734
C2orf44	4.75869767853747
C9orf16	8.61098628675488
ERBB2IP	8.12004339929458
EMX2	8.1307615849892
FUS	6.17062911765469
NIPSNAP3B	3.61243197926644
TF	3.27716379127816
CXorf56	6.26701380791735
CLCN4	3.52744658019092
PWP2	5.8200037181926
MMP15	6.02254814541107
MTMR14	6.18967241453371
NPR1	6.45398632823337
DNAL4	6.36491397946314
ELAC2	4.55705427778039
ASS1	12.2863772690528
IPP	5.81754962266304
TMEM59	10.4320449596712
POLR2J	8.38813661480765
SEC23IP	6.25426786708718
RGS4	4.09173608217728
UQCRC1	9.55166801734824
SNX6	8.38844435515921
DDX18	7.45950691380392
POLG	5.01768874013225
ADAM23	4.00962054973097
ZNHIT2	5.26751638443648
TFR2	3.3530893327087
NCDN	4.24908856263844
RAG1	3.3173179307043
POMT1	5.36285882846683
CYP1A1	3.35579022968933
SNAPC1	6.58783633297235
GNA11	5.25294256292158
CCDC52	2.78047859314869
CAPN1	7.02198065724299
DDHD2	6.49869134373201
UPF3A	6.09956468099974
LAGE3	7.27677487231127
GNRHR	3.14919294796193
UNC13B	6.3600785567685
TTLL4	4.22198913936681
PPBP	2.85937591824234
HTR3A	6.3930425159413
SDC2	3.97235362650861
ANKRD49	7.54863896793858
BTF3	10.996827906911
COX7A2	11.1079213446026
SARS	9.17349201808558
C13orf18	4.09280213541548
CACNB1	3.78044855570657
QKI	5.94300829906774
SETMAR	5.69995798046240
LAMB4	3.22697290229821
MAN2B1	6.55629426247697
EML3	5.02668417847735
ACADL	3.17147751310147
OFD1	7.39600826082752
CGA	3.47788225457686
EIF3EIP	10.7703029578800
PEX16	5.84311472404134
GNG12	7.55880861748053
HABP4	4.76139915689414
CNTN2	3.29746347271513
ASNSD1	7.87702223823519
FUT4	4.66718778950974
DBH	3.52812927780107
CD53	8.5528571550413
HIST1H2BJ	4.24293246556035
TFAP2B	3.2606924527192
ACF	3.80611513165453
TMEM11	6.30120450908731
CDH8	3.42311449921227
C3orf32	3.29691354702433
AGPS	5.35328065229783
C4orf18	3.27410667478836
PCCB	8.7092376114984
IPO13	4.86196539067492
PECI	7.77236783898412
UNG	8.06399784487484
C6orf105	3.65784352237135
GSTP1	8.45611561242963
SUV420H1	6.88234406006569
ARHGAP15	4.90784356916364
LTBR	7.30764775688167
TDRKH	3.34089229128015
PSG4	3.55489923599408
SLC9A3R1	7.404640968711
NBPF3	8.88757902129095
SLC9A3	3.4098167751675
OSBP	6.76516902442956
PRR5	4.42178042024556
CHMP7	6.10830589763214
ADRA1A	3.01101170906427
ASAH1	6.93949725437244
FKBP4	6.80056165754656
ZNF350	5.2978970789528
DOM3Z	6.62986440416096
GIPR	3.53866235047939
AHI1	4.33876290085971
BST1	4.04087396088759
NCR2	3.52169675802442
NADSYN1	5.92163912241761
UBE2W	6.18985531753143
RGS14	4.3401447128265
KRT15	4.22634736277341
SCN11A	3.75479679438794
GFI1	3.75139092495207
FHL1	4.61604925482036
SMC6	6.46878448446406
GATA1	3.56249165924015
OSGEP	5.05085385500391
ARMC6	5.30668406172024
HK3	3.84550306772907
PSMD5	6.99594316413077
RSU1	8.5610817497522
RPL4	11.8868244525276
MAD2L1	7.46181938741638
RBPMS	5.68274710829573
EIF4A3	9.8887792878843
E4F1	4.87083793821983
DLEC1	3.36556954694133
PRPF3	6.23444864861652
EMR1	3.57749406111114
CHMP2B	7.77736178018587
CAMSAP1	4.51885494204104
RPS21	10.2661903301156
XCR1	3.36377437239848
ARID5A	4.22130301597976
RBM6	5.73411874448798
UBE2N	8.1420045045123
KLF4	4.6379607579551
MGC4172	4.6822576033877
LMO4	7.49568256514483
KLKB1	3.40261734739985
HDAC3	7.42852259905257
HP	9.88284824796512
SCHIP1	5.48138692991929
BTK	4.65424988903542
KRCC1	8.5347084846114
PRND	2.91757358140679
C6orf27	3.4016612997111
PIGL	3.76178230789766
CLCA1	3.68229318596187
C1orf112	5.01714890858297
OLFML2A	5.54248804235927
HUS1	5.37764359063109
SFRS6	7.66071017020393
CXCR7	6.59710687603056
UIMC1	6.6294175458187
FXYD2	3.33232438951650
GOT2	8.25389104312657
ZNF667	3.44102550448474
TFEC	6.46940557669535
ATP7B	4.44720218402087
RAB38	3.75988219099265
POLD2	6.79849414843724
PPM1H	5.93664557641599
DCX	3.2165978588106
NFYC	5.92313032279718
ZNF228	3.51423704517998
KIN	7.01457560466103
PLSCR4	5.79141301893589
HIST1H4I	4.35287630666549
PPARGC1A	3.54159932838233
HIG2	7.34055535846512
KCNK10	3.91570900126621
EXOC1	8.41015927138902
OR6A2	3.80132007486472
ETFA	8.272007783891
PDAP1	5.46990670344982
C19orf6	3.43581673652589
POLRMT	4.40924874601511
ZNF146	8.57425986090792
MIA2	3.08184926539306
LY6G6E	3.08379547954268
EIF4E2	7.59288504482853
NENF	5.00847427322462
HOXB5	5.2613351341372
ZNF324	3.9573072822007
CUGBP1	5.36620266780045
ENTPD7	4.37767840456485
TTC13	6.33224843890893
GJB5	3.47768169474472
PRSS22	4.8487765034369
CYP3A5	3.38144393528616
MBOAT5	4.8953522846298
CUL4B	6.75648119377428
CENPJ	3.46588932046283
KIAA0664	6.01066041725168
PITX1	4.03297610302075
PDGFRB	4.94488110266873
RDX	5.46726759277114
CELSR3	3.71562857778004
JUND	6.22707267546198
ITSN1	4.2033427749311
CHRNB1	4.08676810689097
EHBP1L1	4.15434485104424
C19orf2	7.97297715755293
FETUB	3.01834792043229
CAMK2B	3.10437719915560
DCTN1	6.59761852200163
TNKS2	6.61982839146965
MRTO4	8.17537700863215
C1QBP	6.27967461971645
TTC3	6.1151502016528
NDUFB8	9.30683978664167
CADPS2	5.46710922189553
EDG2	5.37429090131286
MYF5	2.95532088261533
SEMA3G	3.64251239338568
IL23A	3.68069539241805
GJA9	3.78203127765314
R3HDM2	7.16441118631376
C5	3.44766959448183
SLC2A10	6.56626335718235
TRIM45	4.65350485259757
TSP50	3.73233058500219
PAQR3	4.71747446780181
ANKRD26	3.19855280190314
TCP1	8.09896423402846
TMED7	6.89135253947985
CMA1	3.13408377335441
PTCRA	4.34762326077202
HCRTR1	3.50021399321153
FST	3.93099381138146
PAWR	3.94868403479629
LDLR	5.86953990788501
ASTN2	4.49969652619722
SCRN1	7.80983062441492
GPATCH8	6.74493482025358
KIF4A	6.5476786200622
TANC2	4.48790012589667
ZMYM5	3.68173351618737
PGM1	8.39431091257579
ZNF586	5.25389118735664
POLR3G	3.66828372596318
CPD	6.83298405242025
SNCAIP	5.72112349755727
DCT	3.49518018637993
HLA-DOA	3.97671994852234
TANK	6.7609669881639
RCAN1	4.3207862286664
UPK1B	4.75066978079724
DNAJB4	4.72270259066298
UGT1A8	3.17700186207316
LIMD2	3.50716287576280
HIST1H4L	3.42884228656277
PECR	4.49562657772795
HSPA2	5.78716416178013
SERP1	10.1013140242116
TACR2	3.64838841468698
NUP85	7.68629490810682
CD177	3.45771464826637
GPR135	3.17053147586957
PIGG	7.77990617216404
LGR5	3.36432985959539
JAK2	4.33814156494678
DPYSL4	3.31122182809222
TM9SF4	7.28370743280752
PTHR1	3.29270891098160
SIRPG	3.49289690556555
ZNF264	5.16218339305087
BICD1	4.90577792044509
RAB5A	7.49978495262825
FLJ13224	3.01745937463531
METTL5	8.9888654657746
HERC6	7.36219881662118
CASP1	7.55952471680148
USP9Y	2.79177705654362
LRP1B	2.89626495192853
XAF1	8.3776746981784
PLA2G4C	4.23724030917548
APOA2	3.11165881066419
SPAG6	3.15339987928585
KALRN	3.34235834311285
SECTM1	6.80740297812366
THOC7	9.23709702400537
IFNAR1	4.19540555155647
TCTA	7.49660951801974
NY-REN-7	3.22127601864163
TALDO1	9.06553134545123
B2M	12.4914055357006
LPPR4	3.40553233334283
SQLE	6.16449696726077
SEPHS1	7.44886933622968
EIF5A	6.55617215500028
FAM49A	4.59309449758797
YTHDC2	3.91316945949409
EHD2	4.22842870037861
NCF1	4.5612393421173
SPG7	5.57620614192238
ZNF614	3.4133526336837
HOXA5	3.02265176283637
NUP133	7.86529594910114
FGF12	3.73998574816305
SLMO2	7.35864945722615
INPP5B	4.76857577360345
PPID	6.8934724458112
SNTA1	4.35672544577808
IL20RA	4.43954951125293
UBE2J1	5.95605102129936
CACNG2	3.21267626913632
GCM1	3.07439825370886
ELF1	6.73481958158061
TLR5	6.93335271061469
TCFL5	6.61121226820848
C1orf107	5.45515824994992
C19orf22	7.06771072723364
SAFB2	6.14797143752991
MAP3K7IP1	4.10553370626019
NCK2	7.34437393618651
OXA1L	8.50403761264337
KIAA0652	5.91966788027896
KLRG1	3.62693652225413
FRAG1	6.05067968321747
ZSCAN12	2.84657482662365
PSMD12	7.9827998752381
E2F4	5.36841094318828
CLEC4M	3.59799796176782
KIAA0999	4.258266543526
CLDN10	9.46111906325221
MGC13053	4.02995511155362
TAC1	2.63947043919885
GYPA	3.32651465941777
HPCAL4	3.17711199666791
TRAIP	4.51381299845626
MEX3D	4.13397720055976
KIAA0232	7.11619370441126
ERCC8	5.62507716011737
NFAT5	5.40961196344849
GPX4	9.45580730421893
CSPG4LYP1	3.13139447940222
KIAA0368	6.23340712940029
FBXO3	6.98861543704063
DVL1	6.09713984734219
CMKLR1	4.20974085478954
GPR157	3.35626792261589
TYMS	8.22313750343696
OR52A1	3.21649721055601
PEF1	8.02810469730751
ZNF750	3.65529978517774
ALG9	6.0666185739967
MCM5	6.40065758806513
SDK2	3.61164364023935
BAIAP3	3.91432609295691
RABGGTB	6.83352663190571
KCNK7	3.28908003716088
PTP4A3	6.62376988225264
ANKRD40	4.40622148727001
CALCOCO2	8.15523685077262
TMSL8	6.25799446094034
SNCA	4.33844600945389
ZNF551	3.58219769712808
HBQ1	3.29809753755621
ARHGAP26	5.45352548144736
GEMIN6	7.4732365414228
HRAS	5.90886690424332
KLRC4	2.7115833791648
BSDC1	6.13865959685154
DSC1	3.72382673470218
RNF43	6.04493935766551
NDUFAF1	7.30768652473948
MAP2K4	5.31812584950259
FOLR2	5.30277849450617
LYZL6	3.83484781495959
EPB41L3	4.47890487369396
TEKT2	4.13482893601372
CDKN2B	3.51545742575902
WSB1	5.8438757294994
ZNF480	3.46321465042947
MAP3K6	4.42761528207957
PROS1	4.50306251308659
PSMB8	9.51308010703707
HN1	8.77978587078619
MAS1	3.35118646982343
APOL1	8.93276686095091
CSHL1	3.18850795647685
ZBTB7C	3.0406811912317
AHCTF1	7.02368651289169
SAE2	9.37265732539362
ITGA2	3.71549672036804
AP2S1	8.35519406745647
P15RS	6.45369803369699
MME	3.85645241035802
VAT1	6.70385648324894
MAST4	6.14835911885246
TUFM	9.48052533361073
KRT33B	3.26841549806362
THEG	3.89308670112082
KCTD2	5.87763443894221
WDR26	8.68946783765813
MFI2	3.61095790990051
KRT34	3.09629500205198
NR4A3	3.51580978269731
SGSM3	5.38642800110786
ARSA	3.59698988015748
TOMM22	7.13934915493796
SOCS3	3.86273590782557
UNKL	3.57688172223433
POP4	9.22486532763297
BHLHB3	7.98556706422586
MALL	4.76229747898675
SOX15	3.75212569808216
CCNA2	6.6586696671255
PARK2	3.22600919982091
GPR124	4.01683089625572
TMEM132A	4.90304774660176
CGRRF1	7.09856304758162
RUVBL2	8.07053650477454
MCAT	6.57436092759643
WNT10B	3.24751527550035
ISCA1	7.18209241855236
RPAP1	4.59231103175836
C12orf48	5.73493180793017
RAI16	4.44539228385201
RPL27	9.75449629688275
EPN1	3.52127286146103
MAGI1	3.08558591736513
GBX2	3.25967287533839
SLC35A1	7.09946547999076
GAL	3.73031060296604
SLC14A2	3.73615415824755
RDH11	7.23523667331885
ZNF518	4.2968058887786
PCYT1B	3.19857872915523
AUH	8.26536166011936
EIF3H	11.1630516678275
KIF1B	6.52105559315552
MBD2	4.6917080624429
AMOTL2	8.8248846635943
C6orf120	5.93428386960346
PIGT	7.73643207413849
PSRC1	6.24011467733051
PLA2G10	4.378621635038
ALAS1	8.18534867498058
FOXO1	6.83985492216155
C17orf62	7.98237009329096
KIF5C	3.89798731560856
DUSP10	7.4296667329062
CRLF3	7.08877044969466
CLCNKB	3.69967252448374
PSMA5	9.5869989425286
FARS2	7.70264670976414
CCDC28A	6.93985572751024
AMPD3	4.69600411504623
PIAS1	7.31841937555806
ADCYAP1R1	3.49585002651866
TMEM134	7.51151524728872
CDH20	2.92083030956995
FBXO7	8.40548818719596
FLJ14213	4.00866301771909
ZNF3	6.01398146665066
LRRFIP1	7.01729013048954
TMEM49	9.20926102972323
CNOT2	7.72187832866468
CBX2	2.9272830870138
ZC3H14	6.82636557707181
ALDH5A1	5.60414779055995
HNT	3.40863177902067
SERPINA4	3.40396353741842
FLJ20920	6.44805201176528
CRTAP	4.98862774449487
DDX50	8.22543458213718
STYXL1	8.4044643968059
TK2	5.1370416294957
BLVRB	9.18230614403283
STMN1	7.62448893126372
GUCA2A	3.12549403433035
DPP6	3.01554861773423
GALNT10	4.48519042993437
STK39	4.96102419384377
MMP24	4.43457554630127
CKS2	10.2960107329828
RHO	3.72611180312752
BANF1	9.57101515253074
CR1	2.99171982675722
RPS6KA2	5.42615020170968
HMBS	7.21702509168544
C20orf112	3.90168357348262
SLC25A24	7.61745760039692
MRPL22	9.03782190101958
SLC25A15	4.83137809211832
GADD45B	5.80024960651936
TDP1	6.32470658346486
ZNF287	3.30245917696728
DAAM2	5.17290677239874
C11orf57	6.12526399765329
RFK	7.53255949007683
ZFYVE9	3.79028107409292
TCTN3	7.73691788539002
STCH	6.39059092914315
LOC283871	3.72003430959069
NDUFB3	8.42397440049628
DEFB4	3.77818884890048
FPR1	4.38202605129339
FMNL1	4.24896859224102
SEPT7	9.36970702830215
PTCD2	4.6970216313761
GNLY	5.40096110639433
GRAMD1C	5.99456233681602
ZNF165	5.25300115765115
TR2IT1	5.37929414372746
ARMCX3	7.3535638825701
NDE1	5.55806611354527
MAGEF1	8.43559332986603
ITGA10	3.4999353989006
ARHGDIB	8.4783879762577
FSHB	3.74013134576659
ANXA2	11.1136671424102
HLCS	3.82054720789016
MCF2L	4.28964252399188
AK1	6.48889030351096
FH	7.20439367988666
LGALS2	4.3726243826137
SYNPO2L	2.74441043346522
KIAA1045	3.27605864648643
C1orf183	4.30435146093586
MAGEA8	3.02569465904458
DGCR8	4.62375436809039
GSR	6.11229011556905
NEU2	3.29280746917951
HIST1H4B	3.5304134815128
CACNA1C	3.07595256188005
FAM20B	6.22508207985187
HES2	3.41239191668973
PDCD6	9.20036823171445
INTS7	5.39665076769117
AMPH	3.61407557308679
UCKL1	6.34811852737312
ASB4	2.97162748452448
C10orf97	5.29820272171716
ALDH1L1	3.93831863268005
CCL23	3.39912899576509
OBSL1	4.25868147132719
SLC12A7	6.97137445015003
THAP4	6.08592818285109
RBM4B	5.71434761605832
OGFRL1	4.52930174246654
KIAA0831	6.05331673957263
C12orf11	6.62162231921597
PPP1R15A	4.61857112305131
KIAA0240	5.65491906628158
CD1B	3.45452032452973
FCGR2A	5.9737275788338
MDC1	5.52076601100338
MAN1A1	3.70827152005838
KRT9	3.55913408695558
HTR1A	3.38254962302920
OCEL1	6.37994466450506
ATP11B	6.56540009816524
NLGN4X	4.00388449735811
FBXO34	8.5450475346229
ALOX12	3.41605746871221
RB1CC1	6.87632977046139
PCDH12	4.65108783275196
RPE	5.42688523065009
EIF4E	6.86245962849656
CSDC2	3.70326392345671
ABHD5	6.17056723278313
TMBIM1	7.7023898998241
PET112L	5.13100629520476
P2RXL1	3.12266735437713
F2RL2	3.11310370466734
TRMT1	5.7019343989002
IMPG2	3.68327875304854
LRRC32	5.44095861363338
BGLAP	4.81044140926958
HTR4	3.44777501206931
MRAS	5.73847814513237
TRAF6	5.47514759710082
AXL	5.00526714505432
ATP2C2	4.14445816026419
LMNB1	5.26827227729102
TELO2	4.19472920545155
PNPLA3	3.35409021471819
CSNK1E	6.14047204638455
SRP14	10.5458482495367
KCNQ4	3.10837370236967
PIK3C2B	6.13443666117628
C15orf15	9.07466822696874
TUBB2B	3.00961781629466
USP15	6.55830684439932
C12orf41	8.17657828274876
CEND1	3.71070198267901
RNF31	5.40365466977008
TCEAL2	3.85309915972871
PTGER2	4.58542941538138
UBN1	5.84638860324451
SLC5A7	3.41298454424313
SLC31A1	6.69338624360234
ADAM29	3.55455067834253
ST7L	4.12881829411971
GFOD1	6.35959166899149
CTNNA1	9.46608741766475
HRBL	4.39314362012669
CBX4	3.61261623050129
NTRK2	3.86897774945752
FOXN3	4.96944941020991
MFGE8	4.84599321732737
PFKFB2	3.88520612277084
TAS2R4	3.59057334477332
SH3TC2	3.21573190617197
IL10	3.7817514055567
PXMP4	7.89274781625934
RNF167	6.15242179323811
PRMT5	8.21030272844371
TSKU	6.12212622625233
ATPIF1	9.18720842897161
ETV3	3.18607735417981
PAK7	2.94826990422484
PDLIM1	10.0369828217504
CEP63	6.25533377605708
WDFY3	4.46012163561188
RNF126	4.67419140591662
DPM1	8.91749591589859
CLIC4	7.66530566147665
ACR	3.70455655389283
KLK7	9.38800190847406
ALOX5AP	7.87462964697194
LRP1	4.45161648579362
TNK1	4.46858713013836
TAS2R9	3.05805185670794
ZNF16	6.07403723048117
POLR1B	4.96455521627775
SLC8A2	3.92829661654504
OLFM4	2.80963763444572
TACC1	4.71792707601312
SAMHD1	7.20539728255443
ATP13A2	5.11178343848207
KRT4	3.63657605666539
PAX6	5.39792565631298
SCG2	3.40220603562422
SLC17A6	3.41691192386657
TUBB4	3.56275785058880
PADI4	3.01740856949226
FMO3	3.09571797777196
NLK	4.21007080923827
POU4F3	3.10013070252244
MDM2	3.39073208408200
CAPNS1	9.95215486399503
SDF4	7.88258418928511
ITGBL1	2.97113830317275
TAP2	5.00215367825771
OR2C1	3.53840576702718
KLHDC3	6.57756159613458
EFHD2	6.91174672496997
GALR3	3.76840182067811
NBEA	3.53953074868865
ABCA6	3.18480846788442
ABBA-1	3.72522623670308
GNAI1	3.71179897144024
CLDN3	8.31698014035759
AKT2	3.44114166929409
EGFR	4.01905296597468
VPS4B	7.54134598479976
RBM16	7.37490389436327
GALNT6	7.1230108851443
ZDHHC3	6.33828087192555
SLC25A4	6.70658644166736
CYB5B	7.10621451159653
NDRG1	8.87732626454306
SESN1	4.28704187776704
GBE1	7.47888475913389
MRPL46	7.6025712219218
CLASP1	5.63321376576951
FARP2	4.49712979920381
ACOT11	3.66577428264711
LDHAL6B	2.97649621231217
MAPKAPK3	6.04644244761073
NCAM2	2.94361066137323
AFAP1	4.69136857073275
PRKD2	5.93302054216158
OR2H2	3.24041155358292
ZFP36L1	7.44176882301089
DZIP1	3.89274022076992
GPR161	3.62020830109414
RNF146	4.7338779211278
NKX3-1	3.98730357126757
CCNB2	8.08710895872228
ZNF10	3.38711687084125
WDR74	6.9959059107899
FAM134A	7.67966135279944
PCNP	9.11962697937233
PURA	5.98709405134761
DNPEP	7.2372213414875
ERBB2	5.65034510585471
CREB1	6.14596945024225
NEO1	5.60505489200892
DDX3Y	3.21154924993322
RPS3A	12.8630529821532
MXRA7	8.98209638654123
LGALS3	11.9829705165989
GLT8D1	7.52771251637785
TMPRSS3	7.4280379495669
UPB1	3.22538191823678
LAT	3.9729544645218
CLDN14	3.46725664546162
DHX38	4.48628768741314
KCNA3	3.45951766993551
BTBD1	7.63930990283404
TARS2	5.72264172792457
SKIV2L2	7.8075634482354
ABCF1	7.8177767798408
CDT1	3.24118716201887
ZHX2	7.32250295274127
FCF1	5.30211021734198
LRRC49	4.49102893412661
GUCY1B2	3.82740483094281
CD28	3.28575876980125
SMARCA4	5.99465987065213
SEPT2	8.89757101914632
SOHLH2	3.51571042410629
MCOLN3	3.60452755317732
LRP8	6.07470546069534
TAGLN3	3.83181045240551
MASP2	3.62889703703737
GPATCH3	5.10457492010235
TTRAP	8.2340807953931
AGL	7.2542821420646
NFE2L3	6.20038290041553
PSD4	4.26596808213144
PALMD	5.66897217134237
CCNB1IP1	8.41341436019089
TMEM43	7.1977780665067
OBFC1	7.04673618446336
STAT5B	4.70142471011077
C14orf79	5.20278221821123
ENPEP	3.56364177512124
SSB	8.33421844591152
SCT	2.93127819772757
TIMM23	7.95774716236787
SKI	3.68510807162172
SLC22A13	3.08075329391374
AKAP3	3.97592447861706
OAS2	7.37714418959449
KIAA0423	6.40826935144664
SEC61G	9.85702288788004
CAPN11	3.1126113114143
TMEM50B	6.84418346808119
DEGS1	7.7747490627146
ARHGEF4	3.2389650342704
DBNDD1	4.13758563531158
TBL1XR1	6.8021408247738
FAIM	7.18832322227347
SP140	3.7828525757974
G6PD	6.27313083621637
NUDC	7.71838361884426
GABRP	5.27107527681431
SCARA3	5.30349941808782
TACSTD2	6.14425758309106
EIF3J	7.62464577112595
PPP2R2A	7.67135792635874
CPA3	3.75056010097242
PVALB	2.88381135861513
BCAT2	5.7117439475406
