Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B10_491120
METTL5	8.61730266782069
HERC6	4.46522286176887
CASP1	5.46676467720205
USP9Y	2.68661507977808
LRP1B	2.93805376335769
XAF1	4.91412632727236
PLA2G4C	4.43169333986419
APOA2	3.07956518681350
SPAG6	3.08387061230705
KALRN	3.45185465118703
SECTM1	5.26169624768812
THOC7	9.4412185584126
IFNAR1	4.08180246547566
TCTA	7.20238407872334
NY-REN-7	3.08509506548407
TALDO1	9.29637671593126
B2M	11.7919252682508
LPPR4	5.64702324557767
SQLE	7.38245568966879
SEPHS1	6.7852259516617
EIF5A	6.13536579112299
FAM49A	4.39385010394125
YTHDC2	3.91367047686957
EHD2	5.26764796568645
NCF1	3.69759820249273
SPG7	6.73280028975843
ZNF614	3.41125067825758
HOXA5	4.4575746374212
NUP133	7.55576692740533
FGF12	3.95281890420081
SLMO2	8.7784164728994
INPP5B	4.38439538595469
PPID	6.59928270199948
SNTA1	4.14860877516999
IL20RA	4.25849113118459
UBE2J1	6.47750284694523
CACNG2	2.92951451340398
GCM1	3.18656238181587
ELF1	6.6615510933892
TLR5	4.68580318442266
TCFL5	7.03133017527148
C1orf107	5.73059140870531
C19orf22	7.04265398176258
SAFB2	5.58606804012482
MAP3K7IP1	3.93196083887287
NCK2	8.08447753506498
OXA1L	8.07619859011413
KIAA0652	6.16242544394871
KLRG1	3.54083691802730
FRAG1	5.81168140827967
ZSCAN12	2.95426066374996
PSMD12	7.74248615234348
E2F4	5.17274077992651
CLEC4M	3.41656355385322
KIAA0999	4.54127448754031
CLDN10	5.35480989286932
MGC13053	4.03664852883781
TAC1	2.54481295117461
GYPA	3.30539827183142
HPCAL4	3.31040531720714
TRAIP	4.11253304739661
MEX3D	4.58142564520382
KIAA0232	7.33219611808897
ERCC8	4.92880894143596
NFAT5	4.2063032973394
GPX4	9.60190881415084
CSPG4LYP1	3.14545176521265
KIAA0368	7.00612983539853
FBXO3	6.65292383760356
DVL1	6.17158394738027
CMKLR1	3.70543707105438
GPR157	3.35983077782470
TYMS	8.27452332846049
OR52A1	3.32484842949598
PEF1	7.62708519002474
ZNF750	3.14641034651593
ALG9	5.81204918403764
MCM5	6.2333408573711
SDK2	3.35020407792871
BAIAP3	3.8106004631886
RABGGTB	6.43222188458074
KCNK7	3.20705514379981
PTP4A3	6.44436774200518
ANKRD40	4.20781315074371
CALCOCO2	7.34104572513025
TMSL8	6.46840416800937
SNCA	4.42606917717405
ZNF551	3.64446496245077
HBQ1	3.43187706489192
ARHGAP26	4.1294389918637
GEMIN6	7.11744351712062
HRAS	5.56337737619932
KLRC4	2.87071793164653
BSDC1	6.19420452591607
DSC1	4.27668841585994
RNF43	4.39195336328297
NDUFAF1	5.78262105184189
MAP2K4	5.07457285198761
FOLR2	5.52932736272703
LYZL6	3.65011585686024
EPB41L3	4.15446970858497
TEKT2	3.40274848448743
CDKN2B	3.33244472752633
WSB1	5.94219750788821
ZNF480	3.49465456317151
MAP3K6	4.05541070558047
PROS1	6.63739423377386
PSMB8	6.85671227294197
HN1	8.20074103986953
MAS1	3.3535781503047
APOL1	4.60405851995627
CSHL1	3.25212386401948
ZBTB7C	3.33338454844747
AHCTF1	5.56030915827142
SAE2	9.6279530594392
ITGA2	4.40936775673681
AP2S1	8.74190081892806
P15RS	7.61538346571558
MME	3.87440132388929
VAT1	7.97353166779783
MAST4	5.5133446077512
TUFM	9.37338652309257
KRT33B	3.48685588464555
THEG	3.94969546794153
KCTD2	5.11845906465528
WDR26	8.24617331055725
MFI2	3.39512799189388
KRT34	3.14793418483923
NR4A3	3.45947914760516
SGSM3	4.73584696379961
ARSA	3.87086869064865
TOMM22	6.41295767649415
SOCS3	3.75717298372539
UNKL	3.88595213868162
POP4	8.630263236152
BHLHB3	9.62808092474299
MALL	4.920640800534
SOX15	3.2738704227855
CCNA2	5.54752565814399
PARK2	3.43711834262183
GPR124	4.82997778208888
TMEM132A	5.95805571578058
CGRRF1	5.57553520760331
RUVBL2	7.99870292588533
MCAT	7.15155684984667
WNT10B	3.98134978417600
ISCA1	7.7634185571007
RPAP1	4.24150171109413
C12orf48	5.85672556874526
RAI16	5.02873334244619
RPL27	9.4470818385209
EPN1	3.43342141882469
MAGI1	2.95950543149916
GBX2	3.0890437295643
SLC35A1	8.07777654530946
GAL	4.20873134126069
SLC14A2	3.70243333879158
RDH11	6.91322927661925
ZNF518	4.12220128534208
PCYT1B	3.28588954419878
AUH	7.93288812181056
EIF3H	11.848426092297
KIF1B	7.61430769965446
MBD2	4.8836529044425
AMOTL2	8.22567860567754
C6orf120	5.73465825382635
PIGT	8.39375899795875
PSRC1	5.36635063175377
PLA2G10	3.93262576750874
ALAS1	7.6082680217237
FOXO1	6.51046973563963
C17orf62	7.52604402684379
KIF5C	6.25558662467024
DUSP10	4.80779709539178
CRLF3	6.98560111134199
CLCNKB	3.36450272921615
PSMA5	8.83634686030989
FARS2	6.4184091887342
CCDC28A	6.33710164334681
AMPD3	5.03859870766101
PIAS1	7.33348773715041
ADCYAP1R1	3.3227312366519
TMEM134	6.89153165818841
CDH20	2.99628271158301
FBXO7	8.5079808986151
FLJ14213	4.19703202055964
ZNF3	6.39339464742118
LRRFIP1	7.70190373806771
TMEM49	9.38689368518315
CNOT2	7.81497267184705
CBX2	3.06095248895362
ZC3H14	7.13868193651446
ALDH5A1	6.00215453688797
HNT	4.20641673277442
SERPINA4	3.08042622687933
FLJ20920	6.28458634946524
CRTAP	5.85831106916857
DDX50	8.6774317941862
STYXL1	7.95181348242571
TK2	5.22322781855162
BLVRB	7.2290138661363
STMN1	7.22934956516675
GUCA2A	3.35179439763724
DPP6	4.07955639804119
GALNT10	5.44306292198411
STK39	5.01967640564847
MMP24	4.98513784531739
CKS2	10.4748516209738
RHO	3.60176920182815
BANF1	9.88298646075543
CR1	2.93539393877291
RPS6KA2	5.67070022198537
HMBS	6.65022522588628
C20orf112	3.69810712456808
SLC25A24	7.09234535191089
MRPL22	8.99965332731863
SLC25A15	6.2614793321522
GADD45B	5.36877246734472
TDP1	5.89532815220931
ZNF287	3.65136302661098
DAAM2	5.80381471695752
C11orf57	5.25692562317158
RFK	7.86249424907302
ZFYVE9	3.8529881422238
TCTN3	7.58707851322838
STCH	6.13781527897479
LOC283871	3.43195954867155
NDUFB3	7.64585178892806
DEFB4	3.76997692971593
FPR1	4.14780829467095
FMNL1	4.31215617908497
SEPT7	9.8582069033383
PTCD2	4.65711004650609
GNLY	3.93020945161622
GRAMD1C	4.64769962461127
ZNF165	4.66481530039999
TR2IT1	4.02532901200107
ARMCX3	7.25575876688776
NDE1	6.16585190568124
MAGEF1	7.35075645223537
ITGA10	3.6509708622026
ARHGDIB	8.40001816693524
FSHB	3.71096982027927
ANXA2	12.0777732861767
HLCS	4.06940403868499
MCF2L	5.26136483580246
AK1	6.97922063476744
FH	6.71469851108444
LGALS2	4.07496639642689
SYNPO2L	2.66931643309062
KIAA1045	3.47953741372249
C1orf183	4.51252299065503
MAGEA8	3.19358822341686
DGCR8	5.1877226726939
GSR	4.91625370125045
NEU2	3.3611020531965
HIST1H4B	3.34362341651661
CACNA1C	3.1496888283199
FAM20B	6.72735265731881
HES2	3.18011327234595
PDCD6	9.43894105641578
INTS7	4.72816808832647
AMPH	4.60053420047037
UCKL1	6.85754122184253
ASB4	2.96401055718526
C10orf97	5.37169423568592
ALDH1L1	3.74224116990632
CCL23	3.18647896081436
OBSL1	4.79544380136883
SLC12A7	7.60501339495383
THAP4	6.46964839962396
RBM4B	5.80340867021837
OGFRL1	4.33305978345229
KIAA0831	5.84475632698636
C12orf11	7.81201274374122
PPP1R15A	4.48549485698915
KIAA0240	5.83138466450064
CD1B	3.54060023004831
FCGR2A	6.46664669932837
MDC1	5.19744978782578
MAN1A1	3.75504046943679
KRT9	3.38864864693342
HTR1A	3.24638471046468
OCEL1	6.26195874073162
ATP11B	6.33051018117062
NLGN4X	4.29545324645645
FBXO34	6.84511720420269
ALOX12	3.34975082467531
RB1CC1	6.99042922028302
PCDH12	5.03613788689215
RPE	4.75854072728016
EIF4E	6.65608602406129
CSDC2	4.11351692445785
ABHD5	4.59199079449659
TMBIM1	6.8131961909703
PET112L	4.38122884934208
P2RXL1	3.21628612244116
F2RL2	3.01253588432905
TRMT1	5.39882117836045
IMPG2	3.42001275286501
LRRC32	6.84042028138849
BGLAP	3.96356887889392
HTR4	3.33363349909038
MRAS	5.50512790499587
TRAF6	5.09249279007746
AXL	5.13780011642911
ATP2C2	3.42136901435157
LMNB1	5.49559510672273
TELO2	4.24475984730939
PNPLA3	3.86153298295282
CSNK1E	6.99826520029097
SRP14	9.86759189533396
KCNQ4	3.23990934708049
PIK3C2B	6.061883032961
C15orf15	8.98695374708736
TUBB2B	3.28947283002585
USP15	5.63521538247936
C12orf41	7.55114380062627
CEND1	3.64491367428072
RNF31	4.30629870932506
TCEAL2	4.26472306072772
PTGER2	5.51123713767956
UBN1	6.158870979475
SLC5A7	3.27093844890951
SLC31A1	6.14337869833572
ADAM29	3.64856824055438
ST7L	4.09868624199847
GFOD1	6.4437858462686
CTNNA1	9.1981337049191
HRBL	3.82517095037396
CBX4	3.71274045795937
NTRK2	3.63625918977849
FOXN3	5.24372153588381
MFGE8	7.20321520467252
PFKFB2	3.88665712005567
TAS2R4	3.63317606476748
SH3TC2	3.0502520512821
IL10	3.60303858752655
PXMP4	7.3141846421427
RNF167	6.23644724709353
PRMT5	7.14676768910705
TSKU	6.49103407360114
ATPIF1	8.06144437091065
ETV3	3.22654566582381
PAK7	3.10316772825496
PDLIM1	9.70332803853008
CEP63	5.79156444748302
WDFY3	4.73592286498265
RNF126	4.72541514768167
DPM1	9.7225538684501
CLIC4	6.76317315186214
ACR	3.58476837657613
KLK7	8.80148161767157
ALOX5AP	8.41761974223132
LRP1	4.8897127368749
TNK1	4.53627164558789
TAS2R9	3.32047404018872
ZNF16	7.0050616746956
POLR1B	5.13424220747210
SLC8A2	3.90976419900583
OLFM4	2.84526836472652
TACC1	4.97280760832443
SAMHD1	6.79048015079572
ATP13A2	4.89507755800793
KRT4	4.29924072420296
PAX6	3.68021882163916
SCG2	4.79902207770809
SLC17A6	3.53955358487464
TUBB4	3.90430900606715
PADI4	3.02691630227123
FMO3	3.2757805232631
NLK	3.48850961239446
POU4F3	3.1798922379889
MDM2	3.48395166598241
CAPNS1	10.4016803071032
SDF4	7.22101752674809
ITGBL1	4.2472859298274
TAP2	3.90262794025431
OR2C1	3.56181652867993
KLHDC3	6.81559730958027
EFHD2	6.08944644003098
GALR3	3.7284520101644
NBEA	3.53573599036673
ABCA6	3.17221399352403
ABBA-1	4.01738664966403
GNAI1	4.74647085672389
CLDN3	8.68157547012763
AKT2	3.38811637680529
EGFR	4.39909286975113
VPS4B	8.85209435911709
RBM16	7.36965631471365
GALNT6	5.77283284301946
ZDHHC3	6.08531149533526
SLC25A4	6.65842659146868
CYB5B	5.43435614729925
NDRG1	9.10437975882319
SESN1	4.94318684276246
GBE1	7.45683954543126
MRPL46	6.86398876297668
CLASP1	5.84557743343064
FARP2	4.58495149378951
ACOT11	3.73894956270659
LDHAL6B	3.05042793545083
MAPKAPK3	5.95925194253181
NCAM2	3.12998492848618
AFAP1	5.774540564632
PRKD2	5.69839734181303
OR2H2	3.30388997697230
ZFP36L1	6.91941274936324
DZIP1	4.77882369989018
GPR161	4.61251533393029
RNF146	4.24038462029759
NKX3-1	3.91472599749869
CCNB2	9.17386329796845
ZNF10	3.51849156218238
WDR74	6.06234610348143
FAM134A	8.53835899216798
PCNP	8.59689743647498
PURA	5.47410683384
DNPEP	7.23515353597911
ERBB2	5.40787714812053
CREB1	5.49284093215266
NEO1	6.60045049096183
DDX3Y	3.23306008182774
RPS3A	12.7613103795663
MXRA7	10.0636811086222
LGALS3	10.3660628285841
GLT8D1	7.5284070121337
TMPRSS3	7.9754266934969
UPB1	3.13255448357551
LAT	3.72561568248925
CLDN14	3.59505073348376
DHX38	4.8705717659576
KCNA3	3.34283697774889
BTBD1	9.2374145084317
TARS2	5.5673494233093
SKIV2L2	8.05275310392752
ABCF1	7.9745859632445
CDT1	3.55492276674787
ZHX2	6.53605199881362
FCF1	4.5961328718723
LRRC49	4.83016865082022
GUCY1B2	3.76200462475835
CD28	3.27370313126522
SMARCA4	6.64385949183784
SEPT2	9.49366955669863
SOHLH2	3.50375320592441
MCOLN3	4.22113025379368
LRP8	5.02380899549779
TAGLN3	3.67093562149422
MASP2	3.59644730006146
GPATCH3	4.49523423892404
TTRAP	8.17190701970666
AGL	6.51671404026323
NFE2L3	4.13918050526524
PSD4	3.99345136690542
PALMD	4.996447972781
CCNB1IP1	8.82058051189105
TMEM43	7.33872169531358
OBFC1	6.49705741713416
STAT5B	4.47925553770728
C14orf79	4.93330443925506
ENPEP	4.37306891389202
SSB	7.4207769952235
SCT	2.86490136792494
TIMM23	7.52068269742404
SKI	3.46437648513339
SLC22A13	3.17521434643504
AKAP3	3.74734061346625
OAS2	4.72219122214067
KIAA0423	5.83168483581512
SEC61G	9.6017756614626
CAPN11	3.22713115490427
TMEM50B	6.18382465348793
DEGS1	7.11615641544677
ARHGEF4	3.63608634407733
DBNDD1	4.28144037156306
TBL1XR1	6.2747569147172
FAIM	5.68741348950548
SP140	2.97815470596041
G6PD	5.02567185105651
NUDC	7.745878933789
GABRP	3.44068645751067
SCARA3	5.45174726785681
TACSTD2	6.17344199854372
EIF3J	6.7238074698488
PPP2R2A	7.58790601729357
CPA3	3.61591077983233
PVALB	3.32122238068368
BCAT2	5.7109015258889
MFN1	6.03121623975281
F10	3.57190514088969
