Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A05_433748
TAOK3	5.21430429663079
STK25	4.97992142856933
SLC12A4	3.82599347814593
BRCA1	5.26160701786473
GBL	5.8911360283331
C14orf108	9.09511319017263
CDC25B	6.50024609315871
BMP3	3.17497016640697
MAP1LC3C	3.57730446211069
TMEM180	4.44452433212493
CRYGC	3.88603515029028
SLK	6.67643888737834
POU3F1	3.13092949396459
C20orf32	3.82784429373424
USP52	5.40650100117227
HIGD1B	4.01281768459535
BAZ1B	6.06865758659404
USP6NL	5.40282016251968
SLCO2B1	4.62133311965356
ABCD4	5.04889291806736
DIMT1L	5.53681030275886
SLC25A46	6.66145356185882
LARP7	7.6888741381377
TEK	3.80881632898659
CD160	3.62460003722306
TERF2IP	7.25300375539195
PHF20	6.2205266778092
COL1A1	5.56510568193157
KIAA0090	6.67267718352295
GTPBP1	4.51346376785415
GRK5	3.66944522621883
AP1S2	4.77373866203497
RAB33B	4.30527134175506
CA11	4.52156198248649
ALDOC	4.99095603723377
NUDT1	5.80289042761434
ZNF212	5.79797552195341
ACBD3	7.27945911546645
ZNF83	7.31218609935531
PRDM2	4.73856112332224
GDPD5	4.81831506198322
PDCD4	6.25881141724114
CEP350	6.8720022171968
FOXP3	3.40046176531694
SMYD3	6.28347345442163
CST7	3.93828865668810
SELL	3.91869066439425
CIAO1	5.76701469694342
LGI2	3.80243382957657
WDR45	6.80082122072509
ANKRD6	3.78170999027772
LTBP4	4.96079915870092
PSCD3	3.35899546672338
PYY	3.75828066293770
KCNC1	3.24951583091101
SIRT6	4.64405683142046
CCL19	4.13785951518194
ARHGEF9	5.89498563173215
ABR	5.78129497154831
C10orf22	6.8722929288007
STK17A	4.26922957295099
FOXE1	3.20273335340106
GML	3.34822620677482
CNGA3	2.99992011184684
CD38	3.74023893851435
ZDHHC6	7.35529194368301
NEFH	3.47277870578321
PGBD5	3.60882241479481
CTDSP2	5.74873899509812
RMND5B	5.46930334284847
ZNF257	3.42042184701001
DUSP4	3.42341063700960
FLJ22167	5.30540119443191
EXOSC7	7.08278121005557
ROR2	3.57210250735191
FOXM1	5.08152504729523
ZBTB48	4.40756898763747
BUD31	8.32037239566142
MAOA	6.63838045035364
CCDC41	4.82633997167011
TNNT3	3.84183995551415
FBXO11	5.316616861909
GYPC	4.66705272915589
PLIN	3.32358601774983
RFXAP	3.32307524452482
C6orf15	3.98068593899676
RNF4	8.38957239396743
F8A1	7.2869495501514
PPP1R3D	4.68750992253142
GRB2	7.34377073290179
TPM3	3.1001953628064
SYT13	4.11001902415009
EPB42	3.81973014269176
RP5-1077B9.4	5.22024782602832
EIF1	10.3501043717316
CETN3	6.60065499221602
FPGT	6.19199475097814
PRY	3.82589646056802
NTHL1	5.55738037696388
POLR2B	8.78001113969223
RPS28	12.1443718019053
GDF10	3.62087880166324
COQ9	8.60339464408694
P2RX3	2.96495377395903
GCC2	6.18638374616804
RARRES3	6.83236612628092
PLXNA1	5.91763958924944
WBP4	4.07201301111816
KIAA0100	7.54842954546118
PMF1	7.29313229853432
HS2ST1	6.1627491907707
CRELD2	9.24350306283713
C8G	3.20961206434956
CD82	7.08308728677365
PMM1	7.24686771114473
CBLL1	4.71534913888501
LIM2	3.2795326540654
VAX2	3.55086371784004
SETDB1	5.22693734082819
LRAP	4.99409684560248
GCLM	6.68913571176468
CPEB3	3.93318060142176
PPM1A	5.97416825953267
INTS1	4.1886777280834
MMP16	3.1980311605101
CAMTA1	3.30033873400248
SAMSN1	3.69716781120027
DRD3	2.94356103300701
GMPPA	6.61563109613438
C11orf73	4.78530937773341
AIPL1	3.89131229960941
PTP4A2	9.82440884949465
IL24	3.52424936394785
BDKRB1	3.60551648039092
HPCA	3.42714695589493
MLF1	4.27808244432157
SEC14L1	5.44454960738729
CHFR	5.72503105819284
EMILIN1	3.09111331562128
THADA	6.2189584139274
TAF12	7.25195533138275
NDUFS4	7.55356894882814
ID1	5.40285398394799
PIK3CB	3.78100134472893
COL18A1	7.53603005601896
PDZD3	3.58982416073124
TBC1D17	4.06305022611172
COX8A	9.8153801684364
CDCA4	6.25705558341277
C2orf44	4.85108828615118
C9orf16	7.59151812357125
ERBB2IP	7.95743739159165
EMX2	7.59330574384753
FUS	7.11547822285662
NIPSNAP3B	3.66967574910475
TF	3.25628414179780
CXorf56	5.13174739767529
CLCN4	3.47178186876064
PWP2	5.76122433644001
MMP15	4.52023487943410
MTMR14	6.27455674086383
NPR1	4.58056842381870
DNAL4	5.67258946478441
ELAC2	5.28044852603075
ASS1	10.9623666952306
IPP	5.66574750529725
TMEM59	10.3112391543566
POLR2J	8.47529222221084
SEC23IP	6.13871942887757
RGS4	3.74964738050796
UQCRC1	9.51622230026704
SNX6	6.72672425752473
DDX18	6.17001626401575
POLG	4.74382146430129
ADAM23	4.79610111733612
ZNHIT2	4.73501013385582
TFR2	3.45983581504889
NCDN	4.76098941663385
RAG1	3.62396429739231
POMT1	6.09336614089503
CYP1A1	3.45184584957543
SNAPC1	5.28118493780255
GNA11	6.01036504744872
CCDC52	2.79413541130883
CAPN1	6.99905610848014
DDHD2	6.18949763229586
UPF3A	6.28529045226885
LAGE3	6.2709890482406
GNRHR	3.13494719284472
UNC13B	6.72239220554417
TTLL4	3.86056435100785
PPBP	2.83822639135519
HTR3A	3.35261624298632
SDC2	5.80152473874639
ANKRD49	6.94736565810215
BTF3	10.0872771689731
COX7A2	11.3027734752139
SARS	8.35931122854484
C13orf18	3.0821027385658
CACNB1	4.23684397857308
QKI	5.27217413279399
SETMAR	6.14881557394529
LAMB4	3.66201397923375
MAN2B1	6.22096602939449
EML3	5.40431171419758
ACADL	3.32305957208866
OFD1	9.15984301107799
CGA	3.63624912059059
EIF3EIP	11.3043219348400
PEX16	6.04184794816853
GNG12	8.72662074479604
HABP4	4.59311627345692
CNTN2	3.42711037350019
ASNSD1	7.87611071172927
FUT4	6.27438227693591
DBH	3.80606831139638
CD53	3.94452780812971
HIST1H2BJ	3.34787828011667
TFAP2B	4.74263941226922
ACF	4.21905800410226
TMEM11	6.62729619400191
CDH8	3.46080370021785
C3orf32	3.32915976524423
AGPS	5.56282118897761
C4orf18	3.25198609330709
PCCB	8.38220987722926
IPO13	6.11970580924176
PECI	6.21268858710061
UNG	7.17628486899266
C6orf105	4.04677181513883
GSTP1	10.4266156526233
SUV420H1	7.75231673498841
ARHGAP15	3.77121016467969
LTBR	6.77805867595313
TDRKH	3.21612371456002
PSG4	3.63167265536534
SLC9A3R1	7.91457354867729
NBPF3	8.55990310789846
SLC9A3	3.69258091769927
OSBP	7.60380798967292
PRR5	5.06382097476183
CHMP7	6.2304073570957
ADRA1A	3.161183407766
ASAH1	8.5915285098451
FKBP4	7.56312538406884
ZNF350	4.68916045852651
DOM3Z	5.14752247855327
GIPR	3.7489960776972
AHI1	4.75525618585397
BST1	5.83736547617968
NCR2	3.79219363971071
NADSYN1	5.17576820617689
UBE2W	6.18960003101609
RGS14	4.33258417593307
KRT15	4.47109393353111
SCN11A	3.82926700207211
GFI1	3.75120180893399
FHL1	3.74526511994933
SMC6	6.71286029096403
GATA1	3.41453350208781
OSGEP	4.39150228960635
ARMC6	5.37963166856391
HK3	3.47554729121803
PSMD5	7.36509011738534
RSU1	7.62562368345038
RPL4	12.3840618732056
MAD2L1	8.74062126542401
RBPMS	5.05676206176963
EIF4A3	8.90995505054148
E4F1	4.73319742183377
DLEC1	3.4213451276345
PRPF3	5.93516702836902
EMR1	3.06640934042435
CHMP2B	8.04179715931855
CAMSAP1	4.45773330700409
RPS21	9.6726756730363
XCR1	3.38041178508944
ARID5A	4.11494455497641
RBM6	5.59928168029515
UBE2N	7.6441706223447
KLF4	6.04252824611818
MGC4172	4.87632883358298
LMO4	7.4203492390177
KLKB1	3.32350658212138
HDAC3	6.7720566787681
HP	3.44564398060642
SCHIP1	4.82745067311698
BTK	3.85456006231441
KRCC1	8.49993965543837
PRND	3.35598347586439
C6orf27	3.71015059977179
PIGL	4.16191055684891
CLCA1	3.65858436105967
C1orf112	4.96474450745476
OLFML2A	4.62045644723647
HUS1	4.9840853233927
SFRS6	7.15009185750456
CXCR7	4.63154088954399
UIMC1	6.4499260671169
FXYD2	3.82204931037265
GOT2	8.62776674975586
ZNF667	4.76115858304481
TFEC	3.23153629863557
ATP7B	4.28972412758127
RAB38	3.67369111839610
POLD2	7.31758457322799
PPM1H	6.49704888702144
DCX	3.40232666973695
NFYC	5.87779795433449
ZNF228	3.90388763640555
KIN	5.7582753757643
PLSCR4	4.01882144073509
HIST1H4I	4.27021461296511
PPARGC1A	3.00959697367252
HIG2	6.76713445108258
KCNK10	4.04698491482687
EXOC1	8.03892166777247
OR6A2	3.9354158814458
ETFA	9.66952221544433
PDAP1	5.39210578669949
C19orf6	3.93357090222568
POLRMT	4.85883140621042
ZNF146	7.01392253334976
MIA2	3.74487478562679
LY6G6E	3.20461233554651
EIF4E2	7.62676021694469
NENF	4.95030590386375
HOXB5	6.36570596366111
ZNF324	4.67416155091731
CUGBP1	4.99781192611907
ENTPD7	5.45605142355226
TTC13	7.21885586137016
GJB5	3.97899798408166
PRSS22	4.37511382539381
CYP3A5	4.07581794644803
MBOAT5	5.34565538007741
CUL4B	5.38997380446329
CENPJ	4.04599656601142
KIAA0664	7.3042428242086
PITX1	6.76567833461407
PDGFRB	4.9007549847012
RDX	6.37107562177138
CELSR3	4.09289179768103
JUND	6.31502445497778
ITSN1	4.55709799571276
CHRNB1	3.22788147969654
EHBP1L1	4.02649777713746
C19orf2	8.02637569146889
FETUB	3.39874473555402
CAMK2B	3.32134832808287
DCTN1	7.81265952013029
TNKS2	6.58744734337975
MRTO4	7.874066465981
C1QBP	7.01624891026873
TTC3	9.20187458688617
NDUFB8	9.24750817690754
CADPS2	6.03721513820041
EDG2	4.59128526879225
MYF5	3.07061511525311
SEMA3G	3.60537371239793
IL23A	3.60927998106231
GJA9	3.70506545412016
R3HDM2	6.6467919302472
C5	3.79970710909187
SLC2A10	6.25708566113584
TRIM45	4.51554116193581
TSP50	3.70799507425822
PAQR3	5.74650037986511
ANKRD26	3.36487832193666
TCP1	9.01087686955277
TMED7	6.88510294970577
CMA1	3.16946141461395
PTCRA	4.41807739836638
HCRTR1	3.40856609010962
FST	3.69334157415343
PAWR	4.04627090693647
LDLR	6.76953995862708
ASTN2	3.83681923547550
SCRN1	7.3817557463584
GPATCH8	5.95491796878923
KIF4A	6.08512619447298
TANC2	4.33859711957454
ZMYM5	3.68352217516557
PGM1	8.49718974927964
ZNF586	7.0813847739795
POLR3G	3.73993487820989
CPD	6.45536472477442
SNCAIP	5.36158588834072
DCT	3.53388350576929
HLA-DOA	3.40692743452208
TANK	6.68960070926327
RCAN1	4.59726365154238
UPK1B	4.56467888675785
DNAJB4	4.72802781966148
UGT1A8	3.38690091920198
LIMD2	3.38854013284701
HIST1H4L	3.48544461498047
PECR	4.54379708298746
HSPA2	7.25617960052575
SERP1	9.55313087328031
TACR2	3.68377476384549
NUP85	6.7583880290362
CD177	3.54181895922447
GPR135	3.12079932712841
PIGG	8.56007214418807
LGR5	5.63143708912136
JAK2	3.78451653536196
DPYSL4	3.471393162405
TM9SF4	6.37279865201012
PTHR1	3.75290500242491
SIRPG	3.04501504113021
ZNF264	5.86999034268827
BICD1	4.87737232638352
RAB5A	7.59929711930562
FLJ13224	3.10035050357972
METTL5	9.48990980589283
HERC6	5.85848940485922
CASP1	3.58846508638276
USP9Y	2.92832652975392
LRP1B	2.75424335342144
XAF1	3.82458763805369
PLA2G4C	3.58804137147117
APOA2	3.22078983256775
SPAG6	3.22112095857208
KALRN	3.48113621805739
SECTM1	6.48809056444289
THOC7	9.70398898649158
IFNAR1	4.48599644408939
TCTA	7.1548554933719
NY-REN-7	3.23695284900291
TALDO1	10.4505373328731
B2M	11.9067068605760
LPPR4	3.17205341666087
SQLE	6.65692822813184
SEPHS1	6.58436032113091
EIF5A	6.98733644968539
FAM49A	3.61030903119909
YTHDC2	4.49270050021098
EHD2	4.19677289907158
NCF1	3.51541206663389
SPG7	6.73782858572026
ZNF614	3.73095754538371
HOXA5	3.20109280699199
NUP133	7.9282587496902
FGF12	3.86158030900188
SLMO2	8.64086141100157
INPP5B	4.13842774384141
PPID	7.52222962703518
SNTA1	4.41818989131537
IL20RA	4.32920850017333
UBE2J1	6.58184016171012
CACNG2	3.05226836695562
GCM1	3.40806043155099
ELF1	7.5316789133542
TLR5	5.99281821672672
TCFL5	6.62888324617173
C1orf107	5.62335105294682
C19orf22	7.21584030825528
SAFB2	6.04552355104848
MAP3K7IP1	4.04122482583063
NCK2	6.85704482116702
OXA1L	8.46102561103003
KIAA0652	6.13314832841537
KLRG1	3.66643141865475
FRAG1	6.67473386172476
ZSCAN12	3.00925029279402
PSMD12	8.08928365571872
E2F4	5.42982901222979
CLEC4M	3.45315996420492
KIAA0999	5.08672502914645
CLDN10	7.05768275333685
MGC13053	4.31755407469006
TAC1	2.67964782401535
GYPA	3.44916338413952
HPCAL4	3.44933595504565
TRAIP	4.14072509915726
MEX3D	4.23174458148672
KIAA0232	7.09188616454928
ERCC8	4.66286326781921
NFAT5	6.56736323479273
GPX4	9.70180646490698
CSPG4LYP1	3.31630611790671
KIAA0368	7.01884401777825
FBXO3	7.21607840882679
DVL1	6.18911511860034
CMKLR1	3.51155602414765
GPR157	3.50930022578645
TYMS	7.29447211317105
OR52A1	3.58726923606023
PEF1	7.26149339248097
ZNF750	3.08376221216612
ALG9	6.83121570610555
MCM5	6.32866534120247
SDK2	3.53327435515041
BAIAP3	3.69948370709624
RABGGTB	7.20042780367542
KCNK7	3.46860726449889
PTP4A3	5.36997001821386
ANKRD40	4.77466140470394
CALCOCO2	7.16304245158625
TMSL8	4.03419680518407
SNCA	4.19518068889252
ZNF551	4.30778364823905
HBQ1	3.49495736602592
ARHGAP26	4.89121614588078
GEMIN6	6.73473814484098
HRAS	5.86534400150877
KLRC4	2.85047081845291
BSDC1	5.94976260449722
DSC1	3.59884137191307
RNF43	4.80187577725126
NDUFAF1	6.84041432633714
MAP2K4	5.91344660651854
FOLR2	4.18490348395995
LYZL6	3.76314417061814
EPB41L3	3.02109688898756
TEKT2	3.32359495054865
CDKN2B	3.37325401738655
WSB1	5.86269826657968
ZNF480	3.87981673568925
MAP3K6	4.32756470449825
PROS1	3.93013471984485
PSMB8	8.0683904225913
HN1	9.46732680632366
MAS1	3.70580089497804
APOL1	9.00415564532097
CSHL1	3.42408182008297
ZBTB7C	2.96175975286953
AHCTF1	7.04890056563073
SAE2	8.91249339925029
ITGA2	4.55412238860008
AP2S1	9.57951102690356
P15RS	8.17409608059822
MME	3.27299406080222
VAT1	7.7745131178474
MAST4	5.06997005516696
TUFM	9.9052238321377
KRT33B	3.61519024854917
THEG	3.95278762865202
KCTD2	5.32829389826586
WDR26	8.31102235314874
MFI2	3.46750306421605
KRT34	3.27067017154158
NR4A3	3.40834930843852
SGSM3	5.41809683427386
ARSA	5.30565891667890
TOMM22	5.72609901490331
SOCS3	3.68344111041660
UNKL	4.01392185202585
POP4	8.44585674566809
BHLHB3	6.61643386277022
MALL	5.47326193806399
SOX15	5.06194465248186
CCNA2	6.16612736968483
PARK2	3.49185762137721
GPR124	3.816132888901
TMEM132A	6.76608229590354
CGRRF1	5.53935644816929
RUVBL2	8.25278394110938
MCAT	7.19763530670242
WNT10B	3.81827897468115
ISCA1	6.93017867487004
RPAP1	5.1597380164025
C12orf48	5.08223774359745
RAI16	5.48971225854983
RPL27	9.94635812313586
EPN1	3.5635483333274
MAGI1	3.36935306083582
GBX2	3.17651893519553
SLC35A1	7.54570310506582
GAL	5.48210913075775
SLC14A2	3.36903629348847
RDH11	9.33470797064179
ZNF518	4.96535037185299
PCYT1B	3.42982696948786
AUH	7.78767015086668
EIF3H	10.5586520437759
KIF1B	6.18400194098732
MBD2	4.74170726633692
AMOTL2	5.88927380416175
C6orf120	7.44014351233661
PIGT	7.74439708780295
PSRC1	4.53891450848623
PLA2G10	4.53812935890051
ALAS1	7.91658492338475
FOXO1	7.77429865301205
C17orf62	6.90229782265754
KIF5C	3.99822051640311
DUSP10	4.56544798016263
CRLF3	6.29850885909438
CLCNKB	3.69491831268175
PSMA5	9.38023790440487
FARS2	5.88456983339972
CCDC28A	7.16454683755977
AMPD3	4.40888699157151
PIAS1	7.03831118052301
ADCYAP1R1	3.49883314109953
TMEM134	7.3690777075477
CDH20	3.01725580345184
FBXO7	7.90692315728962
FLJ14213	3.91217128913928
ZNF3	5.59141790930752
LRRFIP1	7.58842894277345
TMEM49	9.12372737709666
CNOT2	7.54152299913114
CBX2	3.13057873203492
ZC3H14	6.68370056582364
ALDH5A1	5.01618343703166
HNT	3.2008706246364
SERPINA4	6.48573093415007
FLJ20920	6.83843781288808
CRTAP	5.93449985077987
DDX50	7.60000929108894
STYXL1	6.47357260810184
TK2	5.1497779694712
BLVRB	7.65114182438506
STMN1	7.16692725075807
GUCA2A	3.43137441110086
DPP6	3.02627149677306
GALNT10	4.80666505757715
STK39	4.08819170168007
MMP24	4.86744776923475
CKS2	10.0581603888369
RHO	3.92623309689772
BANF1	8.76021142202317
CR1	3.00264421633205
RPS6KA2	6.2252008162428
HMBS	6.60757515393312
C20orf112	4.46267799769229
SLC25A24	8.19379032868081
MRPL22	8.51604431881488
SLC25A15	6.00733786521186
GADD45B	4.91471742210989
TDP1	6.17048547956215
ZNF287	3.95858050341145
DAAM2	4.40643054385897
C11orf57	6.07849581872262
RFK	6.69452282835598
ZFYVE9	4.36510774334779
TCTN3	6.93622779544797
STCH	6.49983494096357
LOC283871	3.99287749994444
NDUFB3	7.58514238335915
DEFB4	6.49520288137421
FPR1	3.65097206700379
FMNL1	3.46292881816827
SEPT7	9.1426773547084
PTCD2	4.47756139486756
GNLY	3.3934267265308
GRAMD1C	6.92480552802922
ZNF165	5.79913564622671
TR2IT1	4.16554986187967
ARMCX3	7.82648011688491
NDE1	5.4683702329441
MAGEF1	7.33178267589734
ITGA10	3.89237985220942
ARHGDIB	6.37976623341742
FSHB	3.70131196208760
ANXA2	11.5388656193216
HLCS	5.05374213864541
MCF2L	4.9526764705754
AK1	8.47251868462569
FH	7.98018168655098
LGALS2	3.69213220832167
SYNPO2L	2.89379709142014
KIAA1045	3.32236390188714
C1orf183	4.60034499645239
MAGEA8	3.20173253097198
DGCR8	4.85032563941442
GSR	6.77225093520065
NEU2	3.63801999524591
HIST1H4B	3.69205407434955
CACNA1C	3.17182457901294
FAM20B	7.33964452631254
HES2	3.49540687626293
PDCD6	8.82606303573358
INTS7	6.31123998601211
AMPH	3.7891918312294
UCKL1	5.14737698711507
ASB4	3.16037541043612
C10orf97	5.38814476249468
ALDH1L1	3.72115740406748
CCL23	3.24342490420458
OBSL1	4.07289066872896
SLC12A7	6.65308549109209
THAP4	5.80607165575092
RBM4B	4.67261309434215
OGFRL1	4.39459549079257
KIAA0831	6.42391056024638
C12orf11	8.22060239691247
PPP1R15A	4.88687095616058
KIAA0240	5.71396067317498
CD1B	3.87892184335423
FCGR2A	2.73793397856698
MDC1	4.773644504276
MAN1A1	3.73198312452243
KRT9	3.72689177443803
HTR1A	3.49462954034268
OCEL1	5.20223474808386
ATP11B	7.26860553279204
NLGN4X	3.71037775805743
FBXO34	8.05505003072178
ALOX12	3.35807098007081
RB1CC1	7.01550114815452
PCDH12	4.71245216739226
RPE	4.50628845040142
EIF4E	7.73675338636538
CSDC2	4.10475182218719
ABHD5	6.28819582679859
TMBIM1	6.47711703824976
PET112L	6.24678321219213
P2RXL1	3.51637933863818
F2RL2	3.04214228780680
TRMT1	5.31380820641399
IMPG2	3.72385766206392
LRRC32	4.9155206418092
BGLAP	4.35383588743819
HTR4	3.59459090905266
MRAS	4.53595521078716
TRAF6	5.00705276756747
AXL	4.02007503503527
ATP2C2	5.59939270126616
LMNB1	4.78872012465329
TELO2	4.87748270029744
PNPLA3	5.3775458953343
CSNK1E	5.96465427118326
SRP14	10.6404646159102
KCNQ4	3.40636332722960
PIK3C2B	6.90731604088051
C15orf15	8.92884290928285
TUBB2B	3.64936857226134
USP15	5.97479494477123
C12orf41	7.20913859374503
CEND1	4.28191842768052
RNF31	4.22748007215653
TCEAL2	3.22207967384302
PTGER2	3.56088333606783
UBN1	6.91706936394594
SLC5A7	3.75806895750462
SLC31A1	7.49614928634658
ADAM29	3.89793406220750
ST7L	4.54985656706583
GFOD1	4.11806437291303
CTNNA1	10.127121217369
HRBL	3.87037544420526
CBX4	3.77351140542256
NTRK2	3.49976573524036
FOXN3	5.65961553997286
MFGE8	4.69810754859495
PFKFB2	4.04426569993044
TAS2R4	3.81039953457595
SH3TC2	3.40216686315489
IL10	3.51370278130107
PXMP4	6.31768089469329
RNF167	6.3638343811995
PRMT5	8.11255913587425
TSKU	5.64921088818451
ATPIF1	9.22184226679699
ETV3	3.25780316709361
PAK7	3.31594349862306
PDLIM1	8.6155806979212
CEP63	4.981866168015
WDFY3	4.84904013911076
RNF126	5.95244701890787
DPM1	8.61264378742375
CLIC4	5.78003567775538
ACR	3.70633739419882
KLK7	4.51287256956593
ALOX5AP	4.37939753810304
LRP1	4.7196323882018
TNK1	6.35905728371357
TAS2R9	3.18068740872157
ZNF16	5.29408825368944
POLR1B	6.05227533319725
SLC8A2	3.69294438066192
OLFM4	4.23816038026019
TACC1	4.59196375304079
SAMHD1	7.38268167349244
ATP13A2	5.66387294019474
KRT4	4.2395316669904
PAX6	3.54465791655572
SCG2	3.39040278854433
SLC17A6	3.57872187488870
TUBB4	4.33358914425365
PADI4	3.18387340593705
FMO3	3.04206895908696
NLK	4.97274013357978
POU4F3	3.00490159660592
MDM2	3.5824877274444
CAPNS1	9.84805400366516
SDF4	7.90004110106454
ITGBL1	3.30680419385583
TAP2	4.07690560614058
OR2C1	3.4851980475369
KLHDC3	7.01228540582693
EFHD2	6.17764079942473
GALR3	3.68231140561494
NBEA	4.26331591396661
ABCA6	3.40792835057398
ABBA-1	3.97299389233949
GNAI1	4.27014501889572
CLDN3	9.13342054322299
AKT2	3.34285786099479
EGFR	4.80874014216582
VPS4B	8.04186231574243
RBM16	7.85417785069422
GALNT6	4.39221167414187
ZDHHC3	6.54780544849244
SLC25A4	6.9717770915987
CYB5B	7.29253424145349
NDRG1	8.48076641554267
SESN1	5.14203380605339
GBE1	7.1954228241259
MRPL46	6.91580226018128
CLASP1	4.99699017586402
FARP2	4.75158175272459
ACOT11	3.77789027611046
LDHAL6B	2.92566299937316
MAPKAPK3	7.04991101738885
NCAM2	3.38148420257139
AFAP1	3.99595566793003
PRKD2	5.84480573869929
OR2H2	3.43422683388427
ZFP36L1	7.46823610082592
DZIP1	3.62457951226849
GPR161	3.84560040275666
RNF146	4.62730020222205
NKX3-1	3.82506378150806
CCNB2	8.03741055005363
ZNF10	4.65341902189821
WDR74	5.7579278032882
FAM134A	7.53518233425146
PCNP	8.6324298257566
PURA	6.21577855560784
DNPEP	7.25569581851762
ERBB2	6.69506364346186
CREB1	5.38293030714331
NEO1	6.53030797874039
DDX3Y	3.36161747790885
RPS3A	12.8935132735264
MXRA7	7.08534959011335
LGALS3	11.5313529018172
GLT8D1	7.09770939235759
TMPRSS3	6.71315343062923
UPB1	3.28721495850522
LAT	3.62900146520088
CLDN14	3.63376231476613
DHX38	5.64761981521109
KCNA3	3.32809540005805
BTBD1	8.3851541004438
TARS2	6.64952064759971
SKIV2L2	7.5535320374815
ABCF1	7.71086086292407
CDT1	3.79633068631388
ZHX2	4.31088981667185
FCF1	5.44449122086123
LRRC49	4.41002958283847
GUCY1B2	3.82763838792459
CD28	3.27598493058873
SMARCA4	7.57034040932075
SEPT2	8.57156888472343
SOHLH2	3.43591552286202
MCOLN3	3.70033917093382
LRP8	5.25781812632363
TAGLN3	3.87565346703641
MASP2	3.85490584898995
GPATCH3	4.99876162352542
TTRAP	8.26964392806697
AGL	8.08027982775587
NFE2L3	3.91915566342315
PSD4	3.85941468899055
PALMD	4.18612754222764
CCNB1IP1	7.72627076272893
TMEM43	7.18875272304443
OBFC1	6.90652062495768
STAT5B	4.40804708142258
C14orf79	4.38695997374444
ENPEP	4.06867923307574
SSB	8.61319065533031
SCT	3.04050662302385
TIMM23	7.42288706413307
SKI	3.93928659416467
SLC22A13	3.19488577577883
AKAP3	3.98117459496514
OAS2	4.21337852197419
KIAA0423	6.25288281116534
SEC61G	10.0185447159394
CAPN11	3.15319636579938
TMEM50B	7.48888515639376
DEGS1	4.80238333955609
ARHGEF4	3.55176375698297
DBNDD1	4.80663388891127
TBL1XR1	5.66251713659340
FAIM	6.40410339007421
SP140	3.13908102394564
G6PD	5.9570341826024
NUDC	7.58079990999477
GABRP	6.95095398117522
SCARA3	4.37294793313676
TACSTD2	6.13229575680929
EIF3J	8.26578828506247
PPP2R2A	8.1127597150575
CPA3	3.58019472468934
PVALB	3.13632530557498
BCAT2	6.99245468647333
MFN1	6.84572911992095
F10	3.06750230849198
