Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D08_443136
QKI	5.78125324295425
SETMAR	4.39501002407376
LAMB4	3.36707342230282
MAN2B1	6.47273334798346
EML3	5.06258293518027
ACADL	3.22768644453775
OFD1	6.17622687923294
CGA	3.31431466326804
EIF3EIP	10.6365279336701
PEX16	5.42424742029112
GNG12	8.1800347908095
HABP4	4.96940830438888
CNTN2	3.48099451886563
ASNSD1	6.93977862474937
FUT4	4.14490216288879
DBH	3.37345356793619
CD53	6.54761049518012
HIST1H2BJ	3.28419391854091
TFAP2B	3.40202317828153
ACF	3.55615788506130
TMEM11	5.84593150324048
CDH8	3.4341295866335
C3orf32	3.22712674698871
AGPS	4.29042530610597
C4orf18	3.34241395914401
PCCB	7.35113644927885
IPO13	4.92475370840456
PECI	7.21876335093645
UNG	7.15329549715519
C6orf105	3.58594407300858
GSTP1	8.43305714106911
SUV420H1	7.31917595046795
ARHGAP15	4.20289742501978
LTBR	6.830009030954
TDRKH	3.58331109575477
PSG4	3.02375892099279
SLC9A3R1	6.88019408444931
NBPF3	8.14655997507659
SLC9A3	3.41457982385258
OSBP	6.14405012988406
PRR5	4.76433556950950
CHMP7	5.67467266515859
ADRA1A	3.10822612327258
ASAH1	6.70039314977944
FKBP4	6.77009532891453
ZNF350	4.41565164757353
DOM3Z	4.21272613398142
GIPR	3.7730595020576
AHI1	4.19406171271565
BST1	4.18018734771325
NCR2	3.60955526274453
NADSYN1	5.19722359349456
UBE2W	6.55869699769708
RGS14	3.97028005891475
KRT15	6.90881890582241
SCN11A	3.69611112174078
GFI1	3.43057773763985
FHL1	5.28758726541392
SMC6	5.51661943241051
GATA1	3.62122064371074
OSGEP	3.94477925120707
ARMC6	4.64324033293781
HK3	3.55009526523841
PSMD5	6.34133245332592
RSU1	7.8767693803737
RPL4	11.8963049614980
MAD2L1	6.67559443281261
RBPMS	5.48748862903688
EIF4A3	9.13058375923008
E4F1	4.65408618015019
DLEC1	3.43145054724404
PRPF3	4.78754850250334
EMR1	3.28255723910131
CHMP2B	7.13286774915295
CAMSAP1	4.2947322156335
RPS21	9.805421721713
XCR1	3.02431860772788
ARID5A	4.40487818288644
RBM6	5.22633927719302
UBE2N	7.42806696665753
KLF4	3.94604196919558
MGC4172	4.01905058980463
LMO4	6.51594293172575
KLKB1	3.3957455307008
HDAC3	6.12758066230758
HP	7.76330771448673
SCHIP1	6.58188129658044
BTK	3.90141354875195
KRCC1	6.52800607495236
PRND	3.17482680753628
C6orf27	3.30791258035149
PIGL	3.97477753080018
CLCA1	3.63027012500872
C1orf112	3.85780269147467
OLFML2A	6.54002915799009
HUS1	4.6598181385795
SFRS6	6.36209163987249
CXCR7	7.95409733375013
UIMC1	6.06869251598327
FXYD2	3.31882590981130
GOT2	8.10196108849943
ZNF667	3.85466325540814
TFEC	3.40686361376033
ATP7B	4.43693477571825
RAB38	4.11686712002215
POLD2	7.21500827653665
PPM1H	5.30657768637489
DCX	3.30692223062054
NFYC	5.37930419261079
ZNF228	4.57862122841194
KIN	6.47597989003813
PLSCR4	5.6522375382964
HIST1H4I	4.09890417558428
PPARGC1A	3.65996127949649
HIG2	7.26988586555121
KCNK10	4.02197710021214
EXOC1	6.84729825854385
OR6A2	3.59116346164
ETFA	8.4125380613357
PDAP1	5.5812774844098
C19orf6	3.33642946695953
POLRMT	4.18972232688552
ZNF146	8.16542519288008
MIA2	3.23009169920279
LY6G6E	3.05621746977519
EIF4E2	8.26707769357658
NENF	5.05262907452887
HOXB5	4.52132486678107
ZNF324	4.28978743753126
CUGBP1	4.38027529844856
ENTPD7	4.39670001866215
TTC13	5.93605872557267
GJB5	3.29656926440194
PRSS22	4.49356853934007
CYP3A5	3.37284686459655
MBOAT5	4.36452129744111
CUL4B	5.18575607908252
CENPJ	3.04683724675104
KIAA0664	6.10770971693108
PITX1	3.95888472024121
PDGFRB	6.3435144442125
RDX	5.77705811846149
CELSR3	3.8991917755497
JUND	6.01285245830829
ITSN1	5.03042062820607
CHRNB1	3.47380135622713
EHBP1L1	4.16039295364525
C19orf2	6.73866831789354
FETUB	3.04824638615065
CAMK2B	3.20810736878648
DCTN1	6.1775325300274
TNKS2	6.62716892722254
MRTO4	6.32150949718607
C1QBP	6.02935598415817
TTC3	7.73490184042229
NDUFB8	8.87249819566467
CADPS2	5.40466799179039
EDG2	4.83732456824062
MYF5	3.35952920466256
SEMA3G	4.27554610812419
IL23A	3.77452568512127
GJA9	3.75224567343931
R3HDM2	6.62639027330098
C5	3.94254689923617
SLC2A10	6.14159796215632
TRIM45	4.51570970234815
TSP50	3.76916098180270
PAQR3	4.46864753237698
ANKRD26	3.29823307263578
TCP1	8.66573601365057
TMED7	7.39130954730012
CMA1	2.86674474782565
PTCRA	4.20726565020105
HCRTR1	3.29292497207794
FST	4.45045477173837
PAWR	4.088192348817
LDLR	5.3869606313538
ASTN2	3.85806145704263
SCRN1	7.81712184950034
GPATCH8	6.4428460752603
KIF4A	5.85987066475749
TANC2	4.02675964390978
ZMYM5	3.30050422223309
PGM1	9.76885185430674
ZNF586	5.36966336946656
POLR3G	3.70984549335811
CPD	5.62403661046081
SNCAIP	5.70860568978022
DCT	3.70418587122359
HLA-DOA	3.47391615009104
TANK	5.66572419667314
RCAN1	5.055530193381
UPK1B	8.3111404611714
DNAJB4	4.61244784064637
UGT1A8	2.97078357146298
LIMD2	3.85253255727956
HIST1H4L	3.51961813784842
PECR	4.76370160279464
HSPA2	5.56022879713075
SERP1	9.10062464643167
TACR2	3.0097717348616
NUP85	7.01136718118805
CD177	3.24788174722911
GPR135	3.3637451021667
PIGG	7.04426436564262
LGR5	3.31531805977557
JAK2	3.65855636039574
DPYSL4	3.59566895379154
TM9SF4	6.5137509646999
PTHR1	3.60233017558794
SIRPG	3.25657655793394
ZNF264	5.11051453300251
BICD1	5.08153219875589
RAB5A	6.64362073319207
FLJ13224	3.20979676946120
METTL5	9.72373623972453
HERC6	4.88383139716792
CASP1	5.28833708338983
USP9Y	2.89090520186687
LRP1B	3.06272471914245
XAF1	4.88841848588142
PLA2G4C	4.03589113763016
APOA2	3.42305767587169
SPAG6	3.01700342366786
KALRN	3.3761703106005
SECTM1	5.68741380989166
THOC7	8.84621345290322
IFNAR1	3.588558872538
TCTA	6.4812032430873
NY-REN-7	3.17975665551781
TALDO1	9.03721832265373
B2M	11.3572900974106
LPPR4	4.33478720101592
SQLE	6.67339847596643
SEPHS1	7.07945857864635
EIF5A	6.54205095893515
FAM49A	4.71239181533284
YTHDC2	4.40038970940616
EHD2	5.82407286906787
NCF1	3.73949664269590
SPG7	5.38206880973934
ZNF614	3.36676428992973
HOXA5	7.28646004461379
NUP133	7.28416256465034
FGF12	4.02508835081196
SLMO2	7.79113118438905
INPP5B	4.05977980169372
PPID	7.02958498263595
SNTA1	4.18199448835796
IL20RA	3.54787015258002
UBE2J1	5.82281470015976
CACNG2	3.1107448627724
GCM1	3.34272035146711
ELF1	6.50049411412515
TLR5	4.78930438495861
TCFL5	6.78847201617536
C1orf107	5.64190246539975
C19orf22	6.38305164063471
SAFB2	5.72651046854812
MAP3K7IP1	3.98064759236678
NCK2	8.03555256452943
OXA1L	7.33934386896363
KIAA0652	5.81928634902572
KLRG1	3.23660986472795
FRAG1	5.50889901882138
ZSCAN12	2.87931260898027
PSMD12	7.42847902304674
E2F4	5.24869967180296
CLEC4M	3.59640566842695
KIAA0999	5.00264679134562
CLDN10	7.27354492619948
MGC13053	3.99086162764463
TAC1	2.78902502458491
GYPA	3.32806662993582
HPCAL4	3.27384808992051
TRAIP	3.97998002340612
MEX3D	4.49333716217087
KIAA0232	7.33219748419194
ERCC8	4.57042437860197
NFAT5	5.24846298613612
GPX4	9.1702897114328
CSPG4LYP1	2.98298008792853
KIAA0368	5.48371296064250
FBXO3	5.63926518354036
DVL1	5.58730334829035
CMKLR1	3.5291747069193
GPR157	3.15883724228545
TYMS	7.63776866209757
OR52A1	3.09829654544032
PEF1	6.14860272434687
ZNF750	3.27889632898801
ALG9	5.42583823868046
MCM5	4.97766345388482
SDK2	3.50854581601787
BAIAP3	3.51867944591875
RABGGTB	7.11664633144694
KCNK7	3.26240372227455
PTP4A3	6.26761324997487
ANKRD40	4.13121437617911
CALCOCO2	6.89032764933321
TMSL8	5.3120646136618
SNCA	4.37943455730557
ZNF551	4.07892737353068
HBQ1	3.41524584121614
ARHGAP26	3.99216127167795
GEMIN6	6.54515502946852
HRAS	6.25941298328643
KLRC4	2.90286214177019
BSDC1	5.23404643229339
DSC1	3.76877383027175
RNF43	4.90905476056886
NDUFAF1	6.20026479817022
MAP2K4	5.14103098101259
FOLR2	5.47447884223694
LYZL6	3.70035801083879
EPB41L3	3.92587466237837
TEKT2	3.2180406491666
CDKN2B	3.46881207214975
WSB1	5.39519455706063
ZNF480	3.45796908757464
MAP3K6	3.86744984309367
PROS1	6.99295976649642
PSMB8	6.7326288000387
HN1	8.84966690395242
MAS1	3.18182984150068
APOL1	6.50706001545774
CSHL1	3.25037027718937
ZBTB7C	3.01664508750528
AHCTF1	5.93837912125831
SAE2	9.08749586154142
ITGA2	4.61312083241661
AP2S1	9.14688357339242
P15RS	7.43030297782894
MME	4.46029902593304
VAT1	7.73128246178937
MAST4	5.23503079371466
TUFM	9.43907349995515
KRT33B	3.55149681998272
THEG	3.67418127468647
KCTD2	5.84182162807922
WDR26	8.324306922843
MFI2	3.37064630496610
KRT34	3.39652338669289
NR4A3	3.37305975105051
SGSM3	4.24592823348701
ARSA	4.10629104215439
TOMM22	5.86436772328637
SOCS3	3.91102271258786
UNKL	3.91611599616412
POP4	8.07471803502629
BHLHB3	8.84236732126135
MALL	8.05575490955458
SOX15	4.58716380356562
CCNA2	4.63855147479828
PARK2	3.27579217199173
GPR124	5.20794076178757
TMEM132A	6.66718410719783
CGRRF1	5.27842280038637
RUVBL2	8.53671415836609
MCAT	5.46655111524238
WNT10B	3.34284863985855
ISCA1	6.67493100906531
RPAP1	4.40118447072579
C12orf48	5.02424436743051
RAI16	5.10218301423217
RPL27	9.73744551791073
EPN1	3.85664199308892
MAGI1	2.91391850145104
GBX2	3.36213071146964
SLC35A1	7.43836090179566
GAL	3.89730964173725
SLC14A2	3.3894085422832
RDH11	6.89744407559505
ZNF518	3.92396467873575
PCYT1B	3.33504381755467
AUH	6.35074175197132
EIF3H	10.9207697166267
KIF1B	5.80835737996578
MBD2	4.74479340136622
AMOTL2	9.39201194925292
C6orf120	5.85047930744523
PIGT	8.05237235949437
PSRC1	4.74100472585415
PLA2G10	3.73837701867482
ALAS1	7.51593066376555
FOXO1	6.93183850837832
C17orf62	7.4251025478953
KIF5C	5.71877502038411
DUSP10	5.52383183888891
CRLF3	5.92931683992635
CLCNKB	3.64386345430361
PSMA5	8.45777751097
FARS2	5.40840140120961
CCDC28A	5.52155048105752
AMPD3	4.40380313208672
PIAS1	6.58840538031274
ADCYAP1R1	3.41962475812795
TMEM134	6.57625966477238
CDH20	3.00489405501584
FBXO7	7.18593857211541
FLJ14213	3.74704747374129
ZNF3	4.74348621129866
LRRFIP1	7.40256023139032
TMEM49	8.51833883609545
CNOT2	7.5640410745922
CBX2	3.11338131746628
ZC3H14	5.81848963375277
ALDH5A1	5.23169727374565
HNT	5.2827903765281
SERPINA4	3.20897656953402
FLJ20920	6.59917564615648
CRTAP	5.61280102052745
DDX50	7.6622770991721
STYXL1	6.69507150450482
TK2	5.51444703523955
BLVRB	6.67189443164709
STMN1	6.38738249173743
GUCA2A	3.01349783581621
DPP6	3.05447531372331
GALNT10	5.19099126963339
STK39	6.4467050947308
MMP24	4.54028237811396
CKS2	9.02709167868087
RHO	3.80965568849114
BANF1	8.80170490577048
CR1	3.08363140714053
RPS6KA2	6.07156629003896
HMBS	5.90569998451262
C20orf112	3.71376312560477
SLC25A24	6.65962773370815
MRPL22	8.00252593242113
SLC25A15	5.20271512206935
GADD45B	5.64883141079669
TDP1	4.88089282546989
ZNF287	3.43218938199151
DAAM2	5.06901585966012
C11orf57	5.28599844328102
RFK	7.17303964415316
ZFYVE9	4.18462114079459
TCTN3	6.93633861040609
STCH	6.45127400697365
LOC283871	3.86322628918436
NDUFB3	8.51251997667544
DEFB4	3.74822684255983
FPR1	4.06653662505871
FMNL1	4.12123027233959
SEPT7	9.60128419333476
PTCD2	4.08309167042472
GNLY	3.83813452202480
GRAMD1C	3.90621121885582
ZNF165	4.00514719093548
TR2IT1	3.76022969915110
ARMCX3	7.37419961324217
NDE1	5.47392865674557
MAGEF1	6.80434848320349
ITGA10	3.57883460442469
ARHGDIB	8.16254099932487
FSHB	3.87904313322128
ANXA2	12.0227519869906
HLCS	3.7436262176605
MCF2L	4.02419024908877
AK1	5.52902167739236
FH	6.25872574624961
LGALS2	3.89545620661004
SYNPO2L	3.04504154607451
KIAA1045	3.24034793198646
C1orf183	4.38852410465091
MAGEA8	3.05750494200538
DGCR8	4.62374744805055
GSR	4.03416741293311
NEU2	3.47114244458277
HIST1H4B	3.55212565640811
CACNA1C	3.30528024949320
FAM20B	6.56972433071646
HES2	3.19565921225006
PDCD6	9.58568510547892
INTS7	4.59751395681824
AMPH	4.04447333343502
UCKL1	5.76441241650893
ASB4	3.18167124121753
C10orf97	5.45466213800032
ALDH1L1	4.23554594891344
CCL23	3.4938952627944
OBSL1	5.2893388618184
SLC12A7	7.88926684032053
THAP4	5.75733456053806
RBM4B	5.0299707771828
OGFRL1	4.10974283555245
KIAA0831	5.00827079815051
C12orf11	6.81495556405185
PPP1R15A	4.94839468170421
KIAA0240	5.03798021056152
CD1B	3.00958945658737
FCGR2A	5.00186703891689
MDC1	4.38407531535271
MAN1A1	3.56327425679576
KRT9	3.78622903995102
HTR1A	3.47283211710158
OCEL1	5.98330773715403
ATP11B	5.48452385685206
NLGN4X	7.26813346951576
FBXO34	6.52209418269948
ALOX12	3.54449178112293
RB1CC1	6.9751062606022
PCDH12	4.64370913023401
RPE	4.83910054073889
EIF4E	6.21461216337177
CSDC2	3.90831574230154
ABHD5	4.69548510491361
TMBIM1	6.96646963093859
PET112L	5.28349323667154
P2RXL1	3.01443309514929
F2RL2	2.97836439328251
TRMT1	4.9256936009922
IMPG2	3.48786174084046
LRRC32	8.67521978666873
BGLAP	4.29796632635066
HTR4	3.29314001830771
MRAS	5.5122319317315
TRAF6	4.58167020940813
AXL	5.44221787080788
ATP2C2	3.45719523742253
LMNB1	5.08696534118825
TELO2	4.32287300203088
PNPLA3	3.45214972557209
CSNK1E	6.20530166749121
SRP14	10.3704660549101
KCNQ4	3.24342839092526
PIK3C2B	5.92843912799385
C15orf15	7.87165138728922
TUBB2B	3.20866824180719
USP15	5.23968111952603
C12orf41	7.01472712263175
CEND1	3.50557764990914
RNF31	4.26351450150375
TCEAL2	4.72122490173256
PTGER2	5.05034306861871
UBN1	6.12693553994974
SLC5A7	3.21945142149738
SLC31A1	5.71969797304374
ADAM29	3.33277263522097
ST7L	4.07591405499060
GFOD1	7.21511658484507
CTNNA1	9.10351545295405
HRBL	3.87227329304845
CBX4	3.55664310074870
NTRK2	3.80740808828602
FOXN3	5.03237200699014
MFGE8	7.21151924740492
PFKFB2	3.87265656468996
TAS2R4	3.45605781749429
SH3TC2	3.22413934578067
IL10	3.57286337651391
PXMP4	6.68853675334293
RNF167	6.61218683690239
PRMT5	6.08014610357467
TSKU	6.52744789269265
ATPIF1	8.17995645681766
ETV3	3.21099068472169
PAK7	3.04089519239725
PDLIM1	8.95229450489236
CEP63	5.93748993511805
WDFY3	4.52058463297508
RNF126	4.33826468362171
DPM1	9.26012760970628
CLIC4	5.95819505227708
ACR	3.49691837000729
KLK7	9.94661103210753
ALOX5AP	6.25401204708198
LRP1	5.39506900918958
TNK1	4.23201360561439
TAS2R9	3.36211960560959
ZNF16	6.02196405769066
POLR1B	5.2035021472146
SLC8A2	3.85682138987526
OLFM4	2.93582994185853
TACC1	4.77536704127223
SAMHD1	5.9809098106789
ATP13A2	4.72686589995671
KRT4	5.34840790598553
PAX6	3.38297976496148
SCG2	4.89292064914959
SLC17A6	3.38371813340663
TUBB4	4.05150535992289
PADI4	3.14756113923212
FMO3	3.19705422452104
NLK	3.90092649264152
POU4F3	3.23486332135313
MDM2	3.38798258858321
CAPNS1	9.48008854732573
SDF4	6.76881299422168
ITGBL1	4.50499496592951
TAP2	3.80584756685354
OR2C1	3.43054851579001
KLHDC3	6.16628983353047
EFHD2	5.38917875096199
GALR3	3.49647237824193
NBEA	4.17061735209336
ABCA6	3.13355224162835
ABBA-1	3.72531414163981
GNAI1	6.14241513939079
CLDN3	8.09947543250338
AKT2	3.33000718984474
EGFR	4.74792886486655
VPS4B	7.79269101792344
RBM16	7.28889619982265
GALNT6	5.30891155256229
ZDHHC3	6.61327419102694
SLC25A4	6.59272209075862
CYB5B	5.29437843675607
NDRG1	9.44243000265806
SESN1	4.69912146435702
GBE1	7.569010727033
MRPL46	6.27949198867533
CLASP1	5.87204271738014
FARP2	4.09400985021736
ACOT11	3.6575776300311
LDHAL6B	2.98577932446171
MAPKAPK3	6.12467557385287
NCAM2	3.0335150867746
AFAP1	5.65682089327265
PRKD2	6.41229292790999
OR2H2	3.34379133160233
ZFP36L1	7.36591083146774
DZIP1	4.17456579992413
GPR161	4.38838076261957
RNF146	3.8915504773414
NKX3-1	3.84208289197247
CCNB2	8.22326317692595
ZNF10	3.34148584037344
WDR74	5.29754211637011
FAM134A	8.04774798635822
PCNP	8.23702989978455
PURA	5.85692138274212
DNPEP	7.17200701089252
ERBB2	5.44943885794373
CREB1	5.53412545503073
NEO1	5.40733429036204
DDX3Y	3.25407463632544
RPS3A	12.6379881665562
MXRA7	10.5340405339175
LGALS3	10.7023845094960
GLT8D1	7.19660392739364
TMPRSS3	4.16561073569308
UPB1	3.46555768645462
LAT	3.88995878899418
CLDN14	3.79779845001014
DHX38	4.66992385523583
KCNA3	3.08224651605046
BTBD1	8.15835636306545
TARS2	5.13192429530354
SKIV2L2	7.75705046632136
ABCF1	7.03418202515558
CDT1	3.26634262315347
ZHX2	7.81903700845932
FCF1	4.58581299082989
LRRC49	4.30734522064503
GUCY1B2	3.57047024113878
CD28	3.36116793072178
SMARCA4	6.7510304490277
SEPT2	9.07325443097562
SOHLH2	2.91888634246125
MCOLN3	3.72230297570480
LRP8	5.66601373895551
TAGLN3	3.62409006177269
MASP2	3.55051594510228
GPATCH3	3.64783519167074
TTRAP	8.22591405882548
AGL	5.98674851560047
NFE2L3	4.36362534197365
PSD4	3.87411188135972
PALMD	5.22418410462031
CCNB1IP1	6.25563790935342
TMEM43	6.49546677598194
OBFC1	6.99742001850405
STAT5B	4.35213383609739
C14orf79	4.77565538758164
ENPEP	4.36402347946875
SSB	7.950241640874
SCT	3.34497607493901
TIMM23	6.75411477466986
SKI	3.89460685958697
SLC22A13	3.09758032805114
AKAP3	3.45046786101391
OAS2	4.20620893491925
KIAA0423	5.15613138617517
SEC61G	9.6139381446478
CAPN11	3.42767064757305
TMEM50B	5.79259302543939
DEGS1	7.26851030439292
ARHGEF4	3.4996606432247
DBNDD1	4.38709385682786
TBL1XR1	4.69269626539644
FAIM	5.4313736458931
SP140	3.35121788345674
G6PD	5.75968930916966
NUDC	6.90760439923704
GABRP	4.20953740227128
SCARA3	6.49564182506112
TACSTD2	5.76417842034531
EIF3J	7.29035597705356
PPP2R2A	6.86780292124546
CPA3	3.76733462546816
PVALB	3.44111734766543
BCAT2	5.78964079959117
MFN1	4.82533625050531
F10	3.76373351033298
