Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_B11_433714
POU3F1	3.04059809003526
C20orf32	3.78614048101108
USP52	5.44865361259256
HIGD1B	3.77638684544096
BAZ1B	6.638110725261
USP6NL	5.87755674625668
SLCO2B1	4.70852991634574
ABCD4	4.44080759106373
DIMT1L	6.83676203863995
SLC25A46	6.98743482021278
LARP7	7.56984703451774
TEK	3.45879695688650
CD160	3.94563770535894
TERF2IP	7.61415692275639
PHF20	6.10149180747147
COL1A1	9.78491605541126
KIAA0090	6.18205345950346
GTPBP1	4.42973223415351
GRK5	4.11558648841216
AP1S2	6.21799022835511
RAB33B	4.40012751539592
CA11	5.0995242309265
ALDOC	4.95912686213038
NUDT1	6.0660423693465
ZNF212	4.95174581883025
ACBD3	7.87668929947766
ZNF83	6.98586121521381
PRDM2	4.92169913413349
GDPD5	4.97869963762421
PDCD4	5.94740650494445
CEP350	6.3804002905847
FOXP3	3.35941727147106
SMYD3	6.81364890679857
CST7	4.46564773206666
SELL	4.60539112112807
CIAO1	6.34474749224899
LGI2	3.79333658923975
WDR45	6.73922632250538
ANKRD6	7.22998128327378
LTBP4	3.86836082722255
PSCD3	3.42906444171554
PYY	3.10798613540501
KCNC1	3.04609118371142
SIRT6	4.24598058776629
CCL19	3.95297402800933
ARHGEF9	5.30111252508417
ABR	4.94689690686032
C10orf22	7.18577815486063
STK17A	4.69658830894272
FOXE1	3.17789091324254
GML	3.15518279651956
CNGA3	2.91373182515905
CD38	3.98828673716485
ZDHHC6	7.41076381304782
NEFH	3.37135923593293
PGBD5	4.47491213273709
CTDSP2	7.30637868084444
RMND5B	6.34321025407864
ZNF257	2.97361504490133
DUSP4	5.57262448437854
FLJ22167	5.36472112450642
EXOSC7	7.07161064106322
ROR2	4.60138304447127
FOXM1	4.75070943929636
ZBTB48	4.74916327960874
BUD31	7.80666043639792
MAOA	3.67757868205812
CCDC41	4.5783500007205
TNNT3	3.8271464205328
FBXO11	6.1893247896921
GYPC	6.9293646127461
PLIN	3.44095113889484
RFXAP	3.08199193077293
C6orf15	3.58264472151314
RNF4	7.59689891471085
F8A1	7.84161079785663
PPP1R3D	4.73587608554198
GRB2	7.02721167854922
TPM3	3.42711523415153
SYT13	3.86605657527878
EPB42	3.62072110433191
RP5-1077B9.4	5.51952923911336
EIF1	10.3452839543247
CETN3	7.77039693066778
FPGT	5.17694131488847
PRY	3.46702959446338
NTHL1	6.06269260901265
POLR2B	8.57933677138543
RPS28	11.5896974304219
GDF10	3.3261972607795
COQ9	7.49168724966002
P2RX3	2.91116309953332
GCC2	7.13043324998654
RARRES3	6.40587247305222
PLXNA1	6.49528877747464
WBP4	5.01966486920082
KIAA0100	6.44913453633201
PMF1	7.43388083805343
HS2ST1	6.14308390454353
CRELD2	6.7859691319524
C8G	3.19789367360096
CD82	6.53479194186892
PMM1	4.86593324498044
CBLL1	4.74115618831258
LIM2	3.46390111516566
VAX2	4.58701199471406
SETDB1	5.44045594622644
LRAP	7.03967111202087
GCLM	6.70092267041534
CPEB3	3.94379529967212
PPM1A	5.56383341077489
INTS1	4.26331677371183
MMP16	3.18434464514599
CAMTA1	5.31768958814810
SAMSN1	6.48732031691953
DRD3	2.78448428541492
GMPPA	6.33426646460034
C11orf73	5.89922128400523
AIPL1	3.82744350128733
PTP4A2	9.45124872345641
IL24	3.44225635049984
BDKRB1	3.46952121767313
HPCA	3.26048270841501
MLF1	5.9620832518208
SEC14L1	7.10852429725802
CHFR	5.43692461216231
EMILIN1	4.75172485699133
THADA	6.46986212450504
TAF12	5.45881460057777
NDUFS4	7.83939122949908
ID1	7.29262579114248
PIK3CB	3.75824111034395
COL18A1	7.80943146870051
PDZD3	3.27118088197993
TBC1D17	4.62955828778016
COX8A	9.8644181682358
CDCA4	7.09131318550445
C2orf44	4.32677672812922
C9orf16	8.26680898313951
ERBB2IP	8.42467312552639
EMX2	8.70638714389198
FUS	6.54187022917429
NIPSNAP3B	3.62416995607472
TF	3.20136057728805
CXorf56	5.28308962508773
CLCN4	3.42181880700854
PWP2	5.84386356040433
MMP15	4.83000225881157
MTMR14	6.49239392242387
NPR1	7.62240712503162
DNAL4	5.60984232491067
ELAC2	4.74156943941832
ASS1	11.5454436465068
IPP	5.43614587089752
TMEM59	9.05416211166692
POLR2J	8.15749327523702
SEC23IP	6.66185767131304
RGS4	5.29936203673585
UQCRC1	9.2199125125278
SNX6	6.96193431357946
DDX18	7.31925658978338
POLG	5.43165317478814
ADAM23	4.13621874175412
ZNHIT2	4.84797001968333
TFR2	3.21827099515085
NCDN	4.36579498796949
RAG1	3.33993234837566
POMT1	4.59779456082561
CYP1A1	4.52209322460407
SNAPC1	5.5806093649618
GNA11	5.45570334975456
CCDC52	2.74327674134266
CAPN1	7.56404491347381
DDHD2	6.96287191791473
UPF3A	5.95351754048222
LAGE3	6.16504375845243
GNRHR	3.08308631262716
UNC13B	6.39262767887635
TTLL4	4.95792893797492
PPBP	3.09206656548971
HTR3A	4.88904667275633
SDC2	5.90594901589911
ANKRD49	7.13067801589596
BTF3	10.5286069620584
COX7A2	11.1125804517192
SARS	8.46455223137543
C13orf18	3.89612597242413
CACNB1	3.93174276423356
QKI	6.38819982388305
SETMAR	6.12135518284931
LAMB4	3.52267119982481
MAN2B1	6.75377007405888
EML3	6.07026395528118
ACADL	3.11753419743084
OFD1	8.37108133981338
CGA	3.67358222007889
EIF3EIP	10.3766174599100
PEX16	5.62330271007495
GNG12	7.72682994508773
HABP4	4.77596306086578
CNTN2	3.48728081225087
ASNSD1	6.67233728416692
FUT4	4.18287774199012
DBH	3.46244460813633
CD53	7.77294356014239
HIST1H2BJ	3.87472878834852
TFAP2B	3.14630390346222
ACF	3.86421524412058
TMEM11	5.82067525854253
CDH8	3.37310556467616
C3orf32	3.34757852300151
AGPS	5.23473295419138
C4orf18	3.38279366286469
PCCB	7.2860874466593
IPO13	4.94487377675096
PECI	6.84145781390064
UNG	6.84053015727989
C6orf105	3.90379801629976
GSTP1	9.38719656224521
SUV420H1	7.89547904255443
ARHGAP15	4.08535429110134
LTBR	6.87622530477007
TDRKH	3.43008586397963
PSG4	3.64570581209953
SLC9A3R1	5.93272622817507
NBPF3	8.89729163625148
SLC9A3	3.63614908879712
OSBP	6.77028178290902
PRR5	4.59195804802756
CHMP7	5.49477039490492
ADRA1A	3.04895160376558
ASAH1	7.03483304261096
FKBP4	7.24115413184216
ZNF350	4.50457861895544
DOM3Z	4.96272147271445
GIPR	3.60875621465676
AHI1	4.62480069789062
BST1	6.97060402274097
NCR2	3.52386222147143
NADSYN1	6.25167266647399
UBE2W	6.87495593429174
RGS14	4.60182144470937
KRT15	4.14422910478487
SCN11A	3.73739806570642
GFI1	3.72026430151824
FHL1	4.426437270983
SMC6	6.95662270823569
GATA1	3.57222153890001
OSGEP	6.03984243539288
ARMC6	4.95390850477604
HK3	3.74930396387919
PSMD5	6.93865613372221
RSU1	7.19965392502588
RPL4	12.1049506112131
MAD2L1	7.38583818199039
RBPMS	5.07310615784345
EIF4A3	8.63579073215162
E4F1	5.56253695948609
DLEC1	3.3164884291697
PRPF3	6.15904319630484
EMR1	3.48449939523392
CHMP2B	7.48835490494274
CAMSAP1	4.49301520030646
RPS21	9.05332452946373
XCR1	3.14019913024092
ARID5A	4.12394298130533
RBM6	6.2437549430743
UBE2N	7.21316297131237
KLF4	4.67484892147886
MGC4172	5.17425871650534
LMO4	7.4413647251073
KLKB1	3.14237961279423
HDAC3	6.16759286723174
HP	7.81934667945853
SCHIP1	6.14995546023101
BTK	4.82211643194574
KRCC1	8.63637238031913
PRND	3.23415025022323
C6orf27	3.37452426998967
PIGL	3.65483058881251
CLCA1	3.58848395847714
C1orf112	5.16371262599042
OLFML2A	5.10204345336889
HUS1	5.23921508529704
SFRS6	6.83938738479189
CXCR7	6.53843406804105
UIMC1	6.33638056670874
FXYD2	3.45331874320833
GOT2	7.71775359995281
ZNF667	3.46104560131913
TFEC	5.31271126528032
ATP7B	4.78772016220612
RAB38	3.57004109146311
POLD2	6.58214496852202
PPM1H	6.325124391975
DCX	3.24649721246342
NFYC	5.57027994841193
ZNF228	3.43742546324148
KIN	6.07713011521129
PLSCR4	5.52395755164178
HIST1H4I	4.18536198472747
PPARGC1A	2.86121036724251
HIG2	6.8635849393005
KCNK10	3.77947710810158
EXOC1	8.15474843568925
OR6A2	3.83962179708058
ETFA	8.93233966405551
PDAP1	5.13143844190142
C19orf6	3.53398554037610
POLRMT	4.23507726165742
ZNF146	7.9114849776339
MIA2	3.25210104755685
LY6G6E	3.15669786479905
EIF4E2	7.94051577366042
NENF	4.76376713910162
HOXB5	4.17280547044055
ZNF324	4.07477453651143
CUGBP1	4.81656544728174
ENTPD7	4.79835630138918
TTC13	6.35990287798074
GJB5	3.06013187293160
PRSS22	4.93343727165958
CYP3A5	4.57807699397522
MBOAT5	4.62652707772847
CUL4B	6.32254462412603
CENPJ	3.43565411210987
KIAA0664	6.04050796079158
PITX1	3.90748071935694
PDGFRB	6.47995919967592
RDX	6.20278685056912
CELSR3	4.25067372390394
JUND	6.39648196911464
ITSN1	5.19130595866887
CHRNB1	3.85704149796315
EHBP1L1	5.22473581993166
C19orf2	6.60391040229525
FETUB	3.10318373952005
CAMK2B	3.41973828759919
DCTN1	6.78613609281414
TNKS2	7.64460468420974
MRTO4	8.01245182797811
C1QBP	5.91361232139494
TTC3	7.97721466689255
NDUFB8	8.74238941855012
CADPS2	4.64622534759304
EDG2	4.92758276304786
MYF5	3.03751578663825
SEMA3G	3.30134728902551
IL23A	3.54885517856669
GJA9	3.59889224472928
R3HDM2	7.36353177240507
C5	4.06423917589964
SLC2A10	6.75822168952181
TRIM45	4.69545154545899
TSP50	3.82801955698448
PAQR3	4.85279531707631
ANKRD26	3.52465433510772
TCP1	8.11151443266955
TMED7	7.28138447718175
CMA1	3.02066293955795
PTCRA	4.37418859990131
HCRTR1	3.3428579965993
FST	4.15901069541788
PAWR	4.22352141410711
LDLR	4.63892880586017
ASTN2	5.92208592736614
SCRN1	7.55485076845599
GPATCH8	6.49641142304484
KIF4A	6.25287876989441
TANC2	5.57146982116252
ZMYM5	3.7473725775662
PGM1	7.96195523825598
ZNF586	4.82538604066758
POLR3G	3.38591728597096
CPD	6.47766625640985
SNCAIP	4.00272541288073
DCT	3.3522350188521
HLA-DOA	3.63807436763313
TANK	7.33470060649617
RCAN1	5.13880019036646
UPK1B	7.97708510587104
DNAJB4	5.46873937373332
UGT1A8	3.28151777109268
LIMD2	3.43823715097142
HIST1H4L	3.38999979122146
PECR	5.37563235539929
HSPA2	6.7363059243032
SERP1	8.91916439436573
TACR2	3.22994315628904
NUP85	6.25220920594327
CD177	3.58569771116947
GPR135	3.12106281204323
PIGG	6.4038947758905
LGR5	3.42514494513992
JAK2	4.24203288434506
DPYSL4	3.4352778059852
TM9SF4	5.98210309053935
PTHR1	3.39315998995655
SIRPG	3.0963788171124
ZNF264	5.07963386759754
BICD1	4.61131809687818
RAB5A	8.10744920948145
FLJ13224	3.0483400248408
METTL5	9.33724050623795
HERC6	6.55036986024714
CASP1	6.03845938891218
USP9Y	2.79087374859396
LRP1B	2.87299193777611
XAF1	7.39755047576537
PLA2G4C	3.75401851154520
APOA2	3.02845143032773
SPAG6	3.04412325773938
KALRN	3.42499469188634
SECTM1	6.68747147824387
THOC7	9.3260445718238
IFNAR1	4.66365896777385
TCTA	7.3215557387968
NY-REN-7	3.27570764554544
TALDO1	10.1968701313504
B2M	12.0964259508902
LPPR4	6.78057480887816
SQLE	6.9362116173698
SEPHS1	6.98588162204783
EIF5A	6.75145763581709
FAM49A	4.96749875533076
YTHDC2	4.50185856088274
EHD2	5.25110774849046
NCF1	4.31038104635474
SPG7	6.26046921252857
ZNF614	3.56713027888856
HOXA5	5.26147947562563
NUP133	7.53607726226657
FGF12	4.70766666023767
SLMO2	7.59386488981159
INPP5B	4.23806428740484
PPID	7.09360180342246
SNTA1	4.03639063112857
IL20RA	4.75363992306153
UBE2J1	6.72871854478888
CACNG2	2.96647297543999
GCM1	3.21991384153301
ELF1	6.89526370464816
TLR5	6.3465206314763
TCFL5	6.70394496086774
C1orf107	5.8377957574256
C19orf22	6.99321880636019
SAFB2	5.4569429168845
MAP3K7IP1	3.70924676317614
NCK2	7.94995322323172
OXA1L	8.54637992849022
KIAA0652	6.09330633258357
KLRG1	3.56330940667554
FRAG1	6.90515413139926
ZSCAN12	2.90250953719552
PSMD12	7.79336913807659
E2F4	5.15063065563292
CLEC4M	3.43820782998990
KIAA0999	5.37044995768425
CLDN10	8.14999653576694
MGC13053	4.21971447706811
TAC1	2.65309270929631
GYPA	3.40001712424018
HPCAL4	3.36377143203673
TRAIP	3.74783229050532
MEX3D	4.02030415467282
KIAA0232	6.45404207192366
ERCC8	5.00313956433631
NFAT5	5.63250238138679
GPX4	9.14122561351793
CSPG4LYP1	3.18606178343662
KIAA0368	6.45846894514995
FBXO3	6.82908540428018
DVL1	6.67134010780747
CMKLR1	3.93151329501156
GPR157	3.39885196305654
TYMS	7.96788709262953
OR52A1	3.29557319640319
PEF1	6.74827783051365
ZNF750	3.17330169057404
ALG9	5.99543628098099
MCM5	5.93703907312715
SDK2	3.38245529386922
BAIAP3	3.56314761701558
RABGGTB	6.60185838755723
KCNK7	3.24194606572491
PTP4A3	8.89861891529356
ANKRD40	4.19267147703777
CALCOCO2	7.20751023406382
TMSL8	4.42800893189262
SNCA	4.04589078007369
ZNF551	3.56177190488491
HBQ1	3.51763070583112
ARHGAP26	4.20107096431742
GEMIN6	6.78211078823427
HRAS	6.59925284523022
KLRC4	2.73523537469272
BSDC1	5.51003830012871
DSC1	3.65348014262666
RNF43	5.2465759296503
NDUFAF1	6.34181590656898
MAP2K4	5.96309786507061
FOLR2	5.25782431134457
LYZL6	3.46536873430765
EPB41L3	5.11864963786555
TEKT2	3.51327170920614
CDKN2B	3.36333191421744
WSB1	6.58454933923848
ZNF480	3.57060920962075
MAP3K6	4.45530978478425
PROS1	6.41318061199229
PSMB8	7.47803154487176
HN1	7.56477516212903
MAS1	3.25894767538455
APOL1	5.4013041485203
CSHL1	3.38674334090869
ZBTB7C	3.04545589339968
AHCTF1	6.11533898966464
SAE2	8.60515529411453
ITGA2	4.32064040222742
AP2S1	8.45944112455614
P15RS	8.07130326535707
MME	5.17522896850633
VAT1	7.80901099945584
MAST4	5.31294941044602
TUFM	9.11636442795738
KRT33B	3.81974388116025
THEG	3.98028612529689
KCTD2	4.87239711595266
WDR26	9.12182879584396
MFI2	3.55013837236147
KRT34	3.03329914770711
NR4A3	4.13030723747924
SGSM3	5.25898346257312
ARSA	4.79061109686543
TOMM22	5.44149226054935
SOCS3	3.95922054076313
UNKL	4.51302792417599
POP4	7.24964356722105
BHLHB3	8.79840208705607
MALL	5.43971752996057
SOX15	3.1849075689057
CCNA2	6.19452212185779
PARK2	3.23812859304379
GPR124	4.9763656252232
TMEM132A	5.86894083573072
CGRRF1	5.27180594615496
RUVBL2	7.20255162753582
MCAT	6.32608298566106
WNT10B	3.72245339150834
ISCA1	6.07327731631983
RPAP1	5.28594794446964
C12orf48	4.95504793897772
RAI16	4.89039185387353
RPL27	9.78581901026076
EPN1	3.64015014696094
MAGI1	3.59332010701408
GBX2	3.21383177053165
SLC35A1	7.84523553006311
GAL	3.54514406818981
SLC14A2	3.43032161159275
RDH11	7.30574782852176
ZNF518	4.65819350108733
PCYT1B	3.17849951976026
AUH	6.92815743515109
EIF3H	11.4640365236672
KIF1B	7.07061724422733
MBD2	4.84872273914397
AMOTL2	8.38075987986542
C6orf120	6.46924445882733
PIGT	7.56774038806412
PSRC1	5.86048440745687
PLA2G10	4.51119104231795
ALAS1	8.00639662363204
FOXO1	6.76298192569938
C17orf62	6.7602853414262
KIF5C	4.88727659028596
DUSP10	6.66741369220014
CRLF3	6.92547186037196
CLCNKB	3.32434634446509
PSMA5	8.866995691108
FARS2	5.52242157454725
CCDC28A	5.72254063174285
AMPD3	5.40259184713742
PIAS1	7.37417493262647
ADCYAP1R1	3.52592195967374
TMEM134	6.98777811029571
CDH20	2.81249765736228
FBXO7	7.6648514242548
FLJ14213	3.64976796877987
ZNF3	5.27526092272205
LRRFIP1	8.21181716564057
TMEM49	9.70543538354126
CNOT2	7.59560157825079
CBX2	3.09189487853001
ZC3H14	7.2199359914397
ALDH5A1	5.9353594952977
HNT	6.18123492467603
SERPINA4	3.06956940925238
FLJ20920	6.45576278905049
CRTAP	6.53687704287914
DDX50	8.17344199854372
STYXL1	7.2736052510407
TK2	5.16406601607125
BLVRB	6.66876587777227
STMN1	6.78872002509986
GUCA2A	3.32214890371248
DPP6	3.33304804194446
GALNT10	5.18578692459653
STK39	7.66578935146351
MMP24	5.03370680013541
CKS2	8.81715542788813
RHO	3.72666231706545
BANF1	9.14151798079197
CR1	3.07456060303145
RPS6KA2	5.94784183546112
HMBS	6.83625621978474
C20orf112	3.99618485630650
SLC25A24	7.77512024340044
MRPL22	8.33624529916427
SLC25A15	5.06836139074165
GADD45B	6.82500456341198
TDP1	6.3454764471002
ZNF287	3.35687478775228
DAAM2	6.4316234646632
C11orf57	5.67295379170066
RFK	8.05573819770077
ZFYVE9	3.98185005830867
TCTN3	6.8088770006645
STCH	5.93810887741633
LOC283871	3.86884327347734
NDUFB3	7.9762746268298
DEFB4	3.74156223914276
FPR1	4.60972669543111
FMNL1	4.91195760593456
SEPT7	9.87415504341116
PTCD2	4.75976264589748
GNLY	3.31682799153237
GRAMD1C	3.91355023761044
ZNF165	4.76784408088575
TR2IT1	4.06443178403381
ARMCX3	7.81772389678476
NDE1	5.97874929359574
MAGEF1	7.73455169113705
ITGA10	3.77744215053307
ARHGDIB	8.4597707910917
FSHB	3.92403275147805
ANXA2	11.7951798000170
HLCS	4.10647204712961
MCF2L	3.93666902751512
AK1	7.14324649240472
FH	6.04765414283782
LGALS2	3.85749309867439
SYNPO2L	2.86628716615804
KIAA1045	3.37294965960748
C1orf183	4.68766112679046
MAGEA8	3.32483291362012
DGCR8	4.66583054598565
GSR	4.38428760559628
NEU2	3.34367695088966
HIST1H4B	3.43658498117947
CACNA1C	3.03238546025386
FAM20B	6.84616829873968
HES2	3.03805760001564
PDCD6	8.45229755438173
INTS7	5.36157571528171
AMPH	4.62396240024142
UCKL1	6.29282880852936
ASB4	3.08666008620562
C10orf97	5.46686522456774
ALDH1L1	3.69100961087086
CCL23	3.30735494948554
OBSL1	5.42743727976922
SLC12A7	7.64754955293764
THAP4	6.47335819347003
RBM4B	5.67355084289972
OGFRL1	4.62173509915765
KIAA0831	5.6434629700933
C12orf11	7.15186400437078
PPP1R15A	5.79934042256239
KIAA0240	5.78412129898738
CD1B	3.40204270152290
FCGR2A	6.57987707909262
MDC1	5.08691125827599
MAN1A1	3.73079143261516
KRT9	3.48745526259746
HTR1A	3.23718967948356
OCEL1	5.24139012822137
ATP11B	6.24240831109166
NLGN4X	4.44794434501135
FBXO34	7.26764167977592
ALOX12	3.43361651160205
RB1CC1	7.8777307533426
PCDH12	5.38528801953622
RPE	5.82802566029612
EIF4E	7.48531070963914
CSDC2	3.81861123635203
ABHD5	5.38793448487378
TMBIM1	7.34856189334858
PET112L	5.5710637746542
P2RXL1	3.26921030767967
F2RL2	3.27102396787074
TRMT1	5.10103760708751
IMPG2	3.43045178596866
LRRC32	7.16176143582278
BGLAP	6.04780255921542
HTR4	3.49293295715984
MRAS	5.32904202800492
TRAF6	5.11452840794017
AXL	5.25407319420753
ATP2C2	3.59966193136914
LMNB1	5.54421559316392
TELO2	4.52435387580302
PNPLA3	3.53912235772261
CSNK1E	6.69212528927148
SRP14	10.7145140607789
KCNQ4	3.41328870909864
PIK3C2B	6.029377217334
C15orf15	8.88572020201154
TUBB2B	3.1031627647267
USP15	5.2839377005677
C12orf41	6.73546626170933
CEND1	3.60541723382941
RNF31	4.04764848540923
TCEAL2	4.40819042682847
PTGER2	4.94568342285163
UBN1	6.91014605986775
SLC5A7	3.26583548932611
SLC31A1	6.06728680139249
ADAM29	3.78306077567198
ST7L	4.15227075960926
GFOD1	5.34783598272903
CTNNA1	8.81709598189542
HRBL	3.69095698432228
CBX4	3.39098169511561
NTRK2	3.54977327184365
FOXN3	5.74593779859795
MFGE8	8.56128922723744
PFKFB2	3.98685942232977
TAS2R4	3.53173185353014
SH3TC2	3.14465404231664
IL10	3.87845594683666
PXMP4	5.89397729513184
RNF167	6.05493480763371
PRMT5	6.62927145314687
TSKU	6.07547164152521
ATPIF1	8.85038430418829
ETV3	3.47084316369767
PAK7	3.05678587160891
PDLIM1	9.52058679094422
CEP63	5.9543505761245
WDFY3	5.66305943715936
RNF126	5.00802094622415
DPM1	8.65271151683816
CLIC4	7.40309383317378
ACR	3.50434475743654
KLK7	8.2137355264474
ALOX5AP	6.83391155522182
LRP1	5.79334145176508
TNK1	4.45921896987057
TAS2R9	3.14579877462396
ZNF16	6.3912755852731
POLR1B	6.18900981903293
SLC8A2	3.80524182144509
OLFM4	2.81171785694598
TACC1	5.35434638057821
SAMHD1	7.84075602968113
ATP13A2	5.11146731169619
KRT4	3.42434354172377
PAX6	3.42834815932913
SCG2	6.46197484399425
SLC17A6	3.29688554825357
TUBB4	4.05670385828595
PADI4	3.06325484464133
FMO3	2.99279237677768
NLK	4.23710242299178
POU4F3	3.05525678011674
MDM2	3.44026012843678
CAPNS1	9.06390274903475
SDF4	7.39542953761897
ITGBL1	4.33300844778339
TAP2	3.95225832933074
OR2C1	3.45628171296615
KLHDC3	6.56323270434324
EFHD2	6.44900969048025
GALR3	3.69235828333613
NBEA	3.00125183439468
ABCA6	3.28634977015789
ABBA-1	3.86707565183728
GNAI1	4.04521639982501
CLDN3	9.14616761381038
AKT2	3.22218214493788
EGFR	4.22335481001302
VPS4B	7.98242136400331
RBM16	7.95838217046576
GALNT6	6.44232520633452
ZDHHC3	6.04202753255895
SLC25A4	6.40629753494761
CYB5B	6.55699898555689
NDRG1	8.0678438040807
SESN1	5.46951264739238
GBE1	6.91478118894094
MRPL46	6.52209358388992
CLASP1	6.1347645563659
FARP2	4.66242521208693
ACOT11	3.63787222903728
LDHAL6B	2.86557640529843
MAPKAPK3	6.72803955250031
NCAM2	3.10649345310073
AFAP1	4.63561439863298
PRKD2	6.61133959941428
OR2H2	3.19269480156943
ZFP36L1	7.9950324237292
DZIP1	4.28413276369931
GPR161	4.5903377101843
RNF146	5.69478614244868
NKX3-1	3.98703739332286
CCNB2	7.88266301087109
ZNF10	3.21215109954136
WDR74	5.874861122559
FAM134A	8.41665065424326
PCNP	8.68542807899223
PURA	5.40727619364959
DNPEP	7.46265740601485
ERBB2	5.63325545749515
CREB1	6.48973026305477
NEO1	7.14625650658285
DDX3Y	3.32950812905095
RPS3A	12.6583751600831
MXRA7	8.86510929421365
LGALS3	10.1498229255277
GLT8D1	7.50838538358699
TMPRSS3	3.65574732357530
UPB1	3.20282271348171
LAT	3.90775511116270
CLDN14	3.76519826859631
DHX38	4.93679023037629
KCNA3	3.37925487307794
BTBD1	8.1909329640321
TARS2	5.75324899148037
SKIV2L2	8.72942200948329
ABCF1	7.85908287627503
CDT1	3.49865969606525
ZHX2	7.58041476916652
FCF1	4.75754647548628
LRRC49	3.67228030272328
GUCY1B2	3.45178826056307
CD28	3.30235862611572
SMARCA4	6.32999063479698
SEPT2	9.73203500042664
SOHLH2	3.22597876126691
MCOLN3	3.98847181342232
LRP8	4.32629904443961
TAGLN3	3.81775238752813
MASP2	3.72780653914185
GPATCH3	4.05160011485538
TTRAP	8.1060735824955
AGL	7.71511720958598
NFE2L3	4.94554957008826
PSD4	4.22863669844183
PALMD	3.96269614696497
CCNB1IP1	7.71993647621705
TMEM43	7.34221481671723
OBFC1	6.57965004791572
STAT5B	4.58991088858441
C14orf79	4.82518619022738
ENPEP	4.92582306219852
SSB	8.9313419582378
SCT	3.01567672676105
TIMM23	7.51643452647195
SKI	3.87563800121641
SLC22A13	3.08245005447348
AKAP3	3.4520979316236
OAS2	5.95190132477721
KIAA0423	5.57387840031591
SEC61G	9.33019612284306
CAPN11	3.17012601604738
TMEM50B	6.97818063481179
DEGS1	8.17566862760978
ARHGEF4	3.70377254063521
DBNDD1	4.47494430564729
TBL1XR1	6.02375096981352
FAIM	5.82269471543706
SP140	3.40993263238489
G6PD	4.9094928442938
NUDC	7.13155211015367
GABRP	4.63125011850349
SCARA3	5.17240934811705
TACSTD2	5.58638386752665
EIF3J	7.64332500957429
PPP2R2A	6.88771668867723
CPA3	3.62559380951519
PVALB	4.3854059949856
BCAT2	4.97844993556021
MFN1	6.05262310493057
