Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D03_443146
HSPA2	7.29176243764571
SERP1	9.55185585345463
TACR2	3.68032217607016
NUP85	6.37326888837265
CD177	3.39293053347673
GPR135	3.21879601104816
PIGG	6.80240897924043
LGR5	3.24936493415283
JAK2	3.71184968817610
DPYSL4	3.91835137159486
TM9SF4	5.48649441975708
PTHR1	3.3524515072488
SIRPG	3.02871193119807
ZNF264	6.86179978692177
BICD1	6.0764820905153
RAB5A	7.77696688703795
FLJ13224	3.02015203414685
METTL5	9.47892079238013
HERC6	4.7857890838037
CASP1	4.38824279396009
USP9Y	2.92177484883363
LRP1B	3.04627540389410
XAF1	4.93171238081808
PLA2G4C	4.7974516623841
APOA2	3.18463309535
SPAG6	3.06041145593223
KALRN	3.89638839589899
SECTM1	4.38660153203833
THOC7	9.45631380263918
IFNAR1	3.91402237246808
TCTA	6.52016928370938
NY-REN-7	3.47963275800089
TALDO1	8.57006171209977
B2M	10.3831250951917
LPPR4	3.62556192843934
SQLE	5.98232395679707
SEPHS1	7.48152132310709
EIF5A	6.04809069629662
FAM49A	4.13550592315459
YTHDC2	3.9358232890584
EHD2	5.18327115225462
NCF1	3.55678937021011
SPG7	5.75031413434921
ZNF614	3.6220503667697
HOXA5	3.55377844677056
NUP133	8.33054587772476
FGF12	4.8422024262552
SLMO2	7.90493472197987
INPP5B	4.67808944723638
PPID	6.24627944936222
SNTA1	4.37479195402468
IL20RA	3.51495021271717
UBE2J1	5.89242219323398
CACNG2	3.34271831720412
GCM1	3.04350929439843
ELF1	7.54677932440493
TLR5	4.18967286691927
TCFL5	6.98464427251436
C1orf107	6.29979395510964
C19orf22	6.38440223724562
SAFB2	6.22975807945456
MAP3K7IP1	3.81798790246582
NCK2	8.37956980153158
OXA1L	8.59693268630233
KIAA0652	5.0308220241232
KLRG1	3.5198477375756
FRAG1	5.96488725252968
ZSCAN12	2.96408364282870
PSMD12	6.48890733788696
E2F4	5.26460624460211
CLEC4M	3.49867491137630
KIAA0999	4.87933308408825
CLDN10	6.76186689782119
MGC13053	4.30829694640176
TAC1	2.58777408337609
GYPA	3.45050524031042
HPCAL4	3.45165773372424
TRAIP	4.65013887107153
MEX3D	4.62501694292714
KIAA0232	6.87070946685617
ERCC8	4.9271738353667
NFAT5	5.05684456779816
GPX4	7.94992589177916
CSPG4LYP1	3.44268044516083
KIAA0368	6.90490762641324
FBXO3	5.36522324148489
DVL1	7.24182928135053
CMKLR1	3.48871835534643
GPR157	3.65597589782231
TYMS	7.31853232855438
OR52A1	3.06835154930410
PEF1	6.58059487469005
ZNF750	3.52992841455886
ALG9	4.70749394701383
MCM5	5.0396806491105
SDK2	3.40236687886638
BAIAP3	3.88125523413158
RABGGTB	7.55200624549873
KCNK7	3.25592930427771
PTP4A3	7.14262438575831
ANKRD40	3.80753465730027
CALCOCO2	6.25135700428102
TMSL8	4.35059973161504
SNCA	4.37110740315959
ZNF551	4.35623715616357
HBQ1	3.73585367631009
ARHGAP26	4.0360286917106
GEMIN6	5.95596236737853
HRAS	5.35826512848235
KLRC4	3.02452642642176
BSDC1	6.11417156951594
DSC1	3.71404926720028
RNF43	5.02358584605881
NDUFAF1	5.56656520165626
MAP2K4	5.1355035746852
FOLR2	4.69530402328195
LYZL6	3.96465568116840
EPB41L3	3.29076754311451
TEKT2	3.81414393269362
CDKN2B	3.7614793054463
WSB1	6.85777165926352
ZNF480	3.7189631061771
MAP3K6	4.45086941751642
PROS1	5.47946488371272
PSMB8	5.91259307889971
HN1	6.9023301201038
MAS1	3.23140577696701
APOL1	4.78879409095483
CSHL1	3.26810219308082
ZBTB7C	2.85506169218065
AHCTF1	6.4649451524394
SAE2	9.38006849592424
ITGA2	4.7132771105658
AP2S1	8.85633462096403
P15RS	6.13884689562456
MME	3.63866514843542
VAT1	6.12282546766308
MAST4	5.07940356249525
TUFM	8.30055016454404
KRT33B	3.36290924662874
THEG	3.81090469566182
KCTD2	5.02581528196295
WDR26	8.13332160472703
MFI2	3.63182538653135
KRT34	3.06240243276389
NR4A3	3.38126806629676
SGSM3	4.51410229348653
ARSA	3.32497268779199
TOMM22	5.2264495312034
SOCS3	3.70858474724283
UNKL	3.88292416405176
POP4	7.76948265435646
BHLHB3	9.50507507015189
MALL	3.51104454099766
SOX15	3.46055288491738
CCNA2	5.34758406461331
PARK2	3.41826839950373
GPR124	4.46982623683281
TMEM132A	3.98995087663305
CGRRF1	5.86444754641045
RUVBL2	7.95254513129052
MCAT	5.70454061818612
WNT10B	3.61952707830446
ISCA1	7.13251902710198
RPAP1	4.29018819539729
C12orf48	5.8379668333882
RAI16	5.88400651295453
RPL27	9.56472911818786
EPN1	4.01174576591938
MAGI1	3.50662320101238
GBX2	3.19883348083808
SLC35A1	6.91988424249032
GAL	5.07976552375062
SLC14A2	3.56239150454742
RDH11	7.15756081171119
ZNF518	4.43215917304614
PCYT1B	3.26319067227252
AUH	7.84846697320672
EIF3H	10.5055763173592
KIF1B	7.55024830731283
MBD2	4.67347460752845
AMOTL2	8.0108959868072
C6orf120	5.79989096073326
PIGT	7.28239476994818
PSRC1	7.06211483390324
PLA2G10	3.85104757479796
ALAS1	6.9414052467313
FOXO1	8.33199829272205
C17orf62	6.54168286056626
KIF5C	6.44897403625076
DUSP10	3.8188272092843
CRLF3	6.84201218364578
CLCNKB	3.57832650343766
PSMA5	9.06672646359599
FARS2	4.94564609891343
CCDC28A	5.21804552850645
AMPD3	4.9387219017869
PIAS1	6.47400852341806
ADCYAP1R1	3.45378618561486
TMEM134	6.3132931285938
CDH20	3.10359932979099
FBXO7	7.79560045500703
FLJ14213	3.85660077331201
ZNF3	5.85650389270187
LRRFIP1	7.79269250711957
TMEM49	7.39418031490708
CNOT2	7.92765039404987
CBX2	2.87239946453934
ZC3H14	7.4544422584228
ALDH5A1	4.973467292473
HNT	4.70044500990526
SERPINA4	3.01769128843294
FLJ20920	5.05556395268396
CRTAP	5.73358120539204
DDX50	8.52278624038872
STYXL1	7.27208782745256
TK2	4.3865089146393
BLVRB	5.98325806384411
STMN1	7.55363585556021
GUCA2A	3.31498712805307
DPP6	6.3825967193363
GALNT10	3.94957881742417
STK39	6.38348598363105
MMP24	4.58859672839302
CKS2	10.6634565821069
RHO	3.64954323276441
BANF1	7.97599600143805
CR1	3.15245475236888
RPS6KA2	5.25999232469241
HMBS	5.44129709002007
C20orf112	3.83558351033889
SLC25A24	8.46432413105031
MRPL22	6.8406064123762
SLC25A15	5.05764854784075
GADD45B	5.56465121221355
TDP1	6.27318633970959
ZNF287	3.64448300602148
DAAM2	4.59133971908514
C11orf57	5.13632201958359
RFK	7.33007669160866
ZFYVE9	4.61683530294205
TCTN3	7.0035553125309
STCH	4.94695855344706
LOC283871	3.51418779423313
NDUFB3	8.1251318558206
DEFB4	3.67593528811567
FPR1	3.76661615230552
FMNL1	3.93329912570448
SEPT7	9.90846931190196
PTCD2	4.5401104156236
GNLY	3.44119575811293
GRAMD1C	5.61553972702961
ZNF165	3.75096657981298
TR2IT1	4.12017695742119
ARMCX3	7.58444623109563
NDE1	6.2963900201066
MAGEF1	6.9981669627913
ITGA10	3.42444632049061
ARHGDIB	7.08920702596042
FSHB	3.83267420505614
ANXA2	11.0438104693922
HLCS	3.92409502026827
MCF2L	4.58356762059046
AK1	5.28220654303138
FH	6.37829181268149
LGALS2	3.68901271832768
SYNPO2L	2.61266617000602
KIAA1045	3.43351756771373
C1orf183	4.85780307106945
MAGEA8	3.23877178333427
DGCR8	4.97494588621542
GSR	4.8511430110782
NEU2	3.65318512099273
HIST1H4B	3.35061052187644
CACNA1C	3.24327148015154
FAM20B	6.17765980655633
HES2	3.40307380390755
PDCD6	8.97987277211952
INTS7	5.2140976318381
AMPH	4.10079064676718
UCKL1	6.34900012706934
ASB4	3.03547218788679
C10orf97	5.16431864765929
ALDH1L1	4.04941169670716
CCL23	3.25644540273328
OBSL1	5.6602413156692
SLC12A7	7.61355736690525
THAP4	5.68989680043116
RBM4B	5.20237989349052
OGFRL1	4.22810952577519
KIAA0831	6.59717486344248
C12orf11	7.21207671722211
PPP1R15A	5.01594515739008
KIAA0240	5.02075940288154
CD1B	3.17102465971393
FCGR2A	4.60326932672774
MDC1	4.73476429190943
MAN1A1	3.4907305684854
KRT9	3.25109329755873
HTR1A	3.37843880660765
OCEL1	5.39255654074269
ATP11B	6.50222481824815
NLGN4X	5.29515388860399
FBXO34	8.08183155310288
ALOX12	3.53609706945316
RB1CC1	7.13940895837379
PCDH12	4.36872598313114
RPE	4.91791351228429
EIF4E	6.09271117735175
CSDC2	3.77405499112297
ABHD5	4.64213489655308
TMBIM1	6.28282402211789
PET112L	4.06578688002539
P2RXL1	3.13662805409788
F2RL2	3.08585007827632
TRMT1	5.74174007543171
IMPG2	3.59208332492636
LRRC32	5.74500070153304
BGLAP	4.36795071470147
HTR4	3.37014700366509
MRAS	3.84337172807962
TRAF6	4.55935865076865
AXL	4.6746449750142
ATP2C2	3.51997955497166
LMNB1	5.67082046526679
TELO2	4.05231646650974
PNPLA3	3.5162107561901
CSNK1E	6.9190031362458
SRP14	9.88798371293832
KCNQ4	3.43105617719466
PIK3C2B	7.07534351048468
C15orf15	7.2200566286281
TUBB2B	4.14929468090608
USP15	5.55734367987636
C12orf41	7.75218430856696
CEND1	3.84888669965098
RNF31	5.28902134126092
TCEAL2	3.48349438948416
PTGER2	3.99496684341462
UBN1	6.11736361226327
SLC5A7	3.21261215466001
SLC31A1	5.74544096163297
ADAM29	3.35103788620324
ST7L	4.57105416612639
GFOD1	6.02793973376822
CTNNA1	8.35670892588709
HRBL	3.92566689251458
CBX4	3.55368377808982
NTRK2	3.50608453529152
FOXN3	5.7988329746907
MFGE8	6.50820945562904
PFKFB2	3.67821316044706
TAS2R4	3.45207794268503
SH3TC2	3.22397384380065
IL10	3.23556873655666
PXMP4	5.78651472514948
RNF167	6.08721969799397
PRMT5	7.27532728629135
TSKU	5.56168486703646
ATPIF1	8.55994288978732
ETV3	3.41079007484814
PAK7	3.37527029233118
PDLIM1	9.92048924807076
CEP63	5.04156608089269
WDFY3	4.88881913406574
RNF126	4.79556845188287
DPM1	9.07566993656099
CLIC4	6.13451546935562
ACR	3.84376198757543
KLK7	7.33013319352801
ALOX5AP	6.2235991855587
LRP1	4.60441115756593
TNK1	4.76439115490287
TAS2R9	3.19090298168148
ZNF16	6.0294704036881
POLR1B	6.30926997507837
SLC8A2	4.01612340311471
OLFM4	2.77695976090827
TACC1	4.95788404958684
SAMHD1	6.65071892712579
ATP13A2	5.20393237939198
KRT4	4.67933469385042
PAX6	3.40976525131553
SCG2	3.42110264222950
SLC17A6	3.39844975358280
TUBB4	3.96903346715764
PADI4	3.08698655279492
FMO3	3.12384875707540
NLK	3.86441514536716
POU4F3	3.22464191957803
MDM2	3.65729456818155
CAPNS1	9.47814945970152
SDF4	6.95587938237238
ITGBL1	3.94874622877624
TAP2	3.6980605868613
OR2C1	3.40712251137862
KLHDC3	5.89132796918548
EFHD2	6.50449872962556
GALR3	3.49200987483896
NBEA	6.0610486037387
ABCA6	3.06030424761695
ABBA-1	3.86956165170034
GNAI1	6.49780385037687
CLDN3	8.68658868646982
AKT2	3.51448375627867
EGFR	4.29388176601072
VPS4B	7.17227138167975
RBM16	7.10326603461872
GALNT6	6.06929438213858
ZDHHC3	5.76303330692016
SLC25A4	6.41445117728671
CYB5B	4.99304427493925
NDRG1	8.57748622407777
SESN1	4.32714869892772
GBE1	8.03802024588401
MRPL46	5.31684304145067
CLASP1	5.7370002310563
FARP2	5.39824514861923
ACOT11	4.09110637295487
LDHAL6B	2.91425409289015
MAPKAPK3	6.40011552526607
NCAM2	3.20407153151706
AFAP1	4.31769786758018
PRKD2	5.96228328337945
OR2H2	3.47543547214170
ZFP36L1	7.58946748190631
DZIP1	4.18865916736045
GPR161	4.52154089646334
RNF146	4.5286517890078
NKX3-1	4.09928375430152
CCNB2	8.21490292371884
ZNF10	3.88905224468226
WDR74	4.88113861216221
FAM134A	8.43182504796633
PCNP	8.75348660318062
PURA	5.46640038319824
DNPEP	7.3997559053864
ERBB2	5.25849530053527
CREB1	5.90381014980915
NEO1	5.44783805718468
DDX3Y	3.26741522587004
RPS3A	12.5549736901995
MXRA7	9.15249451895626
LGALS3	11.2077872400050
GLT8D1	7.78997106831215
TMPRSS3	7.930526025895
UPB1	3.23641133444482
LAT	4.07902653147155
CLDN14	3.81987921269837
DHX38	4.51115773689936
KCNA3	3.06235829187521
BTBD1	7.77623040108119
TARS2	5.47101092746245
SKIV2L2	6.73490277045775
ABCF1	6.4693947698146
CDT1	3.14084271770292
ZHX2	6.78213619069126
FCF1	5.14360119427497
LRRC49	4.05596486674788
GUCY1B2	3.83456016325423
CD28	3.51356846158131
SMARCA4	7.47415289133017
SEPT2	9.10192038505745
SOHLH2	4.13236369865138
MCOLN3	3.80596050099088
LRP8	4.66365060798389
TAGLN3	3.96563634448017
MASP2	3.57316603974564
GPATCH3	4.58053035671352
TTRAP	7.31138551833493
AGL	7.21771842835187
NFE2L3	4.10673896007248
PSD4	4.54628253541932
PALMD	6.9613566903589
CCNB1IP1	9.05140976895662
TMEM43	7.89442284865757
OBFC1	5.80466388276391
STAT5B	4.6019953851359
C14orf79	4.56205127604623
ENPEP	3.85156396132221
SSB	8.53632050414639
SCT	3.40323988233844
TIMM23	6.60911751542342
SKI	4.07545776801288
SLC22A13	3.2910751215674
AKAP3	4.02669177584724
OAS2	4.13999109258248
KIAA0423	6.41556642094427
SEC61G	9.8105887946007
CAPN11	2.9561425950795
TMEM50B	5.61821935307474
DEGS1	8.32840786143058
ARHGEF4	3.67159073520567
DBNDD1	4.33026192208251
TBL1XR1	5.65371476094508
FAIM	6.10528527614889
SP140	3.03817451387172
G6PD	4.42006789672892
NUDC	7.2333727502508
GABRP	3.38070968542172
SCARA3	5.44188252241665
TACSTD2	6.27639010842521
EIF3J	6.12760663751756
PPP2R2A	7.93345807345734
CPA3	3.33708843706214
PVALB	3.17444480314471
BCAT2	7.08038800187461
MFN1	5.55098416244957
