Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E04_298054
SCYL3	6.17564304668478
KIAA1199	3.55352149120900
SORL1	8.7408450145173
NAT10	6.26428194438494
CHD1	5.40044248126675
SYN3	3.17891022964493
DMC1	3.80811380471288
SLC22A2	3.76566397036261
SERPINF1	6.47308328488455
C20orf27	5.26207964359232
OR7A17	3.46625212517348
RPS6KA5	4.55418681000199
LHB	2.99299441728491
TAOK3	5.22023616297441
STK25	6.05637890080367
SLC12A4	3.51539690650222
BRCA1	3.68392636006120
GBL	5.32368468775115
C14orf108	7.71829403618993
CDC25B	6.65752976638574
BMP3	3.67447709886999
MAP1LC3C	3.41414364357312
TMEM180	3.47097606100779
CRYGC	3.79077076141217
SLK	5.28405606932173
POU3F1	3.22725750942389
C20orf32	3.88166618373156
USP52	6.86999024858787
HIGD1B	3.91391987062556
BAZ1B	5.73821423245452
USP6NL	4.70520428106992
SLCO2B1	5.42735440913258
ABCD4	4.51740339631648
DIMT1L	6.10125823198167
SLC25A46	6.85284007385172
LARP7	6.08627960112025
TEK	3.83950099156774
CD160	3.56281164182493
TERF2IP	7.60241728767455
PHF20	5.91656014130688
COL1A1	5.49254514138045
KIAA0090	6.82115016391515
GTPBP1	4.31345630721289
GRK5	3.80782529162768
AP1S2	6.92691107298551
RAB33B	3.97015812575304
CA11	4.21638264061503
ALDOC	4.85868137566607
NUDT1	4.35352861643198
ZNF212	5.37609451333657
ACBD3	6.80350593084058
ZNF83	6.06978801676622
PRDM2	5.07764372968611
GDPD5	4.15935137922619
PDCD4	5.44491844945657
CEP350	5.53621507669477
FOXP3	3.25286765634099
SMYD3	6.91167633304429
CST7	4.60453547090500
SELL	4.68144528893118
CIAO1	6.44775168467834
LGI2	3.37105673877402
WDR45	7.10315700060793
ANKRD6	6.91180093355361
LTBP4	3.34529045239003
PSCD3	3.62067949620457
PYY	3.57032639466135
KCNC1	3.2288188372544
SIRT6	3.41790091864127
CCL19	3.78512605357111
ARHGEF9	3.94025238297701
ABR	4.70628732656797
C10orf22	6.41650299279055
STK17A	4.38368728771796
FOXE1	3.78625536723624
GML	3.06536699061965
CNGA3	2.97763917509343
CD38	4.15760290476355
ZDHHC6	7.26912553742946
NEFH	3.74086662597738
PGBD5	3.38017249553163
CTDSP2	7.94793535820207
RMND5B	5.06471004174921
ZNF257	4.14354421117997
DUSP4	5.06417074529927
FLJ22167	4.91836174536496
EXOSC7	6.16539528911957
ROR2	4.03669463702908
FOXM1	4.70177812757874
ZBTB48	4.75777717610131
BUD31	7.09806518359203
MAOA	5.06846373771272
CCDC41	4.47200457734416
TNNT3	3.7060382274544
FBXO11	5.30428767266954
GYPC	6.13669954667219
PLIN	3.67494996826383
RFXAP	3.9529474644628
C6orf15	3.22008881652796
RNF4	8.7889100600923
F8A1	8.31503883249855
PPP1R3D	4.63280632097036
GRB2	7.55984454136206
TPM3	3.26634076427434
SYT13	3.82726458167373
EPB42	3.56063300678644
RP5-1077B9.4	5.10802874254873
EIF1	10.6623128519576
CETN3	7.25667804746358
FPGT	4.82888190241014
PRY	3.43888548740205
NTHL1	4.85581414270075
POLR2B	9.20194052598345
RPS28	11.0505043279382
GDF10	3.19035098417634
COQ9	7.32470919256907
P2RX3	3.10184298124950
GCC2	8.7656677131743
RARRES3	7.06420627697767
PLXNA1	6.12348363925079
WBP4	4.55193597846839
KIAA0100	6.21203217507536
PMF1	6.18601295370551
HS2ST1	5.07011045973639
CRELD2	7.08539416783172
C8G	3.10998747152104
CD82	4.82927823018308
PMM1	5.38572708688113
CBLL1	4.25679565122232
LIM2	3.30701384496241
VAX2	3.66669655108578
SETDB1	6.43217344908228
LRAP	4.04012112701903
GCLM	7.17071101552698
CPEB3	3.28813554559813
PPM1A	5.87200099559588
INTS1	4.00931966980971
MMP16	3.31614422829268
CAMTA1	3.53399183563935
SAMSN1	6.75382820981722
DRD3	3.03715278854032
GMPPA	4.70460794798605
C11orf73	4.09663264569059
AIPL1	3.83238080738933
PTP4A2	10.1924823086795
IL24	3.13247086138143
BDKRB1	3.18589412274931
HPCA	3.77327696866266
MLF1	6.47045023226256
SEC14L1	6.18322071326831
CHFR	5.69891721256315
EMILIN1	3.29971934629289
THADA	6.47434143932563
TAF12	5.85880162894897
NDUFS4	7.43773886716988
ID1	7.31028590067566
PIK3CB	4.38100514706958
COL18A1	6.5688154879248
PDZD3	3.34739469161835
TBC1D17	4.15885156913355
COX8A	8.70545795386583
CDCA4	5.46769733342961
C2orf44	4.44851347575152
C9orf16	8.27297470340064
ERBB2IP	6.87941414022512
EMX2	7.48988335350847
FUS	6.44345503574404
NIPSNAP3B	3.70372090558249
TF	3.53597774779484
CXorf56	5.14621765552043
CLCN4	3.74698178834007
PWP2	5.45342864723644
MMP15	4.28484852251936
MTMR14	6.06659196984176
NPR1	5.32674710893423
DNAL4	6.32119168364014
ELAC2	4.69913883713784
ASS1	11.5139945071562
IPP	4.99550209873992
TMEM59	10.7133680541868
POLR2J	8.81745994037306
SEC23IP	5.59747371993497
RGS4	4.09134498777078
UQCRC1	8.1655615155037
SNX6	7.99162754294369
DDX18	6.76392838423413
POLG	4.28558819508712
ADAM23	3.89404365107485
ZNHIT2	3.86521050815633
TFR2	3.19210465024067
NCDN	4.45364114648026
RAG1	3.46894652349946
POMT1	5.29338815192832
CYP1A1	3.43471551662957
SNAPC1	5.89800457408802
GNA11	4.57753047970765
CCDC52	3.09026170171734
CAPN1	5.91900140805778
DDHD2	5.3971825108662
UPF3A	6.29875383408349
LAGE3	6.37543827649995
GNRHR	3.12754083274393
UNC13B	4.82164466650576
TTLL4	5.02208329921242
PPBP	2.86033596970793
HTR3A	4.28206369479639
SDC2	5.76398479551811
ANKRD49	5.93027596685704
BTF3	10.2792794331406
COX7A2	10.5728072993866
SARS	8.96597350269996
C13orf18	5.11448678663369
CACNB1	3.77064201758155
QKI	5.90887926999001
SETMAR	4.80490991153545
LAMB4	3.38987641557918
MAN2B1	6.14367389894524
EML3	4.53862517416285
ACADL	3.42193383279769
OFD1	8.97798995519947
CGA	3.4438319969062
EIF3EIP	10.3683158182422
PEX16	5.10162949829563
GNG12	8.0570956943848
HABP4	5.1969976637567
CNTN2	3.44727748946317
ASNSD1	6.88461193849776
FUT4	3.83953068932604
DBH	3.53072946735738
CD53	9.6788846381363
HIST1H2BJ	3.61022092969410
TFAP2B	3.50901782154724
ACF	3.58994768064403
TMEM11	5.78863759250007
CDH8	3.26700851971587
C3orf32	3.93284406908119
AGPS	5.33584255452807
C4orf18	3.74751159267327
PCCB	7.11030726849352
IPO13	4.53326805675562
PECI	7.40179122195876
UNG	7.32381797773351
C6orf105	4.26999383988308
GSTP1	7.79249711145633
SUV420H1	6.07132323531003
ARHGAP15	5.79624017038025
LTBR	6.11417808427634
TDRKH	4.38484262793066
PSG4	3.54360123326016
SLC9A3R1	5.57076321738318
NBPF3	10.3430856585887
SLC9A3	3.48133826935364
OSBP	5.13964564947803
PRR5	3.91266269524838
CHMP7	5.84402711595895
ADRA1A	3.17202090224945
ASAH1	7.31704475043132
FKBP4	7.55426153522453
ZNF350	4.69170965961157
DOM3Z	5.74800474750137
GIPR	4.04238663429057
AHI1	4.87857793067078
BST1	4.01792911001820
NCR2	3.57522161333534
NADSYN1	4.2144393391926
UBE2W	5.14476589630841
RGS14	3.89960364056301
KRT15	4.35450094606049
SCN11A	3.69107608376733
GFI1	3.99231792836911
FHL1	4.08409744732362
SMC6	5.95042454255548
GATA1	3.76788599712649
OSGEP	5.33624134856199
ARMC6	4.49618976823950
HK3	3.62915970561567
PSMD5	7.27419328608968
RSU1	6.60081784657844
RPL4	11.5940168908113
MAD2L1	6.26981154827109
RBPMS	5.33215650053998
EIF4A3	8.75548837357523
E4F1	5.40631427528028
DLEC1	3.54950173597370
PRPF3	6.79935653066453
EMR1	3.49981998113242
CHMP2B	7.481525634322
CAMSAP1	4.69230847324023
RPS21	9.30544433689326
XCR1	3.61816198626945
ARID5A	4.31599585957066
RBM6	6.21830218808887
UBE2N	8.07293939366652
KLF4	4.96034093979944
MGC4172	3.74904928971002
LMO4	6.8945650451871
KLKB1	3.32312198586721
HDAC3	5.9090070431665
HP	7.35046835370946
SCHIP1	4.6265007873308
BTK	4.75041780120571
KRCC1	9.12845631996031
PRND	3.04204290060330
C6orf27	3.86994978484764
PIGL	3.70965905440739
CLCA1	4.12581939712531
C1orf112	4.88772942294384
OLFML2A	4.6004850869438
HUS1	4.73252343293768
SFRS6	7.56192348035596
CXCR7	5.25176771277169
UIMC1	6.32777464924018
FXYD2	3.55252088528330
GOT2	7.52496046902332
ZNF667	3.69224056696309
TFEC	5.00900488327726
ATP7B	3.91215017813583
RAB38	4.46496309489966
POLD2	6.60784748840883
PPM1H	4.12480444515317
DCX	3.41080081229383
NFYC	5.72353700580498
ZNF228	3.53424611755362
KIN	5.39430005169733
PLSCR4	5.98389777048034
HIST1H4I	4.33006793566526
PPARGC1A	3.45599262303132
HIG2	5.7189116984955
KCNK10	4.04046832889658
EXOC1	8.66431088218823
OR6A2	4.08558008259045
ETFA	8.09848931864203
PDAP1	4.82500135974075
C19orf6	3.44524197734373
POLRMT	3.7917459619409
ZNF146	6.8654805031537
MIA2	3.33500823212097
LY6G6E	3.53462609106093
EIF4E2	7.61149348517436
NENF	4.7262603669528
HOXB5	4.17385079646327
ZNF324	5.01949537457887
CUGBP1	4.08281336334146
ENTPD7	4.27954002188799
TTC13	5.87759905652716
GJB5	3.21716017571945
PRSS22	4.74079551276254
CYP3A5	4.16276731967387
MBOAT5	4.38362691262375
CUL4B	5.54943475475104
CENPJ	3.8574426957654
KIAA0664	5.66283817446778
PITX1	3.59404822335939
PDGFRB	4.62636442605638
RDX	4.96118868496004
CELSR3	3.91091341166418
JUND	6.65386178792667
ITSN1	5.05234897426575
CHRNB1	3.62458363959259
EHBP1L1	4.25250028356512
C19orf2	8.6008234032623
FETUB	3.23976953103766
CAMK2B	3.24131651080583
DCTN1	6.05220616687864
TNKS2	6.20262829592672
MRTO4	7.21801920944744
C1QBP	5.82972805708882
TTC3	7.57911207270275
NDUFB8	8.15976711393279
CADPS2	3.69414052297225
EDG2	5.17901657274749
MYF5	3.02585092630108
SEMA3G	3.65486040960275
IL23A	3.83084698333013
GJA9	3.62892817721679
R3HDM2	7.75760690064175
C5	4.21763782492703
SLC2A10	6.32213005717557
TRIM45	5.03003326955912
TSP50	4.59972945802024
PAQR3	3.74553779877600
ANKRD26	3.36780491396972
TCP1	8.45226927198025
TMED7	6.40999372875701
CMA1	3.36734542534052
PTCRA	3.94464209774708
HCRTR1	3.60122184108401
FST	4.37736160652135
PAWR	3.8285930586093
LDLR	3.90734336633827
ASTN2	3.74885055328543
SCRN1	5.53154708982351
GPATCH8	5.69283596847722
KIF4A	4.80122839102913
TANC2	4.15991644122952
ZMYM5	3.73983941497471
PGM1	9.985134022515
ZNF586	4.41731391354837
POLR3G	3.261185468617
CPD	6.3137473255516
SNCAIP	7.77685246323604
DCT	3.26145766749983
HLA-DOA	3.8049980148781
TANK	6.98946206638003
RCAN1	4.59519691738225
UPK1B	5.5770266459301
DNAJB4	5.74265287698432
UGT1A8	3.51285545422589
LIMD2	3.98830979714092
HIST1H4L	3.74130228512786
PECR	4.3945405421307
HSPA2	5.3752984015421
SERP1	9.32761664536938
TACR2	3.31107932900061
NUP85	6.13267716252572
CD177	3.28517105566082
GPR135	3.23342468439469
PIGG	7.15093212122655
LGR5	3.36961518348619
JAK2	4.00221000332028
DPYSL4	3.27768057899019
TM9SF4	5.75063206332659
PTHR1	3.19968103051906
SIRPG	3.13321811187644
ZNF264	4.31497592978733
BICD1	5.75099141249963
RAB5A	8.0047099594316
FLJ13224	3.34306233810677
METTL5	8.60790616958677
HERC6	6.70097186660174
CASP1	7.17423859759304
USP9Y	2.95684192774838
LRP1B	2.73901509960834
XAF1	6.72212064196902
PLA2G4C	3.81213146519234
APOA2	3.05344651035719
SPAG6	3.60372028247712
KALRN	3.50278034157796
SECTM1	5.72179845227984
THOC7	8.17470491843958
IFNAR1	4.57406163413331
TCTA	5.34220667679624
NY-REN-7	4.48115420669833
TALDO1	9.69805496831223
B2M	12.3177962511944
LPPR4	3.15871877074493
SQLE	4.90987020024208
SEPHS1	5.98612361640694
EIF5A	5.55903825152717
FAM49A	4.48749439448315
YTHDC2	4.00970613783545
EHD2	4.60395589153715
NCF1	4.37628452902514
SPG7	6.24643675822727
ZNF614	3.54539297476622
HOXA5	5.25157848068309
NUP133	7.1929841448868
FGF12	4.34115719205642
SLMO2	6.08402638267856
INPP5B	4.4150131635285
PPID	6.55285680333565
SNTA1	4.13044047730284
IL20RA	4.38650694119253
UBE2J1	6.145321459659
CACNG2	3.15769556682588
GCM1	3.32218962239689
ELF1	7.09876413655945
TLR5	5.64004221865951
TCFL5	6.16063745915129
C1orf107	5.4289640354001
C19orf22	5.92701518869308
SAFB2	5.16214896473547
MAP3K7IP1	3.79923062573793
NCK2	8.05293680702623
OXA1L	8.1970087660445
KIAA0652	5.37026023634983
KLRG1	3.63499855661945
FRAG1	5.51022921991727
ZSCAN12	3.30427458040578
PSMD12	6.4782936607596
E2F4	5.26004891041356
CLEC4M	3.27119940840493
KIAA0999	4.16411283146058
CLDN10	10.5020967116068
MGC13053	3.94246922425331
TAC1	2.61790526428111
GYPA	3.44084471468763
HPCAL4	3.28118762681451
TRAIP	3.82026720964561
MEX3D	3.65874614413773
KIAA0232	7.95578983123114
ERCC8	4.8805199565978
NFAT5	5.38274393485253
GPX4	9.22948291342647
CSPG4LYP1	3.41769068522161
KIAA0368	6.20094693354565
FBXO3	4.91280319675433
DVL1	6.15438719255976
CMKLR1	4.08147709908654
GPR157	3.3828580297357
TYMS	7.60163920970354
OR52A1	3.24213234850325
PEF1	7.76917581583477
ZNF750	4.08032228503112
ALG9	4.61382205629844
MCM5	5.43460023296368
SDK2	3.11741117521149
BAIAP3	3.85111498149686
RABGGTB	5.96820218810343
KCNK7	3.0543635228023
PTP4A3	4.43189287358593
ANKRD40	4.23317377397517
CALCOCO2	7.56086071843942
TMSL8	5.49463857302363
SNCA	5.21596099224953
ZNF551	3.86516518935841
HBQ1	3.23067325956644
ARHGAP26	4.63229790716647
GEMIN6	6.82399282055896
HRAS	5.18324843220878
KLRC4	2.93532514093412
BSDC1	6.29674568625728
DSC1	3.44505249304571
RNF43	5.06175303020478
NDUFAF1	6.09164812342349
MAP2K4	5.0174104386095
FOLR2	5.45857570419892
LYZL6	3.61623147393496
EPB41L3	5.07845835693329
TEKT2	5.02338601427438
CDKN2B	3.53591345708472
WSB1	6.78363884005275
ZNF480	3.57253879271016
MAP3K6	4.78692804589083
PROS1	5.30692097939806
PSMB8	8.57335098219878
HN1	6.37078024743295
MAS1	3.36155255791936
APOL1	5.20996182406918
CSHL1	3.55526034983808
ZBTB7C	3.26126252749217
AHCTF1	5.11832011885849
SAE2	8.40486311458089
ITGA2	3.81614392666085
AP2S1	9.30722332661148
P15RS	6.41729317923634
MME	3.8102631146739
VAT1	7.1528136950833
MAST4	5.57410276034203
TUFM	9.52039447924346
KRT33B	3.30200838667500
THEG	3.74649258909486
KCTD2	4.73976866306461
WDR26	9.42193254907833
MFI2	3.27594530141072
KRT34	3.20988822096872
NR4A3	3.81573283521389
SGSM3	4.58998824223104
ARSA	3.96020799815224
TOMM22	5.54717425496508
SOCS3	3.65085421077764
UNKL	4.00191787904811
POP4	9.17555716454755
BHLHB3	9.79280826259528
MALL	4.61870206264195
SOX15	3.79551395576532
CCNA2	4.65258078346224
PARK2	3.31043874096984
GPR124	3.81265599518177
TMEM132A	3.6713919429819
CGRRF1	5.98029466836562
RUVBL2	7.66671020186584
MCAT	5.91750766159548
WNT10B	4.08361063304268
ISCA1	7.0441903107335
RPAP1	4.69934877700991
C12orf48	4.43895222070828
RAI16	5.21119630940855
RPL27	9.03887814185358
EPN1	3.47237960736405
MAGI1	2.97166265147422
GBX2	3.75167593143354
SLC35A1	7.22466488010361
GAL	3.75204931708262
SLC14A2	3.64207803207805
RDH11	7.30947899063496
ZNF518	4.12935487442073
PCYT1B	3.17450088351829
AUH	7.27325607184106
EIF3H	10.2686203804318
KIF1B	6.98092192263645
MBD2	4.57737177549008
AMOTL2	7.73672345667165
C6orf120	6.34963259648266
PIGT	8.01037187749131
PSRC1	5.36045918774935
PLA2G10	4.53877079566205
ALAS1	6.45633974962632
FOXO1	6.04504838060382
C17orf62	6.43193634660128
KIF5C	5.56021969936106
DUSP10	4.86556158619054
CRLF3	7.2219583209607
CLCNKB	3.72784060048396
PSMA5	9.7721123703006
FARS2	5.24400982899417
CCDC28A	7.52141329548672
AMPD3	4.92567304908886
PIAS1	7.25583986108277
ADCYAP1R1	3.37359083419296
TMEM134	6.11477811056621
CDH20	3.02298169750823
FBXO7	8.09821750098154
FLJ14213	3.75849742036549
ZNF3	4.92328431872211
LRRFIP1	6.85304136694787
TMEM49	9.52314399263215
CNOT2	7.3572632462143
CBX2	3.0883246822203
ZC3H14	6.94981727307159
ALDH5A1	5.45596303380307
HNT	3.7352764928478
SERPINA4	3.23872864082765
FLJ20920	7.21607766852522
CRTAP	4.47796177920433
DDX50	7.63130330322954
STYXL1	7.24799529111934
TK2	4.93938560560309
BLVRB	6.98275175089978
STMN1	6.24009167014638
GUCA2A	3.23874117560781
DPP6	3.13610966607969
GALNT10	4.64186069215219
STK39	5.63061263748539
MMP24	4.13043922038087
CKS2	9.48222400421255
RHO	3.51279651322667
BANF1	9.25803861313513
CR1	3.11018569982003
RPS6KA2	6.94240649059813
HMBS	4.34328196956286
C20orf112	3.66514862524097
SLC25A24	7.48524313800563
MRPL22	7.71641831790765
SLC25A15	4.52635989637798
GADD45B	4.60209577377858
TDP1	5.44754235175116
ZNF287	3.90535082759249
DAAM2	4.43836940530869
C11orf57	3.95479810194344
RFK	7.30777822950357
ZFYVE9	4.3532457831304
TCTN3	6.44577214848148
STCH	5.4580691230243
LOC283871	3.52016580597344
NDUFB3	8.2563590151881
DEFB4	3.75256787276314
FPR1	4.84455665195639
FMNL1	4.3394588655661
SEPT7	9.81895317044152
PTCD2	4.77394546562588
GNLY	3.93199752698448
GRAMD1C	5.78718947541556
ZNF165	4.10374178118328
TR2IT1	4.48500415474916
ARMCX3	7.14586903697756
NDE1	5.05301389567295
MAGEF1	7.1013688524045
ITGA10	4.44607440279135
ARHGDIB	9.66467047045815
FSHB	4.29198861401383
ANXA2	12.0028661656261
HLCS	3.85348584525631
MCF2L	4.30169866567941
AK1	5.6091374722856
FH	6.27967164453175
LGALS2	3.47023200112088
SYNPO2L	2.75288908163381
KIAA1045	3.59733447347130
C1orf183	4.4786190478582
MAGEA8	2.99611501720452
DGCR8	4.91013544381761
GSR	4.99805528592287
NEU2	3.58310630225104
HIST1H4B	3.36955954131881
CACNA1C	3.00420829116785
FAM20B	5.69653652223768
HES2	3.28944665654297
PDCD6	9.83934845655446
INTS7	4.72203712980244
AMPH	3.8425795754521
UCKL1	5.90918288451843
ASB4	3.22138238227762
C10orf97	4.44885320847527
ALDH1L1	3.70494286177078
CCL23	3.4279593320495
OBSL1	5.62237483829679
SLC12A7	7.21368035745175
THAP4	4.94280808201137
RBM4B	5.10094844966613
OGFRL1	5.19068645746646
KIAA0831	6.4776157410235
C12orf11	6.80278868906353
PPP1R15A	4.3511608530496
KIAA0240	5.6242576561781
CD1B	3.29177466050484
FCGR2A	7.81540118037134
MDC1	5.64186201480654
MAN1A1	4.44251631468591
KRT9	3.33016712097801
HTR1A	2.90596801505456
OCEL1	6.27617709535802
ATP11B	4.98529943633634
NLGN4X	4.05769911220048
FBXO34	8.45526437618122
ALOX12	3.55838532729024
RB1CC1	6.30234021660166
PCDH12	4.64944861391135
RPE	5.69455895984946
EIF4E	6.16612292466212
CSDC2	3.73201853701838
ABHD5	5.81342824270487
TMBIM1	6.4408856382582
PET112L	4.70499023302713
P2RXL1	3.33489765262399
F2RL2	3.50511893775042
TRMT1	4.41817521881945
IMPG2	4.5467342330566
LRRC32	7.30661217231338
BGLAP	3.91239892107134
HTR4	3.51182780021852
MRAS	4.57854084437473
TRAF6	4.63319114528652
AXL	6.19157796099099
ATP2C2	3.39501434013962
LMNB1	4.5291999719155
TELO2	4.08278234680012
PNPLA3	3.95388897239507
CSNK1E	6.03768267478064
SRP14	10.4295551313388
KCNQ4	3.30322918365023
PIK3C2B	6.5185178553726
C15orf15	8.08738692408751
TUBB2B	3.55746276670577
USP15	5.75292102509497
C12orf41	7.96569508207066
CEND1	3.30606155032072
RNF31	4.82351894734327
TCEAL2	3.39344256941977
PTGER2	3.83173179837446
UBN1	6.52541901044271
SLC5A7	3.41268755031147
SLC31A1	6.2513960143334
ADAM29	3.90541381612899
ST7L	4.64225027165281
GFOD1	4.57150974829918
CTNNA1	9.3089659741078
HRBL	3.53524036775994
CBX4	3.90823528583036
NTRK2	3.50270933489452
FOXN3	5.54780886023498
MFGE8	3.79366402882613
PFKFB2	3.839054586559
TAS2R4	3.42540147953049
SH3TC2	3.41580700237793
IL10	3.63810564187877
PXMP4	5.87128571161973
RNF167	5.83111700900928
PRMT5	7.8641199128366
TSKU	8.14229406489975
ATPIF1	8.31038479102718
ETV3	3.58379713435178
PAK7	3.4482079504159
PDLIM1	9.58292731371892
CEP63	5.16528440976692
WDFY3	5.0572575230515
RNF126	4.10014177359554
DPM1	8.61157576848357
CLIC4	6.64929664063389
ACR	4.18709196242614
KLK7	8.42577217630278
ALOX5AP	11.1548086855790
LRP1	4.77082557865649
TNK1	4.53643232709537
TAS2R9	3.24368013894412
ZNF16	4.49783064510751
POLR1B	4.63799601327754
SLC8A2	3.64654728436733
OLFM4	3.81743417642107
TACC1	6.10014385944038
SAMHD1	7.06430414906661
ATP13A2	5.62948180412052
KRT4	4.31911446857699
PAX6	5.76845109096012
SCG2	3.48487143743891
SLC17A6	3.18218200521442
TUBB4	3.4451875347368
PADI4	3.31975066562705
FMO3	3.30187097362844
NLK	3.62270057720316
POU4F3	3.5693515205911
MDM2	3.69830640346403
CAPNS1	9.74651216845064
SDF4	7.0952070559199
ITGBL1	3.34649804276756
TAP2	4.37944143219574
OR2C1	3.35828699705317
KLHDC3	6.69113669500491
EFHD2	6.5059243133563
GALR3	3.62649521726979
NBEA	4.67626207184315
ABCA6	3.13089462579446
ABBA-1	3.88699632248733
GNAI1	4.70044596242075
CLDN3	7.7344889488015
AKT2	3.51895672481201
EGFR	5.05205753930203
VPS4B	7.13640260245189
RBM16	7.5788953987205
GALNT6	5.21103407040432
ZDHHC3	5.06750001079475
SLC25A4	6.43962153978193
CYB5B	5.37449893161344
NDRG1	8.19584180832513
SESN1	5.38229604169771
GBE1	7.11389045341794
MRPL46	5.87829344161272
CLASP1	5.46675945053847
FARP2	5.03959046253166
ACOT11	4.24833181515475
LDHAL6B	2.9253315005939
MAPKAPK3	5.32371808010901
NCAM2	3.16124415850285
AFAP1	4.77657429525486
PRKD2	6.05134587215748
OR2H2	3.23087052928994
ZFP36L1	7.07979172335636
DZIP1	3.81213303240689
GPR161	3.86675587663758
RNF146	5.95444651789798
NKX3-1	3.82377655080064
CCNB2	6.747392759662
ZNF10	5.0267707861224
WDR74	4.51218417992174
FAM134A	8.12365539662905
PCNP	8.50036305737803
PURA	5.51155300814726
DNPEP	7.2575755950633
ERBB2	5.76125792228031
CREB1	6.37920859316257
NEO1	5.81336864293242
DDX3Y	3.27191705298965
RPS3A	12.8263514165649
MXRA7	8.65075014755604
LGALS3	11.4482571110877
GLT8D1	6.85402828687829
TMPRSS3	8.53318962161147
UPB1	3.35607619258664
LAT	4.22621225412789
CLDN14	3.58818758090457
DHX38	4.65736948248037
KCNA3	3.18825756348885
BTBD1	8.17885492813358
TARS2	6.62214568226394
SKIV2L2	7.58400160035795
ABCF1	8.09686568469858
CDT1	2.87686921769809
ZHX2	6.56999173975386
FCF1	5.13590416826743
LRRC49	5.43778305317135
GUCY1B2	3.89588799437870
CD28	3.46452132153125
SMARCA4	6.09521735984948
SEPT2	9.6734695394048
SOHLH2	3.40716245737468
MCOLN3	4.44056582068468
LRP8	4.26865806990787
TAGLN3	3.52660597589966
MASP2	3.47280225161971
GPATCH3	4.55449306513896
TTRAP	8.60768373272921
AGL	6.1348712276495
NFE2L3	4.45273818543068
PSD4	3.84866171472129
PALMD	5.57680193304727
CCNB1IP1	6.4897610049214
TMEM43	6.98674174636909
OBFC1	5.73873716559063
STAT5B	4.20622756937753
C14orf79	4.17502439835509
ENPEP	4.08577747936115
SSB	7.78219909485048
SCT	2.90159464490461
TIMM23	6.26079508854578
SKI	3.55684700869826
SLC22A13	3.04396912411703
AKAP3	4.08675644687656
OAS2	6.11742322424277
KIAA0423	6.05537495661436
SEC61G	10.2425176346733
CAPN11	3.06015199811944
TMEM50B	9.26115002302236
DEGS1	6.53073184829922
ARHGEF4	3.19247508457505
DBNDD1	4.21709522451511
TBL1XR1	5.16722716844202
FAIM	5.33850068839064
SP140	3.69968110169189
G6PD	5.00880233771381
NUDC	7.4780509304848
GABRP	4.41182813259671
SCARA3	4.03209517824081
TACSTD2	6.23602470590562
EIF3J	6.27491967766772
PPP2R2A	7.56796524054348
CPA3	3.51956655085548
PVALB	3.04140933418328
BCAT2	6.01247297040161
MFN1	5.94318737943365
