Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A04_458810
RBM6	6.24053136421284
UBE2N	7.46416743140601
KLF4	4.36227668536965
MGC4172	5.45054073086736
LMO4	7.61962502317933
KLKB1	3.29949340055532
HDAC3	6.05944843969
HP	7.29807669563529
SCHIP1	5.02998694797644
BTK	4.78220119494203
KRCC1	7.7167879641468
PRND	2.93411151142725
C6orf27	3.43865849493331
PIGL	3.94487592092586
CLCA1	3.50566268827646
C1orf112	4.45883099275005
OLFML2A	4.50672415575224
HUS1	4.58612704106438
SFRS6	8.03008380049859
CXCR7	5.3945871177983
UIMC1	5.72475624453894
FXYD2	3.70281229094538
GOT2	7.68747745853367
ZNF667	4.20330378802792
TFEC	5.13026732598611
ATP7B	4.01534460657301
RAB38	3.07360143189218
POLD2	7.52688734582509
PPM1H	5.34027825680012
DCX	3.28630323237244
NFYC	4.92824058409205
ZNF228	3.35788874929201
KIN	6.32835937339588
PLSCR4	4.30967840155302
HIST1H4I	3.84563724861998
PPARGC1A	3.00303419268970
HIG2	7.19328065029375
KCNK10	4.04549522187724
EXOC1	7.25202436426915
OR6A2	3.65112977774550
ETFA	7.59492218415616
PDAP1	5.26262781022077
C19orf6	3.5659824770926
POLRMT	4.95005933914283
ZNF146	7.8132552106192
MIA2	3.32955520988677
LY6G6E	3.29767154721556
EIF4E2	7.30968409067376
NENF	5.08180181546612
HOXB5	4.23462099271932
ZNF324	4.79267433882173
CUGBP1	3.98480687474189
ENTPD7	4.58948542652344
TTC13	6.09293017658798
GJB5	3.31720764332867
PRSS22	4.18853315939141
CYP3A5	3.25547223597199
MBOAT5	4.50210411903049
CUL4B	4.45953880675116
CENPJ	3.85665633425588
KIAA0664	6.41532812068495
PITX1	4.09287099524177
PDGFRB	5.10123530523871
RDX	5.35421197989801
CELSR3	4.58621158577745
JUND	6.47975029537962
ITSN1	4.35265974732256
CHRNB1	3.91251980452092
EHBP1L1	3.56422183993236
C19orf2	7.92171856250509
FETUB	3.11132976059228
CAMK2B	3.09595196914353
DCTN1	6.13061942039286
TNKS2	7.53312841546875
MRTO4	7.34904887149943
C1QBP	6.18243390946397
TTC3	7.78382055522495
NDUFB8	9.20766259391328
CADPS2	4.63299065020908
EDG2	4.29719616418898
MYF5	3.03550608421949
SEMA3G	3.55662743231714
IL23A	3.72764619080123
GJA9	3.55484690503144
R3HDM2	7.22333285985184
C5	3.84107595506004
SLC2A10	5.11420446081045
TRIM45	4.35590096640825
TSP50	3.62523783850313
PAQR3	4.56065935928266
ANKRD26	3.28981050980007
TCP1	8.14393230559108
TMED7	6.46183125015524
CMA1	3.11493502623450
PTCRA	4.39746404248029
HCRTR1	3.63154410890293
FST	3.79404148436846
PAWR	3.97838342251355
LDLR	5.6830362539322
ASTN2	3.54889526626412
SCRN1	7.35182391133634
GPATCH8	6.25677852226274
KIF4A	5.26238379210252
TANC2	3.35151445915510
ZMYM5	4.08494216700071
PGM1	8.47241704302591
ZNF586	4.51493264057618
POLR3G	3.93891228029234
CPD	5.87969523043708
SNCAIP	4.27729137360318
DCT	3.4968590180291
HLA-DOA	4.1668368649708
TANK	5.62763028546376
RCAN1	4.36218597188771
UPK1B	5.52321830875077
DNAJB4	3.9906879359379
UGT1A8	3.15571537423833
LIMD2	3.80286105035869
HIST1H4L	3.64609017866135
PECR	4.1284999001025
HSPA2	5.53060148595149
SERP1	9.22220027935206
TACR2	3.62489928912698
NUP85	6.21579129138218
CD177	3.47132952563906
GPR135	3.21937047167116
PIGG	7.31207070896886
LGR5	3.22071677983431
JAK2	3.94581744176188
DPYSL4	3.24528097187799
TM9SF4	6.5007836611274
PTHR1	3.37699626909587
SIRPG	4.82551463303903
ZNF264	5.36711662621109
BICD1	5.71569863849156
RAB5A	7.12910941212614
FLJ13224	3.21139715147266
METTL5	8.55423986765091
HERC6	5.54026664924678
CASP1	6.05335220809823
USP9Y	2.76336283290221
LRP1B	2.65011936381139
XAF1	8.02549748474399
PLA2G4C	4.46558832501152
APOA2	3.15101498998874
SPAG6	3.06485194567550
KALRN	3.35147118986324
SECTM1	5.5820659294421
THOC7	9.0203933505535
IFNAR1	3.75326123520353
TCTA	6.23278803297435
NY-REN-7	3.26990041474336
TALDO1	9.02695681459625
B2M	11.9883409188550
LPPR4	3.45060881491733
SQLE	7.16476195060105
SEPHS1	7.17655271794822
EIF5A	6.42458445797205
FAM49A	4.32575725876604
YTHDC2	4.18248755847823
EHD2	3.85725150940308
NCF1	5.35194290336851
SPG7	5.99663079840315
ZNF614	3.56244123338602
HOXA5	3.49970175652207
NUP133	7.9320503490151
FGF12	3.65921875184892
SLMO2	8.28950491300226
INPP5B	4.61516869104919
PPID	5.92905473857984
SNTA1	4.92584252564103
IL20RA	3.44193481100609
UBE2J1	6.69048677573131
CACNG2	3.20158253465162
GCM1	3.25647160593283
ELF1	7.0307245477145
TLR5	5.30654306055084
TCFL5	6.81414256329106
C1orf107	6.21300941076443
C19orf22	7.48649392874148
SAFB2	6.51776068386597
MAP3K7IP1	3.84055243878275
NCK2	7.70784619688344
OXA1L	8.05952056031087
KIAA0652	5.36496713024495
KLRG1	3.55843472727761
FRAG1	5.94680920536765
ZSCAN12	2.99522043286979
PSMD12	6.749704148395
E2F4	5.25657353473206
CLEC4M	3.47841846699121
KIAA0999	5.14809948631804
CLDN10	3.39164243773940
MGC13053	4.18745975923048
TAC1	2.54904185313991
GYPA	3.3737173359191
HPCAL4	3.17143017252055
TRAIP	4.48892498479818
MEX3D	4.74469589841409
KIAA0232	6.64043692332711
ERCC8	4.72836709899594
NFAT5	5.39052257685394
GPX4	10.2173550117894
CSPG4LYP1	3.34689038676099
KIAA0368	6.1836791433699
FBXO3	4.56071241262696
DVL1	6.0422593721815
CMKLR1	4.11377125255463
GPR157	3.59001269289033
TYMS	7.3494553710111
OR52A1	3.04942814962594
PEF1	6.78799429715677
ZNF750	2.87170872134052
ALG9	6.60545510205876
MCM5	5.90595498184443
SDK2	3.64121773859537
BAIAP3	3.83908054412084
RABGGTB	7.0232910802488
KCNK7	3.27863775059548
PTP4A3	5.81134362642846
ANKRD40	3.9125806535813
CALCOCO2	7.15480018895204
TMSL8	3.79221648175602
SNCA	4.0742380097525
ZNF551	4.31080330093917
HBQ1	3.55457749345956
ARHGAP26	4.68524091752289
GEMIN6	6.356734981564
HRAS	5.08892294301145
KLRC4	2.99736583212931
BSDC1	5.82110704140578
DSC1	3.74710875009323
RNF43	4.73978761297027
NDUFAF1	4.99040281811758
MAP2K4	5.24900781164706
FOLR2	4.53421773426553
LYZL6	3.58859421232472
EPB41L3	3.80630259418893
TEKT2	3.55765008360174
CDKN2B	3.51406255197793
WSB1	6.29173518170188
ZNF480	3.39740476348764
MAP3K6	4.09733084600337
PROS1	4.14008692160716
PSMB8	9.73537979962419
HN1	7.55990614116029
MAS1	3.21792309644593
APOL1	5.62797587348762
CSHL1	3.44533494187199
ZBTB7C	3.04926909688400
AHCTF1	6.93036684500344
SAE2	8.55735104274266
ITGA2	4.2047505267423
AP2S1	8.22565639668291
P15RS	6.84463125799518
MME	3.36295631982069
VAT1	6.78822625512379
MAST4	5.31694659167802
TUFM	8.8414294995325
KRT33B	3.26295950544508
THEG	3.98969661897006
KCTD2	5.16578475623157
WDR26	8.91922050760023
MFI2	3.34016685779917
KRT34	3.30566907433412
NR4A3	3.50741055748724
SGSM3	4.37643133014649
ARSA	4.42502479502782
TOMM22	5.2082123257838
SOCS3	3.62790932223025
UNKL	3.84352604270902
POP4	9.09652487855567
BHLHB3	9.1528194188773
MALL	3.48040933863406
SOX15	3.68180856591926
CCNA2	5.54648167190735
PARK2	3.1311377430548
GPR124	4.19248170667215
TMEM132A	5.22134078190019
CGRRF1	5.75852242874242
RUVBL2	7.77493300659114
MCAT	6.06610134726975
WNT10B	3.73093423064679
ISCA1	6.26667074928698
RPAP1	4.00679602880374
C12orf48	5.39891379135141
RAI16	4.88059244566822
RPL27	9.50690801080463
EPN1	3.75164334752157
MAGI1	2.96555382601431
GBX2	3.44151328318431
SLC35A1	6.32843566598082
GAL	4.56246708704642
SLC14A2	3.50287986643146
RDH11	8.54463657588547
ZNF518	4.17975802203405
PCYT1B	3.17610282507001
AUH	6.88879210565713
EIF3H	10.7365233245906
KIF1B	6.30143409455383
MBD2	4.76644378277095
AMOTL2	8.81064654828563
C6orf120	5.8560378250429
PIGT	8.11202868350125
PSRC1	5.47708862046556
PLA2G10	3.69532452222624
ALAS1	7.40440761375713
FOXO1	6.64801936682777
C17orf62	7.34416544497418
KIF5C	3.93847496443562
DUSP10	4.26596765304816
CRLF3	7.57560468080471
CLCNKB	3.44902480861542
PSMA5	8.49816651137635
FARS2	6.15894445911630
CCDC28A	6.36256551228264
AMPD3	4.56289733108039
PIAS1	6.09346576217334
ADCYAP1R1	3.44612616096335
TMEM134	6.74975242491254
CDH20	3.02824097197500
FBXO7	7.9186317101507
FLJ14213	3.51978704235016
ZNF3	6.2106151657563
LRRFIP1	7.46717204981424
TMEM49	8.0107246052329
CNOT2	7.60502402374105
CBX2	2.97660624941718
ZC3H14	6.72891530044067
ALDH5A1	5.87146245076558
HNT	3.84857556943672
SERPINA4	3.16972518198309
FLJ20920	5.58954051624657
CRTAP	4.87069582903389
DDX50	8.48989327320944
STYXL1	7.78275121366402
TK2	4.6728878809144
BLVRB	6.12967811017898
STMN1	6.64231880912946
GUCA2A	3.11519752005985
DPP6	2.98668472735197
GALNT10	3.73232623708654
STK39	4.8271553386924
MMP24	4.81586444020915
CKS2	9.21338697719369
RHO	3.86303009990916
BANF1	8.6185106336842
CR1	3.14976541252926
RPS6KA2	5.49921355170427
HMBS	7.63264271181585
C20orf112	4.00915886724733
SLC25A24	6.94580735283022
MRPL22	7.49751492285034
SLC25A15	5.65652742693088
GADD45B	5.22835588663101
TDP1	6.28161101290914
ZNF287	3.51778026364560
DAAM2	4.32868533504921
C11orf57	5.80071449842239
RFK	6.26527394458847
ZFYVE9	4.07749981871254
TCTN3	6.77168803322225
STCH	6.3257771557358
LOC283871	3.69337018403113
NDUFB3	7.34324292641431
DEFB4	5.7339158723462
FPR1	4.21094313726969
FMNL1	4.34320130633898
SEPT7	9.77225002893277
PTCD2	4.24486159095311
GNLY	5.40516263257411
GRAMD1C	3.90837365352184
ZNF165	5.06671956678538
TR2IT1	3.30439101381538
ARMCX3	6.29005246502818
NDE1	5.99593540309742
MAGEF1	7.50963584878876
ITGA10	3.65363593956848
ARHGDIB	8.95252842421845
FSHB	3.64117649688431
ANXA2	10.5252548270594
HLCS	4.21036768887037
MCF2L	3.6853912903121
AK1	6.08456771617665
FH	6.71048065603272
LGALS2	4.87541724371329
SYNPO2L	2.86403383527458
KIAA1045	3.38060823447747
C1orf183	4.77610457055443
MAGEA8	2.76340629796171
DGCR8	4.97622313720386
GSR	3.8476637568066
NEU2	3.55633332533062
HIST1H4B	3.37549143868549
CACNA1C	3.21638915387884
FAM20B	6.49077095792974
HES2	3.1287770830429
PDCD6	9.06300100139486
INTS7	5.5503427319293
AMPH	3.58955068818529
UCKL1	6.36189037762284
ASB4	3.07804767936937
C10orf97	4.95743765728977
ALDH1L1	3.84114152524096
CCL23	3.29050208449517
OBSL1	4.56092017639412
SLC12A7	7.58305705104653
THAP4	5.61600257429975
RBM4B	5.17667673343355
OGFRL1	4.30969102859553
KIAA0831	5.73472967019537
C12orf11	7.40551194837818
PPP1R15A	4.35628914974197
KIAA0240	5.93441742177951
CD1B	3.55092405879414
FCGR2A	5.14814511550323
MDC1	5.24817369917975
MAN1A1	3.81224547560751
KRT9	3.43958692088496
HTR1A	3.23284437866502
OCEL1	5.08046314964565
ATP11B	5.75371111996775
NLGN4X	3.97347193459933
FBXO34	7.88043896256788
ALOX12	4.04770189730691
RB1CC1	6.50259765919387
PCDH12	4.48859002429528
RPE	4.68665910316928
EIF4E	6.03375619454249
CSDC2	3.86658299311331
ABHD5	4.37160424537796
TMBIM1	6.11458210082904
PET112L	5.02715243935535
P2RXL1	3.51085010811822
F2RL2	3.12354220955141
TRMT1	5.71636137643358
IMPG2	3.44578086095819
LRRC32	8.27997536506273
BGLAP	4.79185811791608
HTR4	3.48430909672445
MRAS	6.6448543893978
TRAF6	4.53247816273076
AXL	4.26635177452351
ATP2C2	3.33652876069761
LMNB1	5.58094788989078
TELO2	4.85947270097595
PNPLA3	4.21457259053736
CSNK1E	6.40574875975809
SRP14	9.34664939388791
KCNQ4	3.25703644271704
PIK3C2B	6.58657410957065
C15orf15	6.86322042753003
TUBB2B	3.16777782528837
USP15	5.8769047116674
C12orf41	7.72341972300108
CEND1	3.77336571701589
RNF31	5.27233590579519
TCEAL2	3.17931748125324
PTGER2	4.19726139501535
UBN1	6.95722543747045
SLC5A7	3.33738235041099
SLC31A1	6.09052064682232
ADAM29	3.55425005730715
ST7L	4.10958678872903
GFOD1	6.15005636445529
CTNNA1	8.40519730822128
HRBL	3.81114525174968
CBX4	3.57222049785032
NTRK2	3.41326546309271
FOXN3	5.47918027921582
MFGE8	5.44588199759824
PFKFB2	3.96681336992334
TAS2R4	3.57521607259561
SH3TC2	3.24610254701557
IL10	3.23353629990392
PXMP4	6.21332897635877
RNF167	6.46275599380546
PRMT5	6.8215457016954
TSKU	4.89778278229135
ATPIF1	8.38556279786512
ETV3	3.02265497959811
PAK7	3.00439399391229
PDLIM1	8.45722893528599
CEP63	5.57507131322986
WDFY3	4.47222154874534
RNF126	5.21910587586434
DPM1	9.10625701132197
CLIC4	6.24384092671977
ACR	3.84423855134265
KLK7	7.26119723578786
ALOX5AP	6.47996610508658
LRP1	4.84698018824133
TNK1	4.83795576890861
TAS2R9	3.06126224248615
ZNF16	5.29222079423148
POLR1B	5.61494433919558
SLC8A2	3.80927071551781
OLFM4	2.81198218020223
TACC1	4.75433593118378
SAMHD1	7.99114656829378
ATP13A2	5.49666900215416
KRT4	3.50101737142165
PAX6	3.39233825709803
SCG2	3.46919538697373
SLC17A6	3.55028471554626
TUBB4	4.16229497203392
PADI4	3.12067658303184
FMO3	3.5464919165066
NLK	4.18469483375555
POU4F3	2.94354654656741
MDM2	3.56727862287272
CAPNS1	8.95309804398178
SDF4	6.52727952476857
ITGBL1	4.28528438388528
TAP2	5.4531654916157
OR2C1	3.44471451760395
KLHDC3	6.72357668814736
EFHD2	5.56615103494053
GALR3	3.45346896421512
NBEA	3.47565106245205
ABCA6	3.3064195689173
ABBA-1	3.77205103899936
GNAI1	3.87338478204798
CLDN3	8.34792300859288
AKT2	3.40596826892376
EGFR	3.96176752334524
VPS4B	7.23925209382993
RBM16	7.69039917405628
GALNT6	6.296947144832
ZDHHC3	5.86646848056312
SLC25A4	5.80152167985678
CYB5B	5.16974261186705
NDRG1	8.53081589302871
SESN1	4.15031518019662
GBE1	7.52416182645344
MRPL46	5.61340055346692
CLASP1	5.54871515678375
FARP2	4.50231236136237
ACOT11	3.596220245191
LDHAL6B	3.07946020631118
MAPKAPK3	5.95821682792148
NCAM2	3.06384433931278
AFAP1	4.14333727822831
PRKD2	6.47082678334983
OR2H2	3.29326830085863
ZFP36L1	7.55370299352256
DZIP1	4.15969259844953
GPR161	4.34728235370611
RNF146	4.34651900834735
NKX3-1	3.87995374395179
CCNB2	6.9497691933277
ZNF10	3.84515023302846
WDR74	5.88223685661261
FAM134A	7.49036125861634
PCNP	8.50981534725965
PURA	5.28917954729516
DNPEP	7.12094799800221
ERBB2	4.84345875972615
CREB1	5.19156455786963
NEO1	5.18814103065566
DDX3Y	3.33283503986367
RPS3A	12.5086505045785
MXRA7	9.2424968463854
LGALS3	9.45732413689253
GLT8D1	7.50324465127387
TMPRSS3	7.22971979990366
UPB1	3.33808279078040
LAT	4.44274029688672
CLDN14	3.75781613116235
DHX38	4.92002367892236
KCNA3	3.61970359814610
BTBD1	7.51062667709167
TARS2	5.66035993100502
SKIV2L2	7.58221860423353
ABCF1	8.28878428124275
CDT1	3.22421090036638
ZHX2	6.7092519175438
FCF1	4.84601005668178
LRRC49	4.03034872209272
GUCY1B2	3.66628946013767
CD28	3.41377769241773
SMARCA4	6.717065555177
SEPT2	8.65585997787333
SOHLH2	3.71775705085537
MCOLN3	3.70414723537374
LRP8	4.7151484289803
TAGLN3	3.57540721582054
MASP2	3.58815703602673
GPATCH3	4.36418275715334
TTRAP	8.39235751874817
AGL	6.52237906809826
NFE2L3	5.33781215382753
PSD4	3.9860727375759
PALMD	4.27867092607293
CCNB1IP1	8.16079346555249
TMEM43	6.82246930386334
OBFC1	5.79218023225481
STAT5B	4.2589107374758
C14orf79	5.40935208776882
ENPEP	3.70593153283325
SSB	8.04209217746754
SCT	3.10130921462159
TIMM23	7.28998677538328
SKI	3.81993250392393
SLC22A13	2.97944412335039
AKAP3	3.59634060237358
OAS2	5.51257567400133
KIAA0423	6.05027812800376
SEC61G	9.6775684670604
CAPN11	2.96304387388789
TMEM50B	7.0994861875608
DEGS1	7.3803277541838
ARHGEF4	3.33549489931913
DBNDD1	4.50607315200728
TBL1XR1	4.97427698618152
FAIM	5.4092418822029
SP140	4.51096742271171
G6PD	5.14055224177155
NUDC	7.04423200878507
GABRP	3.52116261356944
SCARA3	5.11067701010502
TACSTD2	5.86758199831864
EIF3J	6.04875575379706
PPP2R2A	6.65566479216957
CPA3	3.86471211195566
PVALB	3.29224677698849
BCAT2	5.68406520222314
MFN1	5.42654002866702
