Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A03_433752
SLCO2B1	3.88737681883548
ABCD4	5.42305305807526
DIMT1L	6.2694685836256
SLC25A46	7.43660569422456
LARP7	6.78423434884468
TEK	3.73717182102081
CD160	3.95610740235893
TERF2IP	7.11807752576201
PHF20	6.27621061149889
COL1A1	6.0281210576938
KIAA0090	4.98639925123511
GTPBP1	4.46596253617389
GRK5	3.62966322387784
AP1S2	4.42269641692397
RAB33B	4.92409837382408
CA11	4.29989398634487
ALDOC	4.53319770300518
NUDT1	5.20798825939853
ZNF212	5.22700052795921
ACBD3	7.27354464164236
ZNF83	7.91044876745902
PRDM2	5.35214609696882
GDPD5	6.20714393863886
PDCD4	6.39632870066854
CEP350	6.96366041766523
FOXP3	3.32839936929363
SMYD3	5.77911346081644
CST7	3.97916820327511
SELL	3.80610559067477
CIAO1	6.40836939418252
LGI2	3.79711063098194
WDR45	6.28265366557727
ANKRD6	5.76780367853722
LTBP4	4.31305240989741
PSCD3	3.37874822551998
PYY	3.2108110362801
KCNC1	3.10266039937065
SIRT6	4.31581901285693
CCL19	4.25159292675576
ARHGEF9	4.51992702136560
ABR	4.37487882790946
C10orf22	7.04947750725653
STK17A	5.01394092897381
FOXE1	3.59543813396615
GML	3.37754232099068
CNGA3	2.94696096216037
CD38	3.36467651310959
ZDHHC6	7.03236763465242
NEFH	3.29601493538047
PGBD5	3.526807727404
CTDSP2	7.11948007205865
RMND5B	5.37730692434917
ZNF257	4.85580910612304
DUSP4	4.3602223267691
FLJ22167	6.01595774416579
EXOSC7	6.70831067717569
ROR2	4.0331178011411
FOXM1	6.54728794667258
ZBTB48	5.41014568181826
BUD31	7.57118451250712
MAOA	4.02439267510583
CCDC41	6.64424303007832
TNNT3	3.78939364546597
FBXO11	6.28993458725928
GYPC	6.49985294120519
PLIN	3.57685635620822
RFXAP	3.36760044827078
C6orf15	3.98273364946738
RNF4	7.29796310886843
F8A1	7.86596655557997
PPP1R3D	4.95219193103787
GRB2	7.31144608317552
TPM3	3.32981344284293
SYT13	4.23916554483005
EPB42	3.78541225659277
RP5-1077B9.4	5.8441087430779
EIF1	9.16676302017552
CETN3	7.44845197255216
FPGT	4.90279977760222
PRY	3.51441946374666
NTHL1	4.70113436079213
POLR2B	7.88042504272077
RPS28	12.3092745554250
GDF10	3.31346807086149
COQ9	6.88425596265492
P2RX3	2.91054081164829
GCC2	6.94540105846058
RARRES3	7.02897272216604
PLXNA1	6.38556437765628
WBP4	5.14614834262682
KIAA0100	5.82361272382436
PMF1	6.07088301379312
HS2ST1	5.40670340083192
CRELD2	5.99588659386406
C8G	3.22331812801277
CD82	5.88459908353177
PMM1	4.45474809778727
CBLL1	4.75889252237089
LIM2	3.13697140511655
VAX2	4.5774101565419
SETDB1	5.25242232210334
LRAP	3.42218118420342
GCLM	6.21445164211277
CPEB3	3.61000955427403
PPM1A	6.23567901782074
INTS1	4.31923811895355
MMP16	3.21684426938155
CAMTA1	3.86015653572914
SAMSN1	4.44562857444008
DRD3	2.77287884198318
GMPPA	5.02609179812691
C11orf73	4.84915804820404
AIPL1	3.83149136487177
PTP4A2	9.08965882411857
IL24	3.50141506586820
BDKRB1	3.35440678281184
HPCA	3.5370189294651
MLF1	6.1087480866812
SEC14L1	6.63927986928843
CHFR	6.2198281920273
EMILIN1	3.13696280278610
THADA	6.66613198904492
TAF12	3.96651319686278
NDUFS4	7.08896336801713
ID1	3.38810638911509
PIK3CB	4.91776868275588
COL18A1	7.7180138584986
PDZD3	3.38512960652169
TBC1D17	5.96445791729398
COX8A	9.1211440935949
CDCA4	7.53213163783365
C2orf44	4.61152714197885
C9orf16	8.30889169929356
ERBB2IP	9.2244850128725
EMX2	9.58368972645685
FUS	6.65230549353586
NIPSNAP3B	3.69260007201449
TF	3.55718951853797
CXorf56	4.92501767918055
CLCN4	3.84395640704543
PWP2	5.0510387961127
MMP15	3.96845384579434
MTMR14	6.43187923222312
NPR1	6.19194476662609
DNAL4	5.38175033446318
ELAC2	4.58500446387768
ASS1	11.0781775254137
IPP	5.85808897246973
TMEM59	8.44763214164236
POLR2J	9.07198945126385
SEC23IP	6.18890647315947
RGS4	3.83281045340016
UQCRC1	8.13569582339255
SNX6	7.48479192409087
DDX18	6.8053071707451
POLG	4.53741654057371
ADAM23	4.17541797590103
ZNHIT2	5.59320975774628
TFR2	3.35593886221672
NCDN	4.78861728229576
RAG1	3.35031065744773
POMT1	4.46162982010329
CYP1A1	3.37389134063220
SNAPC1	6.81807901516367
GNA11	5.30434380092188
CCDC52	2.91614862370632
CAPN1	7.52660716977852
DDHD2	5.76486460703748
UPF3A	7.2186532469222
LAGE3	5.63740893857931
GNRHR	3.14385587808418
UNC13B	5.38261413270759
TTLL4	5.01015944803077
PPBP	2.760537227871
HTR3A	3.67985385579822
SDC2	5.44711829644613
ANKRD49	7.6342337583137
BTF3	10.6714458279909
COX7A2	10.9728904139254
SARS	7.54620303801518
C13orf18	4.03927585296554
CACNB1	4.16185813564708
QKI	5.94914614863984
SETMAR	5.55556064343402
LAMB4	3.53437330107928
MAN2B1	6.636849939975
EML3	5.45584166146611
ACADL	3.26084059048519
OFD1	8.71902297500955
CGA	3.74214832683324
EIF3EIP	10.5649925719992
PEX16	5.60594616861493
GNG12	6.90129790047459
HABP4	4.50222906803657
CNTN2	3.48592595731565
ASNSD1	7.1110312104731
FUT4	3.63597678326230
DBH	3.4596966351944
CD53	4.92064443469018
HIST1H2BJ	3.24143886495743
TFAP2B	3.18251074514661
ACF	4.11131304341852
TMEM11	5.74875721344649
CDH8	3.43810171098048
C3orf32	3.6554166236686
AGPS	5.26452707339443
C4orf18	3.17751945199402
PCCB	6.89387021222946
IPO13	5.68919437796728
PECI	6.1035240969756
UNG	7.44544886577444
C6orf105	3.81913097923709
GSTP1	8.90736821555018
SUV420H1	8.27521871560911
ARHGAP15	3.62110357444533
LTBR	8.37558370555897
TDRKH	3.23917326742653
PSG4	3.75706929234652
SLC9A3R1	6.34223394535078
NBPF3	8.94817506612238
SLC9A3	3.70489696608570
OSBP	6.19425788932586
PRR5	4.57155557634618
CHMP7	5.53525805030771
ADRA1A	3.21827631721643
ASAH1	6.33858161485431
FKBP4	8.04635334893247
ZNF350	5.19444306759589
DOM3Z	5.44765294889543
GIPR	3.87290770269448
AHI1	5.39050657066758
BST1	3.54383754741816
NCR2	3.67401377574075
NADSYN1	6.37148221114849
UBE2W	6.81751693172317
RGS14	3.90034934532294
KRT15	3.80549985521379
SCN11A	3.9168358179507
GFI1	3.77149974591933
FHL1	4.0533921505808
SMC6	5.86739629887187
GATA1	3.6310664551257
OSGEP	5.24891258334408
ARMC6	4.95889940738859
HK3	3.36795018163606
PSMD5	6.84395449076647
RSU1	6.79642188973266
RPL4	12.7021751166573
MAD2L1	6.93553602065674
RBPMS	4.28104184683153
EIF4A3	8.74983874584508
E4F1	4.9919446735661
DLEC1	3.92415837396463
PRPF3	6.43584051197648
EMR1	2.99327072970276
CHMP2B	6.78149239047534
CAMSAP1	5.47838439633174
RPS21	9.84365293255898
XCR1	3.22420471677684
ARID5A	4.47483095482084
RBM6	6.93186771719146
UBE2N	7.45739115004538
KLF4	4.45135123845641
MGC4172	4.3156475337417
LMO4	7.62654066833941
KLKB1	3.06687013965241
HDAC3	6.06887223317953
HP	8.43645421527546
SCHIP1	5.90255930998374
BTK	4.00332557627534
KRCC1	7.72602415473153
PRND	3.07783765268554
C6orf27	3.60270373493906
PIGL	4.10779111586320
CLCA1	3.66089042483698
C1orf112	4.36553564098023
OLFML2A	4.55968621314652
HUS1	4.54899777284672
SFRS6	7.25308385010446
CXCR7	9.27888031094954
UIMC1	6.08224667850279
FXYD2	3.51123460367962
GOT2	7.296900807651
ZNF667	5.19800267465848
TFEC	3.18548887489859
ATP7B	4.86423300584401
RAB38	4.61876030397904
POLD2	7.39678675898961
PPM1H	6.23643075074395
DCX	3.33097895290218
NFYC	5.09539653985765
ZNF228	4.0352713106012
KIN	6.611368644216
PLSCR4	5.07220000381587
HIST1H4I	4.40902792209736
PPARGC1A	3.06695108454603
HIG2	6.44941442389313
KCNK10	4.24477697441644
EXOC1	7.79835936699758
OR6A2	3.9506429261604
ETFA	7.82230523110269
PDAP1	5.19962157747249
C19orf6	3.47434540067384
POLRMT	4.14674190125729
ZNF146	8.27173514669566
MIA2	3.32006245960338
LY6G6E	3.18882831764124
EIF4E2	7.89033702040519
NENF	4.94811186697049
HOXB5	4.21897481574954
ZNF324	4.60230276081326
CUGBP1	4.62973836410563
ENTPD7	4.53319211734083
TTC13	6.26192374441848
GJB5	3.2625680281653
PRSS22	5.2349600660486
CYP3A5	3.51287184638665
MBOAT5	5.3436815588188
CUL4B	5.46853045413333
CENPJ	3.97668796336168
KIAA0664	6.36413291795613
PITX1	4.11104681622293
PDGFRB	4.64525382782374
RDX	6.00251048097641
CELSR3	4.23160939147139
JUND	5.84299181372347
ITSN1	4.26315183654119
CHRNB1	3.30912658899484
EHBP1L1	3.52068293718225
C19orf2	6.68179462840711
FETUB	3.06167805497495
CAMK2B	3.2150196855925
DCTN1	6.68289002783171
TNKS2	7.50387352469219
MRTO4	7.16627588688046
C1QBP	5.63630831755551
TTC3	7.51131617211028
NDUFB8	8.67394856014511
CADPS2	4.21635333056395
EDG2	4.40264453850966
MYF5	3.05014707525257
SEMA3G	3.29605079534303
IL23A	4.37818569254575
GJA9	3.76280486435883
R3HDM2	7.5180412619523
C5	4.18561802220582
SLC2A10	6.36844158434232
TRIM45	4.84633561079167
TSP50	3.69701516008362
PAQR3	4.58715704921269
ANKRD26	3.57789761078813
TCP1	8.573605239367
TMED7	7.45464707882429
CMA1	3.0249735832011
PTCRA	4.43789198873865
HCRTR1	3.30252820574174
FST	4.06236718604351
PAWR	4.30902664060478
LDLR	4.98357599566318
ASTN2	4.06513160189232
SCRN1	7.35810707459992
GPATCH8	6.66452193686254
KIF4A	5.49636728987481
TANC2	4.57821776592994
ZMYM5	4.71624842888185
PGM1	7.85525991864926
ZNF586	3.73258874488633
POLR3G	3.97275739689928
CPD	5.71360708165089
SNCAIP	5.19872918794043
DCT	3.46734285327543
HLA-DOA	3.6793713151191
TANK	6.6847484064359
RCAN1	3.79023652169845
UPK1B	4.62177455328948
DNAJB4	4.51628446834315
UGT1A8	3.49639118534994
LIMD2	3.70859127208608
HIST1H4L	3.51986393053428
PECR	4.43904546454989
HSPA2	5.72851885602812
SERP1	8.6633564645377
TACR2	3.46297099165723
NUP85	6.70756335072714
CD177	4.82969477005801
GPR135	3.20718684425367
PIGG	6.82695553931301
LGR5	3.70035197786229
JAK2	3.62156039268386
DPYSL4	3.24874309614994
TM9SF4	4.93380103475180
PTHR1	3.69506566184184
SIRPG	3.07026903329654
ZNF264	5.44094163705266
BICD1	7.14372247047354
RAB5A	7.11036653548218
FLJ13224	3.12382618653889
METTL5	8.94424941828492
HERC6	4.38836315592511
CASP1	3.88648251178818
USP9Y	2.93894053886224
LRP1B	2.78100855101036
XAF1	6.05266306760393
PLA2G4C	3.76881269141171
APOA2	3.11408401463764
SPAG6	4.36538559086195
KALRN	3.91871231673684
SECTM1	5.36847142553638
THOC7	9.63055820532245
IFNAR1	3.78951125790245
TCTA	5.98270101409952
NY-REN-7	3.87297353231420
TALDO1	9.16265762096498
B2M	10.5860828192274
LPPR4	3.6320188301982
SQLE	5.7566634098598
SEPHS1	7.45653891168455
EIF5A	6.33196878053552
FAM49A	3.71984145559731
YTHDC2	4.80203479188019
EHD2	4.65792473022941
NCF1	3.42153556826177
SPG7	6.19423383845592
ZNF614	3.66627504677429
HOXA5	3.55686466221673
NUP133	7.71386158820491
FGF12	3.67298259301373
SLMO2	8.39867963857174
INPP5B	4.62508697305095
PPID	5.75543519478124
SNTA1	4.5273552987323
IL20RA	4.30193152068526
UBE2J1	6.50423793715337
CACNG2	3.02513922425499
GCM1	3.37719027094865
ELF1	7.30722568953556
TLR5	4.56522784929623
TCFL5	6.4706263572167
C1orf107	6.05665127471072
C19orf22	6.82176016552137
SAFB2	6.19040057161966
MAP3K7IP1	3.96916480743288
NCK2	8.18151110699105
OXA1L	7.7482010407399
KIAA0652	5.60859966800383
KLRG1	3.7225538684501
FRAG1	6.63167853847855
ZSCAN12	2.94823514286218
PSMD12	7.74376086980237
E2F4	5.38168407010009
CLEC4M	3.36650738494182
KIAA0999	5.50826918890131
CLDN10	8.04597974073535
MGC13053	4.24542504244729
TAC1	2.64185507085768
GYPA	3.33925088628519
HPCAL4	3.35874978170018
TRAIP	4.66549390891053
MEX3D	3.59422572363887
KIAA0232	6.38816526292301
ERCC8	4.85451688070953
NFAT5	7.02115705526463
GPX4	9.23287745329218
CSPG4LYP1	3.44173881398939
KIAA0368	6.7802101363597
FBXO3	6.60146057892564
DVL1	6.80383235143820
CMKLR1	3.59448088474953
GPR157	3.46045252158863
TYMS	6.35746072508459
OR52A1	3.24031837683508
PEF1	6.09544016432561
ZNF750	3.92823931881798
ALG9	5.81164211715372
MCM5	5.5991027573573
SDK2	3.80923930865307
BAIAP3	3.68463103048514
RABGGTB	7.90657530549435
KCNK7	3.23526545613197
PTP4A3	5.78198726991307
ANKRD40	4.21104610524266
CALCOCO2	6.16239747569789
TMSL8	4.16329418741587
SNCA	4.34710145911815
ZNF551	5.09681148919949
HBQ1	3.273208540509
ARHGAP26	6.00048061144615
GEMIN6	6.16735581677628
HRAS	6.1267101436446
KLRC4	2.68411583293271
BSDC1	5.27878022962036
DSC1	3.48839119280738
RNF43	5.83828583875711
NDUFAF1	5.47098015568848
MAP2K4	4.67253475925462
FOLR2	4.41173078580431
LYZL6	3.51404231951665
EPB41L3	3.05936311155344
TEKT2	5.23954463180997
CDKN2B	3.37028431877122
WSB1	6.48484378646248
ZNF480	3.5084157305016
MAP3K6	4.16745152982037
PROS1	4.37261548262071
PSMB8	5.6226318832449
HN1	8.0460038957733
MAS1	3.38075776645038
APOL1	4.58665610863883
CSHL1	3.56287684063448
ZBTB7C	2.80323117978178
AHCTF1	6.62500735255
SAE2	9.73717770197477
ITGA2	5.84210678043399
AP2S1	7.88785713119713
P15RS	7.11176386164489
MME	3.55784999389495
VAT1	6.86896277691178
MAST4	7.62386530742333
TUFM	9.2015758046406
KRT33B	3.58778232244746
THEG	4.1236467145317
KCTD2	5.44896105940435
WDR26	8.14152031949129
MFI2	3.51549135393356
KRT34	3.12179797462809
NR4A3	3.47463417841665
SGSM3	4.28901993365606
ARSA	3.63199829954195
TOMM22	4.43819107487577
SOCS3	3.72467205222161
UNKL	3.98234746047832
POP4	7.48987306633912
BHLHB3	9.63022479128306
MALL	4.84210179171165
SOX15	3.59970846267739
CCNA2	4.15408953936651
PARK2	3.34290830499114
GPR124	4.0198044879502
TMEM132A	6.15003699015168
CGRRF1	5.74686414148836
RUVBL2	8.58485919277681
MCAT	5.81374645794713
WNT10B	4.09874261559606
ISCA1	6.31444937492486
RPAP1	4.3214393061946
C12orf48	5.72920467758522
RAI16	5.18358116939367
RPL27	9.42515519202115
EPN1	3.57438448955523
MAGI1	3.41307250678591
GBX2	3.03790901529797
SLC35A1	7.1321989380787
GAL	5.47728283868218
SLC14A2	3.5079496959598
RDH11	6.4583311354474
ZNF518	4.94969279666116
PCYT1B	3.52323290824688
AUH	7.05328027569336
EIF3H	10.3440397125130
KIF1B	7.2203052541212
MBD2	4.68428815670415
AMOTL2	8.22672895062972
C6orf120	6.05332088313696
PIGT	6.84731651653813
PSRC1	4.98956358348141
PLA2G10	4.01372118813142
ALAS1	6.42775298862655
FOXO1	7.1081741080144
C17orf62	7.00804608728759
KIF5C	5.54799931678877
DUSP10	4.17721573454960
CRLF3	6.67870919653198
CLCNKB	3.57081647939968
PSMA5	8.12336617574062
FARS2	5.46669224889132
CCDC28A	5.83763919263426
AMPD3	5.16880844029168
PIAS1	7.4007779609142
ADCYAP1R1	3.39981521820865
TMEM134	6.96253765238705
CDH20	2.92240701132992
FBXO7	7.41813570530333
FLJ14213	3.31142792784943
ZNF3	6.80243915459291
LRRFIP1	8.64720412018796
TMEM49	9.3001729474338
CNOT2	8.04015859405652
CBX2	2.94215463360291
ZC3H14	7.74083307661959
ALDH5A1	5.38277757069821
HNT	3.33484774590755
SERPINA4	3.2664259842709
FLJ20920	6.78268283518475
CRTAP	4.84595159648884
DDX50	7.38638945046346
STYXL1	7.34422857804738
TK2	5.26996403007588
BLVRB	5.47043881256628
STMN1	6.53892658255266
GUCA2A	3.40255008297893
DPP6	3.4645378982639
GALNT10	4.33387790389918
STK39	5.5039867995225
MMP24	4.95810449393764
CKS2	10.0886465673301
RHO	3.78337216981194
BANF1	9.41052691776662
CR1	3.07339517009381
RPS6KA2	6.33529507209404
HMBS	6.68843067743123
C20orf112	3.94530451323814
SLC25A24	7.1937065727174
MRPL22	7.65023640341595
SLC25A15	5.14165283959187
GADD45B	4.57490760451661
TDP1	6.09934074671196
ZNF287	3.84922086547049
DAAM2	6.44440426858125
C11orf57	6.37811595598697
RFK	7.46822242585943
ZFYVE9	4.26408675640011
TCTN3	6.84866629880515
STCH	5.67047883145823
LOC283871	3.63063552059787
NDUFB3	7.05745387503517
DEFB4	4.53945667649920
FPR1	3.67910807236413
FMNL1	3.64151565839564
SEPT7	9.61870844690326
PTCD2	5.4095446359268
GNLY	3.66786647401309
GRAMD1C	6.40559400584502
ZNF165	5.22025594582032
TR2IT1	4.26719688207615
ARMCX3	6.29239732732055
NDE1	6.11851910664554
MAGEF1	7.2493135706779
ITGA10	3.8512224252681
ARHGDIB	7.57942839051691
FSHB	3.74396616188545
ANXA2	11.7335645527528
HLCS	3.6995590040365
MCF2L	5.88228276193850
AK1	6.8457530437788
FH	5.84788583970569
LGALS2	3.3615518886259
SYNPO2L	2.74654671357696
KIAA1045	3.51465518902463
C1orf183	4.58310745027771
MAGEA8	3.26252845882369
DGCR8	5.01981042526456
GSR	4.32561701165066
NEU2	3.55394140763395
HIST1H4B	3.45060239677992
CACNA1C	3.25735244755447
FAM20B	6.6124068931819
HES2	3.30854207039593
PDCD6	8.3150921939671
INTS7	5.57108067624664
AMPH	4.00411911792049
UCKL1	6.76959282181607
ASB4	3.11534486408450
C10orf97	5.61931997296036
ALDH1L1	3.87441136185895
CCL23	3.18615142628786
OBSL1	5.37366570119227
SLC12A7	7.5631991821648
THAP4	5.9463293847313
RBM4B	5.6922451438189
OGFRL1	4.78506537283245
KIAA0831	6.77296721224445
C12orf11	7.62850917427018
PPP1R15A	5.61655770534956
KIAA0240	5.97515394076515
CD1B	3.395681736267
FCGR2A	3.61473736107692
MDC1	4.80928053002283
MAN1A1	3.23295838048770
KRT9	3.6783826442956
HTR1A	3.32874148067149
OCEL1	5.5488166180882
ATP11B	6.04654519570315
NLGN4X	4.46301628311414
FBXO34	7.66662959538935
ALOX12	3.37040299532965
RB1CC1	8.7449357438437
PCDH12	4.48721995822234
RPE	4.98879258492324
EIF4E	5.77137007632938
CSDC2	4.06171002291207
ABHD5	4.09255714840404
TMBIM1	6.44024200285731
PET112L	4.46403452879072
P2RXL1	3.37341055338486
F2RL2	3.12472305409230
TRMT1	7.00152983418762
IMPG2	3.56431907626764
LRRC32	6.91262989741338
BGLAP	4.7947231340864
HTR4	3.48543626161624
MRAS	4.60235702343676
TRAF6	4.98788703014799
AXL	4.63216930544126
ATP2C2	3.45343882078594
LMNB1	6.07998194100847
TELO2	4.67982508397653
PNPLA3	3.59812578288179
CSNK1E	7.02826610042757
SRP14	10.4364565028275
KCNQ4	3.44059724805638
PIK3C2B	6.8304233288603
C15orf15	8.57031782364554
TUBB2B	3.34997902087611
USP15	5.75269240455063
C12orf41	7.8509832160998
CEND1	4.08282521765496
RNF31	4.7962743373463
TCEAL2	3.55977897202036
PTGER2	4.69499406074107
UBN1	5.924223718711
SLC5A7	3.49456630999249
SLC31A1	5.85672879770757
ADAM29	3.82739320056126
ST7L	4.14305773926805
GFOD1	5.64621677628076
CTNNA1	9.07476049299634
HRBL	3.80139981236544
CBX4	3.65627296838821
NTRK2	3.68394434499585
FOXN3	4.59871917898096
MFGE8	6.72702332185252
PFKFB2	3.76349403462836
TAS2R4	3.93322896698974
SH3TC2	3.20426291841561
IL10	3.60815283012684
PXMP4	5.79983208333809
RNF167	5.98923180743491
PRMT5	6.66589320276675
TSKU	5.52784588358964
ATPIF1	8.50598099253739
ETV3	3.41743367734504
PAK7	3.18131318928354
PDLIM1	9.15227168814298
CEP63	5.27895472953353
WDFY3	4.66985380606277
RNF126	4.62692037389598
DPM1	7.90084258340934
CLIC4	5.58255790027718
ACR	3.76693738202892
KLK7	7.08452781659593
ALOX5AP	4.01477155353608
LRP1	4.52675197995714
TNK1	5.09431162101405
TAS2R9	3.11888912560402
ZNF16	5.86556706078316
POLR1B	7.5139790912463
SLC8A2	3.73826743123857
OLFM4	3.10055407045433
TACC1	4.31379713735737
SAMHD1	5.27452261754988
ATP13A2	4.93768011710385
KRT4	4.37622834847067
PAX6	3.57673113374419
SCG2	3.60111243471346
SLC17A6	3.41064375301527
TUBB4	4.02974739955165
PADI4	3.05247236438687
FMO3	2.91218307826653
NLK	4.36594472861244
POU4F3	3.19081694846253
MDM2	3.41969290259705
CAPNS1	9.5466409848578
SDF4	6.79972953609753
ITGBL1	3.17677304730842
TAP2	3.71938098683565
OR2C1	3.6371034237485
KLHDC3	6.25989250436747
EFHD2	6.80659052696583
GALR3	3.63284414254804
NBEA	3.54210080329118
ABCA6	3.14639434171169
ABBA-1	3.84724969688998
GNAI1	4.45320192174791
CLDN3	7.95110041006069
AKT2	3.2244462987436
EGFR	4.45634401140568
VPS4B	7.12308826699376
RBM16	8.8157788543612
GALNT6	6.80708296728688
ZDHHC3	5.64942602726535
SLC25A4	5.32350053493937
CYB5B	5.08296340253466
NDRG1	7.43092886397443
SESN1	5.77642349394554
GBE1	7.96683844751922
MRPL46	5.39329251326033
CLASP1	6.40322336638897
FARP2	5.0413551874392
ACOT11	4.30928010734091
LDHAL6B	2.73467696091598
MAPKAPK3	6.13644422213182
NCAM2	2.90565922482177
AFAP1	4.93804945467805
PRKD2	6.816742964754
OR2H2	3.42714618844163
ZFP36L1	8.98330547535922
DZIP1	5.87389717788223
GPR161	4.34461896628794
RNF146	5.09860994943416
NKX3-1	4.0061099698595
CCNB2	7.63935263330848
ZNF10	4.24955648208482
WDR74	6.07981792248633
FAM134A	7.49143930024026
PCNP	8.90428989316158
PURA	5.65701428659518
DNPEP	7.10160385257223
ERBB2	5.25615886416652
CREB1	6.16782452038643
NEO1	6.16248353012184
DDX3Y	3.36273297597666
RPS3A	12.3206715241211
MXRA7	9.26247928236855
LGALS3	11.0642154887514
GLT8D1	7.24454211212476
TMPRSS3	7.33627295307734
UPB1	3.29224523208089
LAT	3.77435254872187
CLDN14	3.45463013706336
DHX38	4.72289141555847
KCNA3	3.30124498577372
BTBD1	8.23108857914146
TARS2	5.54823020722985
SKIV2L2	8.25775239085802
ABCF1	7.25753545695477
CDT1	3.15722463997297
ZHX2	7.61472186179161
FCF1	5.80193289432427
LRRC49	6.13933369620537
GUCY1B2	4.56145297351003
CD28	3.18841679974461
SMARCA4	7.79299468285102
SEPT2	8.7940056774518
SOHLH2	3.43343924824170
MCOLN3	3.67664311840064
LRP8	4.84523744464126
TAGLN3	3.71528126099825
MASP2	3.71395176104878
GPATCH3	3.72391566209618
TTRAP	7.817279095036
AGL	7.722019196472
NFE2L3	6.81311964779635
PSD4	3.90475229929452
PALMD	4.87961437704135
CCNB1IP1	8.80870793827926
TMEM43	7.06358747300556
OBFC1	6.01448621862015
STAT5B	4.13334669278492
C14orf79	5.94077060475226
ENPEP	4.05624294267461
SSB	8.74318160173612
SCT	2.92565448874836
TIMM23	6.45633611456928
SKI	3.87742737397117
SLC22A13	3.34904765628435
AKAP3	4.5565849863827
OAS2	4.05727851481709
KIAA0423	7.13717377969297
SEC61G	9.08185787771246
CAPN11	3.06691956090833
TMEM50B	5.65037589608519
DEGS1	7.52097768976527
ARHGEF4	3.87470599675245
DBNDD1	4.33997107359057
TBL1XR1	4.84133159472274
FAIM	6.53543166005508
SP140	3.16236151572156
G6PD	5.78028423983069
NUDC	6.74989499485822
GABRP	3.3464824874631
SCARA3	5.35195152755112
TACSTD2	6.0882399125867
EIF3J	7.78172039422774
PPP2R2A	7.187841806099
CPA3	3.71886896185361
PVALB	2.89207879671372
BCAT2	5.73570144954957
MFN1	5.91857666581959
F10	3.34996107416807
