Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C05_543710
C11orf73	5.79301691667302
AIPL1	3.58754485812369
PTP4A2	9.4599292193356
IL24	3.22801349531029
BDKRB1	3.52827393528667
HPCA	3.5476272031346
MLF1	5.57261396111446
SEC14L1	6.5264321365918
CHFR	6.18375803257067
EMILIN1	4.74583380931268
THADA	6.48099020606329
TAF12	5.94459241549185
NDUFS4	8.43345962444849
ID1	6.09047978084582
PIK3CB	4.08448824031195
COL18A1	8.06196689417584
PDZD3	3.13489863823274
TBC1D17	4.72122052021799
COX8A	9.17892375084579
CDCA4	5.54658529208655
C2orf44	4.2812554165655
C9orf16	8.21470242094398
ERBB2IP	8.42092987220268
EMX2	8.66708197344852
FUS	6.53570194178257
NIPSNAP3B	3.86007742231924
TF	3.45169671696493
CXorf56	4.95972023428332
CLCN4	3.59791251413880
PWP2	5.38978230174559
MMP15	4.09444983770644
MTMR14	5.82504650172462
NPR1	6.23369295664899
DNAL4	6.04505354815327
ELAC2	4.35834334399042
ASS1	9.89132796918548
IPP	6.08018563646619
TMEM59	9.50012425547912
POLR2J	8.09113543505659
SEC23IP	5.92946448804855
RGS4	4.76888546491274
UQCRC1	8.33834399097202
SNX6	7.74203645481715
DDX18	6.68809703172034
POLG	4.90414332183976
ADAM23	4.50082449935318
ZNHIT2	3.79695216150932
TFR2	3.47337826135568
NCDN	4.11042994209143
RAG1	3.37350016558624
POMT1	4.89864040973066
CYP1A1	3.13621123035084
SNAPC1	5.94859064968811
GNA11	5.87317813901544
CCDC52	3.08052186628371
CAPN1	7.19365559498408
DDHD2	7.24040063474406
UPF3A	7.02944765531431
LAGE3	5.08353986902693
GNRHR	3.13888516469229
UNC13B	5.2370065514974
TTLL4	5.05477404280542
PPBP	3.34734088947389
HTR3A	3.407726122705
SDC2	7.7650695493487
ANKRD49	7.033832634934
BTF3	11.0701646846813
COX7A2	10.0421663401514
SARS	8.87252252513268
C13orf18	4.71273363704237
CACNB1	4.08887232930742
QKI	6.53857840641681
SETMAR	6.01037460949929
LAMB4	3.33226059673901
MAN2B1	7.09829027987906
EML3	5.23244478896396
ACADL	3.16850609676031
OFD1	8.0091860391831
CGA	3.44184859079263
EIF3EIP	11.4895295062338
PEX16	5.12849722554685
GNG12	8.46365457921177
HABP4	5.03682876157088
CNTN2	3.31914355562775
ASNSD1	7.30895320188862
FUT4	4.37129847566016
DBH	3.54965096365579
CD53	8.5135947241782
HIST1H2BJ	3.18381920280117
TFAP2B	3.08736086205081
ACF	3.60665280763649
TMEM11	5.93358810040895
CDH8	3.67304213547835
C3orf32	3.31970519291243
AGPS	4.82510367954322
C4orf18	3.6505785911641
PCCB	5.3247992724312
IPO13	4.41689363138013
PECI	6.84776935556341
UNG	6.84751017088248
C6orf105	3.88706309328027
GSTP1	8.30304198282981
SUV420H1	8.16064222882775
ARHGAP15	3.83501085319725
LTBR	6.06416942929438
TDRKH	2.93092435234485
PSG4	3.48615017681278
SLC9A3R1	5.26829398264921
NBPF3	9.39285495677228
SLC9A3	3.21744376665114
OSBP	6.66360012250843
PRR5	4.88959122678201
CHMP7	5.39848524332735
ADRA1A	3.0298537019684
ASAH1	7.79602286934591
FKBP4	6.04623976095634
ZNF350	4.74538320503059
DOM3Z	5.0942550740049
GIPR	3.56344359685075
AHI1	6.17062224168894
BST1	4.0099693620382
NCR2	3.44755824194225
NADSYN1	5.17104726757099
UBE2W	5.79648239175121
RGS14	3.7493032477031
KRT15	3.59340309139880
SCN11A	3.96133328383965
GFI1	3.60542164242067
FHL1	3.82182263038638
SMC6	6.44101460959539
GATA1	3.57029431100288
OSGEP	5.71256530758058
ARMC6	4.63946756869169
HK3	4.17362986784709
PSMD5	6.84104840125434
RSU1	7.07520557326991
RPL4	12.4604628957058
MAD2L1	6.20929762460857
RBPMS	5.31438409528213
EIF4A3	8.19905927310485
E4F1	4.82504310399005
DLEC1	3.62385191479768
PRPF3	5.65600602238596
EMR1	3.28568427811386
CHMP2B	7.01217865364414
CAMSAP1	4.87041862411287
RPS21	9.59129177553914
XCR1	3.38402088706247
ARID5A	4.30279397054744
RBM6	6.5388501117586
UBE2N	7.4334280412053
KLF4	5.14187762820655
MGC4172	4.63427597458525
LMO4	6.68184437398698
KLKB1	3.91011750617606
HDAC3	7.00440976811319
HP	6.3418475249013
SCHIP1	5.92919383343915
BTK	4.42551225037527
KRCC1	8.47140829588161
PRND	2.9602748240753
C6orf27	3.15966211373341
PIGL	3.48667767965896
CLCA1	3.72433856490960
C1orf112	4.3256473402155
OLFML2A	4.65200027171935
HUS1	4.41208290964023
SFRS6	7.34416395467513
CXCR7	6.37507841907986
UIMC1	6.79415673494725
FXYD2	3.50000155623977
GOT2	7.76736069358639
ZNF667	5.09186583172289
TFEC	4.24644096256067
ATP7B	4.97606542239885
RAB38	4.97871028456697
POLD2	7.01776909438069
PPM1H	5.63592875094833
DCX	3.24602409403219
NFYC	5.35439898043837
ZNF228	4.86926370467249
KIN	5.64565634370904
PLSCR4	6.40492780326296
HIST1H4I	4.38090490557701
PPARGC1A	3.08778103476204
HIG2	7.8153058912367
KCNK10	3.69313288569016
EXOC1	8.21316148771378
OR6A2	3.93307512823777
ETFA	8.24141355115673
PDAP1	4.74682642687805
C19orf6	3.50933599062936
POLRMT	4.3585764895901
ZNF146	8.22513343049403
MIA2	3.30954449259851
LY6G6E	3.19942627868699
EIF4E2	7.42122799994282
NENF	4.77217641794046
HOXB5	6.26754938802736
ZNF324	4.54470849622061
CUGBP1	4.04497086514091
ENTPD7	4.46773899467505
TTC13	6.43761392011781
GJB5	3.68664681522194
PRSS22	4.24049497078445
CYP3A5	6.46462040518256
MBOAT5	4.23188781342347
CUL4B	5.54186302313931
CENPJ	3.58446469705556
KIAA0664	5.3594784001346
PITX1	3.13258319326739
PDGFRB	5.55532951886848
RDX	6.02611358609124
CELSR3	4.01036726721611
JUND	6.5834139407191
ITSN1	5.32489305387254
CHRNB1	3.63016689982214
EHBP1L1	4.81064703854471
C19orf2	7.22431896167618
FETUB	3.04984904787567
CAMK2B	3.24888942657563
DCTN1	5.75969509904687
TNKS2	7.04398830831142
MRTO4	7.19996478397743
C1QBP	5.53393707780723
TTC3	8.88039598811051
NDUFB8	8.14434737166576
CADPS2	6.21122156475525
EDG2	4.99579578359947
MYF5	2.96040166106398
SEMA3G	3.32217806721135
IL23A	4.09042453725096
GJA9	3.34392250590045
R3HDM2	7.8789039809935
C5	4.34217574467762
SLC2A10	7.07695598921215
TRIM45	4.8701365672926
TSP50	3.54744128682337
PAQR3	4.84112299692676
ANKRD26	3.50793409437908
TCP1	8.48680127182022
TMED7	7.08393860165219
CMA1	2.89936411484146
PTCRA	4.01716352424709
HCRTR1	3.06254159948555
FST	4.09263892288791
PAWR	4.1471720009601
LDLR	5.22435723758307
ASTN2	4.1812406884935
SCRN1	7.87671393302198
GPATCH8	7.1961227148882
KIF4A	4.45743336047091
TANC2	4.487293571641
ZMYM5	3.70872639285158
PGM1	9.5722744001021
ZNF586	5.36803760173191
POLR3G	3.44877937129745
CPD	6.96435391293599
SNCAIP	7.6411509131983
DCT	3.49791955133042
HLA-DOA	3.37083597554077
TANK	6.61936497892026
RCAN1	4.38952736286695
UPK1B	6.73731811552781
DNAJB4	5.24911475508957
UGT1A8	3.12768975504686
LIMD2	3.29817460808465
HIST1H4L	3.30418376696567
PECR	5.12434269507462
HSPA2	5.08605165075225
SERP1	9.03823162736807
TACR2	3.24144788471013
NUP85	5.87962811776462
CD177	3.33060495973568
GPR135	3.15047602550744
PIGG	8.16806348377003
LGR5	5.06101711572364
JAK2	3.81561382347847
DPYSL4	3.41415229103150
TM9SF4	5.54440062843203
PTHR1	3.24161997660833
SIRPG	3.05194456546641
ZNF264	6.38569760048661
BICD1	7.027498388873
RAB5A	7.83136456064867
FLJ13224	3.13757093937392
METTL5	8.63750335533823
HERC6	5.68346863224896
CASP1	6.26026288203534
USP9Y	2.73461887512675
LRP1B	2.89088962044535
XAF1	6.09386869068644
PLA2G4C	5.62148929685316
APOA2	3.11832249546693
SPAG6	2.90020808639841
KALRN	3.19759781491594
SECTM1	4.64347056689747
THOC7	8.84764540763711
IFNAR1	4.20383397939149
TCTA	5.22389461994158
NY-REN-7	3.67767641980049
TALDO1	9.1640821330161
B2M	11.8543189326267
LPPR4	5.91535733449751
SQLE	5.27408221219836
SEPHS1	6.66551299253253
EIF5A	5.62240511411422
FAM49A	4.48443240023664
YTHDC2	4.98490428824912
EHD2	5.09977397596065
NCF1	3.75337713730184
SPG7	7.12921524436112
ZNF614	3.47882712874947
HOXA5	4.91630190859473
NUP133	7.49742002213956
FGF12	3.71296343171802
SLMO2	6.98607838122072
INPP5B	4.60417731992404
PPID	6.73857916142766
SNTA1	3.87128364326751
IL20RA	4.1430430989664
UBE2J1	6.067524957026
CACNG2	2.89199066424318
GCM1	3.06421713370486
ELF1	7.46982474666794
TLR5	5.9605535856076
TCFL5	6.79958479179744
C1orf107	5.83264716629262
C19orf22	7.4121443027583
SAFB2	6.32587334342316
MAP3K7IP1	3.93381705982816
NCK2	7.80607381974091
OXA1L	8.7726581946492
KIAA0652	5.58524429543577
KLRG1	3.63984962714373
FRAG1	6.304194770739
ZSCAN12	2.97817024586669
PSMD12	7.001223481591
E2F4	5.23812480186114
CLEC4M	3.35271793063813
KIAA0999	4.89740298965317
CLDN10	9.55122549097813
MGC13053	4.20489109211031
TAC1	2.66231285195758
GYPA	3.22538883232216
HPCAL4	3.16482408498838
TRAIP	3.81247053157671
MEX3D	5.4778085298498
KIAA0232	7.65542863456588
ERCC8	5.45033796986801
NFAT5	7.16101667614377
GPX4	9.47862398488173
CSPG4LYP1	2.96168937517779
KIAA0368	6.44673171984344
FBXO3	6.59794251228717
DVL1	6.31322336721653
CMKLR1	3.66268119532960
GPR157	3.35230817320132
TYMS	8.2024586635148
OR52A1	3.21680993721888
PEF1	7.09646085784909
ZNF750	2.82669355759094
ALG9	5.78891802329618
MCM5	5.64328272693362
SDK2	3.57095900351604
BAIAP3	3.81489446312718
RABGGTB	7.76292142120572
KCNK7	3.31341935489281
PTP4A3	4.80439201106549
ANKRD40	4.30901456303874
CALCOCO2	7.77914923839533
TMSL8	4.37113280117154
SNCA	5.08688016777994
ZNF551	4.09022244397308
HBQ1	3.14977099340584
ARHGAP26	4.96383704109418
GEMIN6	6.26279739427338
HRAS	5.37932812453793
KLRC4	2.78073218435589
BSDC1	5.88862462969205
DSC1	3.61511322391756
RNF43	5.30921709184086
NDUFAF1	6.3434754073549
MAP2K4	5.06205816390715
FOLR2	6.92859987702524
LYZL6	3.6458711341463
EPB41L3	4.64588806099948
TEKT2	3.8976129311461
CDKN2B	3.01908640166684
WSB1	7.62869861382255
ZNF480	3.66018516042088
MAP3K6	5.02938008210363
PROS1	7.63660150035902
PSMB8	7.60940038098808
HN1	6.50638410135917
MAS1	3.02454282743632
APOL1	5.38473040232694
CSHL1	3.06961218289425
ZBTB7C	2.89034221622084
AHCTF1	5.32462350162664
SAE2	8.4763653848178
ITGA2	6.02289384644154
AP2S1	8.47920803895243
P15RS	6.70481719907635
MME	6.77669416201496
VAT1	7.52733346191946
MAST4	6.61882279879876
TUFM	9.14731751307096
KRT33B	3.17530101050622
THEG	3.73648255162903
KCTD2	4.89857168175736
WDR26	8.63389033124792
MFI2	3.34006265119118
KRT34	3.17963685256325
NR4A3	3.38421052057247
SGSM3	4.92029705883356
ARSA	3.7734725700341
TOMM22	5.76372327973882
SOCS3	3.89542837770333
UNKL	4.56538196767377
POP4	7.85948786712344
BHLHB3	9.5414985398325
MALL	4.44357315493634
SOX15	3.22984299483265
CCNA2	4.12418017184483
PARK2	3.2941237407831
GPR124	5.55634619011078
TMEM132A	5.10700486551375
CGRRF1	6.14973006647626
RUVBL2	7.95210170623784
MCAT	6.15592625093950
WNT10B	3.50578357464955
ISCA1	6.33119058870867
RPAP1	4.59204099669926
C12orf48	4.50262849226205
RAI16	6.15006488906645
RPL27	9.50912863887208
EPN1	3.55954373790272
MAGI1	3.24827708466291
GBX2	3.19507643205206
SLC35A1	7.11246623329044
GAL	4.02483784477261
SLC14A2	3.52994925923738
RDH11	7.04859463147119
ZNF518	4.67437019964355
PCYT1B	3.2156988804213
AUH	6.49452700324285
EIF3H	10.9833431424798
KIF1B	6.9808028899235
MBD2	4.65424333229433
AMOTL2	7.9516050577146
C6orf120	6.21824083640838
PIGT	7.09007057268057
PSRC1	4.57706203876565
PLA2G10	3.73930863954270
ALAS1	6.585469187279
FOXO1	6.65848227041452
C17orf62	6.62211238401448
KIF5C	6.49386717359159
DUSP10	5.28586725554941
CRLF3	7.19983796281216
CLCNKB	3.47169902628358
PSMA5	8.56243878774551
FARS2	5.6228753690292
CCDC28A	6.07673911752374
AMPD3	5.15981899537462
PIAS1	7.27558418541648
ADCYAP1R1	3.44303167478710
TMEM134	6.68241225259177
CDH20	2.99329509242404
FBXO7	7.86049833159298
FLJ14213	5.21574286522262
ZNF3	5.92154823759276
LRRFIP1	8.04645960055639
TMEM49	10.1875597354176
CNOT2	7.52180720467831
CBX2	2.83968772167791
ZC3H14	7.01470975845818
ALDH5A1	5.84693142464674
HNT	3.52999976166684
SERPINA4	3.07551668871596
FLJ20920	5.90851338225898
CRTAP	6.10335104661023
DDX50	8.44482053038647
STYXL1	7.16115772250783
TK2	5.29577453855392
BLVRB	6.9738366889578
STMN1	6.33425691555658
GUCA2A	3.17071819664856
DPP6	3.42156548685755
GALNT10	5.02427227140724
STK39	5.82183090045393
MMP24	4.26784167259324
CKS2	7.77617034925387
RHO	3.59704616215534
BANF1	8.80654116552334
CR1	3.38601191548436
RPS6KA2	6.07284325026343
HMBS	6.14180841824562
C20orf112	3.44184466581448
SLC25A24	7.45150141292382
MRPL22	7.26414719159933
SLC25A15	4.50615695025194
GADD45B	5.45225707895169
TDP1	5.70438673985618
ZNF287	3.83603368807418
DAAM2	5.19312240131216
C11orf57	5.6313624814239
RFK	7.63061074905698
ZFYVE9	3.92932839946827
TCTN3	7.33503577341464
STCH	5.6410884959228
LOC283871	3.3868264728377
NDUFB3	7.73338787813403
DEFB4	3.59650769792002
FPR1	4.06959628632485
FMNL1	4.56265526910097
SEPT7	9.55833008605752
PTCD2	5.806130770856
GNLY	8.43698178123312
GRAMD1C	5.19876005702611
ZNF165	4.09266424461859
TR2IT1	3.98753700048367
ARMCX3	8.06585523401322
NDE1	6.04784598309342
MAGEF1	7.04556737684685
ITGA10	3.67833449872093
ARHGDIB	9.11943257727032
FSHB	3.49816322372439
ANXA2	12.0364075686084
HLCS	3.98006433650272
MCF2L	6.08559094173552
AK1	6.08968597599436
FH	6.0449466928006
LGALS2	3.72347451171425
SYNPO2L	2.78076441818155
KIAA1045	3.32058063529236
C1orf183	4.44593628775141
MAGEA8	2.76117380400471
DGCR8	5.21672336326729
GSR	5.07449772341927
NEU2	3.50024159434551
HIST1H4B	3.44198836369863
CACNA1C	3.1924726765322
FAM20B	5.81719290981651
HES2	3.04480581834575
PDCD6	8.09640954271905
INTS7	5.08835347687853
AMPH	3.70039960593751
UCKL1	5.92318718893106
ASB4	3.03482699891987
C10orf97	5.6417958806036
ALDH1L1	3.76270765888275
CCL23	3.54337750730625
OBSL1	5.20296032913461
SLC12A7	7.55316193438183
THAP4	5.34421191443591
RBM4B	6.22182530765583
OGFRL1	4.47791967121316
KIAA0831	6.82450538447236
C12orf11	7.04618346330753
PPP1R15A	5.2831742854748
KIAA0240	6.09887671487447
CD1B	3.64389966633376
FCGR2A	7.07531151675515
MDC1	5.18158950826026
MAN1A1	4.09979981472053
KRT9	3.12236892954373
HTR1A	3.10478380939849
OCEL1	5.16802628707439
ATP11B	5.76538060120675
NLGN4X	7.87854322619719
FBXO34	7.11844084561527
ALOX12	3.53895321616543
RB1CC1	6.50516910513697
PCDH12	4.65507743832476
RPE	5.01318958350051
EIF4E	6.38677491055981
CSDC2	4.04535340101602
ABHD5	4.76331440175967
TMBIM1	7.09742537134008
PET112L	4.61767427630261
P2RXL1	3.02025684131143
F2RL2	3.16502166989602
TRMT1	5.45601832504639
IMPG2	3.29270301412381
LRRC32	7.50579059979867
BGLAP	4.49955542190556
HTR4	3.21968420079538
MRAS	4.88567207885831
TRAF6	5.21920235332358
AXL	5.29066139364819
ATP2C2	5.2305520410895
LMNB1	5.26290174378319
TELO2	4.54186822093865
PNPLA3	3.9926287706398
CSNK1E	7.12764347428617
SRP14	9.93843494081189
KCNQ4	3.02386515807741
PIK3C2B	5.81934180633468
C15orf15	8.80906989608596
TUBB2B	3.22265194438165
USP15	6.07026592096667
C12orf41	7.26391044873534
CEND1	3.90969380182598
RNF31	4.73960098675024
TCEAL2	5.06787793278627
PTGER2	5.13697672289518
UBN1	6.6667866871806
SLC5A7	3.0492639444121
SLC31A1	5.73800853265328
ADAM29	3.48110455257602
ST7L	4.09634503427652
GFOD1	5.63865642162229
CTNNA1	9.23987410306368
HRBL	3.67630845707788
CBX4	3.81880605219078
NTRK2	3.40403762462174
FOXN3	4.96513561291594
MFGE8	6.351250644586
PFKFB2	3.87896710614721
TAS2R4	3.76824319528834
SH3TC2	3.16593790760319
IL10	3.94732382902363
PXMP4	4.99374244670436
RNF167	6.05496758755226
PRMT5	7.56377360735917
TSKU	5.89525584499252
ATPIF1	7.95148829470706
ETV3	3.328623846239
PAK7	2.95834915657888
PDLIM1	9.7718729721068
CEP63	5.54763873386357
WDFY3	5.6064307422429
RNF126	4.59442188275392
DPM1	8.44408472449206
CLIC4	5.92319272124231
ACR	3.7941289645654
KLK7	4.81711892111552
ALOX5AP	9.85293443943875
LRP1	5.38043517017844
TNK1	4.27216843623093
TAS2R9	3.04318068331137
ZNF16	5.64686629349386
POLR1B	5.98246210072363
SLC8A2	3.43504681045588
OLFM4	2.81378119121704
TACC1	5.47687732286429
SAMHD1	5.91305940776979
ATP13A2	4.73661075032253
KRT4	3.55585186617364
PAX6	3.527557303411
SCG2	3.51281676316665
SLC17A6	3.47923148009183
TUBB4	3.45135123845641
PADI4	3.01568029935971
FMO3	3.04486650441283
NLK	4.59079558042603
POU4F3	2.96637932646969
MDM2	3.56369774420659
CAPNS1	9.68671242096327
SDF4	6.72291965380202
ITGBL1	3.14163927632899
TAP2	3.81388744047931
OR2C1	3.42665685385518
KLHDC3	6.15413683416433
EFHD2	6.59589472996116
GALR3	3.68343886152772
NBEA	5.13404819772333
ABCA6	3.90141787617474
ABBA-1	3.63704392763068
GNAI1	5.22349431094949
CLDN3	6.26789166646601
AKT2	3.22172797307721
EGFR	4.223679162054
VPS4B	7.49534099589975
RBM16	7.8971948644581
GALNT6	6.02805898844093
ZDHHC3	5.58406699582594
SLC25A4	6.14949502420474
CYB5B	5.96907229944052
NDRG1	8.15370648711341
SESN1	5.77983615617932
GBE1	8.06915242272064
MRPL46	5.79448983868503
CLASP1	6.20439726222592
FARP2	4.77780090287339
ACOT11	4.45319890687533
LDHAL6B	2.83996416856203
MAPKAPK3	5.96160097875862
NCAM2	3.00387231937212
AFAP1	4.88361953363942
PRKD2	6.58082946119467
OR2H2	3.1712175788903
ZFP36L1	8.68395108928854
DZIP1	6.76647492201747
GPR161	4.09435334516384
RNF146	5.36914122455051
NKX3-1	3.75748462354779
CCNB2	6.11056980912928
ZNF10	4.04385801759177
WDR74	5.36089944756526
FAM134A	7.09223290808338
PCNP	8.32735733351962
PURA	5.87118802574824
DNPEP	6.45413484774972
ERBB2	5.25799446094034
CREB1	5.83454724024246
NEO1	5.27930508316996
DDX3Y	3.21196714107142
RPS3A	12.8572141994772
MXRA7	9.82236319847757
LGALS3	10.9241528453551
GLT8D1	7.51462798265943
TMPRSS3	6.85233967122662
UPB1	3.33812741582926
LAT	4.18074400561868
CLDN14	3.45266153082793
DHX38	5.11605469894566
KCNA3	3.35157309304055
BTBD1	8.48787633464031
TARS2	5.10246145469586
SKIV2L2	8.04944925562076
ABCF1	7.62539626927073
CDT1	3.20712904055748
ZHX2	7.55664964869954
FCF1	4.8715127422568
LRRC49	6.31668024546657
GUCY1B2	4.08593855326501
CD28	3.2765109438569
SMARCA4	6.63871375250486
SEPT2	9.16389347673329
SOHLH2	3.86882603930484
MCOLN3	3.84845780375765
LRP8	4.72433367235593
TAGLN3	3.49261836135583
MASP2	3.46699363626062
GPATCH3	4.10833748705929
TTRAP	8.13166310075784
AGL	7.05239110057418
NFE2L3	6.08942833583156
PSD4	3.84761291374358
PALMD	7.51211556407433
CCNB1IP1	8.06146464260737
TMEM43	7.17266174371072
OBFC1	6.51727146348159
STAT5B	4.72523965685642
C14orf79	4.91294267983761
ENPEP	3.62438741131004
SSB	7.86700351764862
SCT	2.91159341243513
TIMM23	6.30120101966462
SKI	3.66577807696822
SLC22A13	3.15181833785184
AKAP3	3.75764341899529
OAS2	4.39182333849264
KIAA0423	7.24675204923661
SEC61G	9.62176013533242
CAPN11	3.01779457576583
TMEM50B	7.07219100647207
DEGS1	7.30813207188144
ARHGEF4	3.36597448804749
DBNDD1	3.89719985094959
TBL1XR1	5.2427026808461
FAIM	5.53333341611845
SP140	3.39980713616538
G6PD	4.46090941199028
NUDC	6.9412145699632
GABRP	5.37574515838992
SCARA3	4.6928380963708
TACSTD2	5.48949275699404
EIF3J	7.0313106537239
PPP2R2A	8.16208686873224
CPA3	4.49458559676369
PVALB	3.01412436139334
BCAT2	5.72119976000381
MFN1	5.00134805793746
F10	3.5069857094515
