Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F09_298090
ELAC2	5.02061512933394
ASS1	11.6116563588035
IPP	5.06944698113008
TMEM59	10.7231343922493
POLR2J	8.73469535770677
SEC23IP	5.26383682567302
RGS4	4.51904121826127
UQCRC1	9.70073729681143
SNX6	7.29749202001791
DDX18	6.93290622898408
POLG	4.53983871096001
ADAM23	4.06315690133952
ZNHIT2	5.54436206663392
TFR2	3.32467335130371
NCDN	4.45562810662741
RAG1	3.09695477317209
POMT1	5.48607687339614
CYP1A1	3.48909825619717
SNAPC1	5.96254241806813
GNA11	6.45391212552012
CCDC52	3.21327661043067
CAPN1	6.88574812573587
DDHD2	6.82739387900276
UPF3A	6.50979070680011
LAGE3	5.18327115225462
GNRHR	3.07814868984868
UNC13B	5.96393958386746
TTLL4	4.40680614671577
PPBP	4.85601245584971
HTR3A	3.27312158542657
SDC2	6.26119723578786
ANKRD49	6.51291427229083
BTF3	10.5446813791383
COX7A2	9.9633894883889
SARS	9.1703583326378
C13orf18	4.12051253885649
CACNB1	3.73994229256574
QKI	5.84389968411106
SETMAR	5.19175700872576
LAMB4	3.54417348813456
MAN2B1	6.25864193899823
EML3	5.24143129996008
ACADL	3.58082267712059
OFD1	7.81206524882222
CGA	3.38063835347114
EIF3EIP	11.0933334158997
PEX16	5.51477448167522
GNG12	8.97288226501362
HABP4	4.77082991287519
CNTN2	3.45594071610232
ASNSD1	7.36146768903258
FUT4	4.12006159810814
DBH	3.27269598496037
CD53	7.8197165989671
HIST1H2BJ	3.60624253595905
TFAP2B	3.28838623124357
ACF	3.55913011825787
TMEM11	6.35665426115936
CDH8	3.10453572999672
C3orf32	3.7455205655226
AGPS	4.20971765551308
C4orf18	3.34168046913271
PCCB	6.48459207676159
IPO13	5.20676026401094
PECI	8.15597595530686
UNG	6.28571729194989
C6orf105	3.60699058420412
GSTP1	9.13540994592457
SUV420H1	8.08352055439214
ARHGAP15	4.49167562989402
LTBR	6.5292471638365
TDRKH	3.28019589069478
PSG4	3.73458176927924
SLC9A3R1	7.74999613529388
NBPF3	9.12555331131356
SLC9A3	3.76291260375612
OSBP	6.4952245999054
PRR5	4.44411771867341
CHMP7	6.08810983651727
ADRA1A	3.05153971137935
ASAH1	7.02370901392912
FKBP4	6.649411554083
ZNF350	4.60698742250329
DOM3Z	4.80844065755372
GIPR	3.82550813090745
AHI1	5.2971897257812
BST1	4.47319528641366
NCR2	3.46511883604766
NADSYN1	5.34346171709565
UBE2W	5.34713755872863
RGS14	4.32466360122689
KRT15	3.41907305514936
SCN11A	3.84826437210994
GFI1	3.63181406544452
FHL1	6.55154164538227
SMC6	6.05593740363533
GATA1	3.45000022332761
OSGEP	4.86019168532529
ARMC6	4.60255457198969
HK3	3.54664828480798
PSMD5	6.8614208140164
RSU1	7.12126031509551
RPL4	12.0157617862316
MAD2L1	5.18418874301157
RBPMS	6.83378660390938
EIF4A3	9.41322594402298
E4F1	4.44909964105161
DLEC1	5.29019916579163
PRPF3	5.10310512250269
EMR1	2.96899533670445
CHMP2B	7.41086135446791
CAMSAP1	4.7216795680089
RPS21	8.7604710370636
XCR1	3.06921471610202
ARID5A	4.30083220989184
RBM6	5.45071414379908
UBE2N	7.69995491020526
KLF4	7.33353291400816
MGC4172	4.46653443716183
LMO4	5.98118200021072
KLKB1	3.26996345954725
HDAC3	5.63404548751314
HP	7.04377176233237
SCHIP1	6.06397662160614
BTK	4.22258060722033
KRCC1	8.77283515810082
PRND	2.8619451407218
C6orf27	3.86532370451808
PIGL	3.50275630893790
CLCA1	3.72437541467431
C1orf112	3.95292738600608
OLFML2A	4.47910995215906
HUS1	4.51958754578451
SFRS6	7.80956394412384
CXCR7	6.55202818124964
UIMC1	6.61964830509712
FXYD2	3.48749623451434
GOT2	8.88479813635504
ZNF667	3.79169380495224
TFEC	3.53387115184635
ATP7B	3.77906886287216
RAB38	3.84034055850160
POLD2	7.11630159896453
PPM1H	5.29334296335004
DCX	3.22558770842313
NFYC	5.46269209970183
ZNF228	4.20874413939811
KIN	5.5497370856789
PLSCR4	7.20368957755876
HIST1H4I	4.04382915518739
PPARGC1A	3.10790091734242
HIG2	6.30282241256875
KCNK10	4.12610938737807
EXOC1	8.32204159897185
OR6A2	3.36851552009948
ETFA	8.0322009714397
PDAP1	4.58958463222586
C19orf6	3.46487200968486
POLRMT	4.3862741871025
ZNF146	6.97798174772735
MIA2	3.38243510794715
LY6G6E	3.09285454658907
EIF4E2	7.62805588673767
NENF	5.13461526598169
HOXB5	5.65996356528186
ZNF324	4.65540286560885
CUGBP1	4.36686978646353
ENTPD7	4.56201959029423
TTC13	4.70027270009036
GJB5	3.12373463808478
PRSS22	4.20734087681537
CYP3A5	4.25231389091795
MBOAT5	4.46802661098669
CUL4B	5.02537784915406
CENPJ	3.43971030238875
KIAA0664	6.2219743938001
PITX1	3.31525212830734
PDGFRB	5.47139576735901
RDX	5.59278173248722
CELSR3	3.69257889584005
JUND	6.80734764963004
ITSN1	5.03391931847726
CHRNB1	3.94080026043984
EHBP1L1	4.02396123838491
C19orf2	7.11475460351042
FETUB	3.09272133784551
CAMK2B	3.14048546460031
DCTN1	6.25783711281529
TNKS2	6.74418508053356
MRTO4	6.8593233059031
C1QBP	6.14686244772856
TTC3	7.59706583191156
NDUFB8	8.78945255238562
CADPS2	6.85520297292214
EDG2	5.18582049102421
MYF5	3.11233752787448
SEMA3G	4.0604010653211
IL23A	3.91410122912495
GJA9	3.50181143614169
R3HDM2	7.37989245917435
C5	3.96854700865692
SLC2A10	6.45989070799288
TRIM45	4.28374571913587
TSP50	3.43943258404714
PAQR3	4.7412989929682
ANKRD26	3.45109915169619
TCP1	8.72702488039928
TMED7	7.21929557426474
CMA1	3.12110203017296
PTCRA	3.96061111655504
HCRTR1	3.39139582561113
FST	3.86364335093397
PAWR	3.59939531208597
LDLR	5.37269265834568
ASTN2	4.20576267955756
SCRN1	7.33603849102999
GPATCH8	6.06579509582016
KIF4A	5.7543076894785
TANC2	3.43301650438632
ZMYM5	3.38127414020787
PGM1	8.37353892943606
ZNF586	5.3517016748737
POLR3G	3.50115663162924
CPD	7.06090599545612
SNCAIP	6.65496647049552
DCT	3.43563478414265
HLA-DOA	3.92156212945016
TANK	6.88887820470124
RCAN1	3.78742614638257
UPK1B	5.95582192841791
DNAJB4	5.70571822536516
UGT1A8	2.88236635812955
LIMD2	3.47394871669771
HIST1H4L	3.58515201315468
PECR	5.20913680845343
HSPA2	8.20794001729846
SERP1	9.09944605634094
TACR2	3.53066589475717
NUP85	6.46631810249833
CD177	3.7521419336291
GPR135	3.37382006892806
PIGG	7.26708769778604
LGR5	4.20867880818164
JAK2	3.56434257018858
DPYSL4	3.37314407355493
TM9SF4	6.27485102095053
PTHR1	3.63011400655258
SIRPG	3.48996062739986
ZNF264	5.03065501388542
BICD1	5.84300590771577
RAB5A	7.61787848008895
FLJ13224	3.05696525950044
METTL5	8.9142052695077
HERC6	5.77094804051992
CASP1	6.8554385368228
USP9Y	2.92482953474192
LRP1B	2.76879633957908
XAF1	5.06955302054781
PLA2G4C	4.05520894402025
APOA2	3.14913091215798
SPAG6	8.04535573425697
KALRN	3.50703859538926
SECTM1	6.13894280067856
THOC7	8.61267325587678
IFNAR1	4.46750853694635
TCTA	6.53909785768953
NY-REN-7	4.40830693308066
TALDO1	9.86856759620238
B2M	11.8903374843181
LPPR4	3.54458174895935
SQLE	6.37636879575503
SEPHS1	6.43732296995602
EIF5A	5.69948529567986
FAM49A	4.17945629420849
YTHDC2	4.23647250220134
EHD2	5.57367954334155
NCF1	3.71322822731183
SPG7	6.28947114142838
ZNF614	3.72830709762637
HOXA5	7.76844261012982
NUP133	7.67590859104931
FGF12	4.02670106146720
SLMO2	5.84080356209821
INPP5B	4.15636426960844
PPID	7.09185485833245
SNTA1	4.33369845940551
IL20RA	6.98840159993239
UBE2J1	6.47881651562253
CACNG2	2.99240636445233
GCM1	3.25450158404260
ELF1	7.08722892588293
TLR5	4.71556134143161
TCFL5	5.8597896403085
C1orf107	6.10790251323254
C19orf22	8.08397170270347
SAFB2	5.90978177487896
MAP3K7IP1	3.99880947496642
NCK2	8.29418279049434
OXA1L	9.02151427263514
KIAA0652	5.95968265273684
KLRG1	3.65189453981844
FRAG1	6.00061797327498
ZSCAN12	2.98352720137728
PSMD12	6.97558806395317
E2F4	5.03352819331958
CLEC4M	3.64683224285221
KIAA0999	5.36281161835183
CLDN10	10.8308717353711
MGC13053	3.88631141797988
TAC1	3.36241889871373
GYPA	3.54717602043274
HPCAL4	3.28846142844386
TRAIP	3.44656161350890
MEX3D	3.95430602005093
KIAA0232	8.14037187390023
ERCC8	4.8057168158563
NFAT5	5.03249341815245
GPX4	10.2674378014192
CSPG4LYP1	3.21027507849595
KIAA0368	7.00578386191296
FBXO3	6.2590932619006
DVL1	5.97430701150137
CMKLR1	3.35339050485973
GPR157	3.53460638239612
TYMS	6.21381901744729
OR52A1	3.34063358930072
PEF1	7.42487132649414
ZNF750	2.97603342272362
ALG9	6.09301966965273
MCM5	5.37777106113158
SDK2	3.47347971139382
BAIAP3	4.4496363303402
RABGGTB	6.74395332556787
KCNK7	3.26217587101216
PTP4A3	6.37239681778692
ANKRD40	4.04534540130414
CALCOCO2	8.65320371197976
TMSL8	4.16610958951181
SNCA	4.36640212872218
ZNF551	3.27011606791499
HBQ1	3.29673294540160
ARHGAP26	4.93204331820793
GEMIN6	6.84957690558051
HRAS	5.73619039771588
KLRC4	2.85250093525949
BSDC1	5.53815138822543
DSC1	3.46342683583575
RNF43	5.22588405943622
NDUFAF1	6.65379314076211
MAP2K4	5.74374597754438
FOLR2	4.99920410276828
LYZL6	3.67800291692236
EPB41L3	5.49950055780397
TEKT2	7.9781628251458
CDKN2B	3.39799235356504
WSB1	5.9807958313063
ZNF480	3.86357246272275
MAP3K6	4.1323232163686
PROS1	8.09489468312389
PSMB8	8.82930804232952
HN1	7.80766318030889
MAS1	3.55518228199109
APOL1	8.37455584284097
CSHL1	3.36065663149254
ZBTB7C	3.14075910656571
AHCTF1	5.61993560437684
SAE2	8.04184427271966
ITGA2	4.80600693127729
AP2S1	9.05753055744235
P15RS	6.35475354224621
MME	3.67481229296478
VAT1	7.33521191618496
MAST4	7.78263374863482
TUFM	9.94826054547883
KRT33B	3.25299451895896
THEG	3.70816720115284
KCTD2	4.83085462170057
WDR26	9.14925684205134
MFI2	3.53243155200961
KRT34	3.09717184298881
NR4A3	3.93936444068546
SGSM3	4.84060977365419
ARSA	5.05971511947213
TOMM22	5.60691323346291
SOCS3	3.89784674821839
UNKL	4.34190763853186
POP4	8.3256327935626
BHLHB3	9.44779430416715
MALL	4.1223717734809
SOX15	3.75965152203192
CCNA2	3.33946960355159
PARK2	3.49553606624079
GPR124	5.0373235732607
TMEM132A	4.52856022609616
CGRRF1	5.81878645479049
RUVBL2	9.75548511362894
MCAT	7.67650302204618
WNT10B	3.71842647438974
ISCA1	7.02873873735623
RPAP1	4.66190191317302
C12orf48	3.87339238624737
RAI16	5.62371161957151
RPL27	9.18894207928902
EPN1	3.60370489072892
MAGI1	2.96992573070909
GBX2	3.2054424774848
SLC35A1	6.9879579623819
GAL	5.38158413979689
SLC14A2	3.61220855151462
RDH11	6.79913772180835
ZNF518	4.09379939499498
PCYT1B	3.53658931520987
AUH	8.22652787993204
EIF3H	10.8962051665087
KIF1B	7.18574640192262
MBD2	4.65820592480671
AMOTL2	7.43634644204476
C6orf120	6.61855644901192
PIGT	8.301051106096
PSRC1	3.29823475100896
PLA2G10	4.50284843188417
ALAS1	6.54750094738948
FOXO1	7.96635811378143
C17orf62	7.36647910392372
KIF5C	3.70200185043806
DUSP10	5.11464627550659
CRLF3	6.81280697276082
CLCNKB	3.14486171981307
PSMA5	9.29723857298314
FARS2	6.06483205036953
CCDC28A	8.84226065485845
AMPD3	5.24130574430766
PIAS1	7.1507841847806
ADCYAP1R1	3.76667266076712
TMEM134	6.99832968384737
CDH20	3.08314557200825
FBXO7	8.73532298181261
FLJ14213	4.32161973143825
ZNF3	5.12101900666209
LRRFIP1	7.59078701596574
TMEM49	8.68799103022412
CNOT2	7.22039117054703
CBX2	2.72428120648219
ZC3H14	6.67136602562748
ALDH5A1	6.608875305056
HNT	3.22488019084135
SERPINA4	3.47181423556185
FLJ20920	4.37219685525682
CRTAP	5.72381632129987
DDX50	8.68067404078004
STYXL1	8.19633422200076
TK2	5.07517194397302
BLVRB	6.77969671508351
STMN1	5.14195478404635
GUCA2A	3.33623453715334
DPP6	4.45530288577918
GALNT10	5.40512224153728
STK39	6.94043664500374
MMP24	4.85667048533387
CKS2	6.81978772646127
RHO	3.43078023262491
BANF1	9.5811348264747
CR1	3.00771716650426
RPS6KA2	6.60181011235785
HMBS	5.67110326215952
C20orf112	3.45395782781185
SLC25A24	7.29308822485515
MRPL22	8.2138095267067
SLC25A15	5.22815474891782
GADD45B	5.24580031282373
TDP1	5.27643668309227
ZNF287	3.93034238878622
DAAM2	4.86043695071811
C11orf57	5.14661668381933
RFK	7.32674313223674
ZFYVE9	4.15882106664078
TCTN3	7.91591538436091
STCH	5.09765394273152
LOC283871	3.24415417175887
NDUFB3	7.77291004394647
DEFB4	4.78065029518731
FPR1	4.52891166249314
FMNL1	4.09228292005005
SEPT7	9.792960636647
PTCD2	4.90168200853433
GNLY	3.78174580355951
GRAMD1C	6.4396849422012
ZNF165	4.58423460120093
TR2IT1	4.34028002281257
ARMCX3	6.57092901788937
NDE1	5.4454502550348
MAGEF1	6.86840774141706
ITGA10	3.90803724116443
ARHGDIB	8.92608747098635
FSHB	3.80421277026236
ANXA2	12.1641831284378
HLCS	3.66888541696946
MCF2L	4.90074033834141
AK1	8.36390975620128
FH	6.25304618449623
LGALS2	4.70707555830947
SYNPO2L	2.68075654862736
KIAA1045	3.27819831621338
C1orf183	4.53726841213403
MAGEA8	3.18974283417911
DGCR8	4.66459278788467
GSR	5.96791857010399
NEU2	3.31838241221756
HIST1H4B	3.39450273100259
CACNA1C	3.11779907177932
FAM20B	5.55796670252712
HES2	3.20861213455062
PDCD6	9.10141005233615
INTS7	4.47582383303663
AMPH	4.59172857369281
UCKL1	5.90050920093858
ASB4	3.08514532549751
C10orf97	5.00045688555041
ALDH1L1	4.17389744786945
CCL23	3.3504324722426
OBSL1	5.11507413961863
SLC12A7	7.89136765232099
THAP4	5.9596935293792
RBM4B	6.15644173475747
OGFRL1	4.12408154445396
KIAA0831	6.2943080352074
C12orf11	6.68112761466575
PPP1R15A	5.43412322205609
KIAA0240	5.61033539300773
CD1B	3.40514717761641
FCGR2A	5.4008269409303
MDC1	4.83929635835616
MAN1A1	4.30815346357376
KRT9	3.3249761201897
HTR1A	3.27428870894165
OCEL1	7.42181611098161
ATP11B	5.60915359542463
NLGN4X	5.98458717053775
FBXO34	8.02524485275113
ALOX12	3.13289017868031
RB1CC1	6.79749955470914
PCDH12	4.51331556926805
RPE	5.08636189418122
EIF4E	5.85535593223103
CSDC2	4.10109052165658
ABHD5	5.4485233059379
TMBIM1	7.31128212259454
PET112L	4.5861137517429
P2RXL1	3.5358486890075
F2RL2	3.10622793269771
TRMT1	4.91383890453865
IMPG2	3.61339380842057
LRRC32	5.86249765433074
BGLAP	4.0592470769957
HTR4	3.52171808135592
MRAS	4.21696398160915
TRAF6	4.99467790937362
AXL	5.25354484942121
ATP2C2	5.81640255724956
LMNB1	4.21009132667118
TELO2	4.0250138120627
PNPLA3	3.51051428460244
CSNK1E	6.47985388806782
SRP14	10.1668239960253
KCNQ4	3.16539375557668
PIK3C2B	5.09020224924409
C15orf15	8.39653854235497
TUBB2B	3.20786794893417
USP15	4.87236940234107
C12orf41	6.82564272876018
CEND1	3.43870189144767
RNF31	4.32191254757195
TCEAL2	4.17867715891686
PTGER2	5.99486277169128
UBN1	6.1818010339497
SLC5A7	3.59813373582131
SLC31A1	5.77076368862487
ADAM29	3.38024239702672
ST7L	3.94779725623456
GFOD1	6.21107700905899
CTNNA1	9.50913311005768
HRBL	3.86971846102815
CBX4	3.85189607834491
NTRK2	3.52790111166045
FOXN3	5.24024994632827
MFGE8	4.85622062207054
PFKFB2	3.7171969554475
TAS2R4	3.36542724334924
SH3TC2	3.22687650223119
IL10	3.64503333653011
PXMP4	5.29371453422086
RNF167	6.04049424861353
PRMT5	7.94634643149376
TSKU	5.79150016184581
ATPIF1	8.83399423905909
ETV3	3.240135499972
PAK7	3.0643885275715
PDLIM1	11.0549992078791
CEP63	5.32693742908701
WDFY3	5.34760798791267
RNF126	4.86919469268238
DPM1	7.94354967636607
CLIC4	6.02113773453648
ACR	3.94757897645718
KLK7	7.5773231349725
ALOX5AP	9.16497396359594
LRP1	4.95544735767312
TNK1	4.84040942780873
TAS2R9	3.33386998970759
ZNF16	4.90056005618711
POLR1B	4.95102114815306
SLC8A2	3.8789760837225
OLFM4	6.38015769553678
TACC1	7.42824859782773
SAMHD1	7.8327560907915
ATP13A2	5.23133516436339
KRT4	3.7592413866625
PAX6	3.49666107920406
SCG2	3.35556873074881
SLC17A6	3.37566721789979
TUBB4	3.60960226505436
PADI4	3.02492946538675
FMO3	3.39881765634063
NLK	3.70730520258007
POU4F3	3.28256190504692
MDM2	3.76452479407881
CAPNS1	10.2341242233312
SDF4	7.05586328371012
ITGBL1	2.99055213547915
TAP2	3.91362492042510
OR2C1	3.20167779832913
KLHDC3	5.88511067862966
EFHD2	6.49020258669707
GALR3	3.63018401193535
NBEA	6.96691939678392
ABCA6	3.28785241561135
ABBA-1	4.01887796755399
GNAI1	4.94562377552242
CLDN3	8.17947755540722
AKT2	3.49400199677765
EGFR	4.8789322239963
VPS4B	7.0949819610951
RBM16	7.73574937069632
GALNT6	6.10136211922988
ZDHHC3	5.562888482969
SLC25A4	7.45207190823406
CYB5B	6.13130011251391
NDRG1	8.20994338647329
SESN1	6.66193713176733
GBE1	8.3416700190226
MRPL46	6.60091185371534
CLASP1	5.65285875547624
FARP2	5.55884749556551
ACOT11	3.81019288919185
LDHAL6B	2.91944712101864
MAPKAPK3	5.68546401121604
NCAM2	3.25017941568895
AFAP1	4.42366337697345
PRKD2	6.93033137884092
OR2H2	3.19945024315114
ZFP36L1	7.8822926519191
DZIP1	5.23489459602775
GPR161	4.000436941742
RNF146	4.94816597417229
NKX3-1	3.89206248658888
CCNB2	4.29059713779240
ZNF10	3.86255374533611
WDR74	5.51797688755755
FAM134A	8.15045820634185
PCNP	8.23720441626308
PURA	5.9241897325618
DNPEP	7.2014736541742
ERBB2	5.95165325415948
CREB1	5.43100744740947
NEO1	5.76541904798293
DDX3Y	3.20493734735746
RPS3A	12.8186877812480
MXRA7	9.81942425737337
LGALS3	11.5231676880422
GLT8D1	7.98478036948253
TMPRSS3	7.64651795044153
UPB1	3.27784343801514
LAT	3.68687311037153
CLDN14	3.64315763353213
DHX38	5.20172968971102
KCNA3	3.29574763851501
BTBD1	8.94176297755293
TARS2	4.91454508248059
SKIV2L2	8.3524053024336
ABCF1	7.27664440483889
CDT1	2.76697972888092
ZHX2	6.8039220967681
FCF1	4.74142326678447
LRRC49	7.35556456387732
GUCY1B2	3.32155092203151
CD28	3.22817515759913
SMARCA4	6.59359104249998
SEPT2	8.65523874149268
SOHLH2	3.44281735390915
MCOLN3	3.58786642694271
LRP8	4.06280210985159
TAGLN3	3.84742175837747
MASP2	3.41554695091705
GPATCH3	4.49830750806493
TTRAP	8.49701196323754
AGL	6.43655168719549
NFE2L3	4.05265726396489
PSD4	3.55407881467555
PALMD	6.9663912089596
CCNB1IP1	7.7289515146698
TMEM43	8.14754079980733
OBFC1	6.20034757553555
STAT5B	5.03993979957058
C14orf79	5.02389002454536
ENPEP	3.7131160832885
SSB	8.03905826366747
SCT	2.90707962655380
TIMM23	6.35555475151951
SKI	3.52723381980797
SLC22A13	3.23314363252831
AKAP3	4.38550763573898
OAS2	3.98428832607094
KIAA0423	7.66770625183625
SEC61G	9.56274306346898
CAPN11	2.87203585780029
TMEM50B	7.74093742696945
DEGS1	7.7884568813722
ARHGEF4	3.61005327411870
DBNDD1	4.1264990487861
TBL1XR1	4.9292015103623
FAIM	7.63695324109538
SP140	3.19339225653248
G6PD	4.56334548678726
NUDC	8.41041576670476
GABRP	4.53067018063851
SCARA3	7.63118238563818
TACSTD2	5.77650984016601
EIF3J	6.53278204674118
PPP2R2A	7.98627485312273
CPA3	5.3571574476372
PVALB	2.8978801607496
BCAT2	5.99138647011878
MFN1	4.97958036286942
F10	3.35160746352069
