Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C09_547270
ADAM23	4.16551152692597
ZNHIT2	4.33619244193439
TFR2	3.12884629181331
NCDN	4.18414075809027
RAG1	3.36337683459008
POMT1	4.64805580394173
CYP1A1	3.19717093972568
SNAPC1	6.13736955868006
GNA11	5.83756826617507
CCDC52	2.79328726841380
CAPN1	6.84285038679035
DDHD2	7.08767843068563
UPF3A	5.97309131823684
LAGE3	6.10809209241733
GNRHR	3.06862511626248
UNC13B	5.6382366990117
TTLL4	4.71964857582049
PPBP	6.88123833433419
HTR3A	3.26526550186613
SDC2	6.65954237539673
ANKRD49	7.34924464278549
BTF3	10.2325160791940
COX7A2	9.9870597791483
SARS	8.4666708432649
C13orf18	4.56580936824722
CACNB1	3.87116508412251
QKI	6.43921341512301
SETMAR	5.39635862392054
LAMB4	3.38421605501911
MAN2B1	6.94194024306212
EML3	5.15512565124978
ACADL	3.13620027615096
OFD1	7.43991684451545
CGA	3.53806930951636
EIF3EIP	10.3514953183823
PEX16	5.10823489866806
GNG12	8.4325469976364
HABP4	5.18225036625155
CNTN2	3.236131301913
ASNSD1	7.09654981047427
FUT4	4.75654380133747
DBH	3.43631822649658
CD53	8.25400224022635
HIST1H2BJ	3.44146439875388
TFAP2B	3.1720802824761
ACF	3.4638143273435
TMEM11	6.05583184777041
CDH8	3.15440079103104
C3orf32	4.23356994377649
AGPS	5.20684341459053
C4orf18	4.17957990850743
PCCB	6.72060770736754
IPO13	4.76591390816245
PECI	7.2354190034673
UNG	7.17060054398214
C6orf105	3.39427466571072
GSTP1	8.5195753087773
SUV420H1	7.3204861599255
ARHGAP15	5.13494296395961
LTBR	6.8248057281535
TDRKH	3.18515143433897
PSG4	3.16461849432515
SLC9A3R1	6.08570568710918
NBPF3	8.58598543475552
SLC9A3	3.41215503012975
OSBP	6.31744145911835
PRR5	4.49202467130669
CHMP7	5.55927275106809
ADRA1A	2.98355851340821
ASAH1	7.28331999146912
FKBP4	7.27289698651207
ZNF350	5.63936003096236
DOM3Z	5.11841185310331
GIPR	3.72013109232338
AHI1	4.52732331902512
BST1	5.09425104635559
NCR2	3.4891056081301
NADSYN1	4.84095181476955
UBE2W	6.32591697566625
RGS14	3.77622779018415
KRT15	5.10786899916931
SCN11A	3.68061663656835
GFI1	3.73246381120813
FHL1	5.7082079401095
SMC6	6.30778337035568
GATA1	3.64898025240922
OSGEP	5.35260142696864
ARMC6	4.9477254807855
HK3	3.28620648538394
PSMD5	7.47078545937317
RSU1	7.53261596470329
RPL4	11.7670495630983
MAD2L1	6.49163477650009
RBPMS	5.93378617988721
EIF4A3	9.3911597936657
E4F1	4.44295779208285
DLEC1	3.35538282280523
PRPF3	5.86286111937532
EMR1	3.64727209330773
CHMP2B	7.49153740865756
CAMSAP1	4.54313498033698
RPS21	9.18746580028437
XCR1	3.25235735100015
ARID5A	4.85000270197741
RBM6	5.96643231281803
UBE2N	7.85854204761749
KLF4	7.47473009479664
MGC4172	4.30395629042059
LMO4	7.03364362659243
KLKB1	3.04413776947250
HDAC3	6.61434915492188
HP	7.60938155507066
SCHIP1	7.609656817374
BTK	4.30700133348331
KRCC1	7.06772352677343
PRND	3.65925915431265
C6orf27	3.57638158333417
PIGL	3.74705300716425
CLCA1	3.66552210053586
C1orf112	3.97432434361728
OLFML2A	7.93759786961442
HUS1	4.44152885999938
SFRS6	7.83886815908762
CXCR7	8.27198613433554
UIMC1	6.26849574117506
FXYD2	3.49208740175297
GOT2	8.10279541623931
ZNF667	4.06770564020552
TFEC	3.94687487046590
ATP7B	5.395220319179
RAB38	3.93586626201023
POLD2	6.16919270458512
PPM1H	3.88542212911948
DCX	3.30239237628137
NFYC	5.60908098350287
ZNF228	3.67062189100713
KIN	5.26675123244797
PLSCR4	7.52772802482663
HIST1H4I	4.40985599937893
PPARGC1A	3.23365127094087
HIG2	7.36410766365741
KCNK10	3.98140788549693
EXOC1	8.32930418559584
OR6A2	3.90407421220130
ETFA	8.56486608296959
PDAP1	5.14466804398655
C19orf6	3.36360288583065
POLRMT	3.93424912961235
ZNF146	8.30188701745086
MIA2	3.35117635799336
LY6G6E	2.99077084669546
EIF4E2	8.20540503888074
NENF	4.97435918229105
HOXB5	4.13726447933191
ZNF324	4.44031830620580
CUGBP1	4.41560239467416
ENTPD7	5.10899097775043
TTC13	5.70118058789158
GJB5	3.25863978265823
PRSS22	4.31234137005153
CYP3A5	3.53187567444751
MBOAT5	5.23255852960822
CUL4B	5.84026006273172
CENPJ	3.64931911965273
KIAA0664	5.80453784937535
PITX1	3.83509800505276
PDGFRB	6.91923378529101
RDX	5.99832512102024
CELSR3	3.77686250077478
JUND	7.51116666668848
ITSN1	5.82290016131218
CHRNB1	3.47742947340948
EHBP1L1	4.13534825408926
C19orf2	7.32747753830645
FETUB	3.03785389937536
CAMK2B	3.09019966429838
DCTN1	6.44223306028257
TNKS2	7.28322417482887
MRTO4	7.05425520155808
C1QBP	5.82899488724969
TTC3	8.8575228080388
NDUFB8	8.05571503243476
CADPS2	7.0996442937041
EDG2	5.60290587878786
MYF5	3.18321223086317
SEMA3G	4.09302257203756
IL23A	3.60585124588071
GJA9	3.79595640474493
R3HDM2	6.825957000302
C5	4.36584997475283
SLC2A10	7.48971679031713
TRIM45	4.56168090534947
TSP50	3.69294459343543
PAQR3	4.72082602505548
ANKRD26	3.38827525063161
TCP1	7.9349113853938
TMED7	7.29830174447736
CMA1	2.94863199651223
PTCRA	4.30587207329541
HCRTR1	3.27253211665763
FST	4.48442527031064
PAWR	4.20175346640656
LDLR	6.44843722651837
ASTN2	4.17176610433188
SCRN1	6.90253925387268
GPATCH8	6.30704192588712
KIF4A	5.30572890564644
TANC2	5.22813478043221
ZMYM5	3.72377164695104
PGM1	9.89226644255601
ZNF586	4.55113757976339
POLR3G	3.58942930599104
CPD	5.45962822831406
SNCAIP	6.01461935923727
DCT	3.33439905336201
HLA-DOA	3.6283578717346
TANK	6.58845879562977
RCAN1	5.81825790708209
UPK1B	7.77319385017474
DNAJB4	7.01947314708048
UGT1A8	3.09431822607568
LIMD2	3.35077978353961
HIST1H4L	3.2230504242943
PECR	5.11469726374746
HSPA2	7.28732629425917
SERP1	9.1091053121806
TACR2	3.15253180880693
NUP85	6.40977030021652
CD177	3.45976353823788
GPR135	3.31046883556254
PIGG	7.38641444929226
LGR5	3.09703517320872
JAK2	3.78946608471662
DPYSL4	3.52042049797431
TM9SF4	6.47602811343102
PTHR1	3.87007013761705
SIRPG	3.14539889802979
ZNF264	5.73287500612123
BICD1	4.93073580381515
RAB5A	8.19471898721958
FLJ13224	2.95451077135554
METTL5	8.72994969407143
HERC6	5.30696407643625
CASP1	5.83115567664872
USP9Y	2.80582976022889
LRP1B	3.41537764086182
XAF1	6.25136047188395
PLA2G4C	4.03493057756864
APOA2	3.08051861334690
SPAG6	2.9631663215736
KALRN	3.52690166951246
SECTM1	6.42249932845389
THOC7	8.31960997116096
IFNAR1	4.23406822005582
TCTA	6.59737494158407
NY-REN-7	3.23256438473975
TALDO1	8.72714706522482
B2M	11.8220992141009
LPPR4	6.53542287920242
SQLE	6.29941905569259
SEPHS1	5.88630648675364
EIF5A	6.18079756578479
FAM49A	5.60867704116719
YTHDC2	4.68801323460635
EHD2	6.57199954697422
NCF1	3.67862571192699
SPG7	6.23507243958202
ZNF614	3.68609652845845
HOXA5	6.70926464559728
NUP133	7.35154316983813
FGF12	3.6895343816289
SLMO2	7.74609274308517
INPP5B	4.44768750088307
PPID	5.442509607338
SNTA1	4.5968998243937
IL20RA	4.59054559146259
UBE2J1	6.01708143667908
CACNG2	3.07032783868854
GCM1	3.29193340777407
ELF1	7.33777650052986
TLR5	4.8816404211351
TCFL5	6.88146996569922
C1orf107	5.46363948889542
C19orf22	6.99395791157508
SAFB2	6.10539031263208
MAP3K7IP1	3.76025437290653
NCK2	8.43161160594462
OXA1L	8.41402528434348
KIAA0652	5.95787395614749
KLRG1	3.49019964816361
FRAG1	5.72408652476022
ZSCAN12	2.95823913433836
PSMD12	7.329233140803
E2F4	5.02886686054069
CLEC4M	3.41163666473168
KIAA0999	5.3187820625779
CLDN10	8.21940164084638
MGC13053	4.00285397904116
TAC1	3.00776762984065
GYPA	3.23622066126403
HPCAL4	3.44990680350470
TRAIP	3.77279348606788
MEX3D	5.01284410587529
KIAA0232	7.10886834121202
ERCC8	5.49879005564812
NFAT5	5.69309235706001
GPX4	9.42342782113956
CSPG4LYP1	3.20321311326283
KIAA0368	5.96110432155844
FBXO3	5.99074202752564
DVL1	6.2097102197686
CMKLR1	3.89815776865218
GPR157	3.70083167949937
TYMS	7.12730608361004
OR52A1	3.17034167433792
PEF1	7.38188021434554
ZNF750	6.91079934571984
ALG9	5.72241899426692
MCM5	5.04382481743509
SDK2	3.61721656206166
BAIAP3	3.70593764795553
RABGGTB	6.4325206191827
KCNK7	3.37719172751918
PTP4A3	7.07214438297366
ANKRD40	4.49393934952729
CALCOCO2	7.64579847831951
TMSL8	4.95666409134905
SNCA	4.71952575425203
ZNF551	4.31322627400793
HBQ1	3.43960873215496
ARHGAP26	3.92751449592019
GEMIN6	5.67963622781372
HRAS	5.41033708883301
KLRC4	2.67577499064617
BSDC1	6.14131403163121
DSC1	3.62511875311634
RNF43	5.28656015862277
NDUFAF1	6.47578203360427
MAP2K4	5.65009426700448
FOLR2	7.02432621756527
LYZL6	3.56548389061781
EPB41L3	5.91478492911105
TEKT2	3.64371320319258
CDKN2B	3.41589762903131
WSB1	6.14867378113029
ZNF480	3.45852877124077
MAP3K6	4.73665853806405
PROS1	6.79737784176098
PSMB8	6.97942711431245
HN1	7.54752177505345
MAS1	3.14665645629254
APOL1	6.68622468739553
CSHL1	3.27692874913788
ZBTB7C	2.89357955824045
AHCTF1	6.22661886495443
SAE2	9.07743608910879
ITGA2	4.49148199412459
AP2S1	8.79264495136381
P15RS	5.59586264094596
MME	4.14957378933745
VAT1	7.8435535492357
MAST4	5.94457105874483
TUFM	9.19720694251046
KRT33B	3.34496591948639
THEG	3.81731647615207
KCTD2	5.43878804615607
WDR26	8.73327894558759
MFI2	3.53558911303050
KRT34	3.04814924829836
NR4A3	7.82651784223301
SGSM3	4.47668008384505
ARSA	4.6050132818812
TOMM22	5.64604797698609
SOCS3	4.17522485606376
UNKL	3.98620826577599
POP4	7.86417745249206
BHLHB3	8.53032834161447
MALL	8.16780415844753
SOX15	3.16151942725149
CCNA2	4.03648504246637
PARK2	3.32136883650908
GPR124	6.95616679511717
TMEM132A	4.72681123988826
CGRRF1	5.80469538939078
RUVBL2	8.22483913269495
MCAT	6.57178226489461
WNT10B	3.88289086965054
ISCA1	7.05038575177865
RPAP1	4.46802648665134
C12orf48	4.73552038826269
RAI16	5.15346992705884
RPL27	8.91081114606335
EPN1	3.57764710522932
MAGI1	3.22962314318419
GBX2	3.21336917667394
SLC35A1	6.93067066314144
GAL	3.58094674014435
SLC14A2	3.37869438954603
RDH11	7.67006826687092
ZNF518	3.74209743025443
PCYT1B	3.25527469962452
AUH	7.0752968255192
EIF3H	10.9824487830762
KIF1B	6.99241691072021
MBD2	4.61501598286844
AMOTL2	8.73353279842967
C6orf120	6.63988373261494
PIGT	7.51512339517762
PSRC1	4.57616576776909
PLA2G10	3.80880356601108
ALAS1	7.26911768808026
FOXO1	6.82922779979265
C17orf62	6.92805050941505
KIF5C	5.3273769342994
DUSP10	7.40367963122796
CRLF3	6.86847547227173
CLCNKB	3.33443110745782
PSMA5	8.67087545189164
FARS2	5.68937260192448
CCDC28A	6.39051916571436
AMPD3	4.84829303028687
PIAS1	7.59543722336117
ADCYAP1R1	3.35661651845556
TMEM134	6.23972423355945
CDH20	2.94807469494919
FBXO7	7.5652629516114
FLJ14213	3.79964456850758
ZNF3	5.09215901626288
LRRFIP1	7.30285573363536
TMEM49	10.1189396473702
CNOT2	7.51806227908978
CBX2	2.79071141121255
ZC3H14	6.84300120973363
ALDH5A1	5.66208125816685
HNT	5.44415753823224
SERPINA4	3.10184586593796
FLJ20920	6.23234231223625
CRTAP	6.31787945117472
DDX50	8.22831169746411
STYXL1	6.55750214850898
TK2	4.94853415232727
BLVRB	7.48762527618179
STMN1	6.27163442598478
GUCA2A	3.34817486753556
DPP6	3.16151419917239
GALNT10	6.53437318233238
STK39	6.44877811124456
MMP24	4.32048547130682
CKS2	8.46921526438137
RHO	3.81110026081202
BANF1	8.90437709373552
CR1	3.25818040876577
RPS6KA2	5.73929514357939
HMBS	6.1093404905035
C20orf112	3.75495670122680
SLC25A24	7.00486354545364
MRPL22	7.47075666839553
SLC25A15	6.06195107789534
GADD45B	7.8949994117986
TDP1	5.8815162688395
ZNF287	3.11054272887071
DAAM2	5.97452154742442
C11orf57	5.00426076361821
RFK	6.58961983260957
ZFYVE9	3.94047885346828
TCTN3	7.29129606524677
STCH	6.15659819550074
LOC283871	3.77910434089952
NDUFB3	8.41167545163181
DEFB4	3.37554128474078
FPR1	4.95125091563716
FMNL1	4.09193344533127
SEPT7	9.70032308273034
PTCD2	4.64993797750026
GNLY	3.50568267519939
GRAMD1C	3.8546963517219
ZNF165	5.11542281695888
TR2IT1	4.14534867241158
ARMCX3	8.00185278274766
NDE1	6.06415939471758
MAGEF1	6.96892539896818
ITGA10	3.83020869812442
ARHGDIB	8.84241384145825
FSHB	3.80466693499849
ANXA2	12.0703342268737
HLCS	4.0097744680063
MCF2L	4.27062284007016
AK1	7.16012762829582
FH	6.86988080566948
LGALS2	3.94947435823124
SYNPO2L	2.76476166947127
KIAA1045	3.28508848839742
C1orf183	4.46557549675184
MAGEA8	3.10662779227995
DGCR8	4.74365877772099
GSR	5.47413914852331
NEU2	3.27971839672482
HIST1H4B	3.30893640347168
CACNA1C	3.27251987205795
FAM20B	6.52713381278132
HES2	3.32151789235052
PDCD6	8.77318338455353
INTS7	5.30661092082196
AMPH	4.78448688141257
UCKL1	6.17455315212112
ASB4	3.15117142084599
C10orf97	5.12810527087918
ALDH1L1	3.78308276334288
CCL23	3.12056173824821
OBSL1	5.31053567937063
SLC12A7	7.12566003527345
THAP4	5.95140185020092
RBM4B	6.09577221436411
OGFRL1	4.8518045036381
KIAA0831	5.34351539301186
C12orf11	6.59968360833605
PPP1R15A	6.9201012084747
KIAA0240	5.07069765164589
CD1B	3.27598066943903
FCGR2A	6.88809420730293
MDC1	5.25040569946255
MAN1A1	4.47305453972716
KRT9	3.63874943126818
HTR1A	3.21381056475949
OCEL1	5.60910635299029
ATP11B	5.90322771817636
NLGN4X	6.07917256942703
FBXO34	7.741978458924
ALOX12	4.13721647178507
RB1CC1	6.74591308387485
PCDH12	5.26788209634444
RPE	5.40291564097315
EIF4E	6.35243574658892
CSDC2	4.56118700750875
ABHD5	5.85914251338555
TMBIM1	7.1470037973838
PET112L	4.52689200103908
P2RXL1	3.16030461988128
F2RL2	3.18706673432203
TRMT1	4.1200291565847
IMPG2	3.4335902800353
LRRC32	8.8517221672014
BGLAP	5.04456938509115
HTR4	3.38550816235637
MRAS	5.71495502548587
TRAF6	5.41808576484872
AXL	5.91721253335897
ATP2C2	3.65689626848528
LMNB1	5.32060198091054
TELO2	4.26996859429683
PNPLA3	3.45427920963298
CSNK1E	6.56942175578821
SRP14	10.2694538873953
KCNQ4	3.38502056401562
PIK3C2B	5.91926579675539
C15orf15	8.02053272927203
TUBB2B	3.65332749997309
USP15	5.78003357450918
C12orf41	6.26562534696506
CEND1	3.77304521110972
RNF31	4.64933655435788
TCEAL2	6.48094411988476
PTGER2	7.49779678622862
UBN1	6.70565991091396
SLC5A7	3.08541702350952
SLC31A1	6.62641946230493
ADAM29	3.4859664814914
ST7L	4.00077766789579
GFOD1	5.87380417358232
CTNNA1	9.1501784940756
HRBL	3.59419359747906
CBX4	4.02321086374301
NTRK2	3.86783995833955
FOXN3	5.89811891783546
MFGE8	6.64827012773481
PFKFB2	3.9317994722202
TAS2R4	3.45450902905217
SH3TC2	3.34341169910349
IL10	3.78356700679805
PXMP4	6.60627236140105
RNF167	5.96618672846637
PRMT5	7.26555295591865
TSKU	6.22431793115696
ATPIF1	7.95405232598421
ETV3	3.15930687311637
PAK7	2.97299871122109
PDLIM1	9.20440621803516
CEP63	5.26155393641289
WDFY3	4.99418189183887
RNF126	4.70180519608329
DPM1	8.9330162184237
CLIC4	7.5547061756669
ACR	3.67236566612965
KLK7	11.1248820463072
ALOX5AP	8.33668075268882
LRP1	6.51486836804567
TNK1	4.37786569705309
TAS2R9	2.92924061687794
ZNF16	5.63129053463283
POLR1B	4.88024678206785
SLC8A2	3.63127754385759
OLFM4	2.84606420918232
TACC1	6.05242543094735
SAMHD1	6.41222055583568
ATP13A2	4.98811455591887
KRT4	4.4186917552698
PAX6	3.64814327120918
SCG2	6.83684455927607
SLC17A6	3.17402611255745
TUBB4	3.61475162476483
PADI4	3.09107844049426
FMO3	3.41701098266915
NLK	4.11293068639627
POU4F3	2.95476234402755
MDM2	3.42312463225908
CAPNS1	9.61362188590836
SDF4	7.15633309719952
ITGBL1	6.86515480360005
TAP2	3.75752969027172
OR2C1	3.29491545104536
KLHDC3	6.34006509680408
EFHD2	6.21354049756083
GALR3	3.61256606430341
NBEA	5.20765589220544
ABCA6	3.90326339715043
ABBA-1	3.91329466166235
GNAI1	5.57760250745241
CLDN3	7.83266551408027
AKT2	3.20787598979787
EGFR	4.25626340694113
VPS4B	7.46737718568905
RBM16	7.55404543053653
GALNT6	3.52171340941699
ZDHHC3	5.7868316548489
SLC25A4	6.50530735936452
CYB5B	5.39991415439134
NDRG1	7.93434920732051
SESN1	5.19613592560864
GBE1	7.53222701777831
MRPL46	6.376051312415
CLASP1	5.86854621417829
FARP2	4.85691388114357
ACOT11	3.31865947629183
LDHAL6B	2.96624121835239
MAPKAPK3	5.44804923824949
NCAM2	3.08987440886219
AFAP1	5.04153566868365
PRKD2	6.17660506443488
OR2H2	3.34973179544921
ZFP36L1	8.5039779464568
DZIP1	4.58853885771172
GPR161	4.03431772700273
RNF146	5.0408926847549
NKX3-1	3.77529720658099
CCNB2	6.85156682061854
ZNF10	3.75187877271681
WDR74	5.08240489838746
FAM134A	7.97139708033438
PCNP	8.18726703633588
PURA	5.77741586259762
DNPEP	7.52879365235466
ERBB2	5.17637466480865
CREB1	6.13274963546917
NEO1	6.02890748670078
DDX3Y	3.2181166467081
RPS3A	12.4210366195466
MXRA7	9.72630569198807
LGALS3	10.8315823052450
GLT8D1	7.49485961195456
TMPRSS3	6.98180686599212
UPB1	3.08056301530112
LAT	3.70728013310231
CLDN14	3.73055917427859
DHX38	4.61369438204241
KCNA3	3.54718166991476
BTBD1	8.3226954837263
TARS2	4.98378985346597
SKIV2L2	7.92870721379134
ABCF1	8.35393654719342
CDT1	3.12507697713504
ZHX2	6.61666056288862
FCF1	4.89897533102221
LRRC49	3.89731730554250
GUCY1B2	3.19358972728082
CD28	3.33599366506805
SMARCA4	5.75600151952049
SEPT2	9.85727230001185
SOHLH2	3.25760033914729
MCOLN3	3.7385533926366
LRP8	4.49301568910758
TAGLN3	3.51933270667961
MASP2	3.58857579914580
GPATCH3	4.03563998372698
TTRAP	7.87607529192426
AGL	7.16723988063344
NFE2L3	4.34980683122471
PSD4	3.68632141366636
PALMD	6.95901114867992
CCNB1IP1	7.1738748846326
TMEM43	7.42331663363166
OBFC1	5.97922944586283
STAT5B	4.7087340745710
C14orf79	3.82258074988013
ENPEP	5.04741684457754
SSB	8.27769462417751
SCT	3.32918536497686
TIMM23	6.87567549382717
SKI	3.67878408144315
SLC22A13	3.1377802641954
AKAP3	3.31653911313253
OAS2	5.34247323533396
KIAA0423	6.20607923242181
SEC61G	9.1093859273197
CAPN11	3.10041531443268
TMEM50B	7.79735696151606
DEGS1	7.82368074440046
ARHGEF4	3.46736997097429
DBNDD1	4.24234535904743
TBL1XR1	5.29420368874421
FAIM	5.14270150167265
SP140	3.40536963512288
G6PD	5.59715269398628
NUDC	7.18334188503971
GABRP	5.88947212025013
SCARA3	6.54848434394768
TACSTD2	5.89330180863693
EIF3J	7.19629069219808
PPP2R2A	8.12214487287497
CPA3	6.02490529298534
PVALB	3.39980153085072
BCAT2	6.30325134505814
MFN1	5.51855123142613
