Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E01_586136
CASP1	7.7781686919168
USP9Y	2.77984136492464
LRP1B	2.83506705903431
XAF1	8.06684813761844
PLA2G4C	3.84460808169276
APOA2	3.1305836021305
SPAG6	3.16881333602188
KALRN	3.13164598960899
SECTM1	5.55498656710944
THOC7	8.985848710458
IFNAR1	4.9825552337759
TCTA	5.96474856090481
NY-REN-7	3.14089637602922
TALDO1	9.9963220242569
B2M	11.9956846992641
LPPR4	4.4667241078402
SQLE	6.25516446517849
SEPHS1	7.26581503433483
EIF5A	6.28170976625875
FAM49A	4.58127621997757
YTHDC2	4.75546046004656
EHD2	4.90607447912235
NCF1	4.34070135876555
SPG7	6.27127507925511
ZNF614	3.5341494458243
HOXA5	5.56345232518089
NUP133	7.34676854298283
FGF12	3.7145778874449
SLMO2	8.12294834494346
INPP5B	5.58460656738568
PPID	6.64418382767345
SNTA1	4.28383994721049
IL20RA	3.90140480179389
UBE2J1	6.65388190048994
CACNG2	3.07143077366502
GCM1	2.95061178137557
ELF1	7.26360089144498
TLR5	4.5821163633085
TCFL5	7.82034814689585
C1orf107	6.22375545225838
C19orf22	7.03637721516181
SAFB2	6.27215020707798
MAP3K7IP1	4.12465285850132
NCK2	7.58836054194594
OXA1L	8.19043478445467
KIAA0652	7.05753782883836
KLRG1	3.38816381738954
FRAG1	7.27786585097138
ZSCAN12	2.97135532824469
PSMD12	7.96352769337116
E2F4	5.34753959595766
CLEC4M	3.4301738111513
KIAA0999	5.81721262648174
CLDN10	5.79659645739557
MGC13053	4.24436833586969
TAC1	2.64760905652234
GYPA	3.25624382374731
HPCAL4	3.52725291344019
TRAIP	3.94278124115176
MEX3D	4.76812969321683
KIAA0232	7.72473772056932
ERCC8	5.00679174943724
NFAT5	6.67716959549824
GPX4	9.10914310274037
CSPG4LYP1	3.12970011776261
KIAA0368	6.01560255080929
FBXO3	6.88173226828843
DVL1	6.79273420398722
CMKLR1	3.84027014896333
GPR157	3.46423487542353
TYMS	7.76753093308588
OR52A1	3.05011966727853
PEF1	8.0833449254272
ZNF750	4.40385330941529
ALG9	7.2524282415473
MCM5	5.8471901397167
SDK2	3.38713081057939
BAIAP3	3.96977382403076
RABGGTB	6.90143500159295
KCNK7	3.34913055861063
PTP4A3	6.06291621240945
ANKRD40	4.56073130147858
CALCOCO2	7.8607012109031
TMSL8	4.06835975050672
SNCA	4.1197827354436
ZNF551	4.63447053020167
HBQ1	3.10889290124958
ARHGAP26	4.49283054383492
GEMIN6	6.716553649562
HRAS	5.92085065805353
KLRC4	2.92206704852672
BSDC1	7.4020339811744
DSC1	3.67336450662204
RNF43	6.13414285517349
NDUFAF1	6.24858097191858
MAP2K4	5.55677101426492
FOLR2	4.92664138650871
LYZL6	3.56467225886911
EPB41L3	3.83971462881113
TEKT2	5.62374119766345
CDKN2B	3.31960941993137
WSB1	7.119990858823
ZNF480	3.59756067111395
MAP3K6	4.434669836897
PROS1	5.52201729351933
PSMB8	8.80223097126287
HN1	7.02868630471955
MAS1	3.1700514222607
APOL1	6.62311546384934
CSHL1	3.21504205893358
ZBTB7C	2.93067679839961
AHCTF1	6.80610549231383
SAE2	9.17398236175323
ITGA2	4.08235827893096
AP2S1	8.62471180386202
P15RS	4.78703539420736
MME	3.95105904496195
VAT1	8.25358639705242
MAST4	5.42821038176813
TUFM	8.78884953830632
KRT33B	3.17576561783019
THEG	3.93226008567165
KCTD2	5.45148908763511
WDR26	8.59186699296304
MFI2	2.99810574392859
KRT34	3.00276197558484
NR4A3	3.56548946886074
SGSM3	5.35624535165821
ARSA	4.19037992295218
TOMM22	6.23140431201035
SOCS3	3.58901227691627
UNKL	4.37366835597907
POP4	8.21728178491772
BHLHB3	9.49398954081589
MALL	4.46556391385627
SOX15	3.16996169060797
CCNA2	5.99435196927282
PARK2	3.23948024358098
GPR124	4.87403540629342
TMEM132A	5.41019874513054
CGRRF1	5.72465945937598
RUVBL2	8.45791537356372
MCAT	6.02277517976397
WNT10B	3.37211606519131
ISCA1	7.1315359396642
RPAP1	4.15075211697454
C12orf48	5.12770738542232
RAI16	5.72833533387584
RPL27	9.63220592314813
EPN1	3.77311686570554
MAGI1	2.87312189619194
GBX2	3.20244446430257
SLC35A1	7.87033668466899
GAL	3.54044190407702
SLC14A2	3.57746455676394
RDH11	6.8860594386582
ZNF518	4.79773404582985
PCYT1B	3.1154839379571
AUH	6.3558146892591
EIF3H	10.1111280270940
KIF1B	7.24299219487221
MBD2	4.7700837314666
AMOTL2	7.92193970067071
C6orf120	6.73397988044999
PIGT	9.67636345016873
PSRC1	5.91772762535457
PLA2G10	3.77533137073719
ALAS1	8.0837581551165
FOXO1	6.10268794832247
C17orf62	6.9571368556906
KIF5C	4.58236138477106
DUSP10	5.34610545674673
CRLF3	7.31165090377397
CLCNKB	3.99884398554218
PSMA5	8.9580386297566
FARS2	6.18488396683729
CCDC28A	6.96896643068934
AMPD3	4.93089133557823
PIAS1	6.76064259899525
ADCYAP1R1	3.40034996636034
TMEM134	7.34301786544516
CDH20	2.87097410913738
FBXO7	7.51902033539755
FLJ14213	4.1482380766228
ZNF3	5.9782397368828
LRRFIP1	7.56142721821063
TMEM49	8.55243340477989
CNOT2	7.58025155068044
CBX2	2.78865581170476
ZC3H14	7.64846017217459
ALDH5A1	6.91089255665601
HNT	5.50990545045494
SERPINA4	3.0698706004894
FLJ20920	6.25278177599585
CRTAP	4.97301702282437
DDX50	7.9085644142336
STYXL1	9.05281312502172
TK2	4.77044280571726
BLVRB	7.20955391154961
STMN1	7.17851912344405
GUCA2A	3.29454432960832
DPP6	3.11058127826204
GALNT10	4.89449436499454
STK39	5.46146208596
MMP24	4.07964867748025
CKS2	8.95211655149424
RHO	3.67407176663714
BANF1	9.06420298704421
CR1	3.05398767617894
RPS6KA2	6.47097258672415
HMBS	6.81267978841712
C20orf112	3.48113757337377
SLC25A24	7.01523314542077
MRPL22	8.1648653530161
SLC25A15	6.18203132665688
GADD45B	5.4479384193244
TDP1	5.60220793792679
ZNF287	3.51407652184513
DAAM2	4.57832362384236
C11orf57	6.88360676304409
RFK	6.82104736862926
ZFYVE9	4.04815939485254
TCTN3	7.55778246446867
STCH	7.11876320942785
LOC283871	3.89808800254259
NDUFB3	7.8979223406577
DEFB4	3.54302096087015
FPR1	3.87510465705821
FMNL1	4.34453512706185
SEPT7	9.82950093525838
PTCD2	4.64536224659422
GNLY	4.69296118967255
GRAMD1C	5.21749982732509
ZNF165	5.35362512515083
TR2IT1	4.04496503047516
ARMCX3	7.6718334383811
NDE1	5.74526840307092
MAGEF1	7.12847205301547
ITGA10	3.70036383210798
ARHGDIB	8.1050564715843
FSHB	3.52541685968948
ANXA2	10.9087571650474
HLCS	4.1596453314683
MCF2L	4.33162661370821
AK1	5.84624817855492
FH	6.21350712495762
LGALS2	4.02241421055568
SYNPO2L	2.67878246990062
KIAA1045	3.3119708258044
C1orf183	4.66546018666587
MAGEA8	2.99492533643824
DGCR8	5.54240975263243
GSR	6.66411054158030
NEU2	3.32127399979995
HIST1H4B	3.47286148628787
CACNA1C	3.02411752437011
FAM20B	6.47242894290038
HES2	3.40483882310178
PDCD6	9.01423505676874
INTS7	5.51779936268382
AMPH	3.94771406771424
UCKL1	6.7414019722796
ASB4	3.10099142551391
C10orf97	5.80456798023376
ALDH1L1	4.04080875981034
CCL23	3.23622328939645
OBSL1	5.57562164468291
SLC12A7	7.43871102738962
THAP4	5.96289000557732
RBM4B	5.90762328492753
OGFRL1	4.20279342550316
KIAA0831	6.41934044524785
C12orf11	7.38759981740946
PPP1R15A	5.0750945609632
KIAA0240	6.46418014752481
CD1B	3.16486658029997
FCGR2A	6.01526003302117
MDC1	5.38120719373179
MAN1A1	3.81348695928475
KRT9	4.05559870408244
HTR1A	3.13282492817782
OCEL1	5.76524521992866
ATP11B	6.17321231338329
NLGN4X	3.81843063280841
FBXO34	6.91588375423869
ALOX12	3.39200421656543
RB1CC1	7.683357577905
PCDH12	4.75820176002939
RPE	4.88308903928603
EIF4E	6.47510713906433
CSDC2	3.66103084901911
ABHD5	4.64734687102096
TMBIM1	7.02859171884184
PET112L	4.64564666969216
P2RXL1	3.31671587160323
F2RL2	3.23235475622718
TRMT1	6.7199196653323
IMPG2	3.67443992211398
LRRC32	7.14595996879315
BGLAP	4.10220848944238
HTR4	3.36196786156014
MRAS	5.70783924749347
TRAF6	5.90893386120484
AXL	5.22111564698999
ATP2C2	3.51321230320503
LMNB1	6.74306107571009
TELO2	4.70471663993497
PNPLA3	3.40934405897548
CSNK1E	7.53749818246809
SRP14	10.2951702876226
KCNQ4	3.12126885344881
PIK3C2B	6.49947257752531
C15orf15	7.46988298613257
TUBB2B	3.33490651565814
USP15	5.98013966482244
C12orf41	7.37913216193763
CEND1	3.83629378668702
RNF31	5.44500385472871
TCEAL2	3.19756812072964
PTGER2	5.02215104568662
UBN1	7.05274298962989
SLC5A7	3.1593295113438
SLC31A1	6.20334591176257
ADAM29	3.5648417837152
ST7L	3.98900194498072
GFOD1	6.17449920723439
CTNNA1	9.75155519362592
HRBL	3.64843833808748
CBX4	3.21961271673291
NTRK2	3.4306252059334
FOXN3	5.13922844750188
MFGE8	5.75257838692788
PFKFB2	4.0622497456626
TAS2R4	3.31206433660178
SH3TC2	3.15927299211233
IL10	3.57889217484489
PXMP4	7.00986585455109
RNF167	5.99469905495614
PRMT5	6.91136620200236
TSKU	6.20345196252769
ATPIF1	8.74811154989984
ETV3	3.16789050334166
PAK7	2.95332002016702
PDLIM1	8.375300788148
CEP63	4.97535820399368
WDFY3	4.82604790215059
RNF126	5.0718912810627
DPM1	8.90895611843957
CLIC4	6.687894202313
ACR	3.68076395157153
KLK7	9.45759505129753
ALOX5AP	6.24336766266867
LRP1	5.66448623878126
TNK1	4.61874753588714
TAS2R9	2.90546321337788
ZNF16	5.80552288115611
POLR1B	5.67982465454201
SLC8A2	3.86087972488695
OLFM4	2.7222820225709
TACC1	5.02069345589381
SAMHD1	7.34498230358124
ATP13A2	6.49531720502925
KRT4	3.52200447825757
PAX6	3.59926192720261
SCG2	3.32791729008329
SLC17A6	3.1492669221711
TUBB4	3.67552379700409
PADI4	2.96985689174535
FMO3	3.29138361817062
NLK	5.19731029551331
POU4F3	3.11285546150342
MDM2	3.44523300898138
CAPNS1	9.01695124267629
SDF4	8.25173997954458
ITGBL1	4.17859434440976
TAP2	4.41121666511836
OR2C1	3.40184042793159
KLHDC3	6.79232691297859
EFHD2	7.01014681056588
GALR3	3.67283146061535
NBEA	4.41727592187985
ABCA6	3.15824941074989
ABBA-1	3.77257443646015
GNAI1	7.88832427606432
CLDN3	8.567292899306
AKT2	3.26199316250657
EGFR	4.40282107310699
VPS4B	8.51042747925461
RBM16	8.29993491891482
GALNT6	6.32783055626557
ZDHHC3	5.38952920089857
SLC25A4	6.38598177685539
CYB5B	5.95003574861248
NDRG1	8.03095804237
SESN1	5.68439507272167
GBE1	7.48824897838736
MRPL46	5.69445364464775
CLASP1	6.02741199364332
FARP2	4.55445348400324
ACOT11	3.89184589659739
LDHAL6B	2.93370407024003
MAPKAPK3	5.72513218809467
NCAM2	3.14130795013558
AFAP1	5.30681740221867
PRKD2	6.80858706911007
OR2H2	3.21748681079287
ZFP36L1	6.708116670616
DZIP1	4.72407246918061
GPR161	3.84415070451776
RNF146	5.67203303330422
NKX3-1	3.89453969692990
CCNB2	7.30019655258188
ZNF10	4.1797109523958
WDR74	6.25718179051483
FAM134A	7.68295494762215
PCNP	8.87668630221162
PURA	5.74046851152129
DNPEP	7.6289909003949
ERBB2	5.81240168658923
CREB1	5.71349339384216
NEO1	6.39086824090861
DDX3Y	3.28023823568976
RPS3A	12.2378351843842
MXRA7	9.10292065190772
LGALS3	9.96507447388623
GLT8D1	8.10771737820283
TMPRSS3	6.28085344330594
UPB1	3.051517474298
LAT	4.26054343834167
CLDN14	3.53909904127557
DHX38	4.87083257763762
KCNA3	3.26919147027674
BTBD1	8.18176267352831
TARS2	6.33976452709833
SKIV2L2	7.96999781492976
ABCF1	8.13625113423278
CDT1	3.26339457853324
ZHX2	7.40281691041749
FCF1	4.80745417720173
LRRC49	4.20646919923616
GUCY1B2	3.65562996599329
CD28	3.26546839972176
SMARCA4	6.30161117838226
SEPT2	9.08736167143791
SOHLH2	3.4427976155566
MCOLN3	3.60559311486378
LRP8	4.80280702619283
TAGLN3	3.77351814617367
MASP2	3.51876191494971
GPATCH3	4.68931436958813
TTRAP	8.68203401327616
AGL	7.87903593279685
NFE2L3	7.25529789821942
PSD4	3.87165213922595
PALMD	3.97245512750665
CCNB1IP1	8.5616171673016
TMEM43	6.18330083924198
OBFC1	6.49114995165457
STAT5B	5.01766359665741
C14orf79	5.09620925147116
ENPEP	4.16416394292145
SSB	8.4183178188607
SCT	3.07081522509871
TIMM23	7.26433735978467
SKI	3.70881099473872
SLC22A13	3.0099341771579
AKAP3	3.35445655558043
OAS2	6.3656946183396
KIAA0423	7.19737119381603
SEC61G	10.0881041737354
CAPN11	2.95278469653456
TMEM50B	7.21719864202438
DEGS1	7.66734417078723
ARHGEF4	3.56524377330001
DBNDD1	4.72802283577187
TBL1XR1	4.87687614798762
FAIM	6.12026889013168
SP140	3.74190246432230
G6PD	5.74275668469069
NUDC	7.60224611706666
GABRP	3.59625926568001
SCARA3	6.79646229070736
TACSTD2	5.72893906288841
EIF3J	6.99424888920124
PPP2R2A	7.53258909494618
CPA3	6.94533755904614
PVALB	2.93415156516378
BCAT2	5.97193869540894
MFN1	5.81724815484178
