Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D07_443138
C6orf15	3.77139939658038
RNF4	8.88613211520179
F8A1	7.34209461254885
PPP1R3D	4.43989909497227
GRB2	7.52604414627823
TPM3	3.17007832538253
SYT13	3.68814645372354
EPB42	3.68352742226449
RP5-1077B9.4	5.23761873537928
EIF1	10.5553929501572
CETN3	6.8816007495706
FPGT	5.70400661747977
PRY	3.35738460964612
NTHL1	5.46873924945938
POLR2B	8.5436158639177
RPS28	11.965464344948
GDF10	3.06970657540965
COQ9	7.31792373975463
P2RX3	2.83309362725434
GCC2	7.07815960507384
RARRES3	5.67756276813552
PLXNA1	6.22162502724108
WBP4	4.06421548875144
KIAA0100	5.98620739760254
PMF1	5.97686299915563
HS2ST1	5.9503878750743
CRELD2	6.92178320081141
C8G	3.23298311140132
CD82	5.36751846724796
PMM1	4.65973300926162
CBLL1	4.15324863872046
LIM2	3.33465996664605
VAX2	3.86757606007685
SETDB1	5.04105617391434
LRAP	3.01808129526119
GCLM	5.74307936590003
CPEB3	3.31554955626621
PPM1A	5.27431828732224
INTS1	3.86777511923966
MMP16	3.15663985378494
CAMTA1	3.48643193667948
SAMSN1	5.38471011648574
DRD3	2.81801072995605
GMPPA	5.41665271572725
C11orf73	6.74356006814534
AIPL1	3.76833629263455
PTP4A2	8.2990688007231
IL24	3.61999648164608
BDKRB1	3.28628927074407
HPCA	3.61409400076187
MLF1	4.86201175631954
SEC14L1	6.39330940517827
CHFR	4.83775216733734
EMILIN1	3.73295458203625
THADA	6.1937691270025
TAF12	4.40447141332039
NDUFS4	8.6413495056802
ID1	4.47801203552049
PIK3CB	3.60015043527066
COL18A1	7.33265983573542
PDZD3	3.41176530394447
TBC1D17	5.15691816197513
COX8A	9.60687822665484
CDCA4	6.3383784060129
C2orf44	4.43272424323907
C9orf16	8.371483540553
ERBB2IP	7.35434880209726
EMX2	7.47910156203568
FUS	6.31083269468667
NIPSNAP3B	3.81474184615402
TF	3.33255153446828
CXorf56	5.60242283820143
CLCN4	3.51482311076318
PWP2	6.04809102898516
MMP15	3.64599368447363
MTMR14	5.9737496467156
NPR1	6.35466625495501
DNAL4	5.06684042040764
ELAC2	4.38303199057696
ASS1	10.6589742437958
IPP	4.97521579139925
TMEM59	9.51747500508054
POLR2J	8.9218668994837
SEC23IP	4.71390363461597
RGS4	4.38708649226604
UQCRC1	8.61565466707747
SNX6	7.52130174022274
DDX18	7.18233645713994
POLG	4.66753161104846
ADAM23	3.93375313851872
ZNHIT2	5.22335466269761
TFR2	3.61492401330511
NCDN	4.06676882899499
RAG1	3.47669454401244
POMT1	4.84735924507711
CYP1A1	3.58147414760392
SNAPC1	5.77551996241574
GNA11	5.22990737466376
CCDC52	2.66741390877252
CAPN1	7.38571616118916
DDHD2	6.28733827291062
UPF3A	5.29344175890305
LAGE3	6.13383895764718
GNRHR	3.06780983865389
UNC13B	5.0643939552596
TTLL4	4.05908695708993
PPBP	3.14604188023981
HTR3A	3.66171341385928
SDC2	5.58407364993548
ANKRD49	7.8095556034375
BTF3	10.2560754837135
COX7A2	10.8321342028993
SARS	8.64156504847942
C13orf18	4.26531386797914
CACNB1	3.80649455575845
QKI	5.66163633293928
SETMAR	5.5379187605261
LAMB4	3.44790538632561
MAN2B1	6.15042024303774
EML3	5.31686306174086
ACADL	3.26612998044563
OFD1	7.45697586889392
CGA	3.41740161252891
EIF3EIP	10.5119131946443
PEX16	4.883543840577
GNG12	8.42299956752266
HABP4	4.68879326687245
CNTN2	3.49529207168348
ASNSD1	6.68770629278544
FUT4	4.59515889277795
DBH	3.48915314972525
CD53	7.19859206727103
HIST1H2BJ	3.79734894579674
TFAP2B	3.28007550515723
ACF	3.82982520438011
TMEM11	5.75098006922666
CDH8	3.19497607397092
C3orf32	3.25899927189179
AGPS	4.86172786165677
C4orf18	3.28185010322961
PCCB	7.16087300078486
IPO13	4.26321388722891
PECI	7.66062193839294
UNG	6.73210685738013
C6orf105	3.35565730752455
GSTP1	9.46451945196299
SUV420H1	8.21913365257828
ARHGAP15	4.13196965420044
LTBR	6.96881969517621
TDRKH	3.37664819219457
PSG4	3.42861460271821
SLC9A3R1	6.9835710380303
NBPF3	8.552346622632
SLC9A3	3.58882372831705
OSBP	5.86127843683184
PRR5	4.67499661114062
CHMP7	5.9096138799277
ADRA1A	3.11512304844324
ASAH1	7.12273891028847
FKBP4	6.78521726948475
ZNF350	4.80865599817928
DOM3Z	4.69443876599746
GIPR	3.69639325015128
AHI1	4.23731048745273
BST1	4.71636964564743
NCR2	3.77780872701426
NADSYN1	5.97323420349304
UBE2W	5.60154593001976
RGS14	3.99143119316587
KRT15	3.79245520914353
SCN11A	3.62258887804527
GFI1	3.70706892125724
FHL1	4.00629063344339
SMC6	6.13830289649784
GATA1	3.77357126621468
OSGEP	5.06552197772902
ARMC6	4.52215837364268
HK3	3.68209436243956
PSMD5	7.03138082908971
RSU1	7.73867285287287
RPL4	12.2010570506605
MAD2L1	7.28754316291266
RBPMS	4.93668987261656
EIF4A3	9.4350421036647
E4F1	4.80884008745567
DLEC1	3.55149588121601
PRPF3	5.89447049577041
EMR1	3.32366833483306
CHMP2B	7.31778990406686
CAMSAP1	4.53638797841568
RPS21	10.1876711810671
XCR1	3.10540070395368
ARID5A	4.44945497915258
RBM6	5.70480200486023
UBE2N	6.80451500464497
KLF4	4.24282738828753
MGC4172	4.66549824611951
LMO4	7.63310465193375
KLKB1	3.39724806719715
HDAC3	6.52471697771202
HP	7.47850623226668
SCHIP1	5.52671545048328
BTK	4.4655523308677
KRCC1	8.12111752736583
PRND	3.10296933393905
C6orf27	3.61106060444263
PIGL	3.69994612288145
CLCA1	3.503238584416
C1orf112	3.85244988137871
OLFML2A	6.42663087930261
HUS1	4.53717324640039
SFRS6	7.60313369549523
CXCR7	4.92405677105324
UIMC1	6.35075820546788
FXYD2	3.6033648722946
GOT2	7.37970371123024
ZNF667	4.41799437448895
TFEC	4.51017500174909
ATP7B	3.54865119604899
RAB38	5.52419877940424
POLD2	6.99703662123807
PPM1H	5.0081216788665
DCX	3.36317240885601
NFYC	4.62264584569638
ZNF228	4.73127075529427
KIN	5.79828134029225
PLSCR4	6.13518117183661
HIST1H4I	4.02345962191965
PPARGC1A	3.08634083538025
HIG2	7.25995239739122
KCNK10	3.97980510379106
EXOC1	8.21577292813685
OR6A2	3.75266882599616
ETFA	8.80803581265406
PDAP1	5.28357137390695
C19orf6	3.47271959164761
POLRMT	3.8020090469042
ZNF146	8.45048321558961
MIA2	3.06319624406986
LY6G6E	3.23365887684411
EIF4E2	7.71403270210375
NENF	5.37205214747673
HOXB5	4.06340232318652
ZNF324	4.06148260671845
CUGBP1	4.32266344285169
ENTPD7	3.9522225084091
TTC13	5.70588556315323
GJB5	3.27241877895023
PRSS22	4.56465818903947
CYP3A5	3.3840323527568
MBOAT5	4.69582766405571
CUL4B	4.70522896470625
CENPJ	3.36255869026643
KIAA0664	6.38374541942763
PITX1	3.72112360188621
PDGFRB	5.49563316459565
RDX	6.11461593585391
CELSR3	4.02430034395437
JUND	5.76761831826079
ITSN1	4.74796829156497
CHRNB1	3.47848858088915
EHBP1L1	4.09139858188215
C19orf2	7.0997263094564
FETUB	3.12491122452307
CAMK2B	3.15508086013163
DCTN1	5.40859679713263
TNKS2	6.73709897774407
MRTO4	7.846660326379
C1QBP	6.22030584462956
TTC3	7.91586780218489
NDUFB8	8.00746123034092
CADPS2	3.7636967406316
EDG2	4.46285345182209
MYF5	2.97841877431777
SEMA3G	3.36967202147492
IL23A	4.13991492425715
GJA9	3.8312744764873
R3HDM2	6.5355417721565
C5	4.15646318353555
SLC2A10	4.79629295552632
TRIM45	4.73926753312368
TSP50	3.72701199636219
PAQR3	5.04492085295445
ANKRD26	3.53803353926733
TCP1	8.14522504463323
TMED7	6.84600326355678
CMA1	3.11748996771184
PTCRA	4.29668968165636
HCRTR1	3.26893400111612
FST	3.69415795583633
PAWR	4.45225305648667
LDLR	4.48951688910036
ASTN2	3.91738947185121
SCRN1	5.36423994317264
GPATCH8	6.19203449633532
KIF4A	6.01236145767549
TANC2	3.80515422511978
ZMYM5	3.50666798995826
PGM1	9.18251347296544
ZNF586	4.93425569967481
POLR3G	3.69935110714988
CPD	5.72459180997683
SNCAIP	3.67924813079257
DCT	3.48453504267995
HLA-DOA	3.63321099367056
TANK	6.95903485830804
RCAN1	4.52289827940425
UPK1B	7.6821255543568
DNAJB4	4.97627943476557
UGT1A8	2.97491377419877
LIMD2	3.44701144310335
HIST1H4L	3.47088721598321
PECR	4.82078294861942
HSPA2	5.05715884113145
SERP1	9.03454661097308
TACR2	3.41002272274019
NUP85	6.91176875602284
CD177	3.60618344813009
GPR135	3.31049338230003
PIGG	8.14612083412042
LGR5	3.09158065784622
JAK2	3.29215787188657
DPYSL4	3.34303318697423
TM9SF4	5.03315864392281
PTHR1	3.49894291798745
SIRPG	2.98876736607804
ZNF264	5.41901131301917
BICD1	4.7466317915181
RAB5A	7.47332747172159
FLJ13224	3.01225266478321
METTL5	9.76693162114394
HERC6	6.23832921988044
CASP1	6.17165662969277
USP9Y	2.75114091054734
LRP1B	2.97416922252607
XAF1	6.49069054510243
PLA2G4C	3.82734357654652
APOA2	3.34432665914441
SPAG6	3.06476035922288
KALRN	3.22848213393604
SECTM1	5.47136661641503
THOC7	9.32007885344488
IFNAR1	3.99837281476442
TCTA	6.08239791368678
NY-REN-7	3.27576035085203
TALDO1	9.03656418895143
B2M	11.4822118155016
LPPR4	4.23061946737603
SQLE	6.38496524944876
SEPHS1	6.59725057809352
EIF5A	6.57936577706653
FAM49A	4.09666819099496
YTHDC2	3.93688132797368
EHD2	4.37768105197792
NCF1	3.73265871130055
SPG7	5.0541687374805
ZNF614	3.50797182814534
HOXA5	3.53953157695042
NUP133	7.97146286373827
FGF12	3.59482163670785
SLMO2	7.63523741760417
INPP5B	4.18325555119497
PPID	6.45431184596975
SNTA1	4.23423900131873
IL20RA	3.35744367664931
UBE2J1	5.0811023980327
CACNG2	3.03007841061603
GCM1	3.28841087495259
ELF1	5.69676933556261
TLR5	6.06674879589935
TCFL5	6.95842589278854
C1orf107	7.00825010706074
C19orf22	5.90474348069504
SAFB2	6.02446978230863
MAP3K7IP1	3.68260599618308
NCK2	7.73735824591322
OXA1L	7.6884467920812
KIAA0652	4.64548703904753
KLRG1	3.63750589809289
FRAG1	5.77171220958683
ZSCAN12	2.98426885296272
PSMD12	7.15050562033094
E2F4	5.15638217029129
CLEC4M	3.43803570000331
KIAA0999	5.13956196893415
CLDN10	5.93273866138542
MGC13053	4.11044316472662
TAC1	2.82760573098562
GYPA	3.25674815024618
HPCAL4	3.28151607315852
TRAIP	4.13260531345998
MEX3D	4.51616349666202
KIAA0232	6.32986010322121
ERCC8	5.62175622345875
NFAT5	4.67212715394081
GPX4	9.05467204470748
CSPG4LYP1	3.14444586812864
KIAA0368	6.19095285147873
FBXO3	4.6792562932878
DVL1	5.994660733754
CMKLR1	3.39809833189709
GPR157	3.66647422019965
TYMS	8.65719085943526
OR52A1	3.01263340401904
PEF1	5.53683318204664
ZNF750	3.1258132499619
ALG9	6.38850203274516
MCM5	5.43686273997087
SDK2	3.66779545881135
BAIAP3	3.61803413524085
RABGGTB	7.68464675963064
KCNK7	3.24714479819805
PTP4A3	6.771624165377
ANKRD40	4.21098934747102
CALCOCO2	6.80869566526746
TMSL8	5.07124171687795
SNCA	4.30766262496463
ZNF551	4.12691506514976
HBQ1	3.48329743798068
ARHGAP26	4.60249125518695
GEMIN6	6.5068894932199
HRAS	5.08838372682744
KLRC4	2.75043528275223
BSDC1	4.83966523461735
DSC1	3.69057256053781
RNF43	5.10605584554487
NDUFAF1	5.82434212587067
MAP2K4	5.01078230369355
FOLR2	4.37126802808401
LYZL6	3.7557287743126
EPB41L3	3.71476379664977
TEKT2	3.76670612001148
CDKN2B	3.60909519047079
WSB1	5.79970542952235
ZNF480	3.42541364553035
MAP3K6	3.84741640566269
PROS1	6.44430858974062
PSMB8	7.86653054862538
HN1	8.45133526420547
MAS1	3.28547841839365
APOL1	4.63874534427193
CSHL1	3.4693835901976
ZBTB7C	2.97674485450882
AHCTF1	6.88344548959445
SAE2	9.22263234175284
ITGA2	5.02448432399463
AP2S1	8.95349072051532
P15RS	7.3887658224713
MME	4.08441995244957
VAT1	6.93903903583595
MAST4	5.5505645584859
TUFM	9.32123077751904
KRT33B	3.40714650504787
THEG	3.83070155651273
KCTD2	5.1837659061121
WDR26	8.97399167069461
MFI2	3.38434689896588
KRT34	3.14747419006552
NR4A3	3.40740625960753
SGSM3	4.08578136868136
ARSA	4.19049416515844
TOMM22	5.24375523356822
SOCS3	3.69026211258906
UNKL	3.78840639768991
POP4	7.88948103269265
BHLHB3	8.85384644891293
MALL	3.60406270640715
SOX15	3.22501630716189
CCNA2	5.12574153112001
PARK2	3.26990654818236
GPR124	4.07556728352124
TMEM132A	5.50410103557913
CGRRF1	6.06429378645383
RUVBL2	8.35004311443957
MCAT	5.71286889505247
WNT10B	3.79451611480796
ISCA1	7.08908609139502
RPAP1	4.58610252446211
C12orf48	4.85393094789812
RAI16	5.14939051422129
RPL27	9.6546335157867
EPN1	4.16245863633401
MAGI1	3.06652841348569
GBX2	3.51385575803629
SLC35A1	6.6190332229199
GAL	5.0570656077899
SLC14A2	3.47375640209582
RDH11	6.79182444223718
ZNF518	3.85769744496904
PCYT1B	3.27874549722472
AUH	6.96952661220823
EIF3H	11.5589663415929
KIF1B	6.37332691030797
MBD2	4.55797055760613
AMOTL2	8.1078011707067
C6orf120	5.80977313239085
PIGT	7.06815454240663
PSRC1	5.66460624159073
PLA2G10	3.84265744850858
ALAS1	6.84004103002505
FOXO1	5.41139991274402
C17orf62	7.47980936878828
KIF5C	4.57667174728451
DUSP10	4.53904589730529
CRLF3	6.58201951494111
CLCNKB	3.23744529020054
PSMA5	9.5828831085133
FARS2	5.91982833687659
CCDC28A	6.25113375980281
AMPD3	4.89699474417684
PIAS1	6.78860891918736
ADCYAP1R1	3.49296436408566
TMEM134	6.70935047813343
CDH20	3.00482892146102
FBXO7	7.16633136616212
FLJ14213	3.1089338868747
ZNF3	4.86665052673201
LRRFIP1	7.07792678333708
TMEM49	9.00609284417527
CNOT2	7.51571511552541
CBX2	3.26617817457939
ZC3H14	6.60551184602235
ALDH5A1	5.33571486809196
HNT	4.21330405456771
SERPINA4	3.08855469990879
FLJ20920	5.26903491052517
CRTAP	5.57866533408239
DDX50	8.24404961908538
STYXL1	6.89022345004555
TK2	4.55640279378065
BLVRB	6.6121506076508
STMN1	6.52898246394305
GUCA2A	3.84534561417971
DPP6	3.37001606313505
GALNT10	4.29032152222839
STK39	5.28831243842029
MMP24	4.17348805318518
CKS2	10.0116062180795
RHO	3.87956380631363
BANF1	9.3774853950653
CR1	2.99713579735608
RPS6KA2	4.56724414992702
HMBS	6.32899958548116
C20orf112	3.86503677836627
SLC25A24	7.69926488946444
MRPL22	8.21545879159033
SLC25A15	4.75628225675329
GADD45B	5.19875136579694
TDP1	6.17731201244885
ZNF287	3.22672880365845
DAAM2	5.48008287550793
C11orf57	5.86534796646897
RFK	7.24173430526901
ZFYVE9	4.14756641811993
TCTN3	6.26052850734374
STCH	5.89371545089731
LOC283871	3.63952983533455
NDUFB3	7.89717076283962
DEFB4	4.73380480792826
FPR1	4.32777094943412
FMNL1	3.96766277375728
SEPT7	8.83699841828878
PTCD2	4.41892731375353
GNLY	3.32665605352671
GRAMD1C	4.8655309092096
ZNF165	4.26431616758342
TR2IT1	3.8955954355371
ARMCX3	7.15500702897751
NDE1	5.80493570323855
MAGEF1	7.05309877131093
ITGA10	3.53608082046384
ARHGDIB	7.96580770713314
FSHB	3.90176448820206
ANXA2	11.7794397355194
HLCS	4.01808095557986
MCF2L	4.0019929336697
AK1	6.04794463861722
FH	6.64514716043318
LGALS2	3.62880127677416
SYNPO2L	2.84676638111508
KIAA1045	3.39352924396413
C1orf183	4.30686759289464
MAGEA8	3.20788403061676
DGCR8	4.58490975841082
GSR	4.07860135801141
NEU2	3.42243401129571
HIST1H4B	3.56112464642063
CACNA1C	3.28809554453284
FAM20B	6.11358893565031
HES2	3.18175190816748
PDCD6	9.5053537642554
INTS7	5.4439363045519
AMPH	3.81852825124618
UCKL1	6.11452491306748
ASB4	3.0134402458593
C10orf97	5.28572251201719
ALDH1L1	3.85720755384206
CCL23	3.32483936714628
OBSL1	4.76328663924193
SLC12A7	7.7924919482039
THAP4	5.956940450487
RBM4B	4.91524671999405
OGFRL1	5.21631647010897
KIAA0831	4.62984061966715
C12orf11	7.15024621886304
PPP1R15A	4.69411309767433
KIAA0240	5.44988527328078
CD1B	3.23835823264437
FCGR2A	5.7709194166202
MDC1	4.79832930397587
MAN1A1	3.7072847678285
KRT9	3.61039814118699
HTR1A	3.34552463395833
OCEL1	5.22851501514159
ATP11B	5.43060198239352
NLGN4X	4.30407748569565
FBXO34	8.06262822193243
ALOX12	3.5161014436331
RB1CC1	6.68683550381636
PCDH12	4.45608113633685
RPE	5.3845984075228
EIF4E	7.30346806289703
CSDC2	3.82240861759521
ABHD5	4.84532522532062
TMBIM1	6.20174793349981
PET112L	4.5088298839429
P2RXL1	3.28574071156356
F2RL2	3.22021948021441
TRMT1	4.68642443871625
IMPG2	3.68282264099894
LRRC32	8.21270224062487
BGLAP	3.50577751845905
HTR4	3.44706165380618
MRAS	4.73625740219849
TRAF6	4.2937594305646
AXL	5.3511733918431
ATP2C2	3.35963724211734
LMNB1	4.78520569316753
TELO2	4.65755909532266
PNPLA3	3.48951113173095
CSNK1E	6.2374218027491
SRP14	10.3124167139481
KCNQ4	3.47883589069079
PIK3C2B	5.92570328835172
C15orf15	8.12116243665804
TUBB2B	3.43154185430453
USP15	5.303009363076
C12orf41	7.68333647982612
CEND1	3.73818216789881
RNF31	3.99594342283117
TCEAL2	3.83166222366724
PTGER2	5.47919779875621
UBN1	6.88098836227839
SLC5A7	3.01952438858440
SLC31A1	6.6462015016365
ADAM29	3.35607310212523
ST7L	4.15469281817307
GFOD1	6.08071149982227
CTNNA1	8.98593693614203
HRBL	3.86367000400037
CBX4	3.24571343053140
NTRK2	3.54513027807571
FOXN3	5.15552114280468
MFGE8	7.49293931192374
PFKFB2	3.98338202644336
TAS2R4	3.45287916899992
SH3TC2	3.51607630899175
IL10	3.44281975792082
PXMP4	5.74846886573768
RNF167	6.23824232389084
PRMT5	6.34212731015964
TSKU	6.78512016525598
ATPIF1	7.91707255171475
ETV3	3.36562040438895
PAK7	3.17056035652243
PDLIM1	8.37597670164216
CEP63	4.96659574848049
WDFY3	4.87402799315736
RNF126	4.66653229824013
DPM1	8.91468868506302
CLIC4	6.31073646952982
ACR	3.76749931148140
KLK7	8.73581990690225
ALOX5AP	7.85605549770037
LRP1	4.53485913154398
TNK1	4.17497397489685
TAS2R9	3.07572036280343
ZNF16	5.7959806730987
POLR1B	5.30376347143673
SLC8A2	3.69881814850505
OLFM4	2.92410644045342
TACC1	4.47282678845095
SAMHD1	6.23113737207550
ATP13A2	5.26017973844347
KRT4	4.40979114292844
PAX6	3.56264700171681
SCG2	4.52084416555591
SLC17A6	3.22338825022063
TUBB4	3.7121002005965
PADI4	3.22925126977959
FMO3	3.02343153300849
NLK	4.13521437060061
POU4F3	3.10126063686366
MDM2	3.42437852833549
CAPNS1	8.96134520796295
SDF4	6.39275239141142
ITGBL1	3.2450908869797
TAP2	4.13221180577222
OR2C1	3.1234440121732
KLHDC3	5.84835120463533
EFHD2	5.85557141667932
GALR3	3.75611974740783
NBEA	3.04219206235404
ABCA6	3.28302644456675
ABBA-1	3.91936964724123
GNAI1	5.44621641772331
CLDN3	8.02121620220106
AKT2	3.48917753256445
EGFR	4.57784599222553
VPS4B	6.7139415906728
RBM16	7.26793908762429
GALNT6	6.08731747823749
ZDHHC3	5.52186014899146
SLC25A4	6.14398553783716
CYB5B	4.98135936626411
NDRG1	8.44840231436746
SESN1	4.19941160025612
GBE1	7.22946002945272
MRPL46	6.45607837821383
CLASP1	5.21525895863705
FARP2	3.98982080899906
ACOT11	4.04330402555133
LDHAL6B	2.84403286449878
MAPKAPK3	6.26538598485222
NCAM2	3.26016595251435
AFAP1	4.56922564499965
PRKD2	5.67745502196082
OR2H2	3.36340263643361
ZFP36L1	6.71904690095106
DZIP1	4.14032178504967
GPR161	4.40450727497267
RNF146	4.36943014501455
NKX3-1	3.94742621446998
CCNB2	8.32941902710115
ZNF10	3.37374866097096
WDR74	5.46375097891279
FAM134A	7.83830421116414
PCNP	8.33905742504637
PURA	5.52429121743031
DNPEP	6.94832035127678
ERBB2	5.0423260108277
CREB1	5.54775250662586
NEO1	5.21235344161391
DDX3Y	3.24960147190625
RPS3A	12.7118928432492
MXRA7	8.81386992847833
LGALS3	10.4585820869633
GLT8D1	7.66755218359745
TMPRSS3	7.6113345334006
UPB1	3.32136525787853
LAT	3.78733287774426
CLDN14	3.79138867362473
DHX38	4.40209202906903
KCNA3	3.19930060851114
BTBD1	7.90735959631483
TARS2	5.03063161070489
SKIV2L2	7.62314002943806
ABCF1	7.64700095041592
CDT1	3.42216719399958
ZHX2	5.98275140279745
FCF1	5.14651553872324
LRRC49	4.38032867907889
GUCY1B2	3.56026961974999
CD28	3.1960899878097
SMARCA4	5.55291694375757
SEPT2	9.69543933217259
SOHLH2	3.16136334555356
MCOLN3	3.77818574013032
LRP8	6.6208449149674
TAGLN3	3.86512364587637
MASP2	3.54278439484945
GPATCH3	3.71159377621945
TTRAP	8.52084548407799
AGL	6.80955040274985
NFE2L3	4.30737857639651
PSD4	3.84294109338735
PALMD	6.74504800695121
CCNB1IP1	8.42682164701712
TMEM43	7.12755090831057
OBFC1	5.87512012859673
STAT5B	4.21635436678803
C14orf79	4.30625447969399
ENPEP	3.72922106939016
SSB	8.48199732658675
SCT	3.28635921855525
TIMM23	6.59443270376392
SKI	4.00401896293267
SLC22A13	3.11342742209400
AKAP3	3.88735710839061
OAS2	5.05635706897494
KIAA0423	5.94930932757166
SEC61G	9.28183694721848
CAPN11	3.23861144993979
TMEM50B	6.45220126624778
DEGS1	7.88379076055682
ARHGEF4	3.59016327239558
DBNDD1	4.02906357491463
TBL1XR1	5.66492475398312
FAIM	5.19982643306249
SP140	3.24174739575894
G6PD	5.0738924690987
NUDC	6.47222080489914
GABRP	3.54740845480852
SCARA3	6.89297186520917
TACSTD2	6.03402128256787
EIF3J	7.3119982562665
PPP2R2A	7.32163844702916
CPA3	3.73134845149366
PVALB	3.79256234557322
BCAT2	6.43399312394099
MFN1	5.65997684453474
