Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B07_458672
RP5-1077B9.4	5.11411277644505
EIF1	10.1832088984761
CETN3	6.5032453792951
FPGT	4.98561153376793
PRY	3.55525122068279
NTHL1	4.63573251015902
POLR2B	9.63805535963317
RPS28	11.9630919543697
GDF10	3.10674918196819
COQ9	7.01316674737539
P2RX3	2.97795511677822
GCC2	6.09427279552828
RARRES3	4.26577784269856
PLXNA1	5.28886734114537
WBP4	4.55236222034878
KIAA0100	6.00715459462241
PMF1	6.98873010031077
HS2ST1	6.21209275205829
CRELD2	5.94258501929929
C8G	3.35712468609848
CD82	4.84642351598102
PMM1	5.19103978050833
CBLL1	4.26327392911816
LIM2	3.47354857939355
VAX2	4.20528794374836
SETDB1	5.58798141903189
LRAP	4.96807638675193
GCLM	5.68373075941855
CPEB3	3.69585431357321
PPM1A	5.69383477582013
INTS1	4.01778013636951
MMP16	3.19057313469363
CAMTA1	3.87847970830033
SAMSN1	3.84586777708735
DRD3	2.89797670200263
GMPPA	4.30713144756264
C11orf73	5.6820247945316
AIPL1	3.76688209679781
PTP4A2	9.24633135593455
IL24	3.23523769606825
BDKRB1	3.36966949243169
HPCA	3.56793113205069
MLF1	7.59315982420881
SEC14L1	6.64944006172777
CHFR	6.2359096317862
EMILIN1	3.22481867676656
THADA	6.01769128843294
TAF12	6.13022474203383
NDUFS4	7.85256503580153
ID1	3.71020116424329
PIK3CB	3.65907194307569
COL18A1	8.15048470258666
PDZD3	3.51893163986662
TBC1D17	4.49622878585642
COX8A	9.9105569142031
CDCA4	9.37506011884663
C2orf44	4.33318006013966
C9orf16	7.6385047433875
ERBB2IP	7.33013524561419
EMX2	2.54198670205846
FUS	6.51631356737324
NIPSNAP3B	3.7822945959223
TF	3.29615668909247
CXorf56	5.38537729202549
CLCN4	3.64223892188505
PWP2	6.49152175090372
MMP15	4.69700582439742
MTMR14	6.22617343929383
NPR1	7.25952648529758
DNAL4	5.57822122169717
ELAC2	4.59413367230469
ASS1	11.2035421742253
IPP	5.10407848675729
TMEM59	10.5005844366598
POLR2J	9.07105394505393
SEC23IP	6.34157352157209
RGS4	3.65260233613974
UQCRC1	8.67127099134435
SNX6	7.52636598618851
DDX18	6.9779697856897
POLG	4.8840785474989
ADAM23	3.82502155245868
ZNHIT2	4.26877841266637
TFR2	3.36697460850103
NCDN	4.1614350068337
RAG1	3.44868196596313
POMT1	5.39700071358360
CYP1A1	3.46031027616925
SNAPC1	5.98140335594281
GNA11	4.86806922789018
CCDC52	2.83176755073834
CAPN1	6.07429518344082
DDHD2	6.86515064927577
UPF3A	6.09308884156925
LAGE3	6.59462131801665
GNRHR	3.178172904476
UNC13B	4.72250112935114
TTLL4	4.85653067799185
PPBP	2.88073872051085
HTR3A	3.35208061462347
SDC2	4.10540853736202
ANKRD49	7.76725793397052
BTF3	9.89418264624001
COX7A2	10.8509192359408
SARS	8.76733563586911
C13orf18	3.75291449358216
CACNB1	3.92327751712894
QKI	5.52643022615337
SETMAR	6.03984210079675
LAMB4	3.21427286888668
MAN2B1	6.94527271709752
EML3	4.84102929569336
ACADL	3.28768603321781
OFD1	7.20761002190264
CGA	3.31510892086052
EIF3EIP	10.2840970299938
PEX16	5.43792410919462
GNG12	7.85662575225751
HABP4	4.65043922766060
CNTN2	3.49951673745661
ASNSD1	7.61837609175737
FUT4	4.36137531816649
DBH	3.41327747357587
CD53	4.97283678798328
HIST1H2BJ	3.49828023516902
TFAP2B	3.26936028459018
ACF	3.5251146469833
TMEM11	5.62690222069826
CDH8	3.28075576387502
C3orf32	3.31689826916351
AGPS	4.73104375482736
C4orf18	3.82147261712862
PCCB	7.29326535357575
IPO13	5.10217788709146
PECI	10.5584063487682
UNG	7.77079826269949
C6orf105	4.58473019078454
GSTP1	9.45516414605648
SUV420H1	7.9086645489304
ARHGAP15	3.3740674476026
LTBR	6.75522113540458
TDRKH	3.17839952163138
PSG4	3.12581025518049
SLC9A3R1	7.32782918602124
NBPF3	9.61981652817406
SLC9A3	3.58647378034874
OSBP	6.5355977742253
PRR5	4.34323994390813
CHMP7	4.93156802831343
ADRA1A	3.1989624879137
ASAH1	6.65516404409571
FKBP4	8.00102723054674
ZNF350	5.28256741932682
DOM3Z	5.18972730294678
GIPR	3.74425530818396
AHI1	4.70287579215115
BST1	3.61317468968026
NCR2	3.57538228553168
NADSYN1	6.02944310559651
UBE2W	6.5875985342018
RGS14	3.77802878867251
KRT15	3.83650944030954
SCN11A	3.74477020652442
GFI1	3.51369976978521
FHL1	4.03073111368983
SMC6	6.4449945058773
GATA1	3.99701413117873
OSGEP	4.91453842203939
ARMC6	4.71459863836352
HK3	3.58553898602796
PSMD5	6.41756759497761
RSU1	6.01451260936077
RPL4	12.1571893219728
MAD2L1	6.81250960429739
RBPMS	5.24842462058197
EIF4A3	9.83971011229167
E4F1	4.66423090121898
DLEC1	3.64605325226301
PRPF3	5.31319180739003
EMR1	3.13150642412869
CHMP2B	7.27608605818129
CAMSAP1	4.55326202862702
RPS21	9.4815751507809
XCR1	3.48938826154047
ARID5A	4.04131541168431
RBM6	6.22319054399374
UBE2N	8.54633765104815
KLF4	3.52191716377127
MGC4172	3.6718819093462
LMO4	6.82444711463483
KLKB1	3.21865989773870
HDAC3	6.10057781003205
HP	3.60370319309958
SCHIP1	3.53273437590068
BTK	3.74240874526749
KRCC1	8.0819552095975
PRND	3.03111559203144
C6orf27	3.55045993199881
PIGL	3.52564971985047
CLCA1	3.68557779068768
C1orf112	6.34238669399175
OLFML2A	4.23211961985172
HUS1	4.51106710848007
SFRS6	7.06736296294883
CXCR7	3.35375352423243
UIMC1	4.90802486819833
FXYD2	3.38946289899117
GOT2	7.12499055474293
ZNF667	4.51663217537992
TFEC	3.3589907733513
ATP7B	3.78132809338605
RAB38	8.26853100675353
POLD2	7.16051267265774
PPM1H	5.04424285008107
DCX	3.30569258972726
NFYC	5.48247871239774
ZNF228	4.58514937643134
KIN	5.88179470981284
PLSCR4	6.38515278357684
HIST1H4I	4.00289757564508
PPARGC1A	3.21649188192329
HIG2	7.31038825830781
KCNK10	4.09068749075479
EXOC1	8.75305715958378
OR6A2	3.71843128249347
ETFA	9.28307238146168
PDAP1	5.11985934100042
C19orf6	3.40826701876123
POLRMT	3.85049323309974
ZNF146	8.41728184607027
MIA2	3.19757336974644
LY6G6E	3.46580937661655
EIF4E2	8.37623855123394
NENF	4.86865236762842
HOXB5	4.81100517730836
ZNF324	4.76434771950516
CUGBP1	4.52362799588342
ENTPD7	4.26187755945992
TTC13	5.40794973840253
GJB5	3.52248431417217
PRSS22	3.92011102434597
CYP3A5	3.97979987157162
MBOAT5	4.81940184207274
CUL4B	5.59672833903764
CENPJ	3.18846720831836
KIAA0664	6.54072638177096
PITX1	4.12947185136438
PDGFRB	4.79305751236582
RDX	7.08948620381436
CELSR3	4.11554235768569
JUND	5.96179569096884
ITSN1	4.8864319951728
CHRNB1	4.77922690375530
EHBP1L1	3.66738239715006
C19orf2	7.5834903809986
FETUB	3.18863517387693
CAMK2B	3.29212191502872
DCTN1	5.74221670021884
TNKS2	7.2345340192611
MRTO4	8.04007947725051
C1QBP	7.08308858563462
TTC3	7.92743139554719
NDUFB8	8.9285902090962
CADPS2	3.74159782872606
EDG2	3.78590619246713
MYF5	3.16895178651312
SEMA3G	3.83122266588099
IL23A	4.18885773961704
GJA9	3.60595882450762
R3HDM2	6.81389996289715
C5	3.90007455497265
SLC2A10	4.12085531774528
TRIM45	4.71418010381036
TSP50	3.92480842697422
PAQR3	4.41850917420405
ANKRD26	3.52240852340459
TCP1	8.92734684346503
TMED7	6.25126756614253
CMA1	2.96675485383768
PTCRA	4.17343345844862
HCRTR1	3.6000377706492
FST	4.12913284370616
PAWR	4.42301752620271
LDLR	4.15654712388881
ASTN2	3.56001661754304
SCRN1	5.18510075850114
GPATCH8	5.65385468287806
KIF4A	5.98995494646968
TANC2	4.53470907820781
ZMYM5	3.51898312954648
PGM1	9.38005779160012
ZNF586	5.92391146917602
POLR3G	3.45933180270774
CPD	5.82816312328506
SNCAIP	3.9954963193191
DCT	3.49469276792174
HLA-DOA	3.57694075416837
TANK	7.09797150362444
RCAN1	3.71730585376775
UPK1B	7.63368383670921
DNAJB4	6.02477123868115
UGT1A8	3.168422390262
LIMD2	3.5168247488177
HIST1H4L	3.60531232799138
PECR	4.71332305511856
HSPA2	5.61907342286576
SERP1	10.188765397864
TACR2	3.76211404643492
NUP85	7.42911579186308
CD177	3.64906009626062
GPR135	3.21290613766760
PIGG	7.837143500586
LGR5	3.09448140982491
JAK2	3.81701056669820
DPYSL4	3.34032064050248
TM9SF4	6.09533713763082
PTHR1	3.393854947058
SIRPG	3.11100031696026
ZNF264	4.3879837714411
BICD1	4.43435016553672
RAB5A	8.15986117653678
FLJ13224	3.31675812471786
METTL5	9.24538848209407
HERC6	7.69864680990143
CASP1	4.33648381376153
USP9Y	2.83109786814427
LRP1B	2.79894260408053
XAF1	8.31096232506047
PLA2G4C	3.23345072390962
APOA2	3.20939981760444
SPAG6	3.11123916711215
KALRN	3.16696631404916
SECTM1	5.82971944511089
THOC7	8.8802789229327
IFNAR1	4.78262944973319
TCTA	5.10590163673983
NY-REN-7	4.40882610739851
TALDO1	9.34833644486262
B2M	11.7107501109498
LPPR4	2.90567942120892
SQLE	6.98449060482275
SEPHS1	6.58064524500833
EIF5A	6.62429838024048
FAM49A	4.27033881862741
YTHDC2	3.85538416471213
EHD2	4.5392356205836
NCF1	3.41531535348875
SPG7	5.70468150061811
ZNF614	3.84124904236738
HOXA5	4.28952658267912
NUP133	8.24343303987306
FGF12	3.83688846564868
SLMO2	7.17231487915987
INPP5B	4.58143598945438
PPID	6.87135753801188
SNTA1	4.81491303808205
IL20RA	3.28759473311613
UBE2J1	5.97632025786556
CACNG2	3.04581647539167
GCM1	3.26163441860665
ELF1	6.47258710274324
TLR5	4.15800897025842
TCFL5	6.23178075694792
C1orf107	6.23299496452916
C19orf22	5.51783611861189
SAFB2	5.97543167919584
MAP3K7IP1	3.65618086341097
NCK2	7.9524921656518
OXA1L	8.02091976524005
KIAA0652	6.23674867371854
KLRG1	3.3412594190715
FRAG1	6.51343099679488
ZSCAN12	3.05283302096597
PSMD12	7.68088421727058
E2F4	5.07833505191315
CLEC4M	3.61183553232214
KIAA0999	5.01025832383329
CLDN10	9.7349165142453
MGC13053	4.12897101650936
TAC1	2.80861250058878
GYPA	3.37043638798246
HPCAL4	3.23400066229799
TRAIP	4.0614835955621
MEX3D	4.53744817883723
KIAA0232	6.88979321195212
ERCC8	4.84114459727005
NFAT5	4.20933540859749
GPX4	8.87827753626078
CSPG4LYP1	3.23448621816984
KIAA0368	6.47174875714365
FBXO3	5.4880814906717
DVL1	6.90856954481701
CMKLR1	3.50861919551652
GPR157	3.11913205733234
TYMS	8.43813801573055
OR52A1	3.30620412858933
PEF1	6.98330060378912
ZNF750	2.80157150934755
ALG9	7.12336459686486
MCM5	4.84907479679158
SDK2	3.68845895798909
BAIAP3	3.77447993971836
RABGGTB	7.23753369295605
KCNK7	3.16766115748739
PTP4A3	4.12186578043386
ANKRD40	3.78435587754748
CALCOCO2	6.36019191250252
TMSL8	7.28263500289136
SNCA	4.21137784095066
ZNF551	4.62050074656621
HBQ1	3.45050926765158
ARHGAP26	4.23299584253476
GEMIN6	6.02022411108896
HRAS	5.6724226442019
KLRC4	2.95356975806021
BSDC1	5.38069092810242
DSC1	3.58107481626286
RNF43	6.71352076783268
NDUFAF1	6.5193394261792
MAP2K4	5.39606668236787
FOLR2	4.49616440622262
LYZL6	3.64967325503944
EPB41L3	3.18901238372689
TEKT2	3.90662035115808
CDKN2B	3.67782231519980
WSB1	5.96162932625221
ZNF480	4.01463536252515
MAP3K6	4.0852871789935
PROS1	7.45478323315989
PSMB8	6.5050023584873
HN1	8.49343379780329
MAS1	3.51450037073679
APOL1	4.39872581990000
CSHL1	3.24303041452129
ZBTB7C	3.28888958349398
AHCTF1	5.79316122966963
SAE2	9.31521342499376
ITGA2	3.74486247052276
AP2S1	9.3829802925024
P15RS	7.82431017125197
MME	3.48850029609185
VAT1	6.01188530026253
MAST4	4.7935714602601
TUFM	8.15205207327257
KRT33B	3.46704427610164
THEG	3.64823391550438
KCTD2	5.76511498693547
WDR26	9.28657355363222
MFI2	3.44549925718085
KRT34	3.11499696193201
NR4A3	3.34496402379398
SGSM3	4.31751529507501
ARSA	3.72761492910707
TOMM22	5.53223760194706
SOCS3	3.66784222531284
UNKL	3.9351270028154
POP4	8.61059098744785
BHLHB3	6.88168373190343
MALL	3.40133852637764
SOX15	3.49927840377284
CCNA2	5.81471104704921
PARK2	3.20836089015293
GPR124	4.00395327532107
TMEM132A	4.82421187479621
CGRRF1	7.36183189389876
RUVBL2	8.55087545752302
MCAT	5.54718837864593
WNT10B	3.54811858931265
ISCA1	6.63405235833334
RPAP1	3.59043217423652
C12orf48	5.40135662651121
RAI16	4.9161916398968
RPL27	9.0266770875627
EPN1	3.89169082525243
MAGI1	3.52086106652045
GBX2	3.46146096183815
SLC35A1	9.12082605738324
GAL	10.1493593458319
SLC14A2	3.42703490339144
RDH11	8.07529356077979
ZNF518	4.39415492681345
PCYT1B	3.33178390574247
AUH	6.2515679349587
EIF3H	10.8208218942267
KIF1B	6.41729627008436
MBD2	4.46021252118618
AMOTL2	8.23696175091331
C6orf120	7.28239915360327
PIGT	8.05957221428343
PSRC1	5.51638258503978
PLA2G10	3.9051592741248
ALAS1	7.18138947802187
FOXO1	5.30423418863059
C17orf62	7.04095253262962
KIF5C	6.17227229742968
DUSP10	3.60533199841708
CRLF3	5.73812855354484
CLCNKB	3.52642198735867
PSMA5	9.22939416265617
FARS2	5.4284477139602
CCDC28A	7.42972240277196
AMPD3	4.24239333660496
PIAS1	7.74546855677768
ADCYAP1R1	3.59854825049971
TMEM134	6.50343077007618
CDH20	3.33926611192939
FBXO7	7.32944530658939
FLJ14213	3.74645342958613
ZNF3	5.54849845480891
LRRFIP1	7.08158648368779
TMEM49	8.82752103269022
CNOT2	8.03264928703378
CBX2	2.95588319482236
ZC3H14	6.97082077720076
ALDH5A1	6.27912764932417
HNT	3.25276633142504
SERPINA4	3.18908193045438
FLJ20920	5.12118062136112
CRTAP	4.72087339938819
DDX50	8.81721409057979
STYXL1	7.79159306211583
TK2	4.21545360724522
BLVRB	5.54757566670928
STMN1	7.61361649070158
GUCA2A	3.58649256397593
DPP6	2.98575170808046
GALNT10	4.5281615974259
STK39	6.1983678506463
MMP24	4.25424032607506
CKS2	9.6122733558753
RHO	3.84070580686018
BANF1	8.99430327910155
CR1	2.95086163259580
RPS6KA2	7.32900602039571
HMBS	5.97557590713284
C20orf112	3.64252065622211
SLC25A24	7.00772623292867
MRPL22	7.8529402478151
SLC25A15	4.93792458714268
GADD45B	4.09891172317318
TDP1	6.33634760237323
ZNF287	3.61280664371163
DAAM2	4.51806083792442
C11orf57	5.61775598370128
RFK	6.08186129012668
ZFYVE9	4.67671337665741
TCTN3	7.69454078794673
STCH	6.30080023821502
LOC283871	3.69639378081489
NDUFB3	8.02162524958734
DEFB4	3.62841194196275
FPR1	3.35944783612659
FMNL1	3.38509984452982
SEPT7	9.75051890499784
PTCD2	4.12981125093179
GNLY	3.55019862620881
GRAMD1C	5.52917995063414
ZNF165	4.84890159554712
TR2IT1	4.36422257382702
ARMCX3	8.20296974210352
NDE1	4.52359796727916
MAGEF1	7.27311745813198
ITGA10	3.62763139860155
ARHGDIB	6.08781760795257
FSHB	3.72149559093245
ANXA2	10.8189367922134
HLCS	3.74538443610129
MCF2L	4.30137603870177
AK1	5.36812435027957
FH	6.67343222884023
LGALS2	3.74350264708536
SYNPO2L	2.66752002532596
KIAA1045	3.40837069002737
C1orf183	4.4697902240844
MAGEA8	3.00237862191646
DGCR8	4.38146083448043
GSR	4.77726946414993
NEU2	3.54313368202938
HIST1H4B	3.75870926623064
CACNA1C	3.15674815969465
FAM20B	7.41205977345058
HES2	3.04409873758275
PDCD6	9.96398058130304
INTS7	6.02657139503692
AMPH	3.67078654319954
UCKL1	6.1156014100071
ASB4	3.13094394358991
C10orf97	4.87265590720325
ALDH1L1	5.09647243969494
CCL23	3.22255437076552
OBSL1	5.03805274235817
SLC12A7	6.94718834442886
THAP4	5.52134691455366
RBM4B	5.12424297425362
OGFRL1	3.94832124255159
KIAA0831	6.29715893299885
C12orf11	7.13873426933547
PPP1R15A	4.54595898306269
KIAA0240	4.57597484039686
CD1B	3.23675407400873
FCGR2A	3.91571556514073
MDC1	4.77616502681414
MAN1A1	3.46490839461912
KRT9	3.31082021628211
HTR1A	3.52821001587798
OCEL1	5.15928900868613
ATP11B	4.89664929360861
NLGN4X	3.86752289758529
FBXO34	8.68324340898345
ALOX12	3.47871223132734
RB1CC1	7.03901055701207
PCDH12	4.45484358871323
RPE	5.39406802810101
EIF4E	5.8673966759508
CSDC2	3.61080115150441
ABHD5	5.34938585164834
TMBIM1	5.65998326642467
PET112L	4.52838173324697
P2RXL1	3.36690832878506
F2RL2	3.20844320430382
TRMT1	5.17798623396633
IMPG2	3.49798580117234
LRRC32	3.82923631790939
BGLAP	4.73699899281041
HTR4	3.41544521252765
MRAS	3.78902044608764
TRAF6	5.00317474370987
AXL	4.93553161453007
ATP2C2	3.92955550761869
LMNB1	4.54128465100314
TELO2	4.30925137594549
PNPLA3	3.64844623789584
CSNK1E	6.07229471790339
SRP14	10.0390554180516
KCNQ4	3.57302627687721
PIK3C2B	4.68661678944941
C15orf15	9.0021098874366
TUBB2B	5.70529668430898
USP15	6.02226349781067
C12orf41	8.90577140299604
CEND1	3.64004243938002
RNF31	4.64019594231769
TCEAL2	4.67161211372659
PTGER2	3.89288174966161
UBN1	5.89238763489796
SLC5A7	3.49197514534338
SLC31A1	6.01609278995738
ADAM29	3.32246829443513
ST7L	4.34116153651253
GFOD1	4.31404893738623
CTNNA1	8.89369388295825
HRBL	3.69634931052728
CBX4	3.83052584511762
NTRK2	3.45672689343820
FOXN3	5.712043613371
MFGE8	3.85237282088717
PFKFB2	3.97759638054547
TAS2R4	3.52779184630346
SH3TC2	3.22918730082586
IL10	3.25853641831388
PXMP4	5.38743311195404
RNF167	6.85306221831698
PRMT5	7.93386981528264
TSKU	5.02487300613911
ATPIF1	7.85516503954607
ETV3	3.26998399843590
PAK7	3.04190441525137
PDLIM1	10.2216524605171
CEP63	4.83709469217825
WDFY3	4.47405247915767
RNF126	4.14334942409732
DPM1	8.75142249295874
CLIC4	6.91269832436345
ACR	3.92292796276035
KLK7	9.70510997303177
ALOX5AP	5.2111053864996
LRP1	5.10951649041676
TNK1	4.86895966938281
TAS2R9	3.18468484683966
ZNF16	6.2394618880391
POLR1B	4.77250426509925
SLC8A2	3.86123734931374
OLFM4	3.29046116465342
TACC1	6.67422664910982
SAMHD1	6.93808535994851
ATP13A2	5.16589222451116
KRT4	3.52258536233574
PAX6	3.41254400501332
SCG2	3.71114274823168
SLC17A6	3.54580725241596
TUBB4	3.55664625780014
PADI4	3.20472709784939
FMO3	3.26527466007115
NLK	3.96147009619184
POU4F3	3.42581160924874
MDM2	3.75289244950812
CAPNS1	9.15494354352043
SDF4	7.51360544592665
ITGBL1	2.96535733028302
TAP2	3.97097108212324
OR2C1	3.30950175012893
KLHDC3	7.27992777129392
EFHD2	5.4319858099053
GALR3	3.72549139163707
NBEA	3.06226045240473
ABCA6	3.1522788068817
ABBA-1	3.81997020603347
GNAI1	5.49451870230162
CLDN3	7.97114277734173
AKT2	3.3126321979315
EGFR	3.81961253215027
VPS4B	7.77740261811281
RBM16	7.01809437293146
GALNT6	6.56124936590141
ZDHHC3	6.08462107608634
SLC25A4	6.54125557858172
CYB5B	5.0966311981257
NDRG1	7.817566992473
SESN1	5.77989865988206
GBE1	7.03245238837635
MRPL46	6.17217095090909
CLASP1	5.84771278234905
FARP2	4.58698485977499
ACOT11	3.61955562292598
LDHAL6B	2.8965352952433
MAPKAPK3	4.7959530368595
NCAM2	3.22877539608029
AFAP1	4.21960163934015
PRKD2	6.17872821283143
OR2H2	3.63938520478391
ZFP36L1	5.90418311352069
DZIP1	4.06455842097248
GPR161	5.02797212073641
RNF146	5.74965975712059
NKX3-1	3.92369308093848
CCNB2	9.06150979967201
ZNF10	4.27059404124638
WDR74	5.52098428175352
FAM134A	7.97480220782267
PCNP	8.6499799559376
PURA	4.6266786837675
DNPEP	6.89661631445651
ERBB2	4.89922469588148
CREB1	6.05116777601254
NEO1	6.0869421861776
DDX3Y	3.26182262325166
RPS3A	12.7560741274589
MXRA7	10.2723457312118
LGALS3	11.3356047516099
GLT8D1	7.70510860161661
TMPRSS3	9.69119506686529
UPB1	3.35144908293287
LAT	3.72932398077105
CLDN14	3.7892854773419
DHX38	4.51963973185591
KCNA3	3.38808641352725
BTBD1	8.35564238829675
TARS2	5.05257949294915
SKIV2L2	7.84543558974067
ABCF1	7.62010726273272
CDT1	3.23926010736359
ZHX2	6.22187957620581
FCF1	4.94413277350481
LRRC49	5.45189186883676
GUCY1B2	3.78578559234327
CD28	3.27773690078482
SMARCA4	6.65285186425557
SEPT2	9.94846571092038
SOHLH2	3.3486938501426
MCOLN3	4.13453442654569
LRP8	4.89198028446009
TAGLN3	3.70910727268354
MASP2	3.60099349547450
GPATCH3	4.70699317241907
TTRAP	8.168710063192
AGL	7.36029641699054
NFE2L3	5.79719099735365
PSD4	3.56184017989675
PALMD	5.5768324886764
CCNB1IP1	7.74187696050066
TMEM43	7.25071766706534
OBFC1	6.17444388877273
STAT5B	4.18583530838797
C14orf79	6.26505069666687
ENPEP	3.70328821780661
SSB	9.0939760118624
SCT	3.17784089394775
TIMM23	7.45961872362797
SKI	3.61365459391754
SLC22A13	3.09840225260229
AKAP3	4.26458849230413
OAS2	5.36750273702309
KIAA0423	5.89769010512349
SEC61G	9.1063538293299
CAPN11	3.00219746774965
TMEM50B	8.03254117265192
DEGS1	5.91327502819676
ARHGEF4	3.56260892456127
DBNDD1	4.15540641354483
TBL1XR1	5.49673579698832
FAIM	6.19393813030555
SP140	3.32598050075528
G6PD	4.96998113315271
NUDC	7.4397255182873
GABRP	3.25706047648220
SCARA3	5.85577242410222
TACSTD2	6.17187587599827
EIF3J	7.31041890870614
PPP2R2A	7.54359332792378
CPA3	3.29463028349065
PVALB	2.99194078228470
BCAT2	7.07696952222933
MFN1	6.29282052552973
F10	3.2288285232838
