Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B07_543584
FOXP3	3.26297426798015
SMYD3	6.597426207142
CST7	5.49403020546996
SELL	3.55938292584406
CIAO1	6.59463384586782
LGI2	3.65398704965256
WDR45	7.4457172207864
ANKRD6	7.06141289153245
LTBP4	5.53224961310068
PSCD3	3.09384548505812
PYY	3.14586375187529
KCNC1	3.1401515323731
SIRT6	3.84847547399807
CCL19	3.6294491194596
ARHGEF9	4.26788509594162
ABR	5.25463536671521
C10orf22	6.74834294503935
STK17A	5.19773817915996
FOXE1	4.27006472484554
GML	3.31520291962949
CNGA3	3.21631276920805
CD38	3.28589744389059
ZDHHC6	6.16509729112014
NEFH	4.29404743543903
PGBD5	3.02456616051717
CTDSP2	7.15865914614648
RMND5B	5.22971422655101
ZNF257	3.18096612318978
DUSP4	3.60990408032923
FLJ22167	5.61216343426006
EXOSC7	6.9702689984482
ROR2	3.62420220266122
FOXM1	4.1092708179392
ZBTB48	4.82108883806348
BUD31	8.08778831710842
MAOA	3.69011288623297
CCDC41	4.38117748276192
TNNT3	3.4532775427408
FBXO11	5.48570686145291
GYPC	6.66977023986889
PLIN	3.42781065013789
RFXAP	3.53562470664952
C6orf15	4.5780329855214
RNF4	8.67406228129681
F8A1	7.65351622341544
PPP1R3D	4.32862275064623
GRB2	7.50827741110141
TPM3	3.08991109061515
SYT13	3.94939580848529
EPB42	3.49134754692995
RP5-1077B9.4	5.39726177880204
EIF1	9.76651475500887
CETN3	6.50537981334421
FPGT	5.21513569723193
PRY	3.22479983939612
NTHL1	5.5514571565568
POLR2B	8.41484043669851
RPS28	11.6684404213346
GDF10	3.30584981298055
COQ9	7.64589608469816
P2RX3	2.85544870760201
GCC2	7.60343754608354
RARRES3	8.22551666337777
PLXNA1	6.51521003877996
WBP4	4.73989554029564
KIAA0100	7.1193572156641
PMF1	7.42600478950361
HS2ST1	6.22235433896114
CRELD2	5.98739257549056
C8G	3.08579125398971
CD82	6.53018115086207
PMM1	5.46448530075633
CBLL1	4.69897855470332
LIM2	3.31374317449016
VAX2	3.69829750010081
SETDB1	5.42933547832477
LRAP	6.29533398726532
GCLM	7.8167625899323
CPEB3	3.61917531743190
PPM1A	5.5957677352134
INTS1	4.72046837168758
MMP16	3.12310311120061
CAMTA1	4.18272637846856
SAMSN1	4.44696362776946
DRD3	2.84111973284675
GMPPA	5.34116493060978
C11orf73	5.55708981331282
AIPL1	3.89978625451187
PTP4A2	9.445254229805
IL24	3.37525743085866
BDKRB1	3.42215397377403
HPCA	3.94019995003509
MLF1	6.35383521455523
SEC14L1	6.67287957443144
CHFR	5.32095558365049
EMILIN1	3.90578150043979
THADA	6.68922232357401
TAF12	6.34460975640115
NDUFS4	7.76013861583201
ID1	10.2431856078640
PIK3CB	4.15221968933392
COL18A1	7.867590952764
PDZD3	3.42747321447616
TBC1D17	5.24876234719227
COX8A	9.89469196479885
CDCA4	5.46566666210278
C2orf44	4.14584867368299
C9orf16	8.7057965718121
ERBB2IP	7.98020670720633
EMX2	8.3076289978668
FUS	6.18628021200067
NIPSNAP3B	3.58487306697073
TF	3.30244774157868
CXorf56	4.85318160802476
CLCN4	3.65451923605832
PWP2	6.07883553645241
MMP15	4.44350562330589
MTMR14	6.11640885084652
NPR1	8.36637437928884
DNAL4	5.917758759899
ELAC2	4.72382329828772
ASS1	11.4490817521691
IPP	5.79445166308767
TMEM59	10.1694897050173
POLR2J	8.47548927996932
SEC23IP	5.35156001856449
RGS4	3.97577031651875
UQCRC1	9.60107241145029
SNX6	7.9378893960649
DDX18	7.28395761770829
POLG	4.89140668536839
ADAM23	3.87485183798908
ZNHIT2	4.79206790267381
TFR2	3.70156632014366
NCDN	4.55263169412342
RAG1	3.40208382962019
POMT1	4.9445602462126
CYP1A1	3.35988947673738
SNAPC1	5.5271771340986
GNA11	6.02010064532806
CCDC52	2.82368686609501
CAPN1	8.1899694505212
DDHD2	7.09304385601461
UPF3A	7.24525485482652
LAGE3	5.46610609293062
GNRHR	3.12971568006554
UNC13B	5.47684766458395
TTLL4	5.08637776907413
PPBP	3.94695775054174
HTR3A	3.71951833866957
SDC2	4.19821630483719
ANKRD49	6.89627483892306
BTF3	10.7461707730220
COX7A2	10.2269089791928
SARS	9.06726776037515
C13orf18	4.62833361735247
CACNB1	3.99035035861084
QKI	5.52250119593364
SETMAR	5.49250565728053
LAMB4	3.23854789468118
MAN2B1	7.05520116429751
EML3	6.48902914619624
ACADL	3.23432248377448
OFD1	7.97986658094818
CGA	3.50161040997122
EIF3EIP	11.4199567070581
PEX16	5.7366328381579
GNG12	8.28413375236632
HABP4	4.72516766511512
CNTN2	3.41934288869989
ASNSD1	7.14888708560355
FUT4	3.82682038517949
DBH	3.35480370651229
CD53	6.36793112441801
HIST1H2BJ	3.72629831117342
TFAP2B	3.2626900268037
ACF	3.80259800854125
TMEM11	6.60633212340464
CDH8	3.28906216120443
C3orf32	3.44123971170171
AGPS	4.31737217409253
C4orf18	3.2677031090912
PCCB	7.51833163163543
IPO13	5.16409871025725
PECI	6.22845453663151
UNG	7.81418990473962
C6orf105	3.44200849292009
GSTP1	9.86084061469413
SUV420H1	8.28928242820885
ARHGAP15	3.79798610601249
LTBR	7.23867602271351
TDRKH	3.63814089366088
PSG4	3.24246122939171
SLC9A3R1	6.69324521106086
NBPF3	10.0118240637468
SLC9A3	3.25793808223222
OSBP	6.84935832836578
PRR5	4.53507266946931
CHMP7	6.03718647780419
ADRA1A	3.10891937458806
ASAH1	7.14764140729294
FKBP4	7.03079828695155
ZNF350	4.42350155668715
DOM3Z	5.298597233864
GIPR	3.43961824277991
AHI1	4.98494990783536
BST1	5.03707266862332
NCR2	3.44464110013434
NADSYN1	4.82665244289095
UBE2W	6.38996474836183
RGS14	4.66891473230997
KRT15	4.09939420515197
SCN11A	3.71132941571466
GFI1	3.5654747097127
FHL1	3.77301381078332
SMC6	5.84280992175427
GATA1	3.70686252530031
OSGEP	4.9568295233296
ARMC6	4.80718892468106
HK3	3.1081230482683
PSMD5	3.78649089528338
RSU1	7.13841790020041
RPL4	12.1741352551218
MAD2L1	5.79671150405752
RBPMS	4.36839495624087
EIF4A3	9.64009728738043
E4F1	5.38738853996063
DLEC1	3.47219650571229
PRPF3	5.48453024876433
EMR1	3.11073275783557
CHMP2B	7.47470769425154
CAMSAP1	4.53827372776342
RPS21	9.4881120224585
XCR1	3.21707880131007
ARID5A	4.56716835297804
RBM6	5.90579031269658
UBE2N	7.74481238801666
KLF4	3.97017076725079
MGC4172	4.03017963598556
LMO4	7.22018463772178
KLKB1	3.27120525130501
HDAC3	6.82660027208024
HP	5.10718003289063
SCHIP1	6.32053904485816
BTK	3.96580709075719
KRCC1	8.7388398126427
PRND	2.99040195246463
C6orf27	3.4547351727742
PIGL	3.39022945181563
CLCA1	3.77979769101625
C1orf112	4.13758688602277
OLFML2A	7.31840516961014
HUS1	5.22179271605095
SFRS6	8.01468081770446
CXCR7	6.4927212786445
UIMC1	6.20150850280354
FXYD2	3.41856553361578
GOT2	7.81252909129892
ZNF667	4.09958635021531
TFEC	3.34476523307873
ATP7B	4.94073763336283
RAB38	4.26929978198484
POLD2	7.99058589204512
PPM1H	3.60993642198459
DCX	3.25404795691084
NFYC	5.96556465848333
ZNF228	3.7539349899227
KIN	5.72996192974976
PLSCR4	7.03144679418682
HIST1H4I	4.10302489990799
PPARGC1A	2.90592515187109
HIG2	7.50709389966236
KCNK10	4.04082096433871
EXOC1	7.73686422403051
OR6A2	3.85135006988968
ETFA	8.60603193271467
PDAP1	5.47666389322923
C19orf6	3.45254616425665
POLRMT	4.24221392144456
ZNF146	7.39676611944476
MIA2	3.25493835013466
LY6G6E	3.2685184425977
EIF4E2	7.6179499782052
NENF	5.36697407507482
HOXB5	4.11373040412638
ZNF324	5.01049891038982
CUGBP1	3.9263847711555
ENTPD7	4.07071026095676
TTC13	4.97677159519461
GJB5	4.22363424025893
PRSS22	4.93534744438373
CYP3A5	3.34087558908864
MBOAT5	4.48574407570811
CUL4B	4.90423411510961
CENPJ	3.4491254661598
KIAA0664	6.3729063644104
PITX1	4.16630209421032
PDGFRB	5.10551084736136
RDX	5.82378276925176
CELSR3	4.07542920447915
JUND	6.78284058065017
ITSN1	4.83456585320032
CHRNB1	4.89459372333527
EHBP1L1	4.07461351777631
C19orf2	7.78822197285432
FETUB	3.03779492803228
CAMK2B	3.34011985027423
DCTN1	6.47679551396243
TNKS2	7.3003561914625
MRTO4	8.2158967274282
C1QBP	6.36932563438333
TTC3	7.84836820753226
NDUFB8	8.30528233723637
CADPS2	4.05990602267788
EDG2	4.5097483097303
MYF5	2.89672217763199
SEMA3G	3.48793507625763
IL23A	4.21765749553601
GJA9	3.61980052376223
R3HDM2	6.97488253648312
C5	3.78683683839867
SLC2A10	7.00738389310257
TRIM45	4.52135062909087
TSP50	3.6774239439741
PAQR3	3.70521841619539
ANKRD26	3.26288296716178
TCP1	7.91988860576416
TMED7	6.491222997767
CMA1	3.02890934097954
PTCRA	4.16482285766837
HCRTR1	3.28335221156439
FST	5.7481601869146
PAWR	3.80522282628909
LDLR	6.91268425553596
ASTN2	3.70120237864217
SCRN1	8.86743617442313
GPATCH8	5.86555630035726
KIF4A	4.16375975990482
TANC2	3.25320290159516
ZMYM5	3.59369634824154
PGM1	9.76258175842734
ZNF586	6.12992190402594
POLR3G	3.69359127989893
CPD	6.13228524358251
SNCAIP	3.67374470197631
DCT	3.44810256445959
HLA-DOA	3.59594229321676
TANK	6.75820633570251
RCAN1	4.04004267725772
UPK1B	6.99104178797736
DNAJB4	5.20499956578631
UGT1A8	2.93404229234885
LIMD2	3.71461352015168
HIST1H4L	3.58927362009245
PECR	4.89883421420603
HSPA2	5.43282477042695
SERP1	9.2045695025427
TACR2	3.30031080162704
NUP85	6.90448808536679
CD177	3.75582971030818
GPR135	3.17298838853124
PIGG	5.37008313172046
LGR5	3.73308226685522
JAK2	3.67866342564796
DPYSL4	3.30708710444563
TM9SF4	6.76021284358587
PTHR1	3.3968282984442
SIRPG	2.95641426817096
ZNF264	6.02644830244765
BICD1	5.91261125987129
RAB5A	7.61123579887108
FLJ13224	3.19007814739156
METTL5	9.29881045765695
HERC6	4.55512563041363
CASP1	5.0699500664742
USP9Y	2.91455767336764
LRP1B	2.73055647940643
XAF1	5.33047913402415
PLA2G4C	3.4343001468495
APOA2	2.99976109631837
SPAG6	3.04813910167283
KALRN	3.09996398435242
SECTM1	5.60960339218927
THOC7	8.90924982681693
IFNAR1	4.51594365336722
TCTA	6.73591584300001
NY-REN-7	4.87288450666344
TALDO1	10.0166563081088
B2M	11.7061248846696
LPPR4	4.81552040509111
SQLE	6.20445995172309
SEPHS1	6.36673121231035
EIF5A	6.23371533479543
FAM49A	4.26651706115194
YTHDC2	4.16503578206829
EHD2	5.86154273224589
NCF1	3.60055404957368
SPG7	6.3814579299455
ZNF614	3.4417543883696
HOXA5	9.8800763487729
NUP133	7.73716315430813
FGF12	3.55238485432963
SLMO2	7.00077594899506
INPP5B	4.86748792615475
PPID	6.26859254098193
SNTA1	4.33194418658556
IL20RA	7.00845119136099
UBE2J1	5.80286706387247
CACNG2	3.18570859989469
GCM1	3.37059934900264
ELF1	7.80730814201815
TLR5	5.08960144793832
TCFL5	6.31662514749958
C1orf107	6.58957903208562
C19orf22	6.85273655979728
SAFB2	6.04050478359119
MAP3K7IP1	4.28525093675497
NCK2	8.30921015163955
OXA1L	7.93484409392706
KIAA0652	6.337935980956
KLRG1	3.54740021726820
FRAG1	7.02213495618705
ZSCAN12	3.03425458020628
PSMD12	7.4587811900011
E2F4	5.27621117956236
CLEC4M	3.45286195516703
KIAA0999	4.85738868391406
CLDN10	10.2146340984079
MGC13053	4.21959410666449
TAC1	2.82592081259335
GYPA	3.34254783577295
HPCAL4	3.50245064680387
TRAIP	3.90691627812245
MEX3D	4.25619702459717
KIAA0232	7.4563502787054
ERCC8	4.96516027922609
NFAT5	6.21453746317944
GPX4	9.06602906201651
CSPG4LYP1	3.20622518418031
KIAA0368	6.37626134156143
FBXO3	5.13718629032701
DVL1	7.32651177927736
CMKLR1	3.59472620694026
GPR157	3.65001239796623
TYMS	6.32338398429772
OR52A1	3.09164634805398
PEF1	7.30461132022484
ZNF750	2.99174170762044
ALG9	5.48561547980321
MCM5	4.79076310666594
SDK2	3.43069347076793
BAIAP3	3.78053826567839
RABGGTB	6.4281789390336
KCNK7	3.351175009744
PTP4A3	7.47251434641102
ANKRD40	3.63900147714832
CALCOCO2	6.27747286449921
TMSL8	4.10843480367394
SNCA	4.15687620320166
ZNF551	3.99042419958057
HBQ1	3.7854718251876
ARHGAP26	4.08885599671088
GEMIN6	6.6259471295122
HRAS	6.04666758461012
KLRC4	2.8648684104621
BSDC1	6.3795770723674
DSC1	3.50680428506113
RNF43	4.76043144295115
NDUFAF1	5.69438424506043
MAP2K4	5.65993461173294
FOLR2	4.6981647910788
LYZL6	3.57289748421601
EPB41L3	3.65062964392115
TEKT2	4.19242255822812
CDKN2B	3.36631114060524
WSB1	6.55569134407612
ZNF480	3.48919615636505
MAP3K6	5.45694191453021
PROS1	8.20668113239604
PSMB8	7.72901989378705
HN1	7.97071451015625
MAS1	3.57392496193399
APOL1	5.27206062453390
CSHL1	3.31223901238843
ZBTB7C	3.17869508877127
AHCTF1	6.1746008474736
SAE2	8.4098747696639
ITGA2	6.7602523421607
AP2S1	8.22411210699135
P15RS	5.39937050818495
MME	4.52142336019908
VAT1	7.42716997930412
MAST4	5.92255990494601
TUFM	9.28693897790999
KRT33B	3.19905208185883
THEG	3.66593656226778
KCTD2	6.14994259482264
WDR26	8.66550258331546
MFI2	4.3287605149109
KRT34	3.07004509221439
NR4A3	3.42401452354500
SGSM3	5.6279943470381
ARSA	4.00337396290424
TOMM22	6.20168632240183
SOCS3	4.07478547729473
UNKL	4.39015084639028
POP4	8.51632679401107
BHLHB3	9.48066559988106
MALL	6.05082430207334
SOX15	4.55586508622089
CCNA2	3.40335275793906
PARK2	3.19090659767641
GPR124	4.56324574053561
TMEM132A	4.64474538244833
CGRRF1	5.7462676637188
RUVBL2	7.90008782572956
MCAT	5.82243993358439
WNT10B	3.63211726231328
ISCA1	6.40775399553785
RPAP1	4.30693335255045
C12orf48	4.23857165534639
RAI16	5.36299242605772
RPL27	9.02707041184023
EPN1	3.74598456056706
MAGI1	3.16806195306073
GBX2	3.17404714905717
SLC35A1	7.91702564526303
GAL	4.69262731326921
SLC14A2	3.60400251086401
RDH11	6.92269808505773
ZNF518	3.56659469749808
PCYT1B	3.22388946582234
AUH	6.76795043465877
EIF3H	11.2402917330023
KIF1B	7.57128081772058
MBD2	4.60833650051761
AMOTL2	8.31452281099239
C6orf120	6.00331734009177
PIGT	7.036435238321
PSRC1	4.04595425256713
PLA2G10	4.78705014525524
ALAS1	7.72714249387006
FOXO1	6.96730736226865
C17orf62	5.82184782962082
KIF5C	7.2582533144814
DUSP10	5.490915126785
CRLF3	7.45489917381882
CLCNKB	4.90038629335319
PSMA5	8.75257665158558
FARS2	4.32013078900692
CCDC28A	6.86666212785951
AMPD3	4.64011019898074
PIAS1	7.33860011169435
ADCYAP1R1	3.64727494832830
TMEM134	8.07568837743012
CDH20	3.06482744645798
FBXO7	7.13804129143363
FLJ14213	3.81358139010517
ZNF3	5.3914602031778
LRRFIP1	8.31456499009436
TMEM49	7.57576392568605
CNOT2	7.06287077004783
CBX2	2.85887768302754
ZC3H14	6.45601631905193
ALDH5A1	5.15436246773815
HNT	3.18695086065666
SERPINA4	3.12342064589621
FLJ20920	6.57805406827281
CRTAP	5.29718090791523
DDX50	8.0239238557863
STYXL1	7.92660175707546
TK2	4.89409020021477
BLVRB	7.73528444773246
STMN1	6.3061331889682
GUCA2A	3.21428606269282
DPP6	2.81266794080577
GALNT10	4.76737342435666
STK39	4.43980577949628
MMP24	4.46533983502748
CKS2	8.6047278583312
RHO	3.75669710204493
BANF1	9.3429919676234
CR1	2.83501586649979
RPS6KA2	6.52215933169482
HMBS	6.31690793379589
C20orf112	3.70428382852244
SLC25A24	7.29138460188115
MRPL22	7.77838178010744
SLC25A15	6.05215026745487
GADD45B	5.42178671112285
TDP1	5.22427391257715
ZNF287	3.50510621386056
DAAM2	4.38297976496148
C11orf57	5.55355629361568
RFK	6.72239376910197
ZFYVE9	4.31300977123156
TCTN3	7.34267424080163
STCH	5.3516311854137
LOC283871	3.34728532786706
NDUFB3	7.80501209122653
DEFB4	3.63844331634646
FPR1	4.23952773381985
FMNL1	4.12971646603599
SEPT7	9.8857768866069
PTCD2	4.98677533185879
GNLY	4.59941733359551
GRAMD1C	6.17492095981365
ZNF165	3.99966880939398
TR2IT1	4.03522230371108
ARMCX3	6.672485554876
NDE1	5.72838505739815
MAGEF1	7.37066133587229
ITGA10	3.69295576400065
ARHGDIB	8.49503839559104
FSHB	3.68618161272607
ANXA2	12.2791219801515
HLCS	3.76542481491099
MCF2L	6.42622315829851
AK1	5.6430605024776
FH	6.12103924902518
LGALS2	3.68047059424881
SYNPO2L	2.55364487777178
KIAA1045	3.29589544243116
C1orf183	4.73410364897055
MAGEA8	3.13729419004272
DGCR8	5.07243653203574
GSR	5.32178898861317
NEU2	3.42475076922714
HIST1H4B	3.63538733610159
CACNA1C	3.16658283526873
FAM20B	6.62064101880382
HES2	3.31337077568370
PDCD6	8.5599302903635
INTS7	4.79323308302747
AMPH	3.43305637675335
UCKL1	6.21424114396005
ASB4	3.11195325241885
C10orf97	4.88028555656856
ALDH1L1	3.64301766141957
CCL23	3.14846199676354
OBSL1	5.60302522661916
SLC12A7	6.58972611427092
THAP4	7.01578305031569
RBM4B	5.53472154367586
OGFRL1	3.88958621392277
KIAA0831	6.3308099500812
C12orf11	6.15054791973149
PPP1R15A	5.46660562881737
KIAA0240	5.72036075567141
CD1B	3.29692824616146
FCGR2A	5.05623417607817
MDC1	4.57630015164365
MAN1A1	3.42511804673041
KRT9	3.31197137996031
HTR1A	3.17041212693489
OCEL1	5.0263893696303
ATP11B	6.50460225759032
NLGN4X	3.9548580809735
FBXO34	7.28817216531927
ALOX12	3.52371389098963
RB1CC1	7.49524839230305
PCDH12	4.25053436897397
RPE	5.39750908766321
EIF4E	6.13358359661963
CSDC2	4.85309230469286
ABHD5	4.51012029850329
TMBIM1	7.69928067171104
PET112L	4.65980540215967
P2RXL1	2.98461863339804
F2RL2	3.21656440884619
TRMT1	5.81573263980036
IMPG2	3.49625365903644
LRRC32	6.07485324298457
BGLAP	5.16687056880781
HTR4	3.35213316242012
MRAS	4.95590323218452
TRAF6	5.227578488291
AXL	6.06693712885389
ATP2C2	3.60124882293419
LMNB1	4.09838988301539
TELO2	4.30901609009291
PNPLA3	3.26618961508686
CSNK1E	7.21194531393357
SRP14	9.75830669181652
KCNQ4	3.47127469404954
PIK3C2B	7.52581278322044
C15orf15	8.10157435942672
TUBB2B	3.13736236599250
USP15	5.52837434028129
C12orf41	7.34650751113165
CEND1	3.73655872903772
RNF31	4.97515210357705
TCEAL2	3.9361983152585
PTGER2	5.78430245411166
UBN1	6.0038483061408
SLC5A7	3.2679553704336
SLC31A1	5.31285415709695
ADAM29	3.22124946338995
ST7L	4.05222905681882
GFOD1	6.35185315490843
CTNNA1	9.12107957476139
HRBL	4.48741551627279
CBX4	4.06349778117163
NTRK2	3.42981573435555
FOXN3	5.1445432687601
MFGE8	7.96203866907527
PFKFB2	3.72575951368272
TAS2R4	3.55578705109173
SH3TC2	3.58278194812831
IL10	3.69120135128607
PXMP4	5.39109435352822
RNF167	6.30159931765449
PRMT5	7.67590267026202
TSKU	5.21788376220198
ATPIF1	8.71871273768406
ETV3	3.2509126486978
PAK7	3.05316772909024
PDLIM1	10.4152751167373
CEP63	5.06899471008299
WDFY3	5.03644295220688
RNF126	4.48651062317816
DPM1	7.82948912820345
CLIC4	6.56189074326666
ACR	3.60818160068218
KLK7	9.11171595297975
ALOX5AP	7.32357433631407
LRP1	5.38840940588726
TNK1	5.01709894228726
TAS2R9	3.3129373656751
ZNF16	5.85367924433114
POLR1B	5.87861534695773
SLC8A2	3.80714823324416
OLFM4	2.82881412662388
TACC1	5.38243867018921
SAMHD1	4.93971810516103
ATP13A2	5.83243354224395
KRT4	4.53993263642614
PAX6	3.3683673783402
SCG2	3.57273422241566
SLC17A6	3.67991021684565
TUBB4	3.57220407230029
PADI4	3.08968920832648
FMO3	3.09692357675133
NLK	4.16596504083552
POU4F3	3.14275929695860
MDM2	3.37623749120995
CAPNS1	10.0533790575237
SDF4	7.47260135610933
ITGBL1	3.74183160783313
TAP2	4.01884215051741
OR2C1	3.16809532215515
KLHDC3	6.2268021404617
EFHD2	7.25399704833461
GALR3	3.46642017467855
NBEA	3.31841027273375
ABCA6	3.1507717915101
ABBA-1	3.69912951518389
GNAI1	4.57682845306436
CLDN3	8.75152301560134
AKT2	3.40850273051557
EGFR	4.9631617343837
VPS4B	7.38336165410996
RBM16	7.58235897266693
GALNT6	6.25839810839984
ZDHHC3	6.2043481535504
SLC25A4	6.89210613429351
CYB5B	5.39137117519163
NDRG1	9.78219249454286
SESN1	5.13221400268404
GBE1	7.50350962673349
MRPL46	6.18932569468113
CLASP1	6.32586648288752
FARP2	4.72245474653439
ACOT11	4.40121247022893
LDHAL6B	3.1658844061189
MAPKAPK3	6.56054776599095
NCAM2	3.11958787942539
AFAP1	4.57475346120988
PRKD2	6.63162292544987
OR2H2	3.46970267210193
ZFP36L1	6.91028049257223
DZIP1	4.84574787625909
GPR161	4.63385996299773
RNF146	4.71069347074352
NKX3-1	3.73283557871669
CCNB2	5.83452881992858
ZNF10	3.38032550800752
WDR74	6.20948653465837
FAM134A	8.64082821103674
PCNP	8.50424872866485
PURA	5.89565672528739
DNPEP	7.8137932253662
ERBB2	5.18241799623712
CREB1	5.7521766505378
NEO1	6.0421033689276
DDX3Y	3.36881202436408
RPS3A	12.7711950492402
MXRA7	10.5287463263853
LGALS3	11.5042367246189
GLT8D1	7.49214034755086
TMPRSS3	7.58649302211012
UPB1	3.23831930583741
LAT	3.7373811475866
CLDN14	3.91193868549430
DHX38	5.20932261570417
KCNA3	3.17154699404419
BTBD1	8.44422883145877
TARS2	5.71086538108787
SKIV2L2	7.77228970279366
ABCF1	8.09754769850883
CDT1	3.37373804238552
ZHX2	6.94606714265768
FCF1	4.64876822798983
LRRC49	5.45761596582831
GUCY1B2	4.62101702429629
CD28	3.29870797435074
SMARCA4	6.35550273146677
SEPT2	9.17955728211196
SOHLH2	3.52348514506491
MCOLN3	3.42163482370722
LRP8	5.26349945795032
TAGLN3	3.57974498420363
MASP2	3.59832107167393
GPATCH3	4.56620725523224
TTRAP	7.60955740436988
AGL	7.54007788946374
NFE2L3	5.70233620703007
PSD4	4.54559977498208
PALMD	5.95410088459893
CCNB1IP1	8.06407450927556
TMEM43	8.2992077388472
OBFC1	6.13136590305933
STAT5B	4.42975393956384
C14orf79	4.45330907125304
ENPEP	3.6103289715859
SSB	8.18097310173969
SCT	3.01318481180275
TIMM23	6.17508121784419
SKI	3.58136898038201
SLC22A13	3.12849124711042
AKAP3	3.91933018129976
OAS2	4.35010221292851
KIAA0423	5.6828487818928
SEC61G	9.48885586649627
CAPN11	3.08029381764742
TMEM50B	7.30043551550013
DEGS1	7.3946275432122
ARHGEF4	3.39409511907440
DBNDD1	4.68906733596173
TBL1XR1	5.3005905199567
FAIM	6.70174873229935
SP140	3.17401208805389
G6PD	4.70683934473699
NUDC	7.49008969373473
GABRP	4.39916746832318
SCARA3	7.03268913430376
TACSTD2	6.27449844638083
EIF3J	6.43468510604932
PPP2R2A	7.99059766337982
CPA3	3.49242509658578
PVALB	3.08708353929814
BCAT2	6.1516279161082
MFN1	5.59589894016905
F10	3.51819257850874
