Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A05_491172
CAMSAP1	4.33247477631448
RPS21	10.4564568186351
XCR1	3.40484142114047
ARID5A	4.24681799795205
RBM6	5.37070097414819
UBE2N	8.03364631488466
KLF4	4.04698275069137
MGC4172	4.08932536387656
LMO4	8.00494924483183
KLKB1	3.09325345416765
HDAC3	7.04836314251623
HP	6.48024969161454
SCHIP1	6.29922045786609
BTK	4.2622048383675
KRCC1	8.71095479579077
PRND	3.28704568351142
C6orf27	3.34417005134334
PIGL	3.98418122072289
CLCA1	3.78646457229593
C1orf112	4.93926112273199
OLFML2A	4.83291386222855
HUS1	4.95791795948437
SFRS6	7.86714344525758
CXCR7	7.41173388859227
UIMC1	7.38266729495746
FXYD2	3.32968905340513
GOT2	7.89023198669052
ZNF667	3.88830141950089
TFEC	4.75549927396717
ATP7B	4.88115401912775
RAB38	4.45052902663124
POLD2	6.58254251078281
PPM1H	4.39760204602931
DCX	3.24280515103701
NFYC	5.86963864664536
ZNF228	3.79304411293582
KIN	6.92036975753672
PLSCR4	6.39198862000185
HIST1H4I	4.06632984342024
PPARGC1A	3.08579498121954
HIG2	8.1547495171197
KCNK10	3.84715113464967
EXOC1	8.67902965948489
OR6A2	3.96378995538429
ETFA	8.7481576271126
PDAP1	4.71979759781576
C19orf6	3.41224162165331
POLRMT	3.96441993013067
ZNF146	7.98030321138377
MIA2	3.23427906180404
LY6G6E	3.39110812374362
EIF4E2	7.91515871476413
NENF	5.69841620709292
HOXB5	5.27976231407157
ZNF324	4.37505335565821
CUGBP1	4.47258164924418
ENTPD7	4.57899706224477
TTC13	6.6846315654929
GJB5	3.15934429530059
PRSS22	4.45344798947897
CYP3A5	3.31362984589857
MBOAT5	4.15043666810008
CUL4B	5.3711514172314
CENPJ	3.69180729649822
KIAA0664	6.15508657493789
PITX1	3.60406655340534
PDGFRB	5.92951045003731
RDX	6.25981767050075
CELSR3	4.02647430642105
JUND	6.63417680317095
ITSN1	5.18816276806408
CHRNB1	3.7885732758722
EHBP1L1	3.50320339613722
C19orf2	7.43621552740944
FETUB	3.16780201506883
CAMK2B	3.0007647760904
DCTN1	6.13220301809151
TNKS2	6.3659995762423
MRTO4	7.66238652815589
C1QBP	7.23921770798024
TTC3	7.1703069816648
NDUFB8	8.48519178144743
CADPS2	4.84678139454604
EDG2	5.10664727920759
MYF5	2.93309233233208
SEMA3G	3.33533119570874
IL23A	3.47726591357987
GJA9	3.68561136674933
R3HDM2	6.78409722980859
C5	3.74461111680717
SLC2A10	6.45852651842038
TRIM45	4.66182821222139
TSP50	3.47269579659484
PAQR3	6.16967854836343
ANKRD26	3.41203431028785
TCP1	8.49552142773097
TMED7	6.74949946665603
CMA1	2.94922489012300
PTCRA	4.0517262238511
HCRTR1	3.73033050683363
FST	4.64326125480572
PAWR	4.19127598406897
LDLR	4.8979181873298
ASTN2	3.70159571913994
SCRN1	6.87354295991626
GPATCH8	6.08584667528378
KIF4A	7.47124169484865
TANC2	3.68051051323564
ZMYM5	3.99222905458576
PGM1	9.1125793382127
ZNF586	5.55264881303707
POLR3G	3.61681141482552
CPD	6.89824358741334
SNCAIP	4.39554773262494
DCT	3.38543996380608
HLA-DOA	3.34227857784277
TANK	7.11818987472975
RCAN1	4.49286476389305
UPK1B	8.4455923314164
DNAJB4	5.31717120109108
UGT1A8	3.31251102677291
LIMD2	3.55117643037334
HIST1H4L	3.67557709721033
PECR	5.13466946973325
HSPA2	5.42580162308512
SERP1	9.3943625987685
TACR2	3.62225115889381
NUP85	7.49011969326878
CD177	3.54952582495136
GPR135	3.12707255613221
PIGG	8.03384960247162
LGR5	4.14526423345320
JAK2	3.69987116377508
DPYSL4	3.35151863774074
TM9SF4	6.18589623941685
PTHR1	3.23688703153477
SIRPG	3.30834611342009
ZNF264	5.43473574758101
BICD1	5.55633917297219
RAB5A	7.3259891443417
FLJ13224	3.47890721831768
METTL5	9.46574860636796
HERC6	7.66001243668347
CASP1	6.48455557029233
USP9Y	2.79061447724440
LRP1B	2.98743039628548
XAF1	6.2008872333897
PLA2G4C	3.89464571258911
APOA2	3.13960880565752
SPAG6	3.19627117841191
KALRN	3.25557855725076
SECTM1	6.9347124706612
THOC7	9.63792428602525
IFNAR1	4.66375689313473
TCTA	6.62173029305654
NY-REN-7	2.95759635888894
TALDO1	9.35975612758401
B2M	12.2606991996341
LPPR4	6.23810001311368
SQLE	8.12430403829597
SEPHS1	7.66300480352807
EIF5A	6.76967201209127
FAM49A	4.68831381415335
YTHDC2	4.07407872824379
EHD2	4.69582989371548
NCF1	4.14457920886576
SPG7	6.91508201360006
ZNF614	3.72913620347467
HOXA5	4.73784529234057
NUP133	8.39426223426568
FGF12	3.77772265913078
SLMO2	8.95740214187401
INPP5B	4.54020586088491
PPID	6.97283792711715
SNTA1	4.09739289904861
IL20RA	4.25935996473038
UBE2J1	6.18943066955581
CACNG2	3.12285689870908
GCM1	3.24960291850102
ELF1	7.57698468066122
TLR5	5.69057746237269
TCFL5	6.93469024736648
C1orf107	6.57611385648315
C19orf22	7.08444833853313
SAFB2	5.48496802735743
MAP3K7IP1	4.00078694992435
NCK2	8.68283249745717
OXA1L	8.52030287039208
KIAA0652	5.39657159682428
KLRG1	3.64894866461077
FRAG1	5.57315401766554
ZSCAN12	3.06010349923903
PSMD12	6.8969020163708
E2F4	5.47969171288835
CLEC4M	3.50572373837219
KIAA0999	4.44496178442028
CLDN10	9.30716300123911
MGC13053	4.10542100678144
TAC1	2.53595141504597
GYPA	3.41540485044376
HPCAL4	3.12007884720647
TRAIP	4.50928294718322
MEX3D	4.45789220956188
KIAA0232	7.49746327034935
ERCC8	5.37126031636885
NFAT5	4.85802359875244
GPX4	9.7764083326223
CSPG4LYP1	3.03285775845669
KIAA0368	5.7262729458324
FBXO3	7.05508942960893
DVL1	6.56280442320413
CMKLR1	3.547586256536
GPR157	3.49548836854982
TYMS	8.23155753841846
OR52A1	3.48379450122011
PEF1	7.59186220043202
ZNF750	2.77746362200279
ALG9	5.98265680287707
MCM5	6.10277731862608
SDK2	3.31347706652806
BAIAP3	3.91019291598337
RABGGTB	7.30634724908906
KCNK7	3.25081060822441
PTP4A3	7.25468942408198
ANKRD40	4.70556426167423
CALCOCO2	7.59141106069825
TMSL8	6.24778296836230
SNCA	4.73095827072504
ZNF551	3.76395897015916
HBQ1	3.25018563354481
ARHGAP26	4.76451588518554
GEMIN6	7.14024891124881
HRAS	5.41557389942792
KLRC4	2.80271819739102
BSDC1	6.240281250048
DSC1	3.49144859758343
RNF43	4.05244516639593
NDUFAF1	5.56827171673911
MAP2K4	5.41759399073667
FOLR2	4.74557954753051
LYZL6	3.65443586951360
EPB41L3	3.91508648262637
TEKT2	3.49701659399494
CDKN2B	3.21393364286776
WSB1	6.28927229525716
ZNF480	3.5963247904244
MAP3K6	4.248951659548
PROS1	8.06262657516635
PSMB8	8.73203355082591
HN1	8.35491115707315
MAS1	3.54040276331292
APOL1	6.8833943071416
CSHL1	3.22639866840021
ZBTB7C	3.06964348387458
AHCTF1	6.47578067324737
SAE2	9.56697089077131
ITGA2	3.86259366037269
AP2S1	8.80933352719623
P15RS	8.13783997638843
MME	3.7595357165746
VAT1	7.67364971644004
MAST4	5.70084723300444
TUFM	9.77672769080017
KRT33B	3.41447324285880
THEG	3.99638806024099
KCTD2	5.11324522073008
WDR26	8.99484637496406
MFI2	3.08057765300850
KRT34	3.19510933235857
NR4A3	3.59010969165664
SGSM3	4.47141896364679
ARSA	3.44203761016487
TOMM22	6.07827445430268
SOCS3	3.64492258330118
UNKL	4.13368565239737
POP4	8.65493217359331
BHLHB3	8.99849428033814
MALL	3.82499990352421
SOX15	3.26591644819431
CCNA2	7.20180819617886
PARK2	3.30677805484449
GPR124	4.52003196673166
TMEM132A	5.19418062448124
CGRRF1	6.0359726651682
RUVBL2	8.19157118414743
MCAT	6.72938570332947
WNT10B	3.51996132434793
ISCA1	7.5651163763481
RPAP1	3.92649679715258
C12orf48	5.98734729332643
RAI16	5.22444011616293
RPL27	9.68478788626398
EPN1	3.52019626585851
MAGI1	2.97652828912606
GBX2	3.13182085912864
SLC35A1	7.54965860087785
GAL	4.47018283869700
SLC14A2	3.84911250874908
RDH11	7.29523994633335
ZNF518	4.566320269975
PCYT1B	3.26920046088609
AUH	7.7909225555883
EIF3H	11.0413988058089
KIF1B	7.23661541150530
MBD2	4.86757285530128
AMOTL2	7.38809968681053
C6orf120	6.35418695496528
PIGT	8.4226241799399
PSRC1	7.70547514504437
PLA2G10	3.76795800941474
ALAS1	7.08993823774368
FOXO1	7.51064538820263
C17orf62	7.18107898950709
KIF5C	5.69873200492317
DUSP10	6.046697222811
CRLF3	8.12584445836663
CLCNKB	3.83169991038348
PSMA5	10.2263009068210
FARS2	6.07174859512694
CCDC28A	6.89953044100164
AMPD3	4.4353439432685
PIAS1	6.80242002388712
ADCYAP1R1	3.44814013114996
TMEM134	7.56761367556325
CDH20	2.85213837546724
FBXO7	8.32964197693702
FLJ14213	4.56297195575576
ZNF3	5.02274640035442
LRRFIP1	7.6512827625951
TMEM49	8.76594586794755
CNOT2	7.3442969916707
CBX2	2.83417271193495
ZC3H14	6.38647983891703
ALDH5A1	5.42461969500814
HNT	5.08727830218064
SERPINA4	3.08781340046457
FLJ20920	6.81779609825977
CRTAP	5.80947553039514
DDX50	8.36380297378646
STYXL1	6.49802002094693
TK2	4.77958861892645
BLVRB	6.7734630119414
STMN1	7.11528326087028
GUCA2A	3.28688992169606
DPP6	3.02716644770340
GALNT10	4.83752707526038
STK39	5.54855960027946
MMP24	4.33477288259573
CKS2	11.0339880232446
RHO	3.58936621064715
BANF1	9.7383332053176
CR1	2.91701070774271
RPS6KA2	4.86318355528731
HMBS	6.02511809762768
C20orf112	3.94412544378608
SLC25A24	8.93309323306435
MRPL22	8.39847350049382
SLC25A15	6.81539072330708
GADD45B	5.35159263713949
TDP1	5.90792542235783
ZNF287	3.59441595964039
DAAM2	4.92686258560859
C11orf57	5.67067828974016
RFK	8.00817418018895
ZFYVE9	4.01279501304683
TCTN3	7.15805690742635
STCH	6.17325257956072
LOC283871	3.60645853052631
NDUFB3	8.89964411076645
DEFB4	4.38268879675027
FPR1	4.09548974330023
FMNL1	3.97406976817626
SEPT7	9.61350880714622
PTCD2	4.14218186325033
GNLY	5.08660680165943
GRAMD1C	5.21401178460258
ZNF165	4.34540984913011
TR2IT1	4.32857865234674
ARMCX3	8.17426145997164
NDE1	5.38820363473671
MAGEF1	7.14115247345255
ITGA10	3.89560403289889
ARHGDIB	8.22261450755088
FSHB	3.74252243869297
ANXA2	12.1518325797688
HLCS	3.72721355602000
MCF2L	4.67163230426102
AK1	5.88755020336234
FH	6.88167710469339
LGALS2	3.34093316330723
SYNPO2L	2.68695462348808
KIAA1045	3.32548910317731
C1orf183	4.54846741073201
MAGEA8	3.08317024916963
DGCR8	5.40235126380358
GSR	5.62374175573483
NEU2	3.45495061636501
HIST1H4B	3.89140334766691
CACNA1C	3.13216943610424
FAM20B	5.81370242865667
HES2	3.07217922804629
PDCD6	9.87994626771102
INTS7	6.26798122258665
AMPH	4.26861666853615
UCKL1	7.67762642277272
ASB4	3.09404384890801
C10orf97	5.51571150674283
ALDH1L1	3.67211064009897
CCL23	3.22570316754499
OBSL1	4.87009921273814
SLC12A7	7.93449184205518
THAP4	5.62691714420266
RBM4B	5.80941292117048
OGFRL1	5.24507985838486
KIAA0831	5.62331086037242
C12orf11	7.66331063834325
PPP1R15A	4.78538581413348
KIAA0240	5.90167712956698
CD1B	3.33736274897568
FCGR2A	5.90537892485961
MDC1	5.34399188252517
MAN1A1	3.92319825353234
KRT9	3.34643839064488
HTR1A	3.43078903611
OCEL1	5.85948123195353
ATP11B	5.69272744174244
NLGN4X	4.93377330554751
FBXO34	7.28478005434733
ALOX12	3.66059941720190
RB1CC1	6.91817300388043
PCDH12	4.57373061788228
RPE	5.48515455294291
EIF4E	8.00114615293058
CSDC2	3.91620120900206
ABHD5	5.05758971910043
TMBIM1	7.00632385253095
PET112L	5.24491282291052
P2RXL1	3.19926900201232
F2RL2	3.11404365179729
TRMT1	5.34439859007523
IMPG2	3.48400872313089
LRRC32	5.98177238087553
BGLAP	4.29905258574417
HTR4	3.39870951310264
MRAS	4.93069150486811
TRAF6	5.32720915397391
AXL	5.01483113306084
ATP2C2	3.94036091759322
LMNB1	5.73976845708601
TELO2	4.40643975670506
PNPLA3	3.47619626444736
CSNK1E	6.20701521413784
SRP14	9.83028259892671
KCNQ4	3.20663463495944
PIK3C2B	6.14482174227401
C15orf15	8.53761003265707
TUBB2B	2.86409279565164
USP15	6.04996417946117
C12orf41	8.02927104832967
CEND1	3.44032616446098
RNF31	4.75371927984719
TCEAL2	4.52817543143517
PTGER2	4.33743325845032
UBN1	6.16140947983305
SLC5A7	3.32961378506083
SLC31A1	6.10792485550885
ADAM29	3.68622276349232
ST7L	4.41344147769588
GFOD1	6.08880295492407
CTNNA1	8.90579930848654
HRBL	3.57107083630252
CBX4	3.79635029405005
NTRK2	3.43529484934434
FOXN3	5.05242659186356
MFGE8	7.66245378971812
PFKFB2	3.83800887763678
TAS2R4	3.35400880795438
SH3TC2	3.2820266368051
IL10	3.83278428621901
PXMP4	6.28171089806312
RNF167	6.08342121789988
PRMT5	8.0742120358142
TSKU	6.28469209974178
ATPIF1	8.88742507109932
ETV3	3.13257127018603
PAK7	2.97720400890652
PDLIM1	9.07666410168229
CEP63	5.25041610910809
WDFY3	5.51875723342788
RNF126	5.0064769244223
DPM1	9.88097594191718
CLIC4	6.68827837976413
ACR	3.75317491473920
KLK7	9.58814525262384
ALOX5AP	7.20246284851911
LRP1	4.98852304110884
TNK1	4.54175244733498
TAS2R9	3.13312903935765
ZNF16	6.34100268382966
POLR1B	4.82878236773136
SLC8A2	3.77641415619577
OLFM4	2.80131237719947
TACC1	5.48105304847974
SAMHD1	5.87099752397386
ATP13A2	4.81709471290664
KRT4	3.60287066136481
PAX6	3.42643778287005
SCG2	5.31459416901377
SLC17A6	3.60478655344344
TUBB4	3.73143919535706
PADI4	3.13230297480123
FMO3	3.27248000519945
NLK	3.54350294443204
POU4F3	3.10249637611665
MDM2	3.47913586252620
CAPNS1	9.87694329515006
SDF4	7.93789190974177
ITGBL1	5.37744024988562
TAP2	4.16139702372297
OR2C1	3.41913608084856
KLHDC3	7.06553545408213
EFHD2	5.80974006853388
GALR3	3.78284647827669
NBEA	4.08646248621238
ABCA6	3.59619624080901
ABBA-1	3.97946270222422
GNAI1	4.6839771026936
CLDN3	8.67005032429552
AKT2	3.37779263602082
EGFR	4.10683063511158
VPS4B	7.79284221312594
RBM16	8.18975354007687
GALNT6	6.04822576153715
ZDHHC3	5.10977742178693
SLC25A4	6.76768044438555
CYB5B	5.76974000129257
NDRG1	8.89050726641157
SESN1	5.65716174112822
GBE1	7.9835297237605
MRPL46	6.77172983793059
CLASP1	6.67793508642645
FARP2	3.82962035528421
ACOT11	3.74404410155371
LDHAL6B	3.12305605138113
MAPKAPK3	5.86873072967172
NCAM2	3.03933710680199
AFAP1	4.38737999355088
PRKD2	6.04933890275433
OR2H2	3.414080786609
ZFP36L1	7.0701376543744
DZIP1	5.00697095844124
GPR161	4.10373137790601
RNF146	4.27669892151808
NKX3-1	3.75138622544864
CCNB2	8.62939119686408
ZNF10	3.59973025243262
WDR74	6.2338294140683
FAM134A	8.47311698537421
PCNP	9.42384376852737
PURA	5.3754614771959
DNPEP	7.73184850768734
ERBB2	5.86745794996812
CREB1	5.92933815275972
NEO1	5.76462086489835
DDX3Y	3.20929316186737
RPS3A	12.8992329950062
MXRA7	9.89602246835053
LGALS3	11.3460859734727
GLT8D1	7.68014347449039
TMPRSS3	7.3921571588055
UPB1	3.35574574446378
LAT	3.83755488888079
CLDN14	3.64131598615729
DHX38	5.0597496060175
KCNA3	3.19344715400754
BTBD1	8.71161751062911
TARS2	5.61120675139473
SKIV2L2	7.54437055739355
ABCF1	8.32688121321084
CDT1	3.69382743964392
ZHX2	6.81477772872624
FCF1	4.83820032222347
LRRC49	4.5979230817395
GUCY1B2	3.70218452466046
CD28	3.30585176077181
SMARCA4	5.91434726339559
SEPT2	9.66990028968997
SOHLH2	4.15496563245136
MCOLN3	3.72921650460243
LRP8	7.48949532947129
TAGLN3	3.7544869180701
MASP2	3.63523453866225
GPATCH3	4.89672735050258
TTRAP	8.69618956704324
AGL	7.74805185212244
NFE2L3	4.35150246250326
PSD4	3.86405178820864
PALMD	8.112961697631
CCNB1IP1	9.03433703996566
TMEM43	7.14646659500188
OBFC1	6.43545725991184
STAT5B	4.46007250251143
C14orf79	4.45324601353952
ENPEP	3.74550107528558
SSB	8.54036444927063
SCT	2.96612484165713
TIMM23	7.23925661055437
SKI	3.72688543575259
SLC22A13	3.02788895898491
AKAP3	3.44925319916519
OAS2	5.83246193713651
KIAA0423	5.70145580416929
SEC61G	9.43835696731746
CAPN11	2.83217999164347
TMEM50B	7.5438265761249
DEGS1	6.94795399070266
ARHGEF4	3.36633408829609
DBNDD1	5.72142153457971
TBL1XR1	5.33289143385998
FAIM	6.54398087439122
SP140	3.47343375627750
G6PD	4.78723481959696
NUDC	6.81692192478078
GABRP	6.64173205822331
SCARA3	5.5051206342606
TACSTD2	6.25639040326115
EIF3J	6.4482242114389
PPP2R2A	8.18797029003777
CPA3	3.67520912414456
PVALB	2.93588972578048
BCAT2	5.82449606145651
MFN1	6.47653695744861
F10	2.98089116329368
