Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_C01_491126
SELL	4.6360400860814
CIAO1	6.53835650536086
LGI2	3.83022233716991
WDR45	7.61833161510542
ANKRD6	6.73146364135801
LTBP4	4.08170284809661
PSCD3	3.36816792246684
PYY	3.33675361055521
KCNC1	3.32608737574876
SIRT6	4.57130917560269
CCL19	4.17308250831969
ARHGEF9	4.86016117817771
ABR	4.90850348716088
C10orf22	7.3090641220625
STK17A	5.25785264703170
FOXE1	3.21455969578381
GML	3.26050754625899
CNGA3	2.99587331332751
CD38	3.55222418056142
ZDHHC6	7.34865630378798
NEFH	4.53363628840103
PGBD5	4.779134005473
CTDSP2	7.45013492859421
RMND5B	5.89683080401958
ZNF257	3.15672409241736
DUSP4	9.38795472542785
FLJ22167	7.84397528225708
EXOSC7	7.07159165702785
ROR2	4.01775176678172
FOXM1	4.39934338569521
ZBTB48	4.09279487833368
BUD31	7.7676993342378
MAOA	4.3878341979396
CCDC41	4.48716155557147
TNNT3	3.80049895650877
FBXO11	5.68551705238702
GYPC	5.99325353732207
PLIN	3.4549094624748
RFXAP	3.22914680525144
C6orf15	4.48118143565277
RNF4	8.4050083353199
F8A1	8.1358719245222
PPP1R3D	5.010760112251
GRB2	6.47222762347497
TPM3	3.18831975073439
SYT13	3.94122361626001
EPB42	3.546691141835
RP5-1077B9.4	4.88280375965499
EIF1	10.2551643210757
CETN3	7.53744023971272
FPGT	5.38924467198767
PRY	3.53651971609181
NTHL1	6.85891931192875
POLR2B	8.75250641951028
RPS28	11.8185786669736
GDF10	3.23248431375658
COQ9	7.839894989744
P2RX3	2.92417967250806
GCC2	8.24739937573734
RARRES3	7.48806751204764
PLXNA1	6.3770189150256
WBP4	4.25633079413574
KIAA0100	6.48255035251296
PMF1	6.4991371368955
HS2ST1	5.7241623184145
CRELD2	7.42245467185607
C8G	3.14870558488865
CD82	6.46993675310334
PMM1	4.74914301994376
CBLL1	4.34486124645587
LIM2	3.24633077598316
VAX2	3.43970294798025
SETDB1	5.07429289653679
LRAP	5.72918403194563
GCLM	6.5398133949897
CPEB3	3.65786772170113
PPM1A	5.91463951145508
INTS1	4.21629085968013
MMP16	3.19226000039578
CAMTA1	3.47233225357906
SAMSN1	4.88619408744167
DRD3	2.75250254031346
GMPPA	5.34938018196033
C11orf73	6.02909020599035
AIPL1	3.78854171387757
PTP4A2	9.42491654888547
IL24	3.21657476953754
BDKRB1	3.33698005927282
HPCA	3.48064822140846
MLF1	5.9756282944267
SEC14L1	6.83582297381797
CHFR	5.28832764793694
EMILIN1	3.83319440944566
THADA	7.05438422547826
TAF12	4.59517187134836
NDUFS4	8.35436911579145
ID1	5.41599572628944
PIK3CB	3.94499527496965
COL18A1	7.6941120346678
PDZD3	3.46857196703938
TBC1D17	4.50194904092867
COX8A	9.76337154628249
CDCA4	5.06405460324549
C2orf44	4.10803161489517
C9orf16	9.25507800089532
ERBB2IP	8.44171868100485
EMX2	9.55569017402442
FUS	5.56651038888409
NIPSNAP3B	3.50321662217716
TF	3.25174590178889
CXorf56	5.12899492215535
CLCN4	3.74802522796038
PWP2	5.04888759799937
MMP15	5.11600090214004
MTMR14	6.34316673500522
NPR1	7.07290849112854
DNAL4	6.80357421629572
ELAC2	4.45152681777856
ASS1	11.0681022104905
IPP	5.6182769416747
TMEM59	9.9234651386542
POLR2J	8.38813135821096
SEC23IP	6.1352344147675
RGS4	4.65917856606586
UQCRC1	9.3220670501772
SNX6	8.05762343024509
DDX18	7.15489334014687
POLG	4.29353521551438
ADAM23	4.37631964076075
ZNHIT2	4.39212937615898
TFR2	3.40681574633619
NCDN	4.22469578792639
RAG1	3.11335460790447
POMT1	4.37183326432866
CYP1A1	3.19092558150108
SNAPC1	5.05663060454161
GNA11	5.88718221288397
CCDC52	2.75732611585057
CAPN1	7.61739011372231
DDHD2	7.07559355947813
UPF3A	6.29847236097235
LAGE3	5.18676184726261
GNRHR	3.11555140618207
UNC13B	4.75549438408191
TTLL4	4.47713038205965
PPBP	2.74913524343114
HTR3A	6.53055755297233
SDC2	7.92973129999632
ANKRD49	6.96910366321367
BTF3	10.8813117209679
COX7A2	9.95268464556186
SARS	8.49820742375172
C13orf18	4.83785791673025
CACNB1	4.24888305839915
QKI	6.15722371462155
SETMAR	5.77371472079426
LAMB4	3.26420848348099
MAN2B1	5.64286445843568
EML3	5.45505412324688
ACADL	3.19476106182786
OFD1	7.76168726510035
CGA	3.60008213410316
EIF3EIP	11.2468591600178
PEX16	5.33270107821662
GNG12	8.24900390422638
HABP4	4.63924287858441
CNTN2	3.74626817635068
ASNSD1	7.5401708531952
FUT4	3.80971161535004
DBH	3.65560158040017
CD53	7.38735317064377
HIST1H2BJ	3.30227829196668
TFAP2B	3.0465761685711
ACF	3.91066697401249
TMEM11	6.07164173506425
CDH8	3.27822809818277
C3orf32	3.44796905612434
AGPS	4.65388987985312
C4orf18	3.44123958503623
PCCB	6.43986359523077
IPO13	4.71011685409688
PECI	6.35160988964129
UNG	7.23240204241387
C6orf105	3.89646702124496
GSTP1	9.27533467562197
SUV420H1	8.3125837306893
ARHGAP15	4.03132563148658
LTBR	6.66188462965947
TDRKH	3.28175079359981
PSG4	3.85250807884873
SLC9A3R1	7.46446922198862
NBPF3	8.99056953319256
SLC9A3	3.55529733402998
OSBP	6.84682452143094
PRR5	4.61592716411413
CHMP7	5.87725988422279
ADRA1A	3.04293196391121
ASAH1	8.16802169482323
FKBP4	7.40194391120767
ZNF350	4.50307234258308
DOM3Z	4.56324387822963
GIPR	3.75067182507642
AHI1	4.69307161361985
BST1	5.42832911664653
NCR2	3.52889604756431
NADSYN1	5.12128197711555
UBE2W	6.64427020955087
RGS14	4.37309653485926
KRT15	4.06526212245273
SCN11A	3.89531104660932
GFI1	3.72244682482558
FHL1	3.97832362798408
SMC6	5.32658981533483
GATA1	3.61845473477356
OSGEP	4.01444314108383
ARMC6	4.6276206011287
HK3	3.32530572961847
PSMD5	7.1504891960536
RSU1	7.41914058257886
RPL4	12.1082320267263
MAD2L1	6.00769852028252
RBPMS	6.34834563098973
EIF4A3	8.30155229239765
E4F1	4.75509264377119
DLEC1	3.9193096294834
PRPF3	4.98584367378962
EMR1	3.11927187497472
CHMP2B	7.95900389416362
CAMSAP1	4.42425600739960
RPS21	9.36835751944587
XCR1	3.42128913356475
ARID5A	4.06411662360751
RBM6	5.34684265119048
UBE2N	8.30130360516836
KLF4	4.65917725919233
MGC4172	4.07410601155545
LMO4	6.55635999038377
KLKB1	3.28507084520702
HDAC3	7.05902538047761
HP	4.57692380579388
SCHIP1	5.78364083814501
BTK	4.34239523984119
KRCC1	9.13793985591978
PRND	3.14789149828190
C6orf27	3.7175922348982
PIGL	3.8159350740196
CLCA1	3.64481248154517
C1orf112	3.64964738307541
OLFML2A	5.59354283178708
HUS1	4.97257379923792
SFRS6	7.35184843824335
CXCR7	4.89586461034003
UIMC1	6.24371151357581
FXYD2	3.44109441908795
GOT2	8.98922028485928
ZNF667	3.72487539584907
TFEC	3.69702937567158
ATP7B	5.87124001914805
RAB38	4.09641388607662
POLD2	7.23546282939474
PPM1H	6.50179103113708
DCX	3.2058023456634
NFYC	4.85545631187606
ZNF228	3.60751104120191
KIN	5.73200207342224
PLSCR4	6.97193194401143
HIST1H4I	4.40912791224630
PPARGC1A	3.17903723278374
HIG2	6.43092439887802
KCNK10	4.11666933183346
EXOC1	8.72693905391803
OR6A2	4.00922739422897
ETFA	8.43480483605007
PDAP1	5.12497525680941
C19orf6	3.30405756579215
POLRMT	4.01884843129428
ZNF146	7.05281610943085
MIA2	3.51685371675483
LY6G6E	3.21033305358356
EIF4E2	7.58439909021301
NENF	5.03025003480052
HOXB5	4.74850735637577
ZNF324	4.58170698239456
CUGBP1	4.23062826187673
ENTPD7	4.76266082762953
TTC13	5.36018226555275
GJB5	3.3086353871122
PRSS22	5.35267119561406
CYP3A5	6.73315458898005
MBOAT5	4.7682154264785
CUL4B	5.57088513818495
CENPJ	3.40757793390522
KIAA0664	5.63746134396028
PITX1	3.67113328852061
PDGFRB	4.92607932491392
RDX	5.98805316911596
CELSR3	3.78048039537533
JUND	6.11919017118035
ITSN1	5.19523071147409
CHRNB1	3.58392243345673
EHBP1L1	3.86244629083968
C19orf2	6.39756209555534
FETUB	3.16534851532811
CAMK2B	3.2047706723014
DCTN1	6.41446446828575
TNKS2	7.10354506651638
MRTO4	6.58464968769632
C1QBP	5.97232925819392
TTC3	8.27093830637368
NDUFB8	8.63172693449949
CADPS2	6.50989409727907
EDG2	4.88145596244073
MYF5	3.07560106680649
SEMA3G	3.61507953838387
IL23A	3.68981364088180
GJA9	3.75740150582950
R3HDM2	7.94558877174987
C5	4.45889993793937
SLC2A10	7.08411983682907
TRIM45	4.30873175250486
TSP50	3.45757676648928
PAQR3	4.76239552319613
ANKRD26	3.48265288277732
TCP1	8.20467024016416
TMED7	7.76041773704366
CMA1	3.10992595784601
PTCRA	4.38121023081868
HCRTR1	3.47812464282604
FST	3.90459631236047
PAWR	3.79437183811966
LDLR	5.25218162560294
ASTN2	4.48008262890666
SCRN1	8.20730453018851
GPATCH8	6.31028076873328
KIF4A	4.48758234534932
TANC2	3.98909864243208
ZMYM5	3.65699432672442
PGM1	8.32153385679075
ZNF586	5.49999474606552
POLR3G	3.49873625788268
CPD	7.72884131267115
SNCAIP	5.23326712067469
DCT	3.61352431946913
HLA-DOA	3.63262596162829
TANK	7.00562283605828
RCAN1	4.32986448183028
UPK1B	9.19719674181265
DNAJB4	4.60309384149059
UGT1A8	3.27877937904107
LIMD2	3.36473114184599
HIST1H4L	3.36060720611677
PECR	6.72824138392087
HSPA2	5.18506112421732
SERP1	9.72285442366516
TACR2	3.40637773105668
NUP85	5.68381469857485
CD177	3.72671043547153
GPR135	3.15717991397541
PIGG	7.46490527950656
LGR5	5.66275409226474
JAK2	3.71461058572673
DPYSL4	3.58704325078349
TM9SF4	6.09980543178101
PTHR1	3.28304948386919
SIRPG	2.97012081513113
ZNF264	6.6424497044585
BICD1	6.41840198230649
RAB5A	8.14776281007147
FLJ13224	3.24236891186595
METTL5	8.8153422484491
HERC6	4.9604488574869
CASP1	5.14918596906715
USP9Y	2.82056590496777
LRP1B	2.85880589642863
XAF1	4.72181127868147
PLA2G4C	3.88661014441647
APOA2	3.14110116402953
SPAG6	3.11857502741273
KALRN	3.4884738178507
SECTM1	5.8308315130889
THOC7	9.05444649733679
IFNAR1	4.19023552474063
TCTA	7.91928634919617
NY-REN-7	3.89284044096181
TALDO1	9.98894614171005
B2M	12.2928323182606
LPPR4	4.91352330337298
SQLE	5.43924664773795
SEPHS1	7.15814476240967
EIF5A	6.12512192104089
FAM49A	4.4940724564189
YTHDC2	4.38201430569593
EHD2	5.71300277645131
NCF1	3.57000019685676
SPG7	7.20573031955818
ZNF614	3.44960484739428
HOXA5	4.01204801642382
NUP133	8.1049958666728
FGF12	4.71459486549143
SLMO2	7.88091010287845
INPP5B	4.25522354612508
PPID	7.2772700870139
SNTA1	4.29472576622028
IL20RA	5.99597826072697
UBE2J1	6.03194261381551
CACNG2	3.12759561778862
GCM1	3.2875509126511
ELF1	7.60920038533234
TLR5	6.52409485429229
TCFL5	6.55093791103052
C1orf107	6.4947580676284
C19orf22	7.3044170568447
SAFB2	5.46143885393053
MAP3K7IP1	4.08729756657294
NCK2	8.2665832562815
OXA1L	7.79312768364461
KIAA0652	5.85466249456441
KLRG1	3.37890601816469
FRAG1	6.65606976214273
ZSCAN12	2.92939874812087
PSMD12	6.96350132343619
E2F4	5.59130558800983
CLEC4M	3.51812316701111
KIAA0999	4.83201209247603
CLDN10	9.53883507754987
MGC13053	4.22229139027605
TAC1	2.93220745157684
GYPA	3.46243212634784
HPCAL4	3.22035913701396
TRAIP	3.20048408045436
MEX3D	4.54232236541598
KIAA0232	7.5830447666846
ERCC8	5.04900895716974
NFAT5	6.82647177644344
GPX4	8.9067354818501
CSPG4LYP1	3.00425716262868
KIAA0368	6.25658778691401
FBXO3	6.58572234924662
DVL1	6.04993294698106
CMKLR1	3.76478322927461
GPR157	3.56062577725643
TYMS	6.26449342789485
OR52A1	3.39807627547196
PEF1	6.91291363339174
ZNF750	3.58244293448984
ALG9	5.40387293789537
MCM5	5.33337294608147
SDK2	3.70717669056596
BAIAP3	3.80933755097618
RABGGTB	6.66385220655928
KCNK7	3.22954217536361
PTP4A3	5.61123985196082
ANKRD40	3.97006673496389
CALCOCO2	7.5583981737854
TMSL8	4.1240472994469
SNCA	4.7166545382200
ZNF551	3.60840023815467
HBQ1	3.64609072815419
ARHGAP26	4.86096049875717
GEMIN6	6.78564901973319
HRAS	5.25046627676321
KLRC4	2.74297969182893
BSDC1	5.55161674240687
DSC1	3.59778592417329
RNF43	4.87322837073538
NDUFAF1	6.43915417799113
MAP2K4	5.51329737473388
FOLR2	6.05603401853503
LYZL6	3.51010653179688
EPB41L3	3.90026816690073
TEKT2	4.54707620926909
CDKN2B	3.05096957048466
WSB1	5.87657521164686
ZNF480	3.52654568373216
MAP3K6	4.35749764029734
PROS1	7.80580122981963
PSMB8	7.91115999013328
HN1	6.5979803499711
MAS1	3.77461596519875
APOL1	4.49650907202874
CSHL1	3.18969955741656
ZBTB7C	3.00102155914771
AHCTF1	5.8152191970896
SAE2	8.2845859258838
ITGA2	5.1028705269156
AP2S1	8.2820946700206
P15RS	7.16823598430281
MME	4.60964182696278
VAT1	7.34506503364812
MAST4	6.53163037323854
TUFM	9.84230717849492
KRT33B	3.40826015027672
THEG	3.83672323208832
KCTD2	5.3191945599408
WDR26	9.08501594294735
MFI2	3.56057773494320
KRT34	3.17035038558295
NR4A3	3.5702611841664
SGSM3	5.33490883367347
ARSA	4.63896900745069
TOMM22	5.93836126213481
SOCS3	3.5444463823784
UNKL	4.42763126540785
POP4	7.53802074704244
BHLHB3	10.2952461131396
MALL	5.66637192781623
SOX15	3.4124598867751
CCNA2	3.59601670722201
PARK2	3.30132105095685
GPR124	5.35270217288852
TMEM132A	4.96042066355477
CGRRF1	5.43430829250456
RUVBL2	7.63200029713214
MCAT	7.13318376942641
WNT10B	3.93007641193385
ISCA1	6.5230189270758
RPAP1	4.70109215214681
C12orf48	3.87464699954959
RAI16	6.24518128925677
RPL27	9.43266588584058
EPN1	3.56668016235893
MAGI1	3.07592743461956
GBX2	3.15130135397895
SLC35A1	6.99236711782738
GAL	3.7724102281106
SLC14A2	3.54537753720784
RDH11	6.79146309942706
ZNF518	4.37818741275982
PCYT1B	3.30175894092175
AUH	7.19154196805746
EIF3H	11.1119675750796
KIF1B	6.46715376157367
MBD2	4.62732002048019
AMOTL2	8.52260415842906
C6orf120	6.20163098980427
PIGT	7.18244209334086
PSRC1	4.31363302863009
PLA2G10	4.58792237946232
ALAS1	7.23164513090878
FOXO1	7.18209545034083
C17orf62	6.3433889261098
KIF5C	7.23775030057213
DUSP10	6.2364006772673
CRLF3	6.86423659595303
CLCNKB	3.29507076934385
PSMA5	8.42134230229772
FARS2	5.53360979406989
CCDC28A	6.84716958570742
AMPD3	4.66939115829573
PIAS1	7.64459797347398
ADCYAP1R1	3.62810451571041
TMEM134	7.3772989800355
CDH20	3.06994302121320
FBXO7	8.27781591783313
FLJ14213	4.97820822189957
ZNF3	5.97273014354419
LRRFIP1	8.3450634088807
TMEM49	8.29549080195144
CNOT2	7.59115912342617
CBX2	3.11617529806414
ZC3H14	6.52073688176654
ALDH5A1	5.73965310444874
HNT	3.50092719752039
SERPINA4	3.25647362154385
FLJ20920	4.80695852130086
CRTAP	6.33542988353939
DDX50	8.17858218775172
STYXL1	7.98927183250887
TK2	6.078106820234
BLVRB	6.95709477743976
STMN1	5.41502193476498
GUCA2A	3.18420463671881
DPP6	4.59441664307780
GALNT10	4.49053949884803
STK39	6.83734449295819
MMP24	4.46574001364674
CKS2	8.37632030323811
RHO	3.70028815377625
BANF1	9.33740412947121
CR1	3.60626321047873
RPS6KA2	6.49820389266983
HMBS	6.05873017244152
C20orf112	3.72595001853881
SLC25A24	7.86994470327447
MRPL22	7.47000417628787
SLC25A15	4.29146835534679
GADD45B	4.71116144758243
TDP1	5.20896154157304
ZNF287	3.71700623282172
DAAM2	5.54007954535869
C11orf57	5.43449181210411
RFK	7.61564389183698
ZFYVE9	3.7722656368001
TCTN3	7.76308590236917
STCH	5.28594653386294
LOC283871	3.61148020233978
NDUFB3	8.33672868949345
DEFB4	4.35573297654751
FPR1	4.09116142899602
FMNL1	3.82819615507473
SEPT7	9.97991262169915
PTCD2	5.48053075716462
GNLY	3.88107408787059
GRAMD1C	5.70372639651435
ZNF165	3.29940661792606
TR2IT1	4.45251323659304
ARMCX3	8.25630228455293
NDE1	5.82498514711363
MAGEF1	7.25383911936642
ITGA10	4.0049441030127
ARHGDIB	9.06772369086936
FSHB	3.89975233302262
ANXA2	12.4371652151325
HLCS	4.02866168938395
MCF2L	5.34183504049236
AK1	8.41241465988847
FH	6.59753282457475
LGALS2	3.53798876598398
SYNPO2L	2.62114818935446
KIAA1045	3.27935808233842
C1orf183	4.53742128043265
MAGEA8	3.13773743246148
DGCR8	4.85762199301947
GSR	5.64152701385476
NEU2	3.41047063162861
HIST1H4B	3.35532232698515
CACNA1C	3.12133478680867
FAM20B	6.43813649247268
HES2	3.2967363056382
PDCD6	8.95090433787595
INTS7	4.11642201879726
AMPH	4.09028981154457
UCKL1	5.48313306561282
ASB4	3.05541385012306
C10orf97	5.47579848145442
ALDH1L1	4.34434074759408
CCL23	3.34210519525918
OBSL1	5.03062016152863
SLC12A7	7.65943904588784
THAP4	5.21787060125686
RBM4B	5.46304734998556
OGFRL1	4.41203521507798
KIAA0831	5.6626751113652
C12orf11	6.9426367392769
PPP1R15A	4.39018496613267
KIAA0240	5.7970900438019
CD1B	3.42263328995425
FCGR2A	6.033416447802
MDC1	4.33630918843695
MAN1A1	3.80215246325864
KRT9	3.38990699797190
HTR1A	3.32481986917059
OCEL1	5.6660761710079
ATP11B	6.5563516868455
NLGN4X	7.57846920898011
FBXO34	6.84991940387456
ALOX12	3.40365726994210
RB1CC1	6.9555818028695
PCDH12	4.30682741268679
RPE	5.13552533702178
EIF4E	7.05472536279458
CSDC2	4.28648951551543
ABHD5	5.41481747369552
TMBIM1	7.96522652380042
PET112L	4.50903159864638
P2RXL1	3.38348413788406
F2RL2	2.97659759708149
TRMT1	4.40631323712576
IMPG2	3.62686513400763
LRRC32	7.02444374217908
BGLAP	3.99952851852088
HTR4	3.40223063174741
MRAS	4.89152655936085
TRAF6	5.47494913152194
AXL	4.87725417293829
ATP2C2	5.15600744414419
LMNB1	4.36102666526436
TELO2	4.14758737821915
PNPLA3	3.83209295314487
CSNK1E	6.15775461458617
SRP14	10.0490205938141
KCNQ4	3.15908678639231
PIK3C2B	7.34570910977803
C15orf15	8.4680053494867
TUBB2B	3.1268897074947
USP15	5.87160721031848
C12orf41	7.06510184681205
CEND1	3.79270918601125
RNF31	4.34896353390799
TCEAL2	5.07816840235939
PTGER2	4.91314041761376
UBN1	6.73815701064237
SLC5A7	3.31658800006358
SLC31A1	5.38871695669982
ADAM29	3.49335854229319
ST7L	4.32464492483941
GFOD1	4.98462758541246
CTNNA1	9.50441265271069
HRBL	4.44702191432378
CBX4	3.67678406183349
NTRK2	3.56735151244974
FOXN3	5.09880284136482
MFGE8	6.22495641756303
PFKFB2	3.96449740173071
TAS2R4	3.60335445768226
SH3TC2	3.35534571900305
IL10	3.59032228922574
PXMP4	5.97527125350355
RNF167	6.32234684626024
PRMT5	7.0215666277114
TSKU	5.76418550862728
ATPIF1	8.40245484056254
ETV3	3.30965647741448
PAK7	3.15499220050767
PDLIM1	10.7228394182324
CEP63	5.36033352766036
WDFY3	5.66751103820611
RNF126	4.67161535286879
DPM1	8.41615271958467
CLIC4	5.39624206347409
ACR	3.97919882489394
KLK7	9.42667962918643
ALOX5AP	7.79025114060455
LRP1	4.7394873718818
TNK1	4.97881587704037
TAS2R9	3.34986836844435
ZNF16	5.54634247945378
POLR1B	5.52963024313553
SLC8A2	3.61637676147853
OLFM4	2.80158917126877
TACC1	5.8319016625214
SAMHD1	5.82706004724332
ATP13A2	4.86575318457256
KRT4	4.90973243373359
PAX6	3.56295949917506
SCG2	3.51007163139986
SLC17A6	3.42702876327673
TUBB4	3.85104471447234
PADI4	3.03029803202304
FMO3	3.01466464467745
NLK	3.8324243669041
POU4F3	3.08804608848969
MDM2	3.48137596603635
CAPNS1	10.0736223506177
SDF4	6.74677590005328
ITGBL1	3.28910044644665
TAP2	4.02435919306346
OR2C1	3.54090370855863
KLHDC3	6.06043405112988
EFHD2	6.69084575914662
GALR3	3.77572279403471
NBEA	3.45715101561197
ABCA6	3.40813871525468
ABBA-1	3.84524213534699
GNAI1	4.16329111585838
CLDN3	8.61904374891927
AKT2	3.23140724192220
EGFR	4.61744941696504
VPS4B	7.93659948176533
RBM16	7.95632625700974
GALNT6	7.99438304724637
ZDHHC3	6.45436669845716
SLC25A4	6.77318590033479
CYB5B	6.78453810148778
NDRG1	7.93690558376066
SESN1	6.31085778981793
GBE1	7.52778540463764
MRPL46	5.92059319224263
CLASP1	6.2207368512569
FARP2	4.61227436842033
ACOT11	4.00333775887732
LDHAL6B	2.78343142302327
MAPKAPK3	6.19513622291945
NCAM2	2.85772297435787
AFAP1	5.062250075102
PRKD2	6.41342430333523
OR2H2	3.26737321726236
ZFP36L1	6.76816493636395
DZIP1	3.99822043030565
GPR161	4.55830205587046
RNF146	4.41604341899855
NKX3-1	3.99639038782497
CCNB2	4.69385455141365
ZNF10	3.55668145260944
WDR74	5.49042455111014
FAM134A	8.63568922955076
PCNP	8.86331600734081
PURA	6.2983336317161
DNPEP	7.259591996318
ERBB2	5.48689625998947
CREB1	6.1385463309997
NEO1	6.28800765097248
DDX3Y	3.09465536624935
RPS3A	12.9574755630533
MXRA7	9.85904599294905
LGALS3	11.3078642321596
GLT8D1	7.79246603236934
TMPRSS3	7.26497069108678
UPB1	3.15902733103443
LAT	3.67567615498917
CLDN14	3.59716292608532
DHX38	5.52565927718647
KCNA3	3.23024433200980
BTBD1	8.63955875970485
TARS2	5.21170044129897
SKIV2L2	7.9595928067662
ABCF1	7.13252545953577
CDT1	3.18443409206556
ZHX2	8.0182971465707
FCF1	4.51157339618716
LRRC49	5.51257036958675
GUCY1B2	3.12183875332682
CD28	3.36661303365265
SMARCA4	6.22696482022291
SEPT2	9.6256849899621
SOHLH2	3.57561322046901
MCOLN3	3.86028130818267
LRP8	4.88912133477596
TAGLN3	3.66932876139395
MASP2	3.56607297338207
GPATCH3	4.13113475930574
TTRAP	7.73330936063048
AGL	6.34569449333217
NFE2L3	4.83465602138425
PSD4	3.81852435053621
PALMD	6.58227316805405
CCNB1IP1	7.3560043040528
TMEM43	7.85295995803268
OBFC1	7.46567699879397
STAT5B	4.56093544853204
C14orf79	4.31596201168187
ENPEP	3.5486504905839
SSB	7.89992690956824
SCT	2.86943476108910
TIMM23	6.83938844208739
SKI	3.81117416675329
SLC22A13	3.10394374994647
AKAP3	4.32382938238688
OAS2	4.74256540548471
KIAA0423	6.70111743516788
SEC61G	9.5039732167145
CAPN11	3.09535565078229
TMEM50B	7.17870131858377
DEGS1	8.0235719720958
ARHGEF4	3.34118027182969
DBNDD1	5.18035886009197
TBL1XR1	4.9231987069978
FAIM	6.08131113722042
SP140	3.18651931179241
G6PD	4.86810672926507
NUDC	7.14081105211469
GABRP	4.39018011068011
SCARA3	7.04490884977173
TACSTD2	6.09961395792959
EIF3J	6.73638159488176
PPP2R2A	8.72949015885344
CPA3	4.43458954394521
PVALB	3.02141480970045
BCAT2	5.40219458331796
MFN1	5.31596104458766
F10	3.18246027956774
