Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B12
NUDT1	5.43702522821187
ZNF212	6.08029414299212
ACBD3	8.48119695962302
ZNF83	7.2854211280103
PRDM2	4.92617073931074
GDPD5	4.90048985336243
PDCD4	5.43476832008914
CEP350	6.93027966707211
FOXP3	3.20092374204918
SMYD3	7.858866682935
CST7	4.67266531537093
SELL	5.41944628150953
CIAO1	6.9441484160727
LGI2	3.74802369193604
WDR45	7.12001000783093
ANKRD6	7.6269837412437
LTBP4	4.60319687089445
PSCD3	3.01226920592421
PYY	3.00587858468450
KCNC1	2.9767648663759
SIRT6	4.26786695542543
CCL19	3.95298779821722
ARHGEF9	5.19724954464518
ABR	4.35522458726703
C10orf22	6.43901780918198
STK17A	4.65422202267999
FOXE1	3.54438388306833
GML	3.20779304762482
CNGA3	2.89208305955686
CD38	6.2061847843032
ZDHHC6	7.60581937756244
NEFH	8.18174463013155
PGBD5	3.60258673903249
CTDSP2	7.29902560697019
RMND5B	5.64570262418772
ZNF257	5.52094904423016
DUSP4	3.55879845997039
FLJ22167	7.08242292850498
EXOSC7	7.21182028410032
ROR2	3.65496373988031
FOXM1	5.94812514882739
ZBTB48	4.60038821610357
BUD31	8.88635905461833
MAOA	7.13954666860836
CCDC41	5.15894877227037
TNNT3	3.59135410183827
FBXO11	6.51103959299979
GYPC	6.01063276091137
PLIN	3.24500207537451
RFXAP	3.34331396246639
C6orf15	3.75974812105216
RNF4	8.74280858574299
F8A1	8.52953766999416
PPP1R3D	5.22843530628275
GRB2	7.84280062038887
TPM3	3.05761450678345
SYT13	3.54626098322258
EPB42	3.44944200663149
RP5-1077B9.4	5.52629302617934
EIF1	10.0940530332510
CETN3	7.78080405879336
FPGT	6.62332180179526
PRY	3.61008414764385
NTHL1	6.39397889913486
POLR2B	9.15418490016437
RPS28	12.3989071390671
GDF10	4.64916724239748
COQ9	7.73214040320502
P2RX3	2.80612191849863
GCC2	7.24021747710134
RARRES3	8.48438187534602
PLXNA1	5.23857690304791
WBP4	4.36553924519505
KIAA0100	5.96996594378794
PMF1	7.744521095047
HS2ST1	6.24822872318827
CRELD2	6.45259555434297
C8G	2.90207079997640
CD82	5.33335233458939
PMM1	5.97099556112688
CBLL1	6.69114234056172
LIM2	3.34747606692894
VAX2	4.32725644697186
SETDB1	5.70187614276133
LRAP	6.85578515838094
GCLM	7.92882457035846
CPEB3	5.27668756404646
PPM1A	6.9974994422308
INTS1	3.66442417192910
MMP16	3.26010147282607
CAMTA1	4.16289375475682
SAMSN1	6.54504517719004
DRD3	2.74670507752933
GMPPA	4.80666810558089
C11orf73	6.81733609353041
AIPL1	3.83387518055099
PTP4A2	9.7319230662556
IL24	3.27638031051419
BDKRB1	3.03955967398570
HPCA	3.81883335160817
MLF1	6.46785576411245
SEC14L1	6.5258117081377
CHFR	5.43497518924255
EMILIN1	3.49508684031077
THADA	7.46524964562054
TAF12	6.88872587927163
NDUFS4	8.7996502990373
ID1	4.87936234709431
PIK3CB	4.47881380062402
COL18A1	6.8955935866354
PDZD3	3.30330291431223
TBC1D17	5.11151093048799
COX8A	10.6628767376633
CDCA4	6.09562157001261
C2orf44	4.56165806717707
C9orf16	8.30343266555165
ERBB2IP	7.94578449622848
EMX2	8.92376143847003
FUS	6.62281137422374
NIPSNAP3B	4.1641682404993
TF	3.28382285381883
CXorf56	5.91258028812914
CLCN4	4.18494705611829
PWP2	6.24528213262485
MMP15	4.32219237361790
MTMR14	6.32462130435606
NPR1	6.96853110108461
DNAL4	6.16801052028436
ELAC2	4.53472652983292
ASS1	11.2065353758020
IPP	6.25017276399953
TMEM59	10.4070461180658
POLR2J	9.32428810447632
SEC23IP	6.75984877624132
RGS4	4.00951360017267
UQCRC1	9.7537565087115
SNX6	8.06838271362605
DDX18	7.4805693377664
POLG	4.72191732675501
ADAM23	3.77265799331323
ZNHIT2	5.69409088067479
TFR2	3.38119451712615
NCDN	4.41663738336956
RAG1	3.71234636594157
POMT1	6.35756932023082
CYP1A1	3.51390092523034
SNAPC1	6.61563367773264
GNA11	5.99012872644098
CCDC52	2.86594164347606
CAPN1	6.95690722639448
DDHD2	6.26137817982981
UPF3A	5.21709389291085
LAGE3	6.71406300140825
GNRHR	3.15704649888399
UNC13B	6.3536341430695
TTLL4	4.2007040776467
PPBP	3.00860027659171
HTR3A	7.08957057699296
SDC2	6.25277888917274
ANKRD49	7.98011420708032
BTF3	10.0553926657037
COX7A2	11.1559433852471
SARS	8.90478665457426
C13orf18	3.64914816065867
CACNB1	3.76243749665325
QKI	6.35254930031524
SETMAR	6.0220507797748
LAMB4	3.62807480438182
MAN2B1	7.3663773143503
EML3	5.21983276997434
ACADL	3.23733514387488
OFD1	7.1601085426888
CGA	3.39929448568735
EIF3EIP	10.8914238373236
PEX16	5.70715393642634
GNG12	8.32034236921406
HABP4	5.23309446842877
CNTN2	3.32007857791967
ASNSD1	8.47751779294872
FUT4	5.05251680878073
DBH	3.58318574354114
CD53	7.57136507950911
HIST1H2BJ	5.76841656155364
TFAP2B	3.09229969786985
ACF	3.58893944450806
TMEM11	6.5427647973215
CDH8	3.45355562306594
C3orf32	3.57924906018275
AGPS	6.07487414356711
C4orf18	3.24535308150412
PCCB	8.7496301962747
IPO13	5.26360590562766
PECI	9.08474465589746
UNG	7.91663330187627
C6orf105	3.38352724864357
GSTP1	8.70172917036065
SUV420H1	7.54616358212135
ARHGAP15	4.54871433377760
LTBR	7.02510728067475
TDRKH	3.28338019158967
PSG4	3.30303124906061
SLC9A3R1	6.41738770467623
NBPF3	9.41350552463644
SLC9A3	3.51336087386603
OSBP	7.29020549482734
PRR5	4.12965594505899
CHMP7	6.03256874847392
ADRA1A	2.99430992661541
ASAH1	6.94138097692192
FKBP4	7.64421430951245
ZNF350	4.95550296416486
DOM3Z	6.8274588140696
GIPR	3.57660797618942
AHI1	4.20964731183669
BST1	4.91428922645147
NCR2	3.32783014519241
NADSYN1	4.99041034927632
UBE2W	7.52599804384841
RGS14	3.68829791147789
KRT15	3.67159170696350
SCN11A	3.60974979952804
GFI1	3.75507419954437
FHL1	6.04238713530032
SMC6	7.25818270959416
GATA1	3.57293864362351
OSGEP	5.317546484456
ARMC6	5.32554564780652
HK3	3.3278027400507
PSMD5	7.6731281009697
RSU1	7.5734216008431
RPL4	11.000000859913
MAD2L1	8.32938302890019
RBPMS	4.96619711603475
EIF4A3	9.56049377366155
E4F1	5.20853042538577
DLEC1	3.28541872910226
PRPF3	6.24540850335464
EMR1	2.9994164308462
CHMP2B	8.22018035617099
CAMSAP1	4.32075386996426
RPS21	10.6440593626508
XCR1	3.27772143733726
ARID5A	4.79071449310881
RBM6	6.19635673690058
UBE2N	8.87331164825688
KLF4	4.12851169955351
MGC4172	6.87487762831353
LMO4	7.5557218820899
KLKB1	3.29523405981184
HDAC3	7.41526350977358
HP	8.67123751186712
SCHIP1	4.98085221213673
BTK	3.95262582017019
KRCC1	8.75512219480327
PRND	3.18107519709947
C6orf27	3.56008264268324
PIGL	3.96132674761172
CLCA1	3.70072184793589
C1orf112	6.11703728815706
OLFML2A	6.35263900548068
HUS1	4.98369349527299
SFRS6	7.42272810767427
CXCR7	7.21452693962724
UIMC1	6.472779201489
FXYD2	3.37402975959931
GOT2	8.33966858163007
ZNF667	3.88101908587040
TFEC	4.93207486643358
ATP7B	6.7887221157205
RAB38	5.85327633206338
POLD2	6.75067294942874
PPM1H	7.13008865352344
DCX	3.08996473801929
NFYC	6.51121300416608
ZNF228	4.60760179148364
KIN	6.94050170466949
PLSCR4	7.70770678150879
HIST1H4I	4.31512910346547
PPARGC1A	2.92288587266072
HIG2	8.77515360779566
KCNK10	3.84391166126774
EXOC1	8.58837369620309
OR6A2	3.70374308037141
ETFA	8.75008847471701
PDAP1	5.9740547093496
C19orf6	3.51895444438045
POLRMT	4.327525781881
ZNF146	8.85824048767888
MIA2	3.08481698247713
LY6G6E	3.11783235595990
EIF4E2	8.55430803156786
NENF	5.23850139261507
HOXB5	3.7016742897762
ZNF324	5.57831164466423
CUGBP1	5.64769435535096
ENTPD7	4.66724616372836
TTC13	6.76552881800766
GJB5	3.12588764464149
PRSS22	3.92504675468289
CYP3A5	3.29911702522998
MBOAT5	5.06245843045533
CUL4B	5.670511031899
CENPJ	4.19724699455279
KIAA0664	6.08872597617938
PITX1	4.24887191402266
PDGFRB	5.78853235466756
RDX	7.89595038076963
CELSR3	4.16141240162107
JUND	6.37255756490721
ITSN1	5.11597328884126
CHRNB1	5.64138820652908
EHBP1L1	3.53294121551879
C19orf2	7.75814695250565
FETUB	3.05238396904153
CAMK2B	2.94790896917705
DCTN1	6.91656970796827
TNKS2	7.21321964363647
MRTO4	7.16945912077314
C1QBP	6.70142481587401
TTC3	7.30619717387874
NDUFB8	9.33818795675295
CADPS2	5.31149860760332
EDG2	6.74415828223953
MYF5	3.1489505279035
SEMA3G	3.4456812325419
IL23A	3.68275685812935
GJA9	3.66359458528425
R3HDM2	7.22851369403618
C5	3.81191732849745
SLC2A10	7.37048600989938
TRIM45	5.09194490221586
TSP50	5.04277469770753
PAQR3	6.56595610547543
ANKRD26	3.74037153939814
TCP1	8.30994299130458
TMED7	8.17090519880365
CMA1	2.84353102650885
PTCRA	4.070530117485
HCRTR1	3.34721773178625
FST	5.34276754556329
PAWR	4.37604879452998
LDLR	6.05897205597944
ASTN2	4.04270223595931
SCRN1	6.81525936830603
GPATCH8	6.84688963962795
KIF4A	7.48886836685999
TANC2	3.54787874035896
ZMYM5	4.04322541486877
PGM1	9.8749317396049
ZNF586	7.02560697302999
POLR3G	3.64822371007526
CPD	6.77356804687393
SNCAIP	4.17509843081345
DCT	3.30651455272254
HLA-DOA	3.3892366618246
TANK	7.22753882886531
RCAN1	4.91360803039578
UPK1B	3.92132867400414
DNAJB4	7.1000907496826
UGT1A8	3.31049005395332
LIMD2	3.33289771489505
HIST1H4L	3.55945259771023
PECR	5.3698545002094
HSPA2	6.46871712852863
SERP1	9.59018132260153
TACR2	3.55772240969370
NUP85	7.61391926547486
CD177	3.33190756814991
GPR135	3.24054315548673
PIGG	6.53205028636451
LGR5	3.30800246478126
JAK2	5.3536319895418
DPYSL4	3.20801907989572
TM9SF4	6.72433075763522
PTHR1	3.33621410273444
SIRPG	3.04934255915921
ZNF264	6.21405611740523
BICD1	4.95464335162804
RAB5A	7.46656020098126
FLJ13224	2.98441732877451
METTL5	9.36630567046227
HERC6	8.58836854889936
CASP1	6.65784439442632
USP9Y	2.86406718975824
LRP1B	3.60254165966514
XAF1	8.77006154478471
PLA2G4C	4.20464949625129
APOA2	3.07615878467723
SPAG6	3.03228018511515
KALRN	3.28941541660309
SECTM1	5.67538606876736
THOC7	9.23856946879845
IFNAR1	5.02250259879607
TCTA	8.52971530510962
NY-REN-7	3.60582954837880
TALDO1	9.41249322454378
B2M	11.9381347282364
LPPR4	3.50721454517232
SQLE	7.71045353960739
SEPHS1	7.58559434125536
EIF5A	7.20574120572193
FAM49A	5.18248740693015
YTHDC2	5.29027750323418
EHD2	4.31905849847871
NCF1	3.87274842203009
SPG7	5.9768837958065
ZNF614	3.76065508465894
HOXA5	3.82832013862318
NUP133	8.35041749888538
FGF12	3.55193539191784
SLMO2	8.88748373400938
INPP5B	4.75251570912342
PPID	6.96499016120471
SNTA1	4.92035585419305
IL20RA	3.92932153600143
UBE2J1	5.999212276429
CACNG2	3.04580797842411
GCM1	3.18693197553976
ELF1	6.8631526386036
TLR5	6.77084573770266
TCFL5	6.60470229863424
C1orf107	6.46425195409218
C19orf22	6.82743758934689
SAFB2	6.40184420292368
MAP3K7IP1	4.45325455538321
NCK2	7.87844313045166
OXA1L	8.63212969069358
KIAA0652	6.50241288975912
KLRG1	3.33868116857899
FRAG1	6.56810387050543
ZSCAN12	3.11971039960345
PSMD12	8.19964493966714
E2F4	5.23503400852619
CLEC4M	3.50858123690083
KIAA0999	5.78240558922448
CLDN10	9.30906217860345
MGC13053	4.09578042209806
TAC1	2.66369414350216
GYPA	3.32428109903625
HPCAL4	3.29634744631364
TRAIP	4.53901524098444
MEX3D	4.43686134241640
KIAA0232	7.42705831233906
ERCC8	6.1829751577591
NFAT5	5.32506220205375
GPX4	9.30142879147199
CSPG4LYP1	3.10651805360067
KIAA0368	6.51203862361901
FBXO3	7.15909664403868
DVL1	5.23730348436842
CMKLR1	3.67060157827973
GPR157	3.74111132744834
TYMS	8.74909758814553
OR52A1	3.12091684165184
PEF1	8.01225795114786
ZNF750	3.44702620371744
ALG9	7.56608935271993
MCM5	7.53931266265211
SDK2	3.42378953804334
BAIAP3	3.76990582501631
RABGGTB	7.25027571714743
KCNK7	3.24707886442001
PTP4A3	6.24281212746623
ANKRD40	4.76469698812804
CALCOCO2	7.9539392233493
TMSL8	7.55144553895635
SNCA	5.27455816265107
ZNF551	4.58496926535623
HBQ1	3.22756850009391
ARHGAP26	4.82368939250106
GEMIN6	7.99727856108207
HRAS	5.91805869134213
KLRC4	2.83971213031275
BSDC1	6.66647454526981
DSC1	4.45024369077202
RNF43	6.03699438817282
NDUFAF1	6.30618896727712
MAP2K4	5.82688360088402
FOLR2	5.19057057277273
LYZL6	3.62889737068571
EPB41L3	3.86753090978829
TEKT2	3.82865048338716
CDKN2B	3.40846696804377
WSB1	5.69239170196642
ZNF480	3.69115480331647
MAP3K6	4.53455817814162
PROS1	6.76828621064394
PSMB8	9.0351791695571
HN1	8.53816950886958
MAS1	3.14828199440052
APOL1	6.54020657049146
CSHL1	3.03724731761588
ZBTB7C	3.1917472211563
AHCTF1	7.02020732172297
SAE2	9.91038041673178
ITGA2	4.46657476293655
AP2S1	9.48091109465885
P15RS	8.06819178057655
MME	3.29982706677527
VAT1	7.20430202868235
MAST4	4.48323616963168
TUFM	9.98680891656664
KRT33B	3.256770605448
THEG	3.62919751171942
KCTD2	5.82526617255091
WDR26	9.64151742235632
MFI2	3.56814887887534
KRT34	3.01492917857961
NR4A3	3.89342809875252
SGSM3	4.82577013390363
ARSA	3.44978567607575
TOMM22	7.13786936263358
SOCS3	3.84563160217211
UNKL	3.55249637720529
POP4	8.85438770863398
BHLHB3	10.1978341468508
MALL	4.14913789131909
SOX15	4.35655110438476
CCNA2	7.1945034858821
PARK2	3.2030308502018
GPR124	4.63298909759423
TMEM132A	3.99376041053639
CGRRF1	7.64260251083174
RUVBL2	9.05309777670346
MCAT	6.34201062649249
WNT10B	3.56474423378512
ISCA1	7.71679340556977
RPAP1	4.42349591444797
C12orf48	5.50223598909377
RAI16	5.03666244528353
RPL27	9.43185602886112
EPN1	3.56406643428762
MAGI1	2.89438223172088
GBX2	3.18143315643767
SLC35A1	6.91587910537265
GAL	3.7858325767168
SLC14A2	3.49889776686412
RDH11	8.03077943161488
ZNF518	4.40917207667294
PCYT1B	3.26637250788151
AUH	7.83467405434479
EIF3H	11.3790861425690
KIF1B	7.34635776843726
MBD2	4.67795809110416
AMOTL2	7.78793194400121
C6orf120	6.46612265146417
PIGT	7.5606501476241
PSRC1	6.95758378384104
PLA2G10	3.82270939805809
ALAS1	8.77039320010511
FOXO1	6.97555614114874
C17orf62	7.3973474407356
KIF5C	6.66636520920671
DUSP10	5.88062831520135
CRLF3	7.7301818431887
CLCNKB	3.71308534444285
PSMA5	9.40881056209151
FARS2	7.16603601405263
CCDC28A	6.99938150382036
AMPD3	4.62730064757915
PIAS1	7.69898554690603
ADCYAP1R1	3.30954116206196
TMEM134	7.85008704475498
CDH20	2.84883513574592
FBXO7	8.4782671179828
FLJ14213	5.54187897087332
ZNF3	6.559375690047
LRRFIP1	7.26705511239165
TMEM49	9.29306815263784
CNOT2	7.73807390609524
CBX2	2.81154432561584
ZC3H14	6.48244362960042
ALDH5A1	7.53213591936285
HNT	3.4630184041668
SERPINA4	3.09548346553726
FLJ20920	6.74523495592007
CRTAP	5.68082092078396
DDX50	7.92291263267228
STYXL1	6.71328927867198
TK2	4.66581005727824
BLVRB	8.35373508607328
STMN1	7.93275199543396
GUCA2A	3.23175483373383
DPP6	2.93717371778815
GALNT10	4.38205666858105
STK39	6.37470892157534
MMP24	4.64063076024703
CKS2	10.4972855180127
RHO	3.54562934911435
BANF1	9.89352327197438
CR1	2.97163607902027
RPS6KA2	4.56329706939806
HMBS	7.61574782465522
C20orf112	3.78195626365375
SLC25A24	7.51761977368804
MRPL22	8.28779127477723
SLC25A15	5.87625969027671
GADD45B	5.33387271874408
TDP1	5.73808205178976
ZNF287	3.61296790730616
DAAM2	4.85760936985517
C11orf57	7.36667252434499
RFK	7.42636611691571
ZFYVE9	4.15002769039353
TCTN3	7.65683201981807
STCH	7.03057453229125
LOC283871	3.76289253625612
NDUFB3	9.01421394015271
DEFB4	3.64322084229314
FPR1	4.13776025536848
FMNL1	4.08608032879187
SEPT7	9.32900930629845
PTCD2	4.80586350408811
GNLY	3.632947619979
GRAMD1C	6.1715912768551
ZNF165	6.26219738148013
TR2IT1	3.48098182686761
ARMCX3	7.92909195228476
NDE1	5.33601846258083
MAGEF1	8.51233345936714
ITGA10	3.46879554445546
ARHGDIB	8.43212654157592
FSHB	3.69880024208309
ANXA2	10.9002929539863
HLCS	4.29733346339327
MCF2L	4.37578783830267
AK1	6.98276811161443
FH	7.66876090126514
LGALS2	3.68841787095851
SYNPO2L	2.73673542862365
KIAA1045	3.30780796282718
C1orf183	4.64699655723996
MAGEA8	2.91082944097874
DGCR8	5.01058990960860
GSR	5.60564103759808
NEU2	3.26940851362319
HIST1H4B	4.24392153173351
CACNA1C	3.08546840693826
FAM20B	6.87660387495541
HES2	2.93690270902203
PDCD6	9.78704615850042
INTS7	7.05968525246767
AMPH	3.80108843611388
UCKL1	6.83656212077489
ASB4	3.04434825658925
C10orf97	5.16635006311893
ALDH1L1	3.64904452266946
CCL23	3.27403925943795
OBSL1	4.7325128751026
SLC12A7	6.68679095160033
THAP4	6.60322528760028
RBM4B	6.63203225819911
OGFRL1	5.00984177006087
KIAA0831	6.729124687055
C12orf11	7.77980790842522
PPP1R15A	6.55165241212422
KIAA0240	6.29445514528949
CD1B	3.31356065434752
FCGR2A	5.58678562560515
MDC1	6.81237514660576
MAN1A1	3.92397283675709
KRT9	3.41271959087644
HTR1A	3.31957855073802
OCEL1	6.14545440852094
ATP11B	7.12625483336382
NLGN4X	3.88475873781244
FBXO34	8.21975686278252
ALOX12	3.56988144532478
RB1CC1	7.9492377163829
PCDH12	5.24860934497427
RPE	6.53955583297704
EIF4E	7.48484329488478
CSDC2	3.74355441858964
ABHD5	6.56626835166015
TMBIM1	5.99584157752427
PET112L	4.59912569161329
P2RXL1	3.10112627797866
F2RL2	3.10809560290805
TRMT1	6.52467955984229
IMPG2	5.06833235830777
LRRC32	6.15912313612955
BGLAP	4.50200041163727
HTR4	3.34828348840116
MRAS	5.45952229754884
TRAF6	5.98513567327182
AXL	5.05158617581615
ATP2C2	3.13422888776612
LMNB1	6.9919317025873
TELO2	4.2569509541039
PNPLA3	3.45612714606585
CSNK1E	6.68026980216445
SRP14	10.2028655983776
KCNQ4	3.1243100341091
PIK3C2B	6.05830227773773
C15orf15	8.11173123299259
TUBB2B	2.98923354014509
USP15	6.74258411311377
C12orf41	8.20597098899794
CEND1	3.66141463439035
RNF31	5.25475486682361
TCEAL2	4.00315809796686
PTGER2	4.42886145023004
UBN1	6.04340349280256
SLC5A7	3.11151013453645
SLC31A1	6.8240952119122
ADAM29	3.62248063331045
ST7L	4.26581961170073
GFOD1	6.315520258465
CTNNA1	9.07812180871819
HRBL	4.14949735000846
CBX4	3.35406384212087
NTRK2	3.45041990837703
FOXN3	4.81612067889129
MFGE8	4.76337458582136
PFKFB2	4.00369118113518
TAS2R4	3.33038010694317
SH3TC2	3.11314107261696
IL10	3.3110606145529
PXMP4	7.0848657927608
RNF167	6.25377175992629
PRMT5	8.50062722544249
TSKU	4.7557242926314
ATPIF1	9.30535443211356
ETV3	3.32609423523405
PAK7	3.03455534243777
PDLIM1	9.18976515060858
CEP63	5.42951388509639
WDFY3	5.51075885683867
RNF126	4.75880064311156
DPM1	9.5011501914449
CLIC4	7.91956014161462
ACR	3.69274308286361
KLK7	8.43269735835528
ALOX5AP	6.88581458202598
LRP1	4.60616164264117
TNK1	5.82078187760037
TAS2R9	2.85459648984385
ZNF16	6.51983670226999
POLR1B	5.34563710881648
SLC8A2	3.85903167551704
OLFM4	2.73334163711758
TACC1	4.80405241950797
SAMHD1	7.76921950975042
ATP13A2	4.67052259362687
KRT4	3.41475464608337
PAX6	8.37600930291631
SCG2	3.51852229755377
SLC17A6	3.30477381293886
TUBB4	4.05953475296044
PADI4	3.08479444162262
FMO3	3.17646293321423
NLK	4.47814032319005
POU4F3	2.84986759060093
MDM2	3.46080782387189
CAPNS1	10.2838412186117
SDF4	6.77701887660904
ITGBL1	4.45361552766336
TAP2	4.8842732930078
OR2C1	3.56697948169420
KLHDC3	7.71030954074746
EFHD2	6.42562890272917
GALR3	3.37474022510467
NBEA	5.64767931589797
ABCA6	3.09576529408157
ABBA-1	3.74356910738843
GNAI1	5.08994470127042
CLDN3	7.12854520946819
AKT2	3.38643563217130
EGFR	3.86183309846111
VPS4B	7.3350545884516
RBM16	7.82474164454554
GALNT6	6.92617797980748
ZDHHC3	6.62378963745518
SLC25A4	7.65652382641548
CYB5B	6.49698503143282
NDRG1	8.12612687949116
SESN1	5.91756556921483
GBE1	7.85597036290832
MRPL46	6.58886077680332
CLASP1	6.55613905320449
FARP2	4.83658898996067
ACOT11	3.61193906466339
LDHAL6B	2.99500230892858
MAPKAPK3	5.3925748824019
NCAM2	3.03541244785686
AFAP1	3.95918038088549
PRKD2	6.9235793863056
OR2H2	3.17438628216973
ZFP36L1	6.6826737145762
DZIP1	5.69641681142745
GPR161	4.61512445225401
RNF146	4.71379500347612
NKX3-1	3.78733297739346
CCNB2	4.03566380915398
ZNF10	3.67225537263397
WDR74	6.17288327830102
FAM134A	7.48208881456469
PCNP	9.23818866737757
PURA	5.84073922491655
DNPEP	7.07253368384477
ERBB2	5.17341851316055
CREB1	6.63661223082571
NEO1	7.67374071292523
DDX3Y	3.29406342623142
RPS3A	12.7716601291645
MXRA7	10.2168823001769
LGALS3	10.8198359547534
GLT8D1	7.63016134389758
TMPRSS3	6.34953177095183
UPB1	3.06853344102861
LAT	3.6695176740591
CLDN14	3.54096281264466
DHX38	5.01568710428506
KCNA3	3.14667975996662
BTBD1	7.68297337316906
TARS2	6.44502545792387
SKIV2L2	7.54337479311807
ABCF1	8.32380918372236
CDT1	3.35896301509565
ZHX2	8.10991129616852
FCF1	4.95173728285559
LRRC49	5.19814404890653
GUCY1B2	3.7205742054104
CD28	3.28195209361124
SMARCA4	6.7628536166726
SEPT2	9.8844764898405
SOHLH2	3.10130312245122
MCOLN3	6.15315074143569
LRP8	6.00490793836706
TAGLN3	3.97823091974078
MASP2	3.57955556572266
GPATCH3	5.23677713447991
TTRAP	8.9835220696185
AGL	7.97232101845483
NFE2L3	4.29929271653757
PSD4	4.06983160320921
PALMD	6.78727946478315
CCNB1IP1	8.84359504763714
TMEM43	6.80847276920733
OBFC1	6.91548280284358
STAT5B	4.36079645996932
C14orf79	4.45876492239905
ENPEP	4.4937868110257
SSB	8.7374994671079
SCT	2.91220921505781
TIMM23	7.73762871003791
SKI	3.59522947657627
SLC22A13	2.97225238135264
AKAP3	4.04220792971784
OAS2	6.91259253072615
KIAA0423	6.85092743623894
SEC61G	8.97164712901106
CAPN11	3.10169505310401
TMEM50B	7.6177916241623
DEGS1	8.19334427593261
ARHGEF4	3.34337333724615
DBNDD1	4.41023705304045
TBL1XR1	5.48142992231923
FAIM	7.12619637308862
SP140	3.30052614625394
G6PD	5.31229455513386
NUDC	7.7424710413282
GABRP	3.22415318583334
SCARA3	4.24267637172218
TACSTD2	5.15539328781236
EIF3J	7.33476483694488
PPP2R2A	8.26322291516662
CPA3	3.71903718435018
PVALB	2.82498398212742
BCAT2	7.41808035881952
MFN1	7.6088238808623
F10	3.10449781855498
