Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A11_491184
C13orf18	4.02299185335594
CACNB1	4.06043388620271
QKI	6.03140792226245
SETMAR	5.39306072045626
LAMB4	3.70702119679213
MAN2B1	7.29580592129873
EML3	4.57387504967005
ACADL	3.56521889923155
OFD1	6.76382608884678
CGA	3.78509681136271
EIF3EIP	10.9260959790573
PEX16	5.24415809233673
GNG12	8.14134506245335
HABP4	5.02306124973533
CNTN2	3.51065818404846
ASNSD1	8.76137490854344
FUT4	3.7979445606619
DBH	3.86868665154609
CD53	8.19780115867708
HIST1H2BJ	3.52625935108445
TFAP2B	3.2865536725735
ACF	3.6903183882352
TMEM11	6.24699220401451
CDH8	3.41500103849613
C3orf32	3.83604929531338
AGPS	4.92444909459285
C4orf18	3.2876205175266
PCCB	8.03790164429352
IPO13	4.7948643026118
PECI	6.00808285744174
UNG	7.73876705353817
C6orf105	4.26766553751833
GSTP1	8.5004825650757
SUV420H1	6.17454538052452
ARHGAP15	4.74050340753764
LTBR	6.91867874636955
TDRKH	4.11976200059547
PSG4	4.26048285198759
SLC9A3R1	6.79084671020002
NBPF3	9.01945668833047
SLC9A3	3.77836082365263
OSBP	6.28196298536181
PRR5	4.42185706437146
CHMP7	4.8441754209591
ADRA1A	3.17573135986293
ASAH1	7.29508969236202
FKBP4	8.11188100038455
ZNF350	4.82241046545195
DOM3Z	5.90327921332058
GIPR	3.76304536654706
AHI1	5.27699106174464
BST1	4.55703802933416
NCR2	3.69544007559297
NADSYN1	4.44959918039105
UBE2W	6.60665224291536
RGS14	4.18841664881809
KRT15	3.38619312881311
SCN11A	3.86033369613291
GFI1	3.49694761854399
FHL1	5.00514187845102
SMC6	5.41407407482061
GATA1	3.62460483377361
OSGEP	4.73160937650516
ARMC6	5.12446749417564
HK3	3.48493214483477
PSMD5	7.74025520542768
RSU1	7.80654323047809
RPL4	12.0802598187217
MAD2L1	8.71327406852322
RBPMS	4.80572724488841
EIF4A3	8.6611411338751
E4F1	4.30120255501164
DLEC1	3.41346769079954
PRPF3	5.60299057826588
EMR1	3.25260624664923
CHMP2B	7.74343043095147
CAMSAP1	4.23942925538801
RPS21	10.8804054239163
XCR1	3.45743523924452
ARID5A	4.16898176962060
RBM6	5.32699542512209
UBE2N	8.49293185729401
KLF4	4.97005172209044
MGC4172	3.87949696797415
LMO4	6.76620981252033
KLKB1	3.18368913725009
HDAC3	7.134528786416
HP	3.29661673240348
SCHIP1	5.54565998303445
BTK	4.30446802740256
KRCC1	8.9278720713096
PRND	3.04489918046857
C6orf27	3.60412470971660
PIGL	3.76819361496581
CLCA1	3.91548079689481
C1orf112	5.5534326650993
OLFML2A	4.00591438244897
HUS1	5.26482125912331
SFRS6	8.04314813522438
CXCR7	6.97437677637693
UIMC1	6.06200379815603
FXYD2	3.52922797740838
GOT2	8.0151332484907
ZNF667	3.31306957575774
TFEC	4.80206024048539
ATP7B	5.5401732186064
RAB38	4.86914281382868
POLD2	7.41885192893152
PPM1H	6.55484784162016
DCX	3.19791766353638
NFYC	5.70046458926391
ZNF228	3.91456214401848
KIN	5.51626234306799
PLSCR4	6.19357889942535
HIST1H4I	4.13328412862797
PPARGC1A	3.2534539598063
HIG2	10.2984424346201
KCNK10	4.13285535786592
EXOC1	8.56895252906535
OR6A2	4.10807166757463
ETFA	9.52664274691533
PDAP1	5.02910840922761
C19orf6	3.46168252181664
POLRMT	4.60841298534418
ZNF146	6.82397377924031
MIA2	3.3219912455346
LY6G6E	3.18044309100666
EIF4E2	9.1097485734183
NENF	5.73570082986914
HOXB5	5.78114266134635
ZNF324	3.62527864640235
CUGBP1	4.04380713261764
ENTPD7	4.17245421488966
TTC13	5.69478741746054
GJB5	3.30888323033356
PRSS22	4.6139990507716
CYP3A5	3.39683600531839
MBOAT5	6.37203407459482
CUL4B	4.67477523258054
CENPJ	3.77359822791143
KIAA0664	6.16305612232296
PITX1	4.8593229267081
PDGFRB	4.68638714107789
RDX	6.27688801028396
CELSR3	3.80056303990094
JUND	6.72312459895457
ITSN1	4.57196148447996
CHRNB1	3.77213442476172
EHBP1L1	3.30570873024864
C19orf2	10.5504575833935
FETUB	3.09476423941303
CAMK2B	3.22871859770719
DCTN1	5.92792902203898
TNKS2	5.78358059444735
MRTO4	8.07232628788416
C1QBP	6.87063196468867
TTC3	7.138529145059
NDUFB8	8.3601823995386
CADPS2	7.09806004179618
EDG2	4.71754328846253
MYF5	2.98906138522103
SEMA3G	3.39466404285552
IL23A	3.87522467434172
GJA9	3.63783055998851
R3HDM2	6.90542327335402
C5	3.87833311066760
SLC2A10	6.66482029053588
TRIM45	4.79236196716572
TSP50	3.71078310626013
PAQR3	7.07385717518231
ANKRD26	3.27108938645389
TCP1	9.52097565223554
TMED7	7.35632421412058
CMA1	3.18519681417555
PTCRA	4.04915407603488
HCRTR1	3.84113307712721
FST	4.14072275916848
PAWR	4.30027393006336
LDLR	4.65187604141201
ASTN2	3.86067251402158
SCRN1	5.79694671721441
GPATCH8	6.14542797522011
KIF4A	6.43172814869229
TANC2	3.49516578829524
ZMYM5	4.56933703270755
PGM1	9.7042274616651
ZNF586	3.86574459622431
POLR3G	4.23299525719775
CPD	5.57179059580126
SNCAIP	3.80916540167699
DCT	3.40780468382119
HLA-DOA	3.49646555138792
TANK	6.00664658580724
RCAN1	4.25119098303924
UPK1B	6.43633220724258
DNAJB4	4.73982901352863
UGT1A8	3.22063427745127
LIMD2	3.80597938806734
HIST1H4L	3.64987199325782
PECR	5.30642972121839
HSPA2	7.33968312335067
SERP1	9.34217859371627
TACR2	3.43853756150168
NUP85	6.61766665452603
CD177	3.59428815115188
GPR135	3.12733395321164
PIGG	7.40070070979652
LGR5	5.26527036716979
JAK2	3.53265638728894
DPYSL4	3.26147904520528
TM9SF4	5.01475418989727
PTHR1	3.21995592606497
SIRPG	3.32694181657543
ZNF264	4.12019657866352
BICD1	4.76307607253692
RAB5A	6.83629735067566
FLJ13224	3.06361084133837
METTL5	9.79048144341182
HERC6	5.89838116361392
CASP1	6.10119490197974
USP9Y	2.79423012552616
LRP1B	2.84034295985772
XAF1	5.05143798222701
PLA2G4C	3.87982720335527
APOA2	3.17698801859421
SPAG6	3.59636619688806
KALRN	3.61579159541573
SECTM1	5.34707401199335
THOC7	9.57165729552155
IFNAR1	4.37264284660316
TCTA	6.46866605025228
NY-REN-7	3.73018650859867
TALDO1	10.3784283547889
B2M	12.0959728881195
LPPR4	3.5832964030185
SQLE	8.24070050881861
SEPHS1	7.26862152255156
EIF5A	6.19581613214847
FAM49A	5.02211209185267
YTHDC2	4.60458817924172
EHD2	4.24064883593523
NCF1	3.75978478838729
SPG7	6.05789854322833
ZNF614	4.14570969818158
HOXA5	7.22200727620718
NUP133	8.36912537885144
FGF12	3.63167176734617
SLMO2	9.10410904881978
INPP5B	4.65264784733492
PPID	7.08192726188187
SNTA1	5.40838818381891
IL20RA	4.30485386902869
UBE2J1	5.84651074630392
CACNG2	3.23607084980161
GCM1	3.35761254124109
ELF1	6.96173299738871
TLR5	4.11809147082033
TCFL5	7.80377540803768
C1orf107	6.05620953007824
C19orf22	6.80872983307304
SAFB2	5.20437099153145
MAP3K7IP1	3.65891172149841
NCK2	7.30023035336405
OXA1L	7.97240323842402
KIAA0652	6.17062972885006
KLRG1	3.68930477062572
FRAG1	6.95645113731346
ZSCAN12	3.05761235853445
PSMD12	7.25922058416476
E2F4	5.38658508762178
CLEC4M	3.56460167577930
KIAA0999	4.8751980463688
CLDN10	3.83447162865958
MGC13053	3.96463091810382
TAC1	2.73978143368055
GYPA	3.39057925306974
HPCAL4	3.28561824817529
TRAIP	4.34933333868547
MEX3D	3.93454565263209
KIAA0232	6.83619254646758
ERCC8	5.8538906021532
NFAT5	4.47184188937997
GPX4	10.8171581609783
CSPG4LYP1	3.28866094958273
KIAA0368	5.66234773452046
FBXO3	7.01119756211303
DVL1	6.50775665988171
CMKLR1	3.50319259680368
GPR157	3.59565028926089
TYMS	7.01531023321234
OR52A1	3.49593405480016
PEF1	7.38467771123856
ZNF750	3.23360958402824
ALG9	5.63762971376725
MCM5	5.3422229565923
SDK2	3.4344711959483
BAIAP3	3.84188140728305
RABGGTB	7.70046120258304
KCNK7	3.14814325311575
PTP4A3	6.48953354859306
ANKRD40	4.71991026785796
CALCOCO2	7.66637409510295
TMSL8	5.55066600722764
SNCA	4.84210198358591
ZNF551	3.62533327812156
HBQ1	3.45768597094397
ARHGAP26	4.34853069197383
GEMIN6	7.10944953645839
HRAS	6.08253500256025
KLRC4	2.76967624890069
BSDC1	5.70092700821104
DSC1	3.82388488404477
RNF43	4.40034358130992
NDUFAF1	5.08393925069971
MAP2K4	5.35341379360519
FOLR2	4.62337293509989
LYZL6	3.68043056684383
EPB41L3	3.69402401500896
TEKT2	3.75268036014238
CDKN2B	3.24234739449137
WSB1	6.34429617885461
ZNF480	3.80778884273068
MAP3K6	3.80145704696327
PROS1	4.49066484142694
PSMB8	8.63372451725185
HN1	7.43393609093151
MAS1	3.65817268566858
APOL1	6.6681461706259
CSHL1	3.64254786816217
ZBTB7C	3.06053745675233
AHCTF1	5.80508394736871
SAE2	9.66356635596792
ITGA2	3.90525753339505
AP2S1	9.62471615388548
P15RS	8.48010112388564
MME	3.43537955439603
VAT1	8.52888710764348
MAST4	4.66747075789683
TUFM	9.59819554002853
KRT33B	3.51309975044267
THEG	4.13341881852126
KCTD2	4.53028880641497
WDR26	8.22465428298337
MFI2	3.21852805805614
KRT34	3.30382240656308
NR4A3	3.62901925838345
SGSM3	4.49839955028246
ARSA	3.36533832985273
TOMM22	6.4055277889489
SOCS3	3.47591138531899
UNKL	4.0871301682175
POP4	11.6540736116108
BHLHB3	10.0303199249627
MALL	3.53997178994684
SOX15	3.27035207990903
CCNA2	6.03484983050894
PARK2	3.61509031784023
GPR124	3.77456298414551
TMEM132A	5.95055135857551
CGRRF1	6.82244878363204
RUVBL2	9.03187229754647
MCAT	6.0849429777459
WNT10B	3.76323435509383
ISCA1	7.34268848101738
RPAP1	3.62026547470628
C12orf48	5.77830958433993
RAI16	3.84729491281304
RPL27	9.75409183118184
EPN1	3.57763051086873
MAGI1	2.97789093853675
GBX2	3.07289377540162
SLC35A1	7.67844389861943
GAL	6.0014375744352
SLC14A2	4.09108134678705
RDH11	6.90123040400316
ZNF518	4.18285547027619
PCYT1B	3.40779560932333
AUH	8.23041248798193
EIF3H	10.8079821783886
KIF1B	5.85934634181208
MBD2	4.69294140182948
AMOTL2	6.68807151948379
C6orf120	7.27531378645499
PIGT	8.48638381427213
PSRC1	5.93151419673023
PLA2G10	4.00243854373843
ALAS1	7.51522399754032
FOXO1	6.49678991316284
C17orf62	6.61041019483354
KIF5C	6.97191256644832
DUSP10	3.84866648980833
CRLF3	6.94172519390624
CLCNKB	3.71992968923747
PSMA5	10.0147206536503
FARS2	5.27266893587156
CCDC28A	7.69061092227896
AMPD3	4.65712553327499
PIAS1	7.13576110071847
ADCYAP1R1	3.44341557621437
TMEM134	7.06414442497329
CDH20	3.09173204748941
FBXO7	7.67660481383631
FLJ14213	5.34958427669255
ZNF3	6.27486253503796
LRRFIP1	7.50220150490042
TMEM49	9.08052446862788
CNOT2	7.32242689592268
CBX2	3.07864174754833
ZC3H14	6.39192479029136
ALDH5A1	5.98197118147599
HNT	3.19925012765912
SERPINA4	3.17990362451455
FLJ20920	6.74515030859232
CRTAP	5.24560246306686
DDX50	8.04749722416605
STYXL1	7.58081313336916
TK2	4.30004136609974
BLVRB	8.40210881827125
STMN1	6.90560955886723
GUCA2A	3.21224581638485
DPP6	3.40805848736522
GALNT10	4.89977104524711
STK39	5.98569847123743
MMP24	4.6622464532222
CKS2	10.9367219483266
RHO	3.63203913861396
BANF1	9.11200322197346
CR1	2.98513376186901
RPS6KA2	5.75652018384416
HMBS	5.55103405127736
C20orf112	3.58901010457424
SLC25A24	7.95372657704355
MRPL22	9.56764419433502
SLC25A15	5.95558668026315
GADD45B	4.83712646115197
TDP1	5.41218152510297
ZNF287	4.0609231421686
DAAM2	4.45821209031184
C11orf57	5.79942580333612
RFK	7.14367467734801
ZFYVE9	3.83833085554815
TCTN3	6.6535892569169
STCH	5.95579222524485
LOC283871	3.44478843675484
NDUFB3	9.57186499329286
DEFB4	3.84098676330983
FPR1	3.99137392665546
FMNL1	3.89657261822829
SEPT7	9.305494853684
PTCD2	4.50188576621797
GNLY	3.57529791177461
GRAMD1C	6.0068906851451
ZNF165	5.93491282474917
TR2IT1	4.05717900783473
ARMCX3	5.27422798603883
NDE1	5.08924873633365
MAGEF1	5.49786840047422
ITGA10	3.76147118933984
ARHGDIB	8.28045277400461
FSHB	3.59350875279353
ANXA2	11.5518423619824
HLCS	3.59335897804132
MCF2L	4.91302954166276
AK1	5.55949916044855
FH	7.10101996846652
LGALS2	3.52196663065173
SYNPO2L	2.64208012596475
KIAA1045	3.43655054349537
C1orf183	4.51662929018916
MAGEA8	3.1279091749099
DGCR8	4.13238205652153
GSR	4.74851759307473
NEU2	3.43006429121304
HIST1H4B	3.68990383678845
CACNA1C	3.04489217851893
FAM20B	5.9360936916749
HES2	3.47314548149753
PDCD6	9.46994246495015
INTS7	5.5169376123118
AMPH	4.02371459683895
UCKL1	6.37774551498664
ASB4	3.19655230154874
C10orf97	5.02864381771276
ALDH1L1	5.28845917540119
CCL23	3.45931654201966
OBSL1	4.15338317865245
SLC12A7	7.1157247453659
THAP4	6.32913033183518
RBM4B	5.339891040334
OGFRL1	5.06680873015174
KIAA0831	6.99720317463468
C12orf11	10.0719645821113
PPP1R15A	4.82916575153848
KIAA0240	5.44209483016852
CD1B	3.45136545161761
FCGR2A	5.92350975071855
MDC1	4.71341829624334
MAN1A1	4.40836563622588
KRT9	3.49875962729421
HTR1A	3.68423036096307
OCEL1	5.80537409165921
ATP11B	5.68155960023159
NLGN4X	4.57185596860722
FBXO34	6.79554120408141
ALOX12	3.88376913693938
RB1CC1	6.83937729238675
PCDH12	4.18392987798791
RPE	5.58759590194603
EIF4E	7.76582581281092
CSDC2	3.8387003633799
ABHD5	5.6859693202572
TMBIM1	6.29965870632232
PET112L	4.67052205336127
P2RXL1	3.3308046171457
F2RL2	3.19155763036483
TRMT1	6.28134089221215
IMPG2	3.85562996357584
LRRC32	4.39036591850861
BGLAP	6.46242001890982
HTR4	3.43879616651127
MRAS	4.42352284311813
TRAF6	5.09374927440897
AXL	4.80751068079294
ATP2C2	3.62584716099125
LMNB1	5.64299343198036
TELO2	4.49228816975825
PNPLA3	5.2280139358316
CSNK1E	6.00523784289733
SRP14	9.64225578121662
KCNQ4	3.14236886115177
PIK3C2B	5.5276985586314
C15orf15	9.19607377411966
TUBB2B	7.6839886640564
USP15	6.56714676230674
C12orf41	8.4729637161344
CEND1	3.68535236173369
RNF31	4.78409643082482
TCEAL2	4.24869938230293
PTGER2	4.00791285176291
UBN1	6.09676774535342
SLC5A7	3.33102407166626
SLC31A1	6.16201816038624
ADAM29	3.67112518794518
ST7L	4.59742336541819
GFOD1	4.51091516337662
CTNNA1	8.74289933101741
HRBL	3.61877027197225
CBX4	3.57819633998837
NTRK2	3.56876284768116
FOXN3	5.49154254632101
MFGE8	4.14080918023550
PFKFB2	4.01014441968169
TAS2R4	3.82126979049479
SH3TC2	3.08453349343287
IL10	3.66422905628677
PXMP4	7.24603148996691
RNF167	6.12889001746133
PRMT5	7.805286897032
TSKU	5.33732749294605
ATPIF1	8.73180377069677
ETV3	3.31244898320021
PAK7	3.35413448192280
PDLIM1	7.70363009098599
CEP63	4.8084369258779
WDFY3	5.25007515416037
RNF126	4.99521197773015
DPM1	9.986750164511
CLIC4	6.10691607611398
ACR	4.01050249583351
KLK7	8.43021312397308
ALOX5AP	8.29507693687333
LRP1	4.40985431651387
TNK1	5.04881760402789
TAS2R9	3.43390184458129
ZNF16	5.47504341844936
POLR1B	4.91587108376465
SLC8A2	3.97193913381028
OLFM4	2.89299492573459
TACC1	4.87086389444143
SAMHD1	7.47399601745587
ATP13A2	4.5847364978168
KRT4	3.64976555716455
PAX6	5.66133895116617
SCG2	3.35654479116555
SLC17A6	3.85941952341176
TUBB4	4.07758131026795
PADI4	3.114680903231
FMO3	3.32778369317058
NLK	4.16453517573659
POU4F3	3.53239385805471
MDM2	3.7617414311332
CAPNS1	8.90415113322629
SDF4	7.334408465064
ITGBL1	3.21273058611592
TAP2	3.78462935458171
OR2C1	3.34414647741679
KLHDC3	7.64624347904736
EFHD2	5.82210349426228
GALR3	3.99802144535018
NBEA	4.74443876692353
ABCA6	3.31459098840192
ABBA-1	4.02176162941676
GNAI1	4.65912389417885
CLDN3	6.80339881568616
AKT2	3.39936907383528
EGFR	4.03022729871672
VPS4B	7.51884449929871
RBM16	8.08800935928619
GALNT6	4.07446195431308
ZDHHC3	5.21503005738316
SLC25A4	6.94362335880707
CYB5B	5.7439207721544
NDRG1	8.16270816944551
SESN1	5.47961216022337
GBE1	7.43350585190055
MRPL46	7.3500169376229
CLASP1	5.2555602613287
FARP2	5.04972759320028
ACOT11	3.89569139028293
LDHAL6B	3.00037366990435
MAPKAPK3	6.11071921929906
NCAM2	3.08393730355627
AFAP1	4.08097541651003
PRKD2	5.98236156250328
OR2H2	3.44833916786191
ZFP36L1	6.79547015921166
DZIP1	4.18090877643602
GPR161	3.66016382955993
RNF146	4.16882634022455
NKX3-1	4.00968495482533
CCNB2	8.88483203873136
ZNF10	3.87353197720616
WDR74	6.25774491092159
FAM134A	7.73640368622577
PCNP	8.97046456308108
PURA	5.38732845105251
DNPEP	7.84349748137024
ERBB2	4.57686177535126
CREB1	5.77636455466230
NEO1	5.28249149008142
DDX3Y	3.39059617678582
RPS3A	13.0582983136273
MXRA7	8.09874470346478
LGALS3	11.4514705995046
GLT8D1	6.87972214940614
TMPRSS3	7.03011394978277
UPB1	3.22669999700055
LAT	4.14304652543329
CLDN14	3.62095339432457
DHX38	4.33294263715301
KCNA3	3.15017306975603
BTBD1	8.693791608798
TARS2	5.78429806032049
SKIV2L2	7.93809415660349
ABCF1	7.44837080448064
CDT1	3.03495928281489
ZHX2	4.89475634540625
FCF1	4.91098640181878
LRRC49	5.16122462626648
GUCY1B2	3.88029574054173
CD28	3.3022038115199
SMARCA4	6.02918374796159
SEPT2	9.8234331340927
SOHLH2	3.84181011334132
MCOLN3	5.36640719827254
LRP8	5.27789407945247
TAGLN3	3.94934646779583
MASP2	3.84751628787161
GPATCH3	4.73701054973071
TTRAP	8.74473643991558
AGL	7.7182289101851
NFE2L3	4.55076697921547
PSD4	3.93811587872582
PALMD	4.43921214668743
CCNB1IP1	8.01852417167551
TMEM43	6.53096492348463
OBFC1	4.94110036678382
STAT5B	4.47471140707311
C14orf79	3.94885920467745
ENPEP	4.04933956755591
SSB	7.73529736141286
SCT	2.89180205564180
TIMM23	6.39437463680574
SKI	3.70588155655209
SLC22A13	3.34030189401847
AKAP3	3.81072832119588
OAS2	4.502949529744
KIAA0423	4.8875565247637
SEC61G	9.47363936617538
CAPN11	3.01345558068778
TMEM50B	7.1394856218157
DEGS1	6.6588232706937
ARHGEF4	3.52212567973185
DBNDD1	4.25581911983973
TBL1XR1	5.04359106003252
FAIM	5.733344637139
SP140	3.43190702476993
G6PD	4.28116653916518
NUDC	6.70705522565615
GABRP	3.86658572847494
SCARA3	3.98064767951936
TACSTD2	5.70100170089117
EIF3J	6.44644815607238
PPP2R2A	7.50502695967735
CPA3	3.55509964485496
PVALB	4.12112416896896
BCAT2	6.60529175289132
MFN1	6.47937742346038
F10	2.87756498375175
