Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E02_586138
AUH	6.81753215505897
EIF3H	10.5748611900628
KIF1B	7.85377536316338
MBD2	4.67442569771045
AMOTL2	8.22921297677878
C6orf120	6.27721502424598
PIGT	8.4922429321468
PSRC1	7.10917594942702
PLA2G10	3.55702131311576
ALAS1	7.6375531040721
FOXO1	6.07463311533745
C17orf62	7.34314138216728
KIF5C	6.8837304559532
DUSP10	3.86757332659226
CRLF3	8.13534684485408
CLCNKB	3.49741319976836
PSMA5	8.81485408621615
FARS2	5.66448341761864
CCDC28A	6.81761383136769
AMPD3	4.55607460194604
PIAS1	6.51564329905444
ADCYAP1R1	3.71575057966288
TMEM134	6.95948677071083
CDH20	2.82936901980128
FBXO7	7.83859563742851
FLJ14213	4.91275889183976
ZNF3	6.68497072048568
LRRFIP1	7.9408906572489
TMEM49	7.6637647095068
CNOT2	7.97556278814706
CBX2	2.75188142805306
ZC3H14	7.05115034697017
ALDH5A1	7.11408210775721
HNT	2.93787018424693
SERPINA4	3.29625221091255
FLJ20920	6.37456725134838
CRTAP	5.08883368058699
DDX50	8.39161123662035
STYXL1	6.65913173569231
TK2	4.48007461434213
BLVRB	8.37535130371317
STMN1	8.15337189015185
GUCA2A	3.16946263799422
DPP6	4.17485027000545
GALNT10	5.28382271255028
STK39	6.78064548981054
MMP24	4.58271523121187
CKS2	9.95102159295706
RHO	3.67533728462009
BANF1	8.91053166238934
CR1	2.96551243290381
RPS6KA2	6.44627107396714
HMBS	8.01757762984527
C20orf112	3.72067043012385
SLC25A24	7.64081343074018
MRPL22	7.59999771756117
SLC25A15	5.92743148597457
GADD45B	3.73664646226155
TDP1	7.00121952933776
ZNF287	4.10522196279384
DAAM2	5.24507724633689
C11orf57	7.22341211456445
RFK	6.97053442624466
ZFYVE9	4.62828989167930
TCTN3	7.47897496395746
STCH	6.89054789981823
LOC283871	3.64918138904092
NDUFB3	8.50360133767025
DEFB4	3.65318621458684
FPR1	3.46095326885647
FMNL1	3.84873572679436
SEPT7	9.83612135617897
PTCD2	4.82530295904837
GNLY	3.15735032802537
GRAMD1C	3.51421609265991
ZNF165	5.88171938763773
TR2IT1	4.68857132770924
ARMCX3	7.87981187567563
NDE1	5.92448470565457
MAGEF1	7.5757811184661
ITGA10	3.44010231417841
ARHGDIB	6.23772083801276
FSHB	3.56402234535666
ANXA2	9.92762435468113
HLCS	4.16902307186050
MCF2L	3.82668095179332
AK1	6.91566068293747
FH	7.20877122345409
LGALS2	3.64558862422862
SYNPO2L	2.86780829309669
KIAA1045	3.29074097133194
C1orf183	4.86756578591825
MAGEA8	2.87555092086844
DGCR8	5.33283777085859
GSR	5.04194233717001
NEU2	3.21306683096949
HIST1H4B	3.56569317616473
CACNA1C	3.41153581391082
FAM20B	6.78456196363093
HES2	3.04966594813318
PDCD6	7.83217129768988
INTS7	6.4785398063188
AMPH	3.97126962741798
UCKL1	7.35592743982606
ASB4	3.00443462927536
C10orf97	5.78111133668972
ALDH1L1	4.04369834953866
CCL23	3.19339842320232
OBSL1	6.10178897240616
SLC12A7	6.88765822114909
THAP4	6.48577870989507
RBM4B	6.09189052154623
OGFRL1	5.35283631027913
KIAA0831	7.02219863568241
C12orf11	7.95092675764199
PPP1R15A	4.79501536935626
KIAA0240	6.29590763032472
CD1B	3.15964748699952
FCGR2A	3.28297244917713
MDC1	5.78129787349198
MAN1A1	3.46224688391328
KRT9	3.26611067373861
HTR1A	3.21905608328853
OCEL1	5.3419198509272
ATP11B	6.39032340526934
NLGN4X	4.27407325195986
FBXO34	7.37235908611536
ALOX12	5.37617733357197
RB1CC1	7.85932956260612
PCDH12	4.78605999536732
RPE	5.92925624112477
EIF4E	7.01914631241556
CSDC2	3.66904258782675
ABHD5	4.24989134052132
TMBIM1	6.82359241420205
PET112L	5.65786390651844
P2RXL1	3.06008733258324
F2RL2	3.04319470379949
TRMT1	4.97959876555694
IMPG2	3.52807393919770
LRRC32	6.68937462828214
BGLAP	4.69092054943329
HTR4	3.45164427797404
MRAS	5.63502159176144
TRAF6	5.476594926586
AXL	5.32508169675461
ATP2C2	3.64603764617958
LMNB1	6.29643595357947
TELO2	4.91003788231983
PNPLA3	4.20538818373388
CSNK1E	7.44479437539405
SRP14	10.6699740118134
KCNQ4	3.33608604045211
PIK3C2B	6.5818586610567
C15orf15	7.7640913328959
TUBB2B	10.5344235301396
USP15	6.07019957760135
C12orf41	7.8881510774702
CEND1	3.80263291265153
RNF31	5.89092189606033
TCEAL2	8.04477714162372
PTGER2	3.59636665189754
UBN1	7.374474654113
SLC5A7	3.17622337846418
SLC31A1	6.46776175239955
ADAM29	3.53020878004460
ST7L	4.05065544029131
GFOD1	6.43223169894414
CTNNA1	8.37997202198728
HRBL	3.72248778792966
CBX4	3.27756608433251
NTRK2	3.3588550612463
FOXN3	5.84478955559208
MFGE8	4.54102522393106
PFKFB2	3.94359152559281
TAS2R4	3.60694823942157
SH3TC2	2.99491791510664
IL10	3.47660024133704
PXMP4	5.60251062430713
RNF167	6.73224248539213
PRMT5	7.24824624355048
TSKU	5.82564360210106
ATPIF1	7.6904830458414
ETV3	3.27543272277226
PAK7	4.05435888536216
PDLIM1	9.16631450804251
CEP63	5.43333137690258
WDFY3	5.58620299406123
RNF126	4.88854046637653
DPM1	9.38816736551458
CLIC4	6.09673590157246
ACR	3.64365309836644
KLK7	7.97278736623239
ALOX5AP	3.76991802905076
LRP1	5.16386031734362
TNK1	5.62813010924822
TAS2R9	2.99675878841016
ZNF16	5.12702909033876
POLR1B	6.13029215295021
SLC8A2	4.54268723099955
OLFM4	2.74911866704063
TACC1	4.73858266594769
SAMHD1	5.32990539381661
ATP13A2	6.35892841710179
KRT4	3.47459927564823
PAX6	3.55305972325572
SCG2	3.20765901967297
SLC17A6	3.31936051825291
TUBB4	3.85978584957958
PADI4	2.93516136189744
FMO3	3.01796715783399
NLK	6.1394114566357
POU4F3	2.93847666945323
MDM2	3.45332590292568
CAPNS1	9.13511618147853
SDF4	6.65252936206825
ITGBL1	3.68118489129238
TAP2	3.72674431485513
OR2C1	3.51829044544823
KLHDC3	7.57300569857027
EFHD2	5.8069277521942
GALR3	3.47591793916027
NBEA	4.9410252116812
ABCA6	3.40458276343614
ABBA-1	3.76832124802570
GNAI1	6.17991956549947
CLDN3	7.40961740130349
AKT2	3.79446207471441
EGFR	4.49846541286805
VPS4B	8.2103535672873
RBM16	8.8817528957576
GALNT6	6.54784827115879
ZDHHC3	5.51717965610254
SLC25A4	7.24987167064096
CYB5B	6.03697108760388
NDRG1	8.74384220962966
SESN1	5.87559638327742
GBE1	7.2681146180471
MRPL46	5.68943360470831
CLASP1	7.26919789214628
FARP2	5.0372273731669
ACOT11	4.03153850085375
LDHAL6B	2.85561009971654
MAPKAPK3	5.50331138502671
NCAM2	2.76133625238014
AFAP1	6.11201324750366
PRKD2	7.29505086486429
OR2H2	3.36859344828244
ZFP36L1	7.33817993012488
DZIP1	5.97971345000202
GPR161	5.57748656983014
RNF146	6.1647624108656
NKX3-1	3.85039632301826
CCNB2	7.56797208534795
ZNF10	5.17519149915196
WDR74	6.12439365732643
FAM134A	8.40380118215531
PCNP	8.54466734879557
PURA	5.41084311446493
DNPEP	7.5575168725866
ERBB2	5.38228852065507
CREB1	6.78585881148681
NEO1	6.26440852320967
DDX3Y	3.28202055467743
RPS3A	12.8800904588726
MXRA7	9.73166478721492
LGALS3	8.99083246413027
GLT8D1	7.26367825118106
TMPRSS3	8.05942846972741
UPB1	3.00802265651446
LAT	4.18998332075799
CLDN14	3.5114456344255
DHX38	5.97092703641835
KCNA3	3.72134413641333
BTBD1	8.01952981804109
TARS2	5.59163328148108
SKIV2L2	7.59602376156155
ABCF1	8.31180623207845
CDT1	3.0275943962522
ZHX2	8.45462737616494
FCF1	5.41061787669952
LRRC49	6.19723649412489
GUCY1B2	3.26719359523517
CD28	3.16243266643088
SMARCA4	7.31181620799034
SEPT2	9.79776135117903
SOHLH2	3.994713295684
MCOLN3	6.35707057422297
LRP8	6.42927442928086
TAGLN3	3.78444065198611
MASP2	3.56791732600291
GPATCH3	4.68998667132383
TTRAP	8.47992084938311
AGL	7.53119427175219
NFE2L3	6.97681555021226
PSD4	5.17188503598229
PALMD	4.66502422045355
CCNB1IP1	8.39704381414908
TMEM43	7.07144763207148
OBFC1	5.28071017787721
STAT5B	4.93895955701672
C14orf79	5.176674907516
ENPEP	3.5294092253471
SSB	9.26279495745014
SCT	2.79024935054237
TIMM23	7.23652228120604
SKI	3.60739962726655
SLC22A13	3.17489841257862
AKAP3	3.22157015912408
OAS2	4.87348410287791
KIAA0423	6.99437009817209
SEC61G	9.43354189045687
CAPN11	3.00651185130298
TMEM50B	7.70540785570484
DEGS1	6.19984859405812
ARHGEF4	3.81407272203678
DBNDD1	4.79804416858138
TBL1XR1	6.61826484153706
FAIM	7.02499014816232
SP140	3.16080884988531
G6PD	6.97255302800745
NUDC	7.41572642624812
GABRP	3.3911119269228
SCARA3	4.07580064949399
TACSTD2	5.25643561240473
EIF3J	6.94969742687733
PPP2R2A	8.53316537715871
CPA3	3.4209717499602
PVALB	2.93421249871566
BCAT2	6.48629038838297
