Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C11_452016
EIF3EIP	10.3475395959577
PEX16	5.25288786273808
GNG12	8.09454600164922
HABP4	4.90300737176525
CNTN2	3.51963097432517
ASNSD1	6.7948445755372
FUT4	3.83826265648559
DBH	3.44797952039666
CD53	7.07394214055536
HIST1H2BJ	3.41833673676024
TFAP2B	3.29031814701759
ACF	3.78306887117160
TMEM11	5.59751475245151
CDH8	3.29949675436858
C3orf32	3.6487546257736
AGPS	4.84868329798897
C4orf18	3.38479244361651
PCCB	6.43305854231362
IPO13	4.85308697297579
PECI	6.71767004376233
UNG	6.73896852337417
C6orf105	3.46204126691798
GSTP1	8.04209418191453
SUV420H1	6.466748872709
ARHGAP15	4.31334752351759
LTBR	5.49490037413276
TDRKH	3.26249863773315
PSG4	3.41136435133412
SLC9A3R1	6.4589434805719
NBPF3	9.10317381255662
SLC9A3	3.66352922271834
OSBP	6.34598706473855
PRR5	4.29754729382688
CHMP7	6.35292518963193
ADRA1A	3.13165729240897
ASAH1	7.31379838263048
FKBP4	5.3830115489577
ZNF350	5.05123051882171
DOM3Z	6.17972385873974
GIPR	3.41817920872347
AHI1	4.38514159015919
BST1	5.94032390381499
NCR2	3.60666026193466
NADSYN1	4.01863419043751
UBE2W	5.04379695540744
RGS14	4.06412649397622
KRT15	5.04719049289692
SCN11A	3.61785864377677
GFI1	3.84459429065844
FHL1	4.61388555205152
SMC6	5.84409858784282
GATA1	3.82743594175262
OSGEP	4.70565010373131
ARMC6	4.57267582755512
HK3	3.48234034581626
PSMD5	7.54031076059827
RSU1	7.67032462676845
RPL4	10.9414052467313
MAD2L1	8.29636775304923
RBPMS	7.06031298951637
EIF4A3	8.2911676071995
E4F1	4.75339499111081
DLEC1	3.62679273982266
PRPF3	5.26184112680349
EMR1	3.10010936238822
CHMP2B	7.86586860323737
CAMSAP1	4.59658560856034
RPS21	9.08527437222207
XCR1	3.42535409518466
ARID5A	4.14500311008101
RBM6	5.88630332331661
UBE2N	6.86002540407254
KLF4	3.75576381243116
MGC4172	4.07318348410146
LMO4	8.33770723263511
KLKB1	3.33041211367686
HDAC3	6.08321668005269
HP	9.01799433423094
SCHIP1	5.59809794724821
BTK	3.56801129733067
KRCC1	7.7615734489447
PRND	2.94452646769737
C6orf27	3.54239652679906
PIGL	3.87440244964637
CLCA1	3.75487404923561
C1orf112	4.40101581106086
OLFML2A	6.76654184890249
HUS1	4.84377636152334
SFRS6	7.35549829556153
CXCR7	5.87262293855709
UIMC1	5.6279072076751
FXYD2	3.50737982645255
GOT2	7.33694670014877
ZNF667	4.70550604646375
TFEC	3.77628502799707
ATP7B	3.67967380775835
RAB38	3.12481028115746
POLD2	7.25586463495449
PPM1H	3.97608413226265
DCX	3.28200513707612
NFYC	5.45445706871632
ZNF228	3.74096006608841
KIN	5.65177643053084
PLSCR4	5.62098056880346
HIST1H4I	3.84779926584274
PPARGC1A	3.17985154940293
HIG2	6.71708459640353
KCNK10	4.23023333594965
EXOC1	7.41348383163629
OR6A2	3.5063502004794
ETFA	7.91085651702776
PDAP1	5.30635615018664
C19orf6	3.53005050053497
POLRMT	3.68860643478276
ZNF146	7.19363739895573
MIA2	3.21395736756106
LY6G6E	3.18799912563629
EIF4E2	7.34453417893288
NENF	5.07715848206305
HOXB5	4.04799388067163
ZNF324	4.8892854104891
CUGBP1	4.381154505859
ENTPD7	4.17607664295093
TTC13	5.47200147751629
GJB5	3.55342493064094
PRSS22	4.94086395987089
CYP3A5	3.37089861721623
MBOAT5	3.925209512328
CUL4B	4.84349431850264
CENPJ	3.68534733516485
KIAA0664	6.01812409446848
PITX1	4.05756393945829
PDGFRB	6.21230207940267
RDX	5.84241518428702
CELSR3	3.97689646588802
JUND	5.92375599899727
ITSN1	5.17447695819075
CHRNB1	3.73631655765282
EHBP1L1	3.87380661373135
C19orf2	7.15111659453557
FETUB	3.07257669678183
CAMK2B	3.19336954491138
DCTN1	6.22312512702645
TNKS2	6.35545312920442
MRTO4	6.83656635824244
C1QBP	5.61824725134117
TTC3	8.23242941791884
NDUFB8	7.9529871763397
CADPS2	5.34703223186995
EDG2	5.75091476702875
MYF5	3.18695388225242
SEMA3G	3.64873268644493
IL23A	3.83170280932088
GJA9	3.73993662882513
R3HDM2	6.49392188596875
C5	4.21417072398986
SLC2A10	6.4244969382645
TRIM45	4.30171806007152
TSP50	3.80264198363798
PAQR3	4.49291047084742
ANKRD26	3.33602854496414
TCP1	7.61126090532711
TMED7	6.28624682092283
CMA1	2.96598486027566
PTCRA	4.44588275514931
HCRTR1	3.75125402010128
FST	4.04468160401261
PAWR	3.73057347774653
LDLR	5.07563909245657
ASTN2	3.92387267119004
SCRN1	7.47634931429001
GPATCH8	5.92824971210777
KIF4A	6.71436648355334
TANC2	3.84814734531222
ZMYM5	3.84792472936368
PGM1	10.2137072006943
ZNF586	4.92106847785722
POLR3G	3.65250179069368
CPD	5.77933723148465
SNCAIP	4.4117235459398
DCT	3.413582609623
HLA-DOA	3.55975937064211
TANK	6.80439398062095
RCAN1	5.05179342216909
UPK1B	4.72500556651251
DNAJB4	4.46537994507945
UGT1A8	2.82626218277602
LIMD2	3.32188585532997
HIST1H4L	3.28468320515728
PECR	5.7811781884884
HSPA2	5.04387436713691
SERP1	8.43457898209918
TACR2	3.41906405125328
NUP85	6.23546633541143
CD177	3.30297144517025
GPR135	3.30429045824224
PIGG	7.61148155314211
LGR5	3.1695686093732
JAK2	3.78302819332525
DPYSL4	3.37581249134157
TM9SF4	6.24838553010009
PTHR1	3.69341708598608
SIRPG	3.26392004523905
ZNF264	4.69141266231312
BICD1	4.74754867476435
RAB5A	7.29622545983806
FLJ13224	3.08989557774093
METTL5	8.6963123747356
HERC6	5.49935797437317
CASP1	5.88608130714537
USP9Y	2.96309680643939
LRP1B	3.00095418809615
XAF1	6.37197387431833
PLA2G4C	4.53731806648163
APOA2	3.26081661961081
SPAG6	3.13882190303237
KALRN	3.24240874723943
SECTM1	5.91101219444902
THOC7	9.21026080734782
IFNAR1	4.50982005788782
TCTA	7.84565390072738
NY-REN-7	3.41724256565794
TALDO1	9.75148654630584
B2M	11.4794288640535
LPPR4	3.67826560906656
SQLE	6.6144380157229
SEPHS1	6.01060903066589
EIF5A	6.27963183313664
FAM49A	4.66841596585742
YTHDC2	3.80777243551423
EHD2	5.9660964062871
NCF1	3.63936753899019
SPG7	5.59588471644437
ZNF614	3.49333581826688
HOXA5	5.17722775062569
NUP133	7.32529708193654
FGF12	3.72726996690121
SLMO2	7.56717740703436
INPP5B	4.65992176749134
PPID	5.72922687909911
SNTA1	4.57234634374662
IL20RA	3.39586997401848
UBE2J1	5.30348269540421
CACNG2	3.09271714463453
GCM1	3.53289295559361
ELF1	6.5852616048708
TLR5	5.7343233455457
TCFL5	6.13303353119892
C1orf107	5.43599052984769
C19orf22	6.83098852833471
SAFB2	5.99403821690196
MAP3K7IP1	4.60952843579974
NCK2	8.0602767020403
OXA1L	7.07238550018196
KIAA0652	5.48642506214814
KLRG1	3.50218620531122
FRAG1	6.34801192090168
ZSCAN12	3.02032382572124
PSMD12	6.66991823413141
E2F4	5.13533901574468
CLEC4M	3.59124051984330
KIAA0999	5.02227365871539
CLDN10	9.07215926993865
MGC13053	4.22914577817499
TAC1	2.70306004605126
GYPA	3.41343631249613
HPCAL4	3.20952178521250
TRAIP	4.58475358400202
MEX3D	4.38838010565722
KIAA0232	7.68354316344674
ERCC8	4.36404071758353
NFAT5	4.45932054483871
GPX4	8.97338635941753
CSPG4LYP1	3.20387787946218
KIAA0368	6.25258343781435
FBXO3	5.77983214943935
DVL1	6.5391209374422
CMKLR1	3.74619773902288
GPR157	3.51568973356307
TYMS	7.65000220511016
OR52A1	3.31212750491028
PEF1	6.99334200246263
ZNF750	3.00704968697313
ALG9	5.28651954983407
MCM5	6.12887224424628
SDK2	3.33482470096678
BAIAP3	4.06708997737106
RABGGTB	5.97274898434299
KCNK7	3.35723518618019
PTP4A3	5.76371284648391
ANKRD40	3.68703922987291
CALCOCO2	6.73679858934644
TMSL8	7.18405265543604
SNCA	4.715704502911
ZNF551	4.48866393554969
HBQ1	3.51894100176328
ARHGAP26	4.03113797749972
GEMIN6	6.06282664348636
HRAS	5.37591653312855
KLRC4	2.67822229610193
BSDC1	5.94347482760648
DSC1	3.80765600769035
RNF43	4.06987649914588
NDUFAF1	5.63130163776681
MAP2K4	5.286607252106
FOLR2	4.73252260487497
LYZL6	3.73479498568947
EPB41L3	3.96332368863997
TEKT2	3.73704346580886
CDKN2B	3.79600959648101
WSB1	5.7898156922655
ZNF480	3.40930702235032
MAP3K6	4.66503376540307
PROS1	6.63901384636473
PSMB8	7.30858067536473
HN1	8.00697917379316
MAS1	3.19266184615341
APOL1	7.34286382758096
CSHL1	3.75713736927362
ZBTB7C	2.94847212744021
AHCTF1	6.00921098906337
SAE2	8.50114265760785
ITGA2	3.49372366586912
AP2S1	8.95268002492303
P15RS	4.95835898116573
MME	4.90987102405539
VAT1	7.00566446467733
MAST4	5.29198931636968
TUFM	8.31467451170902
KRT33B	3.50804209256085
THEG	3.84333760410697
KCTD2	4.9688060752549
WDR26	8.72770486956083
MFI2	3.3080923436113
KRT34	3.15646518952007
NR4A3	3.53343952965034
SGSM3	4.48571607299162
ARSA	4.45344371913604
TOMM22	6.05549428188281
SOCS3	3.74029082726817
UNKL	3.8671834220818
POP4	7.99245892213684
BHLHB3	8.86114759647168
MALL	4.52171544590505
SOX15	2.92733924709955
CCNA2	5.94281264490784
PARK2	3.36843931958364
GPR124	4.98559642122575
TMEM132A	4.09343803655372
CGRRF1	4.95623176976697
RUVBL2	7.92442490031662
MCAT	6.08395174480758
WNT10B	3.5083359324661
ISCA1	6.9630284348612
RPAP1	3.96807761756602
C12orf48	4.90050717406181
RAI16	5.98729472259444
RPL27	9.14658312494219
EPN1	3.91946339725759
MAGI1	3.14767043932156
GBX2	3.62632298037001
SLC35A1	6.93267036750208
GAL	4.01243256082234
SLC14A2	4.03386992965493
RDH11	7.4126095130552
ZNF518	3.38278482538565
PCYT1B	3.37108280256467
AUH	7.13834086748401
EIF3H	10.0388280854234
KIF1B	6.50519443052215
MBD2	4.61230395692266
AMOTL2	7.58976051128209
C6orf120	5.6721176558065
PIGT	7.63244557973567
PSRC1	6.32705149944978
PLA2G10	3.5559856989336
ALAS1	7.38332882299965
FOXO1	6.46736337818614
C17orf62	6.50379577953875
KIF5C	5.3475212133774
DUSP10	5.08388099752175
CRLF3	6.713739216739
CLCNKB	3.63592963635107
PSMA5	8.94306241910454
FARS2	5.17111020109109
CCDC28A	5.96223482285113
AMPD3	4.5054107081654
PIAS1	6.51878184125733
ADCYAP1R1	3.51606308005726
TMEM134	6.01710625039093
CDH20	3.25640494521030
FBXO7	7.96745363600005
FLJ14213	3.95361247205456
ZNF3	5.05200578146221
LRRFIP1	6.38612338345796
TMEM49	8.27575708346313
CNOT2	7.19015834565713
CBX2	2.90471840250817
ZC3H14	5.55516718292446
ALDH5A1	3.76090487673503
HNT	4.19152178752612
SERPINA4	3.35398028086102
FLJ20920	6.37634136985963
CRTAP	5.36850073325117
DDX50	7.99003010649502
STYXL1	6.49723982761624
TK2	4.36702594985004
BLVRB	7.30810804057604
STMN1	7.02136346584287
GUCA2A	3.72631338462793
DPP6	3.33936412316741
GALNT10	5.10460707118998
STK39	5.79673229464415
MMP24	4.49692105114784
CKS2	9.40975748374105
RHO	3.67064047474126
BANF1	8.06816192449907
CR1	3.08733577082531
RPS6KA2	5.65528504320056
HMBS	6.69714892958867
C20orf112	3.63634128976495
SLC25A24	7.80502134413601
MRPL22	7.4862495049805
SLC25A15	5.55383034787858
GADD45B	5.14548208522279
TDP1	5.27476018437205
ZNF287	3.29878557152062
DAAM2	4.586574682206
C11orf57	5.12607503288103
RFK	6.5073435291117
ZFYVE9	3.96871872896126
TCTN3	5.99476378440468
STCH	6.03619625512023
LOC283871	3.56451329669587
NDUFB3	8.47605247181417
DEFB4	5.21390962121829
FPR1	4.29689534788514
FMNL1	3.76293287367476
SEPT7	9.84702005842628
PTCD2	4.39851538282928
GNLY	3.62574529073487
GRAMD1C	3.77876044789586
ZNF165	3.59567259562303
TR2IT1	3.7712000877376
ARMCX3	7.92628576840545
NDE1	5.76069132292452
MAGEF1	6.55931231691878
ITGA10	3.5233371347833
ARHGDIB	8.26168132861635
FSHB	3.75260349811809
ANXA2	11.2379019794740
HLCS	3.92039256599986
MCF2L	4.72684740305511
AK1	5.98464401177988
FH	6.54375862303049
LGALS2	4.16783875826319
SYNPO2L	2.78192915763597
KIAA1045	3.36620493607297
C1orf183	4.37311074351623
MAGEA8	2.99764673496578
DGCR8	4.85522084594664
GSR	5.08709584429824
NEU2	3.37907133142545
HIST1H4B	3.51349111666097
CACNA1C	3.11084775063491
FAM20B	6.1745746380821
HES2	3.18665849133744
PDCD6	8.43522998175306
INTS7	4.76736544237891
AMPH	4.06065041933605
UCKL1	5.44741459329908
ASB4	3.12841415452641
C10orf97	5.10635382932989
ALDH1L1	4.16992637730286
CCL23	3.439328457593
OBSL1	5.16623343306105
SLC12A7	6.97224422883618
THAP4	5.1344628265959
RBM4B	4.79765687574457
OGFRL1	4.10426808910225
KIAA0831	5.03220853981318
C12orf11	5.89212068323494
PPP1R15A	4.56456213843755
KIAA0240	4.92857864363802
CD1B	3.26171848255686
FCGR2A	5.68744435304681
MDC1	4.81201323353625
MAN1A1	3.73534281664834
KRT9	3.22242406579716
HTR1A	3.58283063460196
OCEL1	5.02712594126474
ATP11B	5.85878655041975
NLGN4X	6.65030905524797
FBXO34	6.63519877286635
ALOX12	3.44945296401133
RB1CC1	6.48695025564387
PCDH12	4.62327691910424
RPE	5.08995164952937
EIF4E	6.73144665350295
CSDC2	4.04340933378702
ABHD5	5.07423229225905
TMBIM1	7.9320444900115
PET112L	4.7988519553076
P2RXL1	3.14495131525453
F2RL2	3.78454189549509
TRMT1	4.35275981578534
IMPG2	3.57824702449748
LRRC32	5.65339463848791
BGLAP	4.48119659000662
HTR4	3.41918482740919
MRAS	4.58160010830627
TRAF6	4.3666984006967
AXL	5.56055791119235
ATP2C2	3.48252425721279
LMNB1	5.16057375937987
TELO2	4.20944622600718
PNPLA3	4.22098240840831
CSNK1E	7.22123353000432
SRP14	9.57689313680057
KCNQ4	3.17100968945145
PIK3C2B	6.94950258878452
C15orf15	7.10609419543442
TUBB2B	3.17987250113156
USP15	4.90428722836136
C12orf41	6.65262771756028
CEND1	4.37797038494531
RNF31	4.10327580084607
TCEAL2	8.56925195691977
PTGER2	6.24447112335143
UBN1	5.71514821945642
SLC5A7	3.42477882755645
SLC31A1	5.72181544984441
ADAM29	3.37596901505556
ST7L	4.2529756129508
GFOD1	6.45422899844242
CTNNA1	8.70907992002498
HRBL	3.72047004170799
CBX4	3.38261861793585
NTRK2	3.5544706984176
FOXN3	4.92791464897175
MFGE8	6.12920486591173
PFKFB2	3.66362835116407
TAS2R4	3.64121476129208
SH3TC2	3.30137994638053
IL10	3.31926954679154
PXMP4	6.05284943491342
RNF167	5.91021918036696
PRMT5	6.10895748896318
TSKU	6.33052194335116
ATPIF1	9.20914052780845
ETV3	3.0739625641779
PAK7	3.14248198311536
PDLIM1	8.50161575483611
CEP63	4.7182973812665
WDFY3	5.32645870137475
RNF126	4.79564870605339
DPM1	8.54399160859548
CLIC4	6.92294492544903
ACR	3.62366295391946
KLK7	10.2958859161898
ALOX5AP	6.98507407269793
LRP1	5.77348061890515
TNK1	4.54317168655012
TAS2R9	3.19954474912624
ZNF16	5.08121571269441
POLR1B	5.28091615284598
SLC8A2	4.25153283014264
OLFM4	2.81742295334358
TACC1	5.17312674402454
SAMHD1	5.46174221479701
ATP13A2	5.08623245868911
KRT4	4.04305399200847
PAX6	5.64208739944229
SCG2	4.6750444373745
SLC17A6	3.17208165628275
TUBB4	4.66541496942875
PADI4	3.0520460930166
FMO3	4.3662951303722
NLK	3.92686656597705
POU4F3	3.04177092885048
MDM2	3.39153309976475
CAPNS1	9.21830396207455
SDF4	6.76571444692438
ITGBL1	3.77120754468152
TAP2	4.04654003349384
OR2C1	3.45381883310650
KLHDC3	5.74620829971476
EFHD2	6.45315556738577
GALR3	3.7017588832549
NBEA	3.56383713386277
ABCA6	3.45891958233572
ABBA-1	3.91222347128984
GNAI1	6.03992106333218
CLDN3	7.72084470366757
AKT2	3.51397138322955
EGFR	4.63407042178518
VPS4B	6.69965134597361
RBM16	6.63268819147667
GALNT6	5.45643739135212
ZDHHC3	5.46348994904695
SLC25A4	6.58891497565254
CYB5B	5.30084784643648
NDRG1	8.9521544195403
SESN1	4.43449104854804
GBE1	7.27247103500446
MRPL46	5.22706547556776
CLASP1	5.85703532627852
FARP2	4.20621251275391
ACOT11	3.55234134517084
LDHAL6B	3.12731395643342
MAPKAPK3	5.14890864699155
NCAM2	3.00293001478292
AFAP1	5.20022468012536
PRKD2	6.28184062525518
OR2H2	3.39763533724589
ZFP36L1	6.57111262666125
DZIP1	4.8191462830269
GPR161	4.55803655963377
RNF146	3.55594674365067
NKX3-1	3.98996750227629
CCNB2	7.62801827327298
ZNF10	3.55939693050946
WDR74	5.1587465022767
FAM134A	7.8314144331515
PCNP	8.7587527700726
PURA	5.03164736340274
DNPEP	7.0960560782762
ERBB2	4.9188174806358
CREB1	5.19995190772062
NEO1	5.21135377670764
DDX3Y	3.37644338625351
RPS3A	12.2139256356957
MXRA7	9.71009919249442
LGALS3	10.3985331270035
GLT8D1	7.29682016900805
TMPRSS3	6.32157789571005
UPB1	3.17715367524701
LAT	3.85499161712419
CLDN14	3.91100076160244
DHX38	4.06765558945631
KCNA3	3.27272645016891
BTBD1	7.93849488609454
TARS2	5.51339244165444
SKIV2L2	6.92135582615096
ABCF1	6.72043528400961
CDT1	3.17328765902654
ZHX2	5.64881835763108
FCF1	4.57043711834177
LRRC49	4.33882164732608
GUCY1B2	3.45162830696746
CD28	3.26126353195685
SMARCA4	5.78151190076254
SEPT2	8.67275367681477
SOHLH2	3.26913352945022
MCOLN3	3.80972643069854
LRP8	5.79917527943647
TAGLN3	4.00629765403595
MASP2	3.65887468610712
GPATCH3	4.1951907536354
TTRAP	6.83225263240801
AGL	6.97929234330732
NFE2L3	4.58502980169539
PSD4	3.87204065011294
PALMD	6.11531326895013
CCNB1IP1	6.81158018981529
TMEM43	7.03605116881366
OBFC1	5.38436336891385
STAT5B	4.31871946075911
C14orf79	4.2157320542678
ENPEP	4.2621820373791
SSB	7.9003806728909
SCT	3.08493584317259
TIMM23	6.55805536673841
SKI	3.69344080226721
SLC22A13	3.06861560461283
AKAP3	3.51008334546808
OAS2	4.59069029113139
KIAA0423	5.04900995460007
SEC61G	9.801114888436
CAPN11	3.55326765432694
TMEM50B	6.70355437258608
DEGS1	6.93045392742905
ARHGEF4	3.51310216065807
DBNDD1	4.17531791624719
TBL1XR1	5.38951804138485
FAIM	5.01489173142487
SP140	3.31390284338094
G6PD	5.30510389388083
NUDC	6.67359354157394
GABRP	4.41137883463232
SCARA3	5.97457231013154
TACSTD2	5.89556455856802
EIF3J	6.19363318827184
PPP2R2A	8.32691124098796
CPA3	3.5324137158761
PVALB	3.30581878709374
BCAT2	6.79036281620302
MFN1	6.12290412296321
F10	3.14505583623761
